"132"	"334"	"485"
"TRINITY_DN85_c0_g1_i1"	9.43759	23.083	19.546
"TRINITY_DN21_c0_g1_i7"	75.8714	154.547	164.526
"TRINITY_DN81_c0_g1_i7"	230.373	846.135	717.493
"TRINITY_DN3882_c0_g1_i1"	12.8513	34.319	32.9851
"TRINITY_DN404_c0_g1_i7"	333.005	651.114	701.799
"TRINITY_DN404_c0_g1_i3"	34.3546	68.7805	62.4658
"TRINITY_DN495_c0_g1_i4"	5.37389	7.3635	7.24825
"TRINITY_DN428_c0_g2_i1"	0.711996	3.52063	4.80995
"TRINITY_DN4541_c0_g1_i1"	15.3352	28.1883	31.2966
"TRINITY_DN282_c0_g1_i8"	2.1695	3.63934	3.37754
"TRINITY_DN3993_c0_g1_i1"	14.2235	41.2477	33.7482
"TRINITY_DN4090_c0_g1_i1"	8.85084	9.81221	10.2806
"TRINITY_DN3458_c0_g1_i1"	5449.47	5754.61	5795.75
"TRINITY_DN3484_c0_g1_i1"	51.6578	183.393	148.406
"TRINITY_DN2826_c0_g1_i1"	6.37011	26.2258	34.9576
"TRINITY_DN3250_c0_g1_i1"	24.7349	38.2868	35.9379
"TRINITY_DN3557_c0_g1_i1"	9.77877	28.1247	37.3012
"TRINITY_DN2679_c0_g1_i2"	18.01	68.2057	74.8799
"TRINITY_DN2618_c0_g1_i1"	12.1998	35.8139	37.6042
"TRINITY_DN1752_c0_g1_i1"	9.82987	31.2195	24.086
"TRINITY_DN118_c0_g2_i1"	21.7231	30.0354	32.6843
"TRINITY_DN149_c0_g1_i2"	0.214345	1.67207	1.92071
"TRINITY_DN599_c0_g2_i1"	42.6579	55.1912	51.1912
"TRINITY_DN2150_c0_g1_i1"	13.4515	29.3133	30.6952
"TRINITY_DN1255_c0_g1_i2"	1018.25	2833.19	3239.77
"TRINITY_DN999_c0_g1_i1"	9.84116	33.2522	30.9927
"TRINITY_DN3319_c0_g1_i1"	86.1813	144.915	146.612
"TRINITY_DN1563_c0_g1_i1"	4.48452	32.8332	28.0025
"TRINITY_DN1075_c0_g1_i1"	9.60895	34.9701	40.5008
"TRINITY_DN4910_c0_g1_i1"	27.2547	68.7171	79.0972
"TRINITY_DN5079_c0_g1_i1"	25.1965	51.6142	59.0411
"TRINITY_DN795_c0_g1_i1"	282.966	1062.6	937.815
"TRINITY_DN2241_c0_g1_i2"	777.269	2486.26	2159.52
"TRINITY_DN1376_c0_g1_i1"	11.3659	43.6901	34.4284
