"132"	"334"	"485"
"TRINITY_DN4757_c0_g1_i1"	841.936	1000.92	5180.35
"TRINITY_DN77_c0_g1_i1"	4.66751	5.61934	10.4888
"TRINITY_DN29_c0_g1_i1"	48.1697	48.552	139.954
"TRINITY_DN29_c0_g1_i2"	275.156	297.264	683.729
"TRINITY_DN64_c0_g1_i5"	25.3606	27.4774	30.4511
"TRINITY_DN8_c0_g2_i2"	94.5553	216.533	357.9
"TRINITY_DN8_c0_g1_i1"	164.795	257.658	869.867
"TRINITY_DN8_c0_g1_i8"	64.7544	132.387	237.154
"TRINITY_DN8_c0_g1_i3"	48.1902	93.2583	158.927
"TRINITY_DN8_c0_g1_i5"	7.27889	26.3993	62.607
"TRINITY_DN22_c0_g1_i6"	23.9111	30.788	96.9134
"TRINITY_DN51_c0_g1_i1"	23.741	24.5135	58.4728
"TRINITY_DN81_c0_g2_i2"	3.82315	2.62628	26.3586
"TRINITY_DN81_c0_g1_i10"	71.9187	106.516	282.455
"TRINITY_DN81_c0_g1_i20"	29.9931	67.6017	132.064
"TRINITY_DN3844_c0_g1_i1"	19330.3	41482.6	60332.4
"TRINITY_DN2979_c0_g1_i5"	0.191412	0.49715	1.91443
"TRINITY_DN2979_c0_g1_i2"	0.395697	0	1.60803
"TRINITY_DN412_c0_g1_i1"	6.61454	2.29668	45.7504
"TRINITY_DN453_c0_g1_i1"	8.37585	6.59212	38.803
"TRINITY_DN404_c0_g1_i5"	289.084	383.204	473.451
"TRINITY_DN445_c0_g1_i4"	1.02501	1.34289	1.74596
"TRINITY_DN465_c0_g1_i1"	5.60542	9.11461	15.7719
"TRINITY_DN802_c0_g1_i1"	0	0	2.67927
"TRINITY_DN881_c0_g2_i1"	7.75654	9.3985	30.9892
"TRINITY_DN4243_c0_g1_i1"	9.41356	16.0148	36.2328
"TRINITY_DN4526_c0_g1_i1"	4.01301	1.00937	30.7067
"TRINITY_DN3654_c0_g1_i1"	0.243337	0.425048	0.548315
"TRINITY_DN2735_c0_g1_i1"	15.5791	35.1747	50.732
"TRINITY_DN2789_c0_g1_i1"	2.60611	5.01683	7.30545
"TRINITY_DN285_c0_g1_i1"	17.1609	17.2521	75.0104
"TRINITY_DN263_c0_g1_i1"	4.24073	7.90085	15.2601
"TRINITY_DN207_c0_g2_i1"	17.9995	26.6777	33.5725
"TRINITY_DN3913_c0_g1_i1"	10.0478	28.2685	58.2368
"TRINITY_DN4012_c0_g1_i1"	10.8449	16.3057	30.8733
"TRINITY_DN4075_c0_g1_i1"	9.36887	25.7901	35.8416
"TRINITY_DN4065_c0_g1_i1"	0	0	5.20554
"TRINITY_DN629_c0_g1_i1"	21.1331	23.1095	30.5846
"TRINITY_DN618_c0_g1_i2"	0.766259	1.55074	3.99165
"TRINITY_DN5279_c0_g1_i1"	0	0.144637	1.30144
"TRINITY_DN5245_c0_g1_i1"	20.6205	34.3912	44.4448
"TRINITY_DN4306_c0_g1_i1"	6.74463	9.45437	30.4936
"TRINITY_DN4343_c0_g1_i1"	15.9873	20.757	34.2594
"TRINITY_DN2523_c0_g1_i1"	5.03884e-09	0.274781	0.716765
