baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN8458_c0_g1_i4	15.4279406455112	-21.6042048217502	2.62894920807008	-8.21780989736579	2.07253149558577e-16	4.46181910054263e-14
TRINITY_DN127478_c1_g1_i4	458.555551144162	-6.8251483657844	1.31449520799058	-5.1922200433258	2.07801198242395e-07	3.4525802379977e-05
TRINITY_DN1933_c0_g1_i6	263.290136510458	-7.64556586810785	1.7460835881086	-4.37869407866649	1.19392588975827e-05	0.00184478531408097
TRINITY_DN1918_c0_g1_i9	51.6347660124907	24.7292896801199	2.45129937461682	10.0882372574282	6.22777962983635e-24	3.66468502501362e-20
TRINITY_DN119673_c1_g1_i5	12.1159592091736	-23.0987826774261	2.60593117963108	-8.86392659099164	7.72446261490448e-19	2.45209809521735e-16
TRINITY_DN2167_c10_g2_i9	27.9239685004291	23.8756252102077	2.82808475501276	8.44233015573112	3.11073236638077e-17	7.04032514702709e-15
TRINITY_DN10297_c0_g1_i17	8.22284676396061	22.1707311060066	2.72574086737164	8.13383670157362	4.15912722951e-16	8.66337613738613e-14
TRINITY_DN23_c0_g1_i11	25.9221052341569	-24.1368509907889	2.67109891773273	-9.03629994027947	1.62064580354051e-19	1.23052324866028e-16
TRINITY_DN2634_c0_g1_i6	15.1216786040723	-23.4020956540948	2.62743268831758	-8.9068297574846	5.25126025557966e-19	2.30555312315788e-16
TRINITY_DN932_c0_g1_i9	129.529419035178	-26.3350897296357	2.19943823867696	-11.9735527311179	4.88894445351549e-33	3.4522303469609e-28
TRINITY_DN217_c0_g1_i4	12.9452476478785	-23.1898513967786	2.9610936939911	-7.83151557947572	4.82023603979425e-15	9.12523666160834e-13
TRINITY_DN47229_c1_g1_i2	14.4620913108124	-23.3400517012716	2.62620188176148	-8.88737909425938	6.25672459029012e-19	2.43962458341871e-16
TRINITY_DN3191_c0_g1_i13	8.07235296838094	22.1432229340458	2.71885630072711	8.14431528732283	3.81434144414572e-16	7.99234695535495e-14
TRINITY_DN1993_c0_g1_i17	16.8429769877085	-23.5481302598011	2.45769200396297	-9.58140003785272	9.57382287757848e-22	1.19257246688016e-18
TRINITY_DN164252_c2_g1_i1	129.53704861248	-6.23703286803808	1.46208438025711	-4.26585014672087	1.9914241873646e-05	0.00299192417324206
TRINITY_DN9319_c0_g1_i17	1692.22517226278	-7.26634761658266	1.65067780612964	-4.40203871985178	1.0723841251315e-05	0.00166061974184015
TRINITY_DN9380_c0_g1_i19	9.12624260419291	-22.7075399686681	2.96152744241382	-7.66750955721689	1.75367959851618e-14	3.19980820387656e-12
TRINITY_DN41174_c0_g1_i1	10.2499700107546	-22.8757408951346	2.8876551831139	-7.92190876144242	2.3389191729261e-15	4.50022069639865e-13
TRINITY_DN29466_c0_g1_i1	13.8556116159851	-23.2856861161149	2.62003782654968	-8.88753814168392	6.24777764380135e-19	2.43962458341871e-16
TRINITY_DN3077_c0_g1_i27	24.1973102494898	-9.50597437963586	2.20909945561281	-4.30309932650762	1.68425296578068e-05	0.00257424577213574
TRINITY_DN7682_c1_g1_i17	12.234791518497	-23.1135025108097	2.61471124102466	-8.83979161758296	9.58972925318984e-19	2.65552765394311e-16
TRINITY_DN7335_c0_g1_i9	14.0940382267171	-23.3038081030599	2.6231375466401	-8.88394439434148	6.45305538745444e-19	2.43962458341871e-16
TRINITY_DN65_c0_g1_i3	12.4098278806699	-23.1339666863276	2.61526266316254	-8.84575267034655	9.09134208875522e-19	2.59926958436756e-16
TRINITY_DN2027_c2_g1_i3	13.168564404922	-23.1933973172906	2.61363688947588	-8.87399370994556	7.0568548553605e-19	2.45209809521735e-16
TRINITY_DN14613_c0_g1_i7	52.0788639748458	-25.08013634914	2.72906456660196	-9.19001208548466	3.92797228136624e-20	3.37405135766742e-17
TRINITY_DN11984_c1_g1_i4	20.0823291611754	-23.7884807906733	2.87507510259564	-8.27403804832675	1.29496809145687e-16	2.83980067832434e-14
TRINITY_DN89390_c0_g2_i2	9.84885735838607	-22.8156676466094	2.84269014797437	-8.02608320251408	1.0063398350164e-15	2.02452064871833e-13
TRINITY_DN22888_c0_g1_i13	33.315723742352	-24.4787690844002	2.69018970064202	-9.09927247084406	9.09389376420408e-20	7.38100138358325e-17
TRINITY_DN2938_c0_g1_i10	17.0550058704129	-23.5621519656853	2.96084460949585	-7.95791575488905	1.74961409470467e-15	3.3941071447632e-13
TRINITY_DN10243_c0_g1_i4	11.6811296535101	-23.0496706088378	2.61036079347289	-8.83007079575844	1.04609489984662e-18	2.79802648344203e-16
TRINITY_DN27729_c2_g2_i3	12.8273055382325	-23.1786363919834	2.60977799244864	-8.88145905860593	6.59890240370715e-19	2.43962458341871e-16
TRINITY_DN1234_c0_g1_i2	19.7793602839912	-23.7485160730611	2.64629575186307	-8.97424864788507	2.85292241734571e-19	1.79113468506842e-16
TRINITY_DN806_c0_g1_i13	14.9679207620928	-23.3768845171401	2.62221335128479	-8.91494374616248	4.88063972912875e-19	2.3041348942442e-16
TRINITY_DN7873_c0_g1_i8	9.93524142633208	-22.720603453477	2.96140699805765	-7.67223264764998	1.69028011773143e-14	3.10014934943818e-12
TRINITY_DN8033_c0_g1_i4	18.5191673791928	-23.6450324352371	2.45225172797056	-9.64217179074241	5.30534535252444e-22	8.93318644729228e-19
TRINITY_DN38599_c1_g1_i6	15.1873732524869	7.67637466114839	1.7911850597444	4.28564017960478	1.82213707230183e-05	0.00275517269992396
TRINITY_DN4011_c0_g1_i5	16.8073842231962	-23.5479551062418	2.64286515037051	-8.91001007105511	5.10279283383109e-19	2.30555312315788e-16
TRINITY_DN21385_c0_g1_i2	14.0304027518509	-23.3016366478774	2.61662410203811	-8.90522892826966	5.32759866433955e-19	2.30555312315788e-16
TRINITY_DN4305_c0_g1_i15	13.5987088447488	-23.1176401584297	2.96104430240375	-7.80725912802553	5.84450285264553e-15	1.09760074450494e-12
TRINITY_DN1012_c1_g2_i3	364.11855777007	-7.46241845102748	1.6903968536508	-4.41459556370485	1.01199004776999e-05	0.00157054182952048
TRINITY_DN270_c3_g1_i6	7.79780079521777	22.0975251382739	2.95195343874739	7.4857295674862	7.1150769755191e-14	1.22840325298858e-11
TRINITY_DN19444_c0_g1_i18	11.954819278153	-23.0822576687004	2.63250948776462	-8.76815744671847	1.81613756706846e-18	4.43063907066583e-16
TRINITY_DN678_c0_g1_i5	40.2022335053607	-10.005047651725	2.37166023342041	-4.21858388935237	2.45841502341017e-05	0.0036112250610895
TRINITY_DN5875_c1_g1_i8	11.6901765472651	-22.934353255334	2.96120526336167	-7.74493870421466	9.56279666471503e-15	1.78168274639979e-12
