"kMEblack"	"kMEbrown"	"kMEcyan"	"kMEmagenta"	"kMEpink"	"kMEred"	"kMEtan"
"TRINITY_DN2847_c0_g1_i84"	0.906271774420019	-0.573876980586327	-0.207823942442843	0.0676343031584018	-0.611587868531635	-0.49137551692125	0.229413088995893
"TRINITY_DN2847_c1_g1_i20"	0.503730796783337	-0.404661028519717	-0.30467661894062	-0.106394107631623	-0.400579821377512	-0.0960400269350061	0.242347807298277
"TRINITY_DN2808_c90_g1_i2"	0.884692085265012	-0.589355489863681	-0.121391828165987	0.289892063028256	-0.738794283406521	-0.426802663602838	0.376256828380012
"TRINITY_DN2808_c38_g3_i1"	0.84170789192124	-0.778204670986299	0.0863396208531473	0.374969448635376	-0.619042644594401	-0.521984545374978	0.394715549092278
"TRINITY_DN61321_c0_g1_i6"	0.258614633886329	-0.543085809255763	-0.0109317512776009	0.219444425862177	-0.0715630176658421	-0.288278251696914	0.545809675981595
"TRINITY_DN61331_c0_g1_i2"	-0.643372194425888	0.968468597347327	-0.206541136005579	-0.4213361821023	0.415827635797442	0.395931506311422	-0.33414912616652
"TRINITY_DN61331_c0_g1_i5"	-0.767785219410508	0.965548685791271	-0.046668148451641	-0.369451391422895	0.534429717139553	0.401498477757859	-0.372870232175682
"TRINITY_DN61341_c3_g1_i1"	-0.666787277280953	0.939661147543977	-0.0909157934775895	-0.332883313555809	0.599610195037997	0.223255551694306	-0.441821750491518
"TRINITY_DN61342_c0_g3_i1"	-0.522327940293713	0.197474085944284	-0.215824228845239	-0.391176010639289	0.196282683309926	0.764936988796138	-0.222755883919792
"TRINITY_DN61309_c1_g2_i5"	-0.658009479175726	0.954044178819153	-0.165325867919224	-0.444450861076239	0.4778420069097	0.361744430910442	-0.510669571214517
"TRINITY_DN61309_c1_g2_i7"	-0.640200586725316	0.960768074627322	-0.125171581173265	-0.348607547831791	0.529185012437406	0.27813356861418	-0.469481014805656
"TRINITY_DN35090_c2_g1_i3"	-0.415940651091456	0.176702845515318	0.0468532763867595	-0.499852768512965	0.759361983029238	-0.149859383478356	0.0100494082240344
"TRINITY_DN35090_c1_g1_i2"	-0.759333918466	0.678279701653216	0.0132994522316723	-0.429357183603899	0.90226928184234	0.0977536672365703	-0.374754910208265
"TRINITY_DN35039_c0_g1_i12"	-0.676586534145243	0.965249297985157	-0.053826420232824	-0.405385131556437	0.476356653853343	0.374184678634632	-0.427667419415057
"TRINITY_DN35042_c0_g1_i7"	0.921161386868468	-0.694922713803027	-0.0444854029077853	0.268416019771909	-0.680209049241002	-0.550669135510714	0.341125146330768
"TRINITY_DN35029_c4_g1_i10"	0.300718889180729	-0.186437686383678	-0.253833086651395	-0.178754248512161	-0.533313890180226	0.433315617932436	-0.0243530742413034
"TRINITY_DN35047_c0_g1_i6"	0.931380050384805	-0.638916541530868	-0.0900260405449297	0.337541708557266	-0.613153359651637	-0.491514607347752	0.311367471093175
"TRINITY_DN35033_c2_g1_i12"	-0.37748084784328	0.310892871814618	-0.425483727220579	-0.413279777602	-0.134403385822561	0.938728229088611	-0.18569023896086
"TRINITY_DN35011_c0_g1_i5"	0.35200776254093	-0.422657881052151	0.313474043726834	0.617540900203428	-0.50151508442508	0.0374296714794592	0.392167963628607
"TRINITY_DN35056_c0_g1_i1"	-0.735497795613145	0.962030833365539	-0.174410800373349	-0.45623171093745	0.563994940094402	0.354652685497152	-0.46100310642099
"TRINITY_DN35025_c0_g1_i10"	-0.671110528670897	0.965119431443535	-0.150392290014202	-0.350751548614701	0.414648739187666	0.463674858531126	-0.433889735633721
"TRINITY_DN35025_c0_g1_i13"	0.25626576137091	-0.297736724101794	0.603464379538385	0.954819424828728	-0.265916823198842	-0.392733432692605	0.14057302378483
"TRINITY_DN35025_c0_g1_i14"	-0.631066922228481	0.95106922513318	-0.170941097844215	-0.362250518303968	0.34743389925031	0.477186797401111	-0.470680826256129
"TRINITY_DN35086_c0_g2_i2"	-0.569620053544429	0.879070111142003	-0.0301365447613206	-0.299862088041439	0.288258191358839	0.369482707740768	-0.304071985538492
"TRINITY_DN35086_c0_g2_i1"	-0.663222795415024	0.984296126205815	-0.122404843189871	-0.384782561971665	0.463828955623085	0.362170965323057	-0.391016411327652
"TRINITY_DN35086_c0_g2_i9"	-0.721980640460052	0.909375477255455	-0.079113499140912	-0.431582870314881	0.663604764226125	0.248959806167678	-0.446171735658665
"TRINITY_DN35086_c0_g2_i7"	-0.657239060238742	0.927189528177246	-0.0916552040826878	-0.470880655941869	0.654682762768108	0.176754531537492	-0.446787645924334
"TRINITY_DN35085_c1_g2_i5"	0.832280661341002	-0.56623264819357	-0.149373830056044	0.203105422157621	-0.471205944669827	-0.510045456818716	0.246571488220044
"TRINITY_DN10709_c1_g1_i4"	-0.40346321735266	0.265266683883924	-0.387504420147504	-0.551791419844379	-0.0477800304291987	0.867231178988824	-0.11773492234867
"TRINITY_DN10718_c1_g1_i9"	0.801447209515011	-0.751772712483921	-0.0645334847694895	0.231661606246666	-0.594807330260888	-0.548263645360137	0.510972696154433
"TRINITY_DN10772_c7_g3_i1"	0.775676067258758	-0.668172879051423	-0.11631308083706	0.383435498496307	-0.788668296373201	-0.20038913880717	0.418239117360669
"TRINITY_DN10772_c9_g1_i7"	0.479703200098684	-0.379146264603557	0.503524750781994	0.818755913788312	-0.330009520860271	-0.501920237488601	-0.0107613872732003
"TRINITY_DN10741_c0_g1_i6"	-0.68411891158627	0.58410056163296	0.132823261849852	-0.31138146786128	0.860872885092031	0.179032013916932	-0.271295430988375
"TRINITY_DN10719_c0_g1_i3"	-0.532941560985103	0.884910970578427	-0.0152307750917973	-0.190465807640605	0.419163764765362	0.197447646466985	-0.363511729986107
"TRINITY_DN10726_c0_g3_i1"	-0.457739885629396	0.259990664784487	0.0548208855038784	-0.412081997717826	0.847139334344027	-0.0559584219066638	-0.241983756125127
"TRINITY_DN10766_c0_g1_i9"	0.915789560819237	-0.762506405943444	-0.0539173516003076	0.395973548148867	-0.59283805052858	-0.576237734348227	0.396941159531919
"TRINITY_DN10766_c0_g1_i1"	0.955002583857003	-0.639044613449464	-0.135398671812523	0.275335205816909	-0.674278573066833	-0.537807701316337	0.434719911799127
"TRINITY_DN10716_c1_g1_i14"	0.893647789136466	-0.778101625285125	0.1429005093613	0.512193951606371	-0.638526604092048	-0.592460809748441	0.46091316149831
"TRINITY_DN10716_c1_g1_i19"	0.967829776216725	-0.635757731407019	-0.104115516290156	0.294037238753058	-0.738187043094791	-0.491198215712978	0.379196826689674
"TRINITY_DN10716_c0_g1_i3"	0.168556488944444	-0.261484094477911	0.154215971244539	0.0709845061238397	0.355153425608631	-0.672765749280094	0.387492961193181
"TRINITY_DN10716_c0_g1_i4"	0.938558798633211	-0.557053613690327	-0.252476682749583	0.0989137649724716	-0.643774800121773	-0.458441477495789	0.31691826003045
"TRINITY_DN10740_c0_g1_i3"	0.508582306131987	-0.526457709207001	0.0358852980573503	0.357367579609772	-0.510783883072596	-0.264812720497801	0.580133531563782
"TRINITY_DN10740_c0_g1_i2"	0.85596368406976	-0.715825683948667	-0.0476561950465868	0.286552521294576	-0.674862020613171	-0.568938072432636	0.568384989322583
"TRINITY_DN10746_c0_g1_i2"	0.373324305447039	-0.334361286329293	0.319833972955267	0.618595052802883	-0.583573531562216	-0.0822832166369299	0.306442532296496
"TRINITY_DN10746_c0_g1_i8"	0.817651780687916	-0.59713624385392	-0.164036526863568	0.130970659248081	-0.574720641389662	-0.444177581893622	0.5425904785858
"TRINITY_DN10746_c0_g1_i3"	0.627728934702908	-0.353928932851108	-0.380734638102172	-0.279332906103142	-0.31383355925355	-0.31176113691763	0.227671288252684
"TRINITY_DN10713_c3_g1_i7"	0.886650025629244	-0.680215036268266	-0.13659468300706	0.381397528253	-0.792122190191529	-0.397280350613719	0.410610074780967
"TRINITY_DN10783_c0_g1_i1"	0.784817631879871	-0.381091181500999	-0.110737089388598	0.165778132425587	-0.480159709484127	-0.391822299895003	0.205874683113267
"TRINITY_DN10786_c0_g1_i4"	0.932108312141195	-0.68097724264846	-0.0710044282449772	0.336872900450499	-0.702866679090054	-0.486679275712801	0.495349257765898
"TRINITY_DN10786_c26_g1_i2"	0.94350073156144	-0.589419999918029	-0.172098732713669	0.26860059822873	-0.822109168618009	-0.318469450418937	0.399636108378631
"TRINITY_DN94964_c0_g1_i1"	-0.744262817500894	0.322818714394049	0.175664993777562	-0.261872448602528	0.950138416926616	0.0560899550491056	-0.251511737497316
"TRINITY_DN68606_c0_g3_i1"	0.678735712980221	-0.770847731699969	0.177097330889714	0.521856111013069	-0.45066044354224	-0.642441063098204	0.379151718769815
"TRINITY_DN68606_c1_g1_i1"	-0.757427935240559	0.896843772538672	-0.0214271958141742	-0.418170284923164	0.751710697165614	0.238250582604867	-0.433366506353784
"TRINITY_DN68606_c1_g1_i4"	-0.791252333953702	0.901531523784757	-0.0826791025080886	-0.454893670200787	0.761115905832681	0.302967344783481	-0.474959392805757
"TRINITY_DN68627_c0_g1_i1"	-0.584302061776231	0.913416269956572	-0.15969773428322	-0.331638772783873	0.19693111914375	0.450951106187497	-0.301373588003865
"TRINITY_DN85893_c0_g3_i10"	-0.542107886187433	0.902806203150515	-0.199837447688582	-0.296003985727622	0.225338920940442	0.470535141261362	-0.300289542671027
"TRINITY_DN85857_c0_g1_i3"	-0.470452075657361	0.389464245080138	-0.328467141334712	-0.246328869780283	0.0616110012369411	0.857248761134363	-0.367628163247609
"TRINITY_DN85852_c0_g1_i6"	-0.689796431489987	0.959852237467307	-0.187703721130061	-0.369256462452387	0.368932318739524	0.462956345114504	-0.340901479302752
"TRINITY_DN85852_c0_g1_i10"	-0.754322606273439	0.959297905861487	-0.112795335184646	-0.366977035571993	0.443201311941072	0.441487224586737	-0.364546653032286
"TRINITY_DN1982_c1_g3_i3"	0.439941130460611	-0.449710765362305	0.0499964346895051	0.283798243328507	-0.36504677976826	-0.372021958355945	0.974564791812979
"TRINITY_DN1982_c4_g2_i1"	0.445834830353178	-0.318164235441197	-0.000421374807534902	0.23689827975768	-0.236633166453598	-0.217739044464139	0.172124437448351
"TRINITY_DN1982_c1_g1_i1"	0.40390814043683	-0.401791218124161	-0.0471011976164834	0.145147683605912	-0.324601545447125	-0.304074298686707	0.985062763367863
"TRINITY_DN1964_c0_g1_i16"	0.685412885341235	-0.327445547194306	-0.236977968439318	-0.0516381863549507	-0.344363985934625	-0.361949794205898	0.0301227033383459
"TRINITY_DN1964_c0_g1_i11"	0.80360879217589	-0.48100935846674	-0.163043892624931	0.193028474113697	-0.538494722134481	-0.292127387478548	0.126139077309662
"TRINITY_DN1964_c0_g1_i5"	0.727291868937903	-0.279418804724303	-0.345763804655007	-0.077231948159791	-0.443525168790585	-0.234296051500995	0.0884812003707218
"TRINITY_DN1964_c0_g1_i20"	0.591135388517103	-0.24211740497278	-0.267688013725563	-0.0119813828485409	-0.427117042003953	-0.0611349186182243	0.115205511626769
"TRINITY_DN1964_c0_g1_i3"	0.420882446165489	-0.425190702625741	0.23000764479289	0.550368405563115	-0.434199083472603	-0.29909539987517	0.335254961907543
"TRINITY_DN1964_c0_g1_i1"	0.8964368977397	-0.533784778051934	-0.219186727334127	0.138273237592128	-0.685302495342029	-0.362872939516099	0.277480629020619
"TRINITY_DN1996_c0_g1_i21"	0.867261487045391	-0.708929384220895	-0.0249748592623304	0.323981957074049	-0.640814268172785	-0.572831642700199	0.527245484737497
"TRINITY_DN1991_c2_g1_i3"	0.849832179126654	-0.670587044629148	0.0153056656179725	0.315755583418595	-0.623538772178575	-0.630363184986382	0.518689325485255
"TRINITY_DN1945_c13_g1_i2"	0.939192642109467	-0.500338037181568	-0.250136738743252	0.198327559561786	-0.712595873439067	-0.380238350083321	0.265304043367014
"TRINITY_DN1945_c0_g1_i13"	-0.708810776978355	0.478625927323882	0.053220795353648	-0.37711131807429	0.961445126189176	0.00630937150374438	-0.37805254800233
"TRINITY_DN1945_c0_g1_i4"	-0.658616996517655	0.345126283001695	0.191120859770901	-0.262497193509245	0.945553337994299	0.0318747554086218	-0.256154229190592
"TRINITY_DN1945_c0_g1_i23"	-0.721817940183038	0.539974012932827	0.161805205156143	-0.334250985935418	0.953462226572459	0.0652664221796864	-0.334041826293358
"TRINITY_DN1945_c0_g1_i5"	-0.603048095733835	0.330050395613018	0.188660959115742	-0.221472335362226	0.876672976873727	0.0601956707365585	-0.214572427422711
"TRINITY_DN1945_c44_g1_i1"	-0.672221401209901	0.558745159911689	0.0774571531965984	-0.335081002681163	0.939125093394138	-0.0323924891363788	-0.345498984982869
"TRINITY_DN1945_c5_g1_i3"	0.580632078905581	-0.331097367228804	-0.272602175452843	0.0862243850476322	-0.44394235828622	-0.370476646922549	0.247297811945686
"TRINITY_DN1945_c5_g1_i10"	-0.55268118791317	0.563020382333928	-0.0299955410645369	-0.415510399505	0.668605825193145	0.195777641110929	-0.206663179697825
"TRINITY_DN1945_c5_g1_i1"	-0.443755316717825	0.466410376172955	0.125747020014202	-0.340316090091761	0.782800136249087	0.0182366141905484	-0.218730768362485
"TRINITY_DN1945_c0_g2_i1"	0.927697410565915	-0.746315861674534	-0.112752501000038	0.235571916119044	-0.714321100972901	-0.554271935830894	0.461203479387448
"TRINITY_DN1980_c0_g1_i12"	0.856527751499523	-0.72379278614695	-0.0869880844299524	0.218282301762178	-0.66070448918553	-0.513458118688562	0.34373803892829
"TRINITY_DN1981_c4_g1_i1"	-0.768031446184751	0.938839640644077	-0.0806614705186751	-0.455371992256862	0.726343208414135	0.299471041761816	-0.430891191231574
"TRINITY_DN1906_c0_g1_i21"	0.919083583741113	-0.763774249472913	0.0589397187496491	0.449839387541491	-0.71392762835386	-0.565077363128912	0.514542204936204
"TRINITY_DN1998_c0_g1_i4"	0.448909454451179	-0.327041369479851	0.0694856231746148	0.334652397532633	-0.242677250336498	-0.330987124724449	0.0456389411460325
"TRINITY_DN1901_c14_g1_i1"	-0.740238292709781	0.560583652265859	0.0399992536789117	-0.397947600029497	0.966328766718302	0.0782453680856208	-0.426510225485867
"TRINITY_DN1901_c1_g4_i2"	0.784835923297653	-0.550984272862173	0.0332001379115187	0.361331744932883	-0.715110900932225	-0.13510065669252	0.23046134890311
"TRINITY_DN1901_c1_g1_i1"	0.73681828835367	-0.377363622313438	-0.140238135492726	0.129972765239634	-0.520965675699751	-0.270390506521349	0.411631339167505
"TRINITY_DN1903_c1_g1_i2"	0.774412924225405	-0.425746670008273	-0.329982383893224	-0.107929297092995	-0.53814170384976	-0.305615151051219	0.24851371758005
"TRINITY_DN1903_c1_g1_i7"	0.920954588252841	-0.576068493591037	-0.216263373490517	0.171523360373569	-0.70120096031456	-0.392149196875695	0.2071929325092
"TRINITY_DN1903_c1_g1_i10"	0.774524058906683	-0.526459480282662	-0.308565211381991	0.0736448275958497	-0.552975108254186	-0.395134071296726	0.152407270745419
"TRINITY_DN1903_c1_g1_i11"	0.595634812397543	-0.297412872479909	-0.357644896308971	-0.138505699334353	-0.253222132000403	-0.205077519024312	-0.0618834324823346
"TRINITY_DN1903_c1_g1_i8"	0.706906702802633	-0.462754112220652	-0.281772214748169	-0.173471462054045	-0.429037582951296	-0.31736583553056	-0.0249674702710116
"TRINITY_DN1903_c0_g1_i2"	-0.0939131535594711	-0.210856411509386	0.138982901098976	0.287969442197273	0.278031244443402	-0.37837908173315	-0.121293899241066
"TRINITY_DN1937_c0_g1_i6"	0.816260758020834	-0.525758300733389	0.0192102045210728	0.348905866831944	-0.515631937715845	-0.53070176645608	0.254887350532059
"TRINITY_DN1937_c0_g1_i19"	0.434230116597264	-0.274443755602509	-0.505388111620779	-0.39672419154785	-0.297382008752225	-0.0299864558303582	0.0881235404053594
"TRINITY_DN1937_c0_g1_i16"	0.722354640366666	-0.614871081167568	-0.156313871754953	0.0149227093987175	-0.486639166012348	-0.520017122319536	0.492564447240011
"TRINITY_DN1961_c0_g2_i2"	0.705350085366496	-0.577275200823986	0.281012330077478	0.669688107976217	-0.456922738330371	-0.491390489328953	0.0632080183526613
"TRINITY_DN1961_c0_g2_i3"	0.592070288289278	-0.470480017369448	0.30584207867293	0.59917686495738	-0.522948728008917	-0.270125433523661	0.0578510750556538
"TRINITY_DN1961_c3_g1_i1"	0.712382823080303	-0.656851367457623	-0.0237389386382606	0.306199188284198	-0.565684954952401	-0.29840925566004	0.567366468435369
"TRINITY_DN1988_c2_g1_i1"	-0.693698836090093	0.507867228568901	-0.15634020188466	-0.425847519456319	0.340412872407822	0.906809681321344	-0.430088782276822
"TRINITY_DN1988_c3_g2_i1"	0.897054732948043	-0.758563401426408	-0.0691284539055175	0.342089989282845	-0.683894424243171	-0.567643058513873	0.544017678374521
"TRINITY_DN1988_c1_g1_i8"	0.800874906538945	-0.389038625569707	-0.189688906999509	0.118474958075693	-0.559862450619379	-0.280858754368627	0.0478183917471305
"TRINITY_DN1988_c0_g2_i6"	0.741710533354821	-0.58710637413751	0.00032255188892566	0.234300524709261	-0.618267161392551	-0.293246933769005	0.552716245065054
"TRINITY_DN1988_c0_g1_i1"	0.736722260616892	-0.597080409118064	0.100033050101203	0.392769873715537	-0.593028563564997	-0.457671638014941	0.512965200890448
"TRINITY_DN1988_c2_g2_i4"	0.806710581148477	-0.47114220102071	-0.00154559657852045	0.326988047647753	-0.592729738512412	-0.330632454362289	0.187903973664695
"TRINITY_DN1923_c0_g1_i2"	0.741421866028667	-0.688249960192818	-0.193525993398418	0.39978100396638	-0.578487512981768	-0.481919059473025	0.315613638249821
"TRINITY_DN1971_c8_g1_i1"	-0.363505887567076	0.195603510823475	-0.0895258467056687	-0.486650447773121	0.68701392795339	-0.233486947867363	-0.00497178208405632
"TRINITY_DN1971_c0_g1_i5"	0.94863781989343	-0.549935881167636	-0.145717729500246	0.232547690457018	-0.767462567867101	-0.401980997351142	0.349618531869742
"TRINITY_DN1971_c11_g1_i2"	-0.690378684826449	0.469085403083686	0.0912915683807097	-0.279744802557169	0.93070581855885	0.0101918667286438	-0.312210583983006
"TRINITY_DN1971_c11_g1_i1"	-0.437659304888675	0.699715536503315	0.0673205455270449	-0.367231241893875	0.549709324148198	0.0933608116364941	-0.314478136890954
"TRINITY_DN1971_c4_g1_i2"	0.253137245007311	-0.29398277785712	0.610118885228929	0.954685348059037	-0.26355126915404	-0.386861197503491	0.0871651242689349
"TRINITY_DN1971_c11_g2_i2"	-0.486438876583345	0.384956663903599	0.11311964889526	-0.290912350106674	0.855697242003893	-0.055762776260835	-0.292904965773095
"TRINITY_DN1971_c11_g2_i8"	-0.611647288347646	0.364227216796798	0.0986309653576588	-0.235590034369874	0.879255931757638	0.0692643540952984	-0.230204612433381
"TRINITY_DN1924_c1_g3_i2"	0.84847656885878	-0.654525703215617	-0.0818807486687464	0.321634531064278	-0.745258973796893	-0.395008530449568	0.292247045292041
"TRINITY_DN1924_c1_g2_i3"	0.887971297971343	-0.662635777814552	-0.0545436479020778	0.236111461271583	-0.618480658750587	-0.59707599487687	0.299146083170203
"TRINITY_DN1918_c0_g1_i8"	0.803237724878896	-0.436186494614514	-0.33625231532471	0.0036293048846614	-0.520905153368318	-0.365415504928304	0.291457715670546
"TRINITY_DN1993_c8_g1_i2"	0.81108812375745	-0.569013533669485	0.089582199345026	0.46311516677311	-0.711735015939196	-0.332317992074136	0.026057680030823
"TRINITY_DN1995_c2_g1_i3"	0.917253698302233	-0.589838238959363	-0.225740544995854	0.183479774882974	-0.809154105635945	-0.358875999132252	0.301965272874925
"TRINITY_DN1995_c1_g2_i7"	0.910435575078586	-0.520163916714316	-0.161526785198539	0.206132098887456	-0.618968573908125	-0.457892660388167	0.39073020819465
"TRINITY_DN1970_c0_g1_i21"	0.631542124832633	-0.269171363977131	-0.298496773776313	-0.221250189859276	-0.2733655675156	-0.355240809377408	0.146053392690833
"TRINITY_DN1970_c0_g1_i18"	0.696236305571149	-0.379481243726273	-0.307908018744506	-0.00762385518076582	-0.442254375994363	-0.250291665677458	0.324423622355969
"TRINITY_DN1970_c0_g1_i22"	0.425238574424407	-0.161874070716937	-0.155817654127917	-0.268038781478217	-0.0654874670973874	-0.304774666067011	0.0542621127795947
"TRINITY_DN1970_c1_g1_i2"	-0.581984803825998	0.37766958700045	0.280242437347117	-0.0105092782146582	0.833469746945264	-0.117659163800206	-0.453452129905368
"TRINITY_DN1958_c4_g1_i1"	0.805436948392376	-0.495640847297329	0.0416895436775695	0.39231294009558	-0.615259590013391	-0.311016268985676	0.202531994285973
"TRINITY_DN1921_c2_g4_i1"	0.95930697554115	-0.58258432426681	-0.151561683077941	0.216695418617503	-0.666200717173247	-0.490648139111926	0.267620860503188
"TRINITY_DN1921_c3_g1_i27"	-0.736310407056032	0.416472347457223	0.184431887253803	-0.304199763473695	0.970117859417459	0.040899552358213	-0.248030183716069
"TRINITY_DN1921_c3_g1_i9"	-0.698414515713964	0.423177710986473	0.17179217365547	-0.253272369915373	0.914914264221992	0.0668557417613568	-0.127014513300841
"TRINITY_DN1921_c2_g1_i16"	0.953537754325721	-0.668332201811746	-0.12700437966297	0.2669983912977	-0.63795093426135	-0.61608544988446	0.381123239205134
"TRINITY_DN1921_c2_g1_i11"	0.941099675021773	-0.570626419713566	-0.201547678758513	0.123879590847365	-0.626922862116559	-0.488928324181997	0.280032073549718
"TRINITY_DN1921_c2_g1_i18"	0.958356880677147	-0.598643516678597	-0.211455778358803	0.160911430993124	-0.696001824439267	-0.501306665692755	0.336451657674586
"TRINITY_DN1921_c3_g2_i2"	-0.597328765310401	0.403883011014061	0.0212416900343494	-0.414093924088353	0.93864889934838	-0.0706163475960318	-0.31509610830704
"TRINITY_DN1921_c2_g3_i1"	0.792010764297782	-0.597362280149218	-0.0419824379457971	0.323286444156806	-0.559698127633342	-0.486568772672359	0.112658539970384
"TRINITY_DN1921_c2_g3_i5"	-0.377088038821796	0.0760430393870779	0.110546744506437	-0.23046262453904	0.565123463426689	-0.185210831792693	0.349881828726245
"TRINITY_DN1915_c3_g1_i2"	0.852733132200225	-0.710874153992671	-0.0327287580450616	0.367140400897833	-0.612440805036236	-0.512013180705078	0.404886042587735
"TRINITY_DN1915_c0_g1_i8"	0.688861823495942	-0.488366292242902	0.120558374093104	0.253170252748861	-0.650286946524349	-0.420373363700039	0.370539727419768
"TRINITY_DN1915_c2_g1_i1"	-0.822965747797463	0.785241493229857	0.0168262568927808	-0.41089690847817	0.894603363540202	0.203670223809495	-0.419186627359922
"TRINITY_DN1935_c2_g1_i3"	-0.647511328120534	0.479762295728298	0.0203011058985857	-0.418283509468214	0.959500252910855	-0.0588420303388161	-0.382767798188202
"TRINITY_DN1935_c26_g1_i1"	-0.693191143654484	0.348959483499703	0.0468947835541928	-0.299383134042188	0.908457956860612	0.0329194167895298	-0.225282330019677
"TRINITY_DN1935_c3_g1_i39"	0.758967324220859	-0.433333646147265	-0.0264445038775702	0.371529928854368	-0.572601481842553	-0.357802990065689	0.232831521648066
"TRINITY_DN1959_c5_g1_i3"	0.555522121101018	-0.171956516253752	-0.178609603611099	-0.105992837533234	-0.164977828995101	-0.226632562211447	0.132010714732789
"TRINITY_DN1933_c1_g2_i3"	0.178712167188277	-0.308736438614252	0.687153953694224	0.944525214136267	-0.245454138512133	-0.240074690960177	-0.0211696059576986
"TRINITY_DN1933_c0_g1_i3"	0.241009550696523	-0.326007018759942	0.671247624899497	0.965124599698617	-0.291167122194926	-0.280605846648593	0.103411757314279
"TRINITY_DN1933_c0_g1_i2"	0.24565517701335	-0.312076554625167	0.660096514558942	0.958734954827565	-0.294649978618249	-0.283973815367729	0.0911404593595347
"TRINITY_DN1933_c0_g1_i6"	0.338992651117664	-0.40672443947488	0.641644923382635	0.960428936504755	-0.372914947630197	-0.350779681249516	0.124336865287253
"TRINITY_DN1933_c0_g1_i1"	0.238864478631089	-0.337172056671421	0.670947339873612	0.960976907097495	-0.278624383936365	-0.304287085373464	0.0999535026898613
"TRINITY_DN1933_c1_g1_i1"	0.291570978884675	-0.38590262200941	0.659132984536634	0.958160262269869	-0.333423960374391	-0.338636033646945	0.196491163656383
"TRINITY_DN52401_c1_g1_i1"	0.154930602885325	-0.286975836119553	0.80231676967916	0.964904750818663	-0.198230847064891	-0.304836465399136	0.0456561047003759
"TRINITY_DN52337_c0_g1_i3"	0.378420556723834	-0.391356573272807	0.554075984702872	0.91165208385636	-0.342039710176042	-0.417858710244665	0.259253045942707
"TRINITY_DN52337_c0_g1_i8"	0.503928156673489	-0.322878525302739	-0.511424063794714	-0.393829823394012	-0.519405133625344	0.0775820568729467	0.158023036838227
"TRINITY_DN52379_c4_g1_i1"	-0.394845633590685	0.85397249787563	-0.241386568023988	-0.408597587712043	0.112201521886123	0.370590357266676	-0.285442608394733
"TRINITY_DN52302_c1_g1_i2"	-0.522890081936986	0.929806743894708	-0.162740594370439	-0.370613263295482	0.30183825021549	0.310965812036677	-0.319011599807643
"TRINITY_DN59559_c0_g3_i1"	-0.620401546223038	0.429629850182787	0.13410348117577	-0.289767183671177	0.954207987236598	-0.105800476634934	-0.366572582484046
"TRINITY_DN59555_c0_g1_i6"	0.841586364942031	-0.682422241860863	0.0271409276641317	0.350991141925897	-0.582877751535957	-0.625821868741626	0.320446873929894
"TRINITY_DN59535_c0_g1_i5"	-0.59914915097758	0.951829690743103	-0.249586976102675	-0.423983112857021	0.271808094635181	0.493564784817906	-0.400804335825595
"TRINITY_DN59575_c0_g1_i3"	-0.614378905180364	0.975023426688915	-0.211145344859938	-0.406287534803056	0.344361838362181	0.408153175562499	-0.37816178492289
"TRINITY_DN59575_c0_g1_i4"	-0.683552350437179	0.98298726268751	-0.137289760961514	-0.388861721838879	0.461387231248652	0.376571341715108	-0.393565192628446
"TRINITY_DN85976_c0_g2_i1"	-0.711734585587969	0.429401755411783	0.302055690158174	-0.254544129125418	0.836339594509472	0.0800627183564118	-0.257693005743263
"TRINITY_DN85979_c0_g1_i2"	-0.636845212693233	0.445884334459853	0.0799528670036488	-0.375179778642953	0.950891629982221	-0.0325963832725495	-0.293806000537846
"TRINITY_DN43231_c0_g1_i7"	-0.371347831951915	0.174881259503321	0.169419773407012	-0.239522654510844	0.643224617176599	-0.0811587507695733	-0.0491318272506204
"TRINITY_DN43301_c0_g1_i7"	-0.594835948864043	0.937286958214849	-0.184363168100348	-0.394155570192392	0.27485348067586	0.469256812951016	-0.365825821922863
"TRINITY_DN43301_c0_g1_i2"	-0.519739149715527	0.939915199360226	-0.0908225402217541	-0.322330514226333	0.250230831788882	0.375163454477022	-0.33139352848213
"TRINITY_DN43297_c0_g1_i3"	0.910442837921999	-0.704234095061188	-0.0982792313524264	0.250099760559872	-0.674692652061679	-0.543177856118072	0.431520991436702
"TRINITY_DN43291_c0_g1_i6"	-0.637755759869744	0.924448870686488	0.0550173820307468	-0.128233797649509	0.453723001532626	0.222129452180725	-0.454323826078757
"TRINITY_DN59695_c1_g1_i5"	0.737195583553347	-0.552146291821847	0.110935602981527	0.533384196022772	-0.432574194045953	-0.506711983335636	0.0813833349364073
"TRINITY_DN59695_c0_g1_i4"	0.783861103880215	-0.543240322341172	-0.114338219297243	0.223617236393501	-0.440615989101253	-0.501432935838619	0.213139583001243
"TRINITY_DN59695_c2_g1_i1"	0.727133480995606	-0.426035689227443	-0.165145077196449	0.208429971861232	-0.444921499367049	-0.350873651269942	0.135665611197972
"TRINITY_DN59695_c4_g1_i1"	0.819910209430616	-0.539452436724517	-0.0184806880576488	0.433349470514324	-0.567699605514518	-0.503384212349977	0.215651496777214
"TRINITY_DN76881_c0_g1_i2"	-0.752422369056862	0.71525267964319	-0.0249290273821199	-0.457432850627965	0.910654047835223	0.0925842759416985	-0.419822210154068
"TRINITY_DN76877_c2_g1_i1"	-0.533309383423461	0.398119846659669	0.0942567445961511	-0.202056606302446	0.753638169128582	-0.139835909060827	0.040406378120575
