Accession_ID,log2FoldChange
Q03132,NA
P29374,-0.145067258961625
Q6B4Z3,2.64278091925018
Q9ULF5,0.871889090035028
Q8BZ25,NA
Q9CZX9,-0.172285021269427
P55197,NA
Q5NVI9,NA
O97067,NA
P22464,NA
Q8Y081,-3.53584983643999
Q62504,1.35911635391787
P50283,0.878225404238236
Q71SS4,0.079460987835116
Q9GT45,NA
Q5R952,-1.07991778859848
Q90Z10,0.255053452114259
Q6R327,2.27482055837872
P48643,0.562295008213979
Q8BMP6,-0.973412794782216
P48356,-0.0898959265578691
Q1QQG6,NA
A8D8P8,NA
A9Q751,NA
Q9H3E2,-0.814362514429505
P18720,-1.16524231185054
Q9H6S3,-0.0898959265578691
Q9RZA4,-6.21147667045685
Q25009,-0.541872094993906
P76079,-5.05324663361564
Q54I48,NA
O43823,1.50236069210357
O70579,-0.0898959265578691
Q6P8D9,-0.174443600491637
Q2UTL1,-22.3730419877789
Q9H6T3,-0.62596016844217
Q9LPC7,NA
Q9Y230,NA
O75179,-0.15030817350512
Q09683,NA
Q9UFF9,NA
Q5ZIZ2,-2.38004980769204
Q9P7H0,-11.8229998477326
Q2G3T4,NA
P15977,-5.87672436853878
Q86A77,0.0884921621471113
Q8IY37,NA
Q2TBL8,0.425306760094085
Q0VCQ8,-3.5551656045954
P60228,-1.30408905367863
B2UBQ0,-6.35944731237963
B2UBD1,-4.16658396510561
P0C1J5,NA
Q69ZN7,-0.0898959265578691
Q9KY04,-5.13674919151039
Q6ZNA1,1.16865821288221
Q90850,-1.34869672027455
Q9NBX4,0.610973472339628
Q7Z2W9,1.2095662657506
Q8VZ10,NA
Q99323,1.5447660239901
Q9UQQ1,NA
P38411,-3.25255776409649
P0A5Z7,-4.20734564778766
Q62371,1.66928530045624
Q9HDC9,-0.178564794545703
Q9HDC9,-0.178564794545703
C3K1C4,-0.0898959265578691
P18737,-2.00656005013043
Q9LSD0,NA
Q290M9,-0.147016689935654
Q99959,NA
Q0D5B9,NA
P14091,NA
Q28205,NA
Q5Y5T2,NA
O45782,-0.522892868212277
Q9NQG5,-0.0638682125488882
A8XJZ8,NA
Q03519,-2.161148443043
B4G7Y6,-22.8142751761888
Q86U02,0.871889090035028
Q2T9S4,0.871889090035028
P42325,0.366524342741614
P98157,0.808909363754963
Q8VCN9,0.380945933930409
Q94B65,NA
Q89WM6,-5.70081137619694
O14981,NA
Q5QN75,NA
D0NLC2,NA
Q50KB1,3.43701240015276
Q15052,-0.0395222609411328
Q99717,-1.06120434669436
Q9NY35,2.12859676259165
Q96NC0,-0.99231418937359
Q27712,1.53470123232473
Q9JKF1,1.60915052847335
Q8N6G5,-0.421542186810443
O15164,0.878015780158209
Q64378,NA
B2S753,-6.56438775016217
Q6P3X8,2.65841242747307
P37986,-5.56028902727368
P54611,NA
P22749,4.31686826780783
P0AFK1,NA
Q04724,0.831734180721964
A4HSC9,2.31397802414524
Q3T0E1,-1.10398611171162
Q8WZ64,0.390997749469619
Q8NF37,NA
P68432,7.16150219934766
P68432,7.16150219934766
P51589,NA
Q8WVB3,-1.26626404241284
Q9NV58,1.01107578561676
Q5W7F2,NA
Q9XGM2,2.04964648060524
Q9XT26,-0.301285251216024
Q9XT26,-0.301285251216024
Q15696,0.741269397202828
O60306,-0.145067258961625
Q6NS46,NA
Q9NRR6,NA
Q5NP13,-2.64101142662043
Q9STS3,NA
D0ZEW1,NA
P53184,-7.36840423504818
Q9ZUP4,NA
Q8VZK0,NA
A5JSS2,1.16358303734341
Q9R008,2.03059547964945
Q9UBW8,1.07453610443312
Q2G8W3,-5.41377690553153
Q8TGM6,-0.456414474956885
Q8BPI1,0.871889090035028
Q9Y3A3,0.562363673960448
Q8BH79,NA
P0AFS5,NA
B0G172,NA
P04755,2.93057134096443
P56286,NA
Q9Z660,-4.737817693475
Q98SH2,-2.94821931810025
Q39584,NA
Q9BY31,0.554352351744293
P52639,2.42853030087346
Q9CQT9,-0.647019601440125
O15027,-0.0652497279440187
P45594,1.05036298651534
Q9LSD6,NA
Q2TBG9,0.0322411255749592
Q6ZT12,-0.143362780089584
Q9T0D6,NA
P08096,NA
Q8WYA0,0.871889090035028
Q94B77,NA
P0DM41,NA
P42345,-4.11088321380659
O60318,-0.0613578589473446
P05303,2.57361612166696
P05303,2.57361612166696
Q0KDR7,-1.442630724762
P52654,-0.756774893929025
P17019,-1.25930872372923
Q9VAH9,1.46686593992073
Q5FWH2,NA
Q6B4Z3,-0.0898959265578691
Q9Y448,-0.625960021426969
P25071,NA
Q9CYA6,0.871889090035028
A0A096LPI5,NA
A0A096LPI5,NA
Q62383,0.878182715534605
Q66K64,-1.94943013239425
P42525,-0.0898959265578691
Q6DKJ4,0.594669165749362
P48767,NA
Q64695,0.86732713719721
Q82AA5,NA
Q9HD20,-0.62596016844217
P32567,-22.9850628487822
Q9RNN5,-23.8876722786746
Q6PDX6,0.390997749469619
Q54BI3,2.04964648060524
Q54ML1,4.76424556393257
E7FDW8,NA
Q14149,-0.125023494044517
P62846,2.02403786130583
Q6GYQ0,0.390997749469619
F4ILR7,NA
Q54DF2,NA
Q6P026,1.07671997272701
Q99J21,0.255581112369031
A5PK63,-1.57015832641969
Q9Y2Y9,1.23683258947903
Q8VDZ4,-0.0898959265578691
B4G652,4.96810696112065
Q05627,-6.69211668983204
Q9I9P9,-2.63072900921494
Q9S7U0,NA
B4G652,-1.50934148894397
Q4U2R1,-0.496504334085328
Q9DB73,2.94321577651247
P41828,-1.86506109418452
Q90W58,NA
Q5VT06,-0.62596016844217
Q56P27,3.60791105159503
Q99NB1,1.86600484591196
P36836,2.05602323799857
Q5EBL8,-0.708369337305502
Q39EH1,NA
Q5F3N1,NA
Q6A6N6,NA
P61286,NA
P16152,0.830795497772178
P10987,-2.66993615188513
Q9VZE7,4.89040967256918
Q6ZMV9,NA
Q9N5R9,-0.62596016844217
Q64542,3.6272930183615
Q8NHA8,-4.11347833855357
Q7ZV60,0.249447612627924
Q9UIJ5,0.390997749469619
Q2IU52,-2.57932391908564
Q17RN3,1.26923531657721
P62717,0.51771510355804
P21872,0.779965166317732
P51659,-3.24621933225138
Q9NVV4,-0.0898959265578691
O75044,NA
P82198,NA
Q61025,-0.625959980863061
P52485,0.243426182658404
Q8BMN4,NA
Q9LPC7,NA
Q9VZJ9,3.53580726385293
P21328,-0.62596016844217
A7LXS8,NA
A8MRT5,1.56875489376602
A8MRT5,1.56875489376602
A8MRT5,1.56875489376602
A8MRT5,1.56875489376602
P00848,0.871889090035028
Q9UH99,-0.681359299668364
O00097,-4.21012572148796
Q00719,NA
Q7Z3E1,NA
P0AE17,-6.24130884638722
Q6AXU4,0.871889090035028
Q8WUD6,-0.0898959265578691
Q66J90,-3.31697323253508
Q8WZA0,0.585168487864414
Q16526,-0.0898959265578691
Q9GRW0,1.41355836583131
Q640Q5,-2.69413703840886
Q5I012,1.34811655289533
A0A384JQF5,NA
Q9LJD8,NA
O82307,NA
Q0P5A6,-0.321007605598826
Q9C0C4,NA
Q2KHU8,4.71709783972478
Q9NR64,0.970213512240244
Q6EJ98,NA
Q9EPE9,0.871889090035028
Q2YDH6,-0.0716440646744528
B2UF70,-3.7374366176543
Q811L6,-0.0898959265578691
P13751,-1.15326199196867
Q8IYJ1,NA
P35402,NA
O09030,0.0555873793893444
P34693,4.15138068000269
Q05048,1.35911635391787
P77716,NA
P0AB69,NA
Q8WY98,NA
P04323,-0.976106636133077
P47154,-23.2302088292348
Q6H1V1,1.74705450752255
Q02UB7,NA
Q9UL12,-2.37248833581828
Q9V106,2.54951574860309
Q14914,2.04306258875287
P18469,-1.3137826565502
Q92616,0.351975426610348
Q9Y5X3,1.35911635391787
Q9C7F5,NA
O43488,2.04964648060524
Q8T9B6,-3.43001813112424
A0JN41,2.72041151377825
Q8GHM3,-3.22770577446877
P11204,4.6286832040878
P11204,4.6286832040878
P13611,-0.145067258961625
P13611,-0.145067258961625
A4Z945,-1.79534999843569
Q0P4H0,-0.0898959265578691
A7AMD1,-0.594075607991915
Q3J4D7,-0.62596016844217
Q96D71,-0.541872094993906
P0C599,NA
Q8IIJ9,NA
P37894,-2.56240376372149
Q9HC07,0.390997749469619
P0CZ23,-0.726917117591911
Q1EHB4,NA
Q8I7P9,3.41794645443668
Q9BT88,1.97679170810236
P25275,-6.75689283229539
Q9R049,-1.3977086039903
Q84ME1,NA
P04035,-0.0898959265578691
Q2TBQ9,NA
Q96MD7,-2.32550242874288
Q920M5,-1.07991778859848
Q6TU48,NA
Q402E2,NA
B2RQC6,-0.115030119956578
Q6PFK1,-0.385774299198038
Q39575,2.08355978649613
Q9P2W7,0.468474607764404
O06769,NA
P62341,-0.264929141450273
