Accession_ID,log2FoldChange
Q9ULJ7,-3.10411386379829
Q58D15,-5.36822768033372
Q8TDG4,NA
Q8IWZ3,-2.66980319075016
O88788,0.113861593005021
A2BGA0,-0.220115761313897
B0W8L4,-0.366978518527645
Q9S2C0,0.27673427828957
Q7SXA9,2.42134708347917
A5V2F7,-1.44267947378943
Q12705,0.0362867730022193
Q9EQU5,-4.53792187605184
A7X5R6,-1.66301810988594
P52666,0.198205001474451
Q9SEU4,-2.38888249840192
Q9ULJ7,NA
Q8GWB7,NA
O94625,-1.69848006983697
P20447,-2.68633381852605
P46462,-0.134901477471265
Q9BY49,-0.204159064096775
P98021,2.03879449335761
Q6JHU8,0.398129427725697
Q95028,0.276734278289569
P33285,NA
B2RZ17,-0.696349582973988
P0A579,-4.1734245960703
Q79VI4,1.29127670833674
Q0VQ52,-4.30880868032955
Q7XTV7,0
P15104,1.85560189161096
Q9CWU4,0.517180115388564
Q3TCV3,1.05073627716967
Q3UZW7,0.517180115388564
P37975,1.93414185598224
Q5ZC88,-0.956927087894429
Q8NFU5,NA
Q9NR82,-0.701008966617903
Q14739,0.11840913234509
P54359,-1.0670968603048
Q9AAU1,0
Q8KHZ8,3.8113040924065
Q53T59,-0.44460490119577
O43293,0.517180115388564
Q08603,NA
Q06732,NA
Q06732,NA
Q99LU0,-0.655134248928659
P22694,NA
Q5R9A7,1.8108353518854
P02609,-0.701008966617903
A7RM45,0.0362867730022193
Q76MZ1,-1.46396997082193
P49427,NA
Q9VD28,NA
Q9VD28,NA
Q04656,-0.228217301916381
P27484,-2.98183247392231
Q9US04,NA
Q14088,-0.192082277695837
Q9Y573,-0.204159064096775
Q9VHI4,-1.70975409450093
A8XA58,-2.25873728286475
P70473,4.45529501730114
Q6UX73,-1.19710457305458
Q9I702,4.6576352876208
Q14703,-0.444604901195769
Q8I7P9,0.482698520787225
Q9W5N0,0.456224355712843
P50648,-5.73165432198012
Q94A97,-3.31164397837202
P21910,-0.819019248178354
C6BW21,-1.50345405517113
Q8TD57,-2.52113836359258
O00782,-5.75399905070423
Q5BIS3,1.28539466975009
O45040,-0.0706492151526651
Q8Q0U0,-0.204159064096775
Q9VSH4,3.01822833609778
Q8GUL2,-3.02028226770672
Q54JH6,-2.79246747493551
A1A4J6,-0.204159064096774
Q32P84,1.47234243076762
Q5E9R3,0.139232285552427
Q96JK2,0.517180115388563
P37634,6.69688319568428
Q96T88,0.517180115388564
P10394,1.09854645988062
Q6NQ83,NA
Q502M6,NA
Q95Q62,-5.4769921971549
Q75IM9,-2.44238009569328
Q9DCL2,-1.26692927134308
Q95SX7,-1.92719595005849
Q969J3,1.42958613552449
O70511,-2.92795102386348
Q9UH92,-0.302648291018591
Q9C5S1,-2.85728228183306
O60333,-1.706322816314
Q06210,-1.55569350313594
A6H730,0
Q13347,-1.31318474265697
Q15363,-0.0454913881274307
Q9JJ93,1.01518286054398
O51889,0.0362867730022193
Q9VQZ6,-0.533125083168301
Q14584,-1.98720893199964
Q8N5H7,-0.444604901195769
Q8N2A0,3.24240791015361
Q8X082,NA
Q9VIK9,-2.51007889660535
D3YXG0,2.8080220806892
Q2YDD4,-2.42216646536422
P70501,-0.206362127147916
P51815,0.271321691096579
P48960,-0.56711052431089
Q2TA45,-1.02402820749007
Q6P8I6,-0.672749530146516
Q08DD1,-0.444604901195769
Q8SV03,0.517180115388564
P95646,3.86659946387288
P42308,4.32193710164747
D2D3B6,3.22092613732902
Q59749,5.95990936313023
Q92614,3.28736368622288
P25026,5.25393011747853
Q8WZL4,-3.58936345332087
Q8W0Z9,-2.92607926246521
Q21920,-1.99693755973756
Q0P5D0,-0.204159064096775
Q91ZM2,-0.48174627288129
Q3ZC48,-0.701008966617903
P28474,0.127214097742013
Q70LM5,-2.6593841113317
Q61879,0.96459736345071
Q15637,2.2625339791527
Q15637,2.2625339791527
Q940G0,NA
Q6ING7,-3.12524830470857
Q7ZVK4,-21.2798974856777
O93209,0.59790035185031
Q8TB22,-1.3854382525383
P57106,-2.95969906379563
P21329,3.0787009771787
P42283,0.260786607999482
Q9VZS5,-0.267698773235445
Q62419,-0.44460490119577
Q3SYV7,0.517180115388563
O87590,5.80194459803433
Q9USM6,0
Q7SBC6,-23.3003723396528
Q8BI36,0.57283108588362
Q9UHQ4,-0.00147882411743242
Q9NPI9,-0.981634454040542
P32234,-1.59618975424357
O34319,4.76338384703458
P07327,1.78510738023712
P82968,-1.45484905368363
Q10075,-1.81507337858609
Q4V8A2,NA
P00408,2.80972246071414
P59281,0.276734278289569
P31996,-0.338681365529232
Q03164,0.809752392680615
Q03164,0.809752392680615
Q9KGY4,5.23671161153868
Q9UJA3,NA
B2U8V2,7.42318466957038
Q6UWR7,-0.204159064096774
Q3T199,-0.768258762962506
B3H5R8,2.02257001846284
Q6AZB8,4.81933997554094
P0CF75,0.177972784148635
Q5EBL8,0.036286773002219
Q08431,-3.23912565691027
P49792,-0.70094636805671
Q78PG9,0.810385636774861
Q6PAV2,-2.997800226487
P04323,-2.13276627622206
Q9VKJ0,-1.41782115993847
Q13286,0.158621280817466
O31151,8.78965697103474
P44098,0
Q8TAQ5,-0.991596583851277
O17389,0.285767568734077
P97770,-1.00229979149447
A8WH18,-4.55277369933055
Q8W4M7,NA
Q52981,4.57925433856687
Q9B840,5.1634203457589
Q500W7,-3.84408507172147
Q94571,-0.204159064096775
Q30154,1.83967356395024
Q15788,-0.192393046912508
Q9Y0H4,-1.98024857689706
Q9Y0H4,-1.98024857689706
Q91WQ3,0.517180115388564
Q5JHT1,5.55283729054282
B1LZ78,0
Q8X6J4,0.213408361881902
P30819,2.3032245422206
Q9VWP4,-0.204159064096774
A4Z945,-0.916238063023369
P08487,2.05296374660015
Q8SQI3,-2.09302255481764
F4I2H2,NA
Q94B65,NA
O00370,0.757625952487558
Q2G9G8,6.47890013632753
Q8SQK7,-1.66174419543071
Q08972,-6.30439991745651
B2U967,1.15193514323113
P77333,2.3853030823303
P09110,-2.90338907044177
P09110,-2.90338907044177
Q9L9D7,6.4095311737165
O15027,0.517180115388564
Q8BML2,-1.25285357449263
Q8I7P9,-0.915963286287632
Q38931,-5.37501160312989
O42976,-0.469181170263808
Q9NR28,-0.75109269481407
P01139,-1.16732013628358
Q54BM3,-0.204159064096774
P50336,0.036286773002219
P38040,0.843374688326685
Q6PBF0,-4.40755226637487
O74362,0.762209328103723
Q9Z660,2.05189436850248
Q6A900,-0.701008966617903
A9JRZ0,-0.859917721999256
P17152,0.802461566847332
O75064,0.756119126925304
Q62623,1.67455664497911
O75391,2.08011711254493
Q8MQJ9,0.417140145898018
Q7K237,-1.47426020438404
Q8BTV1,-0.608275771329719
Q8R3N6,0.20456680082275
P17985,2.62574895872361
Q52T38,-2.92430098398652
A5F587,0
B3DHU2,NA
Q8L725,4.68558542613606
Q6G7C8,4.42949022035257
Q2YDC9,0
Q9HCG1,-2.3956577372313
A7E2V4,0.0362900244832389
P07766,-0.572546373331548
P08504,0
P45974,0.757625952487558
Q8K2Z8,-0.864083749485302
Q8W4A7,-2.89273311478732
Q9UDY4,0.036286773002219
P15848,-0.44460490119577
Q8IWB1,0.757625952487558
A5V2E0,-0.612504974362784
P49577,-0.956927087894429
Q6IV76,0.0349742194942036
Q79FU0,-0.444604901195769
Q55A45,-5.68333053648791
Q6A997,0.724780163161418
P74615,NA
Q8L850,-0.204159064096775
Q9FFE3,-1.32282144885078
O75643,-3.7054353751092
Q3UHJ0,-0.470141641973295
Q5ZIJ9,0.64411512005672
Q25479,1.39454028051795
Q8N0X7,2.60202279879381
Q53S33,-2.24987067348228
Q26474,2.38980099032191
Q57168,0.587670336446663
Q01295,-1.36568659760117
P52630,1.39528628313655
Q02525,0.96459736345071
Q6GNL4,0
Q9VXK6,-0.948773540189979
Q3ZBJ0,-4.44049879273258
P07001,0
Q7TVN5,3.81283523165691
Q9VE46,NA
Q8IY95,0.517180115388564
E7F6H7,0
P54604,-0.991596583851278
Q94464,NA
Q1GVZ9,4.17561107611034
P0DM41,-1.40667032582168
Q06732,0.0552611111370115
C4NZN9,-0.831790200251886
O32177,6.17921487815106
O34817,-2.1704347882235
A2XUW1,-3.84380596984746
P13796,0.0362899119626572
P48347,-5.36475818417374
P29375,0.0184449142365076
Q8WTZ3,0.347768141416617
Q5H8C4,-0.444604901195769
Q9NRD1,-0.803373365519127
Q8BI84,-1.3166412433927
P55197,0
P55197,0
Q45480,-0.204159064096774
P48147,0.276734278289569
P48147,0.276734278289569
Q9H633,0.0913604864315024
Q5T4S7,0.757625952487558
B2UA10,4.80260480601051
Q9UBS8,-2.22115384116756
Q8DD41,6.56185840644387
Q96BZ8,-0.156296373813396
B1KFI8,-1.52510350308858
Q23551,-0.293456000942513
Q9NNW5,0.311962393793116
P16066,NA
Q58513,NA
Q4R372,0.0362900959386556
Q9NQ34,-0.00493199664468923
Q9UB00,-0.444604901195769
Q56840,0.838244850448588
Q8CBC6,0.182128897798877
Q9XGZ9,-2.13369240209506
Q52811,0.412877571534166
P05933,-4.84053226106758
Q9Y3Q0,-1.21978123915861
A9H259,7.01018289402262
Q9BV44,0.0362867730022193
Q7SXM0,NA
P56649,0.517180115388564
Q9C505,-3.47470041817447
Q9UQ35,0.360897050490014
P48482,-0.204159064096774
