Accession_ID,log2FoldChange
Q54QR9,NA
Q7SFL7,NA
Q6DRH5,NA
P51139,NA
Q8TAD4,-0.120078103848595
P17032,NA
Q5JSL3,-0.781930045637117
Q9D0K1,NA
Q9D0K1,NA
Q6DRG1,NA
A1T4T0,NA
Q8WTZ3,NA
B4GVM9,-2.91405782413444
P47782,NA
Q04202,-6.50396521401592
Q9QZF2,-0.080677193229825
Q15650,NA
Q9ULH0,NA
Q8WUA2,NA
Q7ZXH2,-1.24779533104686
Q54GS1,NA
P26447,-0.78707296128542
P39059,-6.01045230274957
A0JPE9,-2.67737061838477
P33174,-3.05158291730082
Q9QZE7,-1.98559421229435
Q8N5L8,NA
P20385,-0.994678423852694
A0JPG1,-4.03720467305524
Q8N895,NA
Q96RE9,-2.77159568754678
Q9QXS1,1.09586177620244
P17030,-2.59418980545071
Q9F5P4,4.44839398985728
P17550,-1.47304572439461
Q9ULJ7,NA
A4G5V6,-3.69788337517482
Q2G5F3,0.13279967459322
Q9DCD2,NA
Q9LSD6,NA
Q9A4J7,-1.7014606589186
Q8IV13,-4.78458642805572
P00814,NA
Q3ZBT1,-0.83361828320594
Q6GMV2,NA
O00370,-4.69716755840023
P08949,NA
Q9NQT8,NA
Q5DTI8,NA
O80775,NA
E9Q8T2,4.19901234279995
P55833,NA
Q8R1M2,NA
O70503,-1.88702737780124
Q86Y13,NA
Q8FK36,-0.411300326930898
P56559,NA
P90850,-3.70947223015859
Q5M7W7,-3.86765336399365
Q9HX48,NA
Q9HX48,NA
Q9W770,NA
A6QQ14,-1.66436727954858
P18031,2.60749329017421
D3ZBP4,NA
P10401,NA
Q5E9H9,NA
Q8BTI7,NA
Q96PR1,NA
P54727,NA
P08044,3.57318398382481
F1QXD3,NA
P13255,-2.47874577016388
Q9NFU0,-2.36157078402589
P26675,0.301363532945599
Q337B8,0.457846536214806
Q61703,1.09586177620244
Q66TN7,NA
Q2G6U3,-2.64424764447217
Q6DKJ4,NA
Q7TNS2,-3.76230368392956
P21187,NA
Q9RFD5,NA
P44501,NA
P01602,-0.83361828320594
P23927,1.63948456170871
P58617,-1.21849402248546
Q06732,-2.98077699315841
O00370,0.322093933931335
Q8NBN7,-1.6361737763426
O94829,NA
Q09428,1.09586177620244
Q6TU48,NA
O14578,0.693282386864663
Q93Y35,NA
Q9SIP7,NA
P48159,NA
Q91YR5,NA
P0DOV9,-7.15595066334333
P11369,-1.88702737780124
P11369,-1.88702737780124
Q8CGF7,-0.950701705325
Q8CGF7,-0.950701705325
Q9LMI7,NA
Q1GUY1,-5.15639371576309
P97376,-1.65311057848666
Q75IM9,NA
A8IQE0,NA
P49283,0.264726453147089
P70387,-0.83361828320594
P37972,NA
P77260,-5.50419651641276
Q3T057,0.186389514259355
Q99MA2,2.84871251808708
Q75C39,NA
Q66GP9,-1.88702737780124
Q29449,NA
Q8TCF1,-3.53218061479335
Q76KX8,-6.17016040889423
P0CS69,NA
Q10211,NA
Q9V3P0,NA
Q8LEZ8,NA
Q8C9A2,NA
Q66KL9,5.58891694696264
P18608,-0.157643534438193
Q9YGL3,1.09586177620244
Q8TDJ6,1.09586177620244
Q9VZV5,-1.88608359679422
O75096,1.0866057745998
Q9X5F1,NA
P17427,1.0866057745998
Q0PNE2,0.124831378494038
Q5ZIU3,NA
Q9DBH0,0.134092191902639
Q02241,0.13409219190264
Q96MU6,-1.60609137504176
O76095,2.25337554503261
Q4VAE3,NA
Q13459,1.28989210371154
Q8YG35,-1.86634343428515
Q2GBB8,-4.86700957845662
O24766,5.45223455260184
Q99LY9,1.32445302395762
P14314,-5.15541175989442
D3YXG0,2.06970756825616
O74761,NA
Q8BSP2,NA
Q7SXS7,-6.83875176701023
P57774,-1.7014606589186
Q8IV38,-0.83361828320594
P02468,NA
Q8IYJ1,NA
O68281,-5.60370227355599
Q99471,-1.53850909155719
Q7Z4H8,NA
P47962,0.233283946594298
Q8CIM1,NA
Q9SD33,NA
Q9VAS7,1.09586177620244
F6UA42,-0.83361828320594
G0S7F3,NA
Q8CE96,NA
Q55587,-1.02734882367483
Q5JHT1,NA
Q9VEN1,-1.88702737780124
Q75V66,NA
O88022,NA
O75582,-0.83361828320594
Q1B3B4,NA
Q52KZ7,0.343599778246839
Q52KZ7,0.343599778246839
A2VDQ7,-1.18065648209248
O15228,-0.83361828320594
Q9W638,NA
P98081,5.7448592032657
Q13547,0.0333655081659675
Q04692,NA
Q6FLE2,NA
Q60949,NA
P9WL28,-4.73083089908939
Q9HAB3,1.78955867940315
P62318,-0.463394305640407
Q8N2A0,NA
P08985,NA
Q0JD42,NA
Q8Q0U0,NA
Q5F4A1,NA
Q2GC33,-2.12929285365616
P84080,-1.22463757760647
Q0P5W1,NA
B2UDV1,-1.87547976793066
Q9QYI5,-1.69984454779495
P59901,NA
Q921Y4,NA
O15440,-0.83361828320594
Q9VJS8,NA
O75832,-0.469704916512784
Q5EBF1,21.229055060601
Q9NXL6,-0.83361828320594
P20482,-2.73475766504593
P30897,7.11785254599196
Q6NXT2,-2.80294670927855
Q8N7I0,NA
O00410,NA
Q54JE4,NA
Q9W391,-0.675475413678601
Q6GQ76,1.1542444821317
