Accession_ID,log2FoldChange
Q7ZVE6,-2.94228402871636
Q9NR80,1.46178770137541
O14735,-0.298185835196042
P17095,NA
Q0VC92,-0.903268023685593
Q8TDR0,-0.913545224889632
B1LVR4,NA
Q96GN5,-5.87258715650325
P05067,NA
Q7ZWJ4,1.01452709822303
Q7TSE6,NA
A8MT69,2.98437648923143
Q9Y5B8,-6.00105101220397
P25931,-0.913545224889632
Q6P8X1,1.79079627008969
A5V9Q2,21.7231489646579
Q9NRK6,1.99189168188488
Q7T3E4,NA
Q2KCH9,NA
Q27955,NA
Q01082,4.68162202915056
P16621,-0.913545224889632
P80576,NA
Q969Q5,5.05450208422901
P39328,7.37090294156665
Q6DID3,NA
Q8BH79,5.49752486046862
Q9TTK4,NA
P14576,0.609863771319933
Q84VG1,-4.9076470963119
Q8TDC3,NA
O15013,6.13571472148491
Q58288,NA
Q8WZL4,NA
O60121,NA
P55552,4.85375238873534
Q13360,-0.913545224889632
Q5RCM7,NA
Q06732,NA
Q71RS6,NA
E9AD19,-3.27610645989428
Q4AEH3,NA
Q5ZLK1,NA
A8E4N3,-2.62323606652067
P49692,-6.93649908245859
O95544,-1.14997645209753
Q2VPK5,NA
Q51080,-1.99167626455924
Q9NWY4,0.995590837718974
Q06730,1.39190540470992
Q2YDE3,-6.89540689282516
Q13561,2.13254396573151
Q10179,-5.34869693924639
Q923Z3,2.07923657028204
A7E3S5,NA
O44451,NA
Q9Y600,2.14312588669846
Q8Y0Q3,NA
O35625,-0.913545224889632
P58797,NA
P10987,0.397923267893012
Q08114,-2.67164450379588
P10394,0.038719117130878
Q05195,2.16382344111943
P54132,NA
P07902,1.01452709822303
Q5UQ83,NA
Q9A7X1,NA
Q7Z6E9,NA
O75150,-0.846472992721199
Q9C8G9,-4.95379927889416
Q9WU81,0.0527240368547759
O14034,6.90673919539696
P44206,3.66195358246339
P22232,NA
Q53GI3,0.0527575119351162
Q92005,NA
Q9BYM8,-0.913545224889632
F4JIP9,-4.57085440017099
Q9VZE7,2.53343152725555
Q9NZW5,-3.1395807467127
P9WID2,7.18808265643841
P51012,7.34763931249445
Q9BRS8,0.302733979895994
Q7Z6J9,NA
O23708,-4.07310797467234
Q9ULH0,NA
Q923J1,NA
Q91WN4,-0.913545224889632
Q3V384,NA
A8WIP6,NA
Q94JW0,-4.14717267783322
O95391,3.79902339556582
