Accession_ID,log2FoldChange
A0JMI9,-1.22659436028199
Q5ZIU9,NA
Q5ZJJ2,0.515314073635859
Q7ZVT3,NA
Q9H6U8,-1.45887133803761
P80092,NA
P15357,NA
Q9D168,2.53298650804951
O74828,-22.6027827928572
Q96RR4,NA
Q9UMX5,-1.63622971516908
A4G2T5,NA
P45985,1.18552148248694
P13674,2.5280361884317
Q09441,NA
Q803V5,0.12747577187683
Q40374,-2.56882722906221
Q9H400,-0.345733590628018
O75179,-5.68613634624511
P49796,NA
P45181,1.28192642977855
Q9Y2B2,NA
Q95WA0,-1.30751547636379
Q8BG19,NA
P36956,-2.58214317516833
Q9Y2F5,NA
C0KJQ4,0.266417778301787
Q3E793,NA
Q92203,NA
Q8CB19,-1.30751547636379
Q75JR2,1.538989993788
P39858,NA
Q99KU6,-0.584820613581451
Q15751,-0.152246680179699
O34878,2.76787599232778
Q8N434,NA
Q9D2D9,-0.345733590628018
Q86JE5,NA
Q9U5N1,0.90982816987231
P54723,0.565085632264203
Q9NTX7,1.21846038085336
Q04721,-2.58831558814955
O07315,NA
P55702,1.21846038085336
Q8TAT6,-1.93467800885608
Q00808,-5.7409863649246
Q9D0D4,4.54736499449674
P30182,-5.5984032274938
Q3ITQ4,-4.63154945133635
A0QP32,1.538989993788
Q06730,2.53065864429064
Q6GHY0,NA
Q6A6M9,-1.30751547636379
A7YWE4,-2.29556906771608
Q7Z422,-1.45887133803761
Q9DC53,-5.23146610640598
P46450,NA
Q9QYI5,-0.359691071271886
Q7ZYC4,NA
Q562E7,1.05175988366921
P62684,NA
P62684,NA
Q9Y6K5,NA
Q2M3R5,NA
Q7QC84,NA
Q7QC84,NA
Q01484,6.25118875159461
Q15027,-4.20397196509681
Q2QPW1,-5.5984032274938
Q6DKB0,1.82084655828648
Q9VWN5,-0.889254586882416
Q9VWN5,-0.889254586882416
Q6EQX3,-2.56882722906221
O00750,-1.30751547636379
Q90X38,-5.68613634624511
P32507,NA
Q06730,NA
Q6R2W3,-5.29778748363468
O94901,-0.85021981975222
Q86XP3,NA
F1QEB7,-1.05969747457474
P00850,-0.495345078906821
Q8Y193,1.54360057039275
P36183,-4.39104436916296
Q8VEG0,-1.45887133803761
Q5E9F9,2.19871362569312
Q9CQT5,-1.45887133803761
Q2IBB2,-7.06076252853741
Q2IBB2,-7.06076252853741
Q8R143,-0.618139820517095
Q05755,-0.496038150149737
G5CEW6,NA
P49590,-1.30751547636379
Q63HN8,-2.22125445160229
Q12019,NA
E7ETH6,-1.30751547636379
Q9DBB5,NA
Q8NS49,NA
Q8NLN8,NA
Q13895,NA
P97279,-0.427000643349647
O97366,0.25869539568965
Q502M6,NA
Q03720,1.84210732416293
Q8MRC9,NA
O94653,-1.20524345307431
Q9R0E1,-2.9064037547302
P0CF97,4.01289104271722
Q3UIR3,NA
P0CJ79,0.978966173501759
P22708,1.08718348337137
Q13469,0.53157639869609
Q9BTX7,4.24750905225247
B2D0J5,NA
Q2LE78,NA
A5PKD9,-1.45887133803761
Q2F637,2.09646724025622
Q7K237,NA
P97411,-2.4279498921928
Q98DV6,-1.45887133803761
Q9EQQ9,NA
Q2TBI2,1.08678530190452
Q8WV83,3.32699470517649
Q99LN9,-1.84312882730812
Q04336,NA
X5CWH9,2.50780881551035
P11584,-4.91760519270479
Q9NRL2,-2.91478874006981
Q8MXS1,NA
Q5M8W9,NA
P9WKI0,NA
Q96CB5,-1.45887133803761
Q5BIN6,-2.17098605088386
Q8RWS8,-6.92309280162696
P28159,1.03848707448121
Q99323,0.342561296262797
P09203,-2.9064037547302
Q9VTV1,-1.45887133803761
Q12630,NA
P27398,NA
Q8Q0U0,NA
O64981,NA
C1E9Y5,-7.90809979037755
P18729,-4.24341543026197
Q8TGM6,-1.20860385899442
P98158,NA
P84288,-0.387012360919929
Q86TP1,2.96735479696243
Q3KR37,-1.30751547636379
Q84K16,NA
P08337,NA
Q9ULJ7,NA
Q80V24,0.565085632264203
Q9UBB4,NA
O15111,0.565085632264203
Q9P2D8,4.78358674480672
B0FWD8,0.565085632264203
P84293,0.565085632264203
Q6UN15,-0.440454354625943
Q91VA6,0.629527339548021
Q6IA17,0.818403526217224
Q9NUL7,-2.59727671467831
Q24246,-7.39063029908007
Q62559,-5.50885461621941
Q12918,NA
Q98DY3,NA
P57722,3.41161012441897
Q9I4V0,NA
P22953,NA
Q9DCC8,-0.548697346133028
Q12981,-5.05622469666844
Q92636,NA
O16130,NA
Q3SZ63,-1.45887133803761
Q9VZS5,NA
A8WVU9,-0.0108448036965051
P68172,-22.6027827928572
P14408,2.19017477489387
Q7F2E4,NA
P90648,NA
Q2TBS9,-0.770029238939642
Q6QEJ7,-3.88418841323238
Q96N38,-4.43748725788564
O35166,-2.60329832281678
Q9LRN8,-21.9542551845266
P45129,NA
P48632,-0.40165596079527
A6QQP7,-1.82440258425547
O04486,-5.05576370373992
O60739,-1.57667490241942
O50627,0.565085632264203
A6H730,-5.18184291475819
Q8SV95,NA
Q14585,-1.30751547636379
Q898P3,NA
P9WI78,-5.85410793083967
Q26061,-3.87144025878995
Q9FHN8,NA
Q2TXA2,1.98045681758272
O15498,-7.09322132506053
Q03249,-2.58831558814955
P13807,NA
O75179,-21.7419068831992
Q96KE9,NA
Q84K16,-4.19136224092247
Q9JJZ6,1.41450175858458
Q0Z7W6,-3.37238862331274
P20085,6.09923804485338
Q6G2V3,NA
Q92J97,NA
Q96CN9,NA
P32821,1.21846038085336
A0A384JQF5,NA
Q6A998,NA
Q6ZWR6,-2.60329832281678
Q08CZ0,2.54442684236728
Q54DF9,NA
O74326,-6.77088727367797
Q8TEX9,NA
Q60963,0.565085632264203
Q8BZW8,-5.59975904950878
Q01151,-0.345733590628018
Q6ZQ82,NA
Q8CGR7,-3.91074547700245
Q8CGR7,-3.91074547700245
Q9W3M3,3.04783849066411
Q2TBI2,-0.840836667492384
P08648,NA
Q5F433,-6.26924606549207
Q9VKD3,NA
Q06317,0.981437259944812
P43644,-4.91760519270479
Q7ZVK4,NA
Q64M78,-5.06432692237653
Q8K183,NA
Q8R189,NA
Q8R189,NA
Q9FX08,-8.93621083741937
Q9QY80,-1.45887133803761
Q9QY80,-1.45887133803761
Q8BZB2,-0.405015509448243
Q6ZQK5,-3.72239653753004
Q54NF1,-4.91760519270479
Q9VFC2,-0.495457681920586
Q769F9,NA
P39101,-22.5880553616863
Q8N3C7,NA
Q14839,-2.56882722906221
Q8NDZ0,-2.60329832281678
Q23629,1.98797702751723
P0CL85,-3.18366947201104
Q6NZJ6,NA
Q7XPJ0,-5.60204146686112
A0A1D5PUP4,1.59165277295037
Q66HF9,-1.45887133803761
Q60520,6.68841094300463
Q9SGA6,-7.6755437932416
Q2IBG7,1.21846038085336
P39812,2.76787599232778
Q9LEB3,NA
Q8VZE7,-6.45844995890427
Q6A9R0,-1.45887133803761
A5PLL7,-0.635615693375028
P25843,-2.1092228914882
A9ZSY2,-0.435320464698022
P25368,-5.11610964385612
P33296,-4.40000905363601
P59235,-0.27494131773239
Q92887,2.76787599232778
