Accession_ID,log2FoldChange
Q8N976,NA
A1YEX3,-2.22955277027738
Q9WTN6,NA
P49173,NA
Q9NQP4,1.31512207214825
P0CT41,5.83471830135274
Q06730,-1.66375347768108
Q9SA73,NA
Q94C27,NA
P22059,NA
P04439,NA
P50096,NA
O73872,-0.0743782550728019
Q9BZF3,0.196282530063775
P36368,-7.57088418712969
P42593,-6.00191368940887
Q5XG58,-5.34511693570678
O66113,-21.4830020515164
P0CG53,-2.31786145303323
P0CG53,-2.31786145303323
O75746,-0.636413204177847
Q5SID7,-4.61352643371585
Q13291,-2.51374933477899
P01900,-0.59307250009857
P26039,1.31512207214825
P16100,NA
Q6P501,-0.39960339776721
Q12772,-0.339270205006384
P24394,-0.410673532457226
Q2YDP3,-0.464923942970843
P31474,-22.0069811638902
P98021,-3.0357759672894
Q84N34,-2.31786145303323
Q4ADK7,-1.65521113930495
Q6A833,-2.83989013642569
A2RUS2,-0.59307250009857
B9PVB9,NA
Q3UES3,-1.20629755428664
Q6P3W7,-0.268880638184978
Q13976,NA
A4JBW6,NA
Q6GQS1,1.31512207214825
Q986A5,-22.0054437984302
P0CG53,-0.396183683687388
P31586,NA
Q6RET6,NA
Q8BH75,1.31512207214825
Q3MHL7,NA
Q9M095,NA
Q00765,NA
P53619,NA
Q9V3Z6,NA
Q9W596,1.31512207214825
Q84TG3,NA
P70266,0.234500207433725
Q96LT7,-5.88599207882597
O15910,NA
Q0VT01,NA
P83094,-2.57426943188909
P46441,-2.18723422694119
A5VHM0,NA
P25438,-23.0428154373011
Q6P1N9,2.38315630185139
Q01820,1.03195196406473
Q06732,-0.958216020054859
Q5SYL3,3.62936547808738
Q9D1E8,-3.48136722988277
Q9D1E8,-3.48136722988277
O06179,NA
Q6NZ04,0.799739353372305
Q92888,5.28272429295725
Q9I310,-7.25926109520729
Q8N769,-0.636413204177847
Q4V8A2,NA
P16521,NA
Q6FKJ1,NA
O95427,3.30628851679075
Q8IWX7,NA
Q5ZKP7,-1.23787350679651
Q6ZMW2,-2.62857142048651
Q8K339,1.50895262640837
Q8XTL6,-3.26786236068743
Q9V9A8,NA
