Accession_ID,log2FoldChange
P32970,4.46299679969194
P00850,-0.940837572828845
O06179,1.28303600459684
Q96P70,-3.37440604768586
Q06730,NA
Q92526,1.60919439116226
P23467,4.86717430214421
Q9ZTN2,3.99463420410714
O15164,1.56312665177956
P23398,-0.24343800816648
Q17QU4,4.3817827651238
A4IGY3,-0.564373290814461
Q7ZXV3,0.946736868153767
Q9BY31,-1.36035875829044
Q7TSX5,2.24234458182182
Q9NP64,-0.297638278490771
Q9I3N0,NA
Q06507,-1.01804648729014
Q9Y6Y0,5.45867928988787
P90850,-0.24343800816648
Q6UN15,-0.24343800816648
Q9I993,1.82747522745585
Q2N806,NA
Q04207,1.60919439116226
Q92556,-0.220709101628826
Q8XU10,1.66649107482777
Q9SZX9,-0.866793608028597
Q06732,NA
Q5ZKY4,-0.600028726974747
Q5ZKY4,-0.600028726974747
P33192,-2.55054581660112
Q5T160,3.07048400890183
Q12772,-0.24343800816648
Q9NYZ2,-0.940837572828845
Q5ZJM3,1.82747522745585
Q9H9L7,3.38293433903908
Q8XVD1,NA
Q2K5E1,1.73266108361656
Q54BI3,-3.72088956123438
P07768,NA
Q4FP21,-0.862633753114397
O74326,-0.89751085262561
Q9V3D5,3.38293433903908
Q6UX73,NA
P61257,-1.85008058154197
Q1LUS8,NA
Q8L7S8,NA
Q8R016,NA
Q13118,-0.242130627735186
Q1LRY0,1.82747522745585
Q7SDV9,5.77006421994017
B3EWZ5,-1.92593893035067
P40747,NA
A2ARV4,NA
Q21882,-1.51615475063283
Q7ZVC2,-1.40319325674714
Q7ZWJ4,0.249723253115586
P43428,-2.91743927739962
Q1GVI8,NA
E1C6Q1,NA
Q9EQC5,NA
P0AEB4,NA
Q9Y490,-2.2574164847369
Q17963,0.232453227421232
O64628,NA
P34422,1.82747522745585
Q62426,1.28015878414993
O95671,0.724912263442564
O95671,0.724912263442564
Q27421,NA
Q04850,-1.22224718770104
Q9D2U5,-0.521922680825945
Q9HXE3,NA
Q1HPK6,-1.26002758824074
P28340,2.43216006117081
Q70CQ4,-0.959883579053953
Q96S82,2.4480288307646
Q96S82,2.4480288307646
P98197,4.75345029914734
Q5DM57,NA
Q9NQW5,NA
P11279,-0.24343800816648
B5QU11,2.21018203169832
P29877,-2.21114602532745
O43252,NA
Q66H40,4.42329428815386
Q99MZ7,-0.0339140764811559
Q969T9,-0.435987631082203
Q9LBQ3,NA
Q8BIY1,-0.940837572828845
Q9JI55,0.888753154126888
Q8K354,1.4477476932961
Q7NA64,1.82747522745585
Q9W539,0.141890642051723
P50396,0.517776513124336
Q9JLB0,NA
Q9JLB0,NA
O74945,3.31844517068039
P08048,-1.26002758824074
E9QAG8,2.64007077509541
Q13416,1.03680115733058
F4KGU4,NA
Q8NFZ3,NA
Q94A82,-1.92593893035067
Q8BK35,-4.7018631419742
P31404,1.60919439116226
Q9VPY8,-0.133622312649178
A1A5P5,3.38293433903908
Q9C0I4,-1.85008058154197
A6T0H2,4.75345029914734
Q6P9R2,NA
O76054,-0.24343800816648
Q8WQA4,-0.0851848115926686
Q2M2N2,NA
P31252,0.180357633110863
P51523,0.140871441712616
Q3T051,1.62565296003069
Q99N95,0.864289792345594
Q6NWW5,-1.23609563765057
O15371,3.5010578533219
Q9Y4G2,-0.346491349493955
Q99570,-5.13937288895116
Q6UX73,2.55153980377714
Q15646,4.79135266584575
Q15276,NA
Q8BZ25,NA
P79101,1.91215542334106
Q96S06,2.45715337205666
P50974,NA
P30711,0.881850028849611
P12378,-0.785774366090032
Q9W5N0,-2.3373272412149
T2KMH0,NA
E1WA34,NA
Q34345,2.12985693324284
Q7ZWJ7,-1.62234911771527
Q7ZWJ7,-1.62234911771527
O15524,0.36349239437222
Q9VZU2,NA
P97874,NA
Q12184,NA
Q2M385,NA
Q8VYP5,-3.61437974271605
Q9UQP3,-2.1004114397913
Q90X38,0.0494114511761143
A4FUY7,0.540230915478767
Q5N870,-0.24343800816648
J3S820,-0.285000841178654
B3N4C7,5.71256948856098
Q86U02,NA
Q9H477,-3.55284306149876
A2A3N6,NA
Q96LK0,NA
Q9UR07,8.26705012338872
Q8N567,1.60919439116226
Q8T6B9,-4.62446369158031
P54641,0.774884418970289
Q9ZD54,-0.684505433508365
Q61188,-0.24343800816648
A7RM45,NA
Q9P219,1.16808317951931
O43837,3.02303453526481
O62742,NA
Q99LE2,-0.24343800816648
P55630,3.99463420410714
O13755,-1.40619815025892
Q9HC29,NA
P18729,2.63137605959479
Q9RX51,4.42329428815386
Q0WQ63,-1.26002758824074
Q04222,NA
Q9XF62,-3.44240595360018
P37641,NA
Q3IZP4,NA
Q49B96,1.32898210679975
Q96EY4,-0.940837572828845
A9ZSY3,-1.85008058154197
Q3URY6,-1.85008058154197
P78615,-6.2758304198837
Q34345,-1.38545144165643
Q06730,NA
Q4R8P0,-2.85553954370259
Q4L180,-0.24343800816648
Q9H3Y8,2.06066277084337
P08045,-0.844181983626517
P21630,NA
Q9NX38,-0.206623113493638
Q5M7Z0,4.77328347025855
O17736,4.54661397551707
P07738,-0.214795190232952
Q6ABX1,NA
Q9I0K4,NA
Q2F637,1.60919439116226
Q9VAS7,1.82747522745585
Q96KP1,0.0120162154935036
Q9QX67,-0.64586535082552
Q94K73,3.14076654941727
P63154,0.167716729903261
Q96IR2,3.60621487705153
Q17QJ1,NA
Q9XTY1,3.10879032755818
Q0KIC3,-6.86179383699576
Q96JB1,3.99463420410714
Q2XVR6,5.24436205173766
Q6D3B0,0.864619234200634
Q8TB22,-0.985302773109677
Q5LLW7,0.974511417411291
Q8N6G5,2.63183520129283
Q6NZ04,1.82747522745585
P94126,NA
P53505,1.82760627251076
P33436,NA
Q9VWH8,NA
Q90YV7,1.93147396503925
P49790,-0.24343800816648
