Accession_ID,pvalue
P05661,0.527306122161937
Q7Z7L1,0.544045565462326
Q7Z7L1,0.544045565462326
P19253,0.875969207469159
Q8WXS8,0.83647904531215
Q53194,NA
Q8BG32,0.819533615182504
Q6NWW5,0.362627776895822
P32604,0.548051139060334
Q7ZVF3,NA
O35103,0.865036533647651
A5D7F5,0.223622974668722
Q8N1G1,0.329679003540139
A5PKA5,NA
Q9URX8,NA
P12382,0.735271413786315
P17181,0.582512814259132
P42208,0.624986926726716
Q1QEC2,NA
Q5SPC5,0.995995431474748
Q6WKW9,0.350666881776779
Q8Q0U0,NA
Q3URY6,NA
P04323,0.971834839034379
P23630,NA
Q8L7A0,NA
Q6UWH6,0.841116786342196
Q9C641,0.860618296003664
Q55752,0.112606291331489
P43564,NA
Q6P501,0.971834839034379
Q9ULJ7,NA
A7N129,0.383452398586521
P28867,0.788009817381705
Q86XS8,0.542950971821836
Q52KU6,0.814660154024509
Q6WKW9,0.751875793477406
Q4JHE0,0.410446000960904
P36975,0.516513288505057
Q5BLD8,0.94691345943874
Q66K89,NA
Q9UI12,0.622668134322501
P17133,NA
Q3UHH1,0.743536348056997
Q9VQH2,0.520142183125397
Q174D3,0.520142183125397
Q56JX8,0.797154145080784
Q5AUY2,NA
Q8I7P9,0.216377845893572
Q9I7S6,0.624986926726716
Q9ULW0,0.788009817381705
P45594,0.404421465862418
P45594,0.404421465862418
Q5BU09,0.707982078142765
P98198,0.863685087924081
P52948,0.92331172923499
Q96HW7,0.668312594224773
Q7TSH8,NA
Q8UVJ6,0.91157788609668
Q10294,NA
Q0VCC1,NA
P02402,NA
Q9EQQ9,0.855537570347164
Q6PFS7,0.707258885989305
F1ND48,NA
P32429,0.96944774270481
P32429,0.96944774270481
P73627,NA
P42177,NA
Q92552,NA
Q05118,0.646972427992519
Q1PCQ8,0.169100366057934
B3PSB4,NA
Q8R4P9,0.800849112170896
Q86U02,NA
P44507,0.280395828946989
P48598,NA
Q6DGW9,0.933963644485559
Q6ZUT9,0.559761218789777
O15033,NA
Q6P298,0.254811222854777
P40882,0.751289981749278
Q14141,0.95391498113558
Q9H1I8,0.574807056229966
O01479,NA
Q9SIP7,NA
Q9U2X0,0.110789530567152
Q5ZKG3,0.841116786342196
Q9Y2L1,0.0242552081195208
