,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,1,-73.249440714304,-31.3676373417666,-45.582139496355,-39.8507625700904,-41.954406107563,-48.7247954123568,-45.6857014801071,-70.8107811691516,-47.6778798697969,-58.5061442865381,-5.26734937944002,-132.160073940256,-19.9347291166014,-51.8375741347845,-39.4890866387832,-34.2466207366933,-8.36523176911578,-20.9414808938545,-17.7421494987666,-16.5476289430771,-3.51774464478058,-4.72865596088923,-23.5896614155263,-47.8840727331026,-42.6440513817561,-43.8781910317903,10.8366100632047,-35.3460157008103,-5.53983951712507,-12.1430883123176,-16.6512858470433,-25.5668794966878,-42.3990635934206,-2.62378344730496,0.107637392802644,-47.1638274343532,-35.7765821742287,-37.9448296892278,-27.1360386463384,-9.63531328522367,-24.4549764083458,-26.4323672738874,-20.2399425778167,-12.9102296226756,-20.2052339381971,-40.7237224509481,10.9850779450662,-32.8238585694653,-45.9887981824668,-45.3359715256483,-26.4764756463901,6.99447356238306,-0.658705204588841,13.3517011585773,-9.02017317109676,0.365852097836978,-26.4545047083429,-56.6841110563382,-53.5601879425358,7.7991508309824,-42.8385405653153,-26.0877837175922,2.76105270978042,-10.0868905755196,-27.2825467902403,-4.30912270558292,8.76038167237857,8.83321328406237,13.1865656757964,-44.28785686843,16.2397069982017,-6.21425794226161,-12.0918250710511,5.50217654182234,11.1874482446829,-20.2412156932878,-0.0972690981079722,13.4118682843482,-13.2667168889893,6.31511215596038,14.4865326371455,15.7305079826692,13.1343586845524,4.40104980612523,-42.1447214125892,-29.8250910300503,-30.6132113964049,-12.9707113781869,3.25080867704855,-18.9791134546249,3.63001903515033,-13.5540546774128,-2.61371266137849,-21.5528826226619,53.4264326536868,-33.8941192681241
,2,-18.0091834366194,-14.3304720342039,-17.9157748930984,-13.965655091728,-11.5934770537624,-25.1984418616194,-29.8748578809009,-38.9772025825969,-29.6739184703565,-17.5178764733128,4.11315574075252,-36.8151112526593,3.26085720584706,1.16290333581492,2.25576311132136,-1.47654579700429,12.198023814035,-5.15893322596185,-2.54656169166356,-8.96633888424094,-2.38998337799239,3.37825371108192,-8.25328905901188,-4.23413142116897,-11.1225267064183,3.96670997106048,20.2108700287281,-2.11699371021314,7.68974542618525,8.91555859967775,11.6450610525862,5.23852905587046,-1.82777526550308,8.24902561520867,21.9673816413251,-3.73375440374912,-1.71644035375721,-1.98871996880916,1.84532679658332,10.5110769717739,2.62124973020946,7.39065099153777,10.8964634512831,7.3581067782543,9.39588957515116,2.85975521362161,14.4298532572757,-3.05604732392385,-12.7765547999861,4.84752283681337,6.78525145101594,13.8037919556991,17.0437281202248,18.747928888577,4.96626322799602,15.8218061791231,17.6999384647806,-0.0765489029035962,2.42608629319511,24.1326875568611,-7.1020010238226,1.05281419552739,18.4101480082572,6.97234271184061,4.1765299354629,24.3926869192874,17.9936742687696,5.29343997767319,25.9680937424764,2.32727668816551,26.7018770177892,16.7791440851779,5.07803358548699,22.3208337149881,25.9220584106224,8.52345695087388,12.9231016374451,18.2594519440408,7.93879680918326,18.3574307969775,26.9895378576766,18.5271686851956,25.9989577818942,15.0575963941901,-12.4594439355333,-12.2493877633387,2.39963624125267,7.12133431909024,8.01655427541937,-3.05351703519773,1.87354961690926,3.65876583108366,2.08870000896513,6.20912265111292,22.5755431449761,-2.9184509024235
,3,1.79931549227695,-2.6404916094998,-2.13052310613875,3.99782825052534,-2.03158561256896,-15.1052550271079,-10.2186071777005,-25.7317253579376,-4.98825317107367,-13.4229062740078,6.21816317951743,-0.958351103787209,16.4138501219568,6.12125558195658,15.3166893219168,4.91733674580428,12.3913455523161,6.33023339674492,1.82201898265976,0.729456473502978,9.1041745279108,12.6091818921905,8.11640304282446,9.72233618303017,0.14931341717238,17.4509806930473,22.7173618791985,13.164999428478,13.3445755847915,12.4103976784172,9.87176641546284,12.9361903050776,6.9012978377832,10.6684305508734,19.3674628962435,7.06926245745126,9.32846976291694,7.27675253785492,6.68410892626162,7.55505385734796,7.01427487394176,2.66971826069494,9.45789416809203,0.87970242206211,10.5017656073451,8.54388971926346,19.1994481809161,6.85130752610348,5.92312986124307,23.5822929452679,20.3424046610817,18.8458682153541,16.5629121510065,22.783558787758,15.3673278784863,12.5979086110292,21.0202780156214,3.26457701034087,9.70537202100968,24.4884897257289,6.42219193484743,11.3529162669929,16.2558371387604,6.76169881373426,15.1685714667856,17.869049279112,15.8872782615817,19.8032841678214,25.1098087678311,12.3516385264447,20.5831834817491,16.7914386360353,12.9426053365187,24.990286614955,27.2974187173786,15.5612529986192,18.3159447054577,20.4064721612904,17.2500462264561,27.0560648480341,26.7436963640921,24.1946523130409,22.3282950236371,12.6029203497474,5.28710374186267,8.01459415769205,10.5872130289226,16.1614426494116,19.5789221972746,2.45188611618141,6.33696556635823,12.1629690830023,11.7247558141935,16.4645994622333,23.6041848722398,19.5462578149381
,4,11.1473951765602,10.620947331864,6.81024328690455,4.52940032310562,4.21921633314741,3.12809812860451,-5.49934168133768,-3.55104319217116,-2.43853746474451,-9.97884688448903,8.00033283546691,4.71086628542525,17.0557417982236,10.6154162133971,11.1192478323792,6.67338656034281,8.75898262552437,4.23871686970142,5.09768032401917,5.73159815399958,4.02036948489967,6.19439934361253,4.83664813931864,5.20090274647191,14.155938629141,9.2411734046691,7.55924581237377,6.74580759391392,9.97242095670299,8.77926899709928,0.567002057205173,2.08614119229605,8.60848270764291,6.5380883855396,5.40675981696222,9.38732215954042,8.87819377079722,7.45742524010529,4.80544970881783,2.18756367727656,6.75310277868448,4.83012406815578,7.62163271010468,7.25524311820482,7.60148294958344,5.24010263795753,16.153196796653,8.89647282983242,3.89943541948742,9.94731601897911,8.62984632656116,6.53769130030742,4.32856256286505,12.4481018157294,2.55785456080957,4.57139566144178,6.58334209801069,4.95614307910182,16.4277440922488,11.8949005734321,5.62766033221487,3.59820681271958,13.795238598088,3.44119271367708,5.93693398186042,6.63349591386941,12.980931758133,10.7938522475215,21.9256474249105,5.9514823142199,3.62845075576661,8.15357725433387,6.71625598614992,20.1444300039529,16.3886820681437,8.02935917743343,8.83802545129402,10.000019311422,5.4741768173526,10.3362729484625,12.4022225464505,11.1445995764752,10.4994424547822,1.75537585797974,5.44082006250301,2.82895339385777,7.56965203748587,7.63847676679507,7.12846810586325,1.99721015718933,-0.917104252164791,5.06625530638667,0.983308265061169,4.1414578918193,14.4720630373831,15.4813775653038
,5,0.520594879177224,-3.96443699277734,0.749099991686307,-3.32379077503265,-1.06773967652771,-6.87310614048329,-12.0774933105331,-13.5035945205409,-4.94326521754192,-14.3330903150681,-1.0254850366282,1.48840433905934,4.43362417300159,0.843027329536199,5.24307225722987,-2.97074202607837,2.60882572480114,-4.11358121108424,-4.47296504594851,-1.09013336346379,-4.59819115158371,-0.368578012562466,1.39813773152309,-0.0867695443866978,-7.1961769778045,2.47494927510706,-2.69485231881481,-3.94375182000658,-6.83750783097094,-0.715426974693401,-2.75528312497408,-5.88850621756501,2.07090540294121,1.13485825009229,1.10296394649959,2.01708378659714,2.45138840645814,1.08525921568253,-1.87828601085857,0.651799633909832,-0.442961126133014,-2.07161667815126,4.48854905255757,-0.512329059303738,3.39870446062741,0.0756195202666277,-0.028124145235779,1.10802159184641,0.254683362749347,6.72394684476058,2.41026447291188,4.39634076420225,-1.53781303561664,7.23604845323825,0.864884637447176,1.08780435603694,0.159327687748373,0.384933083290889,3.28404772287831,7.02818390226275,2.37749935691136,6.20035414648919,7.4603868476861,7.19871061389313,4.69819470931543,5.62455821731601,5.54699318651183,10.4413168417104,20.1041092495598,2.99254510500941,1.29592911319378,3.78491035956904,11.3042674416574,6.95078796046255,14.6161338239017,2.18997686574585,3.59711799763409,4.6937505437927,1.9413198047032,8.49368431816765,8.83968488174833,2.52150928339688,7.30700217968842,-1.09629618146937,-1.16517416046918,0.712717849763976,6.07433846376807,3.15788931501356,5.08808682213021,3.6626360901646,-0.564758252809042,2.85597379602495,3.94331983438497,-5.94936073851386,4.20449611763979,3.87175356636999
,6,6.61651297435856,-2.39330207844523,8.06989480522225,4.68649892622034,6.48296074323298,3.14261010879,1.66161478014055,-2.88087869028277,3.06028977168899,2.07615740690835,2.03015121500721,11.4659080231331,1.51687158535424,3.47822809755417,-3.70237333208206,5.98690970839925,-2.35751127848562,1.68176104340182,3.76974844213419,2.41076088430782,1.79177978488133,1.83416893005779,3.10364031791323,9.4822247842867,-2.27688159204808,3.70815293730993,10.1399449261098,3.587786123353,4.09108146969265,6.22275730479487,-1.65510562885902,0.989743338182961,4.67959563635304,3.09672530516946,3.03074582924455,4.63994974465095,7.71596839227641,1.09440209370587,0.719881048920797,6.35171134132179,5.24067792460301,3.61565772797985,-0.477593775152855,3.55472592156184,2.08483270197939,5.46519558483669,5.147513197222,0.0586258667863149,0.649562982103816,3.59888719168521,-0.70236907958315,4.93673453482188,-0.906395067935591,3.46762692768789,-2.06560214455385,3.40699933722499,-3.27637437343765,-3.35666272408162,-4.15800918167952,0.786312439553512,0.821009377199516,-1.83642204647549,0.517262708324779,2.33817197952339,-3.15157225777511,3.4110281694775,2.08993986210953,0.636908090558791,5.75749846401777,0.145147737246589,4.30873075310774,7.31741249627339,1.95834479243786,4.09626849987217,-4.94411969720204,1.05257444250128,-0.921348433700587,-1.35751181099658,3.99154037354492,13.0300845236015,5.61953695745433,3.05488165638599,-0.349826643843699,-1.54798184177525,-1.83014463287509,1.05648728631877,-1.06067762611929,3.71447591553078,4.06212607028647,2.15492091311535,5.64177925063177,-0.173957099436848,-7.35993871180017,-4.57821051077553,1.42464459307303,-2.49141923829757
,7,0.838483727902712,8.80746145761168,0.356650405402434,-0.625603700249485,-2.01065820494841,4.12744778430078,-1.74681609748222,-0.448568714074099,-1.91559014618724,1.23818074901828,-2.16667882556067,12.9107372305743,5.72720918055893,2.85911868428957,-0.566153326748463,-2.91078328098683,-3.95489147813169,-0.698699294079233,4.61115167743992,7.45536253647879,-2.56403628473254,1.96923854920442,-5.35160472753159,-4.11597731530583,4.48402654281927,-3.02844241198,-6.55281259581898,-3.39963183777218,2.26571902300384,-0.110068279132975,-0.901833193300263,-0.0386291617287498,5.35640764136588,9.11992252696473,-2.19874455895661,-2.99480310880426,3.90655813614467,2.54141210727721,-1.64073678000386,0.436375251654681,1.03661935837226,3.00310168590295,-0.80069635243126,2.8623029692244,1.05171460857127,3.22069308728715,-1.92034871382384,-1.79529804049162,0.0481050060298003,-1.88763009394279,1.83900310318677,-0.261495928585646,3.8376431689212,0.73395035253634,-7.55587020225903,-4.66350596297343,-6.03349138791782,-2.86282691142151,-0.587884417624082,-1.21085672214031,2.20234866368264,-6.85342672389743,-6.8423870202696,2.68101779638528,-9.13823354448505,-4.78970863501308,-10.6993196542007,-6.89273597310421,-6.627593242476,-3.5949476349997,-3.81578102112508,0.368729235909996,-7.4947835364801,-4.59006271243925,-7.06500487711219,-3.72297542256274,-9.52269842679289,-2.91824876258761,-5.3045622350628,-8.22686336582956,-7.93567872123458,-6.23225500212357,-5.68745835874688,-2.54384923618272,9.31414467882132,3.9301623162828,2.2863732751739,4.79556194203542,-4.56538085469037,1.50697426750048,0.462111972594357,0.882460444036951,-5.48407516328643,-4.36561470297238,6.61975562181942,-2.49967811981696
,8,3.89921127744856,0.0420510301373724,4.09215270190089,3.30847507983071,5.79157729130384,8.00810078878749,0.284825749797164,-0.644672647585139,7.96675442452397,3.94000138193769,0.411739078316714,6.20346645519749,10.2302060202728,4.48176050837355,-1.66911159415577,-1.15876000256594,-10.8413656120883,-2.31310190453132,-2.27959824360096,-5.77215549514585,-0.584949310555203,-0.215577623873287,0.76410387420583,-8.86147240131231,0.480182350820542,-0.95236299314638,-6.5475818309842,3.21198466278656,-1.25944307663485,-2.45205713586438,-0.724422155348293,-0.245556305480932,-2.87158240760255,-12.4259714052187,-7.99317796675859,0.505966315013211,2.0393738597395,-0.0303571016338537,-1.3809148709388,-0.29709400307911,3.3939463773786,-1.26867667798433,-0.522330144915031,-3.47891126231661,3.45829201631568,3.82508002401482,-6.33343582385351,-0.0986571674911829,7.08957436884702,-8.37318789246638,-3.71756027950869,-2.69352603890366,-0.289290798635193,5.34114476771174,-0.464761572362477,6.62512006565339,0.316978367560296,-0.44690012965475,-7.96068576836842,-6.65400328405849,-1.09956247664377,-4.93422341134465,-0.379205385055684,6.95467393348736,-5.8937345175309,-1.47495054782667,-3.88506440793572,-6.08421485259896,-0.912022775926744,-1.3077276311451,2.12894544221672,5.04101148652262,-1.45268363567448,-0.431031097336017,15.2140054797264,1.1534029458744,-2.30434297595184,0.0672053373746166,-6.56006407833684,-2.72091866865594,-0.949121907466179,-1.97490683236174,0.904026581396465,-4.96445264384965,9.07196499840029,6.45042735858806,2.17926737389462,0.193374802202015,-1.4409424856367,6.32016043362819,4.8997672540545,1.42338244991151,0.0671829394941597,0.759338048286736,1.9635774202161,2.47286095155778
,9,0.532163840018256,4.12712245939019,9.82429241426235,9.73010821057596,6.83776473731996,11.1999090741592,4.96824611783904,12.5582958050427,4.44164526053191,8.28695171571053,-2.48693123230078,6.71652213082143,6.62486898757379,1.33587658591205,-0.0138075835220661,2.11043906741543,-4.88285445167639,4.83973954186331,2.81701897912444,3.93275684678702,1.41634553273616,-2.20712129177809,1.91798856018795,-1.24552907078669,3.84145153449754,2.9347757435371,4.77851145786371,-1.4259031425081,1.91431125057352,-3.15173043377035,2.22884594979405,-1.47491927292867,-4.87761319596029,0.397492502501336,0.895225970692991,1.5802492256189,4.71758475842216,8.3282952311165,-0.0179698685824405,-1.09357610275583,-0.695294232467859,3.1655663407164,-3.5418833996373,-1.26941304260254,-0.847859349238206,-2.34434198210874,-1.5217365724402,6.651888841654,-1.87629227598154,-5.88380866306943,-3.99089788393758,-0.614493642151501,-5.38159078188255,-2.04243250419495,0.725112785126839,-6.75311461481579,-3.22760936252416,4.00982304394529,3.16521073373406,-0.219606373311763,1.21547582196945,1.00793834736578,-3.5802338400772,-0.270438108802409,-4.48872523764476,-4.10256434377334,1.43186724765837,-4.3343822185725,-5.32306987238189,-0.702298043655901,-1.72088117995918,2.13914740760447,-1.57836462508021,-2.27134348118125,-5.43269699262783,-2.04751631479121,-0.781794838215319,-1.7861122665754,2.23924239154439,-6.40717570271136,-9.25578345082977,-4.22617580796395,-6.26029571708204,-1.18104453761771,8.09751061440875,5.51830975333905,0.681158869323554,-1.70541884076829,-9.65846471526856,1.90380466954593,1.34701610834691,-4.59966645117584,0.684103766612679,-4.93639556616654,2.49555066089306,0.319425786465217
,10,3.06642485873999,6.54980181756036,11.521455405933,4.57093911983884,8.0815507904972,13.9709254739455,7.68278017545981,10.8757619628168,1.47207519800213,9.24868717126174,-2.89047738906083,0.380221891350629,0.535420961456111,1.49359642655145,-1.51804596164766,2.78383003445106,2.30201100130398,4.79075727754844,-0.398565666026116,5.817128988896,-1.37704436761032,-4.43296385001759,-3.31502576582898,-4.15447614183631,0.303880538405792,-3.02185301849931,-2.85158139154191,6.37756892412654,-4.12044935525955,0.107945901572748,2.42347963396605,-1.21191632722002,1.27165853716906,-3.21583379930962,-2.49303746557234,-4.42434831412174,-1.87185836304707,3.40637008889644,-2.88022581902806,-2.62711417198989,3.5650403683976,1.83040198175331,-3.26167893188358,3.25513674538342,4.31920009392707,0.477071505307322,-9.19666313730158,-3.5110789772516,2.41840443064939,1.4536496470264,4.2949960887363,-1.07872274730835,-4.23545002111132,-2.87831631034169,-0.459028150222366,-4.67749695907332,-1.28900630087628,4.66645543533559,6.20618050811936,-4.68949142465499,0.78782393416077,3.04512412906843,-1.70349679423816,-1.94205044675073,2.25126475508841,3.44496971145054,3.25345161856058,-6.13151640316028,-2.95665169405765,-1.33735429278386,-6.82525949793308,-1.57481042313157,0.98792862794653,-3.89587810409466,16.9158681455601,2.18476651198762,3.30297754586172,1.26008079751682,-1.65083571983541,-6.87047573291693,-3.1184123081257,-4.37522292879112,-3.94593242579685,7.58856510371697,3.36491868094345,4.03539068250211,-4.09657682956276,-0.627647305750543,1.76691110300999,5.05573130441553,5.79136753941111,-1.84062539539173,-2.56880237736732,-2.48211906836332,1.46373695084912,6.75678070195681
,11,-1.80820285608388,-1.77082201771009,-3.10000785595639,4.63729732623597,2.78572919064391,9.88486252824987,5.51550670361939,11.6613792775688,8.2045862566265,17.726711443328,0.681459607980287,0.991183687870034,2.5741539708888,-3.02973787030896,-6.16759224007001,-1.67288448526415,0.311340334506895,2.51525526494333,-0.42760008442292,-2.4742615958221,-3.82224437369223,-6.1996154758117,-7.35954745197341,-3.57942902408558,0.570356570975491,-6.85663279005166,-2.32153218876374,-1.53676390227884,-0.618303559385822,0.979064331002519,6.08972767220621,4.0438241375432,-7.45801457573361,-1.02087969550666,-4.35664550705224,-0.493815719375561,-4.08072675544645,-0.605149484583308,-2.31683030444583,-10.4044318167362,-2.33492742052294,-1.86054799466183,-8.01576990598915,-1.15196132948768,-3.88677962413749,-4.06229799766516,-11.1046883329764,-3.33199839967529,-1.65334344954499,-11.2352192424623,-5.97687716961082,-6.33781458260637,2.75911943808933,0.47059630230433,-6.3244341323043,-10.5991510107906,-0.468102085978899,3.43852612265437,-3.65777016894936,-7.43115397105612,-2.81469006456973,-3.24425121785316,-7.4825203589171,-4.0244510675293,-4.64258556979803,-8.23100131013234,-6.12682502977259,-12.5090411679757,-13.6099919783392,-6.2340285829232,-7.2153696793448,-6.29989208061852,-4.27479575678262,-7.93483533799736,-6.62400183068803,-1.84512320474278,-4.73440350827786,-8.73529812523066,-2.16060842476236,-11.7133643908637,-11.5182908467832,-3.64045179960885,-0.0322325296838244,-0.67439559167542,-0.484847729338071,-0.238754993730254,-1.9042526159792,-4.83460792758706,-6.24266273193552,-2.96032496713087,1.68832193675462,-0.665739136299635,-6.639176563398,-4.46024547127126,-2.80648022432433,3.45452637387461
,12,2.55564825905094,5.27000698557094,-2.31666612320441,7.57668338401254,4.61999047860445,10.1903404445384,4.31381014788258,9.62091806044373,0.570242662432065,10.2890791542632,3.80336237338906,-12.879081712571,-2.60544123690852,1.94162700209199,-3.7486298006188,-3.85798195933967,2.25217721114495,-0.73528796350729,4.48255348497423,-0.715884491763063,-0.827238897542884,-4.30105450061728,0.328003399255977,-4.41134002967192,13.416848484756,-3.60774147529628,1.93781731287527,-0.436710583146123,-0.578841633727279,-0.575955897733365,7.21210986985534,-0.843719980959577,2.52825518674399,-0.7684102542662,-2.94277973369753,-6.56726208333566,-4.32135517717506,-2.29532820962777,-3.45464899695617,4.61841790453764,1.88512941637418,-1.97212891682284,-8.07564916016781,-5.42738933980763,2.85877886417984,2.06342285225401,-1.04397862992118,1.51323890572166,-3.44832255825168,-5.10583669676453,-6.49098614562172,-5.91869163040246,5.2088000611202,-3.29995632421378,-3.482128234622,-13.2744984607307,-3.30943690438653,3.63201343065339,-3.6778062925423,-3.79165430449211,-3.40748243375856,1.85825593785012,-3.73593457813513,-1.78127513875552,-0.678842668328798,-3.78599844298697,-2.8483507255678,-6.22727950945773,-7.02951591104829,-2.0654893337105,-1.96373789101563,0.79492732883773,-0.845456272290903,-9.32912752505945,-8.69344787272257,-6.03082548481143,-0.410562348431995,-5.75848329382552,0.392865252265437,-5.21124611248706,-6.04473259159386,-10.1162529203193,0.617944959320084,-1.29649170539233,-2.85989587866789,-2.22005851344147,2.41186284920877,-3.18272871606678,-6.5244987269989,2.42368747967157,4.22334054466592,-1.6080077980414,1.72182106856235,4.13707466589221,1.68324198806658,-2.41154566022033
,13,2.82183739502761,8.33348302249942,3.0237078659984,0.640920729491882,7.88348906433566,9.7787464705325,9.41205659330626,13.2167885089102,5.84110114729356,11.1357516539892,10.5838746854079,-9.73070763741816,-10.8800041017203,-6.54224676775084,-2.8242075800772,3.32325288982702,1.84616933719371,-2.59597411055893,-2.94088846552677,-1.35694800342208,1.42888785577725,-3.90329168373773,0.699951361000785,-1.20757102305652,-1.18727876916455,-6.76971181295994,-6.46185752008932,-0.140683308260122,3.35696388739052,0.162654571910025,5.99588737393424,0.737725151077029,-2.41247313288477,-3.57916152029793,-10.5526945126985,-2.17437055630216,-12.0828340796834,-5.43975645180944,-0.777486308501466,-3.46692632508166,-3.99565285618337,-4.27209403074448,1.1110900883541,1.20937472327751,0.00365158829663415,0.757226279481984,-10.0194819321896,-6.14153200123656,3.72597033883903,-2.42622838919669,-2.57067073626786,-2.96352801975081,4.09690841387055,-10.1571611191066,-7.95705912904123,-3.75973344589511,-0.263121290619893,4.77265204053037,-5.58687458253735,-4.85882147434131,-4.00684129904403,-1.18580612890764,-6.74418691796564,-4.48775991325419,-3.41405518634019,-5.50904675971651,-8.25532202248905,-7.23020126034862,-4.69553495820946,0.21274984743286,-4.70894890770978,-14.2065839338775,0.795148309678552,-9.73678150081105,-9.69066700949497,-3.19796659464919,-2.36974271512099,-6.45112822849114,-1.01919211534732,-5.59200933951161,-2.7311652186454,1.50728908587917,-4.6352162564981,7.11119314285861,0.652101453075375,-1.88150015634892,-0.214676015737496,-2.34425485640986,-1.07922974788744,-1.66197031118281,2.72515379793276,5.80258127644265,2.6330289553789,6.19223891919137,-5.0492308175144,-2.63202979783
,14,3.15280978092414,6.29170991853971,3.28875496464752,-0.185785512838265,0.930252883892535,1.20660046334615,8.81047532237972,7.51959756286033,2.76759852655687,6.93943838218274,13.3353457811991,-13.6674591112469,-2.30566010564326,-2.27518322587275,-1.39845701932427,3.39369842695123,3.59096330169268,-0.168292618001033,-2.65646171151548,2.03370611679566,-3.53867828693728,-7.44455912865305,7.81699120701705,8.61023163024674,3.84217772997727,-0.988425877880218,-4.27426858675244,3.51894387182801,-0.179588232289461,1.89365403398733,4.75920227378992,-0.925718080821753,-3.3033381224177,0.749197146840743,1.20758778220625,1.61770178825827,-6.21074571518511,-2.47248563344692,5.25575272217429,0.816618987235415,3.91621850509,-1.02636527397044,-6.32171364933856,-3.22621870310286,-2.56747067689503,-4.67646238103771,-1.50053438839495,-1.88052562137636,4.8603483968709,1.73890530693643,-1.61414630013314,-3.95386981206684,-10.6401829518636,-5.63851512581823,-2.1243973324199,3.26044920743334,-0.940473807331728,-3.08306941566661,1.21276516340549,-7.61938024897972,-4.1508818217626,-2.41138998775568,-9.59387654460807,-7.89974308937599,-4.85471569214496,-9.86562426803721,-9.25118847954946,-7.44237874149076,-10.6354224499628,4.29161757117981,0.501962678599739,-4.76083086254221,-0.890949176759023,-7.63763086834661,-9.65366731766608,-2.08533385010014,-1.81778740143727,-4.61423356900195,-10.4233588781835,-7.02912173110508,-0.354477798511653,-1.59638500016626,-7.80539462341403,5.45520756297083,-3.18972479052172,-5.62023275637512,-6.65967358328453,-4.9596517928203,0.810236828623601,-3.17027574762324,-0.235888879534286,1.13131563124261,1.79095092888019,2.34004553279556,-3.76416755051832,-1.98075944705761
,15,1.49318746407153,6.12530237229748,1.18603717843052,5.74007317777159,1.98008757595562,4.41635634287377,10.3006946944179,18.4946412905556,7.69221501707034,13.8050060138557,27.1990847969028,1.18586468380363,2.20351881356146,0.069502726839346,3.78702783846165,6.58147977415501,11.2889816293318,7.9442330229358,8.29263503357197,5.53047250350755,6.77125886945851,0.313851300396891,8.8352290408875,13.6118633656843,10.7403791869801,2.26082638882326,1.04298025398748,3.93837082487698,2.48597899148808,4.34382489341624,2.51716885594942,0.637744815870974,4.69733147050283,2.61058751946257,0.16829133399915,1.14020834536132,0.798343268448662,-1.43199451947658,8.13750463597898,8.66000771354811,0.768005690937571,4.97027377385893,1.72540539373585,2.62459652932193,4.20274974229142,-2.82042470854503,-8.69597668226015,-1.54029233533038,0.0997947615560406,3.64875973106246,-2.6327627216815,-1.07467592063585,1.94831262781372,2.07637946415525,1.17683016099181,-0.263121134401445,-3.50118527730046,3.57956628523607,-0.253642417816081,1.3874866431288,-0.733491852472071,1.87889439359788,-1.73118995352706,-3.25962257313404,-1.62511359556447,-2.1855667241598,-3.4917841263923,-0.00323639381167595,-5.09147102832321,1.73282182148978,2.8166038002455,-0.229729734497596,1.08001568125837,-0.561393863050398,-6.43333345000974,-5.31160025081044,-2.81576942302763,-2.92809559138004,-3.64828056944589,-4.42078111598221,-7.0613281033111,-0.103334980316504,-2.1457558013426,6.0482102863316,-0.397627836187894,-0.82697053298034,-1.73464830759804,-5.7752463602028,-0.312234809284746,-1.4601858469432,1.51537678304067,4.29669827719772,8.20873230968391,6.08552051014522,-5.49773761939286,0.68872686343002
,16,7.07820735743553,12.6133508387957,5.61789494320692,-0.0851820920761384,3.58847907152449,7.50332117638209,13.988465930348,13.3277160561711,6.63845106029203,7.93242309806919,58.0199898133196,14.5878363953389,-5.86138962450241,6.81659573835532,-1.59130022174031,5.38316533251782,10.3180079088197,6.36507549400449,1.34386572640142,4.07924880334213,2.99251481839838,-2.37255595356328,9.19304500517319,10.9845813371103,4.57713760800289,0.725940894533778,0.832483580386906,1.10282132936482,0.0757076115987729,-0.747325952030224,7.61819788758839,2.80542083725777,8.16397729953314,8.44968449005319,3.89802371818405,2.87706488920594,-0.340001322883836,-2.33144606005044,8.90499983077461,8.0931725751816,1.40011263935776,0.721746271477969,-1.44522784576657,4.25657819212211,-1.67317141993226,2.6375213344927,-1.14120457962963,5.25636931571171,-2.43273087741727,5.77019569262848,6.44351479684519,-0.703170030901674,9.14302561065233,7.10114226570113,13.8305103066068,6.48967457893741,8.48868236314229,3.51662467090864,5.57703425888758,3.81644884391608,2.22660974408063,3.90644713411712,-3.12295115383131,-1.80444516002899,4.73902482194171,-7.43967982394497,-3.20791806138004,-3.55145073759559,-9.6289284763061,-0.0327480238393036,5.49129549744976,3.32470317104162,4.12168392602507,-1.78369034141542,-8.55160273551064,-3.85709903471616,-2.71542727031647,-0.743542048809104,1.52622442518714,-3.59356737147209,-1.71710864637862,-2.3431837721655,-0.943627977469077,-0.654927886424048,-0.91231525704643,2.08071668732555,-1.88212065425978,-1.16232428836429,2.11068201926992,0.968957743905776,3.94851283164735,5.0629542179031,12.1937072535966,12.1307970414418,-3.59636307784058,3.00026410935698
