"kMEgreen"	"kMEgreenyellow"	"kMEpink"	"kMEpurple"	"kMEtan"	"kMEturquoise"
"TRINITY_DN2913_c0_g1_i1"	0.830481278845043	-0.711588639025681	-0.545705227146589	-0.398085213331648	0.0765069092945859	-0.377924939618299
"TRINITY_DN2913_c0_g1_i2"	0.775642365314775	-0.609465656644942	-0.362111135927861	-0.576628289999463	-0.181730201957046	-0.730875362661883
"TRINITY_DN2931_c0_g1_i4"	0.66835262478922	-0.431912020798916	-0.369240815015777	-0.523886678633362	-0.0902240650334597	-0.356946383165948
"TRINITY_DN2997_c0_g1_i2"	-0.50681675191342	-0.112842758734185	0.223912451454557	0.0599212609415059	-0.127087252180954	0.845315498750473
"TRINITY_DN2942_c0_g1_i1"	-0.882021943112524	0.598754114767819	0.38795427894685	0.258268019189189	-0.0835852916702222	0.851855994741055
"TRINITY_DN2993_c0_g4_i1"	-0.831662509763716	0.573452752876928	0.306444817457576	0.4409296859594	-0.21808751932764	0.894426289347639
"TRINITY_DN2993_c0_g1_i5"	-0.87157141037704	0.853441714066933	0.280099572485364	0.663257971678575	-0.0984322405190926	0.692173683628967
"TRINITY_DN2916_c1_g1_i1"	-0.426144468879076	0.285149746662901	0.0977605565168715	0.501582160322599	-0.211824016017389	0.73236335712928
"TRINITY_DN19015_c3_g1_i1"	-0.328753690352435	-0.169407269010267	-0.22622936235585	0.357887219140162	0.0977231417426687	0.535810324137889
"TRINITY_DN19015_c2_g1_i1"	-0.119879137222399	0.332819792178183	-0.449154289366772	0.520702036172185	0.121260041777518	-0.0256239189761745
"TRINITY_DN18923_c0_g1_i3"	-0.818364560704646	0.467808034273944	0.234678671545961	0.361600741437912	-0.199395144814511	0.968482930422168
"TRINITY_DN18923_c0_g1_i6"	-0.455590358014341	0.282054832943979	-0.00119770233435418	0.246573241458221	0.0205127444505681	0.60925534655101
"TRINITY_DN18923_c2_g1_i1"	-0.751303336971707	0.4068008887341	0.229830014919368	0.37435660481403	-0.163424807073906	0.966661168147709
"TRINITY_DN18929_c0_g1_i2"	-0.776770802379068	0.336964739903848	0.464186416071539	0.250148815955871	-0.252447092069165	0.947938114331056
"TRINITY_DN18929_c0_g1_i3"	-0.63194614238138	0.173168653378384	0.345334840545157	0.210971657657255	-0.485093534020752	0.791599434406916
"TRINITY_DN18931_c0_g1_i1"	-0.732076836182648	0.280353030879586	0.22830033769691	0.515707908267616	-0.100573123957007	0.9233706926705
"TRINITY_DN18931_c1_g1_i1"	-0.663004585025048	0.217672430546708	0.288202293518219	0.344777168017554	-0.0798068719799061	0.956955377890736
"TRINITY_DN18971_c0_g1_i1"	-0.428152566589659	0.531259141058573	0.103994909301223	0.391432553175248	0.35764869167988	0.431790462503187
"TRINITY_DN19013_c0_g1_i1"	0.435963817894461	-0.395604238587271	0.00484239222052539	-0.234844517760576	-0.391251036574022	-0.0978610174451733
"TRINITY_DN18926_c1_g1_i1"	-0.812609548014923	0.454187215730712	0.38620553037608	0.375599540978601	-0.154030118397894	0.957332341323478
"TRINITY_DN19011_c0_g1_i2"	0.833884484158456	-0.685366782913128	-0.51846520316323	-0.378640070616246	0.482668386931118	-0.609102115613772
"TRINITY_DN18960_c0_g1_i1"	0.35350589398639	-0.0839713725114635	-0.539984424516478	0.463087393739849	-0.0548173531521512	-0.135422196860718
"TRINITY_DN18960_c0_g1_i2"	0.820653553908721	-0.35297294327242	-0.766936035634059	-0.369824368806951	0.198951337252825	-0.773581163758952
"TRINITY_DN18985_c0_g1_i1"	-0.825987150842905	0.492515345707407	0.46213597481113	0.319354814213136	-0.0840311010567979	0.921452524664016
"TRINITY_DN18985_c6_g1_i1"	-0.761561117891873	0.371039901091676	0.292849944586626	0.418276021148631	-0.162737614550298	0.956623401066922
"TRINITY_DN18965_c0_g3_i1"	0.851632652394849	-0.610226667171859	-0.498841455883718	-0.445968046835857	-0.00527412923946775	-0.832895688372705
"TRINITY_DN18965_c0_g1_i1"	-0.419127198661547	0.0833248003526323	0.667537310090545	0.358090703350229	0.0510812765398112	0.41578119016145
"TRINITY_DN18965_c0_g2_i3"	0.639490279095685	-0.682352889159215	-0.170366372086514	-0.260341838202694	-0.0615703225344572	-0.636521067069568
"TRINITY_DN18975_c0_g1_i1"	0.0572750207660137	-0.167145519502077	0.0996013907574978	-0.0241356778648722	-0.429719554572086	0.2060191833526
"TRINITY_DN18944_c1_g1_i1"	-0.0276855146023242	-0.0382170194254464	-0.262539518525242	0.0771935130706184	0.302798985361919	0.453176587062981
"TRINITY_DN19014_c0_g1_i1"	0.814612010108118	-0.597320900670721	-0.348822507667526	-0.571469341291558	-0.320332227282842	-0.570367223961689
"TRINITY_DN19014_c0_g1_i3"	0.890009389255406	-0.506268406274962	-0.542647103051101	-0.283454794901882	0.124005736442586	-0.798120194926294
"TRINITY_DN18937_c0_g1_i3"	0.869190762418175	-0.594090087515615	-0.300168029228588	-0.579912746110697	0.118308129091209	-0.816354823743858
"TRINITY_DN18937_c0_g1_i4"	0.783569539462658	-0.33080559821352	-0.668107283910729	-0.287225127244383	0.140278859466773	-0.741547258563887
"TRINITY_DN18937_c0_g1_i5"	0.825924364500853	-0.550711149184015	-0.629786657311138	-0.203247336771558	0.0429307873227808	-0.791707122045978
"TRINITY_DN18947_c0_g1_i1"	0.948443522856283	-0.711543063485599	-0.561207867940363	-0.53200830465298	0.0716893425461633	-0.709169733251536
"TRINITY_DN9617_c0_g1_i1"	0.827297796061452	-0.47967414139845	-0.463266018407487	-0.624307832508758	-0.107831052778066	-0.815554398273061
"TRINITY_DN9617_c2_g1_i1"	0.632289970102346	-0.269872949350075	-0.550655582916773	-0.387125224516438	0.0159870905256977	-0.747774012541671
"TRINITY_DN9635_c0_g2_i1"	-0.395609625480443	-0.0818533999713361	-0.00868719208871356	0.261904310249874	-0.347460814075132	0.775382303092978
"TRINITY_DN9645_c0_g1_i1"	0.84851452531167	-0.616516150287869	-0.38333675487901	-0.390530118326979	0.257196973478572	-0.683624297893402
"TRINITY_DN9645_c1_g1_i2"	0.882334350545475	-0.622369532246307	-0.335198165827705	-0.579981489094569	0.238629933982463	-0.698212156586936
"TRINITY_DN9680_c0_g1_i11"	-0.181882897345682	0.264412732792172	-0.22840361336191	0.268410367451593	0.296046670300577	0.223889521116427
"TRINITY_DN9680_c0_g1_i13"	-0.564372179585545	0.0336245025484016	0.174315110234733	0.364611078983609	-0.128765983663377	0.890950286603353
"TRINITY_DN9680_c0_g1_i5"	-0.0278977008931575	0.594972159239218	0.0128368062796411	0.239223719002082	0.165188227166054	-0.175531038651486
"TRINITY_DN9680_c0_g1_i7"	0.138360866242553	-0.166243290944823	0.294346642178571	-0.592399096618086	0.0144094518922269	0.0593454159942809
"TRINITY_DN9669_c1_g3_i2"	0.887742020485626	-0.53763670383213	-0.418396081747445	-0.383762955199447	0.118206095620487	-0.940800472911888
"TRINITY_DN9637_c1_g1_i4"	0.122698112231923	0.259585682531021	0.208330713397149	-0.277224569722062	0.0769005145060674	-0.482797556733053
"TRINITY_DN9637_c1_g1_i6"	-0.631962088001861	0.548292510283821	0.206217794916544	0.510626027076314	-0.190153767586669	0.814427427785965
"TRINITY_DN9663_c0_g2_i2"	0.610377053210905	-0.0370239857630668	-0.544512048800174	-0.371382705683673	0.0995233410763356	-0.70201857191362
"TRINITY_DN9663_c0_g2_i3"	-0.17352399539649	0.559371582940338	0.418067819434416	-0.166676167151399	-0.0101523024943648	-0.234418583299262
"TRINITY_DN9647_c2_g1_i1"	-0.44948623154507	0.643273569793708	-0.150112660784276	0.34742743619264	0.239074258669582	0.30702261766732
"TRINITY_DN9651_c0_g1_i1"	-0.14970219122918	0.114074093155729	0.775343406719332	-0.350773885619721	-0.156275480452609	0.125094806690077
"TRINITY_DN9651_c0_g1_i2"	0.925764946798035	-0.812043184523015	-0.487606667769406	-0.391832110942669	0.256558091024592	-0.589964473252745
"TRINITY_DN9697_c0_g2_i1"	-0.723120924132971	0.368781780027354	0.417412697573142	0.402176298590405	-0.114548329399828	0.929635095673378
"TRINITY_DN9657_c2_g1_i1"	-0.688402223919079	0.276403369975717	0.315594565005957	0.344011468051283	-0.0875060871282084	0.966227493730809
"TRINITY_DN9657_c2_g1_i2"	-0.847975757150883	0.550906406828238	0.516196228269053	0.44872310029186	-0.166960767211487	0.92192252980629
"TRINITY_DN9657_c0_g1_i1"	-0.862178685028984	0.482028901379545	0.3120071896366	0.376802467814417	-0.24606591025006	0.937163501507591
"TRINITY_DN9606_c0_g1_i2"	0.89134952804791	-0.819166632221933	-0.346225116638418	-0.614755101868984	0.200816139616393	-0.594663552704935
"TRINITY_DN9684_c0_g1_i1"	0.541317618006468	-0.339745948237302	-0.523354441578399	0.0946211476680474	0.217141536922717	-0.384123249130749
"TRINITY_DN9613_c1_g1_i1"	0.240542607232189	0.0880858341043941	-0.654108240268973	-0.018531016012633	0.278238563046235	-0.328543015264102
"TRINITY_DN9613_c0_g1_i2"	-0.461925774663554	0.127717575631029	0.0103866616080784	0.34907079821314	-0.39238186690099	0.590656327930575
"TRINITY_DN9610_c0_g1_i1"	-0.818221561123914	0.401579574799554	0.411812328814188	0.339298382906473	-0.272687089565717	0.972211148479612
"TRINITY_DN9655_c0_g1_i6"	-0.242326522649899	0.465763467064496	-0.270371595629251	0.491364557811687	0.233760010199847	0.154263919992649
"TRINITY_DN9655_c1_g1_i1"	0.686064717348298	-0.846943456880247	0.0666293588355659	-0.544402345179916	0.11526412320409	-0.433569921668311
"TRINITY_DN9603_c0_g1_i1"	0.894987904349098	-0.756720370977782	-0.374551343674734	-0.712266700107878	0.109989695203738	-0.726879183956218
"TRINITY_DN9603_c1_g2_i1"	0.16935934600606	0.137726915498886	-0.523644808241087	0.242588431687938	0.261380358419143	0.0884413901251967
"TRINITY_DN9616_c0_g1_i8"	-0.538229415875426	0.0632161043346143	0.485775989348169	-0.0412959453062647	-0.219664760744856	0.789656934480055
"TRINITY_DN9659_c0_g1_i4"	0.360089833446492	-0.34268530904186	0.000100280115167481	-0.3674286966591	0.204011649709391	-0.0334389669644322
"TRINITY_DN9659_c1_g1_i1"	-0.540746734092708	-0.0131024356586004	0.457214888159114	-0.0602451201156198	-0.139570507657109	0.783830950045068
"TRINITY_DN9673_c2_g1_i1"	0.809416682614192	-0.507349566985516	-0.289077522698211	-0.224622279392517	0.0331261384294943	-0.902626427918043
"TRINITY_DN9673_c1_g2_i1"	-0.518030239842375	0.38189420206135	0.309167283026494	0.422470981562873	-0.64984412996228	0.610876452761157
"TRINITY_DN9621_c0_g5_i1"	0.256205855199436	-0.604644921712656	-0.279209183132674	-0.351162296767345	-0.206404704391613	-0.0558009953089289
"TRINITY_DN10889_c7_g1_i1"	0.640872958375148	-0.499514203149166	-0.703573528400371	-0.163225300011527	0.0100417650709497	-0.389842234421414
"TRINITY_DN10889_c0_g1_i10"	-0.709772219907463	0.291936623807393	0.232926396216919	0.25016114112595	-0.157525518235168	0.922151471253045
"TRINITY_DN10889_c0_g1_i14"	-0.817232487514044	0.430421785661626	0.416539455298643	0.346640908109548	-0.324751623010189	0.965036480537936
"TRINITY_DN10889_c0_g1_i15"	-0.701435697434136	0.315720609225982	0.2249090536673	0.289577292720058	-0.25425321740238	0.932940149987511
"TRINITY_DN10819_c0_g1_i1"	-0.902932209828213	0.66339439529304	0.427459817387064	0.347732125278263	-0.140004472275454	0.901413428361467
"TRINITY_DN10810_c0_g1_i1"	-0.48543669993205	0.401518248536882	0.0590366612430898	0.969282692569744	-0.0466409791808313	0.396391615357313
"TRINITY_DN10839_c0_g1_i3"	-0.770547618119754	0.43903814684259	0.4169719327012	0.340397670572897	-0.328954851738753	0.934063126708866
"TRINITY_DN10839_c0_g1_i4"	0.0950940301266228	0.154235734636015	0.0567901663421818	-0.146399391068645	-0.0452901560692694	0.0325117711765356
"TRINITY_DN10839_c0_g1_i5"	-0.787154806417428	0.381492705582353	0.27233464718471	0.427963166360573	-0.331502203856402	0.793461952621546
"TRINITY_DN10890_c1_g1_i1"	0.737259071965317	-0.64894408693411	-0.450197551409376	-0.516633121551923	0.548910430205024	-0.443419510485689
"TRINITY_DN10890_c1_g1_i3"	0.688682310176688	-0.665592710809134	-0.423249785844396	-0.401183402139907	0.50473048217139	-0.423516928909191
"TRINITY_DN10890_c2_g1_i1"	0.626172218215844	-0.609649763190997	-0.162431295684472	-0.824790060674607	0.0801736888434429	-0.467307809236607
"TRINITY_DN10890_c1_g2_i3"	-0.764576763557621	0.582291864877403	0.355961286683327	0.167415474501815	-0.182607158305035	0.866005036256841
"TRINITY_DN10837_c0_g1_i1"	0.840288692149832	-0.664317873834476	-0.548858035046628	-0.501184867882157	-0.0442936488760736	-0.782331827947775
"TRINITY_DN10824_c0_g2_i1"	-0.811195322058911	0.599708866715953	0.477884210327217	0.221286160642073	-0.16226819813173	0.873968690665775
"TRINITY_DN10825_c0_g1_i4"	-0.538273285520208	0.105902976717634	0.00834384183352384	0.494718548097726	0.0712408726503265	0.799018672190318
"TRINITY_DN10825_c0_g2_i1"	0.913694782005916	-0.757256274928562	-0.361349884481187	-0.393466346597492	0.104618622183739	-0.650301523394334
"TRINITY_DN10825_c0_g3_i1"	-0.556543155562674	-0.0622756627482945	0.37902366793798	0.0708283540945512	-0.21689146002378	0.839780410399949
"TRINITY_DN10831_c0_g2_i1"	0.57748819432076	-0.38565724562482	-0.381488711189469	-0.0215047547111383	0.144719721352973	-0.510389577337291
"TRINITY_DN10831_c0_g3_i1"	0.493572978018175	-0.65739125605807	-0.0880510132996714	-0.442616416751658	-0.0675448422867967	-0.017412980644914
"TRINITY_DN10830_c0_g1_i3"	0.739062903641726	-0.86791032227445	0.00546774268920152	-0.467726117641526	0.0222899883462026	-0.455653172381384
"TRINITY_DN10850_c0_g1_i10"	0.134472291130539	-0.440672319983752	-0.0721060853568037	0.00754297992227518	0.241876941598377	0.0657657885935357
"TRINITY_DN10862_c4_g1_i4"	-0.0864115631288407	0.0456782543738606	-0.384511548900044	0.426618675347589	-0.092172447788976	-0.000118018824765163
"TRINITY_DN10898_c0_g1_i1"	0.860757642921144	-0.599235818443715	-0.676997728391509	-0.527094020328266	0.348504032536307	-0.678884529695427
"TRINITY_DN10817_c0_g1_i2"	0.795816902558517	-0.607608573308851	-0.632202109867481	-0.166770764206878	-0.0011726408937808	-0.573562192908306
"TRINITY_DN10816_c0_g1_i1"	0.731273315302008	-0.410968412756749	-0.356915357309082	-0.316989672083264	0.100804811593059	-0.886790605208953
"TRINITY_DN10816_c0_g1_i3"	0.793800862804162	-0.503205732909931	-0.449844552833936	-0.241026936657201	0.0973999689559771	-0.841153148998433
"TRINITY_DN10816_c0_g1_i5"	-0.533881588210956	0.648035175508506	0.101361354250256	0.248490748288737	-0.221973544501637	0.570598675976399
"TRINITY_DN10870_c0_g1_i1"	-0.200207566830437	-0.0340635931862256	0.788247127473655	-0.0213804577084547	-0.408534889389161	0.0645647766789284
"TRINITY_DN10870_c0_g1_i2"	0.00482737249215759	0.0452847805731428	-0.371160429647719	0.0411346784210884	0.614019550503036	0.179196523812431
"TRINITY_DN10870_c0_g1_i3"	-0.379046823314488	0.0207164242632417	0.447947586226585	-0.205107318297495	0.0466449097993469	0.53142218293608
"TRINITY_DN10870_c0_g1_i4"	-0.377017665949246	0.347364309815957	-0.308411621322493	0.317415504408715	-0.299239613024697	0.50800234579733
"TRINITY_DN10802_c1_g3_i1"	0.430164586133059	-0.311246866441797	-0.0509294756848549	-0.652707568181981	0.234082570625915	-0.276286731807504
"TRINITY_DN10802_c0_g1_i4"	-0.818654167839064	0.557908101932864	0.446270533034413	0.395121935321504	-0.133785048334864	0.920790031832561
"TRINITY_DN10802_c1_g1_i1"	0.28486015743462	0.171868888582089	-0.250938580601367	0.222634508233078	0.103713151522324	-0.154923143574531
"TRINITY_DN10802_c1_g1_i3"	-0.51998440610122	0.147084422855948	0.069767067309851	0.40534855075192	-0.350202521462814	0.835266682456161
"TRINITY_DN10804_c0_g2_i2"	0.865887497787305	-0.676801310052171	-0.214711016609499	-0.492009734344072	0.358900087129841	-0.725351848835541
"TRINITY_DN10804_c2_g1_i1"	-0.566876665663721	0.546649244427075	0.0741575373709187	0.440094402718986	-0.100679216531367	0.757380875501895
"TRINITY_DN26155_c0_g1_i1"	0.519100496573404	-0.314128357095764	-0.691340751197268	0.135305678018141	0.130886342459015	-0.564990042151884
"TRINITY_DN8767_c0_g2_i1"	0.41838221721653	0.164739857892116	-0.38726955196601	-0.0845447910497553	0.0254145151075216	-0.574904427851844
"TRINITY_DN8705_c0_g1_i1"	-0.566670761031475	0.0152965933916818	0.580306167910578	0.217705440805749	0.185286053627547	0.70059171178448
"TRINITY_DN8751_c0_g1_i1"	0.718161825614927	-0.368374097357549	-0.0706179225961929	-0.386613044552292	-0.0716766598400468	-0.588447631393886
"TRINITY_DN8769_c0_g2_i2"	0.807357183755286	-0.568876037395529	-0.559816521383985	-0.440763013815399	-0.159518878598503	-0.714256992346699
"TRINITY_DN8785_c0_g1_i1"	0.88840609439826	-0.530063555348811	-0.415817897030123	-0.378852168315765	0.0895531035230912	-0.945163596157525
"TRINITY_DN8785_c0_g1_i11"	0.865711370658485	-0.532473559502264	-0.421200233635138	-0.381924788689949	0.132455119599051	-0.956275024137797
"TRINITY_DN8785_c0_g1_i3"	0.876991292589141	-0.519018290645722	-0.412438681628788	-0.37534771816881	0.0946686947755083	-0.950782392866439
"TRINITY_DN8785_c0_g1_i4"	0.875747474586379	-0.631674731822069	-0.499908154447783	-0.451425460569876	-0.0643737477662596	-0.755931422607727
"TRINITY_DN8723_c0_g2_i5"	0.839539578355097	-0.676392328649565	-0.553578955378648	-0.508481539719931	-0.0551057731728084	-0.741213183311501
"TRINITY_DN8723_c0_g1_i1"	0.823946762408893	-0.446151159849983	-0.320888354545872	-0.304347984396462	0.0255764402641243	-0.657376833949586
"TRINITY_DN8778_c0_g1_i1"	-0.715508368559927	0.269107664696928	0.0985933083149685	0.459163210445945	-0.191172349641067	0.78261205602582
"TRINITY_DN8752_c0_g1_i1"	0.920706890567453	-0.726894937977923	-0.574966866003654	-0.529344441302994	-0.0719629421373409	-0.707130735162994
"TRINITY_DN8759_c0_g1_i1"	-0.496303606488537	0.194476386269346	0.957868645104776	0.058038730535455	-0.210966190287011	0.361027635879631
"TRINITY_DN8702_c0_g2_i2"	-0.785536869968657	0.545922342940553	0.403757340427738	0.2664619801981	-0.0501062606896982	0.639949359736486
"TRINITY_DN8702_c0_g1_i5"	-0.330758911931288	0.160035955332892	0.401128122434263	-0.0851449157298397	0.202727055401106	0.459258347049302
"TRINITY_DN8740_c3_g1_i2"	0.306502345249131	0.105928646227917	-0.533687917563683	0.153236812222215	0.126883511479224	-0.241884637953932
"TRINITY_DN8709_c0_g1_i1"	-0.44985552852346	0.514367223881099	0.0857360876664761	0.0551754579143615	-0.00120638981274191	0.0607156306746925
"TRINITY_DN8709_c0_g1_i6"	0.0943233266550129	0.333675856587667	-0.184788143504754	0.267645020165548	0.238830219385476	0.021495105944138
"TRINITY_DN8741_c0_g1_i1"	-0.494121523281679	0.305867726215016	-0.168215857737499	0.501349491991296	0.0852705960429928	0.721696646776769
"TRINITY_DN8741_c0_g1_i2"	0.271267878440985	0.276140746037613	-0.280988321898685	-0.153615468561935	0.222150922952634	-0.646786136520891
"TRINITY_DN8748_c0_g1_i1"	-0.674617238321579	0.495933757603375	-0.0480571341826746	0.203371285900605	-0.114934814562465	0.747200859392927
"TRINITY_DN8771_c0_g1_i2"	0.87827475927839	-0.763842845351534	-0.350626955389587	-0.484061219189878	0.329371331123581	-0.649069130053378
"TRINITY_DN8795_c0_g1_i1"	0.83135306854456	-0.725183904243249	-0.514385064403042	-0.413227083706508	0.0584540990337436	-0.630140052797418
"TRINITY_DN8758_c0_g1_i1"	0.8753813600664	-0.633372343807189	-0.504555879414796	-0.45457686226763	0.00834365338769476	-0.847715554752246
"TRINITY_DN8758_c0_g1_i10"	0.835260001272705	-0.56225590896739	-0.464501509007605	-0.424692573661743	0.0608286806142255	-0.87718203723811
"TRINITY_DN8758_c0_g1_i12"	0.672331482536748	-0.43026961835825	-0.410879225213762	-0.251542824304887	0.234950374210486	-0.863082232901829
"TRINITY_DN8758_c0_g1_i15"	0.800776679894965	-0.540131005877661	-0.376203954347653	-0.500199078065773	0.263563131903627	-0.854468173412256
"TRINITY_DN8758_c0_g1_i3"	0.837761676454265	-0.589416831892887	-0.43969961093771	-0.417383965830648	-0.103362355365845	-0.511326659088105
"TRINITY_DN8758_c0_g1_i9"	0.928148593487289	-0.642642514273287	-0.501866399298956	-0.453334335197079	0.0617901457576525	-0.887004068185284
"TRINITY_DN8763_c0_g2_i1"	-0.807330038645093	0.633965413822062	0.603135222395241	0.156153490907179	-0.213800300580213	0.697837889933298
"TRINITY_DN8701_c0_g1_i2"	-0.595874363701672	0.736600593284421	0.478686054548914	0.23715632176892	-0.376812778288372	0.176723011297183
"TRINITY_DN8701_c0_g1_i4"	-0.860634130470602	0.628713790202276	0.341106573288175	0.407158985460303	-0.0801252486621267	0.869063143393557
"TRINITY_DN8781_c1_g1_i12"	0.74458117924193	-0.40578993783537	-0.280655791172189	-0.277460667052088	-0.00631324815159234	-0.57964809156336
"TRINITY_DN8781_c1_g1_i2"	0.749883926832701	-0.501340662590176	-0.313204189108737	-0.250898361380461	-0.0582829626027825	-0.827102570500278
"TRINITY_DN8781_c1_g1_i7"	0.823136068967363	-0.687168157430345	-0.348968062835108	-0.519549403454292	-0.090418291699729	-0.77627955741779
"TRINITY_DN8781_c1_g1_i9"	0.604284359017481	-0.25865598429076	-0.226021713834691	-0.20763514019752	-0.0560746628606297	-0.59056848855442
"TRINITY_DN8781_c0_g1_i1"	0.651235599144673	-0.334209686982729	-0.613529520748157	-0.56204700589961	-0.112663914802379	-0.645819003528144
"TRINITY_DN8792_c0_g1_i1"	0.870891158740855	-0.624432199934159	-0.422999278893966	-0.343112585648434	0.2730597175617	-0.621441612579024
"TRINITY_DN8792_c0_g1_i10"	0.851669520667456	-0.703428244343127	-0.34549321409454	-0.290541133630236	0.0880876199436787	-0.507865490547997
"TRINITY_DN8792_c0_g1_i11"	-0.759440865476808	0.813854913803376	0.110949357999672	0.502568631154042	-0.0825539523157542	0.64674140203922
"TRINITY_DN8792_c0_g1_i15"	0.708159072884818	-0.525620772101039	-0.306758999407759	-0.356788870348575	0.63894682350336	-0.543683298116453
"TRINITY_DN8792_c0_g1_i4"	0.623089680006199	-0.830780568492741	-0.406780035178289	-0.146308405868719	-0.0705745190179382	-0.307378317589257
"TRINITY_DN8792_c0_g1_i9"	-0.894245546501762	0.828045658406162	0.295732767100292	0.426024470127852	-0.149211140384876	0.743319717316682
"TRINITY_DN8775_c0_g1_i2"	-0.818978943702491	0.499606668540525	0.462574830531944	0.365475091324214	-0.0471212097161034	0.945939080122743
"TRINITY_DN8757_c0_g1_i1"	0.287839677957559	0.0836417725783736	-0.372558238184281	0.185020089479668	0.0311603484295512	-0.608416742681753
"TRINITY_DN8708_c1_g1_i1"	-0.556783788157694	0.273994291812334	0.197272132329808	0.511289912636446	-0.244031077936702	0.821922820384749
"TRINITY_DN8762_c0_g1_i2"	0.755490610864418	-0.515729112367987	-0.290074655525212	-0.686447978879073	0.191853416108982	-0.759157319889018
"TRINITY_DN8774_c0_g1_i3"	0.0757826802038912	-0.0939292712195728	-0.10981494851723	-0.0247203351449864	0.0205667891524364	0.244303520032424
"TRINITY_DN8774_c0_g2_i1"	0.422282449720797	-0.379251644076874	-0.178011126302917	-0.106852652480247	0.0531588751813852	-0.673348717926351
"TRINITY_DN8774_c0_g2_i2"	-0.608721805514157	0.710194688015082	0.285567696948826	0.556102537771662	-0.1369765236048	0.584248005589446
"TRINITY_DN8782_c0_g1_i1"	-0.313087021017182	-0.236907479809024	-0.0250925188571057	-0.045930188543381	0.0290377494608806	0.701055832800932
"TRINITY_DN8743_c0_g1_i2"	0.413780529604401	-0.166191736202016	0.0791597922289824	-0.328953630507391	0.371706562414221	-0.285142715486171
"TRINITY_DN8743_c0_g1_i6"	0.639652533961271	-0.473911264968242	-0.105711581691666	-0.393474489774614	-0.0963808746431682	-0.762930089236427
"TRINITY_DN8743_c0_g2_i1"	0.345819402398543	-0.260209763945316	-0.725872515967044	0.240401301471542	-0.247523209221693	-0.111827368213892
"TRINITY_DN8727_c0_g1_i1"	-0.767806642463851	0.633449114581009	0.137847468006378	0.435926949496765	-0.207084730168586	0.794672927182779
"TRINITY_DN8779_c0_g1_i7"	0.620192299586198	-0.318516214245561	-0.451402827722497	-0.215190157459343	0.167994376984201	-0.338728162358403
"TRINITY_DN8779_c0_g2_i6"	-0.628594756364196	0.210429542922615	0.265365149507045	0.305784318922189	0.0475744497295582	0.913231260249427
"TRINITY_DN8724_c1_g1_i1"	0.506925377238182	-0.100889950861752	-0.372494871448257	-0.361245951135673	-0.137752377788252	-0.4108833733981
"TRINITY_DN2041_c0_g1_i10"	-0.523574897160613	0.0190062017286305	0.393843227667216	-0.121748218554131	-0.106963880285483	0.538295756807528
"TRINITY_DN2041_c0_g1_i12"	0.521277016793464	-0.645808967736628	-0.105036327297708	-0.230408176470279	0.250880171748851	-0.183166033277019
"TRINITY_DN2041_c0_g1_i8"	-0.809276533475959	0.428508567610038	0.495296361397633	0.314604097583361	-0.180163038215938	0.957543559987559
"TRINITY_DN2029_c1_g1_i2"	-0.12767207009943	0.353821098530481	0.172605570884547	0.0132781524325248	-0.247799075965331	0.330081347054463
"TRINITY_DN2029_c2_g1_i1"	0.850819720880413	-0.755232572846804	-0.383647220621725	-0.278666012523778	0.2048394369973	-0.565921947331729
"TRINITY_DN2029_c5_g1_i1"	0.754024947418274	-0.685785832997014	-0.202495465702469	-0.137408988853411	-0.118898756638624	-0.498083401366117
"TRINITY_DN2029_c3_g1_i2"	0.76431594267282	-0.440297920772067	-0.237537870164849	-0.431519659114953	0.0175939941889266	-0.528045524273007
"TRINITY_DN2029_c3_g1_i4"	0.881356577778651	-0.547070889827867	-0.254321702901701	-0.46057217596836	0.0985554350474498	-0.80367453956326
"TRINITY_DN2071_c2_g1_i1"	0.75544221319208	-0.596178678176607	-0.267040134311751	-0.50351489630265	-0.0918727980169816	-0.355103107535526
"TRINITY_DN2071_c0_g2_i1"	0.747096920643578	-0.791086818690321	-0.202314384263659	-0.325034102655083	0.235220129355235	-0.437810622762642
"TRINITY_DN2071_c0_g2_i2"	0.728109360291305	-0.76265186015052	-0.046498212005164	-0.425822419037833	0.266548864295988	-0.574057275330497
"TRINITY_DN2051_c1_g4_i1"	0.438704059654981	-0.376811232696817	-0.425642729903296	-0.117275677669612	0.0956233444955174	-0.0127094048892648
"TRINITY_DN2051_c1_g1_i1"	0.734793894509292	-0.362297267305368	-0.532138371986535	0.0639010224091491	0.0408390173868371	-0.65323575161838
"TRINITY_DN2051_c1_g1_i2"	0.51162611923426	-0.478805259715844	-0.396824058433831	-0.359738747586444	-0.0913270601232816	-0.397686823645472
"TRINITY_DN2051_c1_g1_i7"	0.160880088680507	-0.125553507312701	0.200385964345351	-0.133017954012207	0.0122659957806221	-0.493733054335751
"TRINITY_DN2051_c1_g1_i8"	0.957060952924405	-0.662229950941919	-0.503866289530917	-0.45774263904399	0.0470537204415506	-0.846551086656085
"TRINITY_DN2051_c1_g1_i9"	-0.604685654727106	0.575910632386998	0.52946947401165	0.396584816873609	0.0425657316488828	0.462262770504776
"TRINITY_DN2049_c0_g1_i2"	0.782589666096372	-0.492899160554895	-0.375099948508026	-0.359616565516516	-0.0500603461824757	-0.539335219246117
"TRINITY_DN2049_c0_g1_i6"	0.522998713540337	-0.0341506959715104	-0.466139611733295	0.0468591619593188	0.0493172403438458	-0.705563648826349
