"kMEblack"	"kMEblue"	"kMEbrown"	"kMEcyan"	"kMEgreen"	"kMEmagenta"	"kMEpink"	"kMEsalmon"
"TRINITY_DN5605_c6_g1_i1"	-0.107732238007739	-0.334544241793053	0.255083310264851	-0.347339774151383	-0.172666487627819	-0.266524561726588	-0.0560425714747215	-0.0745843470824095
"TRINITY_DN5628_c1_g1_i17"	0.173550483038736	-0.608088769736383	0.715660362825778	0.0610546028207518	-0.392398632819035	0.442815790936915	-0.610148994497876	0.351167424837243
"TRINITY_DN5631_c0_g1_i2"	0.755143571784605	-0.424501444566188	0.620890381406465	0.172569979118243	-0.21935662794042	0.590252351429406	-0.563228665739918	0.178371482510506
"TRINITY_DN37816_c0_g1_i1"	-0.329756406289885	0.914279399406432	-0.578874467975937	-0.140872665041066	0.422762367835293	-0.304209519756215	0.152859229538566	-0.310740328767011
"TRINITY_DN37868_c0_g1_i2"	-0.442563896978789	0.943232425875689	-0.689886779528239	-0.0527746849409039	0.339570999351502	-0.376036528116786	0.538047139970651	-0.382514438059093
"TRINITY_DN37855_c0_g2_i3"	0.538278056695007	-0.664068514880376	0.816193573987041	-0.000385414020042892	-0.330273727360792	0.293782425634317	-0.636971114034369	0.488898898259035
"TRINITY_DN37821_c0_g1_i10"	-0.298549325271737	0.963678664420047	-0.680606516384402	-0.222908570599391	0.478697373873996	-0.476449839523766	0.369365216739531	-0.416069672177292
"TRINITY_DN37814_c0_g1_i3"	-0.306719847192936	0.385434068975726	-0.561584212097722	-0.199586604835179	0.976082071199066	-0.33811454660845	0.00242832634315664	-0.357997533520803
"TRINITY_DN37883_c1_g2_i7"	-0.503866549628643	0.822284332402227	-0.688762751287262	0.159974247301449	0.367323631898336	-0.16850049796633	0.429258643193783	-0.228810419163422
"TRINITY_DN37810_c0_g1_i7"	0.779185894434915	-0.440542887529614	0.733992921607745	0.12360020656864	-0.32189618471677	0.542957996079901	-0.691422517321061	0.294435745253452
"TRINITY_DN37828_c1_g1_i1"	-0.623902791758464	0.385918909015208	-0.728504203502004	0.118299779690998	0.0536062455111203	-0.269687228472274	0.954953405703638	-0.26536996485355
"TRINITY_DN79355_c0_g1_i7"	-0.351949490198183	0.971045027785782	-0.668126493046551	-0.116692263582845	0.35981706332966	-0.323339691369403	0.398541122352332	-0.420368113792689
"TRINITY_DN79315_c0_g2_i1"	-0.470224262698691	0.463787909264769	-0.661875047803066	0.0957582538281563	-0.0450128530710161	-0.352050252276962	0.963480524803202	-0.362142882448463
"TRINITY_DN63083_c3_g1_i1"	-0.558125127736339	0.266285193479941	-0.64921566324956	0.179513450358324	-0.0388123844015076	-0.169357798651673	0.88922279542211	-0.177042615641623
"TRINITY_DN63081_c0_g1_i5"	-0.307071107211544	0.9402620804336	-0.561777871348178	-0.120796920991335	0.342837739045293	-0.350258218948565	0.30949636503503	-0.360827655078659
"TRINITY_DN63028_c0_g1_i2"	-0.349437414545559	0.949174037127962	-0.705667533474733	-0.0256054076763848	0.255112812543803	-0.325360223320244	0.582610231390599	-0.542718465422366
"TRINITY_DN28797_c0_g3_i7"	0.868159599607974	-0.31138348327427	0.502625510342262	-0.115023699763147	0.0437431351636768	0.102222143210792	-0.53277187979323	0.0716756920960973
"TRINITY_DN28742_c0_g1_i10"	0.753836067270984	-0.60616877286614	0.909226510766726	-0.268729850124777	-0.607853471369993	0.0741120841954304	-0.484163415730573	0.28753777520772
"TRINITY_DN28742_c0_g1_i2"	0.385472028864948	-0.351282042166354	0.466382165169668	0.166361348352381	-0.128062404689503	0.561787876422358	-0.52228758004642	0.166174925166066
"TRINITY_DN28708_c1_g1_i6"	-0.619960384640295	0.392058957219002	-0.739709720898971	0.184557781484548	0.045555298501289	-0.268002469652924	0.943134056301249	-0.26618662459812
"TRINITY_DN28708_c2_g2_i1"	-0.4758419161524	0.479272186954199	-0.603431234062768	0.162161265075943	0.0524911180907924	-0.274301639924727	0.886245456093023	-0.275750136471202
"TRINITY_DN28708_c2_g1_i3"	-0.402577590144889	0.359564653702933	-0.498811858079655	0.202106423672233	-0.0759434552022244	-0.185793345233768	0.867088471139475	-0.189637836266646
"TRINITY_DN28779_c0_g1_i3"	0.730164588955752	-0.364596952623017	0.668505419740391	0.160465929918123	-0.527364729948234	0.500417668485979	-0.471726588842223	0.241953225070501
"TRINITY_DN28779_c0_g1_i9"	0.593259535046239	-0.531823654435859	0.741059024866326	-0.0508238370605859	-0.299230864534638	0.15810265531115	-0.54626741003586	0.282321385910715
"TRINITY_DN28721_c2_g2_i1"	-0.535117899571438	0.487698958198064	-0.652791089433303	0.190254590409125	0.0887806812348012	-0.257160746403665	0.908209679783998	-0.257545988060916
"TRINITY_DN28760_c7_g1_i1"	-0.452168744100727	0.776507693377184	-0.727238343953013	0.0134420143401952	0.131408046275193	-0.416858030063267	0.852359086182049	-0.378132817740004
"TRINITY_DN28791_c8_g1_i1"	-0.300711145757544	0.950827087884661	-0.629121030747863	-0.20023375502718	0.41628050812146	-0.335400848986653	0.293194428620655	-0.410740062307626
"TRINITY_DN28777_c0_g2_i1"	-0.552636548585189	0.609580270399068	-0.701995606243425	0.021395820407125	0.0215744397841805	-0.472370434341077	0.949564141566762	-0.391653160205081
"TRINITY_DN28777_c1_g1_i1"	-0.641431156013085	0.808782468840387	-0.862165905100072	-0.0125091668876761	0.256756343426247	-0.400340251792471	0.861761903959795	-0.39649982263101
"TRINITY_DN28710_c0_g1_i8"	-0.452660474520612	0.364087870682936	-0.618145180034121	0.280521320309944	-0.00758205831592115	-0.256976336479063	0.8143004213442	-0.263413666809003
"TRINITY_DN28710_c0_g1_i2"	-0.522408816824595	0.396979400355819	-0.66046450116029	0.129685990121594	-0.0179757331711138	-0.307393314068584	0.976718245673469	-0.305264924707002
"TRINITY_DN28769_c0_g1_i1"	-0.501113655867946	0.490063276763536	-0.68136230015298	0.103885274101189	-0.0412681685167068	-0.376132202543912	0.984926515988388	-0.347066282100183
"TRINITY_DN28722_c2_g1_i1"	0.896020981115582	-0.479234653933205	0.800495247972512	-0.108526383702742	-0.429987716701399	0.250530399381978	-0.590480424200259	0.406218665513271
"TRINITY_DN28783_c1_g1_i5"	-0.57980966127442	0.662176879901101	-0.785975972218218	0.0166074207143633	0.108744281974004	-0.397158311986541	0.949018286559093	-0.396611880487248
"TRINITY_DN28729_c0_g1_i3"	-0.42551449123997	0.95796519954172	-0.679484854472488	-0.126299778138102	0.419891805994259	-0.342510588124614	0.305040208872775	-0.346904226305412
"TRINITY_DN28789_c2_g1_i24"	0.294795893892159	-0.744922972733628	0.761340190921368	0.0485387631497628	-0.562654518142326	0.225541292899081	-0.441450017401466	0.389785601199711
"TRINITY_DN28789_c2_g1_i13"	0.521125058509653	-0.686173202954725	0.791193988800092	0.350197596945539	-0.583743330818138	0.721919005233921	-0.547706478261135	0.197581996283814
"TRINITY_DN28789_c1_g1_i1"	-0.276072319483292	0.743620940014765	-0.559053748412371	-0.0658061453188202	0.147037553979667	-0.335922387669937	0.644851720964379	-0.312584206173899
"TRINITY_DN79407_c0_g1_i7"	-0.329335228791014	0.918949172318471	-0.640104076275603	-0.107152036391823	0.392078074575795	-0.272981494649408	0.266136176318359	-0.397267963889537
"TRINITY_DN79422_c1_g1_i1"	-0.483855954948485	0.550317000398131	-0.719592341522627	0.127111012638423	0.0229658467131483	-0.353595870384216	0.93133589211947	-0.368288735967643
"TRINITY_DN79491_c0_g1_i17"	-0.315775959634479	0.874909871477902	-0.576036037836305	-0.141600365863353	0.462486344523495	-0.31325996738046	0.11021665844897	-0.278154003990082
"TRINITY_DN79478_c0_g1_i2"	0.282732631675405	-0.705421799483741	0.629837974191712	-0.241195595839863	-0.58151197270243	0.206189143640421	-0.254366753721028	0.364308758406389
"TRINITY_DN79478_c1_g1_i1"	0.605100710629968	-0.684747555315653	0.911478206580663	-0.117125213074614	-0.409726409960225	0.374653597909358	-0.744235852647425	0.306695181545622
"TRINITY_DN12483_c0_g1_i3"	0.763897594120089	-0.450118634906552	0.81373212394129	-0.367396727126624	-0.424511238695245	-0.141207801767775	-0.489067349531566	0.261105488261711
"TRINITY_DN12483_c2_g1_i1"	-0.519372104531421	0.806040854875948	-0.782991175474023	9.77810804107734e-05	0.149082495741467	-0.433737525826621	0.83441274161808	-0.438261906316829
"TRINITY_DN12440_c0_g2_i1"	0.84744359824102	-0.5352342612218	0.767015991993383	-0.0559399923494105	-0.279673298238802	0.248663398243758	-0.657264237241522	0.416137772690167
"TRINITY_DN12479_c0_g1_i17"	0.510161899350837	-0.451300369963761	0.589298162680542	0.260156691196128	-0.452123564959844	0.565418318336772	-0.424312304976876	0.487109089379983
"TRINITY_DN12479_c0_g1_i14"	0.278776464242931	-0.502784565981694	0.589717621537836	0.455961685410376	-0.565855133209507	0.810982969704088	-0.400394133233793	0.0911176995808282
"TRINITY_DN12479_c0_g1_i1"	0.0792721243031321	-0.314185877307288	0.420110007019548	-0.0818226625025158	-0.426605154064903	0.0340028247679319	-0.158572229199747	0.340778709045753
"TRINITY_DN12400_c5_g1_i1"	-0.0632016938535022	0.480083854430469	-0.368749313843732	0.0998459138711282	-0.149012714209207	-0.244152678893617	0.698466413011828	-0.267509964134106
"TRINITY_DN12487_c0_g1_i1"	0.713394313413917	-0.652567105842926	0.914649841245209	-0.162660854322261	-0.548696653067188	0.144663173053722	-0.604165721019775	0.308450787241886
"TRINITY_DN12487_c0_g1_i5"	0.483695875873068	-0.662251143306509	0.840775271481728	-0.0319880396168059	-0.676252919958626	0.180764453107637	-0.495936440327067	0.428766325785543
"TRINITY_DN12416_c0_g1_i2"	0.720095781250821	-0.679247136768303	0.950343213159381	-0.00650549882285287	-0.442031644155327	0.426812453441353	-0.836793442634241	0.369262021387959
"TRINITY_DN12416_c0_g1_i4"	0.59850408278019	-0.693168362387024	0.919356781491868	-0.148233331487158	-0.47539829804206	0.407579428358638	-0.759134001917835	0.353627640895682
"TRINITY_DN96656_c1_g2_i2"	0.451917286694698	-0.551297053505486	0.768154769899251	0.0712581775962409	-0.246594857823869	0.422878031989447	-0.873534707664269	0.448662206052637
"TRINITY_DN96656_c1_g3_i1"	0.56316485134645	-0.753589557996662	0.770143780199878	0.117770076036678	-0.225296478330731	0.495521199925115	-0.798774097668873	0.359136411664027
"TRINITY_DN96701_c0_g1_i1"	-0.550326600752806	0.614915051622972	-0.774079950098685	0.0885530611788062	0.104671736830163	-0.343232971461987	0.926972271829149	-0.341936694066105
"TRINITY_DN96678_c2_g1_i1"	0.294553221882216	-0.564900586931791	0.690125369654045	0.015520466280601	-0.511720123046523	0.230863186369985	-0.393810921434776	0.0942331557574344
"TRINITY_DN96677_c6_g1_i1"	-0.31393501013128	0.55171708461795	-0.570880459808459	0.0172773847412907	0.0418636829913699	-0.428822903347282	0.819519886689477	-0.348850590695698
"TRINITY_DN4795_c0_g1_i22"	0.0302782574066556	-0.353959888332304	0.242618153794321	0.697969163328336	-0.264520006658151	0.97829276556678	-0.302502180372193	0.0537354399422658
"TRINITY_DN4715_c0_g1_i19"	0.691269845399493	-0.778296409727738	0.954267969991619	-0.0805277404534488	-0.577017284931192	0.413210628598554	-0.653635573130029	0.431445607066748
"TRINITY_DN4775_c4_g1_i1"	0.15921242505776	-0.557320536208485	0.568477556031522	0.212240095405843	-0.539858964148319	0.413765061459416	-0.310436786116691	0.0757861570032504
"TRINITY_DN4775_c2_g3_i2"	0.845011477648023	-0.483803065876147	0.769911847891866	-0.105049677192484	-0.467685812272257	0.263629564525518	-0.434488156242015	0.0566851326313651
"TRINITY_DN4791_c0_g1_i1"	0.946584413305672	-0.380479344224025	0.710305099252736	-0.0746410179914346	-0.321656202497831	0.295808148359884	-0.570954587188675	0.205313656699302
"TRINITY_DN4727_c0_g1_i10"	0.954393292746758	-0.420856216083684	0.684891629478791	-0.29940666278646	-0.215929912103363	-0.00993461972008754	-0.514790050761462	0.318222092301842
"TRINITY_DN4727_c0_g1_i6"	0.922111572589681	-0.268746886959321	0.568705912363068	-0.322496410923978	-0.159075009502759	-0.108654384074831	-0.43625867241522	0.156469081459922
"TRINITY_DN4778_c1_g1_i2"	-0.284759575302546	0.363402117321497	-0.609612052604176	-0.129021251509446	0.94165785008035	-0.251575960605276	0.0824050851640811	-0.408071841946402
"TRINITY_DN4766_c0_g2_i1"	0.634786104250514	-0.624676509739144	0.75751934378311	-0.0270520393228493	-0.444973976500761	0.259729425500296	-0.554574688205048	0.441645365509924
"TRINITY_DN4776_c5_g1_i2"	0.592766649700824	-0.472230635099897	0.712373452842459	-0.311837539829884	-0.444925772618563	-0.192600387614813	-0.357831482457165	0.479689822613591
"TRINITY_DN4776_c5_g1_i7"	-0.0970121974490572	-0.305122257202219	0.265983183681291	0.209753281694157	-0.3566175662899	0.300693931498444	-0.0306806869192313	-0.210467709760411
"TRINITY_DN4796_c0_g1_i5"	0.762808363322482	-0.415965989087981	0.667409812578102	0.00595319637409587	-0.367418864455077	0.333129879096508	-0.457134106935147	0.0210166312917444
"TRINITY_DN4789_c16_g1_i4"	0.159001132101168	-0.443731491116312	0.429380305432967	-0.0262819303320855	-0.306415347491265	0.287336853461243	-0.299942257481765	0.456445438141842
"TRINITY_DN4789_c3_g3_i1"	0.804231902253922	-0.678081925306507	0.925298407181913	-0.143360040656823	-0.519862257082536	0.289286284397233	-0.648170987889779	0.410315785415708
"TRINITY_DN4789_c0_g1_i2"	0.568292227269466	-0.640729679640689	0.85679689018625	-0.0201144075027184	-0.425363844903219	0.436682983094025	-0.713483385086572	0.255251689543058
"TRINITY_DN4789_c16_g2_i1"	0.294520587369423	-0.320341036797308	0.299114763249536	0.360222875892023	-0.195053921850072	0.373270231980254	-0.140326202963482	0.210820290878877
"TRINITY_DN4789_c6_g1_i1"	0.69166694561713	-0.656683667757844	0.950524983134762	-0.133898646510476	-0.432008763135196	0.320839792977454	-0.751201397635141	0.431038738793784
"TRINITY_DN4714_c2_g1_i1"	0.538918483068345	-0.71083578506571	0.928135058122802	-0.0830816622478549	-0.582730939893691	0.298019243920226	-0.659504997535512	0.456935729926122
"TRINITY_DN4739_c0_g2_i8"	0.746393756488578	-0.645252731584821	0.968736796442825	-0.173271410381109	-0.473090651237815	0.213853600344005	-0.773512508988552	0.401970573897645
"TRINITY_DN4739_c0_g3_i7"	0.683023511085922	-0.638856281604709	0.946099194479537	-0.276007541182361	-0.523532165930024	0.194212592193741	-0.679076700774666	0.405496785497063
"TRINITY_DN4739_c0_g1_i5"	0.776133077393278	-0.62266912611307	0.963176783108168	-0.192904751859971	-0.49516439132941	0.167366611180177	-0.699653087736383	0.417480380492141
"TRINITY_DN4739_c0_g1_i13"	0.735228295769712	-0.674526650865315	0.938820616169703	-0.222162378793471	-0.577636805057236	0.0974737939595667	-0.567142252348711	0.392912225786704
"TRINITY_DN4739_c0_g1_i35"	0.782062476903443	-0.649313638196937	0.973326094316193	-0.19655305169368	-0.544644143496266	0.182410415468934	-0.679803132406504	0.384720748249067
"TRINITY_DN4739_c0_g1_i17"	0.810887103311141	-0.375452827156159	0.77861698317956	-0.0986416539647221	-0.27440080484642	0.242757177705499	-0.645091073814632	0.0248597153215868
"TRINITY_DN4739_c0_g1_i10"	0.745364047116271	-0.563849093641537	0.932353975665456	-0.265865719937687	-0.51943448752213	0.167966981289779	-0.643333908945652	0.349326027978962
"TRINITY_DN4739_c3_g3_i3"	0.704526562620266	-0.604870130457109	0.924819532801572	-0.246611989152965	-0.57414588602711	0.0223680295689999	-0.583267856594955	0.43012148677033
"TRINITY_DN4701_c1_g1_i23"	0.71442628874652	-0.629259062817872	0.80678821715375	0.0559474021069346	-0.449691675496736	0.42759906231134	-0.647757847113357	0.467416322536153
"TRINITY_DN4738_c0_g1_i52"	-0.50466801108625	0.556514430733101	-0.655577622058562	0.145123292553219	0.104512401496169	-0.26995959255284	0.874037658912104	-0.274929897511199
"TRINITY_DN4738_c2_g1_i5"	-0.0251226261331156	-0.262434368040993	0.206978593831942	-0.0438608843375647	-0.303846682232467	0.125850025499809	-0.0634557485949051	0.807297604675401
"TRINITY_DN4797_c0_g1_i5"	0.113894944038911	-0.492984173126287	0.460300036102654	0.0595514515700793	-0.443869237734187	0.334493448973403	-0.0986438351456347	-0.181914836763766
"TRINITY_DN4702_c1_g1_i13"	0.292508058084678	-0.687664427547303	0.718579467684633	0.098783872724806	-0.286071952872759	0.209108100481013	-0.593906721372403	0.444083671867334
"TRINITY_DN4712_c0_g1_i4"	0.921764142758513	-0.402204942008152	0.763886218031316	-0.272682937093037	-0.319994004666818	0.0497583207421427	-0.525392740235428	0.183027656192675
"TRINITY_DN4712_c0_g1_i12"	0.668174795277162	-0.656711647389724	0.947411714772525	-0.131555082107838	-0.581864065253031	0.248174512732837	-0.68501975415251	0.481501771860865
"TRINITY_DN4740_c0_g1_i4"	0.93423346906383	-0.274519619055634	0.558206274494059	-0.271867258191196	-0.0898270248984961	0.00368121861638636	-0.439477255731868	0.148491965172522
"TRINITY_DN4740_c0_g1_i3"	0.379071058910244	-0.66294907698938	0.758278943522292	0.0475274380088007	-0.487491464887864	0.441213307951888	-0.525585275112363	0.446805156661035
"TRINITY_DN4750_c0_g1_i5"	0.169427209602264	-0.579423176152933	0.614480961363462	0.276475487743632	-0.432139602491979	0.569394189471406	-0.527873926052771	0.41634170475766
"TRINITY_DN4750_c0_g1_i8"	0.687089338934437	-0.478680165724973	0.714612262311244	-0.335561688599931	-0.257323994785199	-0.123703008740796	-0.555431646594062	0.308767237136921
"TRINITY_DN80318_c0_g1_i10"	-0.414500659494576	0.921645191789789	-0.697957708970661	-0.00816510257562439	0.451527824631375	-0.352136847517661	0.341557817474658	-0.311326571707412
"TRINITY_DN28878_c0_g1_i1"	0.430831631587496	-0.631373892379063	0.736033850262313	0.0287430428078876	-0.253394716723315	0.491024191476794	-0.71355915758996	0.22382140747425
"TRINITY_DN28871_c4_g1_i2"	0.816014986374837	-0.424785433043685	0.751399953393285	-0.342809975099009	-0.358369910025548	-0.0875832344873745	-0.455145688272217	0.127661145987789
"TRINITY_DN28802_c1_g1_i2"	-0.187713269637581	0.409852525041892	-0.521623059370306	-0.240033166584123	0.952468012134385	-0.361172816801964	-0.00415692016466213	-0.480198366110358
