"id118_TPM"	"id349_TPM"	"id481_TPM"
"TRINITY_DN4323_c1_g1_i3"	8.54875	2.48279	0.841253
"TRINITY_DN4373_c0_g3_i3"	3.85353	1.48799	0.393264
"TRINITY_DN15765_c0_g1_i3"	19.9054	10.8692	3.31692
"TRINITY_DN15729_c0_g3_i1"	13.3271	1.47192	7.41288e-07
"TRINITY_DN15745_c0_g1_i1"	3.24437	1.60992	0.754551
"TRINITY_DN3446_c0_g2_i1"	154.655	126.961	111.15
"TRINITY_DN3458_c0_g1_i6"	4.14631	3.3483	2.60601
"TRINITY_DN3470_c1_g2_i1"	3.57989	1.81221	1.01839
"TRINITY_DN2544_c0_g2_i3"	4.72496	2.58604	1.55807
"TRINITY_DN14945_c0_g1_i1"	3.83492	3.32598	3.17592
"TRINITY_DN40253_c0_g1_i1"	25.0862	12.9978	6.11781
"TRINITY_DN9298_c0_g4_i1"	449.434	128.661	65.4235
"TRINITY_DN9266_c0_g1_i1"	15.8398	12.0304	3.99466
"TRINITY_DN13091_c0_g1_i2"	3.15397	2.91487	2.01041
"TRINITY_DN13048_c1_g1_i1"	18.8133	9.10099	5.5756
"TRINITY_DN13064_c0_g1_i10"	86.9065	33.9392	20.9201
"TRINITY_DN7485_c0_g2_i2"	16.6269	10.1977	4.9241
"TRINITY_DN6508_c0_g1_i6"	5.09679	2.44283	0
"TRINITY_DN12212_c0_g1_i1"	288.464	175.069	136.336
"TRINITY_DN12252_c1_g1_i1"	20.296	3.69846	1.85846
"TRINITY_DN12403_c0_g1_i1"	7.57899	3.73953	0.37641
"TRINITY_DN12345_c0_g4_i1"	2.84539	2.05626	1.77193
"TRINITY_DN12325_c0_g1_i1"	3.10792	2.56214	0.342818
"TRINITY_DN12305_c0_g1_i1"	4.02371	1.8076	0
"TRINITY_DN11484_c1_g1_i1"	2.29974	1.84011	0.867233
"TRINITY_DN11545_c0_g1_i2"	34.7533	19.6522	8.44263
"TRINITY_DN11550_c0_g1_i1"	34.1932	11.3971	2.79596
"TRINITY_DN3785_c0_g1_i1"	194.318	177.584	121.603
"TRINITY_DN10656_c0_g2_i1"	22.8361	15.7157	5.23649
"TRINITY_DN10650_c0_g1_i2"	3.145	1.24	0.914802
"TRINITY_DN2875_c0_g1_i5"	17.1581	10.3901	8.50933
"TRINITY_DN2876_c0_g1_i5"	2.49942	2.08187	1.06172
"TRINITY_DN10714_c2_g1_i1"	10.2043	5.98894	0.773501
"TRINITY_DN10753_c1_g3_i1"	5.39835	1.74774	0.540619
"TRINITY_DN1917_c0_g1_i1"	11.5593	10.5774	2.98796
"TRINITY_DN1910_c10_g2_i2"	5.00203	2.95735	0.87989
"TRINITY_DN1903_c3_g1_i1"	118.828	19.7335	4.88295
"TRINITY_DN1903_c4_g1_i1"	3.48249	2.35321	2.02257
"TRINITY_DN1921_c0_g2_i1"	3.84997	3.12622	1.7844
"TRINITY_DN7760_c0_g1_i5"	11.4047	5.12554	3.08915
"TRINITY_DN7752_c0_g1_i10"	18.4615	3.35022	1.81028
"TRINITY_DN7716_c3_g1_i1"	9.44897	6.53917	2.55297
"TRINITY_DN6883_c1_g1_i3"	9.38734	1.95967	0.998446
"TRINITY_DN6830_c1_g2_i6"	3.98077	3.31699	1.32802
"TRINITY_DN15388_c0_g2_i2"	6.66811	0.9986	0.188129
"TRINITY_DN15350_c0_g1_i2"	2.7972	1.88403	0.353138
"TRINITY_DN32714_c0_g1_i2"	112.901	83.5266	69.4602
"TRINITY_DN14551_c0_g1_i4"	2.84341	1.57969	0.999983
"TRINITY_DN14513_c0_g1_i7"	21.1262	14.7838	8.68956
"TRINITY_DN22813_c1_g1_i1"	42.6011	33.7362	31.5353
"TRINITY_DN4159_c0_g6_i1"	3.1358	1.4359	0.881495
"TRINITY_DN22861_c0_g1_i1"	2.18709	1.77726	1.34726
"TRINITY_DN13721_c0_g1_i1"	4.43442	2.5436	0.584481
"TRINITY_DN13721_c0_g1_i2"	4.22875	1.07933	0
"TRINITY_DN9901_c1_g4_i2"	6.47097	5.78354	0
"TRINITY_DN9901_c1_g1_i1"	7.45319	1.15364	0.439121
"TRINITY_DN9922_c1_g2_i2"	8.1712	6.89342	0
"TRINITY_DN9984_c0_g2_i8"	192.876	182.235	135.979
"TRINITY_DN9930_c1_g1_i3"	4.3758	2.36803	0.84434
