"151"	"254"	"445"
"TRINITY_DN3762_c0_g1_i1"	123.669	52.2701	96.7617
"TRINITY_DN710_c0_g1_i1"	2.06493	0.0794533	0
"TRINITY_DN25470_c0_g1_i1"	44.9155	0	0
"TRINITY_DN1145_c0_g1_i1"	10.3093	5.78953	5.37299
"TRINITY_DN1145_c0_g1_i3"	19.6745	8.25903	14.2097
"TRINITY_DN9394_c0_g1_i2"	163.908	93.9306	59.3175
"TRINITY_DN859_c0_g1_i2"	5.93197	3.1185	4.98149
"TRINITY_DN859_c0_g1_i3"	30.4636	13.2449	13.7744
"TRINITY_DN5553_c0_g1_i3"	14.7611	5.32654	0.00272637
"TRINITY_DN38617_c1_g1_i1"	197.29	37.2864	56.6303
"TRINITY_DN28653_c0_g1_i1"	4.81278	0	2.09944
"TRINITY_DN4573_c1_g1_i1"	8.80323	6.14525	4.64
