"kMEblack"	"kMEblue"	"kMEbrown"	"kMEpink"	"kMEred"	"kMEyellow"
"TRINITY_DN13584_c1_g1_i1"	-0.159324717669876	-0.375576320459141	0.734708570489164	0.271983190108893	-0.190628194723445	0.336047087402737
"TRINITY_DN13537_c0_g1_i2"	-0.166464510446035	-0.658554752366949	0.560225718131157	-0.121291147992661	-0.143374409770191	0.768227646707449
"TRINITY_DN13525_c0_g1_i1"	0.276590097142775	0.920469713715393	-0.730085817590951	-0.31047799713332	0.475807259365904	-0.734051991406365
"TRINITY_DN13591_c0_g1_i1"	0.344374926002135	0.918941120327406	-0.659792454951039	-0.17744263295143	0.390105090822871	-0.874343698814689
"TRINITY_DN13571_c0_g1_i6"	-0.203406277822434	-0.524702637577058	0.887108639931102	0.359096343813295	-0.0791012715999264	0.391031602295119
"TRINITY_DN13577_c0_g1_i1"	-0.315435061717474	-0.644758728986576	0.435465115385504	-0.375010589469027	-0.385795367653321	0.907961707688526
"TRINITY_DN13509_c0_g1_i1"	0.19612752982871	0.121013455104732	0.145284739229492	0.32728607432908	-0.311961959344921	-0.0952992098438117
"TRINITY_DN13509_c3_g1_i1"	-0.406436388353563	-0.514020887539736	0.906977004618657	0.321179314937221	-0.235952837327858	0.389136206641087
"TRINITY_DN30796_c0_g1_i1"	0.383954637205133	0.754834411441692	-0.437084799717374	-0.0140305561742481	0.125303594472106	-0.587085786699631
"TRINITY_DN30842_c0_g1_i1"	0.339410145948537	0.916283843015172	-0.634748404078145	-0.135819211093022	0.363410408853875	-0.879764128919297
"TRINITY_DN30795_c0_g1_i1"	0.990969855320903	0.3788067277114	-0.459335851574617	-0.20414349038219	0.0984418289156655	-0.40227236283166
"TRINITY_DN30864_c0_g1_i1"	0.883265660095561	0.510074052344457	-0.525935966038187	-0.362883286030329	0.424437260842527	-0.497863128880465
"TRINITY_DN30857_c0_g1_i1"	0.156985244790734	0.586312538870289	-0.215688254779284	0.15377933992604	-0.0381554407440649	-0.431880022453873
"TRINITY_DN3985_c0_g1_i3"	0.318875412330979	0.903580804107435	-0.74144820851922	-0.275380861086658	0.243439216349319	-0.799742127919256
"TRINITY_DN3969_c2_g1_i2"	0.260631352716924	-0.0628957078155337	-0.0352810369673841	-0.385151546557282	0.169348787664511	0.0386129165510144
"TRINITY_DN3929_c0_g1_i2"	0.430529856526598	0.899484601610791	-0.48139356663726	-0.218183154142085	0.25679278267087	-0.655051085431633
"TRINITY_DN3989_c1_g1_i1"	-0.130653192241962	0.28489446046856	-0.00923412853107399	-0.0709993871744961	0.455234839461901	-0.225231156331346
"TRINITY_DN3989_c4_g1_i3"	-0.0670904928745309	-0.660926670525084	0.499966124327568	0.00625643410750906	-0.54685510880145	0.702090668060809
"TRINITY_DN3989_c1_g6_i1"	0.170995296873531	0.793060087795105	-0.448978044480505	-0.131635410193473	0.47247437838274	-0.61001315435866
"TRINITY_DN3950_c0_g1_i1"	0.16309291638213	0.65036741571903	-0.344836462655744	-0.0161321857382522	0.0270687498267937	-0.516890523140814
"TRINITY_DN3950_c0_g1_i3"	0.335545033214429	0.475711907820368	-0.197758675859337	-0.0922445204072864	-0.201658155762319	-0.281930427923117
"TRINITY_DN3950_c0_g1_i4"	0.380900339375983	0.61214154441051	-0.350313538332786	-0.333418215464434	-0.0917350585696394	-0.311153610081955
"TRINITY_DN3987_c0_g1_i14"	-0.187834375966233	-0.665394618702226	0.858512216634368	0.371822258719036	-0.522688522846059	0.615318193931633
"TRINITY_DN3987_c0_g1_i2"	0.206128442666661	0.37265082437207	-0.361518518471306	0.107697867458632	0.388899670911188	-0.47286643347658
"TRINITY_DN3987_c3_g1_i2"	-0.229903622666206	0.0460688212996754	0.317994530468072	-0.234748104542327	-0.188701804871115	0.210163232587869
"TRINITY_DN3987_c3_g1_i3"	0.0533522439484846	0.618983843523565	-0.186342545842095	0.0961296387955489	0.162220182201664	-0.416910381503855
"TRINITY_DN3952_c0_g1_i1"	0.323778879730792	0.914294997862663	-0.617263824451163	-0.205040227946307	0.442714979754507	-0.881611226689755
"TRINITY_DN3986_c0_g1_i1"	-0.0506144625526284	-0.534767021722329	0.0402778431267685	-0.085410680716009	0.0532943704717771	0.398881032186526
"TRINITY_DN3901_c0_g1_i2"	-0.115398634842178	0.260712717547613	0.00678097477908298	0.0451189598899037	0.0660256006945884	-0.240892044416785
"TRINITY_DN3901_c0_g1_i3"	-0.32318522262996	-0.371889036981122	0.792666749266316	0.0328291123134264	-0.392012541891587	0.553375718173825
"TRINITY_DN3931_c0_g1_i1"	0.396749035980746	0.925645200542486	-0.687044065389878	-0.17747406019509	0.173425703952748	-0.758288654101776
"TRINITY_DN3958_c0_g1_i1"	-0.204331963579332	0.0286821930843791	0.476388006565343	0.256636030768801	-0.22117721231772	0.169732312146335
"TRINITY_DN3924_c0_g2_i3"	-0.394769245032876	-0.435563440207625	0.663771101363919	0.633033659070654	-0.234993439478434	0.36204958703463
"TRINITY_DN3924_c3_g1_i1"	0.329297178096582	0.554244322295224	-0.359000341786502	-0.0248416468813828	0.330312301620049	-0.49610150909258
"TRINITY_DN3924_c0_g1_i1"	-0.164983304042938	-0.0421119477688894	0.242734129337803	0.982309552841272	-0.101686528446835	-0.274429720515698
"TRINITY_DN3924_c0_g1_i12"	-0.411788188279154	-0.822572681821574	0.807914420549663	0.132928567702118	-0.367248291126572	0.803767450474103
"TRINITY_DN3924_c0_g1_i4"	-0.113308116278709	0.0310084482556957	0.129474636487595	0.95422099469968	-0.121148871300351	-0.364124730500389
"TRINITY_DN3925_c0_g1_i1"	-0.298946047258777	-0.52174484854832	0.568596691935111	-0.115373717197022	-0.385232466245669	0.662126447889013
"TRINITY_DN3925_c0_g1_i2"	-0.210380884257307	-0.474552845007233	0.410852617800197	-0.105548608082668	-0.241961199623994	0.716269401668594
"TRINITY_DN3925_c0_g1_i3"	-0.404025892241859	-0.693709450972236	0.536806722315762	-0.212992466661365	-0.375584939775947	0.933392238844899
"TRINITY_DN3906_c0_g1_i1"	0.360801600481134	0.769631008309376	-0.771580268332839	-0.0527529889057835	0.120230515090959	-0.678810908804316
"TRINITY_DN3906_c0_g1_i2"	-0.365394093247274	-0.391337132570539	0.766053548790037	0.280840598656039	-0.259369565929178	0.417600060966517
"TRINITY_DN3906_c0_g1_i7"	0.289261133565423	0.734088744708187	-0.82455624745827	-0.172090341903044	0.3810691223228	-0.732070798801797
"TRINITY_DN3906_c1_g1_i6"	0.275223566915013	0.490225052741213	-0.413503855931411	-0.436207174835962	0.124653785152448	-0.172644911171471
"TRINITY_DN3968_c0_g1_i1"	0.430056911077159	0.879158802469212	-0.775422199553669	-0.185893896965155	0.293564084518855	-0.78539495541795
"TRINITY_DN3918_c0_g1_i2"	0.98504137823323	0.384294498936691	-0.415214634781136	-0.16730327170155	0.13363989576685	-0.388386748025536
"TRINITY_DN3902_c0_g1_i2"	0.0226145399950996	0.811429279937392	-0.248309377496231	0.0884206053916383	0.0546110136851319	-0.616722509684604
"TRINITY_DN3957_c0_g1_i1"	0.22058533819671	0.705783929935433	-0.202402311967952	0.154378948479794	0.139069810816356	-0.490385019995521
"TRINITY_DN3927_c0_g1_i1"	-0.109420245237122	-0.411890725469681	0.607535511286933	-0.145024104036028	-0.610455007652662	0.610441220944583
"TRINITY_DN3927_c0_g1_i5"	-0.391899588732525	-0.52796804509064	0.434459102312452	0.361520121375621	-0.0113509670131713	0.352811022659965
"TRINITY_DN3927_c0_g1_i6"	-0.214470093759761	-0.681153158031735	0.597744017547384	0.0827618537101219	-0.383356764841236	0.67677708385427
"TRINITY_DN3927_c0_g2_i2"	-0.204527681828155	-0.414425529714678	0.489976144848909	0.326120054436168	-0.319239527717024	0.456549838964574
"TRINITY_DN3988_c0_g2_i1"	0.232610345689515	0.831322061122421	-0.632831541082083	-0.217744252828677	0.23747316304021	-0.611379199707898
"TRINITY_DN3988_c0_g3_i1"	0.425492853224032	0.695472722965259	-0.663631172498344	-0.210529327553343	0.41925106559503	-0.568332748543967
"TRINITY_DN3936_c0_g1_i1"	0.442021374093186	0.873863236626131	-0.420793637320351	-0.147523059089764	0.198186741756885	-0.643584368762067
"TRINITY_DN3903_c0_g1_i1"	0.342239227701854	0.97422842928124	-0.673721626695794	-0.23440012825504	0.175027771575623	-0.777059144562152
"TRINITY_DN3984_c0_g1_i5"	0.502558441335471	0.931676198957413	-0.653941022927175	-0.173977384713788	0.12443555811625	-0.761501691081877
"TRINITY_DN3994_c0_g1_i20"	0.241402404439523	0.687771992297457	-0.667900286690341	-0.295995019806268	0.219907899111963	-0.584441386215543
"TRINITY_DN3904_c0_g1_i1"	0.101469033592966	0.0534152773244375	0.0866377374407317	-0.0130745149815329	0.181194713733005	0.0538799255765675
"TRINITY_DN3904_c1_g1_i2"	-0.00817283547902666	-0.539144551858771	0.14685321656403	-0.116241056752176	-0.26861123323138	0.526308647863006
"TRINITY_DN3932_c0_g1_i1"	0.263765581343401	0.785615923891973	-0.26831486069988	-0.00901282070220956	0.29603989392683	-0.574185262098397
"TRINITY_DN3900_c0_g1_i1"	0.221621537786721	0.908508646711164	-0.402389031469807	-0.056670229352429	0.0708674025095164	-0.648967444535054
"TRINITY_DN3992_c5_g4_i1"	-0.182425496070078	-0.310122958348093	0.762028798425108	0.485307653112255	-0.115112101069373	0.041991959913496
"TRINITY_DN3992_c0_g2_i1"	0.436861141116173	0.796874456329696	-0.52379022166347	0.0125603758492746	0.298412741094382	-0.876046631088789
"TRINITY_DN3992_c0_g1_i2"	-0.522262390207661	-0.487616039732462	0.645536718151143	0.0596643458635121	-0.0921234698669725	0.51876805698366
"TRINITY_DN3992_c8_g1_i4"	-0.478294200083428	-0.700652141811768	0.860882397708816	0.287718183477971	-0.442974254173364	0.621121554384001
"TRINITY_DN3992_c3_g1_i1"	-0.377335248682374	-0.541011580976387	0.815522564860418	0.396950824502881	-0.367303784382774	0.430875025633589
"TRINITY_DN3992_c3_g1_i5"	-0.303915290227411	-0.434362001718631	0.80434620096147	0.0453968395431746	-0.365758510947954	0.523860233383451
"TRINITY_DN3992_c1_g1_i1"	0.239306170093961	0.935276766294597	-0.475480009051723	-0.162847445936496	0.233813394389755	-0.713408477156146
"TRINITY_DN3992_c1_g1_i3"	0.223317123675898	0.807082110738571	-0.618011328326333	-0.118565895153219	0.46537081555576	-0.829776436636593
"TRINITY_DN3992_c5_g3_i1"	0.346793701251494	0.918827734011343	-0.603312838290371	-0.111561235775892	0.315079500396859	-0.888245801337515
"TRINITY_DN3992_c0_g3_i1"	0.0078415721493446	0.596192682860755	-0.105862942409211	0.103152228755826	0.0670524142624839	-0.36628416931142
"TRINITY_DN3960_c3_g1_i1"	0.316851729783904	0.69415809460133	-0.683237473900902	-0.248369696231925	0.339469621479727	-0.635729711752706
"TRINITY_DN3960_c0_g1_i10"	0.254027762024813	0.874739670132964	-0.486530794684212	-0.151442554679713	0.0922589727481104	-0.626463124362783
"TRINITY_DN3960_c2_g1_i1"	0.450150053911412	0.960815310870094	-0.717468962176094	-0.255844736382532	0.40303114877441	-0.832295174132437
"TRINITY_DN3908_c0_g1_i1"	0.422064839728556	0.936424244550502	-0.673506839356303	-0.196543760413028	0.0736023886205923	-0.742840414083688
"TRINITY_DN3942_c0_g1_i1"	-0.385405240430217	-0.725636451558969	0.715451464880023	-0.0484924820488418	-0.518854932842262	0.801340394368497
"TRINITY_DN3942_c1_g1_i4"	0.0133868493920091	-0.587353611922575	0.088996131145161	-0.542834456363056	-0.275781519047318	0.759595539334244
"TRINITY_DN3970_c0_g1_i1"	0.36874843460228	0.967278963160836	-0.54686802707406	-0.22480863282687	0.143231597032877	-0.709842933474001
"TRINITY_DN3982_c0_g1_i2"	0.266968644190415	0.80112227768112	-0.573723008470782	-0.103070325913779	0.248281295283	-0.766979797012558
"TRINITY_DN21805_c0_g1_i3"	0.460789807312653	0.910400189998036	-0.765004401265034	-0.33527742291559	0.282322438278795	-0.774571478553031
"TRINITY_DN21813_c0_g1_i2"	-0.170729334428793	-0.0848888165875836	0.172091155258893	0.966129662172165	-0.111765133993771	-0.273972954776111
"TRINITY_DN21825_c2_g1_i1"	0.392253753940288	0.188183876011774	-0.13199227701848	-0.0895279218266277	0.347369745981536	-0.17289093459783
"TRINITY_DN4054_c0_g1_i1"	0.330084311800913	0.831919042933427	-0.654538794058423	-0.157273579085628	0.237203796697257	-0.772948017219502
"TRINITY_DN4072_c0_g1_i1"	0.900525022814139	0.50730322449948	-0.641230734808706	-0.323032116484822	0.249877403151244	-0.550836485836365
"TRINITY_DN4025_c0_g1_i53"	-0.508219133252969	-0.537128277636488	0.919198978836847	0.474365387860216	-0.260890094189876	0.391624481633514
"TRINITY_DN4086_c0_g2_i1"	0.431958265923716	0.928578401639732	-0.73597808581746	-0.146055984767612	0.225938618515015	-0.822384362110083
"TRINITY_DN4086_c0_g1_i1"	0.403832480379875	0.832597117721916	-0.690666314357993	-0.0210598089580674	0.394799287996443	-0.93713291499481
"TRINITY_DN4085_c0_g1_i1"	-0.159919844873141	-0.3702500502089	0.518883657982289	0.0950015918706368	-0.10421067191603	0.364574767900223
"TRINITY_DN4077_c0_g2_i11"	-0.377395089001507	-0.682822926955202	0.917889495918528	0.308340636670477	-0.217774921728824	0.572365569740476
"TRINITY_DN4077_c0_g2_i5"	-0.379467651577466	-0.615345054286421	0.928973433117252	0.298151883859769	-0.265767887773633	0.483037277691469
"TRINITY_DN4034_c0_g1_i1"	0.396802398066161	0.945610399811436	-0.564404922944177	-0.0594510234131627	0.198514474969973	-0.869917805893006
"TRINITY_DN4094_c0_g1_i1"	0.425424642788806	0.867681284853602	-0.733187981658502	-0.284160079037568	0.388403191695361	-0.800459979700522
"TRINITY_DN4094_c1_g2_i1"	0.43405564298933	0.950149366434768	-0.704575719732563	-0.241778335885237	0.291559953064655	-0.829353889417034
"TRINITY_DN4094_c1_g1_i1"	0.377977270551029	0.836703158507722	-0.380192554151401	-0.119941825990254	0.2483369988575	-0.591502769901389
"TRINITY_DN4011_c2_g2_i1"	-0.0761802359613097	-0.270761224017481	0.663386983443522	0.152872526840883	-0.15757022102859	0.334328800547044
"TRINITY_DN4011_c0_g2_i1"	-0.177051731442492	-0.364896940160717	-0.0669044274965392	-0.14832868997288	0.186608770136332	0.365612616237371
"TRINITY_DN4011_c2_g1_i1"	0.178147234493087	0.436357798140743	-0.686043868575129	-0.430387362398834	0.0743867400970228	-0.108376671867425
"TRINITY_DN4011_c2_g1_i2"	0.116035999442171	-0.176574198728916	-0.0288876024191831	-0.181263345914824	-0.146827172088761	0.48312655933444
"TRINITY_DN4011_c0_g1_i1"	-0.514162189004393	-0.395509213817997	0.827720419097948	0.29670876582187	-0.192394888804338	0.331906388908464
"TRINITY_DN4011_c0_g3_i1"	-0.496156974402552	-0.489698944587631	0.794090403213632	0.140199098769512	0.0715411014979682	0.436379787842885
"TRINITY_DN4042_c1_g1_i1"	0.303121536762067	0.835426448403579	-0.460415376284943	-0.171524050640324	-0.0686159025006759	-0.55649296932001
"TRINITY_DN4057_c0_g3_i1"	0.486069957233062	-0.206468724637247	-0.0582444536445811	-0.196951924261037	-0.369304255111363	0.252411907035263
"TRINITY_DN4057_c0_g1_i1"	0.413237631558151	0.514113116495952	-0.818566654075688	-0.522682683085358	0.215458777673895	-0.269989817422137
"TRINITY_DN4057_c0_g4_i1"	0.0225121600532741	-0.332754666438672	-0.0061428766010002	-0.119756089604769	-0.533032448477745	0.527960863964136
"TRINITY_DN4057_c0_g2_i1"	0.137023468963952	0.390993560270249	-0.707703384886324	-0.489444285492796	0.247243977342294	-0.135520473083242
"TRINITY_DN4097_c0_g1_i1"	0.372789421565583	0.896449609322582	-0.68375685030596	-0.181758098051531	0.339412257638384	-0.850978870776522
"TRINITY_DN4075_c0_g1_i2"	0.027440600690351	0.639293645988162	-0.103909644548675	0.259218480677402	0.019634580890625	-0.443509438318349
"TRINITY_DN4018_c0_g1_i1"	0.285868597937894	0.768117086009725	-0.668988232837835	-0.0678703275190647	0.349359459322856	-0.739441816295206
"TRINITY_DN4009_c0_g1_i2"	0.330619458012083	0.785677829975668	-0.432645420482469	-0.15581749016778	0.0457446063072486	-0.580207061785269
"TRINITY_DN4038_c0_g1_i1"	0.473593482917883	0.823468040595741	-0.675135535189986	-0.082335724155244	0.363323727358855	-0.885001751237653
"TRINITY_DN4038_c0_g1_i5"	0.471758438411465	0.780849334884571	-0.790069718123788	-0.144950486277486	0.280815739930069	-0.764861060346625
"TRINITY_DN4050_c0_g1_i1"	0.348368385182965	0.789410639586226	-0.491660350004485	0.0127838829453521	0.202555944235558	-0.698004678721888
"TRINITY_DN4014_c0_g2_i1"	0.359114552942535	0.0289243815859538	-0.411522962774165	-0.366249402300684	0.0705778682683399	0.141759856160669
"TRINITY_DN4014_c0_g1_i1"	0.427764503820525	0.282975359205139	-0.628776550186176	-0.371130605455646	-0.0578989193901166	-0.120603814360487
"TRINITY_DN4014_c0_g1_i2"	-0.319665776516504	-0.366243371381773	0.250195911600277	-0.163947354657995	-0.405392737887826	0.742849716375621
"TRINITY_DN4014_c0_g1_i3"	-0.277737149635961	-0.395460183261812	0.64339833247997	0.0698718378322384	-0.0477275073620503	0.38792960468956
"TRINITY_DN4002_c0_g1_i1"	0.227186831004318	0.832604463048992	-0.366390217526955	-0.109276706282768	0.312725555560892	-0.595050918553898
"TRINITY_DN4087_c0_g1_i6"	0.435066946926365	0.840541927643994	-0.777546250935415	-0.252495297802321	0.301795448376605	-0.801359209859555
"TRINITY_DN4088_c0_g2_i1"	-0.454553553747424	-0.68689331056555	0.520125233413563	-0.148194883255842	-0.298420535700364	0.925794031800511
"TRINITY_DN4088_c0_g2_i2"	-0.454553553747424	-0.68689331056555	0.520125233413563	-0.148194883255842	-0.298420535700364	0.925794031800511
"TRINITY_DN4088_c0_g1_i1"	-0.368873903591468	-0.743044144111404	0.455622370195631	-0.19910743958595	-0.341588040161892	0.947750856638341
"TRINITY_DN4088_c0_g4_i1"	-0.216761485325828	-0.400194979648141	0.304392387939459	-0.371482527761536	-0.398767452319397	0.698663083559913
"TRINITY_DN4071_c0_g2_i1"	0.329533325740984	0.925702115476657	-0.548264870070671	-0.285685554746322	0.410327143883719	-0.720548076320796
"TRINITY_DN4071_c0_g1_i1"	0.217927528502607	0.345331525831606	-0.459618379589125	0.0772790120100665	0.343617712569732	-0.505476295770331
"TRINITY_DN4071_c0_g1_i3"	-0.294042856689718	-0.568587648434914	0.889099531890886	0.187647037902758	-0.261378651265893	0.502565749783753
"TRINITY_DN4029_c0_g1_i5"	-0.14511052228246	-0.479442683825159	0.420708402875116	0.30173497513903	-0.206037879283567	0.283907624863203
"TRINITY_DN12651_c0_g1_i2"	-0.0273011615366137	-0.680174151565312	0.494091718454171	-0.312351113975394	-0.354186462867938	0.842259815431099
"TRINITY_DN12673_c0_g3_i1"	-0.299271863325287	-0.670724020850955	0.568182118009723	-0.194882028049187	-0.116204475869	0.833414351553787
"TRINITY_DN12620_c0_g1_i1"	-0.199878009028458	-0.309819580145424	0.396812296710478	-0.175332529613893	-0.0944441681224335	0.483427309119461
"TRINITY_DN12700_c0_g1_i1"	-0.514815743788577	-0.443701389226731	0.838656350169057	0.379199952850299	-0.317319517672528	0.426369426886203
"TRINITY_DN12650_c0_g1_i1"	0.180743439783157	-0.257732646846037	0.295687936596233	-0.0162589179050128	-0.142990653282528	0.430625336322677
"TRINITY_DN12650_c0_g1_i2"	0.0106712871235297	-0.210294625315147	-0.171187463596826	-0.566534167209895	-0.107867713017619	0.417574515568169
"TRINITY_DN12650_c0_g1_i3"	0.43607285003892	0.463623422314072	-0.775960913738931	-0.510853651005424	0.0724914580707387	-0.246568937353031
"TRINITY_DN12650_c0_g1_i4"	-0.441875957119504	-0.73379405112283	0.304935969107255	0.27901613921671	-0.25426013203423	0.602088046907411
"TRINITY_DN12650_c0_g3_i1"	0.0388590670395463	-0.219952416306616	-0.346411585491995	-0.198820222303201	-0.0737831909525414	0.362960990398858
"TRINITY_DN12696_c0_g1_i1"	-0.302537007300456	-0.577918380081344	0.873309308405371	0.266594004310523	-0.256215695788822	0.386618535168563
"TRINITY_DN12696_c2_g1_i2"	-0.276503068106067	-0.546446900369229	0.585646425239479	-0.192048597676156	-0.355241952420366	0.770317537396743
"TRINITY_DN12696_c2_g1_i3"	-0.272825770825602	-0.579329378104955	0.502611588056059	0.0579474381535143	-0.0135825252126074	0.47621357532804
"TRINITY_DN12681_c0_g1_i2"	-0.0618167761753844	-0.43857862178392	0.367628691232526	0.054528084683508	-0.184587874514549	0.554139488897774
"TRINITY_DN12674_c0_g2_i1"	-0.633559653868687	-0.49163312715729	0.607425278995912	0.180498133465947	-0.4200976232107	0.609851129849759
"TRINITY_DN12659_c0_g1_i1"	0.154013809399403	0.722097234321475	-0.192900177434035	0.0990783609852097	-0.0120916200276344	-0.447088036341474
"TRINITY_DN12680_c0_g1_i1"	0.163475889840647	0.338912821962011	-0.0647276927141676	-0.00214540022517367	-0.195911600868928	-0.208901725574554
"TRINITY_DN12691_c1_g5_i1"	0.171900813381753	0.878522732307856	-0.464175486295906	-0.208327867042314	0.313274821523851	-0.619627943569773
"TRINITY_DN12608_c0_g3_i1"	0.286733289958644	0.82762770247942	-0.651565972435984	-0.0718799996781336	0.311393710346104	-0.827750427747344
"TRINITY_DN12645_c0_g1_i1"	0.427306953873772	0.845514156395414	-0.669726368633046	-0.235518098871255	0.426331285403836	-0.820694006925424
"TRINITY_DN12645_c0_g1_i2"	0.313373887825618	0.644718759760808	-0.520915997056223	-0.131373083054665	0.475076892983789	-0.660915684925971
"TRINITY_DN12645_c0_g1_i3"	0.412103681261674	0.951233071863966	-0.532629833922261	-0.197647571048925	0.253514673441076	-0.740362399853402
"TRINITY_DN12645_c0_g1_i4"	0.460232022753131	0.857691293088727	-0.473664499857447	-0.159852639209893	0.335374584385816	-0.680155951204122
"TRINITY_DN12611_c1_g1_i1"	0.319746127136403	0.849371441074316	-0.376968331689486	-0.115918791505473	0.11794384521498	-0.566573259441115
"TRINITY_DN12663_c0_g2_i1"	0.4285645618416	0.811758178894198	-0.611166515933789	-0.111480050643174	0.471458373210356	-0.919079011898486
"TRINITY_DN12695_c0_g3_i1"	-0.366372549413123	-0.338743445519812	0.821099460674914	0.126515483710632	-0.0683915738709239	0.297022707214314
"TRINITY_DN12695_c0_g2_i2"	0.286335125293418	0.685168572803938	-0.272712509186521	-0.101813662853672	0.446863328278112	-0.517719140798297
"TRINITY_DN12625_c0_g2_i1"	-0.00129457590904834	-0.117867227578416	0.49008730354495	0.0760948194191489	-0.305005554551372	0.302418982175456
"TRINITY_DN12647_c0_g1_i1"	0.238594721133483	0.00219196923465299	0.0852642183683263	-0.194294937515684	-0.281668107955675	0.25990850306346
"TRINITY_DN12677_c1_g3_i1"	0.0775534271450409	0.836023431960059	-0.428507044904234	-0.0710497131843495	-0.0454901971223705	-0.560271883012804
"TRINITY_DN12677_c0_g1_i11"	0.526287575117228	0.748222632027448	-0.637041117556698	-0.281558048305054	0.333551874113448	-0.628224802662186
"TRINITY_DN12677_c0_g1_i14"	0.363998086436189	0.919171226960092	-0.73061468166357	-0.296429654672542	0.230931896690504	-0.765570212099428
"TRINITY_DN12670_c0_g1_i3"	-0.338380647952922	-0.366702527535512	0.708305126809444	0.0778517519689008	0.210695183380782	0.36110970506733
"TRINITY_DN12610_c0_g1_i1"	0.524706472275303	0.209948976364036	-0.383000067305702	-0.253845675972022	0.139473473000397	-0.20217846457355
"TRINITY_DN12676_c0_g1_i1"	0.431596593130307	0.724130584058397	-0.697489105188926	0.072691323173281	0.232922171094737	-0.831031775674306
"TRINITY_DN12604_c0_g1_i1"	0.0498184213016095	-0.240389300992652	0.636359614770346	0.242263864127076	-0.485698835896084	0.251146337853762
"TRINITY_DN12614_c1_g1_i1"	-0.359784182214636	-0.579670669783668	0.760527064603882	0.264496869725839	-0.473083958466049	0.449909654925871
"TRINITY_DN37079_c0_g1_i1"	0.303799294742742	0.821056464458255	-0.498779596262573	-0.0161439582555225	0.466883867642898	-0.774104474589948
"TRINITY_DN37136_c0_g1_i1"	0.171188758375128	0.299584074782031	-0.384393397809318	-0.172087278866108	0.985199539246621	-0.45920151756629
"TRINITY_DN37158_c0_g1_i1"	0.407373010085402	0.785922133175678	-0.333069775388067	-0.0572024380951146	0.0905845361130082	-0.534797756265705
"TRINITY_DN37125_c0_g1_i1"	0.248232256828461	0.75390584453694	-0.478691782889416	-0.132741850676473	-0.175169758345524	-0.574051291203174
"TRINITY_DN37086_c0_g1_i1"	-0.434786026595827	-0.585275563670873	0.839554018956614	0.212999351679404	-0.243378014344427	0.399935112197775
"TRINITY_DN37092_c0_g1_i1"	0.469862964958223	0.854454623372796	-0.573944463992427	-0.142334034389194	0.251731575257315	-0.695855575808299
"TRINITY_DN37170_c0_g1_i1"	0.423597763688576	0.821782732758397	-0.548624275196637	-0.172558237436221	-0.188393231304932	-0.562281251588112
"TRINITY_DN12708_c2_g1_i2"	0.313197500887136	0.862756697785462	-0.823537556659758	-0.371547550583512	0.372230430526556	-0.741752307117867
"TRINITY_DN12708_c1_g1_i1"	0.391462100791789	0.918779432536996	-0.633377704071259	-0.160784422864999	0.208174555827636	-0.821186999168936
"TRINITY_DN12708_c0_g3_i1"	0.158079042809698	-0.482681291264219	0.227927805075468	0.0441108374111758	-0.215175935904089	0.509494369544641
"TRINITY_DN12778_c0_g1_i1"	0.0543725784555514	0.579989592037963	-0.488664764350279	-0.289353749132055	0.225064655481827	-0.43912241220422
"TRINITY_DN12797_c1_g2_i2"	-0.422717316465647	-0.54240695316701	0.873520165244769	0.0578343904832002	-0.374038444121773	0.573024025519251
"TRINITY_DN12745_c0_g1_i1"	0.366718737723877	0.969799948876492	-0.603523836934246	-0.182654591466617	0.143564756887404	-0.736709486456332
"TRINITY_DN12711_c0_g1_i14"	0.973973678650276	0.388894982799522	-0.485367549988845	-0.241594091312505	0.197255693950094	-0.438220257884082
"TRINITY_DN12711_c0_g1_i2"	0.936467320653741	0.318334406859645	-0.442927710639799	-0.156911773606108	0.213177979794559	-0.387465541757308
"TRINITY_DN12711_c0_g1_i7"	0.975410072923954	0.432621085300511	-0.49832028414536	-0.182930435641927	0.163247049402452	-0.466667897758954
"TRINITY_DN12742_c0_g2_i1"	0.285901565990799	0.7166195174314	-0.693699385323731	-0.137073625866471	0.196164802461089	-0.719830229572571
"TRINITY_DN12742_c0_g2_i2"	0.282783540045875	0.683817281122752	-0.682702541841994	-0.102559824854202	0.342254707294155	-0.782491485290017
"TRINITY_DN12750_c0_g3_i1"	0.351314562684237	0.952166526151695	-0.692334602649256	-0.0678343012822229	0.370529454915892	-0.85587466875778
"TRINITY_DN12750_c0_g3_i2"	0.330538995149298	0.837897800870488	-0.655101437886555	-0.295233683678693	0.336691108775566	-0.698093866801272
"TRINITY_DN12750_c0_g5_i1"	0.317809991569481	0.558942608396422	-0.637017825753527	-0.282501825947748	0.457480583281935	-0.671933213403911
"TRINITY_DN12766_c0_g1_i1"	-0.297217054940226	-0.354321950012985	0.210941904455698	0.0542204763101423	-0.302830093632287	0.600008554438987
"TRINITY_DN12712_c0_g2_i1"	-0.0138855804816774	-0.203613045620003	0.200806484071314	-0.434656676951011	-0.135024760102592	0.524540400079881
"TRINITY_DN12803_c0_g1_i1"	0.289982710340769	0.913552171652157	-0.641895824370397	-0.173362189905811	0.268796185648738	-0.758852888750611
"TRINITY_DN12751_c2_g2_i1"	-0.190819991503587	-0.608502911841652	0.766013466855342	0.036135196012837	-0.271914059682127	0.558392763306669
"TRINITY_DN12721_c0_g1_i1"	-0.0629427391101362	-0.716935514211634	0.610655100035395	0.324256475571844	-0.619670266038147	0.614068906175749
