"id173_TPM"	"id272_TPM"
"TRINITY_DN10415_c2_g1_i3"	27.1075	91.358
"TRINITY_DN4515_c1_g1_i3"	32.7318	536.768
"TRINITY_DN4595_c3_g1_i1"	116.201	92.4704
"TRINITY_DN4541_c0_g1_i5"	286.773	45.9182
"TRINITY_DN2779_c60_g1_i10"	510.275	181.424
"TRINITY_DN84841_c3_g1_i2"	57.4207	119.121
"TRINITY_DN75838_c1_g2_i1"	434.179	115.062
"TRINITY_DN6732_c3_g1_i1"	39.6015	89.812
"TRINITY_DN6719_c0_g2_i2"	127.206	89.6595
"TRINITY_DN6719_c0_g2_i4"	127.206	90.7298
"TRINITY_DN6740_c4_g1_i1"	108.204	82.8753
"TRINITY_DN39619_c0_g1_i4"	128.781	64.8072
"TRINITY_DN223_c11_g1_i1"	81.977	41.5124
"TRINITY_DN40603_c0_g5_i1"	356.79	138.697
"TRINITY_DN14352_c1_g1_i1"	80.5621	54.855
"TRINITY_DN31562_c1_g1_i6"	14.4899	153.294
"TRINITY_DN22589_c8_g1_i1"	1050.69	220.037
"TRINITY_DN3987_c4_g1_i7"	72.1453	49.3243
"TRINITY_DN3959_c1_g3_i2"	104.694	32.011
"TRINITY_DN4032_c2_g1_i6"	25.7896	268.966
"TRINITY_DN644_c0_g1_i31"	91.9377	54.2961
"TRINITY_DN20955_c4_g1_i2"	262.518	1705.03
"TRINITY_DN11994_c5_g1_i1"	24.451	111.652
"TRINITY_DN11964_c0_g1_i3"	96.8232	143.108
"TRINITY_DN7907_c0_g1_i4"	75.522	49.0542
"TRINITY_DN18123_c0_g1_i18"	65.2537	35.1978
"TRINITY_DN18126_c0_g1_i3"	46.63	72.0459
"TRINITY_DN18126_c0_g1_i1"	24.9654	88.2703
"TRINITY_DN35455_c0_g1_i3"	31.7606	153.359
"TRINITY_DN8076_c0_g1_i8"	90.8472	36.3264
"TRINITY_DN8076_c0_g1_i15"	54.1071	59.0219
"TRINITY_DN16574_c0_g1_i3"	76.3998	34.4134
"TRINITY_DN84447_c6_g1_i1"	102.372	57.1073
"TRINITY_DN58137_c4_g1_i1"	53.052	71.1859
"TRINITY_DN4340_c65_g1_i1"	183.684	194.841
"TRINITY_DN4340_c2_g1_i5"	440.996	1998.01
"TRINITY_DN4340_c2_g1_i10"	36.3773	64.8636
"TRINITY_DN4395_c2_g1_i4"	121.364	29.65
"TRINITY_DN2589_c1_g1_i2"	121.519	37.9679
"TRINITY_DN14924_c0_g1_i14"	124.694	102.452
"TRINITY_DN9259_c0_g1_i8"	165.237	49.6147
"TRINITY_DN9262_c1_g1_i2"	280.638	52.0928
"TRINITY_DN89183_c16_g1_i1"	133.787	51.2405
"TRINITY_DN64845_c0_g2_i1"	44.4226	57.4264
"TRINITY_DN22198_c1_g1_i1"	140.34	42.67
"TRINITY_DN22151_c11_g1_i2"	101.245	166.606
"TRINITY_DN7443_c0_g1_i8"	426.411	188
"TRINITY_DN7418_c0_g1_i10"	90.1937	212.132
"TRINITY_DN7400_c5_g1_i10"	169.023	164.483
"TRINITY_DN7400_c5_g1_i5"	413.061	91.2042
"TRINITY_DN7400_c0_g1_i15"	314.2	143.944
"TRINITY_DN30314_c2_g1_i17"	33.6604	171.277
"TRINITY_DN46795_c0_g1_i12"	20.7202	158.676
"TRINITY_DN6509_c16_g1_i9"	79.0827	87.4067
"TRINITY_DN37662_c2_g2_i3"	286.622	45.92
"TRINITY_DN11468_c2_g1_i9"	37.3205	65.581
"TRINITY_DN11570_c2_g1_i2"	66.5628	54.7907
"TRINITY_DN11558_c12_g1_i12"	59.0422	56.1245
"TRINITY_DN11559_c1_g1_i12"	35.4696	68.4782
"TRINITY_DN11559_c1_g1_i50"	57.9273	58.4203
"TRINITY_DN11578_c3_g1_i16"	202.669	680.879
"TRINITY_DN3723_c10_g1_i2"	43.1531	67.2069
"TRINITY_DN2866_c1_g2_i29"	344.78	816.295
"TRINITY_DN2866_c1_g1_i26"	138.431	88.1898
"TRINITY_DN2866_c1_g5_i1"	363.991	315.034
"TRINITY_DN2852_c216_g1_i1"	131.445	51.175
"TRINITY_DN2852_c107_g1_i8"	236.62	49.4182
"TRINITY_DN2808_c90_g1_i2"	795.508	1554.86
"TRINITY_DN1923_c0_g1_i2"	80.2864	308.609
"TRINITY_DN1971_c0_g1_i5"	69.0472	49.6197
"TRINITY_DN51425_c0_g2_i1"	116.853	147.485
"TRINITY_DN7771_c25_g1_i13"	94.1795	339.708
"TRINITY_DN33440_c1_g1_i7"	47.8498	63.6335
"TRINITY_DN6896_c26_g1_i2"	108.909	29.3395
"TRINITY_DN5906_c1_g1_i1"	122.805	82.5458
"TRINITY_DN23536_c4_g1_i6"	146.289	29.0857
"TRINITY_DN47087_c2_g1_i1"	402.534	1378.64
"TRINITY_DN9942_c1_g1_i19"	29.6153	200.377
"TRINITY_DN3235_c9_g2_i3"	48.2763	103.38
"TRINITY_DN72637_c4_g1_i1"	50.7551	272.926
"TRINITY_DN2313_c3_g1_i1"	36.1987	227.501
"TRINITY_DN2313_c3_g1_i2"	29.6896	364.96
"TRINITY_DN2353_c18_g1_i12"	31.8326	107.273
"TRINITY_DN2327_c2_g1_i9"	44.0013	243.026
"TRINITY_DN2354_c0_g1_i6"	69.8487	39.527
"TRINITY_DN1493_c30_g1_i18"	29.559	95.8815
"TRINITY_DN1493_c30_g1_i10"	28.4794	163.598
"TRINITY_DN1432_c7_g1_i1"	77.1663	109.19
"TRINITY_DN9035_c4_g1_i22"	86.0453	87.7174
"TRINITY_DN19108_c2_g1_i3"	33.1289	309.798
"TRINITY_DN8167_c0_g2_i1"	161.45	213.977
"TRINITY_DN20118_c0_g1_i3"	255.519	144.392
"TRINITY_DN7207_c10_g1_i1"	89.7765	190.706
"TRINITY_DN7252_c1_g1_i1"	76.5784	64.1932
"TRINITY_DN7265_c0_g1_i28"	169.895	55.47
"TRINITY_DN7238_c11_g1_i4"	22.9436	214.163
"TRINITY_DN52954_c1_g1_i3"	8.03564	353.013
"TRINITY_DN59142_c3_g1_i1"	53.8582	431.789
"TRINITY_DN25859_c0_g1_i1"	13.7138	134.738
"TRINITY_DN3528_c2_g6_i1"	247.031	68.5862
"TRINITY_DN16809_c0_g1_i1"	537.655	1507.45
"TRINITY_DN16809_c0_g1_i3"	65.7753	469.074
"TRINITY_DN2602_c26_g1_i5"	57.2673	68.1016
"TRINITY_DN2684_c1_g2_i2"	240.477	1867.08
"TRINITY_DN2655_c4_g1_i30"	230.719	678.919
"TRINITY_DN2655_c4_g1_i13"	22.5309	75.7204
"TRINITY_DN2621_c2_g1_i1"	121.757	57.4472
"TRINITY_DN2639_c1_g1_i2"	205.003	125.946
"TRINITY_DN83856_c1_g1_i1"	21.2356	297.442
"TRINITY_DN7519_c0_g2_i4"	48.2202	95.8585
"TRINITY_DN31470_c1_g1_i11"	15.6456	165.303
"TRINITY_DN6635_c9_g1_i1"	116.653	70.8853
"TRINITY_DN6635_c9_g1_i3"	994.439	536.887
"TRINITY_DN97526_c1_g2_i1"	23.2885	119.305
"TRINITY_DN101_c9_g2_i1"	137.315	281.291
"TRINITY_DN101_c9_g2_i9"	204.092	161.674
"TRINITY_DN125_c32_g1_i5"	298.905	1143.85
"TRINITY_DN12511_c9_g1_i5"	136.122	64.743
"TRINITY_DN96898_c0_g1_i1"	157.315	56.9321
"TRINITY_DN20763_c19_g1_i2"	83.7186	36.1313
"TRINITY_DN20824_c5_g1_i1"	51.9255	39.229
"TRINITY_DN20827_c13_g2_i1"	9.79952	435.643
"TRINITY_DN3090_c0_g1_i9"	42.7318	355.61
"TRINITY_DN3092_c1_g1_i24"	129.138	46.6914
"TRINITY_DN53323_c1_g1_i1"	162.572	23.7654
"TRINITY_DN501_c20_g1_i2"	36.6044	77.1132
"TRINITY_DN522_c5_g1_i1"	79.4211	58.3056
"TRINITY_DN8896_c1_g1_i3"	121.55	32.4244
"TRINITY_DN2179_c16_g1_i4"	195.162	72.4041
"TRINITY_DN2105_c12_g1_i1"	125.982	46.3164
"TRINITY_DN10900_c3_g1_i1"	67.6751	31.204
"TRINITY_DN1230_c3_g1_i2"	200.486	166.68
"TRINITY_DN1261_c1_g2_i2"	52.4899	79.1547
"TRINITY_DN67051_c4_g1_i2"	86.8943	85.6697
"TRINITY_DN930_c1_g1_i2"	611.239	394.608
"TRINITY_DN900_c13_g1_i1"	236.094	41.3998
"TRINITY_DN16406_c4_g1_i1"	122.453	48.5053
"TRINITY_DN6100_c0_g2_i1"	50.652	48.5033
"TRINITY_DN75209_c0_g1_i2"	82.1342	198.513
"TRINITY_DN15670_c0_g2_i1"	216.85	149.923
"TRINITY_DN3317_c45_g1_i1"	73.8537	82.0278
"TRINITY_DN3311_c1_g1_i11"	121.535	114.806
"TRINITY_DN3312_c0_g1_i19"	78.559	40.5826
"TRINITY_DN82714_c0_g1_i1"	358.087	100.449
"TRINITY_DN1576_c4_g1_i1"	291.249	174.151
"TRINITY_DN1539_c17_g1_i1"	22.1776	82.2512
"TRINITY_DN1584_c11_g1_i4"	141.771	62.6267
"TRINITY_DN22066_c5_g1_i6"	41.3031	349.566
"TRINITY_DN29389_c15_g1_i2"	234.335	78.056
"TRINITY_DN7393_c3_g1_i6"	146.635	146.827
"TRINITY_DN96346_c5_g1_i1"	275.754	53.2609
"TRINITY_DN19460_c2_g2_i1"	107.321	32.1385
"TRINITY_DN6479_c0_g1_i2"	135.137	30.4675
"TRINITY_DN20486_c5_g1_i3"	48.6957	391.819
"TRINITY_DN5593_c1_g1_i6"	61.9173	93.7984
"TRINITY_DN5593_c1_g1_i18"	55.3127	97.5757
"TRINITY_DN5502_c41_g1_i1"	181.14	105.219
"TRINITY_DN11340_c1_g1_i1"	320.332	38.6248
"TRINITY_DN4630_c1_g1_i13"	20.9451	589.687
"TRINITY_DN67678_c0_g1_i2"	105.975	68.563
"TRINITY_DN1852_c12_g1_i1"	112.725	522.291
"TRINITY_DN1825_c0_g1_i1"	291.431	134.035
"TRINITY_DN25029_c4_g1_i2"	109.41	72.9309
"TRINITY_DN8609_c1_g1_i7"	65.2849	44.3983
"TRINITY_DN33234_c1_g1_i2"	59.1823	38.9522
"TRINITY_DN49661_c1_g1_i3"	85.4786	56.112
"TRINITY_DN1038_c1_g2_i17"	510.942	217.967
"TRINITY_DN1097_c51_g1_i1"	151.169	41.6715
"TRINITY_DN1001_c5_g1_i21"	19.0903	123.682
"TRINITY_DN1092_c3_g1_i2"	44.3772	52.7374
"TRINITY_DN50516_c0_g1_i2"	109.818	123.332
"TRINITY_DN24299_c0_g1_i3"	54.119	35.2409
"TRINITY_DN319_c3_g2_i1"	22.4965	131.434
"TRINITY_DN393_c68_g1_i2"	129.713	54.7129
"TRINITY_DN15291_c3_g1_i5"	172.871	863.173
"TRINITY_DN99434_c0_g2_i1"	109.792	59.3206
"TRINITY_DN23447_c4_g1_i1"	109.132	36.3123
"TRINITY_DN5836_c0_g2_i10"	55.2528	77.28
"TRINITY_DN4945_c10_g2_i2"	156.02	46.0781
"TRINITY_DN763_c3_g1_i15"	408.202	58.9114
"TRINITY_DN37157_c0_g1_i4"	206.505	34.1898
"TRINITY_DN28094_c4_g1_i1"	70.2372	46.194
"TRINITY_DN2239_c27_g2_i14"	28.2786	104.964
"TRINITY_DN78912_c0_g1_i2"	51.6807	46.54
"TRINITY_DN1348_c13_g1_i4"	44.9256	46.4707
"TRINITY_DN20007_c7_g1_i8"	258.63	36.8422
"TRINITY_DN20007_c7_g1_i10"	756.163	253.243
"TRINITY_DN20053_c3_g1_i3"	353.26	139.552
"TRINITY_DN27236_c1_g1_i1"	163.533	1361.4
"TRINITY_DN35507_c1_g1_i1"	183.759	34.7659
"TRINITY_DN26522_c0_g1_i11"	39.7053	60.4426
"TRINITY_DN6214_c4_g1_i2"	102.945	32.1172
"TRINITY_DN6237_c7_g3_i3"	13.1469	519.237
"TRINITY_DN85316_c1_g1_i8"	406.984	57.1366
"TRINITY_DN60086_c1_g1_i4"	39.3117	218.385
"TRINITY_DN4416_c1_g1_i2"	113.931	37.583
"TRINITY_DN4457_c0_g1_i3"	88.0339	42.6391
"TRINITY_DN15848_c0_g2_i4"	100.064	149.06
"TRINITY_DN15938_c0_g1_i7"	106.146	404.698
"TRINITY_DN9397_c5_g1_i2"	74.5623	120.423
"TRINITY_DN1629_c22_g1_i6"	91.5802	40.378
"TRINITY_DN82951_c1_g1_i7"	129.168	47.5896
"TRINITY_DN56604_c3_g1_i5"	221.908	29.8835
"TRINITY_DN31368_c1_g1_i3"	15.0007	314.238
"TRINITY_DN31393_c0_g2_i3"	56.3441	39.6673
"TRINITY_DN38546_c4_g1_i1"	65.6556	101.424
"TRINITY_DN38634_c0_g2_i1"	110.745	83.3178
"TRINITY_DN135508_c0_g2_i2"	18.7182	259.727
"TRINITY_DN111474_c2_g1_i1"	87.0785	135.548
"TRINITY_DN113898_c0_g2_i1"	207.906	50.5188
"TRINITY_DN173139_c0_g1_i1"	120.2	70.7613
"TRINITY_DN172096_c3_g1_i1"	116.568	33.2967
"TRINITY_DN126020_c1_g1_i6"	151.528	539.943
"TRINITY_DN140413_c0_g1_i1"	229.064	1246.01
"TRINITY_DN179801_c0_g1_i3"	26.1836	118.782
"TRINITY_DN174793_c0_g1_i10"	438.76	123.185
"TRINITY_DN147551_c0_g1_i2"	63.8311	929.27
"TRINITY_DN111092_c0_g1_i2"	12.7614	111.15
"TRINITY_DN135915_c0_g1_i4"	178.028	135.154
"TRINITY_DN158479_c2_g1_i8"	63.7445	69.4974
"TRINITY_DN172554_c0_g1_i3"	124.201	50.9865
"TRINITY_DN145310_c0_g1_i1"	26.5101	269.093
"TRINITY_DN132501_c3_g1_i1"	189.484	31.1263
"TRINITY_DN107238_c1_g1_i2"	92.1044	53.9512
"TRINITY_DN107238_c2_g2_i1"	72.2144	93.2352
"TRINITY_DN182084_c0_g1_i1"	282.855	54.5337
"TRINITY_DN123675_c0_g1_i2"	90.3145	34.264
"TRINITY_DN120657_c0_g2_i2"	244.559	91.8166
"TRINITY_DN101071_c2_g1_i1"	19.3944	145.871
"TRINITY_DN157303_c0_g1_i17"	14.9314	144.845
"TRINITY_DN139967_c0_g1_i4"	40.7339	66.6839
"TRINITY_DN199690_c0_g1_i3"	137.092	43.6643
"TRINITY_DN161048_c0_g1_i1"	1246.91	232.357
"TRINITY_DN159257_c1_g1_i2"	115.601	113.387
"TRINITY_DN174344_c1_g1_i12"	362.315	2097.03
"TRINITY_DN174344_c1_g1_i8"	96.3097	123.652
"TRINITY_DN153217_c0_g1_i23"	174.567	1219.12
"TRINITY_DN108017_c1_g1_i1"	1045.13	225.967
"TRINITY_DN199481_c0_g1_i1"	95.1099	169.039
"TRINITY_DN148946_c0_g1_i12"	106.207	51.0252
"TRINITY_DN107053_c1_g5_i1"	42.5552	84.2344
"TRINITY_DN107053_c8_g1_i1"	55.0517	73.0551
"TRINITY_DN166591_c0_g2_i1"	101.299	78.6086
"TRINITY_DN143238_c0_g1_i2"	119.03	54.1442
"TRINITY_DN107361_c2_g1_i3"	240.777	36.1036
"TRINITY_DN132549_c0_g1_i5"	135.793	104.559
"TRINITY_DN149482_c0_g1_i4"	49.6235	44.0028
"TRINITY_DN148001_c0_g1_i11"	103.735	33.2233
"TRINITY_DN106044_c0_g1_i2"	33.4103	59.9566
"TRINITY_DN147382_c0_g1_i2"	309.067	49.6457
"TRINITY_DN167973_c0_g1_i1"	63.2095	37.5005
"TRINITY_DN294675_c0_g1_i1"	31.2743	204.173
"TRINITY_DN238317_c0_g1_i3"	109.707	94.8896
"TRINITY_DN239499_c0_g1_i2"	45.6479	96.1312
"TRINITY_DN232439_c0_g1_i2"	93.0211	39.7128
"TRINITY_DN203515_c9_g1_i14"	158.312	276.061
"TRINITY_DN203515_c9_g1_i4"	460.024	666.702
"TRINITY_DN203515_c9_g1_i8"	907.621	366.294
"TRINITY_DN203515_c9_g1_i10"	87.1948	60.6749
"TRINITY_DN227163_c1_g1_i1"	127.157	35.1806
"TRINITY_DN242434_c8_g2_i1"	41.8235	57.4565
"TRINITY_DN266467_c0_g1_i12"	33.1416	94.4398
"TRINITY_DN225783_c1_g1_i2"	74.3126	34.6478
"TRINITY_DN250299_c0_g1_i7"	295.08	1539.88
"TRINITY_DN325265_c0_g1_i1"	28.3954	92.6097
"TRINITY_DN371610_c0_g1_i1"	47.1568	298.275
"TRINITY_DN305335_c0_g1_i2"	70.6967	97.2902
"TRINITY_DN316932_c0_g1_i1"	36.3632	192.345
"TRINITY_DN347763_c0_g1_i2"	10.9811	382.562
"TRINITY_DN332180_c0_g1_i4"	66.6628	131.812
"TRINITY_DN331068_c1_g1_i1"	71.7697	85.1296
"TRINITY_DN351925_c0_g1_i2"	176.235	60.0437
"TRINITY_DN488573_c0_g1_i1"	80.64	55.5194
"TRINITY_DN437213_c0_g1_i1"	224.323	65.1745
"TRINITY_DN415070_c0_g1_i3"	15.8391	114.867
"TRINITY_DN411736_c0_g1_i1"	103.29	667.683
"TRINITY_DN436344_c0_g1_i1"	34.9504	300.016
"TRINITY_DN484300_c3_g1_i1"	117.066	35.9991
"TRINITY_DN457629_c0_g1_i1"	15.91	100.667
"TRINITY_DN531291_c2_g1_i1"	68.7513	100.244
"TRINITY_DN583862_c0_g1_i2"	240.433	128.568
"TRINITY_DN526487_c0_g1_i1"	47.5272	468.193
"TRINITY_DN506561_c0_g1_i1"	15.4574	433.84
"TRINITY_DN577859_c1_g1_i1"	289.124	1214.03
"TRINITY_DN572248_c0_g1_i1"	20.4211	126.688
"TRINITY_DN594310_c0_g1_i1"	39.5515	216.525
"TRINITY_DN616810_c0_g1_i3"	92.7903	32.5625
"TRINITY_DN651727_c0_g1_i1"	40.058	109.584
