"kMEblack"	"kMEblue"	"kMEgreen"	"kMEgrey"	"kMEturquoise"	"kMEyellow"
"TRINITY_DN22_c0_g1_i6"	0.228186771469263	0.602085538372977	-0.224559203850045	-0.1678001674617	0.960221591094941	-0.0953300214738404
"TRINITY_DN74_c0_g1_i1"	0.15363189501256	0.588325704032602	-0.0602428553741649	-0.0819690415316493	0.919162903406303	-0.246810589128412
"TRINITY_DN15_c0_g1_i1"	0.121470379947807	0.79191859556365	-0.0625920085132432	-0.386795463372286	0.927973430857254	-0.18795469256963
"TRINITY_DN72_c0_g1_i5"	-0.206627330267467	0.347818126952169	0.108805045487553	-0.365318908293865	0.273698898391295	-0.0787011440693531
"TRINITY_DN72_c0_g1_i13"	0.0042179975512355	-0.012044044441698	-0.0463575399039632	-0.21098166957918	-0.169952108636587	0.279945919980171
"TRINITY_DN72_c0_g1_i7"	-0.190445658748816	0.275621047900311	0.09499640633449	-0.29398623095101	0.184363512373236	-0.0673924686477614
"TRINITY_DN72_c0_g1_i9"	0.0198248434903895	-0.100470223750653	-0.043881149310565	-0.156811777214395	0.0182736671960443	-0.18039717564896
"TRINITY_DN72_c0_g1_i12"	-0.412084343541046	0.645637300628816	0.452868893784399	-0.333395708290887	0.537270052897045	-0.54092184435004
"TRINITY_DN72_c0_g1_i8"	-0.785208545765374	0.289075043789888	0.851144741625217	-0.0842611232455718	-0.190451381487416	-0.672634988064105
"TRINITY_DN55_c0_g1_i1"	-0.769604134545168	0.587913895821688	0.842545796979229	-0.200778112111154	0.0882042791985534	-0.63186374448143
"TRINITY_DN51_c0_g2_i1"	0.0432996171574916	0.754764672861605	0.0517671134541371	-0.1967977227588	0.943507761426226	-0.299262072805957
"TRINITY_DN51_c0_g1_i1"	4.60663975456112e-05	0.753841267659018	0.0611142983875452	-0.179667334549385	0.922579120000478	-0.27076608412097
"TRINITY_DN91_c0_g2_i1"	0.890972479650064	-0.475209973431144	-0.763515748953653	0.0979949148822553	-0.0625857451871503	0.728252497260521
"TRINITY_DN40_c0_g1_i3"	0.258850285114489	0.612349524061571	-0.195228326978018	-0.165806548892156	0.983985768161034	-0.161675325278612
"TRINITY_DN40_c0_g1_i2"	0.277324411647274	0.6155337212917	-0.182787843499159	-0.149375354881399	0.985600959069955	-0.17536411996643
"TRINITY_DN50_c0_g1_i4"	0.182069981601523	0.584741167806901	-0.151217118300114	-0.0761956367637219	0.966284506272615	-0.199818576736693
"TRINITY_DN50_c0_g1_i1"	0.110356057253209	0.77510667150346	0.0822739255560816	-0.296764788260575	0.868811173283923	-0.297319322746586
"TRINITY_DN60_c0_g1_i2"	-0.0300135986022519	0.901765125137072	0.116168873031543	-0.47950226048845	0.833564138355922	-0.246379152597246
"TRINITY_DN81_c0_g1_i7"	-0.350192662149969	0.944377680208283	0.528852505691041	-0.46894459323761	0.615507761761798	-0.535696635181365
"TRINITY_DN81_c0_g1_i19"	-0.340209445638254	0.936490300288952	0.585612332136733	-0.564705949976112	0.44115289384072	-0.474635570435953
"TRINITY_DN81_c0_g1_i13"	-0.53552405068727	0.662620701392717	0.775875818568725	-0.337229303187301	0.0247015504513353	-0.489222065084873
"TRINITY_DN81_c0_g1_i28"	-0.382427543692495	0.958687076939785	0.575581128353228	-0.471827781007135	0.53084375201531	-0.501590435981464
"TRINITY_DN81_c0_g1_i1"	-0.399930844860606	0.899902698287952	0.588331429320132	-0.436680753466301	0.489128711413572	-0.53024788934631
"TRINITY_DN81_c0_g1_i10"	0.103447619666834	0.730952641081119	-0.092399389634272	-0.427423214271273	0.843465856545659	-0.140304925005698
"TRINITY_DN81_c0_g1_i20"	-0.315514322984773	0.946336836296118	0.407134553225715	-0.57436728979477	0.563111133023009	-0.371951250449806
"TRINITY_DN3882_c0_g1_i1"	0.264968133790915	0.602419270778685	-0.237802755854547	-0.20857555602126	0.971997998523335	-0.11402218341585
"TRINITY_DN3810_c0_g1_i1"	-0.670979404479937	0.462723392190483	0.882544333794141	-0.189332391292571	-0.0238498525015051	-0.841212820730756
"TRINITY_DN3814_c0_g1_i1"	0.324408865065252	0.590097870206576	-0.222405497903797	-0.180872547706769	0.976264617433081	-0.138677908474676
"TRINITY_DN3852_c0_g1_i2"	0.263267261318345	0.612124559371218	-0.209155761787903	-0.182348420287308	0.965327804783554	-0.143267700065432
"TRINITY_DN3844_c0_g1_i1"	-0.449707660118906	0.736363438861742	0.653881954869093	-0.275363224769732	0.459911065835248	-0.775587599296567
"TRINITY_DN3873_c0_g1_i1"	0.338331358514587	0.580372153370954	-0.258227979314035	-0.175823519646515	0.968127567547519	-0.0874262888998567
"TRINITY_DN2969_c0_g1_i2"	-0.293798277900039	0.883749613364963	0.523566550038965	-0.599890531954966	0.300210556660438	-0.340062849616891
"TRINITY_DN2969_c0_g1_i3"	-0.26555381640744	0.913067636320999	0.500752843333881	-0.628494361279056	0.407552482734532	-0.42760011105261
"TRINITY_DN2987_c0_g1_i1"	0.485995594634637	-0.252315024210799	-0.583651005211888	0.152212142502452	0.0121245762045947	0.573149339698872
"TRINITY_DN2092_c0_g1_i1"	0.293850045495481	0.583138155781422	-0.145491827142801	-0.0705439202852415	0.942788119920733	-0.178716817813761
"TRINITY_DN2099_c0_g1_i1"	0.302078385229392	0.582723645456112	-0.244636370351104	-0.195744371557848	0.973080170199404	-0.118730678641014
"TRINITY_DN412_c0_g1_i1"	0.069544824625736	0.336218751003115	-0.134079206564769	-0.384166373173836	0.136339234887567	0.44162261510979
"TRINITY_DN429_c0_g3_i1"	-0.782095475489762	0.495276788951927	0.86389271965798	-0.0257831165428131	0.0160726361881198	-0.706961418664603
"TRINITY_DN438_c0_g1_i1"	0.0649231248973475	0.847998832902054	0.120349673590534	-0.45087258488652	0.83152296175468	-0.290211194852488
"TRINITY_DN404_c0_g1_i7"	-0.19200590412509	0.577367989503861	0.231216012450238	-0.106959669942638	0.688126409549809	-0.48159130685267
"TRINITY_DN404_c0_g1_i5"	0.1115765010216	0.749597024060567	0.0342186033408823	-0.250259404726686	0.932849652695572	-0.261991068218065
"TRINITY_DN404_c0_g1_i3"	0.198318163989535	0.607658263725758	-0.181183875380699	-0.176549093269564	0.964317327437036	-0.158297235871926
"TRINITY_DN1188_c0_g1_i1"	-0.0541274117247181	0.824844355728874	0.136893859982257	-0.304520323225322	0.896573139685486	-0.364086555918026
"TRINITY_DN1127_c1_g1_i1"	-0.654470199986124	0.250800845829603	0.780062211000641	-0.210774957718583	-0.235300198433105	-0.471978353291001
"TRINITY_DN1167_c0_g1_i1"	0.212195626230032	0.568378595947551	-0.225388147333842	-0.189033792893146	0.921037051049849	-0.0841102171669595
"TRINITY_DN804_c0_g1_i1"	0.31294628584795	0.584075407594143	-0.221333076380827	-0.150668088018218	0.975402488952276	-0.123543863108548
"TRINITY_DN825_c1_g1_i1"	-0.250917819616821	0.933845385752455	0.453935924244925	-0.643006827545855	0.424888592641573	-0.35724082452115
"TRINITY_DN805_c0_g2_i1"	-0.703764751318576	0.26464334757418	0.613589846981663	-0.0744258163636212	-0.344364257654569	-0.220918979038182
"TRINITY_DN836_c0_g1_i2"	0.623587782451197	-0.148556806083104	-0.635334113048434	-0.300193851085115	-0.0191215101647181	0.697273269374308
"TRINITY_DN836_c0_g1_i1"	0.674619081559061	-0.16094462215969	-0.618896372845533	-0.110914775883406	0.0235203447034502	0.76675873357046
"TRINITY_DN868_c0_g1_i1"	-0.170887786978809	0.924054646433021	0.386597175461928	-0.646700051472211	0.475336731373052	-0.332894913716524
"TRINITY_DN5114_c0_g1_i1"	0.248977251259382	0.611241476073064	-0.222136600092261	-0.158006140063293	0.969683238645378	-0.109647363555853
"TRINITY_DN5198_c0_g1_i1"	-0.0421010836465679	0.928095441535365	0.159067475257802	-0.534035563811189	0.786849354112358	-0.240868136661692
"TRINITY_DN5162_c0_g1_i1"	0.928825761818592	-0.140378688399329	-0.789959001761733	-0.101396270704489	0.30343706790197	0.62841798858396
"TRINITY_DN5174_c0_g1_i1"	-0.192982566477011	0.956958994178264	0.408266176910094	-0.65643651411639	0.524606643723158	-0.326969467268727
"TRINITY_DN5195_c0_g1_i1"	0.0813834366653194	0.582480631259258	-0.0342868917157669	-0.0788566487725532	0.88014058805109	-0.243765511602187
"TRINITY_DN4288_c0_g1_i1"	0.924430028354983	-0.239925219347051	-0.849366740757774	0.128275616032905	0.261427340836332	0.749736038448512
"TRINITY_DN4200_c0_g1_i1"	0.334485140264773	0.588946877746112	-0.236142628655896	-0.166349305896386	0.978236511696588	-0.115249500974189
