"kMEblack"	"kMEblue"	"kMEbrown"	"kMEgreen"	"kMEgrey60"	"kMElightgreen"
"TRINITY_DN6080_c1_g1_i3"	-0.304360857727244	0.861442128779979	-0.540733600100545	-0.620187762226185	0.319001915213874	0.506286387055206
"TRINITY_DN6027_c3_g1_i1"	-0.0430894488464051	-0.469770406392234	0.652214679820986	0.731645005576506	-0.463057275864722	0.0326756170450605
"TRINITY_DN6047_c1_g1_i2"	0.706839591558646	-0.599441288266957	0.254384916491188	0.347712171391215	-0.524219446294448	-0.731375061351885
"TRINITY_DN6035_c0_g1_i11"	-0.361560466820167	0.49669026888508	-0.331082195379423	-0.425579859408547	0.790469756554839	0.27935977327613
"TRINITY_DN6035_c0_g1_i15"	-0.439492432713727	0.90417466200765	-0.763574405912811	-0.761853321779753	0.587545290328435	0.515017102053947
"TRINITY_DN6058_c0_g2_i5"	0.0869127485626899	-0.670276290690432	0.922917410198006	0.590401100250911	-0.435418992638059	-0.382733424199622
"TRINITY_DN6052_c0_g1_i5"	-0.461375670577477	0.946847117471397	-0.697328030432184	-0.673186311405499	0.332765639302853	0.464777134073773
"TRINITY_DN6061_c3_g1_i1"	-0.369054356289501	0.832621694598126	-0.524935090819803	-0.591380964676549	0.463422805901428	0.534118537927006
"TRINITY_DN6061_c5_g1_i4"	-0.473074791510173	0.353339588219495	-0.376485726116664	-0.318908183543877	0.944939748421421	0.249282444898501
"TRINITY_DN6061_c5_g1_i6"	-0.410886062566698	0.94215771084805	-0.737393894048879	-0.724845507107267	0.33565721396684	0.454565260725445
"TRINITY_DN6061_c0_g1_i3"	-0.212598296496931	0.620309083051234	-0.516957381547964	-0.512467596492194	0.319008374614137	0.263179104523085
"TRINITY_DN6061_c0_g1_i2"	-0.592040139832444	0.835596353953254	-0.646385219045719	-0.587176638527835	0.58326941261041	0.534246998156274
"TRINITY_DN6061_c0_g1_i5"	0.480093050798833	-0.0498080425630411	-0.112608369615304	-0.147193004442192	-0.377109314968638	-0.295843440605655
"TRINITY_DN6061_c0_g1_i4"	-0.640513311502998	0.551806344161285	-0.39851847781534	-0.311337525981028	0.716310750672279	0.458048622197619
"TRINITY_DN6061_c0_g1_i8"	-0.574121861252783	0.917815569207141	-0.57513585955513	-0.580007443434452	0.364312756985621	0.520381217879038
"TRINITY_DN6008_c2_g1_i1"	0.0989329399033517	-0.795147518267069	0.725824479395716	0.875498196520752	-0.409556545843903	-0.373864791978313
"TRINITY_DN6067_c0_g1_i8"	-0.302406750019884	0.473276207797846	-0.518934383159301	-0.369288786007683	0.641199575918137	0.372676201860738
"TRINITY_DN6069_c0_g1_i5"	-0.31114428157675	-0.161082544627767	0.328696735040616	0.385533021133122	0.012741911706855	0.0186942808261105
"TRINITY_DN6069_c0_g2_i1"	-0.13817894131742	-0.539145928934726	0.500818842717192	0.816590884055685	-0.162232688160918	-0.20690065593612
"TRINITY_DN66106_c0_g1_i14"	-0.0765179150996312	0.490648257769061	-0.193993537638305	-0.379953687330139	0.167313873813512	0.321013641206347
"TRINITY_DN66106_c0_g1_i13"	-0.281600637142498	0.513800441828107	-0.509851651339998	-0.366640445922203	0.073502430002587	0.158775715739494
"TRINITY_DN66167_c1_g1_i1"	-0.182749977101832	0.757602015996394	-0.403866865172181	-0.530697454684483	0.0844695719670534	0.48061598032476
"TRINITY_DN66111_c0_g1_i24"	0.202858609255727	-0.642137406927994	0.851653919814239	0.376368700758728	-0.244859479416182	-0.216613483444439
"TRINITY_DN66180_c0_g1_i10"	-0.309623451885377	0.78558253043434	-0.442593290124691	-0.47779180800911	0.0834230665984752	0.573271258158116
"TRINITY_DN66132_c1_g1_i2"	-0.472024627941093	0.185121290288738	0.0930093396542281	0.379496129823952	0.145322288449592	0.342293189677976
"TRINITY_DN66132_c1_g1_i5"	0.0965781742108557	-0.790145998261708	0.441080673966143	0.895095094406456	-0.288596995651345	-0.25095523798703
"TRINITY_DN41836_c1_g1_i1"	-0.409049962226995	0.5682610318578	-0.540612590976762	-0.417458132908907	0.405090936758436	0.342768223003368
"TRINITY_DN41836_c1_g1_i2"	-0.106475526720003	0.56358717664287	-0.417851934247431	-0.382127816383011	-0.0664311666763142	0.204175460455062
"TRINITY_DN41812_c1_g1_i7"	-0.492106185933386	0.950852352971496	-0.677728425419707	-0.585793356139381	0.26292325882274	0.511485183711985
"TRINITY_DN41809_c6_g1_i2"	-0.446904453114302	0.883604516419665	-0.865865687194299	-0.623350199167585	0.46432130823991	0.495892999589497
"TRINITY_DN41809_c1_g1_i6"	-0.0975708482783282	-0.336570742654172	0.0569756789383876	0.615936322737462	-0.233064324827276	-0.184008568826321
"TRINITY_DN41809_c0_g1_i16"	0.875687700588534	-0.398858299010742	0.156401556072096	0.0328011144004635	-0.420729612536419	-0.256497290405096
"TRINITY_DN41886_c1_g2_i4"	0.0167642005655262	-0.685870603052688	0.574984701540182	0.974268867830008	-0.337705585757002	-0.297483875138105
"TRINITY_DN41826_c1_g1_i1"	0.782855779365994	-0.397159391886274	0.182960924976909	0.131297076936082	-0.646630298802292	-0.0955014885821484
"TRINITY_DN41826_c1_g1_i2"	0.953394874877544	-0.292976757429659	0.00113180329961142	-0.24498425727617	-0.243916233383983	-0.363418707148968
"TRINITY_DN41819_c0_g1_i7"	-0.576286439982811	0.772563356568339	-0.50083338510579	-0.436598333230781	0.473820233184173	0.579090949966374
"TRINITY_DN41819_c0_g1_i5"	-0.162155358458925	0.485471584367824	-0.197768108119394	-0.179870320803316	-0.287023712002211	0.375897802771477
"TRINITY_DN41819_c0_g1_i6"	-0.31940230625032	0.593353316284479	-0.211453224717137	-0.214767120883127	-0.234194885469763	0.442537786611559
"TRINITY_DN41819_c0_g1_i1"	0.394822887366733	0.224323035604322	-0.257978417195033	-0.422390494401881	-0.37536937663424	-0.0911854800175796
"TRINITY_DN41895_c0_g1_i13"	-0.257529745472007	0.921032707855148	-0.57271857564434	-0.73707065489277	0.268736883861008	0.364204435487135
"TRINITY_DN41895_c0_g1_i9"	0.0585713301582538	0.585039839301927	-0.266074816950411	-0.451859929680681	-0.230521354109714	0.225101317693588
"TRINITY_DN41895_c0_g1_i12"	-0.273219450469368	0.932282975882436	-0.575555239028944	-0.782731591564982	0.262113556345103	0.384479690515542
"TRINITY_DN41868_c1_g1_i6"	0.904674059339114	-0.322760198877484	-0.0272499482304328	-0.0290553855765045	-0.378385264976961	-0.35147567013663
"TRINITY_DN41846_c0_g1_i8"	-0.513192133065685	0.967804533928064	-0.670885521146243	-0.660447758794133	0.258006478470421	0.557871323962228
"TRINITY_DN41805_c0_g1_i9"	-0.421728088930126	0.824029686421955	-0.555202657144071	-0.512637543151917	0.39129502416773	0.617670023227264
"TRINITY_DN83360_c0_g1_i1"	0.909059554452907	-0.285930225374556	0.112114745774891	-0.132402305250841	-0.476801616511841	-0.236071071709543
"TRINITY_DN15502_c0_g1_i3"	-0.142865107585	0.0818156393425106	0.000646059796712631	-0.094821725508502	0.660470341830238	0.0637654715345747
"TRINITY_DN15596_c0_g1_i1"	0.0189085306634623	-0.679375555193148	0.431220968560041	0.945929522204664	-0.311667524057538	-0.262356734666311
"TRINITY_DN15585_c4_g1_i16"	-0.117632353466109	0.701433979291254	-0.556653919064105	-0.385861156019735	-0.208402675342836	0.271833328619299
"TRINITY_DN15568_c0_g1_i1"	-0.421710163091715	0.937654039120872	-0.788273661955033	-0.74711798757622	0.51307080050019	0.518328255853884
"TRINITY_DN15524_c0_g3_i1"	-0.163908823259702	-0.479652192024777	0.35274758910393	0.856791176696351	-0.221072922407911	0.00944969463048148
"TRINITY_DN15584_c0_g1_i1"	-0.333530243971581	0.944044139431603	-0.592289875582539	-0.70366610817184	0.19289059715805	0.441278359062988
"TRINITY_DN15578_c1_g1_i1"	-0.377360730951229	0.898265733511784	-0.57524514094424	-0.724326180866651	0.531563384061761	0.455399632151783
"TRINITY_DN15586_c0_g1_i14"	-0.100213762602255	-0.544912528496989	0.492898748467735	0.918682912390546	-0.394754316608716	-0.138251609196515
"TRINITY_DN15581_c1_g2_i1"	-0.591714977456579	0.898840849604166	-0.701673954374871	-0.549284804288483	0.358031566749662	0.513193182113223
"TRINITY_DN15582_c1_g1_i2"	-0.440871934065767	0.896279393023955	-0.840496558263521	-0.63011355092908	0.357382007736402	0.555873784481056
"TRINITY_DN15582_c3_g1_i2"	0.157707531515263	-0.848323770807314	0.91047763123703	0.76089230429566	-0.470972555833585	-0.394981717706557
"TRINITY_DN57098_c0_g1_i2"	0.970822113902707	-0.304612037540163	0.0247691200495244	-0.201712298464294	-0.344072391927408	-0.37010095749081
"TRINITY_DN57042_c0_g1_i13"	0.396906920544454	-0.72454532316424	0.945638352881572	0.460751077502074	-0.534664663119141	-0.451050186761873
"TRINITY_DN57056_c0_g1_i4"	-0.520497697752851	0.896750931012545	-0.683220235296391	-0.543667797493949	0.167047042685065	0.465169225530042
"TRINITY_DN32776_c2_g2_i1"	-0.181430294655501	0.805176081727685	-0.577038443606628	-0.677182428681389	0.294089095909489	0.5556226034708
"TRINITY_DN32734_c3_g2_i8"	0.0763224350051223	-0.526257260866847	0.672172396684646	0.372821714566112	-0.220121344871684	-0.394518297328395
"TRINITY_DN32734_c2_g1_i1"	0.963987096882555	-0.355707889415701	-0.0282233305709671	-0.0964878807187988	-0.36696445443467	-0.362664473294027
"TRINITY_DN32793_c0_g2_i13"	-0.00796561857603398	-0.6258022366955	0.652956946258663	0.929430582513218	-0.357309210282641	-0.346587052277098
"TRINITY_DN32753_c0_g1_i5"	0.227004472261176	-0.772451273067413	0.924707932418726	0.470042984761191	-0.416959990351309	-0.349976028342625
"TRINITY_DN32749_c2_g2_i3"	-0.321890382461734	0.934349482626679	-0.614905074659956	-0.691312227966821	0.299776535203594	0.485458124003368
"TRINITY_DN843_c1_g1_i1"	-0.297797683704454	0.477187226687669	-0.23278364820111	-0.0419815267458203	-0.378188967244358	0.322243241336976
"TRINITY_DN887_c0_g1_i24"	-0.0268626248304161	-0.661841860722529	0.551614385416426	0.965154839872807	-0.39703982838279	-0.200033927597149
"TRINITY_DN887_c0_g1_i6"	-0.0526408123954434	-0.437599309345661	0.0981922294315688	0.656143470929492	0.0253818137558328	-0.196910206729844
"TRINITY_DN887_c12_g1_i5"	-0.000398968298351621	-0.504047555797155	0.41979034187692	0.841290002803743	-0.280016864833106	-0.0680474362093677
"TRINITY_DN887_c12_g1_i1"	0.0230812604885956	-0.693687669293276	0.442960111227446	0.951917001574021	-0.296905952537995	-0.260007319993521
"TRINITY_DN891_c14_g1_i1"	-0.283563059435811	0.861557125200902	-0.744481042849355	-0.722884798772086	0.402419646538945	0.420428555694357
"TRINITY_DN891_c21_g1_i1"	0.019583189766339	-0.52281437737676	0.558107648056727	0.821846667242616	-0.320616945903372	-0.0921761235508566
"TRINITY_DN842_c0_g2_i2"	0.235016553628067	-0.393530090143687	0.684706317400608	0.19149211931195	-0.50520650724614	-0.432752469779288
"TRINITY_DN842_c0_g2_i7"	0.094271364630636	-0.575272289009234	0.918285247933003	0.411046711193236	-0.452297530330057	-0.414445643777207
"TRINITY_DN842_c4_g1_i1"	-0.384791125252749	0.934314933712158	-0.55638337444519	-0.636647917921757	0.161600658546071	0.487977507494331
"TRINITY_DN865_c1_g1_i21"	0.106777360798932	-0.784335917900071	0.602725630822888	0.96974612089557	-0.319201116635141	-0.28567614875193
"TRINITY_DN865_c1_g2_i1"	0.0181034268185801	-0.528831720833859	0.481866770974687	0.837328551338412	-0.251117916390555	-0.259364421551642
"TRINITY_DN831_c2_g1_i1"	-0.118355225412345	0.497098393057554	-0.605245896381582	-0.487740773832579	0.522867910102433	0.182314590286086
"TRINITY_DN871_c2_g1_i2"	-0.341084897652582	0.863426424755234	-0.532891674852971	-0.593501793893785	0.283939829513691	0.523370905689239
"TRINITY_DN871_c7_g1_i1"	0.0246213617544986	-0.650768430614996	0.548363250980284	0.958006641996526	-0.318828954395918	-0.279361139065024
"TRINITY_DN812_c0_g2_i4"	-0.458218947657549	0.979852200930456	-0.708511842392749	-0.727550644367383	0.335515030439253	0.512043697131445
"TRINITY_DN827_c6_g1_i1"	-0.369743937296106	0.852565908063536	-0.537611247682073	-0.58531065575334	0.409474264592704	0.526732583750828
"TRINITY_DN884_c2_g1_i1"	-0.455706324050402	0.956604607153857	-0.809625266288706	-0.74251867397179	0.546416298470273	0.557001279080576
"TRINITY_DN822_c0_g1_i2"	-0.432969283021402	0.488083220622613	-0.554906994702054	-0.452566825079186	0.95491596613287	0.311691593732995
"TRINITY_DN817_c3_g2_i3"	0.19005805702771	-0.66773034945963	0.90481504407126	0.497229881060171	-0.542854837435023	-0.461322284393771
"TRINITY_DN817_c3_g2_i2"	0.196100802210361	-0.686471608417212	0.863586551530093	0.44993588209476	-0.37022085903073	-0.31494138479764
"TRINITY_DN817_c0_g1_i7"	-0.354011256236577	0.966642749473429	-0.646841905456734	-0.735733171977173	0.278182967454633	0.444154962687403
"TRINITY_DN817_c0_g1_i5"	-0.550187370755522	0.835700973373242	-0.664466638524956	-0.485807418662167	0.332529862054899	0.842559840649765
"TRINITY_DN817_c0_g1_i20"	-0.428593877344722	0.967596656499849	-0.663875255011823	-0.654238311821536	0.221629784587985	0.549833421409028
"TRINITY_DN817_c7_g2_i1"	-0.0707098701972258	-0.668910501727617	0.818712741685037	0.824036249943058	-0.438303839311152	-0.363536793631021
"TRINITY_DN817_c2_g2_i4"	-0.221557422199372	0.79012794806978	-0.80664483297186	-0.521122296675336	0.185656602924151	0.423016266976204
"TRINITY_DN817_c7_g1_i2"	-0.135118207900571	-0.481299674867449	0.61266828510613	0.784126561295901	-0.290865697685675	0.00147722969230818
"TRINITY_DN868_c0_g1_i4"	-0.478036170116284	0.958932624797807	-0.69665285712431	-0.693723355374112	0.312828350502596	0.508012286518508
"TRINITY_DN868_c0_g1_i19"	-0.542792256945437	0.955634848715286	-0.683036791812096	-0.653830848404171	0.336873631413057	0.491265638019075
"TRINITY_DN868_c0_g1_i6"	-0.545712034325272	0.945770182592769	-0.687976828906562	-0.642321129757368	0.294738115046206	0.474094585253431
"TRINITY_DN868_c0_g1_i18"	-0.0789040805032806	0.438376551397874	-0.362129141471145	-0.339932069600336	-0.217501953499305	0.157465805630146
"TRINITY_DN896_c9_g1_i1"	-0.40617673790065	0.974022022565719	-0.644038112079158	-0.762718014283734	0.320650442534612	0.448266285178033
"TRINITY_DN896_c1_g4_i2"	-0.494995240961538	0.891452858485123	-0.819427053698043	-0.57154552962487	0.482716344041892	0.470075139611943
"TRINITY_DN896_c26_g1_i5"	-0.338634539630462	0.835504892518591	-0.616645660617908	-0.599190263135439	0.45740396199052	0.515911367283437
"TRINITY_DN896_c3_g1_i63"	0.0372463464569504	-0.575253146476562	0.512903947120953	0.882751751815494	-0.275317994156334	-0.244820715653155
"TRINITY_DN896_c3_g1_i26"	0.0365700103982266	-0.44050985081185	0.553637447657959	0.795910941943388	-0.402259419496111	-0.163146718959943
"TRINITY_DN896_c3_g1_i46"	0.0792981839178512	-0.75976412533808	0.508654922589056	0.950727659963589	-0.28521313250967	-0.260408519939179
"TRINITY_DN896_c3_g1_i13"	0.0326196519935825	-0.721034737756661	0.556275637976805	0.97731119233438	-0.330183551586988	-0.292059494113504
"TRINITY_DN896_c3_g1_i45"	0.0503331838019933	-0.727556173798757	0.513400492226646	0.98550430669915	-0.309566516954721	-0.274496462290022
"TRINITY_DN896_c3_g1_i40"	-0.077753663439433	-0.555934279851634	0.389451328906285	0.881841515934503	-0.332042290880261	-0.300910774971663
"TRINITY_DN896_c3_g1_i71"	-0.106622015865016	-0.508360344722024	0.457984686720602	0.867700974638411	-0.347078659156146	-0.089754164894566
"TRINITY_DN896_c3_g1_i22"	0.0863793875947156	-0.758480358484855	0.52994383637136	0.974664336684795	-0.29178932443264	-0.263311046266461
"TRINITY_DN896_c3_g1_i29"	-0.035855716274971	-0.579384924621672	0.548496672208957	0.929573633245344	-0.532313694367093	-0.166580887597126
"TRINITY_DN896_c3_g1_i49"	-0.0452274956847409	-0.382756867331365	0.274875165583327	0.730866199418858	-0.158005376176302	0.0404744236852132
"TRINITY_DN896_c3_g1_i38"	0.107321357274122	-0.759662311167885	0.583507379082603	0.96597241830411	-0.302948267273119	-0.272761761153434
"TRINITY_DN896_c3_g1_i70"	-0.00424073584449308	-0.684939401518414	0.527090127999577	0.941950073707666	-0.396536679508547	-0.34031216239905
"TRINITY_DN896_c3_g1_i16"	-0.0974483855001774	-0.569953866152765	0.491395665664344	0.781414582842149	-0.270690143285074	-0.222644620752012
"TRINITY_DN896_c1_g1_i14"	-0.20203485723147	0.901616390504625	-0.638531302726268	-0.718961615389412	0.269854059182017	0.381056703888484
"TRINITY_DN896_c12_g2_i1"	-0.406768358368329	0.942902820681533	-0.770181317915686	-0.754567476801599	0.457583575413995	0.401469891217388
"TRINITY_DN896_c12_g1_i21"	-0.554831241513744	0.280028313609635	-0.382831521042672	0.378099440538814	0.328323333935534	0.339440349044733
"TRINITY_DN896_c45_g1_i2"	-0.0800482370276395	-0.550532281870171	0.357819339021263	0.907581960337901	-0.376066161813087	-0.186145621130967
"TRINITY_DN896_c29_g1_i1"	-0.725406643759567	0.416725698233932	-0.253820879700846	0.117352742179797	0.503724471600394	0.613654277499934
"TRINITY_DN896_c102_g1_i4"	-0.0170618977290637	-0.397702927496362	0.424029978022772	0.73978741750087	-0.491916595341832	-0.12377648333078
"TRINITY_DN896_c249_g1_i8"	-0.0199380905259964	-0.53091935659607	0.527686556932374	0.801109821200931	-0.465400608752775	-0.154191669898479
"TRINITY_DN896_c68_g2_i3"	0.0837897063104086	-0.75935413671992	0.498298930660543	0.9493158717902	-0.299425795734658	-0.261933232826784
"TRINITY_DN896_c68_g2_i6"	-0.0210728541140836	-0.631652178192278	0.510160199722663	0.975148461490599	-0.352613930722185	-0.159704798952261
"TRINITY_DN896_c110_g1_i2"	-0.0316756966009447	-0.611197666636262	0.413666134430215	0.881303168475233	-0.321410296580924	-0.268463341140909
"TRINITY_DN897_c1_g2_i4"	-0.280485406654361	0.940082625145393	-0.610500466055977	-0.705345279862624	0.19139513337874	0.421074912922325
"TRINITY_DN897_c1_g2_i1"	-0.223724337925246	0.887791808847597	-0.545283206615316	-0.697862539387742	0.265209758852536	0.420615204257636
"TRINITY_DN5113_c0_g1_i5"	-0.426813116319562	0.979571712878023	-0.661499884088861	-0.700777103981352	0.271434306366446	0.517731326955563
"TRINITY_DN5113_c0_g1_i10"	-0.326831558065168	0.844483677154164	-0.47937442285302	-0.546462558717489	-0.03765513816583	0.419168777827342
"TRINITY_DN5127_c0_g1_i28"	-0.714554528263676	0.787950276099538	-0.483755145809851	-0.428182531826859	0.595653531408531	0.597359940899634
"TRINITY_DN5132_c3_g1_i1"	-0.474510259260505	0.630415160856248	-0.767687073451222	-0.271768143791654	0.402220393527493	0.51396571500044
"TRINITY_DN5123_c0_g1_i4"	-0.449960878476579	0.949471485318076	-0.769157299563571	-0.719961343798286	0.600607598283204	0.520396877433308
"TRINITY_DN5114_c2_g1_i20"	-0.505444485287448	0.886038160141136	-0.766790388786078	-0.587516970811533	0.314949634171971	0.470289651387009
"TRINITY_DN5114_c2_g1_i16"	-0.244680840043068	0.818768151825818	-0.61442278142676	-0.688394698733146	0.320581109296623	0.247537104702256
"TRINITY_DN5114_c2_g1_i26"	-0.456542222923119	0.924761983283395	-0.716319865827705	-0.593064734711572	0.253538060929187	0.454982412713268
"TRINITY_DN5114_c2_g1_i13"	-0.452284723136938	0.84801668772515	-0.614729863849994	-0.637194299735411	0.267543632982197	0.343290686183464
"TRINITY_DN5114_c2_g1_i19"	-0.337106279530084	0.487634430169715	-0.399577653021062	-0.36097735833577	0.479663488162115	0.423368727150903
"TRINITY_DN5114_c2_g1_i17"	-0.544641206276655	0.815263621139817	-0.548257489925508	-0.487974562461429	0.451893540171202	0.518397353953817
"TRINITY_DN5114_c5_g2_i3"	-0.447729318217721	0.963424671096299	-0.663237961238501	-0.596389097490991	0.264624880001645	0.492040655794036
"TRINITY_DN5198_c0_g1_i22"	-0.263768345432902	0.917576458231119	-0.581923538960705	-0.703840011895863	0.178780843685528	0.369267785455671
"TRINITY_DN5198_c0_g1_i47"	-0.457436538272176	0.508711421784884	-0.646939780293347	-0.380433494437238	0.674215320212253	0.357000615263928
"TRINITY_DN5162_c6_g2_i2"	0.0454727050983955	-0.504423884490915	0.658053883462767	0.739322320032494	-0.288873960429812	-0.297367172140217
"TRINITY_DN5150_c2_g1_i12"	-0.307998630181127	0.936980799866594	-0.603469624505928	-0.70505411417466	0.270606632902821	0.419245115603473
"TRINITY_DN5150_c8_g1_i4"	0.878006776410581	-0.7052456401582	0.454896410383037	0.3973229746789	-0.495272196663573	-0.534292431529657
"TRINITY_DN5179_c0_g1_i16"	-0.327768091167867	0.856410487206423	-0.528579018087506	-0.640515529507499	0.452837947673506	0.505407121918666
"TRINITY_DN5185_c11_g2_i2"	-0.589321148694215	0.869547855183744	-0.712942095845112	-0.609219646576627	0.596174110190499	0.414647030318727
"TRINITY_DN5185_c11_g2_i4"	-0.441982878971245	0.961738123209426	-0.717115213101322	-0.728255546459575	0.490815352478999	0.431365038735473
"TRINITY_DN5185_c0_g2_i2"	-0.464090668430707	0.970142508119488	-0.699874004071066	-0.670506526870061	0.326511301498511	0.620513429771642
"TRINITY_DN5194_c0_g1_i5"	-0.465995671594242	0.979596375785607	-0.656298924113356	-0.682738436562328	0.255057219217162	0.498926839766414
"TRINITY_DN5156_c3_g1_i14"	-0.430674915930715	0.973446753385323	-0.786017840097204	-0.743710830222496	0.45491094819116	0.489542331430003
"TRINITY_DN5134_c4_g1_i5"	-0.481214890036762	0.715694582482344	-0.665520204728006	-0.354104041604256	0.406384761790102	0.53572629617431
"TRINITY_DN5134_c1_g1_i13"	-0.537497151472747	0.946085258220956	-0.765675584473064	-0.619714739921612	0.377337705865884	0.466384909236726
"TRINITY_DN5134_c1_g1_i9"	0.223915567887915	-0.112746258551019	0.452161598996108	-0.0756235398166877	-0.32317876253434	0.19173198578277
"TRINITY_DN5134_c10_g1_i1"	-0.322795703045889	0.809638831845779	-0.540360942894512	-0.621406830132891	0.433997843868787	0.531155178212098
"TRINITY_DN5134_c0_g1_i12"	-0.48742611839449	0.958232758374401	-0.748682656480779	-0.593837458109259	0.381265179101166	0.586437072254478
"TRINITY_DN5134_c3_g1_i42"	-0.547529124943063	0.928389330968918	-0.699012932490123	-0.621636695681732	0.315732478023505	0.544685465889695
"TRINITY_DN5199_c0_g1_i9"	-0.4175662901119	0.960296004852126	-0.697912414745547	-0.748897161178087	0.430897379803676	0.434771608007491
"TRINITY_DN5112_c1_g1_i12"	-0.443219581894136	0.966076549602861	-0.761736746954927	-0.70232725332202	0.426930862133066	0.582141348243441
"TRINITY_DN5138_c1_g1_i1"	-0.392876726805104	0.960566060084637	-0.739005817809527	-0.754815268981356	0.420894227213156	0.449639394245599
"TRINITY_DN5138_c5_g1_i13"	0.121685753609897	-0.647948787472618	0.608398206771033	0.856113618893328	-0.280039197862528	-0.252706589140038
"TRINITY_DN5138_c5_g1_i8"	-0.0752985722762508	-0.575810904501069	0.476030931352519	0.918641589915269	-0.408841996471986	0.00190266469866301
"TRINITY_DN5160_c0_g2_i1"	-0.241874427053596	-0.509694973841056	0.525758290659502	0.813780952099578	-0.269434680939639	-0.22429400859384
"TRINITY_DN5190_c10_g1_i2"	-0.21969092341094	0.742998260782307	-0.587787583792364	-0.753959862798967	0.689550428226409	0.304564629461629
"TRINITY_DN5190_c10_g1_i10"	-0.405596521232878	0.914776360113521	-0.671251728024042	-0.756034597713605	0.468326072816489	0.428454814149479
"TRINITY_DN5190_c10_g1_i8"	-0.667097259968707	0.79362115809748	-0.685743966863317	-0.422359493935373	0.479797554383323	0.394813308122143
"TRINITY_DN5129_c0_g1_i6"	-0.398751977121932	0.976257593513375	-0.661280803915915	-0.709443985037287	0.260646928754594	0.475298378466412
"TRINITY_DN5103_c0_g1_i1"	-0.390244057504825	0.968008895388128	-0.618851887870708	-0.707397537251539	0.26355446135306	0.479218624841639
"TRINITY_DN5105_c1_g1_i1"	-0.37651061755077	0.884212297319848	-0.779351695918389	-0.649807607694796	0.3190852467268	0.476640048507181
"TRINITY_DN5105_c5_g1_i10"	0.13680452676509	-0.730432074508844	0.919622853561043	0.729496843853219	-0.532287117319513	-0.464233585906418
"TRINITY_DN5189_c2_g1_i3"	0.119286673427053	-0.778964390124514	0.640270626654968	0.936794009850563	-0.322024578357572	-0.293366753826043
"TRINITY_DN74367_c0_g1_i2"	-0.552208462476284	0.857879447485926	-0.671883910503287	-0.413791358664084	0.217497383999463	0.51621307065655
"TRINITY_DN74367_c2_g1_i6"	0.117944360293019	-0.216061539405173	0.596051232165427	-0.0417558738343067	0.0367207720924899	-0.232888930880479
"TRINITY_DN74367_c2_g1_i5"	0.156150213413738	-0.543967623203386	0.878212842542753	0.402224087712604	-0.527269565377283	-0.213265153004886
"TRINITY_DN74336_c3_g1_i4"	-0.59322968731287	0.95000561467282	-0.677701482442438	-0.620927092784518	0.323457178509762	0.536973148520809
"TRINITY_DN91560_c0_g1_i1"	-0.0765801264570368	-0.521131228846488	0.662437872963473	0.478517454148541	0.0439800768199977	-0.214276609463366
"TRINITY_DN91571_c0_g1_i1"	-0.138167227464199	-0.432168936165097	0.708337072529572	0.483617287187319	-0.252088247709618	-0.253419102078902
"TRINITY_DN48025_c0_g1_i5"	0.0714309765816786	-0.731860184637789	0.388610089995287	0.91421965122745	-0.273167183580012	-0.232648670463714
"TRINITY_DN48086_c0_g3_i1"	-0.615559713438213	0.930939521508233	-0.671199913337803	-0.531158515505074	0.441045179886119	0.512872998798605
"TRINITY_DN48033_c2_g2_i3"	-0.442249995720689	0.948044306626244	-0.609363948189161	-0.661376566002595	0.241830202373365	0.423150287274513
"TRINITY_DN48033_c2_g3_i1"	-0.420850684175149	0.95416338128127	-0.644256758750652	-0.697700915148615	0.313153242703584	0.390137896637133
"TRINITY_DN48091_c0_g2_i3"	-0.470707858863243	0.929976614970234	-0.744084656027308	-0.665603622431948	0.49625651314456	0.464990513857559
"TRINITY_DN48091_c0_g1_i4"	-0.532224005606194	0.583180658892692	-0.481024499684969	-0.417945401779256	0.672489236632722	0.264840560044522
"TRINITY_DN48087_c0_g1_i2"	0.0263463884164265	-0.695404958479829	0.919537870738766	0.682830202529992	-0.401888459450767	-0.312827201150165
"TRINITY_DN48067_c0_g1_i4"	0.676688715909335	-0.530109456017904	0.14615771773836	0.310313418080937	-0.436782601186921	-0.468219380928678
"TRINITY_DN48036_c2_g1_i5"	0.110122898597643	-0.783666933952716	0.630721782339228	0.962803095029726	-0.3247512204979	-0.292186446791293
"TRINITY_DN48028_c0_g2_i2"	-0.0337024724197831	-0.590779645061392	0.476566060852807	0.876601981897248	-0.371697648004936	-0.0552989679579819
"TRINITY_DN23764_c0_g1_i30"	-0.414470189268942	0.948391510891261	-0.745931324668129	-0.741211989287739	0.457531834825004	0.445575564756149
"TRINITY_DN23778_c1_g1_i19"	-0.614346099855503	0.790671196403974	-0.535089522203758	-0.412126399644595	0.323352578943349	0.572320707544884
"TRINITY_DN23703_c0_g2_i1"	-0.466253241212742	0.931763476817621	-0.714970016384617	-0.617226835328268	0.320938530148877	0.473452047165643
"TRINITY_DN23749_c1_g1_i4"	0.0885254215346487	-0.758326530477672	0.512877649934821	0.975187466414167	-0.290941886572155	-0.259978953724979
"TRINITY_DN23738_c5_g1_i4"	-0.515397909359984	0.899921312897097	-0.729283417587816	-0.621688118945746	0.303485562823215	0.460293884058974
"TRINITY_DN23724_c0_g1_i18"	0.169696164878734	-0.628596560657707	0.920790103318174	0.354739369460563	-0.418864016644342	-0.356334576658459
