"kMEblack"	"kMEbrown"	"kMEmagenta"	"kMEpink"	"kMEred"	"kMEturquoise"
"TRINITY_DN5696_c0_g1_i1"	-0.0222537190615023	-0.423696980362766	0.0916868033098819	0.263027767575977	-0.28862165953842	0.613956615583865
"TRINITY_DN5696_c0_g1_i2"	0.19758734494996	-0.618598777336818	-0.0917414390146673	0.387542196604682	-0.43113904044889	0.818163559428041
"TRINITY_DN5624_c0_g1_i1"	0.0371700898185486	-0.564827355898917	-0.129903332785177	0.173390742928796	-0.403785324963931	0.840157905043793
"TRINITY_DN5660_c1_g1_i2"	0.230303002663429	-0.534989103515778	-0.413826969700142	0.277391551959428	-0.600550851047019	0.844260498416544
"TRINITY_DN5660_c2_g1_i1"	0.246383785300528	-0.323058298297263	-0.438323842766707	0.172113305721389	-0.504902894007434	0.66628976960748
"TRINITY_DN5660_c2_g1_i2"	0.142348063533612	-0.293950739374306	0.135042520533076	0.288726450129833	-0.116652687941853	0.416329103380191
"TRINITY_DN5671_c0_g1_i1"	-0.318864623083209	0.370744988290596	0.22959146874091	-0.405851715879313	0.772477629294474	-0.286773293535043
"TRINITY_DN5671_c0_g1_i12"	-0.397468289616242	0.216921255727002	0.341746485062478	-0.157371072494803	0.70579970753594	-0.188503163641614
"TRINITY_DN5671_c0_g1_i8"	-0.269121954111827	0.553583568597942	0.230739722249906	-0.370117187742326	0.912162220909582	-0.573576105247757
"TRINITY_DN5683_c0_g1_i1"	0.113327858829565	-0.694457934590651	-0.330293560131748	0.305808015733298	-0.672381644960292	0.928574754198235
"TRINITY_DN5658_c1_g1_i2"	0.0384745071294639	-0.398514693686532	0.860943220341393	-0.0317189428226506	0.208296772255229	0.128751867841484
"TRINITY_DN5642_c0_g1_i1"	-0.495057776247378	0.817985099675347	-0.118013428808818	-0.57495502112034	0.302499140795148	-0.564820319172701
"TRINITY_DN5642_c0_g1_i2"	-0.299952091693931	0.85625863959086	-0.212136671882652	-0.331396972282403	0.517179803627525	-0.610553419973989
"TRINITY_DN5642_c0_g1_i3"	-0.288978723249724	0.914430226341115	-0.17448124390515	-0.327400510725191	0.417926606064917	-0.75773430470018
"TRINITY_DN5681_c0_g1_i1"	-0.155784348483879	0.233217738252502	-0.173853336936006	0.090550577611657	-0.0571008601080598	-0.0334863180053824
"TRINITY_DN5622_c0_g1_i1"	0.157712839896971	-0.766517136021248	-0.174069230393679	0.383587226314298	-0.54642905004862	0.844805173971005
"TRINITY_DN5699_c0_g1_i3"	-0.023748087981719	0.313617109052201	-0.305981815863098	-0.100501931439406	0.323884917894527	-0.258063000638107
"TRINITY_DN5635_c0_g1_i1"	0.269245347156119	-0.833548398356036	-0.20009508147853	0.337642074074366	-0.608335038386166	0.965629630947245
"TRINITY_DN5611_c0_g2_i2"	0.304997806861619	-0.678849023142687	0.0157924577991241	0.357682585168462	-0.298578990366722	0.786874100727329
"TRINITY_DN37977_c0_g1_i1"	-0.171345922773345	0.265211811649872	0.396821483007105	-0.424735464852251	0.871377921999293	-0.411836747349702
"TRINITY_DN37897_c0_g1_i1"	-0.177076685750628	-0.158157070948935	0.353764158346087	-0.171718904960614	0.272315942253838	0.099970994962366
"TRINITY_DN37941_c0_g1_i1"	0.95351742166591	-0.378476245423782	-0.262142887093884	0.12706729975022	-0.372150474365627	0.289042990639449
"TRINITY_DN28830_c0_g1_i1"	0.265337547505022	-0.848131938493698	-0.104830459491473	0.350059019471546	-0.608218559651235	0.963293279233668
"TRINITY_DN28802_c0_g1_i1"	0.348576751084058	-0.715609756187563	-0.0870396453306586	0.519110572103923	-0.57937540891625	0.858667920599684
"TRINITY_DN28816_c0_g1_i1"	0.250983190443691	-0.551790984204955	0.0331937179455639	0.139639114788105	-0.271728595203184	0.77410918604459
"TRINITY_DN12423_c0_g2_i1"	0.105787611195199	-0.233700588858485	0.0419023472659157	0.0531929465104865	0.180605084616722	0.352237830876984
"TRINITY_DN12473_c0_g1_i2"	-0.373586794107408	0.632304297671165	0.277075497040404	-0.409570389985806	0.92644424385625	-0.757301429810468
"TRINITY_DN12428_c0_g1_i1"	0.0661185760060475	-0.479861674814851	0.244616439471535	0.143704538052893	-0.0643709343370384	0.642959482892691
"TRINITY_DN12499_c0_g1_i1"	0.201134825236387	-0.795941021483602	-0.173062243691267	0.364257779262059	-0.64843218094383	0.885934116273265
"TRINITY_DN12451_c0_g1_i1"	0.129743543974327	-0.619547558795408	-0.295857859664701	0.356168123427853	-0.604110708815238	0.897967073794689
"TRINITY_DN12437_c0_g2_i1"	-0.277552569422171	0.861286354963337	-0.0906684028601545	-0.452353248094405	0.375848906889762	-0.63522763030438
"TRINITY_DN12462_c0_g1_i1"	-0.360325903688648	0.766967282597747	-0.0695921416118059	-0.373525758560725	0.548102027417282	-0.757667181359901
"TRINITY_DN12415_c1_g1_i1"	0.0947848516119098	-0.594581366512571	-0.152626031660483	0.243224429194293	-0.409784721552981	0.896556976596797
"TRINITY_DN12415_c2_g1_i3"	-0.100583485041874	-0.560028849039308	-0.0227095813143515	0.2033043945402	-0.40697997254597	0.836328393601663
"TRINITY_DN12415_c2_g1_i4"	0.402668016815587	-0.135294712851638	-0.605131099326362	0.124583780755612	-0.221008835132022	0.341076552546672
"TRINITY_DN12415_c0_g1_i13"	-0.126601172787101	0.363125953913382	0.0629228783686963	0.120421816088915	0.289772208732697	-0.536846702646341
"TRINITY_DN12416_c0_g1_i1"	0.226257281230191	0.0314784843747799	-0.314740161369343	-0.217286881757149	0.0878628770294712	0.0956831377518505
"TRINITY_DN12405_c0_g2_i3"	-0.499203840599288	0.915774003873311	-0.0293516024933869	-0.397048169796836	0.79183270942133	-0.769745745007606
"TRINITY_DN4725_c0_g1_i1"	-0.121250579360492	-0.0649994614905372	-0.404781515920166	0.171337562392432	-0.428134952170256	0.0951993377277032
"TRINITY_DN4725_c0_g1_i4"	0.264299393193648	-0.817585563963688	-0.0644657052456751	0.410037654924951	-0.675314271195456	0.844772946451603
"TRINITY_DN4706_c0_g4_i1"	-0.105157303281307	-0.278822999438315	0.97410572749567	-0.168752336422957	0.207965097679893	-0.0245838784037675
"TRINITY_DN4706_c1_g1_i3"	-0.449649877535296	0.15476915418684	0.873625417906245	-0.395268806653728	0.440846940065659	-0.360254677270057
"TRINITY_DN4706_c0_g1_i1"	-0.43785598551619	0.820908171093979	0.0881260763490572	-0.472906430354703	0.542262099252478	-0.710195585501242
"TRINITY_DN4706_c0_g1_i2"	-0.0129339911671758	0.776978176941429	-0.15393789122298	-0.398970792124035	0.440244153586517	-0.652126856768925
"TRINITY_DN4715_c3_g1_i3"	-0.202215530704809	0.219428861772554	0.23264880180274	-0.144146944194415	0.602102349002881	-0.281163733788297
"TRINITY_DN4715_c1_g1_i1"	0.264095594050844	-0.637111578670949	-0.0219376348355253	0.30701413625323	-0.381933930536822	0.821945303258252
"TRINITY_DN4715_c2_g1_i1"	0.135374196235071	-0.610673873919932	-0.163329667151664	0.386568962447018	-0.464393735187831	0.882320810217155
"TRINITY_DN4703_c0_g1_i1"	-0.452626069988776	0.767485985391751	-0.0388223051307388	-0.423470319337573	0.849528146476725	-0.641997756540549
"TRINITY_DN4749_c0_g1_i1"	0.0524277795625224	-0.502562022611622	-0.0664808526957717	0.334627276979822	-0.332008192292248	0.785987016110375
"TRINITY_DN4718_c0_g1_i1"	-0.426500418421916	0.807089275056224	0.0485632595050427	-0.473467058628887	0.610229820550285	-0.613348748335318
"TRINITY_DN4718_c0_g1_i2"	0.310185479816566	-0.50516453642152	-0.144678873651078	0.326007823660178	-0.537725884445572	0.405875796029896
"TRINITY_DN4724_c0_g1_i1"	0.18645105684272	-0.258342524254896	-0.199507951495416	0.134985398362295	-0.271162413446291	0.572448985374993
"TRINITY_DN4758_c0_g1_i2"	0.0240561637888955	-0.545169390141176	-0.0892965406115411	0.324393405526547	-0.365297113563152	0.833821278201161
"TRINITY_DN4743_c0_g1_i14"	-0.145933928985413	0.442681519260454	0.286099671760975	-0.489717138339862	0.878492700865622	-0.635557808419048
"TRINITY_DN4707_c0_g1_i2"	-0.000591234142034033	-0.419875618437745	0.336351679891312	0.077944904877103	-0.108173210815697	0.541236338762488
"TRINITY_DN4720_c0_g1_i1"	-0.0242620135050897	-0.517981965805915	0.0182542501717998	0.189164253830177	-0.339888489783435	0.752274287829078
"TRINITY_DN4780_c0_g1_i2"	-0.377386547350881	0.425352487516879	0.0881323943381599	-0.0836929069795405	0.249429801934454	-0.24744539886945
"TRINITY_DN4780_c0_g3_i3"	-0.336657814358289	0.891620599750048	-0.0519224137615567	-0.374496784167008	0.523877670405755	-0.739122716370781
"TRINITY_DN4714_c2_g1_i1"	0.236675249720561	-0.704876257975394	-0.239626586531417	0.36233282987134	-0.638972123726238	0.77056468089523
"TRINITY_DN4714_c0_g1_i17"	-0.368122896401284	0.781313835703371	-0.224829182057152	-0.115650642265016	0.574835049059085	-0.605503527034204
"TRINITY_DN4714_c0_g1_i2"	0.0917336604825447	0.35416769190647	0.186143140361591	-0.249566668311409	0.519965145805262	-0.374094202002404
"TRINITY_DN4714_c0_g1_i4"	-0.500173923063612	0.653019610807786	-0.128362408946119	-0.538655592193757	0.357346741766942	-0.486503886685883
"TRINITY_DN4714_c0_g1_i5"	0.347828883461785	-0.884372370939664	-0.0794726699367197	0.367229692020695	-0.662137971459081	0.896418817428108
"TRINITY_DN4714_c0_g1_i6"	0.334067524751968	-0.514691456053231	-0.0952514057246714	0.439744212189768	-0.382423591405924	0.678686677969885
"TRINITY_DN4730_c0_g2_i1"	-0.43860339396353	0.807846544239261	0.101685046895697	-0.480233899742095	0.894289733252706	-0.78646080806434
"TRINITY_DN4735_c0_g1_i1"	0.305937007133505	-0.825999166112419	-0.111460595522289	0.307071026124408	-0.59927592127165	0.890368895766686
"TRINITY_DN4754_c0_g1_i2"	0.0685759867938955	0.0884838609176063	0.261272614713918	0.0353393324263478	0.587715637509589	-0.189044841875289
"TRINITY_DN4739_c0_g1_i1"	0.255441894514016	-0.73037085747557	-0.297119520824553	0.458575124968709	-0.803265625669727	0.802756377302555
"TRINITY_DN4742_c0_g1_i1"	0.251240736575403	-0.707816747508212	-0.211935680849736	0.264741802184791	-0.553295992159648	0.947103039217913
"TRINITY_DN4744_c0_g1_i12"	-0.337062210274424	0.784684408328501	-0.161774084097051	-0.02186776508005	0.298017750833631	-0.734469506212691
"TRINITY_DN4744_c0_g1_i5"	0.0709139293667308	-0.0740570509166583	-0.0274012227488806	-0.145304813354737	-0.409873894199756	0.220119351477307
"TRINITY_DN4757_c0_g1_i1"	0.179362963093633	-0.850367530708731	-0.0855596477168395	0.439701315473617	-0.672356750845438	0.867113332565154
"TRINITY_DN4701_c0_g1_i2"	0.0561327682629785	-0.389331200329343	0.0549800171261217	0.0226500748912022	-0.175953406596266	0.642315124815827
"TRINITY_DN4711_c2_g1_i2"	-0.231122321617986	0.424690171929413	0.170878375044541	-0.134960117362259	0.599542188883517	-0.429449074412005
"TRINITY_DN4711_c8_g1_i1"	-0.015332370035576	-0.46734777857949	-0.0931963813502666	0.434067734732444	-0.378047748680648	0.61687830530749
"TRINITY_DN4711_c4_g1_i2"	-0.150201409977685	-0.389759799829485	0.163951137911596	0.177159317737782	-0.00559356735948582	0.566508567914564
"TRINITY_DN4704_c4_g1_i1"	0.312389859653181	-0.608405255937588	-0.0652463839372087	0.456653819683875	-0.464483917515068	0.47242627916428
"TRINITY_DN4704_c4_g1_i2"	0.180962849690912	0.084186285353576	-0.157446477973368	0.416362542101559	-0.0361127594585156	-0.0940796383560439
"TRINITY_DN4704_c4_g1_i3"	0.326224587185919	-0.871226480890323	-0.110003617446152	0.449794929816008	-0.770021157024056	0.780189555466748
"TRINITY_DN4704_c0_g1_i10"	0.389026939303086	-0.857435808984688	-0.124754376744549	0.359583140262067	-0.665620113351053	0.871634148793038
"TRINITY_DN4704_c0_g1_i16"	0.388655604915368	-0.857848380250059	-0.123825947440445	0.353650653908314	-0.654119650615889	0.872710049774996
"TRINITY_DN4704_c0_g1_i4"	0.328510960474162	-0.848493949264966	-0.0794320896225591	0.295696747320924	-0.600848372104647	0.853541728666671
"TRINITY_DN4704_c14_g1_i1"	0.324159760146261	-0.661213462873291	-0.242203145174354	0.348081217660232	-0.539963931475731	0.883826640645385
"TRINITY_DN4704_c1_g1_i2"	0.0926616130021987	-0.580155391369172	-0.244112623962866	0.067196304645262	-0.550245501660448	0.85179285662058
"TRINITY_DN4704_c2_g2_i1"	-0.0251989587152047	0.308554669767113	0.242743162385953	-0.342266044081478	0.831227319026802	-0.320405455961971
"TRINITY_DN4704_c2_g1_i1"	0.175391380977323	-0.0318111890748285	-0.18916706669534	0.0340658542574878	-0.491977776782588	0.0684441047846001
"TRINITY_DN4704_c2_g1_i4"	-0.0456601783040874	0.177476886431088	-0.254911410110914	0.362754310118975	-0.137019585780698	0.0875528706950951
"TRINITY_DN4704_c2_g1_i5"	0.340954848706968	-0.715772571358831	-0.330805057678771	0.403076827665356	-0.789216885359561	0.907360216085332
"TRINITY_DN4704_c2_g1_i6"	-0.0378952503340608	0.428003412903924	-0.205028803208252	-0.107769498251425	-0.111177704561774	-0.400023836867531
"TRINITY_DN4733_c0_g1_i1"	0.223497738692543	-0.752748962236648	-0.202933414811784	0.466097241843642	-0.685632057652243	0.922964183107725
"TRINITY_DN4790_c0_g1_i1"	-0.221069905825944	0.75336015948551	-0.0077776934703803	-0.228351768189436	0.235142018039608	-0.756281000147286
"TRINITY_DN4708_c0_g1_i1"	0.181254262345611	-0.644531848588002	-0.14894106444971	0.413741618419436	-0.477853569976948	0.889553576033654
"TRINITY_DN4702_c0_g1_i6"	0.263143783195462	-0.606145673150182	0.00820564790591951	0.147368476426075	-0.196309285642835	0.528450734695175
"TRINITY_DN4712_c0_g4_i1"	0.303703087472126	-0.87187304582187	-0.0884220890576727	0.446466457198654	-0.738127504218097	0.784262068372279
"TRINITY_DN4712_c0_g2_i1"	-0.449591764530706	0.424633860425539	0.495061550683147	-0.366415324795847	0.887758133787524	-0.554174912671948
"TRINITY_DN4712_c0_g1_i1"	-0.0885053427758621	0.4390731295387	0.283117277662935	-0.344054494173632	0.782579305889446	-0.470234799856591
"TRINITY_DN4712_c0_g1_i2"	-0.019155103581988	0.125956721432474	0.356266148322139	-0.128930505026416	0.579051328732596	-0.148184245821895
"TRINITY_DN4712_c0_g3_i3"	0.158864404897321	0.529801895114875	-0.430551967753281	0.00528815779255735	0.181314530132963	-0.334059671144
"TRINITY_DN4712_c4_g1_i1"	-0.129711980637113	0.482332082586803	0.290250691373472	-0.566636529285202	0.876418616414893	-0.557926307138012
"TRINITY_DN4741_c2_g2_i1"	0.441332579245349	-0.557172087844168	-0.38177475917734	0.388668573084143	-0.426862603003648	0.767572072412306
"TRINITY_DN4792_c0_g1_i1"	0.288736457440517	-0.713015188232419	-0.249750772971584	0.450015039289015	-0.750518744904154	0.88026265831932
"TRINITY_DN4792_c0_g2_i1"	0.271220492348581	-0.769206980201456	-0.207412785254817	0.51449643472249	-0.738694788897317	0.900308971724789
"TRINITY_DN4740_c0_g2_i8"	0.526355806974666	-0.757372731149496	-0.261627070264967	0.242766458947651	-0.641938969764741	0.708220370903169
"TRINITY_DN4783_c0_g1_i13"	-0.525867729800545	0.371209023643781	-0.2231975607351	0.0251425964667681	0.405836498915942	-0.183960862571858
"TRINITY_DN4783_c0_g1_i22"	0.326534111667893	-0.61672225190328	0.144526250593908	0.371261762425732	-0.305573056711442	0.523349631874916
"TRINITY_DN4783_c0_g1_i24"	-0.0602596259247622	0.647407501723509	-0.39214476408293	-0.0103628972435748	0.243876017805431	-0.552992656103628
"TRINITY_DN4774_c0_g1_i1"	0.217541837639882	-0.843293681910245	-0.168934609607161	0.436254215523566	-0.687462224268784	0.873565343466992
"TRINITY_DN4767_c0_g1_i1"	0.337701723855061	-0.482351905528661	0.0780457252463581	0.502431815419436	-0.486392806087953	0.336000231780005
"TRINITY_DN28940_c0_g1_i1"	0.16247509251635	-0.738916848899841	-0.15886087530628	0.244203957183651	-0.69878163950828	0.891672232856168
"TRINITY_DN28946_c0_g1_i1"	-0.213289472218676	-0.0925875597652289	0.974907280716262	-0.224861863132993	0.273281052556179	-0.215701504199437
"TRINITY_DN19767_c0_g1_i1"	-0.313192313259932	0.935754402748102	-0.141823272372729	-0.344902744215569	0.531433643176472	-0.762652320238428
"TRINITY_DN19730_c2_g1_i1"	-0.130546859661258	0.144051324592576	0.265983706891179	-0.3980306318012	0.689913196544427	-0.276798482474562
"TRINITY_DN19730_c3_g1_i1"	0.387167064889105	-0.736017405363235	-0.269758277877289	0.475531220190601	-0.80421539415501	0.837022431286448
"TRINITY_DN19757_c1_g1_i1"	0.287564834079994	-0.504816950185535	-0.221330719109688	0.395986735991149	-0.537480752940927	0.716890585753096
"TRINITY_DN19786_c0_g2_i1"	-0.227373337966452	0.378375875758113	0.0439266845760109	-0.475269620076246	0.713104598935694	-0.383400983104908
"TRINITY_DN19747_c0_g1_i4"	0.226825542115465	0.0616275849744621	0.116141378482799	-0.136295306742919	0.419714114365693	0.027948704841588
"TRINITY_DN19747_c0_g1_i7"	-0.202235331799716	0.315702784353335	0.114846905123962	-0.118125601823433	0.49093069041984	-0.28923436280489
"TRINITY_DN0_c4_g1_i4"	-0.270334306929085	0.461948282981763	-0.181538102327137	-0.042784510981018	0.500373622148178	-0.22342358764492
"TRINITY_DN0_c0_g1_i12"	0.150578765989577	0.0316209347447623	0.0311328298296253	0.102591790805219	-0.123117378778993	-0.263068725796873
"TRINITY_DN0_c0_g1_i28"	0.127093638899792	0.0612239340645121	-0.076712712407525	0.175511680817487	0.0831781364694149	-0.0462857418470025
"TRINITY_DN0_c0_g1_i34"	0.317133421941389	-0.34481809286062	-0.13766099253164	0.334261363634471	-0.675158155617225	0.246615938492289
"TRINITY_DN0_c0_g1_i39"	0.327957416190192	-0.743826344410318	-0.0945149174728157	0.295314186061056	-0.492585045698877	0.767280324768892
"TRINITY_DN0_c0_g1_i4"	-0.0573760430832289	0.167757034672395	0.372826029808022	-0.109644965881076	0.760662182020152	-0.269899435913787
"TRINITY_DN0_c2_g1_i1"	-0.275652659915624	0.369385101368105	0.479712784451939	-0.36145981756681	0.922426367868821	-0.591951916048854
"TRINITY_DN0_c2_g1_i14"	-0.119005558012981	0.0774806220936456	0.275690841759026	-0.311427005040287	0.751387203094781	-0.223453259089209
"TRINITY_DN0_c2_g1_i16"	0.0248157595684326	0.219996248813957	-0.265862140612279	0.00276576250024365	-0.177246003181826	-0.260822461934449
"TRINITY_DN0_c2_g1_i18"	0.182143148134574	0.216535687007524	-0.190172290673404	0.182616160613721	0.0370017494222027	-0.132944492361529
"TRINITY_DN0_c2_g1_i2"	-0.371239442184999	0.545917767551864	0.199624495437228	-0.200764172698283	0.674024723055585	-0.624364122703138
"TRINITY_DN0_c2_g1_i24"	-0.0388076968553579	0.373450264924983	0.0655959627315967	-0.506236656814125	0.554178543518491	-0.243102432112548
"TRINITY_DN0_c2_g1_i28"	0.246058656584311	0.420634342579114	-0.0698857420759693	-0.111254584873218	0.136906163832526	-0.63927160481922
"TRINITY_DN0_c2_g1_i29"	-0.0722477225963504	0.291207280387336	0.00619093564289228	-0.290764098455811	0.347034975153069	-0.197157249975682
"TRINITY_DN0_c2_g1_i31"	-0.269657113621682	0.192467252330944	0.376544946576379	-0.145293113583636	0.611958346238186	-0.187795676127152
"TRINITY_DN0_c2_g1_i33"	0.225659483270505	0.0669918015221314	-0.245903006768547	0.0549565700305009	-0.109115024484937	-0.190468042805705
"TRINITY_DN0_c2_g1_i35"	0.290815183576233	-0.308648170074398	-0.0353942845126306	0.0557274053816122	-0.308774414606739	0.230841035900707
"TRINITY_DN0_c2_g1_i37"	-0.233506775699888	0.300563167666651	0.359849101869364	-0.304058464717807	0.778997851524268	-0.509246059683412
"TRINITY_DN0_c2_g1_i39"	-0.341164508035406	0.709404949582999	0.134398055881378	-0.381117045557667	0.867753712576449	-0.720114340088706
"TRINITY_DN0_c2_g1_i4"	-0.344988147947514	0.560534706414453	0.323232111481601	-0.335141631262525	0.881082251735606	-0.563576780216724
"TRINITY_DN0_c2_g1_i40"	0.256211628716574	-0.0674297624451912	-0.25051516597509	-0.107912582666972	-0.0421421991212768	0.0253210502061581
"TRINITY_DN0_c2_g1_i43"	-0.212941357461693	-0.215913217422031	-0.152598110779256	-0.0295393002016196	-0.214701404306512	0.229236021469409
"TRINITY_DN0_c2_g1_i6"	0.314442714474388	-0.683465886728784	-0.355294773604074	0.353215009093391	-0.598452711380691	0.749501632115944
"TRINITY_DN0_c2_g1_i7"	-0.41234556240453	0.347757469995233	0.0126131053870557	-0.0737447509641678	0.417569396347976	-0.30396925685202
"TRINITY_DN0_c2_g1_i9"	-0.0817146008916298	0.269447162267882	0.221096502560997	-0.540817263125132	0.651530281785896	-0.203018696026198
"TRINITY_DN0_c235_g1_i1"	0.23624530795036	-0.805545521770491	-0.198260693931347	0.426911664874908	-0.770371653179807	0.937071927087023
"TRINITY_DN0_c5_g3_i2"	-0.250122646732012	0.712319254989381	0.0150466635111457	-0.479589965188435	0.597199837666338	-0.82283041449354
"TRINITY_DN0_c162_g1_i1"	-0.524076629481417	0.407526198243661	0.345209704855276	-0.226455207424034	0.731375345851113	-0.483025583192591
"TRINITY_DN0_c51_g1_i1"	-0.112250785135662	0.244061776747657	0.224678584656923	-0.318443773136027	0.724175649533645	-0.415263308687531
