"kMEblack"	"kMEbrown"	"kMEgreenyellow"	"kMEgrey"	"kMEmagenta"	"kMEpurple"	"kMEred"	"kMEsalmon"	"kMEtan"
"TRINITY_DN447_c1_g1_i37"	-0.204154516650084	-0.307352545085262	0.0758556576741834	0.0618287236867327	0.239922924169817	-0.339886812164307	0.269361046379902	-0.175789400155406	-0.0269891552164922
"TRINITY_DN482_c0_g1_i1"	-0.696256865738835	0.104619043850469	0.287906539113875	0.048912908331839	-0.263116223850142	-0.0266858985428816	0.697827938670384	-0.475239525834418	-0.205058289429911
"TRINITY_DN403_c0_g1_i10"	-0.641490038386365	0.668690814066749	0.246900204281007	-0.0599740493050778	-0.481164959497598	-0.0372676319598126	0.749343890452978	-0.0606417508607052	-0.396483312880789
"TRINITY_DN441_c2_g1_i2"	0.859107918720244	-0.61578979574746	-0.491181283768725	-0.15595303105572	0.461173935816471	-0.11972726586024	-0.859663979468277	-0.00536346295738657	0.377767692630778
"TRINITY_DN441_c0_g1_i19"	-0.363974946186992	-0.0090363094221026	0.27675669176236	0.443008236781516	-0.138541085897122	0.357482675299409	0.276845250690102	-0.0558442739916149	-0.213649880556037
"TRINITY_DN441_c0_g1_i24"	-0.642422611712061	0.425130844658841	0.105672057314184	0.426857990772523	-0.476177042337055	-0.106689695147977	0.705341778190695	0.000196057732529481	-0.362895884729721
"TRINITY_DN441_c60_g2_i2"	0.353393365132628	-0.498020316357165	-0.318661264436594	0.516396854494292	0.166675700029168	0.075507256223322	-0.427747820146095	-0.0993598643933402	-0.0476977974912172
"TRINITY_DN441_c4_g1_i1"	-0.660547561862483	0.408634155638448	0.552098343571974	-0.240615089873669	-0.183561583500591	-0.0875888356654766	0.720292315656428	0.144185246464561	0.0838841490538494
"TRINITY_DN441_c7_g1_i1"	0.963750659682945	-0.607841047394507	-0.272912207255549	-0.0875617479382074	0.307364265613165	-0.30049815687636	-0.784836878404751	0.107097164218311	0.400683855030208
"TRINITY_DN402_c0_g1_i4"	0.81207526373327	-0.363689630561326	0.13690026801978	-0.190999887196321	0.0815581745136038	0.0337183585650657	-0.592839528290026	0.310490267877289	0.365410272971118
"TRINITY_DN402_c0_g1_i5"	0.749144986446987	-0.298431859055837	0.112036809544995	-0.328735566021041	-0.0573971138135387	-0.215338483278334	-0.462026654289607	0.271182195336609	0.479488256089385
"TRINITY_DN456_c1_g1_i1"	0.695123351753702	-0.521840099741266	-0.460107849382748	-0.0937423470925615	0.319428366858655	0.0329650717761779	-0.680101398952482	-0.161267344181908	0.377998988122708
"TRINITY_DN456_c0_g3_i1"	0.888842311560558	-0.719066605104988	-0.267599606465453	-0.00935536398229251	0.563954324914383	-0.114696218319157	-0.879539347156802	0.0859034840381081	0.453333131658118
"TRINITY_DN456_c0_g1_i1"	0.855380582978512	-0.471376333814446	0.223286450650201	-0.142917552375621	0.386563181440338	-0.161990273087902	-0.669306854842143	0.428784630402778	0.430250041515588
"TRINITY_DN443_c0_g1_i1"	0.643115443243317	-0.613937549032764	-0.302643329836592	0.125948274399834	0.0751268933947515	-0.273387212770559	-0.424414840481611	0.152483146571156	0.280043215906799
"TRINITY_DN404_c1_g2_i1"	-0.519141782821054	0.0916963697669112	0.0584921810976596	0.298053957479403	-0.524736916929005	-0.120298563127833	0.758465101817796	-0.267376427940039	-0.302528885820061
"TRINITY_DN404_c0_g1_i14"	0.779927487698028	-0.588271496242203	-0.44749900111129	-0.166293561359292	0.386590354833122	-0.247204502383563	-0.736890263670522	-0.0511983721711908	0.386906861350117
"TRINITY_DN404_c0_g1_i9"	0.852816496151513	-0.32602342604064	-0.108798076024025	-0.164542506405705	0.125125584955537	0.13519999674424	-0.721449711138554	0.225194119630606	0.385903104117771
"TRINITY_DN404_c1_g1_i1"	0.889212734738538	-0.475758626080598	-0.28042872568155	-0.0225221292472422	0.387709442531821	-0.0164492574285648	-0.885365850833466	0.359112586296545	0.345420879010673
"TRINITY_DN495_c55_g1_i2"	0.771707916386029	-0.562634656556492	-0.302817443363539	-0.0321316624742981	0.344468047654171	-0.0327622924013997	-0.742611483330107	0.00116165585697481	0.367135688334468
"TRINITY_DN495_c16_g2_i1"	0.675955979612789	-0.218466608223502	0.365853350562926	-0.0919711708774371	0.480698054033007	0.0503686798225383	-0.636813516424615	0.721555774576372	0.447189342168751
"TRINITY_DN495_c0_g1_i1"	-0.575343251600485	0.56862936168991	0.236831038529567	-0.0170978266084764	-0.380060750686073	-0.159410043376438	0.756530522840247	0.286387816062338	-0.31206558172425
"TRINITY_DN495_c0_g1_i10"	-0.671319222910947	0.226547944287404	0.117827028845553	0.133639217808047	-0.476703386417979	-0.247115646354419	0.887534377053572	-0.312654318460757	-0.362820052122159
"TRINITY_DN495_c0_g1_i3"	-0.767151911496543	0.521762946540702	0.00901090935295666	-0.101051023324883	-0.584354749469916	-0.177633826728029	0.858463330115657	-0.202467993334061	-0.294293109243176
"TRINITY_DN495_c0_g1_i4"	-0.743347534567762	0.345703601867487	0.050033857461698	0.365720978860864	-0.472946328835333	0.00968078049364454	0.80766158656374	-0.234305398275968	-0.500160572827442
"TRINITY_DN495_c0_g1_i6"	-0.8279768276575	0.484319224752239	0.0456111172461104	0.0648755471547296	-0.612760392875976	-0.190401020759142	0.953674329119913	-0.313783840317764	-0.388490676951334
"TRINITY_DN495_c0_g1_i7"	-0.466665748859886	0.440314800380325	-0.015361918172433	-0.169634888029578	-0.62820447209523	-0.195974851195967	0.671674452603567	0.177978551880253	-0.162812185881399
"TRINITY_DN495_c0_g1_i8"	-0.408063384245776	0.808079842966092	-0.0693975577031146	-0.0206339073879088	-0.557965697430076	0.0619164424865882	0.480242730467581	0.120630813683398	-0.333411661015882
"TRINITY_DN495_c0_g1_i9"	-0.615730775634677	0.148350621838339	0.0369251509920895	0.0622975095071524	-0.396730724541474	-0.223120008199467	0.788850386825853	-0.368816880650487	-0.295431175551466
"TRINITY_DN495_c2_g1_i4"	0.897172241347571	-0.75478552470961	-0.460317566806028	-0.0842723512662079	0.376349554653626	-0.311151590480412	-0.788471178577656	-0.0944304229997438	0.4339691018297
"TRINITY_DN495_c1_g1_i12"	-0.426778124313148	0.377126045178904	-0.439115008947849	-0.277315821326603	-0.70272655892382	0.243601169494754	0.438591559628444	-0.298268361328545	-0.0990811953879956
"TRINITY_DN495_c1_g1_i15"	0.19655000149352	-0.0184540250690728	0.795866131452346	-0.145257383230892	0.382448852201899	-0.00389241736092087	-0.11734643411252	0.588192370696951	0.32109273434833
"TRINITY_DN406_c0_g1_i10"	-0.523515826752495	0.614773488456547	-0.128850781331176	0.0801813602239681	-0.361509310873507	0.149893730998164	0.508173211072698	0.233700412946928	-0.191122587932997
"TRINITY_DN406_c0_g1_i12"	-0.881106412163801	0.721508102323886	0.310298825582632	0.048364662461692	-0.383900323656789	0.0745067448436683	0.83489505091493	0.0128696162154937	-0.478241510267384
"TRINITY_DN406_c0_g1_i13"	-0.780439685104367	0.624233742211689	0.132779653677418	-0.108164912755342	-0.639778532380117	0.0516860109216907	0.803582790118716	-0.0895826747670798	-0.341852745368555
"TRINITY_DN406_c0_g1_i14"	-0.351433956770184	0.497273970678353	0.217447995373972	-0.00990498261563223	-0.364207877236301	-0.229281431118423	0.606847695944341	0.329751184124723	-0.301318661034537
"TRINITY_DN406_c0_g1_i15"	-0.703129026634044	0.466333522744164	0.125979601094382	-0.228820245726182	-0.629440936481051	-0.0307102113545661	0.854457305449257	-0.222599018705036	-0.120097156674222
"TRINITY_DN406_c0_g1_i16"	-0.841998217843804	0.777012441630789	0.297011056092896	0.0702908993032647	-0.557746374596235	0.147612950900384	0.837612898984276	0.0748716768902526	-0.359109729188673
"TRINITY_DN483_c0_g1_i1"	0.968805422039175	-0.551654489745697	-0.23826670099899	-0.0877981373824939	0.184087090914653	-0.166361095700583	-0.764461813420277	0.120656651040774	0.335311554852872
"TRINITY_DN424_c0_g1_i1"	0.981510099287984	-0.666818086109092	-0.257064308414877	-0.11106665969474	0.319964799372219	-0.149560586186881	-0.821522439325221	0.101340683918997	0.398316305559086
"TRINITY_DN465_c1_g1_i1"	0.865378351617458	-0.492359132007118	-0.443360903145445	-0.286042683692949	-0.0606859809273341	-0.137835779740831	-0.627476270055513	-0.0786980022937338	0.403328276732701
"TRINITY_DN465_c3_g1_i1"	0.379237696831299	-0.646213136845867	0.100158420876347	-0.133140769834387	0.169755343606247	-0.309368739357046	-0.217984966219983	-0.113170383994913	0.527425683163034
"TRINITY_DN465_c3_g1_i2"	0.885620921574088	-0.584320916661483	-0.438617242126055	-0.0888415869031198	0.434860591560673	-0.0880744875514194	-0.870181870738458	0.123614406218052	0.38365103717386
"TRINITY_DN428_c0_g1_i1"	0.946315537397444	-0.506999069645148	-0.189092357061541	0.0497146056140793	0.236247913149814	-0.0692007031141803	-0.777710495281753	0.182413796911855	0.289332290957534
"TRINITY_DN428_c0_g1_i2"	0.923022931856614	-0.48160088928665	-0.158063998299089	-0.145030142145413	0.493124833128004	0.0115619193910284	-0.916511947645892	0.250518467162474	0.465390644341527
"TRINITY_DN417_c0_g1_i1"	0.969204842109895	-0.645256190350403	-0.386264686297422	-0.162726311441674	0.24550551699805	-0.21899122709048	-0.79178339978234	0.0103830739617507	0.435656934199368
"TRINITY_DN484_c0_g1_i1"	0.856793292146156	-0.412356204665914	-0.329968781442492	-0.155567159404362	-0.0899789307246928	-0.0860771956576126	-0.575283649880815	0.0319343119952899	0.291559636772457
"TRINITY_DN484_c0_g1_i3"	0.919294496083136	-0.505877808198122	-0.355291554969742	0.0438489693553676	0.104024441717784	-0.0886682638617802	-0.710762459439306	0.0604895448625904	0.2122240640352
"TRINITY_DN484_c0_g1_i4"	0.837906884563271	-0.245531251049478	-0.112095404573691	-0.129857541409514	0.172744342625279	0.0897049373476467	-0.765113519763799	0.32152297766792	0.313836197556136
"TRINITY_DN484_c0_g1_i5"	0.859303435363832	-0.466375216582555	-0.356050499730219	-0.16784792648436	-0.118901561587266	0.0019533000308537	-0.609785543770414	0.00986313058511874	0.3629520593602
"TRINITY_DN479_c0_g3_i1"	0.75475067783553	-0.572716464720964	-0.287286865162532	-0.075335525572594	0.605312896749001	-0.0319310335740066	-0.794449144523509	0.0279862227893447	0.292354906577396
"TRINITY_DN479_c0_g3_i2"	0.599414162420177	-0.190271233593244	0.22603497755739	0.067068749938496	0.741943835939644	0.106756504358551	-0.731276767955719	0.483982599671273	0.230156396994262
"TRINITY_DN479_c0_g3_i3"	0.904425185309926	-0.511932262333346	-0.369910564557631	-0.063202259730234	0.478501215993513	-0.0245532148235302	-0.918918511560316	0.0305197896989099	0.345783704717806
"TRINITY_DN479_c0_g3_i4"	0.480540333792878	-0.267489387776313	0.0942039512556185	-0.347643483531842	0.0984143731092518	0.132871751876476	-0.409005091603428	0.199068187484317	0.169152949139401
"TRINITY_DN479_c0_g1_i7"	-0.552081710702086	0.697172159842503	0.492536590387159	-0.292346086735289	-0.344739499561375	0.253119099372886	0.557907844125442	0.180871378476794	-0.0540055574291598
"TRINITY_DN479_c0_g2_i3"	-0.718338026487099	0.627964631659833	0.426901006128107	0.166443803482119	-0.558857836843367	8.75796817464795e-05	0.832337901606754	0.117778007768575	-0.192959720921755
"TRINITY_DN479_c3_g1_i1"	0.513470326496318	-0.786573211198609	0.282297510124265	-0.0761829026115613	0.200105944235014	-0.279566668745174	-0.234663773282298	0.0902507057325537	0.486311106764837
"TRINITY_DN479_c1_g1_i1"	-0.663880224332937	0.46381701147548	0.115174815349534	-0.162753579489039	-0.597167796286302	-0.0701626645271837	0.819878157373768	-0.122920767306632	-0.0347453090680653
"TRINITY_DN479_c12_g1_i1"	-0.587832392951132	0.13427079069791	-0.0667318668351557	0.204029261836908	-0.460042064498745	-0.015180396696769	0.648682272268558	-0.322724410084956	-0.200308432143831
"TRINITY_DN479_c12_g1_i2"	-0.69647348702839	0.410615671839289	0.327594655101145	-0.0449417728000502	-0.493810736021865	-0.103770910706717	0.868099003682	-0.109476217072346	-0.393510081861979
"TRINITY_DN486_c0_g1_i17"	0.927731140279749	-0.666366460916317	-0.367546421156484	-0.148534069748936	0.222362081243411	-0.280635554632477	-0.735314153634107	0.0418246719638984	0.458218611001735
"TRINITY_DN486_c1_g1_i1"	0.693017283143672	-0.388229870427588	-0.466816268888675	-0.19703413843403	-0.232018734133523	-0.212427436336722	-0.435645715255955	-0.09810336503139	0.284853460013433
"TRINITY_DN455_c41_g1_i1"	-0.576476552715803	0.941414774751559	0.24578061874323	-0.254333416311469	-0.424181680083762	0.31429756279268	0.498528920709259	0.302458107559063	-0.223087047828602
"TRINITY_DN455_c0_g1_i1"	-0.846834552311476	0.55148900287878	0.359732607734515	0.0833457385277029	-0.54333993427548	-0.163870926947133	0.979892624769932	-0.0685289790829724	-0.330337726041967
"TRINITY_DN455_c0_g1_i10"	-0.901932647368064	0.498035387493487	0.137490237719835	0.206303698204976	-0.379671065969594	0.0755155343762119	0.86173351368478	-0.229667400613262	-0.592874944408975
"TRINITY_DN455_c0_g1_i2"	-0.718314779603395	0.499332694711082	0.389520804337591	-0.198995244613468	-0.488557281337705	-0.277109000246222	0.882078363070749	0.0218539809756449	0.0728273636604082
"TRINITY_DN455_c0_g1_i20"	-0.887338945954891	0.585123642950391	0.314553742876216	-0.0281548232372612	-0.509097277030667	0.0607420399182618	0.907901188210193	-0.0378811649664466	-0.409654638550178
"TRINITY_DN455_c0_g1_i5"	-0.777838758557134	0.406829279812211	0.377334437023296	0.106933623283189	-0.452001076074031	-0.229796744711703	0.957327497931132	-0.079624434959263	-0.366648787768787
"TRINITY_DN455_c0_g1_i6"	-0.743394123794159	0.231655961651433	0.417970821892797	0.163503516087911	-0.436674097912505	-0.301808307673666	0.924562045665247	-0.158332589566269	-0.218178058579575
"TRINITY_DN478_c0_g1_i3"	0.963467045502246	-0.62131680596027	-0.428594506248127	-0.113543913754376	0.236094489445317	-0.184322545984463	-0.801836038886643	-0.0157743595528911	0.364082883731046
"TRINITY_DN493_c0_g1_i3"	0.641774316912057	-0.28164472627067	-0.286702974451191	0.00820159031928575	0.271629765788499	-0.0509160541728097	-0.582975343588188	0.44292207903418	0.199834898723041
"TRINITY_DN493_c2_g2_i2"	0.856370954514512	-0.468589823581396	0.223401974901001	0.0376925670024673	0.527322631551437	-0.0436894145287822	-0.774870074551937	0.4351236476817	0.440531656043556
"TRINITY_DN414_c1_g1_i7"	-0.481150156584785	0.502270730945197	0.413991436103672	0.410981820451474	-0.366200237128913	-0.292451827279991	0.657685473221866	0.38434454634074	-0.159500776670732
"TRINITY_DN7815_c0_g1_i1"	0.974701080299969	-0.545435191038421	-0.254472174193548	-0.155378740901087	0.184139041091649	-0.177315239044419	-0.760743792780516	0.112668177864219	0.408950153686432
"TRINITY_DN7810_c0_g1_i1"	0.94211690712337	-0.646163065001079	-0.429027102890357	-0.0921975140742272	0.209315422414238	-0.232717016754441	-0.75775607184094	-0.0173619698943346	0.39818707349628
"TRINITY_DN7814_c0_g1_i1"	0.923242684668436	-0.673251525928047	-0.435862189395775	-0.187086911228003	0.312913452642771	-0.34725312751378	-0.775705038313173	-0.0600817194701697	0.461889560837739
"TRINITY_DN7802_c0_g1_i1"	0.531791971931316	-0.458460192699717	0.165432537496154	-0.141289466199037	0.333433082220089	-0.420963866200304	-0.418625654624941	0.279143211023904	0.905091641284241
"TRINITY_DN7875_c1_g2_i1"	-0.57139987283419	0.941078346720076	0.232139154690804	-0.229595770586417	-0.509946302349819	0.336857313305783	0.537163332966748	0.200775043441536	-0.267203862368239
"TRINITY_DN7894_c0_g1_i4"	-0.309445929396149	-0.00460526643905215	0.747844773739225	-0.0412585419298432	0.147321825203566	-0.18346859327602	0.311798776448663	0.245542306724564	0.320276945916132
"TRINITY_DN7833_c0_g1_i1"	0.800916961227225	-0.357262866725296	0.166911985544228	-0.0200469224369452	0.509098275107343	0.090770636101604	-0.771732819489395	0.446730938930169	0.301126449694809
"TRINITY_DN7832_c0_g1_i1"	0.964813177621198	-0.537298306215369	-0.451685541955812	-0.128174657088968	0.262493169143244	-0.0580051760615725	-0.885666208609916	0.0356869785149415	0.381629308447431
"TRINITY_DN7877_c0_g1_i1"	0.95884400164654	-0.585848079095869	-0.344106630855156	-0.0296880734321847	0.433067313692348	-0.173309562316732	-0.870323376684095	0.156568474571171	0.350914369379044
"TRINITY_DN7846_c0_g1_i1"	0.352996070940004	-0.340454167724787	0.135518707547166	-0.405396332335333	0.220458327191116	-0.327390621025955	-0.264776288173158	0.192672233231222	0.986664347393747
"TRINITY_DN7842_c0_g1_i1"	0.764662284796264	-0.391266085290154	0.255734352905438	0.0534878454391221	0.586156682270967	-0.0694327047610928	-0.749911756214996	0.510796285460163	0.453588141620256
"TRINITY_DN7881_c0_g1_i10"	0.555745047827451	-0.194712855459741	-0.0498843356246581	-0.228304121016454	0.239156363996944	0.0416495643411749	-0.578091103901861	0.497040333776007	0.44305205911642
"TRINITY_DN7881_c0_g1_i7"	0.109254341478391	-0.35426150507192	0.0271568071308571	0.44137525890357	-0.0327214526741478	-0.198008324173848	0.0389691558745754	-0.188247388373025	-0.378064604594586
"TRINITY_DN7881_c0_g2_i1"	0.620610250666331	-0.466553604752947	-0.468835326860906	0.00520005485219411	0.157384224336647	0.0548769424756509	-0.606860858978164	0.0886112504165311	0.371377660973936
"TRINITY_DN7881_c0_g2_i2"	0.588642707267853	-0.457139365436054	-0.410049200033153	0.409388538955064	0.209265839395178	-0.14264918972777	-0.506698303317094	-0.0498398004258576	-0.278697627821474
"TRINITY_DN7825_c0_g1_i1"	0.535465072891231	-0.530251852311468	-0.106924237696921	0.139672477461796	0.576768503821079	-0.00226273834241272	-0.635173678446562	0.426036233606019	0.289300606821915
"TRINITY_DN7858_c0_g1_i1"	0.967521835701172	-0.497151426674029	-0.388969437756898	-0.154448641575821	0.271109238361421	-0.121448735992024	-0.849193279890716	0.124326852213951	0.398583088371181
"TRINITY_DN7866_c0_g1_i1"	0.77913962695605	-0.294807234316042	0.13716739189398	-0.142130229662247	0.0479327821835639	0.107822999295673	-0.582379199309734	0.32645017621597	0.312105054075604
"TRINITY_DN7865_c0_g1_i2"	-0.473853090526165	0.00467197569162023	0.237208398273612	-0.208532972344492	-0.377010363900398	-0.507858128735656	0.730992361655099	-0.202125176351705	0.100291571432034
"TRINITY_DN7865_c0_g2_i1"	-0.178822943814621	-0.249386167210931	-0.263282360561979	-0.245072690773546	-0.343828788446286	-0.350289677409736	0.422470145142672	-0.527855244105491	0.00703230990599536
"TRINITY_DN7840_c0_g1_i1"	0.981100162755049	-0.55975017749812	-0.188695594335773	-0.0681680884155745	0.290657160378886	-0.107452212942042	-0.81743720066186	0.170899287329033	0.368471251275869
"TRINITY_DN7862_c1_g1_i2"	0.495862841650062	-0.664100414704398	-0.167369713658757	-0.119227884565976	0.277477543099591	0.0215412341037297	-0.54028867872721	-0.255754405207741	0.204114398095509
"TRINITY_DN7813_c0_g1_i1"	0.883758556387669	-0.434390083073571	0.193812443920284	-0.142520360729367	0.314116266612148	-0.126280615004564	-0.69926495665051	0.403741844983922	0.486923975649622
"TRINITY_DN7868_c0_g1_i1"	0.900676730787567	-0.398165505478483	-0.165366265185095	-0.147147055773793	0.380006405039901	-0.0366240189922126	-0.867098091028701	0.218799529874714	0.382101246151659
"TRINITY_DN7868_c0_g1_i12"	0.975779381687772	-0.575028577825202	-0.329675961056947	-0.122464155983113	0.240723835227275	-0.208654708324126	-0.778921056163065	0.0584775716415922	0.392542532497412
"TRINITY_DN7868_c0_g1_i19"	0.843873034622569	-0.26042482536691	0.166795737477232	-0.0878478879549244	0.31890837243484	0.0396483740131294	-0.728225824398312	0.455182453303263	0.359720833359472
"TRINITY_DN7868_c0_g1_i21"	0.724208900139032	-0.257347426890123	0.148993482011913	-0.15744780919479	0.0955232610000924	-0.12654949480554	-0.525054299703357	0.302158345592219	0.387295586673277
"TRINITY_DN7893_c0_g1_i1"	-0.860840782561238	0.278203659641347	0.388000243170923	0.0882459825153122	-0.340582712472961	-0.128469140369309	0.914249823168712	-0.215359576021991	-0.273921077874456
"TRINITY_DN1186_c0_g1_i1"	0.978446676591316	-0.557848223055773	-0.188320312057127	-0.109873852556892	0.23272143549616	-0.124385491194403	-0.789521803391307	0.160837473424566	0.407486927557981
"TRINITY_DN1154_c0_g1_i5"	0.487080360220693	0.082811585882645	0.456417237266806	-0.196412766345297	0.169111382167817	0.0858286039451948	-0.427331239800541	0.581056749877852	0.343951291131655
"TRINITY_DN1137_c0_g1_i4"	-0.2248144331742	-0.216255748533488	0.557070113546383	0.020231464227207	0.371179379874116	-0.528205856081202	0.286494652378869	0.222957439165306	0.160847457730932
"TRINITY_DN1127_c0_g1_i1"	0.852627651998785	-0.463552458675219	0.192560947926861	-0.0945762355831511	0.278440905500175	0.0370305093368208	-0.696079205089855	0.387558100121722	0.368414671429538
"TRINITY_DN1183_c0_g1_i1"	0.6773500536055	-0.659019717359554	0.0906039927780308	0.463939622735237	0.645127379502753	-0.359164326547711	-0.585877875358662	0.204553682107296	0.16226041895021
"TRINITY_DN1183_c0_g1_i4"	-0.130749817778689	0.484258103728751	0.663274440537037	-0.00667098239327238	-0.0205253648932594	0.369627989735069	0.0642513355577211	0.588078847983047	-0.0436136012737081
"TRINITY_DN1183_c0_g1_i6"	0.946974112521143	-0.514916815488624	-0.347325323893471	-0.113041101814888	0.426767630380828	-0.121782333850609	-0.906348586990043	0.143364344167567	0.436430036074869
"TRINITY_DN1135_c0_g1_i1"	0.972088181924538	-0.54007606479105	-0.0539428426332724	-0.119796420405	0.351333800412117	-0.176193549830814	-0.789046572691351	0.262750986760305	0.468892045468478
"TRINITY_DN1108_c0_g1_i15"	0.955390626524397	-0.516012431938578	-0.247626585932024	-0.0624289409130807	0.182106387021061	-0.100640688503648	-0.757719026498467	0.107740814863747	0.284137794671848
"TRINITY_DN1138_c0_g1_i1"	0.913798248486757	-0.737743970487122	-0.40797555241165	-0.0749877000353843	0.432809581859888	-0.223422433933694	-0.824955780953947	-0.0265495849680266	0.374591846071179
"TRINITY_DN1198_c0_g1_i2"	0.923287724397363	-0.643212749583144	-0.473582289913679	-0.158735991317982	0.211946414994417	-0.299555000769494	-0.729182178898509	-0.082557864139592	0.408073412914248
"TRINITY_DN1100_c0_g1_i2"	0.797285249196153	-0.304239955136824	0.141134237282483	-0.154844269260153	0.0927651773395133	0.0955938524252885	-0.58956037888426	0.338311376786384	0.322586050730857
"TRINITY_DN1100_c0_g1_i4"	0.849166987605257	-0.387880087397533	0.182540941288516	-0.0787158649851226	0.284281086670925	0.083261166145115	-0.694213342251802	0.39526055217074	0.287941196154874
"TRINITY_DN1133_c0_g1_i1"	0.965079900136149	-0.595881080356872	-0.361428090985102	-0.111365156057117	0.143469913044752	-0.120225230052454	-0.767757947552997	0.0376218376285428	0.36376287397344
"TRINITY_DN1162_c0_g1_i1"	0.767506429741249	-0.339769178082785	0.280638993362134	-0.155860955204226	0.392679241469554	0.00559996113029293	-0.693399532457257	0.339595675572018	0.492767557371572
"TRINITY_DN1105_c0_g1_i1"	-0.336425836170169	0.485785839561917	-0.385212405415178	0.247394639096155	-0.491821511547142	0.249623702886375	0.356215780320016	-0.217427071744887	-0.490352928153485
"TRINITY_DN1195_c1_g1_i5"	-0.339928694363785	0.471929204817434	0.604975995886622	0.120214799051775	-0.178320989188241	0.231649733653001	0.376078038182521	0.444446511107992	-0.0195350599864085
"TRINITY_DN1195_c1_g2_i1"	-0.666063713892445	0.641473945143726	0.160434619901252	-0.0820318819684035	-0.306203047775234	0.0956525529690914	0.587128708947221	-0.0420601757878214	-0.214266760405998
"TRINITY_DN1193_c0_g1_i2"	0.810228049946706	-0.47193196513732	-0.587484567150119	0.0881735795610438	0.360871077249222	0.125994908482929	-0.902793387990093	-0.0397560559100099	0.150209479232832
"TRINITY_DN1193_c0_g1_i4"	-0.492109048079979	0.624919590893765	0.196340676780495	0.0666030398202001	-0.284635501921736	-0.21552445060774	0.592560831884581	0.394957063303318	-0.255750832099765
"TRINITY_DN1172_c0_g1_i1"	0.850288675853635	-0.53656084410508	0.204146230918709	-0.0869381790370778	0.585026608046215	-0.181330966784438	-0.748619067414348	0.394196009637399	0.492038099428634
"TRINITY_DN1124_c1_g3_i1"	0.850593039946837	-0.419200422991318	0.251820810962248	-0.104264512774011	0.283829414315288	-0.0770012250089371	-0.647588162203564	0.483464143205425	0.435980309406416
"TRINITY_DN1124_c2_g1_i1"	0.548847873743879	-0.554946158690964	-0.25292324365426	-0.123898194668916	0.0107634993025118	-0.157665229989152	-0.431710450841304	0.0553899538313224	0.458609207409826
"TRINITY_DN1178_c0_g1_i10"	-0.83649042922491	0.27744163517948	0.373101663542217	0.0412685126100125	-0.373848179218928	-0.180237284889352	0.930068253833144	-0.283822745503626	-0.298552194366689
"TRINITY_DN1168_c1_g2_i1"	-0.584640002087217	0.788346549154112	0.147814568873849	-0.0736201330229945	-0.480458484239147	-0.00909998888510768	0.649154185946443	0.371258159780252	-0.218050403722684
"TRINITY_DN1153_c0_g1_i3"	0.873453493936711	-0.549622657013076	-0.438619849570753	-0.256764237104411	0.0577101532364256	-0.149185622155796	-0.673902176354432	-0.0806112653070648	0.508155273725409
"TRINITY_DN1153_c0_g1_i4"	0.983157421284639	-0.560432093605426	-0.273539965730254	-0.107572430647518	0.277731617401003	-0.190318757588886	-0.796395592330616	0.116579581599793	0.402992632970935
"TRINITY_DN1184_c0_g1_i1"	0.975357169268423	-0.55606218206935	-0.265717007536395	-0.0864653237839744	0.253853747475881	-0.119883471647568	-0.802401260689566	0.116323532071194	0.354423878269084
"TRINITY_DN1185_c0_g1_i1"	0.934478350454286	-0.715703220258127	-0.346039032140572	-0.133038620028653	0.372696476187609	-0.258454363466039	-0.783311782327069	0.0424797484587878	0.458527097389404
"TRINITY_DN1132_c1_g2_i1"	0.938688260762089	-0.677484862226923	-0.394108860267803	0.0146252031690626	0.366304457475501	-0.175483191316131	-0.835492981119652	-0.0113243398004148	0.366585892505268
"TRINITY_DN1176_c1_g2_i1"	-0.661704071905662	0.880699247686969	0.0991754260751478	-0.0858868474459796	-0.437981492493998	0.123521416991876	0.656485822643495	0.292327001156255	-0.365134748369066
"TRINITY_DN1114_c0_g1_i21"	-0.669484897808447	0.748449772640683	0.368927482574173	-0.0595425845673257	-0.471222760408588	-0.0540155721734819	0.716928621464439	0.202578867069754	-0.0515156219540244
"TRINITY_DN1142_c0_g1_i1"	-0.566794359384418	0.485043840964314	0.616577486067423	0.460646019569842	-0.16129857058019	-0.216670910119855	0.621370468533783	0.346047369468914	-0.292675101052143
"TRINITY_DN1142_c0_g1_i10"	-0.566794359384418	0.485043840964314	0.616577486067423	0.460646019569842	-0.16129857058019	-0.216670910119855	0.621370468533783	0.346047369468914	-0.292675101052143
"TRINITY_DN1142_c0_g1_i11"	-0.48442535238498	0.436850212385237	0.905523976392763	0.13698692807233	-0.11186919719484	-0.00214996226274004	0.565147147189188	0.476307149668913	-0.0817380818306268
"TRINITY_DN1142_c0_g1_i5"	0.12285667742275	-0.37480911235047	-0.471482021122977	-0.0212494992827031	0.185548779162791	-0.33090328810087	-0.085837379775039	-0.165839224780687	-0.0100434810913384
"TRINITY_DN1109_c3_g1_i3"	0.433114929413736	-0.350468961817484	-0.387639460342913	0.0402621442423828	0.162049167951326	-0.204888969057272	-0.394610414003298	0.268754673625043	0.222446307915983
"TRINITY_DN1145_c0_g1_i3"	0.810138277706169	-0.352405397561263	0.151069759136655	-0.138332931192979	0.0854412769993233	-0.0266586033439386	-0.575131795530845	0.331838857847037	0.409003976311877
"TRINITY_DN1152_c0_g1_i1"	0.490858919806951	-0.406897010404726	0.10341389162306	-0.406663270927649	0.264962124262853	-0.283464037543494	-0.376072243973302	0.19042826363191	0.963556202895935
