baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN28895_c0_g1_i5	495.221590416931	25.5705966991943	3.39966844242069	7.5214972084122	5.41524840211011e-14	3.54779999064244e-10
TRINITY_DN133_c0_g1_i15	37.3758058069013	22.2294107024859	3.73531238151197	5.95115171960208	2.66262114442484e-09	1.33156438564924e-06
TRINITY_DN7411_c0_g1_i1	566.898344802702	12.8525262348901	2.97502527211053	4.32014018683352	1.55930111380564e-05	0.00289808829704899
TRINITY_DN8368_c0_g1_i12	45.5218147648157	22.505552661572	3.74625080537392	6.00748690645277	1.88421017786651e-09	1.33156438564924e-06
TRINITY_DN32835_c0_g1_i2	25.8755578663163	21.7185686352237	3.71629322201125	5.84414827834	5.09166602998644e-09	1.33156438564924e-06
TRINITY_DN3387_c0_g1_i6	23.00049588117	21.5538999964563	3.71070250459118	5.80857666972443	6.3006175616464e-09	1.33156438564924e-06
TRINITY_DN817_c4_g2_i3	33.0632128291819	22.0608584518747	3.72874442522284	5.91643082391102	3.29002750853457e-09	1.33156438564924e-06
TRINITY_DN24816_c0_g1_i2	25.8755578663163	21.7185686352237	3.71629322201125	5.84414827834	5.09166602998644e-09	1.33156438564924e-06
TRINITY_DN75782_c0_g1_i1	24.9172038712675	21.6659467985395	3.71447094671204	5.83284863695532	5.44889943990938e-09	1.33156438564924e-06
TRINITY_DN41593_c0_g1_i1	23.4796728786944	21.5828262881554	3.7116602596302	5.81487118390133	6.06805957926345e-09	1.33156438564924e-06
TRINITY_DN1442_c0_g2_i5	898.029644222923	26.5857939723963	3.38217019708443	7.86057247956189	3.82381784775706e-15	7.09414151487717e-11
TRINITY_DN22959_c0_g1_i17	28.2714428539382	21.8420887175614	3.72067443568555	5.8704649103589	4.34574756547852e-09	1.33156438564924e-06
TRINITY_DN25937_c1_g1_i6	29.2297968489869	21.8839408239888	3.72235972701877	5.87905050260029	4.1262647732974e-09	1.33156438564924e-06
TRINITY_DN35044_c0_g1_i2	40.7300447895719	22.3454927570483	3.74002835591229	5.9746853848646	2.3053464629514e-09	1.33156438564924e-06
TRINITY_DN881_c6_g1_i11	26.3547348638406	21.7438285052275	3.71718917652706	5.849535084879	4.92948900050399e-09	1.33156438564924e-06
