Accession_ID,log2FoldChange
P51954,NA
Q19967,NA
Q8K0C8,NA
A7SCH8,NA
P58374,1.3779895866988
Q54CS8,NA
P56876,-0.343979242876321
O80996,NA
O64518,NA
P0C188,NA
Q8CAA7,0.981203544701
A8GG79,NA
O65084,NA
Q42290,NA
P20901,NA
B2RW38,NA
P70569,NA
Q96RW7,NA
Q96RW7,NA
Q96RW7,NA
Q96RW7,NA
Q96RW7,NA
P25250,0.899129655076136
P28734,NA
Q8H8N3,NA
Q5Y5T1,NA
P62255,NA
O76743,NA
D0MY11,2.31969304073456
P27133,NA
Q8TGM7,2.86365392645412
P41041,NA
Q54DS8,NA
Q5XH14,2.31969304073456
Q04656,NA
O13370,NA
Q04217,NA
Q90XC2,NA
Q91437,NA
Q91437,NA
Q9P3U8,NA
Q54Y20,NA
O09053,NA
Q84H41,NA
Q9QZ67,NA
P40984,NA
F4HPR5,NA
P38584,2.31969304073456
P38584,2.31969304073456
Q54T05,-0.0472406226889223
Q1JQE0,0.981203544701
O13823,3.33327230807702
O35594,NA
Q84WW3,NA
P42791,0.41399502506809
P27085,NA
Q4PGT2,0.41399502506809
Q96PY6,NA
Q8T295,NA
Q5CG95,NA
O22928,NA
Q1AS21,NA
Q9VYA0,NA
Q38998,NA
Q9SJD4,NA
Q5JTN6,NA
Q6Q151,-0.379130602765205
P30771,2.58844406481389
C9WPN6,0.885604294548421
Q9LIS2,NA
Q9VBP3,NA
P61129,NA
Q0J2L7,NA
O24308,NA
Q03042,NA
Q9BZJ0,2.79438056176031
O81742,NA
Q94503,0.981203544701
Q89BP9,NA
P31582,3.33327247802
Q09JZ4,NA
Q9LF98,NA
Q5ZI11,NA
Q4FP38,NA
Q9DD03,NA
P24044,NA
P49951,NA
O01305,NA
P46265,NA
P48166,NA
Q45FA5,NA
Q5EB68,NA
Q5EB68,NA
Q5S7T7,NA
Q8BKE9,NA
O77404,NA
O35900,NA
O81902,NA
Q5QMN3,NA
Q10074,NA
P72780,NA
A8ILK1,NA
Q5Z8Q9,NA
O60306,2.58844406481389
O60306,2.58844406481389
O14744,3.33327230807702
P54868,NA
Q39565,NA
Q5R407,NA
P47808,NA
Q5RD73,NA
Q3EAR7,NA
Q68FF0,NA
Q5W915,2.31969304073456
Q9SEE9,2.58844406481389
O08914,NA
P90519,NA
Q8T3X9,0.885604294548421
Q5XIN3,NA
Q8TCT9,NA
Q8CHB8,NA
O94580,NA
P27996,NA
Q8BRC6,NA
Q9LYU8,NA
Q39572,NA
Q4IA62,NA
Q9VJ79,NA
Q9VJ79,NA
Q8QGH2,NA
Q54BM8,NA
A0A0A2JW91,NA
O48713,NA
Q55BZ4,NA
Q92834,0.981203544701
Q6IR75,NA
Q9VHS8,NA
Q8EPV1,NA
Q65X92,NA
A0DSB3,NA
Q9CQI7,2.31969304073456
Q9P784,NA
E9PY46,NA
A1SX04,NA
Q9LP45,-0.0472406226889223
Q9LRN8,NA
Q8VE37,2.58844406481389
Q8VE37,2.58844406481389
Q7ZVZ7,NA
Q86KU2,2.31969304073456
Q7Z4L5,NA
P50265,NA
Q0VD26,NA
B6KG46,3.33327230807702
Q8L7A0,NA
E1BB03,2.31969304073456
A5UPS3,NA
Q960Z0,NA
Q2QAV0,NA
P49605,NA
O23894,NA
Q9FHN8,NA
Q8LPN7,NA
Q0V6P9,NA
Q7ZWD4,NA
Q8N9V3,NA
Q8GXJ1,NA
Q9LV03,NA
Q8IID4,NA
B4F2V2,NA
B6EUA9,NA
Q7Z7M9,NA
Q7ZX15,NA
Q9D529,NA
Q5HYA8,NA
A0A0R4I9Y1,NA
Q75JN3,NA
Q54JC8,NA
Q5RE03,NA
Q5E9H5,NA
Q39610,NA
O34586,0.354177355315394
P0C6F1,NA
Q95M17,NA
P27323,2.31969304073456
Q550C1,NA
Q00248,NA
Q67Z52,NA
B3DHU2,NA
Q0WMV8,NA
O60114,NA
Q9SXD8,3.33327230807702
Q5U3F2,0.41399502506809
Q9SL67,2.31969304073456
Q552C1,NA
P0C1I8,NA
O02607,NA
Q8QZY1,NA
Q942P9,NA
P46272,NA
Q94JI5,NA
Q59W62,NA
P0DJ54,NA
O13861,NA
P25323,NA
Q6INF3,NA
Q98SJ2,NA
O77302,-0.0472406226889223
Q6PI78,NA
P15398,NA
Q8L796,NA
Q8L796,NA
Q8L796,NA
Q8L796,NA
Q8L796,NA
Q05746,NA
Q2KDW6,-0.579885039376072
Q3SEK0,2.31969304073456
Q54VD8,NA
Q502K2,NA
Q9NP78,NA
Q2TBI4,NA
Q9SUR9,NA
Q923G5,NA
P42795,NA
P35679,1.85267497345971
Q90512,NA
P0CT84,2.31969304073456
Q9P2D7,NA
Q9FLN5,2.31969304073456
Q3UHX9,2.37170071711513
Q8ZT00,NA
Q8H4S6,NA
P26505,NA
A0JPA0,NA
O74978,NA
Q06827,NA
Q06827,NA
