Accession_ID,log2FoldChange
P27996,NA
P46718,NA
F4IN58,1.38852270635758
Q9H7B2,-0.791925127369236
Q05048,-0.464357024069024
Q9C0G6,NA
P28734,NA
P67777,NA
F4KIL8,NA
Q5R478,-0.1935936900216
Q8BKE9,NA
P29356,NA
Q8FDE1,NA
Q55AH5,NA
Q84RR0,NA
O13823,1.20219980286566
Q6ZMV9,NA
Q7XZU3,NA
B9EY52,NA
O74536,NA
Q16959,NA
Q43848,NA
O14617,NA
Q9SQN2,5.37268077923949
Q3UMC0,NA
Q3UMC0,NA
Q3UMC0,NA
Q8RWV3,1.38852270635758
M1CZC0,NA
Q9Y7M7,NA
Q11KL2,NA
Q6FLF3,NA
Q54EQ8,NA
Q969Q0,0.127252756486492
P9WQE3,NA
Q8BI79,NA
Q8N5L8,NA
Q9UTI0,NA
Q55GU9,NA
Q9LRN8,NA
Q0IWL9,NA
Q0IWL9,NA
Q0IWL9,NA
P97849,NA
Q4FZQ6,NA
P93107,NA
P93107,NA
P93107,NA
P93107,NA
P13249,2.15764733799841
O93937,NA
O93937,NA
Q5ZI87,NA
O77302,-1.18712777593466
Q4VBT5,NA
Q9BPU9,NA
P32454,NA
Q6GQB9,NA
P91443,NA
B0CPJ0,NA
Q9Y2G3,NA
Q86AS0,NA
Q4Z015,NA
Q9LZF6,1.13840454125783
O48557,1.13840454125783
P31209,NA
P31209,NA
P31209,NA
Q63421,NA
Q54BM8,NA
Q9M1K2,NA
Q9M1K2,NA
Q9M1K2,NA
Q9M1K2,NA
Q50LG2,NA
Q6NKP9,-0.1935936900216
Q9LHG8,NA
Q8VZD5,NA
Q9JL04,NA
Q9C6B9,NA
Q4R7Y5,NA
Q41140,NA
Q55GU0,NA
Q4A054,0.244693050348521
Q9LST6,NA
Q86A77,NA
Q54WR9,NA
Q9Y485,NA
A0A1B4XBG9,NA
O48653,NA
Q9Y5L0,NA
Q9SGA6,NA
A8IHT2,NA
Q54NU9,NA
Q01063,NA
Q54XK2,NA
P36183,1.08297091424659
Q4HY71,-0.902638913039139
Q56FH2,-0.0415184294162902
Q7ZVZ7,NA
Q22000,NA
Q8TD08,NA
O75417,NA
Q9UBV2,1.13840454125783
B9K895,NA
Q9SYM4,NA
Q9Z273,NA
Q54VI3,NA
Q54RV6,-1.47685205962551
O81149,1.13840454125783
Q54VD8,NA
Q6PBF0,NA
P90519,1.38852270635758
Q9C718,NA
F4JS25,NA
Q9ZWG1,NA
Q9ZWG1,NA
Q9UII4,NA
Q9UII4,NA
Q550K8,NA
F4IRU3,1.45251249660495
P35084,NA
Q75JN3,NA
Q05022,1.13840454125783
P31251,NA
Q9P2D7,NA
Q6Z437,-1.90023984909167
Q54PV7,1.13840454125783
Q8ICR0,NA
P11144,NA
Q62724,NA
Q5RFT1,NA
