"kMEblack"	"kMEbrown"	"kMEgreen"	"kMEmagenta"	"kMEpink"	"kMEyellow"
"TRINITY_DN882_c0_g1_i6"	0.055286489543506	-0.24548611258806	0.782810722761468	0.0556543763653648	0.348410994457755	-0.597732784094496
"TRINITY_DN811_c0_g1_i4"	0.310446052490421	-0.600788232334362	0.891684513167232	-0.0394695657463549	0.381121899894344	-0.859398740281309
"TRINITY_DN830_c0_g1_i5"	0.178874792736504	-0.307060800299503	0.796583507685104	-0.283880544205959	0.23340321191266	-0.500260143173803
"TRINITY_DN877_c0_g1_i10"	0.154690330305064	-0.251165554382315	0.769620310933576	-0.0424774002602046	0.00840915994086338	-0.526752244237054
"TRINITY_DN877_c0_g1_i16"	0.112126217909517	-0.264395628654156	0.556293812181594	-0.00601044920397126	0.116008666325536	-0.480187307335341
"TRINITY_DN877_c0_g1_i29"	0.407831262619482	-0.610631995859555	0.810515218258398	-0.00196094222679114	0.166559338117679	-0.84944483236962
"TRINITY_DN877_c0_g1_i33"	0.362857557440668	-0.522021874961795	0.911566238348874	-0.016246873494361	0.193968394154446	-0.884714822111031
"TRINITY_DN877_c0_g1_i52"	0.379617465018001	-0.293372986819452	0.757033338198303	-0.138746497645496	0.143077299988751	-0.531585736775025
"TRINITY_DN877_c0_g1_i55"	0.309375024100734	-0.421367379995223	0.857651735235499	-0.100950309744367	0.366287256361639	-0.647955985074954
"TRINITY_DN862_c0_g1_i1"	0.0153032262427944	-0.425014595555986	0.89627311334763	-0.0994801060413762	0.307535250014995	-0.611247387452132
"TRINITY_DN878_c0_g1_i1"	0.317837066418283	-0.637133266224066	0.934370112686672	-0.1597617249297	0.385041935462407	-0.869507656824646
"TRINITY_DN884_c0_g1_i11"	0.224762706819931	-0.608688206991196	0.639886252523707	-0.376051054236148	0.366919233084026	-0.558262451303209
"TRINITY_DN884_c0_g1_i3"	-0.0857567364306394	-0.341067186550552	0.250977156836246	0.0191751688804348	-0.0830573345520718	-0.237390095813567
"TRINITY_DN884_c0_g1_i9"	0.360096317711507	-0.553467973912368	0.888590283955748	-0.074061927604423	0.37859037057305	-0.728013283499493
"TRINITY_DN820_c0_g1_i1"	0.362392159427748	-0.677114302675797	0.853853319650167	-0.145604196391111	0.330891603089584	-0.834820374138849
"TRINITY_DN859_c0_g1_i3"	-0.000225583664871458	-0.178970374070616	0.741061099008827	0.0025758158446962	0.191978909179706	-0.420393220479922
"TRINITY_DN872_c3_g1_i1"	-0.368527407293508	0.557569771411842	-0.349602780421161	0.141465813577049	0.113351156993088	0.424669723160101
"TRINITY_DN872_c0_g1_i1"	0.252891766420394	-0.783950622266009	0.675969244791001	-0.24424440612262	0.332129179413143	-0.698977305859492
"TRINITY_DN883_c0_g1_i12"	0.57090246732272	-0.313674890694413	0.51544059218252	-0.153535871333717	-0.0513668435805667	-0.442015763468237
"TRINITY_DN883_c0_g1_i8"	-0.0765818720642763	-0.0950118368968575	0.591958862302059	0.111660469993849	0.323744843168979	-0.339166333061445
"TRINITY_DN852_c0_g1_i1"	0.17798289576339	-0.382158824495854	0.874209608409869	-0.0981894675487555	0.253966140777057	-0.612725008019543
"TRINITY_DN852_c0_g1_i2"	-0.0345579162057893	-0.525335945939162	0.891612031304096	-0.123270958522866	0.301891453382985	-0.650812714771232
"TRINITY_DN852_c0_g1_i3"	-0.175342381470821	-0.172068997057252	0.677313276776361	-0.0475651387329879	0.19859340346327	-0.374557595496911
"TRINITY_DN852_c0_g1_i5"	-0.134581624965841	-0.189027087479679	0.716087677849503	-0.0111697753871426	-0.00428902008483364	-0.403679139465134
"TRINITY_DN892_c2_g1_i1"	0.272798994001004	-0.604241965377858	0.956718257911946	-0.1384017675518	0.351020699104097	-0.840499227859149
"TRINITY_DN892_c0_g1_i1"	0.117758768034189	-0.540946831813095	0.968875089743413	-0.160239122489033	0.263647109419019	-0.7066124588931
"TRINITY_DN892_c0_g1_i4"	0.167044222262223	-0.49069997104938	0.881614010862193	-0.0581347328729491	0.364779787217436	-0.664574780759403
"TRINITY_DN880_c0_g1_i1"	0.186836052671757	-0.641639996004629	0.924575926165361	-0.117894480378365	0.285586211708614	-0.756315390092306
"TRINITY_DN816_c0_g1_i8"	-0.463934830928324	0.830967761084842	-0.747508342687566	-0.0738249211324921	-0.415863417309355	0.900641139630198
"TRINITY_DN875_c0_g1_i3"	0.256973894681686	-0.524686219210939	0.878529742766287	-0.246905684408665	0.302114445319198	-0.657237222655431
"TRINITY_DN815_c0_g1_i2"	0.312745781519811	-0.277195491819216	0.802542285985502	-0.129002673284149	0.157492052587505	-0.545255471795201
"TRINITY_DN803_c0_g1_i7"	0.0859882903062652	-0.669803131633002	0.911207550884443	-0.194138834247709	0.337811310842544	-0.729670071383275
"TRINITY_DN803_c0_g2_i1"	0.0166712010011128	-0.481519590267029	0.892871068313577	-0.182587826758681	0.332508188057018	-0.606235425911425
"TRINITY_DN894_c0_g1_i6"	-0.127567118385185	0.804114972319772	-0.433411919121803	0.274454039268516	-0.275297817824546	0.393325720183939
"TRINITY_DN894_c0_g2_i3"	-0.215857398341752	0.891673270863897	-0.707170583592881	0.195764163733469	-0.538095249865475	0.638772825327361
"TRINITY_DN839_c0_g1_i18"	0.153829809976781	-0.255246853481613	0.713381136030628	0.027478777910803	0.271408584733819	-0.499084765093322
"TRINITY_DN807_c0_g1_i1"	0.0132303164889118	-0.379932676786245	0.814818251218335	-0.116469893247448	0.160075399716729	-0.520432442955314
"TRINITY_DN897_c0_g1_i1"	0.983253508848167	-0.334228398361606	0.234767703883844	-0.144271047845752	0.0322125503211448	-0.415935843988515
"TRINITY_DN897_c0_g1_i2"	0.969891114513981	-0.321084709539155	0.258266791896393	-0.217899607512711	0.0329837747014683	-0.392061519057752
"TRINITY_DN819_c0_g1_i1"	0.205417880785675	-0.780608632193888	0.884358687146113	-0.312492322940316	0.391824364715978	-0.752141763088738
"TRINITY_DN819_c0_g1_i2"	0.185758148280682	-0.546212673983678	0.970877451398353	-0.0862286931522089	0.348877418161085	-0.846515428199287
"TRINITY_DN873_c0_g1_i1"	0.0986436170203207	-0.374650505873906	0.272294046700455	-0.201812525743622	0.984644438314583	-0.281163465625353
"TRINITY_DN857_c0_g1_i18"	0.240297411967293	-0.493868624110048	0.912738756716973	-0.144087080055959	0.194464964116526	-0.654652359058379
"TRINITY_DN857_c0_g1_i24"	0.109730981033563	-0.341785575035727	0.298937816562658	-0.0971567538444627	0.0590762665664851	-0.283812129812695
"TRINITY_DN857_c5_g1_i3"	0.0600988630502968	-0.107366185353923	0.594153754359967	0.207383455552037	0.152695572177002	-0.380759994146278
"TRINITY_DN5113_c0_g1_i2"	0.263946963409175	-0.533575211396537	0.812748280185308	-0.235750243914421	0.484422572753298	-0.602565917210596
"TRINITY_DN5141_c0_g1_i3"	-0.23652947341542	0.945698403053419	-0.558927773890056	0.31439420854505	-0.306928716553872	0.423472789187165
"TRINITY_DN5141_c0_g1_i6"	-0.0360495590567645	0.670444643353416	-0.333787546754051	0.383992325633888	-0.0977481813232607	0.245846769597231
"TRINITY_DN5163_c0_g2_i1"	-0.310408299786794	0.583437169366152	-0.648653050183805	-0.0873471535752534	-0.342089892857476	0.805784521093213
"TRINITY_DN5163_c0_g2_i3"	-0.243300159724163	0.0276400172528862	-0.25003885296558	-0.164577491087583	-0.182665184861233	0.555260677157556
"TRINITY_DN5127_c0_g1_i10"	0.32070283608621	-0.693022455783052	0.606469952908473	-0.109497754925681	0.275364171134386	-0.616458435839875
"TRINITY_DN5128_c1_g2_i1"	0.281348744215719	0.224083350239136	0.0886826041849544	-0.125388302548378	-0.240124240955078	0.0209896355255354
"TRINITY_DN5128_c4_g1_i1"	-0.318288510011908	0.772422787051996	-0.258651894750313	0.406351399582489	-0.307277393748036	0.188325735260905
"TRINITY_DN5128_c2_g1_i2"	0.144833665564124	-0.00219633034197586	0.0685614910358757	-0.211101458098534	-0.260627534714264	0.0417569110054197
"TRINITY_DN5128_c0_g2_i1"	-0.236111575020875	0.947198761198962	-0.575680205361213	0.284443328543061	-0.31441484038039	0.513511613900639
"TRINITY_DN5162_c0_g1_i2"	-0.174514247356628	0.931002599261922	-0.563887481729809	0.457869193651901	-0.306813003007085	0.425393914792195
"TRINITY_DN5168_c0_g1_i1"	0.375090518258885	-0.508909835829158	0.88245502576489	-0.213476325376734	0.464757953024141	-0.701472642691349
"TRINITY_DN5168_c0_g1_i2"	0.348618274430618	-0.482090663525938	0.939647904481548	-0.135552331730795	0.371968448920742	-0.849727545059997
"TRINITY_DN5150_c1_g1_i1"	0.129920254421484	-0.450855015539263	0.88441604560216	-0.157146479461487	0.189552143692891	-0.665166813454112
"TRINITY_DN5150_c0_g1_i1"	-0.229928752144047	0.897907074730883	-0.456722969022176	0.475524859069467	-0.407497685437572	0.299856104964549
"TRINITY_DN5150_c0_g1_i2"	-0.217234730225977	0.926329094578154	-0.574123610262405	0.337940905102437	-0.590510576160657	0.46447574331895
"TRINITY_DN5153_c0_g1_i2"	0.0539499003205244	-0.698896989562486	0.843860849279768	-0.377227542875602	0.433269635861901	-0.634030561557988
"TRINITY_DN5153_c0_g1_i3"	0.100832884129763	-0.328157869130528	0.828578882837531	-0.0748546378726973	0.335671424335247	-0.561221900649569
"TRINITY_DN5174_c0_g1_i1"	-0.274096462575433	0.461175089769866	-0.711371768285579	-0.364342972447571	-0.410904917118945	0.920294383908903
"TRINITY_DN5195_c0_g1_i1"	0.134127366484636	-0.48309853614141	0.942603977187677	-0.202867330436032	0.249098823044348	-0.668105116160562
"TRINITY_DN5179_c0_g3_i1"	-0.204816763600725	0.78357157149167	-0.476973109441421	0.0536809207275215	-0.306058091355845	0.468943584104571
"TRINITY_DN5147_c3_g1_i4"	-0.0114946534144678	0.05600039875031	0.347135773790004	0.135412982857718	0.383195058257258	-0.166204557683749
"TRINITY_DN5147_c0_g1_i1"	-0.250744099951872	0.649057423491028	-0.309361387851714	0.0348961278367729	-0.293300116662892	0.379358085514445
"TRINITY_DN5147_c0_g1_i2"	0.182774545431668	-0.617207959085882	0.714727619628594	-0.202208092476701	0.359317411979412	-0.529699962765421
"TRINITY_DN5175_c0_g1_i9"	0.211856874840237	-0.353025446851542	0.236181411097457	-0.0472073827726525	0.198986606166589	-0.369219921477182
"TRINITY_DN5167_c0_g2_i1"	0.457186738810245	-0.25056067583455	0.169766453769386	0.0768248086632316	0.412221426365567	-0.31666100498863
"TRINITY_DN5167_c0_g2_i10"	-0.107145791730014	-0.499976934784387	0.461336525324111	-0.25237938571748	0.436277052579925	-0.310267557807384
"TRINITY_DN5167_c0_g2_i2"	-0.305618207864067	0.119323805325016	-0.183654305812388	0.297847591610344	0.225645225136654	0.223542811263189
"TRINITY_DN5104_c0_g1_i1"	0.332433045510031	-0.625092451229498	0.737108719885416	0.0510088623377435	0.584670760794155	-0.74579211354212
"TRINITY_DN5136_c0_g1_i1"	-0.165483791899704	0.4645407039001	-0.444474454933533	0.102894495540135	-0.267932309058356	0.444816913072905
"TRINITY_DN5136_c0_g1_i3"	0.252302686850517	-0.336494853400206	0.350714580256516	-0.167109782737747	-0.012315176614968	-0.39938360632207
"TRINITY_DN5159_c0_g1_i1"	-0.385897669172936	0.570243003588146	-0.834413454201318	0.0278119357163902	-0.513711064463731	0.908456345667594
"TRINITY_DN5159_c0_g1_i3"	-0.428995548415957	0.544495930217996	-0.685405753712382	-0.181347934386035	-0.29145639337794	0.940767321093442
"TRINITY_DN5115_c0_g1_i1"	0.560990745028187	-0.808050993072846	0.431167790371561	-0.327838826650146	0.353074017373919	-0.621591980892408
"TRINITY_DN5115_c1_g1_i2"	0.399161216795294	-0.554761136622413	0.919392867030943	-0.12885886790592	0.301010400980255	-0.854484511044779
"TRINITY_DN5112_c0_g1_i2"	0.180820588649397	-0.479968317691079	0.966261548789092	-0.0820285729093435	0.285251123153952	-0.801730872227194
"TRINITY_DN5177_c0_g3_i1"	0.235446671338155	-0.548482789991285	0.648036166583979	-0.294762695272555	0.00148076883352278	-0.445575979394166
"TRINITY_DN5138_c0_g1_i1"	-0.287425437917629	0.616919555202384	-0.690331835370544	0.073898014929621	-0.305951230580555	0.77234934813074
"TRINITY_DN5170_c0_g1_i1"	0.186810133163746	-0.466106027336755	0.883195316889551	-0.182111075246478	0.399093935878067	-0.612763531712233
"TRINITY_DN5178_c0_g2_i1"	0.36636403015794	-0.696605216193061	0.740994688100511	-0.144625368823834	0.261596575950234	-0.767312182069467
"TRINITY_DN5178_c0_g3_i1"	0.0328856306643767	-0.450829523910271	0.722914025246229	-0.338676567191024	0.234402244576939	-0.437849633998179
"TRINITY_DN5133_c4_g1_i1"	-0.458277574310823	0.880366983381198	-0.661908078491263	0.277852808715357	-0.264205650062195	0.616119202564823
"TRINITY_DN5133_c0_g1_i1"	-0.236109663438685	0.798162087495258	-0.529043953688027	0.21732660418317	-0.369529868255063	0.533643573660708
"TRINITY_DN5133_c0_g3_i1"	0.325940684523384	0.299405976730671	0.124348757046853	-0.0359817356462681	-0.0619222361977607	-0.151442838834146
"TRINITY_DN5133_c1_g1_i2"	-0.24630869146447	0.692198564752722	-0.481380227340924	-0.00633385427834977	-0.279660538198034	0.627033309086423
"TRINITY_DN5133_c1_g1_i3"	-0.0431692234477855	0.684339734792782	-0.372928449431254	0.390953213120516	0.0205354900829613	0.207501599784875
"TRINITY_DN5149_c0_g1_i3"	-0.601314711719853	0.434021660548068	-0.374614201851304	0.406523038018666	-0.313246436772557	0.340181667505425
"TRINITY_DN5149_c2_g1_i1"	-0.323827822410969	0.908441853725059	-0.643655749972937	0.414667965713302	-0.454916060187129	0.50764434661529
"TRINITY_DN5140_c0_g1_i7"	-0.358408762804092	0.912077857134583	-0.847958983742228	0.290151302929873	-0.392620530609942	0.701017049283642
"TRINITY_DN5129_c0_g1_i1"	0.188907585563449	-0.584205655389048	0.954037866523364	-0.196873453215459	0.344840135460561	-0.784492575570789
"TRINITY_DN5172_c1_g1_i1"	0.400810399567888	-0.346302890310297	0.776818813817401	-0.0185180135897549	0.289334402426988	-0.702432019526505
"TRINITY_DN5172_c0_g1_i3"	-0.305561041971857	0.404564625537632	0.0193512441776972	0.160315629518605	0.112882581128633	0.0643259352508546
"TRINITY_DN5148_c4_g1_i1"	-0.231953782167518	0.455711610171859	-0.504016728827693	-0.165661178710362	-0.261047911707508	0.706553299311028
"TRINITY_DN5148_c0_g1_i1"	-0.3660355167706	0.580305938411952	-0.661300197164159	-0.219557097918968	-0.398900557757057	0.928317809891835
"TRINITY_DN5148_c0_g1_i11"	-0.334537180074281	0.542846471573198	-0.554879277975341	-0.204837600510254	-0.354961185095602	0.808197655082087
"TRINITY_DN5148_c0_g1_i14"	-0.400920613964335	0.559729036744019	-0.718234622119995	-0.209136642639429	-0.333955305413944	0.944789796994747
"TRINITY_DN5148_c0_g1_i16"	-0.266252482029697	0.492819804393444	-0.442995816841655	-0.0611588200974206	-0.31221182620604	0.626963580365396
"TRINITY_DN5148_c0_g1_i3"	-0.319177287236635	0.371188841274661	-0.576145688214463	-0.386296057326631	-0.346091316564725	0.823469182146426
"TRINITY_DN5148_c0_g1_i6"	-0.380508758699445	0.386897318936086	-0.733227812334019	-0.230622351415128	-0.405272139128297	0.904517320746516
"TRINITY_DN5151_c0_g1_i3"	0.0896087043616234	-0.252228676218466	0.732411674072253	-0.0197583600589635	0.320584067328703	-0.443499576312274
"TRINITY_DN5130_c0_g1_i1"	0.133307551480659	-0.242170232868116	0.783580369831653	0.0438314449012637	0.233481803504112	-0.53840610287952
"TRINITY_DN5189_c4_g1_i4"	0.290775447049672	-0.80152478400161	0.805640606049158	-0.20876288958837	0.422671030189357	-0.768193822360842
"TRINITY_DN5189_c2_g1_i1"	-0.0416990287377816	0.636303427309516	-0.210893691948854	0.290978624964952	-0.128595034803334	0.252079608893389
"TRINITY_DN23827_c0_g1_i2"	-0.0522611207835957	-0.652669686556153	0.781449398297729	-0.25160729947866	0.223036214069489	-0.592673867320234
"TRINITY_DN41000_c0_g1_i1"	-0.15072610632881	0.734624801876461	-0.449432361556579	0.0113838246326363	-0.49237470777851	0.521111200983919
"TRINITY_DN41050_c0_g1_i1"	-0.225210894833315	0.131551323402389	-0.673054982556915	-0.00806581574129979	-0.238120633360107	0.636851189985159
"TRINITY_DN41046_c0_g1_i1"	-0.398232406213681	0.893170435346033	-0.67157303989314	0.214719288838598	-0.499934364227192	0.687034781309994
"TRINITY_DN4274_c0_g1_i1"	0.148222200491383	-0.596079592490417	0.972557884651165	-0.218365647537683	0.391206164965489	-0.74009876797345
"TRINITY_DN4245_c0_g1_i5"	0.284161719769776	-0.618799849549564	0.912646365411111	-0.268576754524047	0.258314562365143	-0.810062902629966
"TRINITY_DN4239_c0_g1_i3"	-0.412458790179543	0.804665848689287	-0.498049857026101	0.325357408871858	-0.508664035118912	0.388812438295963
"TRINITY_DN4262_c0_g2_i1"	0.363912129741505	-0.437542109347762	0.809337008143232	-0.083362314205613	-0.0164189176759841	-0.723519062147285
"TRINITY_DN4244_c0_g1_i1"	-0.387641266924962	0.797633518851276	-0.258251516069328	0.244118527700605	-0.346715989538385	0.329687876204351
"TRINITY_DN4244_c0_g1_i2"	0.542898269057775	-0.500228948895826	0.374212977069493	-0.202315555873733	0.450341284127342	-0.46382555335913
"TRINITY_DN4246_c1_g1_i1"	0.333008336828656	-0.671886363499056	0.836168361830248	-0.166816549137794	0.323891261876046	-0.77350814519067
"TRINITY_DN4271_c0_g1_i1"	-0.0117241224747605	-0.349446349495052	0.843582887843526	-0.128336791629178	0.177416533537204	-0.534182493184588
"TRINITY_DN4212_c0_g1_i1"	-0.306336619135344	0.847794193091016	-0.353428145643542	0.448514124601828	-0.327586572702011	0.192034374248575
"TRINITY_DN4235_c0_g1_i1"	0.330520679496296	-0.636625004878889	0.922584514769479	-0.124015866140211	0.352732262009782	-0.894047181920544
"TRINITY_DN4235_c0_g1_i2"	0.397967543749234	-0.685841041655411	0.823663528111459	-0.328479886170909	0.314513372690558	-0.64153500151126
"TRINITY_DN4200_c0_g1_i1"	-0.463394633761914	0.778355510854658	-0.568213516620664	-0.18385760009573	-0.454033536018857	0.759826151202162
"TRINITY_DN4200_c0_g1_i2"	-0.491834619451938	0.852608273960007	-0.693763499196685	-0.0661385777895647	-0.46488313890094	0.840917911483814
"TRINITY_DN4200_c0_g1_i4"	-0.394726285717599	0.786809752878499	-0.609184192143723	-0.242731264033437	-0.450259838198317	0.784665825911085
"TRINITY_DN4299_c1_g1_i1"	-0.00463293921154184	-0.0322741897054661	0.441873113518502	-0.033536953291863	0.334758132990974	-0.245637893844519
"TRINITY_DN4275_c0_g1_i1"	0.233722840072882	-0.563222362619219	0.923624540768316	-0.167776964152324	0.395930351096286	-0.809211646173757
"TRINITY_DN4208_c0_g1_i3"	0.0309401363245597	-0.368990312543445	0.809116944206677	-0.0740156932360717	0.163083184419643	-0.531194600122126
"TRINITY_DN4208_c0_g1_i7"	0.0492591242631574	-0.316951747387938	0.775329519975393	-0.0472061422601992	0.425050842950082	-0.514672643322258
"TRINITY_DN4290_c0_g1_i1"	0.154580207326598	-0.716820934290357	0.933513184574015	-0.266374991696967	0.431825107380669	-0.75278260595337
"TRINITY_DN4247_c0_g1_i1"	-0.273073511285383	0.313786290710251	-0.791214193483998	-0.0846214710100833	-0.308475583096216	0.829496813708088
"TRINITY_DN4278_c0_g2_i2"	-0.500989764414723	0.81775915320189	-0.643810567481237	0.204532025278056	-0.240479577317156	0.613481179874959
"TRINITY_DN4298_c0_g1_i1"	0.106729232564295	-0.118101910713583	0.411738314489079	-0.270825617060378	0.323348543842984	-0.372493928194409
"TRINITY_DN4276_c0_g1_i1"	0.233563908026984	-0.433962727418257	0.892701471372197	-0.219972686707853	0.378677798480062	-0.621882721248094
"TRINITY_DN4269_c0_g1_i1"	0.332966897372046	-0.738125119920113	0.893824788646876	-0.245256371717233	0.345805202462869	-0.779228924167481
"TRINITY_DN4256_c0_g2_i2"	0.294969428384834	-0.263567123413223	0.771417998982792	-0.17327174875461	0.196077285063242	-0.495630733478736
"TRINITY_DN4256_c0_g2_i4"	-0.273351005294343	0.440293229341894	-0.507896162207419	0.110044620541932	-0.131436390870194	0.504333255648024
"TRINITY_DN4256_c0_g1_i2"	0.0190009754267187	0.794198196540084	-0.568569433914722	0.264361944960456	-0.334289951988824	0.368635449930869
"TRINITY_DN4256_c4_g1_i2"	0.306017542452068	-0.743174730950558	0.911343835860203	-0.156162689060443	0.422293609483803	-0.813668677328672
"TRINITY_DN4229_c0_g1_i1"	0.259155785514996	-0.658450605370999	0.977851778534484	-0.284116536643681	0.382346590322134	-0.784694296627965
"TRINITY_DN4215_c0_g1_i1"	-0.556815452016797	-0.228660586353193	0.344601082408548	0.23282886096054	0.14361579920767	-0.211595283434993
"TRINITY_DN4265_c0_g1_i2"	0.199233292670889	-0.369305733951525	0.876457613774949	-0.0901381200599601	0.126897099330447	-0.621558142283569
"TRINITY_DN4279_c0_g1_i15"	-0.436375243405087	0.781697597373597	-0.286805167188668	0.175490018813654	-0.235178341004765	0.399989964470054
"TRINITY_DN4227_c0_g1_i3"	0.234873494390247	-0.473630851706829	0.912499828703364	-0.226861372340905	0.238644902757934	-0.613733379555712
"TRINITY_DN4227_c1_g1_i5"	0.0473355220753326	-0.387272450315898	0.624003396503833	0.0939498123322574	0.472604421758807	-0.515749772936841
"TRINITY_DN4202_c0_g1_i1"	-0.10545312183498	0.313545528383051	-0.239059367629722	-0.0590731266328097	-0.146707052666522	0.590525672901612
"TRINITY_DN4202_c1_g1_i1"	0.194166075851533	-0.606144968416003	0.91135986456453	-0.362618502037116	0.268183697149359	-0.602016733372163
"TRINITY_DN4216_c0_g1_i1"	0.228219002140188	-0.733534099230296	0.942737476733036	-0.200414974662453	0.455748522321759	-0.778817902963889
"TRINITY_DN4273_c0_g1_i1"	0.296743890705929	-0.321997269185312	0.852896855565062	-0.0532678625176143	0.293263094548111	-0.61065175816069
"TRINITY_DN4248_c0_g1_i1"	0.210567351645966	-0.24349834400857	0.607010903803232	0.182800147857489	0.315654425304228	-0.528312795034165
"TRINITY_DN4204_c1_g1_i7"	-0.484274759905921	0.428858568285966	-0.72805090820672	-0.0341778943722671	-0.34386598799046	0.795301236751201
"TRINITY_DN14648_c0_g1_i2"	0.181968697482394	-0.443644967474491	0.659872840197141	-0.0898025058743032	0.195886768138807	-0.484095414222958
"TRINITY_DN14627_c0_g1_i1"	0.404497556044467	-0.394520748105819	0.851836135718513	-0.0970813671816656	0.0668341178295057	-0.70099247638156
"TRINITY_DN14690_c0_g1_i9"	-0.0528381978442945	0.780976914692315	-0.465247472056365	0.138061172550717	-0.012526980844341	0.344796805754001
"TRINITY_DN14663_c1_g1_i1"	-0.516923847569901	0.583752421946473	-0.694769448619735	-0.144199262281309	-0.396058599868555	0.889927395418905
"TRINITY_DN14663_c0_g2_i1"	-0.310406560990712	0.511139638399704	-0.710377418664531	-0.162912580656012	-0.344702995858105	0.905529706178451
"TRINITY_DN14632_c0_g1_i1"	-0.659763718070161	0.393058874140705	-0.392282599285049	0.315068213513422	0.0466017144187309	0.319192020986125
"TRINITY_DN14632_c0_g5_i1"	-0.28717057235783	0.634912822342085	-0.547067001479637	0.276694033713007	-0.55544283323041	0.59697506849954
"TRINITY_DN14659_c1_g1_i1"	0.0707769496999948	-0.614652377241716	0.480087774932524	-0.291277496255447	0.404343456508796	-0.306400338935264
"TRINITY_DN14664_c2_g1_i1"	0.282051429671047	-0.558522392173378	0.928416975781749	-0.118393802802756	0.275279857102182	-0.821670585860503
"TRINITY_DN14664_c3_g1_i1"	0.310224775359432	-0.187931218717614	0.709240331856658	-0.153756571547486	-0.0768371611044676	-0.470448040678123
"TRINITY_DN14625_c0_g1_i1"	0.224236886222834	-0.239298114403451	0.672751363207104	-0.0996350254851873	0.469303199203665	-0.619363368355878
"TRINITY_DN14644_c0_g2_i2"	0.549182138046449	-0.467101050247808	0.288316350446297	0.164104604916204	0.0903471318374485	-0.51405447719397
"TRINITY_DN14642_c0_g1_i1"	-0.446128887976092	0.628458320182486	-0.295471739589565	0.193087348263892	-0.339086869466656	0.414503785235418
"TRINITY_DN14628_c0_g1_i3"	0.0472429798724355	-0.457750296247357	0.793987222515622	-0.0919628797600497	0.214793917447251	-0.553330052200865
"TRINITY_DN14628_c0_g2_i2"	0.406062328759475	-0.714951287940318	0.905402341059781	-0.381464001282007	0.277653293051703	-0.726699005175367
"TRINITY_DN14638_c0_g1_i1"	0.195419766837625	-0.639929149747684	0.94322718983213	-0.322933390346124	0.337039521051027	-0.723590490095861
"TRINITY_DN14633_c1_g1_i1"	0.399342587680687	-0.615093337128965	0.652371242392854	0.019971152237978	0.393311740078201	-0.77426267075277
"TRINITY_DN14671_c5_g1_i1"	0.426200759713637	-0.702387054473442	0.866079771104471	-0.101482646068488	0.319463483130469	-0.848879013708708
"TRINITY_DN14706_c0_g1_i1"	0.436124861504293	-0.811436844064253	0.840522928302939	-0.265188267027978	0.404432103601698	-0.7743479811901
"TRINITY_DN14626_c0_g3_i2"	-0.397526097865898	0.579722962085921	-0.724426119210493	-0.214888378862093	-0.3474647690746	0.968625264141337
"TRINITY_DN14635_c3_g1_i1"	-0.479628997579356	0.666362688825316	-0.723297408942848	0.0804313944882604	-0.467381586469563	0.841222107102558
"TRINITY_DN14703_c0_g1_i1"	0.100438344167264	-0.436812707915396	0.530918233051065	-0.251104870756587	-0.0421586214879944	-0.430966092507355
"TRINITY_DN14703_c0_g1_i3"	0.25871617610576	-0.733227365426663	0.922639028095864	-0.317191898141887	0.445102520782939	-0.760583679652787
"TRINITY_DN39098_c0_g1_i1"	0.113872830322111	-0.352046102258643	0.704909489090218	-0.0559723782313244	0.0219287333191029	-0.561249239661121
"TRINITY_DN39122_c0_g1_i1"	0.985018388373628	-0.334438257341328	0.237544741611306	-0.152675915046137	0.0421980743687938	-0.41710976511953
"TRINITY_DN39115_c0_g1_i1"	0.156396737628995	-0.341791692760307	0.835672687666301	-0.0932190277170081	0.253727600080197	-0.543781254157273
"TRINITY_DN39181_c0_g1_i1"	0.0611970282014297	-0.158686323693266	0.706361170614665	0.0866572368283288	0.149097468747071	-0.447688793835755
"TRINITY_DN39180_c0_g1_i1"	0.965810720123837	-0.406493833668566	0.319265174095583	-0.189172988265425	0.208843768381384	-0.472675192247683
"TRINITY_DN39105_c0_g1_i1"	-0.0183523207204059	0.782260658880718	-0.442485251572871	0.406891531814825	-0.351229246691467	0.149801420980614
"TRINITY_DN39119_c0_g1_i1"	0.434549931090661	-0.631758960947757	0.891061569788828	-0.0681164208153773	0.376873459097445	-0.880758480527497
"TRINITY_DN39086_c0_g1_i1"	0.228487988979043	-0.51196637371964	0.936512883939826	-0.139174347322696	0.252460438611288	-0.719528240609963
"TRINITY_DN39091_c0_g1_i1"	0.0940341846816935	-0.165649171748239	0.70172482824906	0.171025300601779	0.139804558263201	-0.473433577666088
"TRINITY_DN14793_c0_g1_i9"	-0.520906309416152	0.788815770900746	-0.595700503587468	0.190084530986499	-0.422531095585429	0.685872140350433
"TRINITY_DN14792_c0_g1_i2"	0.217082881481846	-0.314004324604936	0.822366595911091	-0.163391123608658	0.146660888270417	-0.495366190455219
"TRINITY_DN14738_c0_g1_i1"	0.221771301361546	-0.486269471576584	0.954448851223836	-0.0978584941320938	0.244446202468409	-0.711558948029133
"TRINITY_DN14742_c0_g1_i1"	-0.31249813382195	0.826262980399808	-0.708023534813377	0.0899669909845855	-0.591849944288394	0.732472788921053
"TRINITY_DN14742_c0_g1_i2"	0.141722373350201	0.187693034548615	0.123770503929949	-0.260194785063638	-0.27452323708148	-0.0547518549493627
