TRINITY_DN4396_c0_g1_i2	26.065009124764	-22.7030986415845	2.55339285728003	-8.89134571550759	6.03732180523119e-19	1.83383649833898e-16
TRINITY_DN4_c0_g1_i4	53.6613474179997	-23.6924681807855	2.4387116277291	-9.71515775436215	2.59846340705971e-22	1.57856651978877e-19
TRINITY_DN81_c0_g1_i7	3012.13454013379	-6.4125884950721	1.44965520592009	-4.42352669026704	9.71026294465613e-06	0.00117979694777572
TRINITY_DN10_c0_g1_i17	45.960792810957	-23.4954236906156	2.35153418513547	-9.99152971669941	1.65999957370137e-23	2.01689948204716e-20
TRINITY_DN2979_c0_g1_i1	7.20454727149894	-20.7768045609109	3.43872247309955	-6.04201261469738	1.52203562381877e-09	2.31159160367475e-07
TRINITY_DN404_c0_g1_i3	13.7587868670137	-21.8536030826762	3.03889066609753	-7.19130942303365	6.41728621764981e-13	1.11385753634922e-10
TRINITY_DN22_c0_g1_i6	36.7277736298574	-23.1764235775718	2.40601845965182	-9.63268734892652	5.81874441391951e-22	2.3565914876374e-19
TRINITY_DN51_c0_g2_i1	81.560791263436	-6.60779322404572	1.60901271744049	-4.10673772333941	4.01286441388033e-05	0.00443239114805873
TRINITY_DN42_c0_g2_i3	12.2647837519936	-21.5943564157534	2.98307959855173	-7.23894743748618	4.52180218810793e-13	9.15664943091857e-11
TRINITY_DN1218_c0_g1_i3	20.5292715422077	-22.3943502920139	2.65389878780843	-8.43828347745958	3.22031840027761e-17	7.82537371267459e-15
TRINITY_DN795_c0_g1_i1	360.928792909337	-7.79020434532648	1.64404857105937	-4.73842712585233	2.15383457381798e-06	0.000290767667465427
