"kMEblack"	"kMEblue"	"kMEbrown"	"kMEcyan"	"kMEgreenyellow"	"kMEred"	"kMEsalmon"	"kMEyellow"
"TRINITY_DN73869_c1_g1_i10"	-0.285762409883201	-0.5256937391857	0.115333239947557	-0.130650945773999	-0.280276887823403	0.416374714411737	-0.285059240197881	0.887021842385061
"TRINITY_DN73870_c0_g1_i1"	-0.222357907933489	-0.571579471998739	0.293309457508008	-0.115116477259538	-0.304701747844212	0.316965381987324	-0.406236261225322	0.930636984573939
"TRINITY_DN73823_c0_g2_i1"	0.449958667508852	0.729437975324836	-0.509398376697681	-0.0411204456145957	0.361625820517787	-0.369147695365247	0.398883261467621	-0.677272668824589
"TRINITY_DN31174_c0_g1_i10"	0.776884434801169	0.676897927161191	-0.526455180691004	-0.204661147251816	0.100179648291936	-0.326668301377511	0.403796027955997	-0.397307268065197
"TRINITY_DN31172_c0_g1_i1"	-0.630086339148148	-0.714829405105485	0.935658274070035	0.119984612336874	-0.260848295571447	0.0507723870300897	-0.249488729354975	0.314119673648159
"TRINITY_DN47552_c0_g1_i1"	-0.352644133288986	-0.574012327571982	0.899410754220821	-0.00866359201752497	-0.458813680360603	-0.0900470351426308	-0.421540186985394	0.475070975282318
"TRINITY_DN47544_c0_g1_i3"	-0.429452567289595	-0.486263542420766	0.745612083600995	0.0762509148542505	-0.354086926958444	-0.220711860682082	-0.0139484401124046	0.381264804668698
"TRINITY_DN47563_c0_g1_i3"	-0.433208195492007	-0.670399474509911	0.420823205344723	-0.11880121415808	-0.360842588728886	0.393135889583062	-0.364883167371741	0.969987670303915
"TRINITY_DN47596_c0_g1_i5"	-0.360215523371754	-0.469072160150984	-0.10130611118639	-0.147768416467137	-0.245614888986292	0.912109088119755	-0.192068786642559	0.292536935836976
"TRINITY_DN47581_c0_g1_i2"	-0.402175948704611	-0.675924454260518	0.451236650009617	-0.110283599833174	-0.26076835376337	0.284734063016573	-0.376496193624968	0.958912065695588
"TRINITY_DN47581_c0_g1_i3"	-0.252206563904322	-0.67301086797966	0.279145008618753	-0.161413579022441	-0.370188344804397	0.543565247548304	-0.46441620937757	0.925170688636932
"TRINITY_DN47526_c1_g1_i3"	0.766553040824537	0.697994473119888	-0.498444449958047	0.111452280100057	0.419716116345165	-0.403615828717427	0.335749963155755	-0.421187274021563
"TRINITY_DN47529_c0_g1_i1"	-0.542902117368806	-0.709969609130708	0.967616131908062	0.116475650289977	-0.324966026473555	0.00143466507171705	-0.270698570607558	0.407341455312618
"TRINITY_DN89059_c0_g1_i1"	-0.343391787853186	-0.602297488969661	0.8428690393166	0.190591937972311	-0.220597187094613	0.0196634171534173	-0.297103807041295	0.452649053067577
"TRINITY_DN89077_c1_g4_i3"	-0.523581913056274	-0.665839947368172	0.811778861972554	0.21591052237039	-0.0655570345329526	0.000469332006894758	-0.127106143672396	0.37355876780612
"TRINITY_DN89056_c0_g1_i30"	-0.449208375757311	-0.770486113048081	0.442052540986215	-0.137943169507563	-0.333527468379103	0.444854155021591	-0.410863124715252	0.954236434175838
"TRINITY_DN89036_c2_g1_i6"	-0.585809853740821	-0.83045448840343	0.776386644184185	-0.0147598668192919	-0.414587299870939	0.271196496126634	-0.417813051536308	0.893126839424683
"TRINITY_DN64711_c1_g1_i20"	-0.419415382683816	-0.692682042997258	0.443772016202908	-0.0254748667461705	-0.359065787730224	0.345441891679702	-0.37049097615489	0.953144049152588
"TRINITY_DN64711_c1_g1_i10"	-0.31867118793367	-0.578912374765695	0.37902054036208	-0.0303502605356302	-0.35306489299432	0.352488431901766	-0.364559299624541	0.901394981784748
"TRINITY_DN64711_c1_g1_i2"	-0.37900526374153	-0.662247441315839	0.478052836630223	-0.0674247511166264	-0.366189570492534	0.30105397966487	-0.406699288192396	0.977307927870136
"TRINITY_DN64782_c0_g2_i4"	-0.334384612083725	-0.506510925250149	-0.0412550819911894	-0.272782678080547	-0.378636983295954	0.96746480116154	-0.208961461888468	0.278152326484385
"TRINITY_DN64718_c0_g1_i3"	0.0685679950095968	0.0502322560113386	-0.400133073133912	-0.182317104741066	0.0146817219586444	0.144676809657918	-0.151751358534462	0.46003357748628
"TRINITY_DN64763_c0_g1_i1"	-0.454635353727458	-0.53780155711979	0.871069868297803	0.168190449819483	-0.245211550630745	0.00406570039570836	-0.240087408184073	0.326916749172446
"TRINITY_DN38461_c5_g1_i1"	-0.630175409024132	-0.75087676883524	0.951772465299306	0.160128582756297	-0.275023419704122	0.0517643199203898	-0.269831725616422	0.374083372573524
"TRINITY_DN38414_c0_g1_i2"	-0.326695045854515	-0.603901542222407	0.860206109962005	0.0176219654475113	-0.412153364434339	-0.0137339316596509	-0.360394461502507	0.660790523291781
"TRINITY_DN38402_c0_g1_i1"	-0.328799437040505	-0.62703026655035	0.300731928010451	-0.147876151135491	-0.388205564556811	0.389631633583072	-0.366499339962982	0.939884924895144
"TRINITY_DN38494_c1_g1_i8"	-0.325771906975927	-0.665596094126152	0.250393898907271	-0.127193087696646	-0.276391219993004	0.633446992992563	-0.428548723684337	0.870809446224048
"TRINITY_DN38494_c3_g1_i6"	0.0322402395157956	-0.258578252519879	-0.0354406075992607	0.207226490800872	0.249885322318216	0.276132230927964	0.271497121716202	0.197869516478422
"TRINITY_DN38497_c1_g1_i11"	-0.456808410866811	-0.69885924861288	0.35785934082263	-0.0936700723799451	-0.344006764919896	0.429934379588419	-0.348026934133611	0.970438779949901
"TRINITY_DN38497_c0_g1_i14"	-0.334741924246917	-0.540768159144879	-0.0522521868911357	-0.141781324973126	-0.265450728576682	0.94547807750146	-0.135459724951919	0.309405168368148
"TRINITY_DN38411_c0_g1_i1"	-0.162803200546687	-0.459080470045802	-0.113936965404509	-0.276951812574093	-0.382404502549272	0.955947369304358	-0.170248253210811	0.292521581814266
"TRINITY_DN38474_c1_g1_i10"	-0.344587301028494	-0.616750006941727	0.265500667722498	-0.200919068401016	-0.369433931326401	0.49379713115957	-0.375420193834096	0.943780826499424
"TRINITY_DN38440_c4_g1_i1"	0.108386512511233	0.40545693769149	-0.396217964743469	0.589695171915264	0.900944709509333	-0.415799714335402	0.304739423462314	-0.500395455894394
"TRINITY_DN8302_c0_g1_i2"	0.900910558938929	0.904420362872133	-0.65443597513816	-0.205360215890699	0.16214383950728	-0.460255005396532	0.309539983975603	-0.52293513180735
"TRINITY_DN8339_c0_g1_i6"	0.473835165436474	0.33492195401244	-0.227913168134814	-0.27317220558421	-0.198627495424687	-0.0904738609336597	0.47694873833579	-0.13573371162515
"TRINITY_DN8339_c0_g1_i13"	0.119883069755239	0.474950221600627	-0.249797763429181	0.193069949060635	0.498105061110564	-0.525304874931225	-0.0607799342822453	-0.388513694614904
"TRINITY_DN8339_c0_g1_i4"	0.0756084132313204	-0.0330476792312427	-0.187664008367486	-0.330943618811724	-0.188557029236378	0.47031687511535	-0.242917094455454	-0.0082890039176273
"TRINITY_DN8339_c0_g1_i8"	0.464405587782195	0.578170030565489	-0.389215754900623	-0.087689235707013	0.203901579856217	-0.33597988522509	0.0957491496931151	-0.420592924320873
"TRINITY_DN8339_c0_g1_i10"	0.898298129209044	0.690980938455549	-0.544372167096226	-0.329548040350914	-0.0518573635160665	-0.194139400561946	0.108055872607979	-0.336617201508513
"TRINITY_DN8329_c3_g1_i3"	0.319463084707842	0.691498086941631	-0.565416078825739	-0.175362786378175	0.0309373393793103	-0.324854945038734	0.537892544275024	-0.530683436125036
"TRINITY_DN8330_c3_g2_i4"	-0.554169754352943	-0.694168571313215	0.93996675357205	0.232269050759114	-0.29124819910789	0.0397415145989856	-0.287870266144903	0.427418119668776
"TRINITY_DN8330_c3_g2_i1"	-0.498562277183255	-0.645486361923794	0.948210679699507	0.0938514666886581	-0.363354262768607	-0.0626408156203613	-0.328313656922695	0.397683315030641
"TRINITY_DN8330_c3_g1_i1"	-0.629458289228673	-0.743038717310755	0.967276321827703	0.177911171022182	-0.272794604351667	0.0520247444067326	-0.265672026089801	0.374070939614854
"TRINITY_DN8308_c0_g1_i6"	0.638800370092212	0.813104754721709	-0.553430033006367	-0.185794224986552	0.227923344159249	-0.515723665985478	0.225695051684377	-0.496002779623666
"TRINITY_DN8308_c0_g1_i4"	0.848585227701909	0.496988520989977	-0.291599503819011	-0.325179309114462	-0.171786726745692	-0.185007792042032	-0.0228363951188925	-0.187070247340094
"TRINITY_DN8320_c0_g1_i6"	-0.535969676780705	-0.801004865384189	0.643472174046738	-0.0599990834058449	-0.420989434446966	0.341273412609753	-0.449289853053101	0.96216298653146
"TRINITY_DN8371_c0_g1_i14"	0.617392264647886	0.630070957377813	-0.488870874979467	-0.123993073148691	0.12106245365134	-0.234157641791773	0.248074191934731	-0.489651772650305
"TRINITY_DN8371_c0_g1_i8"	0.820291065364423	0.940061511055819	-0.669647048507662	-0.159968990850335	0.253116908319525	-0.501106837974894	0.32245517223903	-0.602353821152369
"TRINITY_DN8371_c0_g1_i17"	0.589071371392254	0.245221124450068	-0.230507687191544	-0.179142985911403	0.00394311330099775	-0.0116492396999374	-0.0287917842526948	-0.0274937427818061
"TRINITY_DN8371_c0_g1_i11"	0.945718599544043	0.625190969319525	-0.466360742565656	-0.26269928396428	0.0093298617340186	-0.232490655049645	0.13008087843949	-0.286764796770896
"TRINITY_DN8325_c6_g1_i1"	-0.669855464810237	-0.653066075409344	0.863092556358095	0.170181137588227	-0.260543670931374	-0.0187834775840234	-0.179603367634388	0.411196989352731
"TRINITY_DN8325_c0_g1_i2"	0.735224542062313	0.970845302523259	-0.647515625322834	-0.150728838404425	0.252304109463453	-0.588766823844967	0.356198068466296	-0.65719468584577
"TRINITY_DN8317_c1_g1_i2"	0.538527539142086	0.550769548819831	-0.572564638021693	0.386455271123355	0.711783299514459	-0.261260332383496	0.125307776614539	-0.459374686392564
"TRINITY_DN8321_c1_g1_i7"	-0.362224277762948	-0.641565935763154	0.366139293338748	-0.0827417761836006	-0.370473755916477	0.467148976854027	-0.348660733835216	0.925814554900437
"TRINITY_DN8340_c0_g1_i94"	0.83266539653085	0.462504081566461	-0.370673198374406	-0.366227535755467	-0.187335132464607	-0.108584480130735	0.120494310951907	-0.169058374699026
"TRINITY_DN8385_c1_g2_i2"	0.735414094300479	0.9720008852738	-0.718702600544353	-0.194456490163896	0.273191065548086	-0.536472487534253	0.347124499239475	-0.627111079538
"TRINITY_DN8372_c3_g1_i1"	-0.407082051999396	-0.578816300494292	0.441816674086261	0.0176594233674183	-0.154286735129828	0.209321955443915	-0.423453904658588	0.907055582678798
"TRINITY_DN8373_c0_g1_i9"	-0.3089201587275	-0.623795493006175	0.167093175095744	-0.140197207682554	-0.330648326353742	0.912044144987061	-0.315498756594556	0.324257749920504
"TRINITY_DN8360_c1_g1_i6"	0.854240731690084	0.932405559931492	-0.634138548063249	-0.21899823084645	0.162540751246868	-0.503092924970567	0.263915735841166	-0.561058523446117
"TRINITY_DN8379_c1_g1_i11"	-0.278765502061139	-0.60414341441964	0.111972063006476	-0.215504416486665	-0.417957216608383	0.968696092106859	-0.296666070800249	0.412758218053826
"TRINITY_DN8355_c3_g1_i3"	-0.389831461630971	-0.716410934057856	0.58707192632577	-0.127318519281397	-0.443957461337262	0.248154156492403	-0.403950837904512	0.958637632774132
"TRINITY_DN8361_c0_g1_i2"	0.71367746954319	0.977075156567574	-0.693162279453246	-0.0989799822003818	0.298935487231937	-0.572800869893172	0.373992032865377	-0.713453765489114
"TRINITY_DN8331_c6_g2_i5"	0.0682037956156346	-0.0801599629547537	-0.358285867984186	-0.17257545767635	-0.0302157747246501	0.194959705209793	-0.0203632653188684	0.533018455228851
"TRINITY_DN8331_c5_g1_i1"	-0.588134135780156	-0.704191325783144	0.95081709858252	0.174529311546011	-0.277404066460333	0.0198233649095089	-0.268523219261807	0.32564378281923
"TRINITY_DN8331_c7_g1_i5"	0.737198901114001	0.74689469614727	-0.487039319895182	-0.208789195252547	0.136073909244921	-0.456164440289886	0.55783266358748	-0.537351918013629
"TRINITY_DN8331_c7_g1_i2"	0.405147599826777	0.804482767061749	-0.659251678201851	0.0817541586370985	0.408559411300301	-0.424820071011957	0.447442385497207	-0.711527314094615
"TRINITY_DN8331_c17_g1_i4"	0.194730639850865	0.396837183257803	-0.544882734120783	-0.041680580689653	0.166492791944322	0.150693029176684	0.33934774349673	-0.33107469526096
"TRINITY_DN89193_c1_g1_i1"	-0.622435268602608	-0.722593745920093	0.9096289997397	0.155447872539749	-0.256661714374304	0.0425343718719462	-0.243142095313636	0.293582197151281
"TRINITY_DN89199_c1_g1_i3"	-0.551261875020368	-0.821044287579004	0.680893270299141	-0.0592991245698394	-0.416079968432062	0.295924730454232	-0.420505260087477	0.927650579973446
"TRINITY_DN89199_c1_g1_i8"	-0.330511327191193	-0.609901695379627	0.263527710920244	-0.158528874485336	-0.368883252418113	0.41496794592803	-0.341723635056376	0.946240747109806
"TRINITY_DN89183_c1_g1_i5"	0.634068322366082	0.939823596845516	-0.777103792601734	-0.152599687077566	0.347295412697022	-0.398845007940749	0.397487752016081	-0.668655575696734
"TRINITY_DN89183_c2_g1_i6"	-0.341050526454807	-0.568445523799337	0.394200694968197	-0.131211221086666	-0.353449768697969	0.309554186389274	0.0722788638720946	0.783361567632344
"TRINITY_DN89183_c16_g1_i1"	0.799602684221335	0.962585682215334	-0.780183608389604	-0.231015263481453	0.20032501259728	-0.413664558987746	0.380113119315179	-0.583850954179
"TRINITY_DN89181_c3_g1_i5"	0.456275768518442	0.486454488337852	-0.408647432937274	-0.348742595913097	-0.265022161869517	-0.0038943361744159	0.0695264765603489	-0.305462693961902
"TRINITY_DN89181_c3_g2_i1"	0.403683827614457	0.430867899268511	-0.486583437323281	0.00352073892957094	0.307861975648184	-0.112053438567706	0.178902505787161	-0.277840296007734
"TRINITY_DN89135_c1_g1_i1"	0.00955616637863033	0.292037932027349	-0.393641381060216	0.489786300913061	0.760715424654655	-0.138496722488223	-0.0531709947682693	-0.321951279817067
"TRINITY_DN64843_c2_g1_i1"	-0.610546805932834	-0.751551225134472	0.493521576233173	-0.290259531244261	-0.525349358675937	0.569074216432853	-0.550494059577492	0.775056478825281
"TRINITY_DN64879_c3_g1_i10"	-0.269649139484525	-0.526114646658867	0.166327361742903	-0.0643888981103988	-0.30722594572353	0.362574471005138	-0.319567176750797	0.914638505475035
"TRINITY_DN64867_c0_g1_i2"	0.625737654233405	0.550812379113559	-0.330960424726751	-0.0170386486767801	0.352906880443392	-0.412018631918769	0.149088066003151	-0.284240551847494
"TRINITY_DN64867_c0_g1_i3"	0.612919821200021	0.473479322934857	-0.339817092755491	-0.344699374846067	-0.27020288060141	-0.0256994104460139	0.17928510596528	-0.228918906811945
"TRINITY_DN64865_c1_g1_i1"	0.453981582029766	0.578902982549045	-0.418007150906014	0.282846638100892	0.582030410328351	-0.429652548154674	0.33065322218923	-0.424901297013197
"TRINITY_DN64829_c0_g1_i1"	-0.25416802568454	-0.615867840872916	0.110922376273836	-0.140321205495352	-0.374103809190652	0.955498284356198	-0.380158148692872	0.447919277192363
"TRINITY_DN64845_c0_g2_i1"	0.677524079397976	0.963740604257671	-0.728143674299255	-0.197574508081737	0.256252449917219	-0.521849352737717	0.306417703380875	-0.58682975528987
"TRINITY_DN22179_c0_g1_i1"	-0.439227133632206	-0.665505562237135	0.606689854515728	0.146989645864278	-0.316036972272414	0.270301478730832	-0.334934260931326	0.793943498549785
"TRINITY_DN22145_c1_g1_i8"	-0.576792171518546	-0.902471919558924	0.738796949145306	-0.0265429425803766	-0.452086570970651	0.442590897452115	-0.454430656347319	0.759215131886905
"TRINITY_DN22195_c0_g1_i1"	-0.565712756875165	-0.844835260990277	0.649302881292679	-0.102497547366354	-0.433405350146796	0.394439777693981	-0.392935531822324	0.943802110831036
"TRINITY_DN22177_c0_g1_i2"	0.823842483144452	0.787716081994179	-0.602141489127495	0.00185743389603217	0.362566737378603	-0.425998910238262	0.173368899638354	-0.462430492707439
"TRINITY_DN22177_c0_g1_i7"	0.617544489941537	0.283891525006239	-0.274148704637332	-0.252469681811283	-0.103381301099406	0.0768464424994177	0.00613716293006372	-0.191324213146019
"TRINITY_DN22129_c2_g1_i2"	-0.25933387816382	-0.520753246924783	0.845662508270469	0.120921298667369	-0.187270332197711	-0.0839132305547148	-0.298483726554755	0.313192047488857
"TRINITY_DN22129_c2_g1_i1"	-0.0613901464811722	-0.268063012689438	0.732397578942962	-0.113445949655714	-0.467214922915086	-0.258849390566355	-0.244210128059022	0.220767386849662
"TRINITY_DN22146_c1_g1_i10"	-0.196401906929067	-0.397601398848713	-0.0350461143909231	-0.252407487299917	-0.247213702652647	0.40502013157883	-0.254337537011365	0.841370734147486
"TRINITY_DN22198_c2_g1_i7"	-0.369168431673543	-0.554211308151621	0.926009758098226	0.225613150881497	-0.265699974850122	-0.153384234151583	-0.337247842377807	0.422428263470071
"TRINITY_DN22198_c2_g1_i5"	-0.412462238469156	-0.687356373048337	0.275382500998662	-0.180639091761248	-0.36631265845403	0.498181654778576	-0.342558174072956	0.947636413167391
"TRINITY_DN22198_c2_g1_i1"	-0.45799539144818	-0.761558277639347	0.611190459257924	-0.0973082907047936	-0.439678389841285	0.289353684549593	-0.422038537609968	0.921038421799929
"TRINITY_DN22198_c1_g1_i1"	0.575733655727496	0.950699228922694	-0.761970016005368	0.0173048042512319	0.432907115745077	-0.521783277647435	0.384226294712861	-0.714239726513324
"TRINITY_DN22121_c1_g2_i1"	-0.450478051013902	-0.66873718588254	0.854327314673619	-0.111889642121628	-0.550303783042452	-0.00978360744332779	-0.347750782654082	0.700409239130455
"TRINITY_DN22121_c1_g1_i3"	-0.408778749837029	-0.652588407962511	0.437335512103901	0.00897833032529382	-0.342980787034343	0.359797547407111	-0.354364651192861	0.958264899195346
"TRINITY_DN22128_c3_g1_i1"	-0.364824900460519	-0.673562614358882	0.337049489378832	-0.150800046910848	-0.407345442893574	0.478166816806357	-0.376754205719232	0.948988260732542
"TRINITY_DN22136_c0_g2_i5"	-0.481514426818899	-0.743648296046461	0.531544546978431	-0.12164255578625	-0.402334666446065	0.351083505410456	-0.405550823415432	0.978128697718626
"TRINITY_DN22136_c0_g1_i3"	0.620932992571421	0.852378490487599	-0.778093065891581	0.0208568062131913	0.406419869524376	-0.336377990756098	0.463827413325127	-0.63860868836526
"TRINITY_DN22151_c11_g1_i2"	0.544416294226008	0.913794318477991	-0.687455267699483	-0.141312538939321	0.39080030594097	-0.489861167078549	0.36568814115071	-0.691710627488087
"TRINITY_DN22142_c2_g1_i2"	0.582907306555596	0.885826301462329	-0.58486603182415	-0.164304352989375	0.25521814013777	-0.543960468396324	0.357103203482651	-0.611274518521389
"TRINITY_DN22142_c4_g1_i4"	0.680446268895065	0.953116379087983	-0.758767826545149	0.018939496469333	0.398719131161391	-0.526246852099374	0.444528289386634	-0.739248528091113
"TRINITY_DN22142_c0_g2_i1"	0.782141161106735	0.81192590531587	-0.641391778260449	0.0972663680385309	0.521229803808752	-0.470331292634198	0.429740925135943	-0.590307063546027
"TRINITY_DN22187_c0_g1_i6"	-0.596925001438441	-0.72374874428012	0.965800415322734	0.139466975619517	-0.290497238744341	0.0232264216757685	-0.285053641996723	0.373141848366929
"TRINITY_DN22187_c0_g1_i7"	-0.484152272627237	-0.611060329137208	0.820919492300239	0.278825786305187	-0.219315595225301	0.0693302017110028	-0.225341785543613	0.394123455505339
"TRINITY_DN22187_c0_g1_i8"	-0.596925001438441	-0.72374874428012	0.965800415322734	0.139466975619517	-0.290497238744341	0.0232264216757685	-0.285053641996723	0.373141848366929
"TRINITY_DN22112_c0_g1_i2"	0.800557061837919	0.967123673568094	-0.679276880610855	-0.146939238936921	0.233623703345388	-0.5299643237902	0.3182462197587	-0.660234578155627
"TRINITY_DN90049_c0_g1_i3"	-0.470504008924112	-0.706879009229915	0.37310320674072	-0.140453048602027	-0.343523072040563	0.413983489335331	-0.343614849442064	0.91262920020481
"TRINITY_DN90098_c0_g1_i6"	-0.244478932150569	-0.605358583288986	0.176625579675745	-0.217103435791532	-0.405173616573887	0.898772664986201	-0.293188995557157	0.427551221280328
"TRINITY_DN90036_c1_g1_i2"	-0.197370197411769	-0.510015435349097	-0.0144129167553092	-0.204224521400373	-0.301856424963094	0.945920985021043	-0.315109691983352	0.39353670001086
"TRINITY_DN90027_c0_g1_i5"	0.685814621316872	0.957158236204737	-0.715994504125339	-0.0454610625699226	0.39432651013295	-0.561638444563154	0.433042341526361	-0.713162981182384
"TRINITY_DN55758_c0_g1_i20"	0.891683090900423	0.729012065517346	-0.743765822408615	-0.241200988021702	0.157827754871264	-0.0951345257393266	0.219646849871359	-0.379235935449641
"TRINITY_DN13069_c0_g1_i8"	-0.270064489008595	-0.580921814095642	0.0158122001085365	-0.163311142801402	-0.3216442310889	0.9532005417553	-0.179827831188656	0.38589601108661
"TRINITY_DN13076_c2_g1_i1"	-0.169524104977201	-0.391570412919838	-0.105467084713454	-0.190850096467036	-0.256469719896437	0.530251790196016	-0.258991709083063	0.779830385050179
"TRINITY_DN13056_c0_g1_i8"	0.455736186204737	0.879549680393003	-0.663930598187333	-0.00242819312845811	0.298292556985277	-0.612084094757199	0.469218493559258	-0.65692945173691
"TRINITY_DN13063_c1_g1_i1"	0.860410215732742	0.946510336823542	-0.730115077733361	-0.26262970363311	0.244244944403336	-0.46669558099922	0.376110002955657	-0.613711483059849
"TRINITY_DN13091_c0_g1_i17"	0.947278099957177	0.861814663509874	-0.593076864935992	-0.19176654083661	0.19174849240286	-0.472721100587631	0.242315379741349	-0.48452783232963
"TRINITY_DN13013_c1_g1_i4"	-0.538212435654855	-0.791097490165842	0.57745652020091	-0.134925120504269	-0.402818704442833	0.379502453121924	-0.40119370113459	0.958784193715058
"TRINITY_DN13093_c4_g2_i1"	0.562466310717705	0.547780033996541	-0.107005300539778	0.0170075695037761	-0.147552499555251	-0.422680242371716	0.14398567777335	-0.303857769882873
"TRINITY_DN13093_c0_g1_i5"	0.907730557068743	0.893852164083665	-0.65606121192283	-0.258502048913679	0.119615530044945	-0.391124744648928	0.235180294831709	-0.524588397651399
"TRINITY_DN13005_c0_g1_i4"	-0.623234649770879	-0.766849638941367	0.981079673976192	0.185298324582416	-0.296046914220185	0.0800926953684749	-0.293994397567382	0.488486147108902
"TRINITY_DN13005_c0_g1_i3"	-0.513583461881343	-0.707010899627372	0.967427950665147	0.0975971900864922	-0.363076282080832	0.00750210913056008	-0.360119308241491	0.518769882382019
"TRINITY_DN13074_c3_g1_i1"	0.896254764211549	0.803126116851415	-0.638113405280995	-0.231407173818538	0.214907798391804	-0.295898240339254	0.254771818784171	-0.497538681447167
"TRINITY_DN13048_c0_g1_i6"	0.949533928555476	0.659715008514147	-0.56650448438864	-0.277569072950734	0.0450976687746047	-0.206896876351147	0.324620988660661	-0.369507071470287
"TRINITY_DN13071_c0_g1_i18"	0.93115316708473	0.639440319754425	-0.550416901094582	-0.0287476443036997	0.339046145292986	-0.218350240264969	0.121898967400577	-0.347790979744724
"TRINITY_DN13071_c0_g1_i23"	0.8940337441283	0.497106386783869	-0.335060673758842	-0.268377358814537	-0.0273699664862079	-0.171152624000099	0.0839161384349087	-0.184815312627608
"TRINITY_DN13024_c0_g1_i5"	0.683947041629236	0.985495641379456	-0.728158008737774	-0.0387236617261279	0.339031332806361	-0.585016371320969	0.40254436042631	-0.724278756588223
"TRINITY_DN13002_c0_g2_i2"	0.861255508850258	0.916484316085567	-0.833157046632746	-0.151551956913435	0.268257018968135	-0.323637205947474	0.445593198043828	-0.602262124396368
"TRINITY_DN29416_c0_g1_i52"	0.490273912158981	0.893531496645863	-0.659229594602505	-0.0053968111883211	0.277610008010053	-0.563610472407127	0.438714961867788	-0.734999202406113
"TRINITY_DN29416_c0_g1_i55"	0.320298477731419	0.785581649451929	-0.552641991012259	-0.117892481310947	0.102817325783229	-0.479774856854984	0.448044514403335	-0.652298232951869
"TRINITY_DN29416_c0_g1_i45"	0.442593330720892	0.555108802141107	-0.487898048219921	0.218725680329908	0.511070070473906	-0.276989201908198	0.0392164593200944	-0.513548244128516
"TRINITY_DN29469_c1_g3_i1"	-0.551145697246171	-0.733697972813986	0.947790812866877	0.201256980717578	-0.313208583945805	0.037546175821137	-0.314637927204192	0.48263143663951
"TRINITY_DN29469_c1_g1_i1"	-0.623198581056419	-0.77525317397304	0.969241318369953	0.189421216211472	-0.30841380928037	0.100155647200948	-0.303786222838638	0.523271598404967
"TRINITY_DN29441_c0_g1_i6"	0.681171656316185	0.742129967631207	-0.5917053844488	0.223723061319343	0.583416337040426	-0.514702433564443	0.286344069154462	-0.539673765822515
"TRINITY_DN29432_c1_g1_i8"	-0.292658187361844	-0.54777529788554	0.590550390647944	-0.00707625841592732	-0.431704749680504	0.0893130980111137	-0.421288015622162	0.784368374435193
"TRINITY_DN29418_c0_g1_i4"	-0.508784357684602	-0.659243130733957	0.952601491892133	0.126229956250638	-0.317770009393099	-0.0365988912937717	-0.315747456434454	0.371351930370435
"TRINITY_DN29403_c0_g1_i9"	0.498584634033629	0.733482392254715	-0.40081602053822	0.13270849741106	0.383100526970621	-0.641113450168524	0.26092795540741	-0.516393169586887
"TRINITY_DN7438_c1_g1_i4"	-0.533449087232569	-0.66022024651799	0.881078708247308	0.217827597898229	-0.257172465295521	0.0246268800767333	-0.225450335561408	0.323055758844496
"TRINITY_DN7437_c0_g1_i11"	0.707382658648096	0.938122496268804	-0.632364290791511	-0.198922645742077	0.13050667857945	-0.562446854226504	0.388301553813777	-0.627505932333029
"TRINITY_DN7437_c0_g1_i17"	0.650506709122188	0.926197892780355	-0.628209942723584	-0.130339764671255	0.198926156959824	-0.55163615444173	0.338059551108078	-0.628362757614787
"TRINITY_DN7444_c13_g1_i1"	0.0652660621807462	0.325900702026494	0.0499775517791596	0.351671896510743	0.278424028517221	-0.74276211768619	0.20328932253926	-0.329932134507374
"TRINITY_DN7433_c0_g1_i20"	-0.384580207299911	-0.666009688494719	0.376883707484991	-0.121047702490663	-0.35748241742794	0.353884253274714	-0.366974502271933	0.964061362181641
"TRINITY_DN7443_c0_g1_i8"	0.580661143027331	0.953768696784147	-0.767854994820646	-0.0472792113473012	0.38172011624711	-0.516950248094947	0.401511794551689	-0.66924016684056
"TRINITY_DN7443_c1_g1_i6"	0.944569761638165	0.688541584576223	-0.578688014341777	-0.217741337682775	0.128927162130116	-0.253432142828859	0.272793565242211	-0.371193334270578
"TRINITY_DN7418_c0_g1_i10"	0.57242014638611	0.917266345376064	-0.681607690539079	-0.0681449081632475	0.433431676218903	-0.521013776147773	0.298035284042889	-0.718392961997681
"TRINITY_DN7462_c2_g2_i2"	0.724182607473805	0.744698203572257	-0.428298884906143	-0.179532173132657	0.199292359737044	-0.369022589659791	0.0350752468685626	-0.505205607837671
"TRINITY_DN7434_c3_g1_i22"	-0.204441237727146	-0.385246081688988	-0.162195069886918	-0.297924479363297	-0.412977187522601	0.928574388744294	-0.233237743801739	0.279341490662649
"TRINITY_DN7434_c3_g1_i10"	0.544306810513607	0.696932753941357	-0.683036724816346	-0.0171311404794705	0.304895705165374	-0.253712174410781	0.550930590148703	-0.653242830144918
"TRINITY_DN7434_c3_g1_i17"	0.108057168173739	0.587450406732421	-0.47465418602429	0.0859024807937334	0.351517509476538	-0.486877818012268	0.688252299415612	-0.622109570130374
"TRINITY_DN7434_c3_g1_i11"	0.605705343272064	0.769023298492926	-0.680831656750855	0.0465825109825569	0.339989892957517	-0.380907586869339	0.493346028851424	-0.625074531289714
"TRINITY_DN7434_c3_g1_i24"	0.64465146587768	0.511331894854816	-0.43947119941972	-0.364734052031872	-0.07226969673945	-0.0440966299715407	0.222642188448949	-0.221697192844563
