"073"	"221"	"427"
"TRINITY_DN3593_c0_g1_i17"	0.000326868	0	0
"TRINITY_DN2671_c0_g1_i2"	0.0772426	0	0
"TRINITY_DN2626_c0_g1_i1"	0.0624762	0	0
"TRINITY_DN2685_c0_g1_i1"	0.15522	0	0
"TRINITY_DN2624_c0_g1_i1"	0.167913	0	0
"TRINITY_DN33110_c0_g1_i1"	0.114775	0	0
"TRINITY_DN1726_c0_g2_i2"	0.354898	0	0
"TRINITY_DN39625_c0_g1_i1"	0.452745	0	0
"TRINITY_DN6611_c1_g1_i2"	6.94431	2.31055	1.65744
"TRINITY_DN22388_c0_g1_i1"	0.113974	0	0
"TRINITY_DN5711_c0_g1_i1"	0.17689	0	0
"TRINITY_DN29733_c0_g1_i1"	0.0996635	0	0
"TRINITY_DN29724_c0_g1_i1"	0.0455627	0	0
"TRINITY_DN172_c0_g1_i26"	0.0690645	0	0
"TRINITY_DN168_c0_g1_i1"	0.0315615	0	0
"TRINITY_DN138_c1_g1_i5"	0.103506	0	0
"TRINITY_DN119_c0_g1_i3"	0.063695	0	0
"TRINITY_DN114_c0_g1_i1"	0.033161	0	0
"TRINITY_DN176_c0_g1_i19"	0.482655	0	0
"TRINITY_DN30719_c0_g1_i2"	0.0427024	0	0
"TRINITY_DN4852_c0_g1_i1"	0.285104	0	0
"TRINITY_DN38062_c0_g1_i1"	0.0791143	0	0
"TRINITY_DN19959_c0_g1_i1"	0.203273	0	0
"TRINITY_DN19984_c0_g1_i1"	0.0740312	0	0
"TRINITY_DN36094_c0_g1_i1"	0.994313	0.192541	0
"TRINITY_DN3064_c0_g1_i1"	0.0376763	0	0
"TRINITY_DN3022_c0_g1_i1"	0.0624762	0	0
"TRINITY_DN598_c0_g1_i1"	0.0483993	0	0
"TRINITY_DN507_c0_g3_i2"	1.13171	0.837076	0.695221
"TRINITY_DN548_c0_g1_i5"	77.6627	44.9966	17.6054
"TRINITY_DN532_c0_g1_i8"	0.246005	0	0
"TRINITY_DN595_c0_g1_i10"	6.61828	0	0.00328997
"TRINITY_DN504_c0_g1_i6"	1.23459e-05	0	0
"TRINITY_DN542_c0_g1_i2"	0.113251	0	0
"TRINITY_DN2187_c0_g1_i6"	1.1006	0	0
"TRINITY_DN2196_c0_g1_i5"	7.65285	0.254314	0
"TRINITY_DN2196_c0_g1_i7"	1.96289	0	5.90793e-06
"TRINITY_DN1268_c0_g1_i5"	45.17	1.57776	2.53144
"TRINITY_DN1280_c0_g2_i2"	56.8039	29.5007	3.02559e-08
"TRINITY_DN1291_c0_g1_i1"	0.486185	0.077364	0
"TRINITY_DN25467_c0_g1_i1"	0.0297195	0.0172733	0
"TRINITY_DN917_c0_g2_i1"	2.25601	0	0
"TRINITY_DN904_c0_g1_i5"	1.52323	0	0
"TRINITY_DN6142_c0_g1_i1"	0.0510761	0	0
"TRINITY_DN6136_c0_g1_i1"	0.0557651	0	0
"TRINITY_DN6151_c0_g1_i2"	2.99299	0	0
"TRINITY_DN15614_c1_g1_i1"	2.29994	0	0
"TRINITY_DN15658_c0_g1_i2"	6.01088	4.02458	0
"TRINITY_DN3364_c0_g1_i1"	0.453805	0.262866	0
"TRINITY_DN3371_c0_g1_i1"	55.4801	35.8719	6.78933
"TRINITY_DN14906_c0_g1_i6"	557.857	459.672	216.961
"TRINITY_DN2425_c0_g1_i1"	0.0876987	0	0
"TRINITY_DN2439_c0_g1_i8"	7.58398	0.264307	0.0181348
"TRINITY_DN2417_c0_g1_i1"	0.0806782	0	0
"TRINITY_DN1597_c0_g1_i2"	0.0492759	0	0
"TRINITY_DN22076_c0_g1_i1"	0.314474	0	0
"TRINITY_DN21256_c0_g1_i2"	0.0791254	0	0
"TRINITY_DN7338_c0_g1_i1"	2.28327	0	0
"TRINITY_DN7371_c0_g1_i2"	0.0518878	0	0
"TRINITY_DN6418_c0_g1_i3"	0.837118	0	0
"TRINITY_DN6476_c0_g1_i1"	0.0831183	0	0
"TRINITY_DN6404_c1_g2_i1"	1.80936	0	0
"TRINITY_DN4682_c0_g1_i3"	0.0934634	0	0
"TRINITY_DN4643_c0_g1_i1"	0.0200988	0	0
"TRINITY_DN10547_c0_g1_i1"	0.986972	0.0567045	0
"TRINITY_DN1845_c1_g1_i1"	0.0442879	0	0
"TRINITY_DN8648_c0_g1_i1"	0.0352367	0	0
"TRINITY_DN16048_c0_g4_i1"	5.18261	0	0
"TRINITY_DN33276_c0_g1_i1"	0.0768789	0	0
"TRINITY_DN33342_c0_g1_i1"	1.75647	1.24883	0
"TRINITY_DN1035_c0_g1_i3"	0.104082	0	0
"TRINITY_DN1010_c0_g1_i2"	0.0151686	0	0
"TRINITY_DN1095_c0_g1_i11"	29.1938	0	0
"TRINITY_DN1044_c0_g1_i1"	0.121773	0	0
"TRINITY_DN323_c0_g1_i10"	32.9568	0	0
"TRINITY_DN380_c0_g1_i10"	0.0320573	0	1.63884e-08
"TRINITY_DN380_c0_g1_i13"	3.07971	0.0994	0
"TRINITY_DN388_c0_g1_i1"	0.0580343	0	0
"TRINITY_DN363_c0_g1_i1"	0.0327439	0	0
"TRINITY_DN337_c0_g1_i4"	0.0147007	0	0
"TRINITY_DN15302_c0_g1_i5"	33.498	5.40154e-07	0.0433506
"TRINITY_DN39862_c0_g1_i1"	0.0152679	0	0
"TRINITY_DN5862_c0_g1_i1"	0.0277521	0	0
"TRINITY_DN4935_c0_g1_i1"	0.0288813	0	0
"TRINITY_DN5029_c0_g1_i1"	0.0253792	0	0
"TRINITY_DN5067_c0_g1_i1"	0.104232	0.0245108	0
"TRINITY_DN5009_c0_g1_i1"	0.0369933	0	0
"TRINITY_DN710_c0_g1_i2"	0.021673	0	0
"TRINITY_DN711_c0_g1_i2"	2.29957	0	0
"TRINITY_DN761_c0_g2_i10"	7.69458	0.201297	0
"TRINITY_DN746_c0_g1_i3"	7.90829	0	0
"TRINITY_DN9829_c0_g1_i2"	4.51723e-08	1.22955e-08	0
"TRINITY_DN9863_c0_g1_i1"	0.235064	0	0
"TRINITY_DN9844_c0_g1_i1"	0.0696682	0	0
"TRINITY_DN37202_c0_g1_i1"	0.0779806	0	0
"TRINITY_DN12846_c0_g1_i1"	1.11401	0	0
"TRINITY_DN12859_c0_g1_i1"	0.684989	0	0
"TRINITY_DN1321_c0_g4_i2"	1.57785	0	0
"TRINITY_DN1321_c0_g1_i1"	4.71779	3.63923	3.341
"TRINITY_DN1327_c0_g1_i1"	0.519698	0	0
"TRINITY_DN1304_c0_g1_i1"	0.0822887	0	0
"TRINITY_DN1377_c0_g1_i1"	0.0532977	0	0
"TRINITY_DN1375_c0_g1_i1"	0.0163049	0	0
"TRINITY_DN36459_c0_g1_i1"	0.0843905	0	0
"TRINITY_DN20059_c0_g1_i1"	2.26969	0	0
"TRINITY_DN7158_c0_g1_i2"	0.0747738	0	0
"TRINITY_DN10191_c0_g1_i1"	5.79163	0.127973	0.178766
"TRINITY_DN10191_c0_g1_i10"	5.79163	0.127973	0.00165389
"TRINITY_DN10191_c0_g1_i9"	9.50797	0.249792	0
"TRINITY_DN17470_c0_g1_i1"	6.56635	4.8039	1.24278
"TRINITY_DN6288_c0_g1_i1"	0.0913891	0	0
"TRINITY_DN6251_c0_g1_i1"	0.036014	0	0
"TRINITY_DN5310_c0_g1_i6"	0.0850179	0	0
"TRINITY_DN25831_c0_g1_i1"	0.0269726	0	0
"TRINITY_DN9351_c0_g1_i1"	0.0432683	0	0
"TRINITY_DN1631_c0_g1_i1"	0.060396	0	0
"TRINITY_DN1698_c1_g1_i4"	1.84607	0	0
"TRINITY_DN1698_c1_g1_i6"	1.06887e-09	0	0
"TRINITY_DN32249_c0_g1_i1"	0.189073	0	0
"TRINITY_DN39458_c0_g1_i1"	0.0826973	0	0
"TRINITY_DN38655_c0_g1_i1"	0.156635	0.0375905	0
"TRINITY_DN22331_c0_g1_i4"	0.00877706	0	0
"TRINITY_DN29649_c0_g1_i1"	0.0564295	0	0
"TRINITY_DN13217_c0_g1_i1"	16.3738	0.924304	0.000153541
