"073"	"221"	"427"
"TRINITY_DN5633_c0_g1_i1"	1.60925	22.3554	21.8107
"TRINITY_DN5649_c0_g1_i6"	0	7.29791	2.78335
"TRINITY_DN5660_c1_g1_i2"	1.34923	17.0206	13.9141
"TRINITY_DN5681_c0_g1_i1"	8.39649	20.9942	18.3454
"TRINITY_DN12415_c1_g1_i1"	0.180764	1.75475	1.38353
"TRINITY_DN4740_c0_g1_i1"	0	7.04461	5.74248
"TRINITY_DN44_c0_g1_i1"	0.254422	3.63339	3.57216
"TRINITY_DN4_c0_g1_i29"	0	8.40101	4.02555
"TRINITY_DN11_c3_g1_i18"	0	13.7965	11.7656
"TRINITY_DN1_c2_g1_i35"	44.7526	233.596	157.204
"TRINITY_DN83_c0_g1_i1"	0.635996	4.14443	2.20529
"TRINITY_DN3873_c0_g1_i6"	1.33608	6.33262	4.09176
"TRINITY_DN11661_c1_g1_i1"	0	7.50618	2.60077
"TRINITY_DN11695_c0_g1_i1"	0	2.02621	0.761873
"TRINITY_DN18944_c1_g1_i1"	3.7517	15.7576	8.87072
"TRINITY_DN9680_c0_g1_i11"	9.34106	53.0857	31.0805
"TRINITY_DN9637_c1_g1_i6"	7.18863	14.5197	15.2995
"TRINITY_DN9650_c0_g1_i2"	1.73544	2.6449	2.19207
"TRINITY_DN9613_c0_g1_i2"	1.34903	17.4289	9.88424
"TRINITY_DN10839_c0_g1_i5"	0	15.9339	6.25357
"TRINITY_DN10816_c0_g1_i5"	4.87874	13.3827	13.6066
"TRINITY_DN8705_c0_g1_i1"	9.20463	167.578	65.7378
"TRINITY_DN2091_c0_g2_i7"	0	3.92489	1.36587
"TRINITY_DN436_c4_g4_i1"	0	21.6547	11.9651
"TRINITY_DN461_c0_g1_i13"	1.62824	36.7489	41.7123
"TRINITY_DN471_c0_g1_i1"	0.0368264	5.29489	2.10002
"TRINITY_DN474_c0_g1_i13"	1.54444	13.8422	13.7024
"TRINITY_DN404_c1_g1_i1"	1.89087	18.4707	10.1863
"TRINITY_DN484_c0_g1_i4"	0.35913	7.76411	4.55808
"TRINITY_DN7868_c0_g1_i19"	0.0225106	0.100114	0.059893
"TRINITY_DN1158_c1_g1_i1"	15.6433	39.9023	40.9703
