"073"	"221"	"427"
"TRINITY_DN5649_c0_g1_i26"	0.350485	3.75379	9.97434
"TRINITY_DN4704_c4_g1_i1"	1.58868	9.08611	14.6636
"TRINITY_DN4702_c0_g1_i6"	0.340845	15.5738	35.9254
"TRINITY_DN4740_c0_g2_i8"	31.9848	75.588	125.49
"TRINITY_DN0_c0_g1_i39"	3.65931	16.5222	21.0235
"TRINITY_DN0_c1_g1_i31"	5.98491	14.6578	23.0831
"TRINITY_DN44_c0_g1_i5"	1.65388	8.92094	11.6342
"TRINITY_DN48_c1_g2_i2"	1.94649	7.48841	17.0188
"TRINITY_DN5_c4_g1_i26"	0	2.67085	3.22818
"TRINITY_DN2_c3_g1_i8"	45.3653	103.484	151.435
"TRINITY_DN91_c25_g1_i5"	2.81797	4.67576	6.85773
"TRINITY_DN1_c0_g1_i9"	0	9.64559	23.7699
"TRINITY_DN1_c3_g1_i4"	0	2.8807	4.38593
"TRINITY_DN1_c3_g1_i6"	13.0635	26.8468	30.9978
"TRINITY_DN9697_c0_g2_i1"	2.35293	10.1548	12.064
"TRINITY_DN8709_c0_g1_i6"	7.58712	18.7145	30.4726
"TRINITY_DN2004_c0_g2_i1"	0	11.0896	17.9457
"TRINITY_DN465_c3_g1_i1"	0	1.42483	3.8102
"TRINITY_DN1124_c1_g3_i1"	0	0.361064	0.85841
"TRINITY_DN1196_c1_g1_i3"	0	0.0287488	0.0764595
"TRINITY_DN1196_c0_g1_i31"	0.102905	3.25647	6.83661
"TRINITY_DN1196_c0_g1_i33"	3.48006	14.3866	18.0738
"TRINITY_DN1175_c27_g1_i1"	2.17229	16.9213	26.065
"TRINITY_DN16401_c1_g1_i1"	4.79888	10.9554	12.3227
"TRINITY_DN15493_c0_g2_i2"	11.2703	29.3548	40.3919
"TRINITY_DN6054_c2_g1_i1"	13.7741	33.4157	59.8555
"TRINITY_DN6008_c0_g1_i2"	5.92703	14.3161	26.034
"TRINITY_DN831_c0_g1_i13"	0	7.52923	14.4338
"TRINITY_DN831_c22_g1_i1"	1.67054	5.18385	5.88941
"TRINITY_DN5130_c0_g1_i1"	0.0389799	0.0686396	0.0818605
"TRINITY_DN14625_c0_g1_i1"	1.21448	3.56325	4.90683
"TRINITY_DN13979_c1_g3_i1"	3.99615	7.56779	11.0339
"TRINITY_DN9157_c1_g1_i1"	8.26917	25.4009	50.8631
"TRINITY_DN8206_c0_g1_i9"	1.31662	4.83196	9.71048
"TRINITY_DN28388_c0_g1_i1"	0.61186	3.77836	5.99454
"TRINITY_DN11243_c0_g1_i1"	2.45907	10.3447	16.3452
"TRINITY_DN5437_c0_g2_i1"	3.85201	16.1156	23.2097
"TRINITY_DN5485_c0_g1_i4"	0	24.8886	36.3111
"TRINITY_DN5430_c0_g1_i1"	0	8.63872	11.3867
"TRINITY_DN10491_c0_g1_i1"	13.8382	41.8976	68.6834
"TRINITY_DN4542_c0_g1_i3"	33.7567	45.8693	65.3485
"TRINITY_DN3677_c0_g1_i2"	0.338562	3.26143	5.19092
"TRINITY_DN2769_c0_g1_i8"	20.7472	30.6128	35.3439
"TRINITY_DN2742_c0_g1_i12"	0.906504	1.52915	2.2723
"TRINITY_DN7658_c0_g2_i1"	16.7434	57.1759	68.8674
"TRINITY_DN6789_c0_g1_i1"	0	11.2056	13.7268
"TRINITY_DN14329_c0_g1_i1"	7.62879	30.516	68.5776
"TRINITY_DN29906_c0_g1_i1"	3.32715	21.9818	43.9783
"TRINITY_DN3906_c0_g1_i7"	4.68887	13.924	22.5781
"TRINITY_DN3988_c0_g2_i1"	7.22498	15.634	23.3307
"TRINITY_DN12793_c0_g3_i1"	0	5.14257	13.2827
"TRINITY_DN693_c0_g1_i6"	0.79728	11.9908	28.9454
"TRINITY_DN648_c30_g2_i1"	0	3.38182	4.53986
"TRINITY_DN647_c0_g1_i56"	0	1.12075	3.02674
"TRINITY_DN622_c0_g1_i1"	11.514	38.8293	56.9215
"TRINITY_DN11921_c2_g2_i1"	2.10968	22.8313	31.1354
"TRINITY_DN7904_c1_g1_i4"	3.36702	18.8441	28.1677
"TRINITY_DN7984_c0_g1_i2"	6.31218	11.3922	12.5423
"TRINITY_DN18151_c0_g1_i4"	0	12.024	17.4772
"TRINITY_DN8040_c0_g1_i1"	0.943675	3.20195	5.47355
"TRINITY_DN5297_c1_g1_i1"	62.8661	184.218	270.292
"TRINITY_DN4346_c0_g1_i9"	9.35835	27.8777	45.1782
"TRINITY_DN3432_c0_g2_i1"	38.5522	63.44	86.3002
"TRINITY_DN9267_c1_g1_i1"	0	13.9818	22.4657
"TRINITY_DN8368_c0_g1_i6"	6.80636	12.2588	20.8985
"TRINITY_DN13022_c0_g1_i1"	8.22478	17.5549	21.2783
"TRINITY_DN7435_c0_g1_i2"	0	12.5216	28.943
"TRINITY_DN3769_c0_g1_i30"	0	0.885756	1.43434
"TRINITY_DN3743_c0_g1_i2"	53.2649	77.8994	120.317
"TRINITY_DN2873_c1_g1_i1"	13.244	25.2115	36.0673
"TRINITY_DN6812_c1_g1_i1"	0	2.65866	3.78783
"TRINITY_DN6829_c1_g2_i2"	2.54561	8.76803	10.5314
