"id132_TPM"	"id334_TPM"	"id485_TPM"
"TRINITY_DN4725_c0_g1_i1"	9.8922	16.3292	18.1347
"TRINITY_DN4706_c0_g1_i1"	2.40473	3.6287	5.06084
"TRINITY_DN4764_c0_g1_i1"	3.51221	5.43282	9.19849
"TRINITY_DN4748_c0_g1_i1"	3.90128	5.31957	6.80337
"TRINITY_DN4755_c0_g1_i1"	3.13867	6.74449	8.66216
"TRINITY_DN4756_c0_g1_i1"	2.09755	2.91712	3.38337
"TRINITY_DN0_c0_g1_i1"	6.44477	8.37858	12.805
"TRINITY_DN65_c0_g2_i1"	1.36094	1.92684	1.8842
"TRINITY_DN57_c0_g1_i4"	0.714473	4.77667	7.10644
"TRINITY_DN57_c0_g1_i1"	1.80766	2.29965	3.15167
"TRINITY_DN4_c0_g1_i10"	4.4675	6.0815	6.28499
"TRINITY_DN66_c0_g1_i1"	7.29646	7.94441	8.07353
"TRINITY_DN92_c0_g2_i3"	2.82328	5.48435	6.1561
"TRINITY_DN11_c0_g1_i11"	10.2352	17.6898	17.803
"TRINITY_DN30_c0_g1_i2"	1.61897	1.9237	2.3517
"TRINITY_DN82_c0_g1_i2"	1.20746	4.22617	3.91731
"TRINITY_DN10_c0_g1_i6"	3.41265	4.50823	6.6807
"TRINITY_DN13_c0_g2_i3"	1.25178	5.41187	5.0606
"TRINITY_DN13_c0_g2_i1"	1.36339	3.8545	5.04249
"TRINITY_DN13_c0_g1_i1"	6.37014	13.632	14.7478
"TRINITY_DN48_c0_g1_i4"	1.0227	2.01157	4.01818
"TRINITY_DN17_c0_g2_i1"	1.82842	1.84034	1.84981
"TRINITY_DN17_c0_g1_i1"	3.07378	4.94067	5.45093
"TRINITY_DN61_c0_g1_i6"	1.64354	3.36951	4.9021
"TRINITY_DN42_c0_g2_i8"	4.13661	8.34413	8.02988
"TRINITY_DN31_c0_g1_i6"	0	7.13632	9.30913
"TRINITY_DN21_c0_g1_i7"	75.8714	154.547	164.526
"TRINITY_DN64_c0_g1_i3"	6.47772	12.4583	18.362
"TRINITY_DN64_c0_g1_i5"	25.3606	27.4774	30.4511
"TRINITY_DN8_c0_g2_i2"	94.5553	216.533	357.9
"TRINITY_DN8_c0_g1_i8"	64.7544	132.387	237.154
"TRINITY_DN8_c0_g1_i3"	48.1902	93.2583	158.927
"TRINITY_DN8_c0_g1_i5"	7.27889	26.3993	62.607
"TRINITY_DN84_c0_g1_i1"	3.61363	5.93787	5.74108
"TRINITY_DN86_c0_g2_i1"	12.3456	19.5926	23.7691
"TRINITY_DN46_c0_g2_i1"	5.86756	8.98321	11.2259
"TRINITY_DN46_c0_g1_i2"	1.71274	3.7676	7.33529
"TRINITY_DN53_c0_g1_i1"	3.53037	4.22582	5.63755
"TRINITY_DN63_c0_g1_i4"	1.04827e-05	3.68814	12.4332
"TRINITY_DN63_c0_g1_i3"	11.3777	19.5971	26.7589
"TRINITY_DN36_c0_g1_i3"	1.50636	1.95629	2.12786
"TRINITY_DN80_c0_g1_i4"	3.28793	5.79142	6.87789
"TRINITY_DN76_c0_g1_i1"	5.32653	6.70696	9.1741
"TRINITY_DN15_c0_g2_i2"	0.585833	4.08063	3.87461
"TRINITY_DN15_c0_g1_i1"	13.2192	22.7077	28.2874
"TRINITY_DN15_c0_g1_i2"	1.22554	1.92863	3.38238
"TRINITY_DN19_c0_g1_i3"	4.47192	6.21529	6.83529
"TRINITY_DN19_c0_g1_i2"	8.95975	14.697	18.0231
"TRINITY_DN90_c0_g1_i5"	3.94071	6.37435	6.8898
"TRINITY_DN50_c0_g1_i4"	16.3954	21.4538	22.0676
"TRINITY_DN50_c0_g1_i1"	5.5601	10.9301	10.9258
"TRINITY_DN60_c0_g1_i2"	11.3801	19.3323	24.2693
"TRINITY_DN33_c0_g1_i1"	2.21713	3.47732	5.21
"TRINITY_DN1_c0_g1_i1"	6.73767	10.0761	16.0749
"TRINITY_DN81_c0_g1_i20"	29.9931	67.6017	132.064
"TRINITY_DN99_c0_g1_i4"	6.12613	11.9937	12.2227
"TRINITY_DN3816_c0_g1_i1"	2.95991	5.68223	5.81531
"TRINITY_DN3853_c0_g1_i1"	7.43592	10.5337	15.0973
"TRINITY_DN3845_c0_g1_i1"	4.80264	6.31977	8.09768
"TRINITY_DN3833_c0_g1_i1"	4.54341	4.57283	4.61762
"TRINITY_DN3851_c0_g1_i1"	5.29851	9.07578	10.7207
"TRINITY_DN3856_c0_g1_i1"	1.83562	3.88056	5.02402
"TRINITY_DN3882_c0_g1_i1"	12.8513	34.319	32.9851
"TRINITY_DN3887_c0_g1_i1"	5.98675	13.6635	15.3821
"TRINITY_DN3876_c0_g1_i1"	3.21268	5.28104	7.81533
"TRINITY_DN3854_c0_g1_i1"	1.63077	4.61164	10.0804
"TRINITY_DN3831_c0_g1_i1"	3.51184	5.42022	7.10468
"TRINITY_DN3817_c0_g1_i1"	2.91899	6.55132	6.7001
"TRINITY_DN3859_c0_g1_i1"	7.21719	10.5418	11.7292
"TRINITY_DN3804_c0_g1_i1"	1.20254	3.40768	7.63103
"TRINITY_DN3844_c0_g1_i1"	19330.3	41482.6	60332.4
"TRINITY_DN3874_c0_g1_i1"	1.57445	1.97864	2.75975
"TRINITY_DN3837_c0_g1_i1"	1.13303	1.84941	3.18409
"TRINITY_DN2967_c0_g1_i1"	2.67826	6.15586	11.7213
"TRINITY_DN2955_c0_g1_i1"	1.94452	3.31747	3.94742
"TRINITY_DN2999_c0_g1_i1"	0.316256	1.67395	3.63052
"TRINITY_DN2917_c0_g1_i1"	4.82306	7.04957	9.84506
"TRINITY_DN2900_c0_g1_i1"	0.81428	3.78622	6.5571
"TRINITY_DN2931_c0_g1_i1"	1.50824	2.86096	3.85553
"TRINITY_DN2024_c0_g2_i1"	1.49654	2.36952	2.39073
"TRINITY_DN2015_c0_g1_i1"	2.5918	4.51608	5.04986
"TRINITY_DN2056_c0_g1_i1"	5.96245	11.7689	18.666
"TRINITY_DN2045_c0_g1_i1"	6.60422	18.1861	29.4797
"TRINITY_DN2038_c0_g1_i1"	3.99485	8.63042	14.9354
"TRINITY_DN2085_c0_g1_i1"	4.01195	5.99333	7.86578
"TRINITY_DN2006_c0_g1_i1"	2.058	2.60739	3.23271
