"113"	"222"	"425"
"TRINITY_DN5662_c1_g1_i17"	3.11761	0	1.53349
"TRINITY_DN37814_c0_g1_i3"	335.215	45.1789	120.544
"TRINITY_DN37883_c0_g2_i3"	8.45356	0.597968	2.74835
"TRINITY_DN28802_c1_g1_i2"	90.8493	14.3478	37.1983
"TRINITY_DN4_c25_g1_i27"	0.267913	0	0.11575
"TRINITY_DN48_c3_g1_i6"	0.304783	0	0.136238
"TRINITY_DN3_c1_g3_i4"	1.42968	0	0.839448
"TRINITY_DN70489_c0_g2_i1"	58.1068	7.18655	23.184
"TRINITY_DN18978_c2_g1_i11"	1.92074	2.52681e-05	0.763012
"TRINITY_DN18965_c0_g3_i4"	207.705	24.7869	74.3337
"TRINITY_DN77876_c1_g1_i6"	43.705	9.56641	22.4169
"TRINITY_DN35141_c0_g2_i12"	0.168034	0	0.0667597
"TRINITY_DN43472_c1_g2_i1"	64.4156	6.28662	21.9781
"TRINITY_DN7861_c0_g1_i1"	1.26012	0	0.420835
"TRINITY_DN17115_c0_g1_i6"	103.925	17.7485	56.2287
"TRINITY_DN67962_c0_g3_i2"	60.2601	5.37727	20.4688
"TRINITY_DN42506_c0_g2_i1"	166.333	55.4824	103.44
"TRINITY_DN16365_c2_g1_i1"	56.8228	8.91415	21.4535
"TRINITY_DN75140_c0_g1_i2"	6.43359	1.41357	5.11023
"TRINITY_DN41749_c0_g1_i14"	63.1342	10.6289	25.5284
"TRINITY_DN41776_c0_g1_i3"	257.9	35.7813	93.8717
"TRINITY_DN15484_c0_g2_i1"	0.219188	0.0667343	0.13308
"TRINITY_DN15420_c3_g1_i2"	1.9733	0	0.642496
"TRINITY_DN6047_c1_g1_i2"	24.6968	3.45731	13.2048
"TRINITY_DN41819_c0_g1_i7"	1.34181	2.26884e-08	0.832797
"TRINITY_DN83360_c0_g1_i1"	164.131	20.989	62.051
"TRINITY_DN15596_c0_g1_i1"	0.208582	0	0.0967562
"TRINITY_DN15582_c1_g1_i2"	1.32564	0	0.483447
"TRINITY_DN896_c14_g1_i1"	0.0507581	0	0.0239121
"TRINITY_DN40931_c1_g1_i7"	59.8841	7.69166	27.6636
"TRINITY_DN65402_c0_g1_i4"	26.2941	8.75713	17.9912
"TRINITY_DN14718_c1_g1_i29"	5.91341	0.589348	3.07451
"TRINITY_DN9100_c0_g1_i3"	0.135322	0	0.0505381
"TRINITY_DN30108_c0_g2_i2"	0.0234158	0	0.0116093
"TRINITY_DN21095_c0_g1_i3"	34.0005	5.99194	19.8528
"TRINITY_DN12090_c1_g1_i1"	37.2426	7.57538	19.5706
"TRINITY_DN12032_c1_g2_i1"	22.5567	3.32269	11.5594
"TRINITY_DN87304_c0_g1_i1"	36.2987	4.14535	12.6528
"TRINITY_DN20200_c2_g2_i1"	2.13163	0.130304	0.641849
"TRINITY_DN53827_c1_g2_i2"	28.4383	4.00282	11.0201
"TRINITY_DN27599_c0_g2_i2"	52.3564	8.88209	20.9678
"TRINITY_DN11286_c0_g1_i10"	47.7597	7.11295	18.4629
"TRINITY_DN5486_c37_g1_i1"	0.807603	0.25545	0.467697
"TRINITY_DN10477_c0_g1_i25"	0.106721	0	0.0547882
"TRINITY_DN2774_c0_g1_i3"	7.60059	3.73938	6.52929
"TRINITY_DN58514_c4_g1_i1"	6.62953	0.232158	2.37235
"TRINITY_DN8515_c0_g1_i25"	1.88186	0.18158	0.748445
"TRINITY_DN15087_c0_g1_i4"	3.38838	0	1.76365
"TRINITY_DN15071_c0_g1_i8"	9.58202	0	3.55361
"TRINITY_DN7652_c0_g1_i13"	0.152934	0	0.0690059
"TRINITY_DN48741_c1_g1_i7"	6.487	1.86318	3.39354
"TRINITY_DN65930_c0_g1_i3"	0.0561454	0	0.0262046
"TRINITY_DN14279_c2_g1_i8"	2.7389	1.94303	2.47865
"TRINITY_DN215_c3_g1_i3"	1.15884	0	0.437113
"TRINITY_DN31576_c1_g1_i2"	164.18	47.7764	89.7035
"TRINITY_DN38969_c0_g3_i4"	1.09131	0.460271	0.730378
"TRINITY_DN13512_c1_g1_i1"	71.8095	14.0496	32.4504
"TRINITY_DN12658_c0_g1_i6"	0.721626	0	0.448618
"TRINITY_DN12770_c5_g1_i25"	288.906	40.6094	110.218
"TRINITY_DN669_c0_g1_i19"	0.861024	0	0.589692
"TRINITY_DN3149_c8_g1_i1"	0.907756	0	0.309549
"TRINITY_DN11841_c0_g1_i1"	151.506	26.7415	59.4155
"TRINITY_DN62525_c0_g1_i14"	115.926	21.3394	55.3889
"TRINITY_DN36256_c1_g1_i1"	36.4236	2.83044	11.4269
"TRINITY_DN53582_c1_g2_i3"	62.8147	11.0131	25.5673
"TRINITY_DN7985_c0_g1_i1"	3.88902	0.00516308	1.4449
"TRINITY_DN86039_c1_g1_i7"	6.41908	2.23441	4.21791
"TRINITY_DN25657_c1_g1_i1"	97.8353	13.403	36.9146
"TRINITY_DN3417_c6_g1_i3"	34.7318	4.81962	14.1376
"TRINITY_DN57357_c0_g1_i2"	0.84081	0	0.246806
"TRINITY_DN47596_c0_g1_i5"	115.326	15.674	41.6127
"TRINITY_DN8379_c1_g1_i11"	187.106	20.5615	64.9214
"TRINITY_DN7444_c13_g1_i1"	6.93468	4.49739	5.38933
"TRINITY_DN37660_c5_g1_i1"	48.9443	2.70407	15.1311
"TRINITY_DN96578_c0_g1_i3"	14.4077	6.74676	9.79704
"TRINITY_DN20541_c0_g1_i17"	35.1907	15.4293	23.7527
"TRINITY_DN11476_c1_g1_i13"	0.251984	0.0430296	0.0970466
"TRINITY_DN62188_c0_g1_i4"	97.5371	16.037	42.3246
"TRINITY_DN86666_c0_g1_i2"	694.92	127.555	343.286
"TRINITY_DN3745_c8_g1_i1"	35.646	5.23329	15.4134
"TRINITY_DN77623_c0_g1_i1"	403.33	102.711	194.19
"TRINITY_DN10625_c5_g1_i1"	60.715	9.07984	23.9795
"TRINITY_DN2871_c0_g1_i1"	0.139922	0	0.057722
"TRINITY_DN2811_c1_g1_i20"	0.071795	0	0.0326404
"TRINITY_DN1933_c0_g1_i3"	0.0695797	0	0.0189161
"TRINITY_DN76882_c1_g1_i3"	466.624	96.2136	213.142
"TRINITY_DN7705_c0_g1_i5"	3.04251	1.16874	1.8584
"TRINITY_DN7722_c3_g1_i11"	273.383	25.4562	95.219
"TRINITY_DN7722_c0_g1_i25"	4.56367	0	2.3188
"TRINITY_DN16132_c0_g1_i9"	52.942	6.0239	19.8892
"TRINITY_DN92256_c0_g1_i7"	166.435	26.5311	71.8021
"TRINITY_DN41693_c2_g1_i3"	56.5474	9.77429	27.5257
"TRINITY_DN5932_c0_g1_i4"	0.0635944	0	0.0387052
"TRINITY_DN5931_c2_g1_i1"	2.61386	0.709718	1.62943
"TRINITY_DN99646_c0_g1_i4"	96.9195	10.6324	32.8593
"TRINITY_DN99639_c0_g1_i1"	49.9858	9.79777	22.8431
"TRINITY_DN91442_c0_g1_i3"	326.828	38.9148	120.383
"TRINITY_DN39936_c1_g2_i3"	72.779	19.6949	43.888
"TRINITY_DN23688_c0_g1_i8"	56.7362	11.169	23.2278
"TRINITY_DN82422_c4_g1_i1"	311.242	27.1188	111.744
"TRINITY_DN9999_c3_g1_i4"	0.0195034	0	0.00974314
"TRINITY_DN9942_c1_g1_i22"	60.3805	15.5216	44.5413
"TRINITY_DN9942_c1_g1_i30"	2353.35	400.942	1218.41
"TRINITY_DN9962_c3_g1_i6"	54.7274	8.55701	22.282
"TRINITY_DN2345_c14_g1_i4"	2.19163	0.108333	0.867412
"TRINITY_DN1465_c73_g1_i1"	80.1946	16.2725	36.2133
"TRINITY_DN9060_c2_g1_i1"	2.55926	0	0.915474
"TRINITY_DN62726_c0_g1_i3"	0.227816	0	0.170066
"TRINITY_DN7277_c2_g1_i4"	119.739	11.2368	40.5108
"TRINITY_DN7283_c0_g1_i1"	0.44416	0.409877	0.42813
"TRINITY_DN11153_c4_g1_i13"	42.1305	4.29292	19.9214
