Accession_ID,pvalue
P12370,0.171162334689586
Q9BZP6,0.407739272248271
Q8VYJ7,0.0752873605720241
O81069,0.503873494608269
P24525,0.0255311425865615
O18334,0.900680592444639
Q96MB7,0.298478868679014
Q03168,0.50406545355535
A6H690,0.979668475309068
A0A0G2JZ79,0.356910267130385
Q9XHM1,0.417375177115799
P49724,0.103848438655227
Q96PQ7,0.825220812915036
Q8NI77,0.726872658779611
P20107,0.465588384704557
Q8NB90,NA
P50265,0.317492216443262
Q6CNW2,NA
Q91WC9,0.407739272248271
Q32PL1,0.577792594003685
O80925,NA
A0JP85,0.0528764589622677
Q9XHM1,0.348297561041874
Q36421,0.847023581152286
Q5ZL33,NA
Q9R0N0,0.766736857809678
P42825,0.0456679611368531
Q803I2,NA
P02889,0.307088079653595
P53470,NA
Q6PCF7,0.772849391624421
A2XCH8,NA
O43741,0.61226011060718
Q00737,NA
O43296,0.862600188700816
Q9VD44,0.646293232227991
Q9HE76,0.608020926964092
C0HL66,0.828043378301533
Q6GN01,NA
Q9NIV1,0.963399337498088
P04075,0.317492216443262
Q9GZH4,0.00331339030857823
Q6AY55,0.655573128547771
B4KB41,0.528192143985963
Q86KP5,NA
Q5ZKQ6,0.812012333757403
P36975,NA
Q8W4I9,0.0203119388181591
O13755,0.623746415295369
Q9QYI4,0.883330540953726
Q9QYS2,0.877699351880154
Q6DJ13,0.227227733608328
Q8VEJ9,0.631692084239348
P10076,0.751260722700218
Q9CX56,0.905604401182737
Q8JZX4,0.629804063219479
A7KAL8,NA
Q1RMI3,0.833563852364438
Q26250,0.225082584814389
D4AVD4,0.00463970193824196
Q8R081,0.788233218570955
Q9H6R0,0.308983506693687
Q9H6R0,0.308983506693687
Q86X10,NA
Q9NXE4,0.740456969959413
Q9Y2Q3,0.00350030496391548
Q6P1J6,0.0710977133240602
Q7ZV82,0.991657088391901
Q4LB35,0.163687596634389
Q5F433,0.791152119633378
P47747,NA
O94417,NA
P86704,0.723936117037152
P86704,0.723936117037152
P86704,0.723936117037152
Q9MA55,0.0327326394044742
Q7TT28,0.0364761106325678
Q00265,0.0210157139070909
Q27081,0.680875592539164
Q9UPS8,0.01413212776314
Q7Q6A7,0.795492711744784
Q0T0L8,0.0173110483903839
Q9ULL1,0.991657088391901
Q75VR0,0.105152400266866
P14574,0.755493064967345
P70705,0.14776581351149
Q9JIA7,0.218556333955137
Q09879,0.040469161648999
Q8TGM6,0.980236091737409
Q641K1,NA
D3YXG0,0.407739272248271
Q3EAR7,0.623746415295369
O94380,0.29339301803667
G4SLH0,0.013594683881927
Q5TC12,0.912641064901933
Q95LN3,0.29339301803667
Q9SF91,NA
O75096,NA
Q9U518,0.958302627604009
P07850,NA
Q5XJP0,0.615486144781739
Q96EQ9,0.691107628574674
Q9BRQ4,0.0773417375458956
Q8RWB1,0.223015203067197
Q9Z1E9,0.63823722705011
Q9W0E3,NA
A5FRY4,0.0153844351188725
Q0IIF2,0.861197029919526
P31696,0.96581327255626
Q54NZ1,NA
A2RUV4,0.440195839018837
P42860,NA
P78763,0.110958943902722
Q45408,NA
P33296,0.035759968191603
Q10075,0.125413977600418
Q0V8L6,0.641393283498062
Q6DFM1,0.71002309312908
Q9XFH3,NA
B2D0J5,0.688682972552761
F6QEU4,0.749678604016742
F4K2E9,0.00574105899779591
Q2QKB4,NA
B2D0J5,0.547370756076973
Q93Y35,NA
A5PJY4,0.989044110703152
Q8L796,0.00690511790906437
P94593,0.0229712320516958
Q5RFH0,0.389120607287254
Q7SYD5,NA
Q9M306,0.136932385803949
P33610,0.0653677688827206
Q64M78,0.151754501004727
P27484,0.00296663087434735
G3XCN6,NA
Q802T2,NA
Q06730,0.418429710392353
O95985,0.646906336154886
O15265,0.582351167108674
Q8Q0U0,0.0295630206641162
P35493,NA
P80572,0.143762894090351
Q91918,NA
Q9QZB7,0.407739272248271
P48059,0.991479885430663
P49029,0.0359918678665575
Q6B855,NA
Q9VAC5,0.611383334385104
Q9VAC5,0.611383334385104
Q6S7B0,0.0176376377578729
Q9NZN8,0.863327421479784
Q2M3R5,NA
Q9ULJ7,NA
Q7LHG5,NA
P16110,0.460623367101852
Q9ZV36,0.253315012263292
Q5FW48,NA
Q2KI84,0.793352661528234
A8KBL7,0.955763467548804
Q9DAK2,6.00566188067154e-15
Q9P7C8,0.284398126791577
Q14151,0.389630117132786
Q06827,0.493159828150663
Q9H1A4,0.843147156386704
Q95R48,0.856039450787178
Q54I57,0.202458331377033
Q0D4J7,NA
Q96D21,0.87602006353569
P46978,0.654500426761379
E1BB03,0.210760982342809
E9Q8T2,0.679166456559091
P10987,0.524472424267974
Q10068,NA
Q0VC71,0.925082975364702
Q8HYZ0,0.308695316209358
Q7Z429,NA
Q8BVY0,0.023883920327494
Q9V3D5,1.62231090732885e-05
Q9VLV7,0.058948066935663
Q3BMF4,0.190965091722272
G5E8K5,0.0728360538666766
Q8BHR2,0.987205517578231
Q8BHR2,0.987205517578231
C0KJQ4,0.584548842222731
O17583,0.216560862143125
P35182,0.00850542096130838
P91924,NA
Q11073,0.229842512648283
Q3UHH1,0.466237867511124
Q8ENQ1,0.694191844148181
Q8SRP3,0.00150851882044789
Q9Z1E9,NA
A1L504,8.74625836024596e-05
Q6INE5,NA
Q7ZVF3,0.784331193976516
Q6NLL1,0.623746415295369
Q9NRZ9,0.259265781594169
B0WAQ0,0.871689507101738
O64981,NA
Q09445,NA
Q8PGR7,0.24406756804819
Q8Q0U0,NA
Q9VCU9,0.075852987329188
Q9QZC8,3.36423931592776e-15
P51181,0.290613119040008
Q9CWK8,0.8849042145726
Q3ZBG9,0.445052342482191
Q9B6D8,0.00052089791609496
Q9UJ83,0.592786480871905
Q86IX1,0.455658518457921
Q7SXP2,0.77100907783049
Q9VIK9,NA
B2X050,0.0304062676828825
Q66IH2,0.0559189815384993
A8HYU5,0.340426253691281
Q3U4H6,NA
O61491,0.856248987877932
C4N147,0.96455177649103
Q1HQU2,0.557059619238702
A8WE67,NA
Q22888,0.339789065241134
Q9D4H8,0.0301012232893153
P51752,8.18801515413303e-05
B3EWZ3,0.376688614007782
P62344,NA
Q9SNB7,0.749678604016742
Q39575,0.519024349414123
O43347,0.00059274021892161
Q9ZQX4,0.241355729007597
Q9Z1S0,0.00305794889360171
A1ZBD6,0.484086811516948
Q6DJM2,0.864597937746478
Q6DJM2,0.864597937746478
O60337,0.218040685570658
Q9LKW9,0.749678604016742
Q24174,0.635538125519992
Q0VGY8,NA
Q9FZ59,0.440510282879452
Q2HJ57,0.71369058436183
Q75B43,NA
Q3U3W5,0.207668696371281
O04491,0.0452071325891225
P35546,0.656545027674622
Q9Y6I4,0.137496485104222
Q3UVR3,NA
Q9SRH6,0.248256521805719
Q9VBP3,0.380773562742145
Q86IZ3,0.0180024409381192
Q05120,0.0192552938580866
Q9VCA8,NA
Q3Y8L7,0.911897841067213
B2RRL2,0.317947820652075
Q552M6,0.102429866460579
Q8VYF1,NA
Q9VPQ2,0.000840299418176428
Q0MQD1,0.152433841047242
G0S920,0.127369633733164
O94760,0.895371320140892
O93400,0.754283132940687
P28288,0.79874478258102
Q9FF17,NA
A5PKH3,0.861659906593475
Q8SRN2,0.758598243991217
Q18885,0.00516376689332801
Q92359,0.0164493276874493
P39981,0.0761592401827157
Q9LJD8,0.0320282155442584
Q32PF2,0.573179850436064
