"132"	"334"	"485"
"TRINITY_DN21406_c11_g1_i1"	3.7992	9.78523	8.88182
"TRINITY_DN21408_c3_g1_i1"	0.092529	0.180103	0.200209
"TRINITY_DN5644_c0_g1_i9"	20.0672	22.2508	21.4431
"TRINITY_DN5650_c0_g1_i2"	0	0.0539933	0.0597401
"TRINITY_DN28764_c0_g1_i1"	0	0.0127821	0.0139902
"TRINITY_DN12479_c0_g1_i17"	5878.08	7881.82	7088.79
"TRINITY_DN3_c1117_g2_i1"	0	0.463945	0.475645
"TRINITY_DN3_c57_g3_i4"	1.09782	5.32038	3.5395
"TRINITY_DN3_c13_g3_i2"	23.4513	47.9119	39.8392
"TRINITY_DN3891_c1_g2_i1"	0.872396	5.71461	3.57467
"TRINITY_DN3826_c0_g1_i10"	122.695	317.604	362.362
"TRINITY_DN3837_c0_g1_i20"	17.3793	35.961	35.055
"TRINITY_DN3837_c0_g1_i6"	70.943	281.342	220.575
"TRINITY_DN2911_c1_g1_i19"	0	0.55514	0.718758
"TRINITY_DN2959_c0_g1_i6"	0	0.0587204	0.0383943
"TRINITY_DN2961_c0_g1_i7"	0	0.139039	0.156356
"TRINITY_DN70575_c0_g1_i5"	0	3.30594	2.49344
"TRINITY_DN9674_c0_g1_i14"	0	2.82894e-08	2.58036e-08
"TRINITY_DN10823_c2_g1_i6"	0.930849	2.50551	1.91812
"TRINITY_DN10801_c1_g1_i7"	0	1.10548	1.19466
"TRINITY_DN10871_c0_g1_i3"	0	0.0209484	0.0229818
"TRINITY_DN8745_c0_g1_i7"	0	0.185225	0.210201
"TRINITY_DN8745_c0_g2_i1"	0	0.267373	0.304801
"TRINITY_DN487_c0_g1_i16"	0	0.116616	0.0708882
"TRINITY_DN407_c0_g3_i25"	0	0.221161	0.126306
"TRINITY_DN7869_c0_g1_i33"	0	0.619862	0.849899
"TRINITY_DN7804_c0_g2_i1"	0	0.0329406	0.0362537
"TRINITY_DN1135_c0_g2_i2"	0	0.0522701	0.0578066
"TRINITY_DN1165_c0_g1_i1"	4.12944e-10	0.341975	0.347585
"TRINITY_DN1103_c13_g1_i14"	0.108942	0.321523	0.357241
"TRINITY_DN17137_c0_g1_i2"	16.5159	21.7379	20.4166
"TRINITY_DN16276_c0_g1_i1"	1.13725	2.87819	2.81603
"TRINITY_DN15427_c2_g1_i2"	0.112177	0.871939	0.838691
"TRINITY_DN6084_c0_g1_i1"	0	0.0323145	0.0355666
"TRINITY_DN6088_c0_g1_i1"	308.301	1128.38	1081.79
"TRINITY_DN41809_c1_g1_i6"	0	0.886057	0.59809
"TRINITY_DN15507_c0_g1_i5"	0	0.115	0.127322
"TRINITY_DN5185_c11_g2_i4"	2826.43	3855.22	3715.23
"TRINITY_DN4234_c0_g1_i1"	0	0.24091	0.134592
