"073"	"221"	"427"
"TRINITY_DN21408_c3_g1_i1"	0.186339	0	0
"TRINITY_DN5651_c2_g3_i1"	13.2718	0.849753	0
"TRINITY_DN5617_c0_g1_i1"	0.0798248	0	0
"TRINITY_DN37864_c0_g1_i6"	0.062133	0	0
"TRINITY_DN37810_c4_g1_i3"	3.79558	0.0755449	0
"TRINITY_DN79358_c0_g1_i1"	2.02004	0	0
"TRINITY_DN63034_c1_g1_i3"	0.0600388	0	0
"TRINITY_DN79478_c0_g1_i2"	28.3694	16.5806	6.83175
"TRINITY_DN4791_c0_g1_i1"	0.0838052	0	0
"TRINITY_DN4703_c0_g1_i1"	2.89812	0	0
"TRINITY_DN4718_c4_g1_i2"	9.11763	1.64657	1.00278
"TRINITY_DN4777_c9_g1_i2"	1.53161	0	0
"TRINITY_DN19796_c0_g1_i8"	0.146354	0	0
"TRINITY_DN19737_c0_g1_i1"	3.06275	0	0
"TRINITY_DN0_c5815_g5_i1"	0.170992	0	0
"TRINITY_DN0_c1627_g1_i1"	4.82217	0	0
"TRINITY_DN57_c0_g1_i14"	0.0551065	0	0
"TRINITY_DN57_c0_g1_i10"	0.0652044	0	0
"TRINITY_DN10_c0_g5_i1"	113.035	0	0
"TRINITY_DN48_c3_g1_i6"	0.685098	0.0701201	0.00595504
"TRINITY_DN48_c3_g1_i7"	5.78051	0.127038	0.000475512
"TRINITY_DN64_c0_g1_i1"	0.0660536	0	0
"TRINITY_DN2_c0_g1_i1"	0.0439313	0	0
"TRINITY_DN3_c1_g4_i70"	3.25775	0	0
"TRINITY_DN3_c45_g1_i4"	7.79547e-07	7.5491e-08	0
"TRINITY_DN3_c1_g6_i7"	1.13794	0.564091	0
"TRINITY_DN3_c0_g5_i4"	44.8902	16.2318	4.05407
"TRINITY_DN1_c5_g1_i4"	5.59907	0.117319	0
"TRINITY_DN1_c6_g2_i4"	12.9435	10.2638	8.36476
"TRINITY_DN20692_c3_g1_i31"	0.266702	0	0
"TRINITY_DN3891_c0_g1_i22"	12.467	3.81536	3.17742
"TRINITY_DN3826_c0_g1_i5"	0.188844	0	0
"TRINITY_DN2978_c1_g3_i5"	0.0658904	0	0
"TRINITY_DN2912_c0_g1_i9"	0.101984	0	0
"TRINITY_DN2959_c0_g1_i6"	0.0314499	0	0
"TRINITY_DN2992_c0_g1_i33"	33.7926	1.08887	0
"TRINITY_DN2920_c14_g1_i2"	0.154843	0	0
"TRINITY_DN2920_c3_g1_i1"	5.31975	0.555547	0
"TRINITY_DN2995_c3_g1_i1"	20.3239	0.155617	0
"TRINITY_DN2905_c15_g1_i2"	7.44174	3.38662	0.189338
"TRINITY_DN2961_c0_g1_i7"	0.142581	0	0
"TRINITY_DN2933_c18_g1_i4"	4.92718	0.181329	0.152746
"TRINITY_DN18980_c2_g1_i1"	9.26033	0	0
"TRINITY_DN18980_c0_g1_i1"	0.0486204	0	0
"TRINITY_DN18998_c0_g1_i1"	0.150734	0	0
"TRINITY_DN18998_c0_g1_i2"	0.347745	0	0
"TRINITY_DN86854_c0_g1_i5"	0.0709325	0	0
"TRINITY_DN86902_c0_g2_i1"	6.05539	0	0
"TRINITY_DN86862_c2_g1_i1"	0.0294283	0	0
"TRINITY_DN86852_c2_g1_i14"	9.42125	0	0
"TRINITY_DN44135_c1_g1_i1"	97.2141	4.504	5.00885
"TRINITY_DN70586_c0_g2_i2"	4.19448	0	0
"TRINITY_DN77704_c0_g1_i5"	0.801091	0	0
"TRINITY_DN44233_c0_g1_i9"	0.0698175	0	0
"TRINITY_DN44233_c0_g1_i3"	0.820337	0	0
"TRINITY_DN44245_c0_g1_i2"	1.53549	0.245937	4.73925e-08
"TRINITY_DN9650_c0_g1_i3"	0.143965	0	0
"TRINITY_DN9682_c0_g1_i2"	0.0240118	0	0
"TRINITY_DN9682_c0_g1_i4"	0.0240118	0	0
"TRINITY_DN9674_c0_g1_i14"	4.80181e-07	0	0
"TRINITY_DN9674_c0_g1_i10"	0.051734	0	0
"TRINITY_DN9674_c0_g1_i12"	9.24397e-08	0	0
"TRINITY_DN77832_c0_g1_i4"	12.7278	0	0
"TRINITY_DN10890_c0_g1_i6"	0.0860539	0	0
"TRINITY_DN10882_c0_g1_i2"	0.0193133	0	0
"TRINITY_DN10878_c0_g1_i3"	0.13776	0	0
"TRINITY_DN10880_c1_g1_i14"	0.00885347	0	0
"TRINITY_DN10871_c0_g1_i3"	0.0225203	0	0
"TRINITY_DN68733_c0_g1_i1"	0.470779	0	0
"TRINITY_DN26031_c2_g2_i2"	0.121786	0	0
"TRINITY_DN26031_c2_g2_i3"	2.05904e-09	0	0
"TRINITY_DN52495_c3_g1_i1"	5.01945	0	0
"TRINITY_DN8767_c0_g1_i6"	0.063901	0	0
"TRINITY_DN8767_c0_g1_i17"	0.0564604	0	0
"TRINITY_DN8767_c0_g1_i20"	0.137398	0	0
"TRINITY_DN8785_c2_g1_i1"	3.81992	0	0
"TRINITY_DN8796_c0_g1_i1"	0.0278734	0	0
"TRINITY_DN8745_c0_g2_i1"	0.535254	0	0
"TRINITY_DN8776_c0_g1_i7"	0.0572195	0	0
"TRINITY_DN8758_c1_g1_i8"	0.0313822	0	0
"TRINITY_DN8725_c0_g1_i4"	0.0967435	0	0
"TRINITY_DN2017_c0_g1_i5"	0.0829031	0	0
"TRINITY_DN2034_c1_g1_i1"	0.0628999	0	0
"TRINITY_DN2010_c2_g2_i15"	0.0638058	0	0
"TRINITY_DN2095_c0_g1_i28"	0.121029	0	0
"TRINITY_DN2095_c0_g1_i14"	0.12324	0	0
"TRINITY_DN2011_c0_g2_i34"	0.259776	0	0
"TRINITY_DN2043_c4_g1_i1"	28.7416	0	0
"TRINITY_DN2030_c2_g1_i3"	191.422	0.138585	0
"TRINITY_DN26124_c0_g1_i22"	0.0404782	0	0
"TRINITY_DN26130_c0_g1_i1"	0.0305312	0	0
"TRINITY_DN43338_c0_g1_i4"	2.37747	0	0
"TRINITY_DN43351_c0_g5_i1"	0.0355391	0	0
"TRINITY_DN17010_c4_g1_i1"	7.06189	1.74245	0
"TRINITY_DN17087_c0_g2_i3"	1.08969	0	0
"TRINITY_DN76962_c0_g1_i2"	0.169362	0	0
"TRINITY_DN423_c0_g1_i5"	1.47841e-05	0	0
"TRINITY_DN467_c1_g1_i11"	2.37961	0.000174222	0
"TRINITY_DN487_c0_g1_i18"	0.101255	0	0
"TRINITY_DN487_c0_g1_i9"	0.0645086	0	0
"TRINITY_DN487_c0_g1_i11"	0.0504856	0	0
"TRINITY_DN487_c0_g1_i7"	0.0506275	0	0
"TRINITY_DN453_c0_g1_i4"	0.128339	0	0
"TRINITY_DN453_c0_g1_i1"	0.0547024	0	0
"TRINITY_DN403_c1_g1_i1"	0.152321	0	0
"TRINITY_DN484_c0_g1_i8"	0.15222	0	0
"TRINITY_DN486_c0_g2_i2"	0.0406635	0	0
"TRINITY_DN455_c0_g1_i3"	0.0494316	0	0
"TRINITY_DN455_c0_g2_i12"	0.0447051	0	0
"TRINITY_DN60617_c1_g2_i1"	5.45157	0	0
"TRINITY_DN60640_c0_g2_i1"	2.64005	0	0
"TRINITY_DN7818_c2_g1_i8"	322.364	13.29	1.7762
"TRINITY_DN7804_c0_g2_i1"	0.0355583	0	0
"TRINITY_DN1135_c0_g2_i2"	0.0554481	0	0
"TRINITY_DN1103_c13_g1_i12"	0.161869	0	0
"TRINITY_DN1103_c13_g1_i9"	0.227202	0	0
"TRINITY_DN1103_c13_g1_i14"	0.23085	0	0
"TRINITY_DN1125_c2_g1_i10"	5.05726	0	0
"TRINITY_DN1172_c2_g2_i10"	0.930288	0	0
"TRINITY_DN1184_c1_g1_i2"	40.1931	12.2003	0
"TRINITY_DN1144_c8_g1_i15"	0.537557	0	0
"TRINITY_DN17137_c0_g1_i5"	0.135636	0	0
"TRINITY_DN17147_c0_g3_i1"	3.58607	0.312704	0
"TRINITY_DN17145_c0_g1_i1"	0.0588457	0	0
"TRINITY_DN34352_c1_g1_i1"	0.786817	0	0
"TRINITY_DN6987_c1_g3_i1"	0.891728	0	0
"TRINITY_DN6921_c0_g1_i8"	0.0163584	0	9.58834e-06
"TRINITY_DN6994_c0_g1_i1"	12.1905	4.79347	0
"TRINITY_DN93125_c0_g1_i1"	10.8989	0	0
"TRINITY_DN16233_c3_g1_i4"	12.348	0	0
"TRINITY_DN42640_c0_g1_i14"	0.647149	0	0
"TRINITY_DN42640_c0_g1_i12"	0.266941	0	0
"TRINITY_DN49847_c0_g1_i1"	0.0351871	0	0
"TRINITY_DN49849_c0_g1_i4"	1.70452	0	0
"TRINITY_DN16362_c0_g1_i1"	6.73357	0	0
"TRINITY_DN16321_c0_g3_i1"	12.6216	0	0
"TRINITY_DN16345_c0_g1_i20"	0.0757487	0	0
"TRINITY_DN16308_c8_g1_i7"	2.96444	1.25479	0.26061
"TRINITY_DN16346_c0_g1_i21"	0.299353	0.0912729	0
"TRINITY_DN16378_c0_g1_i1"	5.18762	0	0
"TRINITY_DN16385_c0_g1_i2"	2.75167	0.237898	0.0257624
"TRINITY_DN33522_c0_g1_i2"	0.0787632	0	0
"TRINITY_DN49956_c1_g2_i5"	0.918107	0	0
"TRINITY_DN50813_c4_g1_i1"	1.20297	0	0
"TRINITY_DN50809_c0_g1_i2"	0.384913	0	0
"TRINITY_DN50861_c0_g1_i6"	0.185892	0	0
"TRINITY_DN24500_c0_g1_i2"	0.0456239	0	0
"TRINITY_DN24597_c0_g1_i17"	0.0183271	0	0
"TRINITY_DN66010_c0_g2_i10"	0.0807329	0	0
"TRINITY_DN41715_c0_g2_i3"	0.0857594	0	0
"TRINITY_DN41715_c0_g2_i2"	0.0820541	0	0
"TRINITY_DN92437_c1_g1_i9"	0.047388	0	0
"TRINITY_DN15451_c1_g1_i3"	0.0350377	0	0
"TRINITY_DN6005_c0_g2_i2"	326.072	163.424	109.111
"TRINITY_DN6067_c0_g1_i8"	3.17111	0	0
"TRINITY_DN6015_c1_g1_i4"	6.83643	3.34736	0
"TRINITY_DN66156_c0_g1_i1"	0.290361	0	0
"TRINITY_DN41819_c0_g1_i5"	8.3403	0	0.0101268
"TRINITY_DN15573_c0_g1_i1"	3.19519	0	0
"TRINITY_DN15582_c1_g2_i3"	0.0851829	0	0
"TRINITY_DN99796_c0_g1_i1"	1.42159	0	0
"TRINITY_DN32708_c0_g1_i12"	45.0958	0	0
"TRINITY_DN32708_c0_g1_i15"	39.2789	0	0.217666
"TRINITY_DN32708_c0_g1_i11"	39.1161	0.122286	0
"TRINITY_DN32708_c0_g1_i16"	41.7269	0	0
"TRINITY_DN32708_c0_g1_i6"	65.0599	0	0.324671
"TRINITY_DN32708_c0_g1_i14"	53.2539	0	0
"TRINITY_DN809_c0_g3_i1"	0.109813	0	0
"TRINITY_DN896_c230_g1_i2"	0.074035	0	0
"TRINITY_DN896_c14_g1_i1"	0.162308	0	0
"TRINITY_DN5125_c0_g3_i1"	0.114087	0	0
"TRINITY_DN5156_c2_g2_i2"	1.74457e-07	0	0
"TRINITY_DN5134_c10_g1_i1"	1.6161	0	0
"TRINITY_DN74367_c0_g1_i2"	6.33185	3.54625	2.8797
"TRINITY_DN91634_c0_g1_i12"	0.207009	0	0
"TRINITY_DN4271_c0_g1_i4"	1.348e-06	0	0
"TRINITY_DN4286_c6_g2_i8"	21.4952	0	0
"TRINITY_DN4286_c6_g2_i6"	6.17316	2.06634e-07	0
"TRINITY_DN4283_c0_g1_i12"	490.496	51.2438	49.8825
"TRINITY_DN4283_c2_g6_i1"	0.193762	0	0
"TRINITY_DN4268_c0_g2_i1"	39.4551	0	0
"TRINITY_DN4203_c0_g1_i9"	3.17565	0	0
"TRINITY_DN4261_c0_g1_i10"	284.108	51.5432	1.38235
"TRINITY_DN4261_c0_g1_i8"	99.5698	2.09717	0.367177
