TRINITY_DN270_c0_g1_i2	39.824236392569	-23.8509847824357	2.55442624805782	-9.33712014608761	9.89899094661841e-21	4.96711567719419e-17
TRINITY_DN53_c0_g1_i1	816.73470707014	-9.57165608206235	1.95142494261055	-4.90495733300289	9.34476500921479e-07	0.000868336330800703
TRINITY_DN3443_c0_g5_i1	1617.31904502316	-9.57286742780859	1.80919473652464	-5.29123108449758	1.21495735747197e-07	0.000138554841552793
TRINITY_DN846_c0_g1_i4	14.9228594831499	21.7301510398873	2.8089998708479	7.73590318226962	1.02671576187253e-14	1.35575114471683e-11
TRINITY_DN3868_c2_g1_i19	77.7168787852842	7.73888933161713	1.68522607275306	4.59219653477978	4.38605020499726e-06	0.00314404610266218
TRINITY_DN63_c0_g1_i10	55.6622562868597	8.80174476408761	1.81940691983909	4.83769994942422	1.31350225193301e-06	0.00113636062064646
TRINITY_DN222_c1_g2_i3	58.4830388427105	5.55650088254139	1.2026652717334	4.62015575999197	3.83452064109216e-06	0.00282953789306945
TRINITY_DN2624_c0_g1_i1	592.383378491035	-11.3627807174256	2.01523684660037	-5.63843437886428	1.71603189595932e-08	2.05016782084398e-05
TRINITY_DN774_c0_g1_i4	91.0318312269373	9.99343182793953	2.05788604234791	4.85616386053025	1.19681674798142e-06	0.00107239054964664
TRINITY_DN930_c0_g1_i4	108.414374606472	-9.81961323198917	2.05268398004066	-4.78379201448957	1.72018681062606e-06	0.00143859222972657
TRINITY_DN21109_c0_g1_i2	4871.96145820714	-6.22197094980822	1.38690267443416	-4.48623473333967	7.24928730990463e-06	0.00466352229021019
TRINITY_DN8202_c0_g1_i2	17.7909676190577	-22.7562208699156	2.85213533142452	-7.97866097698451	1.47929269751142e-15	2.85492111445108e-12
TRINITY_DN23637_c0_g1_i2	42.8199435327454	8.90575253292558	1.72139776953761	5.17355877329724	2.29676831518385e-07	0.000240098417748532
TRINITY_DN47_c0_g1_i4	132.113638908156	24.7708957058798	2.58429922087535	9.58515001118543	9.23233828918782e-22	9.84253105219187e-18
TRINITY_DN3690_c0_g1_i1	215.84424549688	-9.92099957279926	2.20217339290627	-4.50509465092857	6.6343364883418e-06	0.00449861805827047
TRINITY_DN1152_c0_g1_i1	406.318627206523	-8.60417527715482	1.90915329174669	-4.50680168761243	6.58120891683914e-06	0.00449861805827047
TRINITY_DN11690_c0_g1_i6	203.031563218053	-9.29813389160482	2.07064198364459	-4.49045946380308	7.10697001048932e-06	0.00466352229021019
TRINITY_DN1_c2_g1_i9	131.046141727118	24.7254253487475	3.00338403070423	8.23252208041804	1.83312346457875e-16	4.18102132752875e-13
TRINITY_DN925_c1_g1_i8	14.0686992748908	21.6484909429688	2.80200572127159	7.72606950036647	1.10918086766383e-14	1.39141193944089e-11
TRINITY_DN761_c0_g2_i6	15.8852957998014	21.8174273435434	2.81052676793174	7.76275379849835	8.31048433009052e-15	1.22648083151554e-11
TRINITY_DN930_c0_g1_i2	652.74454203145	-9.86275808951441	1.89817375960517	-5.19591951980515	2.03710380491153e-07	0.000222212597223589
TRINITY_DN441_c0_g1_i38	14.2803811833789	21.6720158234055	2.79635290293082	7.75010042569781	9.18199030403699e-15	1.27981641521102e-11
TRINITY_DN5548_c0_g1_i3	35.1478976235254	-23.6804572097685	2.57358659641844	-9.20134463037835	3.53498154514814e-20	1.26698788551745e-16
TRINITY_DN14529_c3_g1_i1	318.711540529263	7.15842282992489	1.54829867698661	4.62341209504681	3.77478748698053e-06	0.00282953789306945
TRINITY_DN4291_c0_g1_i1	24.8935611600559	-8.18007100485671	1.72381579412911	-4.74532779703956	2.08168945818674e-06	0.00168475828440152
TRINITY_DN1971_c0_g1_i8	1163.23298498455	-11.4052774290544	2.4474347399621	-4.66009460551786	3.16064079591935e-06	0.00247804115402564
TRINITY_DN2487_c0_g1_i20	80.5666143448292	-24.8107557720715	2.52016248929599	-9.84490320661922	7.21086032760356e-23	1.80913274759246e-18
TRINITY_DN4011_c0_g1_i2	18.4208310368344	22.0200166601752	2.82999947825854	7.78092604940174	7.19955732014878e-15	1.12893558503258e-11
TRINITY_DN739_c0_g1_i9	28.3296261957239	-23.3864888376055	2.88409619979656	-8.10877558080591	5.11323849014285e-16	1.06905033732662e-12
TRINITY_DN14381_c0_g2_i1	269.834181095583	-7.77431653299819	1.57162642009786	-4.94666953519026	7.54939786868956e-07	0.000742804341917244
TRINITY_DN20151_c0_g1_i17	59.794620058589	-24.395741024175	2.55782398172171	-9.53769344509541	1.46044293298135e-21	9.84253105219187e-18
TRINITY_DN12795_c0_g1_i1	18.8606257952581	-22.2871318117124	2.59313589668337	-8.59466402829783	8.35087635831196e-18	2.09515136953689e-14
TRINITY_DN519_c0_g1_i3	15.7376545501929	-22.5851825636889	2.84700780078452	-7.9329542256489	2.13993322213628e-15	3.83491318644122e-12
TRINITY_DN273_c0_g1_i4	56.3108523745939	-23.6408536857132	2.64343788590487	-8.94322269184725	3.77983009062509e-19	1.18540196429616e-15
TRINITY_DN168_c0_g1_i4	34.7698151239661	-23.6629143661739	2.56468596222457	-9.22643735517978	2.79782901281866e-20	1.16991220171012e-16
TRINITY_DN3935_c0_g1_i2	31.9120531851181	22.7893165185813	2.90699335749043	7.83948007994592	4.52415719985883e-15	7.56710533248388e-12
TRINITY_DN6674_c0_g1_i14	28.6576200242838	22.6408464066052	2.57678858621789	8.78645866707932	1.5434843665337e-18	4.30271991910711e-15
TRINITY_DN3438_c0_g1_i14	391.264865682979	-9.41607559282304	1.90497830718723	-4.94287811955519	7.6977611263296e-07	0.000742804341917244
