"178"	"359"	"463"
"TRINITY_DN4725_c0_g1_i1"	10.1557	0	1.21932
"TRINITY_DN4704_c4_g1_i2"	5.62583	1.13521	1.53811
"TRINITY_DN0_c0_g1_i12"	4.13515	0	0
"TRINITY_DN0_c0_g1_i28"	1.63051	0.00236823	0
"TRINITY_DN0_c2_g1_i16"	17.5085	14.8448	16.3822
"TRINITY_DN0_c2_g1_i33"	37.1902	22.0329	23.9448
"TRINITY_DN0_c2_g1_i43"	9.44169	0	0
"TRINITY_DN0_c8_g1_i2"	9.10171	0	0
"TRINITY_DN71_c0_g1_i2"	0.733704	0	5.93967e-05
"TRINITY_DN12_c0_g1_i4"	0.799519	0	0
"TRINITY_DN53_c0_g1_i1"	84.2697	0.079087	0.0446373
"TRINITY_DN18_c0_g1_i1"	43.5965	0	0
"TRINITY_DN91_c25_g1_i5"	1.14102	0	0
"TRINITY_DN91_c0_g2_i22"	7.20226	2.50448	3.60031
"TRINITY_DN1_c1_g2_i1"	1.19312	0	0
"TRINITY_DN1_c0_g2_i4"	1.41109	0	0
"TRINITY_DN3859_c0_g1_i2"	1.92823	0	0
"TRINITY_DN11690_c0_g1_i4"	15.112	0	0.0387339
"TRINITY_DN11690_c0_g1_i5"	95.2851	0	0
"TRINITY_DN11690_c0_g1_i6"	310.014	0	0.255471
"TRINITY_DN11690_c0_g1_i7"	7.30899	0	0
"TRINITY_DN11690_c0_g1_i8"	21.953	0	0
"TRINITY_DN2946_c0_g3_i1"	0.148046	0	0
"TRINITY_DN2904_c0_g1_i12"	0.240255	0	0
"TRINITY_DN2904_c0_g1_i20"	0.899649	0	0
"TRINITY_DN2974_c0_g2_i1"	30.3466	14.5954	23.4665
"TRINITY_DN10810_c0_g1_i1"	25.0493	0	0
"TRINITY_DN10881_c0_g1_i1"	0.0242613	0	0
"TRINITY_DN26216_c0_g1_i1"	2.05619	0	0
"TRINITY_DN466_c0_g2_i10"	24.3175	0	0.00819711
"TRINITY_DN466_c0_g2_i13"	2.15598	0	0.00819711
"TRINITY_DN466_c0_g2_i3"	9.66072	0	0
"TRINITY_DN466_c0_g1_i1"	6.31025	0.0321629	0
"TRINITY_DN412_c0_g1_i3"	1.03596	0	0.021943
"TRINITY_DN443_c0_g1_i2"	1.88429	0	0
"TRINITY_DN495_c1_g1_i7"	1.37478	0	0
"TRINITY_DN488_c0_g1_i1"	2.24121	0	4.112e-05
"TRINITY_DN488_c0_g1_i3"	1.05571	0	0
"TRINITY_DN7846_c0_g1_i1"	16.7907	0	0.02122
"TRINITY_DN1152_c0_g1_i1"	384.047	0.638554	0.136267
"TRINITY_DN1149_c0_g1_i1"	106.6	0	0
"TRINITY_DN1150_c0_g1_i3"	4.77604	6.50183e-07	3.05916e-08
"TRINITY_DN16311_c0_g1_i5"	0.120067	0	4.72392e-08
"TRINITY_DN33592_c0_g1_i1"	620.757	0	0
"TRINITY_DN6005_c0_g1_i1"	12.4886	0.608408	4.17642
"TRINITY_DN32809_c0_g1_i1"	10.8746	0	0
"TRINITY_DN823_c1_g1_i1"	22.1691	0	0
"TRINITY_DN873_c0_g1_i1"	21.1837	0.196747	0
"TRINITY_DN857_c0_g1_i24"	1.33534	7.52122e-08	0
"TRINITY_DN866_c0_g2_i4"	1.33279	8.24065e-07	0
"TRINITY_DN4257_c0_g1_i1"	15.3069	0.143692	0
"TRINITY_DN39180_c0_g1_i1"	2.90635	0	0
"TRINITY_DN14782_c0_g4_i1"	0.263568	0	0
"TRINITY_DN38351_c0_g1_i1"	143.212	0.330103	0
"TRINITY_DN13976_c0_g1_i3"	27.5254	0	0
"TRINITY_DN13925_c0_g2_i1"	0.261853	0	0
"TRINITY_DN8271_c0_g1_i1"	11.348	0.204273	0
"TRINITY_DN36701_c0_g1_i1"	2.25978	0	0
"TRINITY_DN27665_c0_g1_i1"	2.01871	0	0
"TRINITY_DN5430_c0_g1_i1"	1.64116	0	0
"TRINITY_DN10499_c0_g1_i3"	2.40788	2.19912	2.265
"TRINITY_DN4507_c0_g3_i1"	7.05267	0	0
"TRINITY_DN4598_c0_g1_i1"	2.62364	0	0
"TRINITY_DN17806_c0_g1_i7"	25.2088	2.29753	4.10972
"TRINITY_DN3696_c0_g1_i3"	3.18266	0	0
"TRINITY_DN3654_c0_g1_i1"	96.9094	0	0.175809
"TRINITY_DN3619_c0_g1_i1"	76.3019	0	0.0461394
"TRINITY_DN3690_c0_g1_i1"	142.931	0	0.122989
"TRINITY_DN2711_c0_g1_i1"	71.3789	0.601795	0.118902
"TRINITY_DN2701_c0_g1_i1"	65.987	0	0
"TRINITY_DN2734_c0_g1_i2"	1.47699	0	0
"TRINITY_DN2704_c0_g1_i13"	3.59884	0	0
"TRINITY_DN16928_c2_g1_i1"	0.613962	0	0
"TRINITY_DN9421_c1_g3_i3"	28.7242	1.03871	5.1522
"TRINITY_DN33225_c0_g1_i1"	6.51978	0	0
"TRINITY_DN8528_c0_g1_i1"	0.215661	0	0
"TRINITY_DN7672_c0_g1_i1"	3.82088	0	0
"TRINITY_DN7649_c0_g1_i2"	0.847768	0	3.84258e-09
"TRINITY_DN15163_c0_g1_i1"	0.3063	0	0
"TRINITY_DN6787_c0_g1_i4"	2.90004	0	0
"TRINITY_DN202_c1_g1_i1"	20.0534	0	0
"TRINITY_DN298_c0_g1_i1"	98.4409	0	0.0688801
"TRINITY_DN273_c0_g1_i11"	4.51285	0	0
"TRINITY_DN273_c0_g1_i13"	7.90288	0	0
"TRINITY_DN273_c0_g1_i4"	8.53547	0	0.0318045
"TRINITY_DN226_c7_g1_i4"	2.19046	0	0
"TRINITY_DN270_c0_g1_i4"	14.9445	0	0.0138701
"TRINITY_DN270_c0_g1_i7"	9.69153	0	0
"TRINITY_DN40727_c0_g1_i1"	4.91894	0	0
"TRINITY_DN14381_c0_g2_i1"	8.80757	0	0
"TRINITY_DN22634_c2_g1_i1"	0.270867	0	0
"TRINITY_DN38987_c0_g1_i1"	0.410047	0	0
"TRINITY_DN13407_c0_g1_i2"	77.1302	0	0
"TRINITY_DN13416_c1_g1_i1"	1.08484	0	0
"TRINITY_DN30795_c0_g1_i1"	171.876	0	0.197965
"TRINITY_DN4072_c0_g1_i1"	35.3814	0.332528	0.0433617
"TRINITY_DN4057_c0_g3_i1"	7.50622	0.36387	5.36725
"TRINITY_DN4090_c0_g1_i1"	4.14344	0	0
"TRINITY_DN4088_c0_g4_i1"	1.23602	0	0
"TRINITY_DN12711_c0_g1_i14"	96.9372	0	0.000478969
"TRINITY_DN12711_c0_g1_i2"	6.04707	0	0
"TRINITY_DN12711_c0_g1_i4"	0.376961	0	0.181396
"TRINITY_DN12711_c0_g1_i7"	446.94	0	0.000718453
"TRINITY_DN12711_c0_g1_i9"	5.27852	0	0
"TRINITY_DN12750_c0_g2_i1"	0.741187	0	0
"TRINITY_DN12795_c0_g1_i1"	6.25634	0	0
"TRINITY_DN620_c0_g1_i14"	0.332641	0	0
"TRINITY_DN605_c0_g1_i1"	20.9618	0	0
"TRINITY_DN624_c0_g1_i5"	59.7286	0	0
"TRINITY_DN615_c0_g1_i3"	1.12794	0	0
