Accession_ID,log2FoldChange
O15068,1.19587484444588
Q06805,-2.24655721284153
Q7L3S4,2.60321414751632
Q7L3S4,2.60321414751632
Q7L3S4,2.60321414751632
Q7L3S4,2.60321414751632
Q7L3S4,2.60321414751632
Q7L3S4,2.60321414751632
Q7L3S4,2.60321414751632
Q8BLV3,NA
Q8NDQ6,4.44056448432561
Q8NDQ6,4.44056448432561
Q8NDQ6,4.44056448432561
Q8NDQ6,4.44056448432561
Q8NDQ6,4.44056448432561
Q95SX7,-0.576365250687804
P31424,2.77012103388063
Q5XXA6,-5.11955082911692
Q864Z3,-0.970565768341277
Q15392,0.279073656338436
Q3TDN0,0.546908329239778
Q5R5W2,0.40295328878297
O17389,0.900008998451558
Q6GPB6,0.26994687713321
Q01611,1.19587484444588
Q01611,1.19587484444588
Q01611,1.19587484444588
P55302,0.789733733545533
Q9NP58,-1.58740932995235
Q03601,-3.66429052466372
Q26365,-0.657140406554359
O16110,-6.13649367154351
Q5CZA5,2.96863143918348
Q5CZA5,2.96863143918348
Q5CZA5,2.96863143918348
Q5CZA5,2.96863143918348
Q5CZA5,2.96863143918348
Q5CZA5,2.96863143918348
Q5CZA5,2.96863143918348
Q5CZA5,2.96863143918348
Q5CZA5,2.96863143918348
Q5CZA5,2.96863143918348
Q5CZA5,2.96863143918348
Q5R7H0,NA
Q80V03,-4.95161785958127
Q80V03,-4.95161785958127
Q10215,0.249059333663876
Q13360,-1.30793600632246
Q13360,-1.30793600632246
Q13360,-1.30793600632246
Q13360,-1.30793600632246
Q13360,-1.30793600632246
Q13360,-1.30793600632246
Q13360,-1.30793600632246
Q5CZA5,0.394463290869788
Q5CZA5,0.394463290869788
Q5CZA5,0.394463290869788
Q5CZA5,0.394463290869788
Q5CZA5,0.394463290869788
Q5CZA5,0.394463290869788
Q5CZA5,0.394463290869788
Q5CZA5,0.394463290869788
Q5CZA5,0.394463290869788
Q5CZA5,0.394463290869788
Q5CZA5,0.394463290869788
Q5CZA5,0.394463290869788
P49816,2.05873369441176
P41341,-4.13233379621333
Q6CAW6,-2.59522450344878
Q640R7,0.917314837820771
Q7TPD1,1.73593678417922
Q5VYS8,NA
P35627,NA
Q9H7R5,1.72160833237491
Q9H7R5,1.72160833237491
Q9H7R5,1.72160833237491
Q9H7R5,1.72160833237491
Q9H7R5,1.72160833237491
Q9H7R5,1.72160833237491
Q9H7R5,1.72160833237491
Q9H7R5,1.72160833237491
Q9H7R5,1.72160833237491
Q9H7R5,1.72160833237491
Q9H7R5,1.72160833237491
Q9H7R5,1.72160833237491
Q9H7R5,1.72160833237491
Q9H7R5,1.72160833237491
Q99578,-1.5739781706144
P25843,-4.50455953982964
Q9JHA8,-0.376324453768091
Q6GLE1,0.41469944728878
P98063,0.837118439996205
Q8R151,3.39535648604614
P10994,NA
A4VCL2,2.17560378977438
Q8BRH4,-6.57569619271357
Q8BRH4,-6.57569619271357
Q6J1Y9,-1.20617824697734
Q8BXJ9,1.08596476485939
P21328,-3.82810822921837
O15254,0.0687284945858141
P20228,1.51531933707636
Q0VCR6,2.86423763377948
E7ERA6,1.29455010928875
Q16698,-1.86605594769135
P28345,-4.89428424252416
P91910,NA
A2AWA9,-1.71057850152152
Q9C718,-8.43631371010958
Q9NBX4,-2.70400988074257
P30279,0.435332772022353
Q8BYJ6,NA
Q5R962,6.57999926827387
Q5R962,6.57999926827387
P0A9U2,-1.94886537377778
P0A9U2,-1.94886537377778
P55956,-6.97410312460701
P36415,NA
P21328,-0.360957075348248
Q9NZN5,-0.557957962263925
P07584,-1.49324658405967
Q80VY9,0.280944917089882
P39933,0.394463290869788
Q8AWD2,-0.270247106192882
Q9Y115,-1.72242071595612
P48962,-1.8206980635778
Q7Z3F1,-0.139323305510802
Q26473,NA
Q4G338,1.19587484444588
O42563,-1.49324658405967
P17040,2.91439286188731
P17040,2.91439286188731
P17040,2.91439286188731
P17040,2.91439286188731
P17040,2.91439286188731
P17040,2.91439286188731
P17040,2.91439286188731
P17040,2.91439286188731
P17040,2.91439286188731
Q53HV7,2.96863143918348
P51523,-0.506526552492949
P51523,-0.506526552492949
P51523,-0.506526552492949
P51523,-0.506526552492949
P51523,-0.506526552492949
P51523,-0.506526552492949
P51523,-0.506526552492949
P51523,-0.506526552492949
P51523,-0.506526552492949
P51523,-0.506526552492949
P51523,-0.506526552492949
P51523,-0.506526552492949
P51523,-0.506526552492949
P51523,-0.506526552492949
P51523,-0.506526552492949
P18720,1.77115349940878
P18720,1.77115349940878
Q7RTY0,-1.24537686984502
P51786,4.42159232584888
P51786,4.42159232584888
P51786,4.42159232584888
P51786,4.42159232584888
P51786,4.42159232584888
P51786,4.42159232584888
P51786,4.42159232584888
P51786,4.42159232584888
P51786,4.42159232584888
Q94901,-1.6816960441577
Q94901,-1.6816960441577
P27105,2.9927600542878
Q60823,NA
Q6DFT3,-2.21975485024456
Q5E9K3,1.00347773876794
Q91YT7,0.356942227905141
P28474,-1.40005870643436
Q61234,-0.478116112891018
P17032,-0.627560791851947
P17032,-0.627560791851947
P17032,-0.627560791851947
P17032,-0.627560791851947
P17032,-0.627560791851947
P17032,-0.627560791851947
P17032,-0.627560791851947
P17032,-0.627560791851947
P17032,-0.627560791851947
P24785,NA
Q83E37,NA
Q9UJZ1,0.956018420712412
Q8UVK2,-1.45643789510115
Q11011,-1.49324658405967
P48166,-1.65197150428221
Q6TEP1,1.15510826674102
Q5T011,1.06214714322321
P28698,-0.0521922917781594
P28698,-0.0521922917781594
P28698,-0.0521922917781594
P28698,-0.0521922917781594
P28698,-0.0521922917781594
P28698,-0.0521922917781594
P28698,-0.0521922917781594
P28698,-0.0521922917781594
P28698,-0.0521922917781594
A1ZBE8,-3.0763884715459
A1ZBE8,-3.0763884715459
A1ZBE8,-3.0763884715459
P55786,1.74671964569637
P47835,NA
P17426,NA
Q9D4H8,-2.26971780512906
P51659,-1.49324658405967
Q14584,-1.44516212412568
Q14584,-1.44516212412568
Q14584,-1.44516212412568
Q14584,-1.44516212412568
Q14584,-1.44516212412568
Q14584,-1.44516212412568
Q14584,-1.44516212412568
Q14584,-1.44516212412568
P35684,-6.68188822312003
Q9NUQ8,0.871567210493842
Q05909,1.94794763397069
Q05909,1.94794763397069
Q05909,1.94794763397069
Q1LXK4,-1.31259848016908
Q1LPW7,2.16879610473074
Q9JI90,NA
Q61187,0.394463290869788
Q5RF28,-2.30195771041551
Q96MB7,3.78507313205229
Q9JIH7,-1.27552063658774
Q9SB41,1.03831662821367
Q9NQZ5,-2.26766471869011
O54873,0.4512348446397
Q8BQC8,0.648762227740135
Q8BQC8,0.648762227740135
Q8BQC8,0.648762227740135
Q8BQC8,0.648762227740135
Q8BQC8,0.648762227740135
Q8BQC8,0.648762227740135
Q8BQC8,0.648762227740135
Q8BQC8,0.648762227740135
Q8BQC8,0.648762227740135
Q8BQC8,0.648762227740135
Q8BQC8,0.648762227740135
Q8BQC8,0.648762227740135
Q8R4B8,0.0896466550682962
Q8C1A5,-8.81329976968225
Q96KB5,1.50469186149157
P82147,-1.49324658405967
Q05187,-1.27211574839707
Q60967,-1.49324658405967
Q9R189,-0.0718975546473298
Q5BJ68,NA
A6MHQ4,3.93867306402392
P0DMQ6,1.19916396311509
Q2YDF6,0.813283808153841
Q9H2Y7,2.56077973442844
P33450,1.19587484444588
P33450,1.19587484444588
P33450,1.19587484444588
P33450,1.19587484444588
P33450,1.19587484444588
P33450,1.19587484444588
