Accession_ID,log2FoldChange
Q8N9L9,NA
Q6DD21,2.70974585911402
Q8VEH8,-1.29939820111281
Q04202,-4.64942736408434
Q9VIE6,2.29064491679044
Q5REX5,-3.67627192832782
P31942,2.74870791007648
P31942,2.74870791007648
Q28DR7,NA
Q8BR93,-3.00732524759597
Q9JIL9,-1.76328218367809
Q3T0M7,-2.31670723698355
Q1LUA6,-3.17393306307546
Q1LUA6,-3.17393306307546
Q1LUA6,-3.17393306307546
Q1LUA6,-3.17393306307546
Q1LUA6,-3.17393306307546
P43136,-1.42740997101566
A4Z945,1.42813226566973
P18737,NA
P18737,NA
P18737,NA
P18737,NA
P18737,NA
P18737,NA
Q9C0I1,NA
Q7U3C4,4.24015007820063
Q7RTX9,-3.12264538826445
Q3UM29,0.385962896104951
Q28CY9,-3.36946555661445
P00521,-3.91208370355776
P42226,0.794938925452276
P40352,NA
Q96RQ3,5.53920056227183
Q8SRD2,-1.42740997101566
Q01406,1.68995804271877
Q01406,1.68995804271877
Q99323,-2.95876804120333
Q99323,-2.95876804120333
Q99323,-2.95876804120333
Q7ZTL7,-2.16072353540861
Q8ND76,1.94483413249553
Q96N58,1.03488565439654
Q96N58,1.03488565439654
Q96N58,1.03488565439654
Q96N58,1.03488565439654
Q96N58,1.03488565439654
Q96N58,1.03488565439654
Q96N58,1.03488565439654
Q13619,-0.58007763261493
Q791V5,-1.11860275890252
Q5RC24,-4.08940904982917
Q2G4W0,6.33132579089175
Q9VCA8,NA
Q9VCA8,NA
Q9VCA8,NA
Q6P823,-1.90654872168352
P34257,6.09359186926551
Q96BY9,-0.157557432433419
Q8K0U4,NA
P16298,1.31094692430345
Q8K337,-2.95123288007746
Q63569,2.72129381372347
O42161,-4.1942559959784
Q3UHH1,-1.42740997101566
P02993,0.735656905360437
Q6P2Q9,2.07978453364984
Q9R0A0,-1.30628693790874
Q2N8Z5,5.40089443636177
Q3U034,-0.636405914535953
Q06730,NA
Q06730,NA
Q06730,NA
P33610,0.488647167479271
Q9WVM3,-0.316867415192592
P29913,7.2151858044785
Q6P7P5,0.145785960501756
P84175,-1.99045747683596
P00765,-7.59748038668589
Q9Z1P6,-2.46747900619015
O94432,3.14426838700793
O94432,3.14426838700793
Q32M78,1.53354805391291
Q32M78,1.53354805391291
Q32M78,1.53354805391291
