,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,11,11.3917708121335,3.31673370883618,10.1142794857988,2.0099511725075,3.71067074212442,12.4139473829091,9.94897321395547,1.86408772389768,8.11179677991458,-1.75279943753958,-4.16191536804217,7.78603632396153,0.674625550213023,-0.219201522590083,-0.912969288327076,-0.468158419880638,-5.0445428412786,-1.21746533098485,0.448204100022849,1.6919128754198,5.17811860219081,-3.49452676832516,2.43207734796124,-1.74910187011483,11.0217014604386,6.31175800944402,-1.95190040570196,-0.687513585955458,6.15594995473475,3.38549329896887,5.23511097972369,-5.699647577223,-3.76844542808249,3.59265844026959,-3.74782396635965,-5.6060408552039,-5.07473252132149,-2.99444725264038,-1.2988771317614,-7.04581731391772,-2.24287621863186,1.11367931982022,-3.45394044493878,3.23667219548042,-2.30009977084046,-6.29753826372144,-2.81127501310766,-4.35867651947228,7.44787502058171,-5.54802183307766,-4.28481590522279,0.824980011726439,-12.9770721407549,-7.28698577446448,3.3897003807233,-11.4441813237427,-5.73968619136576,9.52606650534108,0.860224116093377,-4.47984617857946,8.10372523639853,5.79200572097761,-1.37870640846086,-8.69908141664018,-5.58938293870415,0.386981290012045,-7.12522495383928,-7.58506670567476,2.57967119627392,-7.05839993024347,6.47850310234571,-0.972057069424409,-2.9923479685458,-5.26398995006093,2.14148266438133,-5.78057004303446,-1.1384153971394,-10.9058305641065,-8.63272864152896,-12.4933937474343,-2.42759972879685,-4.98893694504295,-2.79535588355793,2.99605139545019,0.0163806579166703,1.72250417560099,3.88899714790387,11.4036914087246,-2.23679620925213,1.71654640979978,-3.24157141637806,-0.554668998978741,-1.27909733327033,0.95796597386834
,12,13.1400574559248,6.00156136126134,15.6429928368907,5.91184870928373,11.7774867623812,11.8425966484047,19.8818562799679,3.90815287945588,12.6611849613528,-0.752903460965172,-2.05534253011319,1.40143453946075,0.771427707915791,1.06198964060968,-2.84698100717651,2.00676972943984,-1.5736314922633,3.94016236955395,9.56600249623989,2.8606921246319,8.62463300631134,-0.119776207660834,3.72290672692907,5.02932394166237,10.9983222018691,6.53789261166821,-4.25509640319615,6.87135689209936,13.8690195965264,8.74669832308246,2.01490344305603,10.8336393213485,3.50925333415034,6.07298054942657,5.26048233904294,-0.920400548418911,-0.742088338483882,4.23785655546999,-2.64871263443638,-0.236236897801064,-2.15476401029809,-3.38540889686374,-0.900812060301178,0.837949676335484,0.0611560967718106,4.32497233927825,-5.39765414537942,-2.73000483717806,9.27927860994714,1.05973393033128,-6.61311067258066,2.77175945937961,4.42419489483655,-4.68493389303694,-1.58599452576891,-13.2623024117111,-1.12359630966239,14.4404368457017,3.80180381151513,1.25736161610075,11.7509357158669,-0.44176121734381,-3.08826686017164,-4.08725445202253,-0.634675761335529,-10.6593806169822,2.50966633386997,-1.28512575363675,0.587197090693735,-2.8087403742702,9.39587843045592,7.02528096200876,-0.502123254385879,-0.771651562961779,2.17621922866419,2.5176814145907,-4.17077041025368,-2.44644807808982,-8.34062032124348,-8.71792407058092,-1.01339011444907,1.5388450751434,-1.1313971597956,4.57705514670852,-3.26211178481753,-2.42979495092004,5.40484893496432,8.77914860971214,3.59952747788338,2.50406235514311,-2.06375614454191,-7.77810056819726,6.39351311264181,4.15246653462782
,13,11.0609639577933,3.25661682426653,7.69801054703021,-3.50825869628352,7.30709813820067,2.66207588661746,10.7946367102959,4.80487272657956,3.22196784726111,-0.528989079011808,-4.29096196538376,6.24788325523514,-2.4392650029331,0.980575765101094,-0.405660697044368,-1.01049362102094,-2.46637104414003,-2.061976775527,3.02176124027392,-3.05313603537434,2.34589545672679,-7.77860033824618,-3.46371637512311,-0.570481453194589,9.31828860762289,2.15358742353601,-5.11932808258643,-7.45999934482279,1.50070631981544,-0.737822779427006,0.729903215626109,-6.19449698413337,-6.6228873119253,5.26780342728671,1.94957875467117,-1.69097645322472,-8.67064239027422,-2.88104186224336,-2.95952690720696,-10.1400093755365,0.679798708504677,-2.23113432856735,-2.58318888287431,0.410219414732637,-8.63155895804812,-4.58946994491453,-4.01301379912366,-4.16522275467287,1.46446853296766,-0.00971756303988514,4.0196477852387,2.00713346489465,-4.22524986132703,-0.464954540422696,2.0134398980008,-8.79118236592149,-5.86129092114425,11.7175326701308,-5.57910413308309,1.00816505760486,8.32893329411854,-1.92925168882357,-7.41985300504894,-5.8681312808003,-4.1194755294764,-12.8075323026151,-0.866383888049313,-5.95282598474296,-3.85196655581603,-9.40428996190531,6.15986370729297,4.39893998289517,-2.36051521138143,-3.23780731793158,2.48216276271887,-4.72063655557395,-3.15064960191739,-3.40250967214342,0.511726204724255,-5.77604079366756,0.17601629060664,3.50414845222258,-8.97119765870229,-3.17676464596479,-7.11744916469797,-4.59907219624438,5.28635022536582,8.79262473203562,-2.9405644991366,5.36308969149468,-1.72896229863545,-13.7136171183793,-3.9298823072204,-0.787290955104254
,14,13.5223449091936,14.6605185725984,10.0531629922916,5.46721046905986,13.7506946801022,3.46841453395791,12.3171111139309,7.47936245656638,13.4333295404922,4.40102061796279,11.2733576734427,9.27549303938031,-3.60105769628899,-1.82509074005611,-6.46485724446029,0.599952144260897,-0.791398481223951,-5.88920477061947,-4.40373200267095,-0.755715478815546,3.4524750380242,-7.76518171099633,1.05310855724019,2.37752775016634,11.5591483754397,-3.03277890533718,8.35855822425219,1.53263848259849,-1.6146075815177,10.2152707535861,-1.4927925269767,-0.509209391362674,-4.09919309621364,-1.23013271778655,-3.21537617393187,-2.95811381532803,-3.03150646850918,-4.30213194534372,-3.69666396172215,-5.84716685397871,-2.96609313921363,-6.51159152654327,-5.65026493549885,0.945805794570333,-9.86474958460531,-0.863124682125999,-2.2402465021496,-0.260155280133404,1.84455450053429,0.893410655027765,5.89258880723719,4.57268469018345,3.8198892043365,-7.57495840396223,0.565392407828767,-9.6266449595787,-3.8304076055374,8.7819967680025,-1.78731128356048,-0.943389096964893,-0.820334199215722,-7.2737456570303,-3.62041745066381,-2.10317872291853,-3.29439723098221,-13.1131132031114,-4.24392311002521,-7.73015894399941,-4.96113055184833,-10.6094894063335,0.439009172732767,-3.49625637787722,0.115924482553964,-7.16812638706688,-4.1116658642004,-1.85842618445167,4.07867630422879,-3.32968546626034,-6.14288085529734,-8.62260968762166,-1.70903531319527,-6.04526105723562,-7.8089871850807,-4.03595167378444,1.50490045094739,2.24373366255713,2.89382900639612,2.59899977089299,-0.422901928013744,3.6408566499631,-1.12394094103547,-0.753430668562942,-5.23425470011352,-0.818533296560418
,15,4.22506830211842,10.5563644644681,15.0607893131346,4.84423564989447,8.66947905418783,8.82310551243063,20.6430714016496,8.44167829601247,2.66450487476322,-3.30551196250963,21.184909331243,31.7240189743425,-2.58022798272941,0.352596537357385,1.24399580965473,3.54922904186242,-1.04725613150549,2.14186634875659,3.5999010395135,1.74171552048574,2.70682407744789,-1.89220434453819,6.0527795710841,8.02736228055437,12.321942070821,8.57593813308813,5.76175853662789,5.5315805763039,12.2235862808375,9.9269725212107,5.63531269300438,-4.98334219217213,-2.89104958815187,8.7560956824891,4.22360958412719,0.031790062897926,-4.77908299304363,-3.31289406956967,-6.52947846729694,-8.96540716337768,0.443493795955874,-3.70985477074646,-5.80179202814543,0.392050129763447,-3.01185275798161,0.319619612571842,2.85242459499023,-2.52006820436509,3.34348683063945,1.20918863037878,-4.59789325844213,2.2178493348656,0.189128568263186,-3.56654453421834,5.75268799034893,-7.35930976411873,-6.78288035714468,12.2762938752912,-2.04552485682507,-1.77587322363615,-1.60597878013505,2.54647784212648,-5.10468837153348,-5.97366646702358,-4.73851379157531,-17.2919814735524,-4.58429107564007,-5.0928590336971,-4.8696357077024,-6.76142184178389,5.48672412241103,3.56650682877626,-2.47924957777104,-0.298017096116382,8.4941726241268,-4.43397833875497,2.88938110689196,-1.37447727206745,-2.80104024881257,-3.05525604251125,-1.86251596782131,-0.757598504633279,-4.25873031484844,-1.0779794725222,-4.27352899693869,-15.2057083591353,2.48896627008253,2.77242897636461,3.53119289081405,0.136981924559223,-1.74878023690144,-0.910187802250221,1.83696127514486,-0.726630085498982
,16,10.5203750402061,15.4600091558495,8.66881368537179,4.83876157986015,0.866589603563625,6.37114636632214,9.23425237989795,1.22377972733375,5.06199290742188,-0.110793521953383,38.5041740552315,52.3043610238547,-8.91753676721964,-1.76479060816564,-1.2859067123245,-3.37960731524436,-8.25731267713854,-5.48958115025198,-4.9232406096362,-1.00865041988072,5.76198276661125,-2.3151152034734,2.62082004844706,5.49971744430695,2.50645015829832,-2.04926585147223,2.1090572734538,-4.49564139139147,4.44420596148302,-34.6886699852166,-3.79658976548853,-1.57755945231838,-5.13411029772033,-6.23828215421781,-4.95259783358597,5.49611389218808,-6.24100943554731,-1.57814841280378,0.421783934540144,-7.03252141790108,-4.53508054006852,-8.5912888527364,0.264875466977173,-0.158021193232344,-4.9449400186968,-7.05316716092238,-0.0242928764600947,-7.46462858251653,-1.05983698298769,2.1175600103561,-4.63501987442942,-6.0301635111955,-7.27842593640889,-7.02307299718814,-4.10797003634798,-11.2152239033348,-8.46903569917413,2.47268614769564,-7.40715800704311,-1.06197155919654,-1.27647892065761,-11.3713345157848,-3.97636173122555,-6.4848146667664,-1.42549212083031,-18.3522797712212,-0.687552657736887,-3.17677820001154,-3.56900790267173,-8.7336087531221,1.52093305633207,4.77452773373079,-10.1355318569476,-1.36145873064379,-2.39663471956374,3.83921589616693,1.56000505301927,-7.46601149167327,-3.14575524815336,-4.00124670041805,-8.42784684337312,-7.7546443910669,-5.61978661067769,-3.62401645487262,-0.239761150121922,-5.26957949571988,3.10372100914537,1.62071892221502,-1.82564977471702,0.519400561004659,-2.51954224974543,-6.54720473499947,-2.06671953590921,-3.5724443759882
,17,4.86683941732463,2.78338690816418,4.16969441057881,0.52977940625351,4.23410315696492,0.969636221734618,1.93016340611757,-2.70977898505043,2.88006690159636,-1.3015194088548,89.9467704792623,96.6831749773773,-3.06184471130291,-1.60785946369469,-2.05315457172765,-1.63550213727285,-5.00604022639709,-3.55703791895212,-7.73315705574169,-7.50401712019084,-0.379194440774882,-3.99264649430188,7.42940342712063,9.98708636765332,-1.07058435597355,1.13103668664371,-0.528155962025266,-1.68310336871764,-1.42621853227865,-12.0977733635427,-4.68964903784035,13.6756967362398,-7.66476077723746,-11.8980552948651,-4.2821040452327,-6.98763746018085,-5.96010342224508,-2.27063113543227,-7.11559311606106,-7.18953645442161,-6.64949616414924,-2.66401541037339,-4.04832022184019,-10.0076209569961,-3.73770478367987,-8.22591879743413,-1.59486424272291,-10.4775475186325,-1.82463918366193,0.0647732633478881,-12.6821156689984,-5.25198954693406,-1.34887036198779,-7.11831978272312,-4.19779983760964,-6.25460427617872,-9.97994673025823,6.04892545587427,-2.78110038403611,-3.39288958176803,-0.588386939933116,-1.02370766818603,-8.20522945082121,-5.95180047332542,-3.85475075171416,-3.1773858284887,6.31313875787419,0.57492584335705,-3.66132575726624,-12.3834462547766,0.251321351246588,-1.35503665548458,-8.22010083715031,-3.9065701243544,2.4141677022144,-3.3003290369179,-6.27301673206966,2.32261910393754,-6.36040727518593,-10.8007076747617,-8.97450540261525,-11.0668692126692,-10.5064139717815,-5.14105643758194,-8.61410000753312,-12.6903445914559,-4.23206409293198,1.38827515667617,1.83847350052383,1.42349170377747,-4.74560410968661,-1.31884415499553,-7.21242844298831,-6.46431787596339
,18,3.20892903896129,10.0263580896535,8.45369126361038,2.83102662992314,2.39480588997867,3.1005516575824,7.01225294595497,2.78756180283563,-4.38943299329549,0.209786987139523,175.705652609437,186.602222618658,-5.99880310446133,4.12683301828838,1.25048919577966,2.68576585497794,-1.7792171895926,0.617361992995939,-3.81899720986439,-2.36619691095621,5.28291561393598,-4.65703650464638,17.0537571276855,26.2717586763101,5.91815078991567,5.62204058065981,-5.27625362993967,-9.25533728277878,-6.65450599319047,-3.05472278848174,3.04492183643924,9.3777625922703,-2.87724297324166,-2.31681480307452,9.53613385622157,10.5322283096084,-2.35813175627663,-3.71139235131341,-0.18503985267489,-3.73113631071828,-1.93501265002851,5.50393164601519,-3.9010795773338,-3.7162555537634,-1.95365920008953,0.404093471956003,3.53290186789491,3.45385229261956,1.26686732410963,3.09786218032423,1.54334411308628,0.823163435532479,2.56735337817372,6.2989021538433,5.01824580530592,-6.90159550422868,4.32527413328353,8.28560750914039,-2.1298128826711,5.59862710239395,-2.68772056278976,-3.73020859896678,0.537833972843146,0.600460111763823,1.46069402288413,-2.48884784345319,13.1997617224897,11.4360860820052,2.30550507055341,-5.11457109138792,-0.132480857762857,1.89785680978821,-0.2370950111399,4.1130527870846,1.35340368648031,-0.499395045822894,2.14394788080244,-3.29378364705008,-2.26384757975211,-1.13959178968435,-7.85855440281921,-6.52296721238235,-1.79556037229122,-6.07516257204588,-1.89116211408145,-12.1970548820827,1.10047828378629,9.4411786628516,-2.04528038158242,10.3575873091504,-2.9583306206041,1.49573372219129,-1.91483074630014,2.00205574590109
,19,4.50826299722758,10.2251758890106,5.90002454437308,5.53208628421635,6.45008649135707,1.10689793186248,4.17158008382285,12.3322908408663,0.62132083029428,-1.0044135366461,319.001800691227,325.951431846812,-2.0196611210813,0.0217007130995626,5.19362958140846,2.34668452444566,0.47089159524694,2.83164834759191,6.05420964018776,0.763633437320095,2.25995812916517,-3.13581557954785,46.8224045793831,43.1891723066292,1.83730360251866,2.4074636704263,4.68160036535301,1.58424807484516,4.24591543506904,-0.465013567341884,15.2037091868715,26.4063412484775,3.29426567881637,10.3023827708475,15.4215296830407,11.3527477356129,-2.07476665546892,0.919368108940034,-4.05355897861045,-0.409944724200614,1.48646262627881,-0.849058978334142,2.80395243957173,4.22164238671576,2.66577326987863,4.15144022722416,9.71488785142537,8.95440451337527,6.88543560641665,4.83648821406496,6.19342891478482,11.0449910259886,7.66196010378917,13.9315906442462,6.04420743275841,-2.82359071714382,4.13800317310779,10.7316493671915,2.14683959063041,3.04334617504173,-0.783167195964779,3.04590221557737,-7.42408686678937,0.610581373921377,3.45726152015777,3.30402629084529,25.581978991604,22.0009364943071,0.935267408591244,-1.8307167641924,3.0327091748095,3.33282187180339,1.24431247761095,1.74458690094798,1.87588301432697,1.04040985502616,0.734309639867206,-1.53629822007497,3.61558108249301,1.3842623325163,-0.76958302195635,-1.83132639660289,4.28325450979901,1.78271103922634,3.96384867223787,-6.32109040400974,0.635769304819405,4.00734179110805,5.8274478681833,10.2343678991783,-2.64829216702492,-2.36775516507805,-3.95434652477161,1.0648098490874
,20,-1.91625450594802,3.91686183532147,-1.06062627025494,-5.99343260325441,-0.30425374254628,-1.08321901181807,3.27264309195562,2.4905182397415,-0.438242740639907,-10.8629094009229,486.403707281631,494.130653520646,-6.60859303587131,1.06680985534877,2.71608467274746,-4.17767827091302,-0.336460967140738,0.696096571717135,-0.219494071909139,-3.6465691333251,-3.83749781995903,-10.2777248575367,72.7922865940345,75.0415309713189,-5.22886428277161,-5.47324341085005,-4.08374477954203,-1.52305045566209,-1.6771957676483,-9.58374994097358,29.6179077340039,48.3463975454033,-4.87738915677983,-1.83752103807092,14.1956172655955,7.32257097075671,-8.44965482564112,-0.414218150624947,-4.65976956616396,-9.31537805705375,-0.131406708482245,-4.31311380095394,-3.50620904747666,-3.76578549060469,0.338623186911718,0.682229073017879,2.83338916883986,1.5772671811992,-1.99913866944553,0.999623908255671,0.429197239764108,-4.11612537131259,0.628378000619705,-0.0229678813229839,0.865059545127224,-9.56892840278488,-4.17031793785463,-1.07314080513788,-1.82248168484875,1.3681970985217,-8.11724769938883,-6.6843383257492,-9.27994002823471,-3.8610764987061,-7.04916584463172,-2.89680248331933,35.9118004702577,30.377288478252,-1.20986030078166,0.0796083430668659,-2.9760843321983,-3.53850145129218,-4.85665139271805,-0.452901925162223,3.84186138272889,0.0973801557738625,-0.921271817323941,7.15755119073401,-3.8914367780726,-0.484924816173589,-10.4762695509071,-2.93174871323572,-1.99002884361107,-0.444649971504987,-3.36780615982934,-2.46567177398902,2.29456597752505,-7.26656087799529,-2.08572293992256,7.87409433487846,2.94737196706046,-2.38129409137582,-4.23209529563246,-3.85480237115371
,21,-2.65498537800704,5.1840505319833,3.02392289790623,-2.98679261953293,3.0122703053803,2.89560110228922,7.52554449761192,3.81230914080334,-6.60857320610376,-0.537749136259663,679.910229355071,694.315918926645,2.44347686518995,6.0135406980844,8.45682205591038,3.04070553103884,-0.89336787053071,-0.189615759472872,2.65390111170564,2.4630015636285,6.19651014516421,1.31819964753959,152.319725291756,155.098351785442,7.28205520873053,8.28422092423898,8.20421883264135,-1.85222432358387,6.46703219284427,10.0738311875248,90.056058243661,110.988416032718,4.02498439378542,10.0820045257551,29.3005980126982,34.9280653353671,0.233541487796174,1.8470908492236,-4.14891597035421,-1.86656968289935,2.15806185224756,-1.26744656783376,7.96582048082382,2.41187455177715,7.27449555570456,-2.0618326222484,5.70868576167049,12.673716720763,2.7665441167137,5.93285438947169,4.23481399073535,0.910106868752337,0.134853315999862,8.55954424673655,7.82988395648317,-4.81477140663083,2.27099881196955,2.50865833240823,6.99121303990614,1.64288073381977,-1.59204841070641,2.25763456529239,2.09062386295227,4.99823206742803,1.19463550089677,-0.987253770761527,71.5215529103571,73.0308187185328,2.49272222313084,1.5300272593704,3.68812847500158,5.29260219022581,-5.7126633550215,2.94554954914929,-2.8052961256999,4.71610282074107,1.38938552469699,0.830564295378281,6.56391012494896,8.0677140377793,-2.64287495870303,-0.205822271598663,12.2366279915514,1.70859082121933,2.74144513520696,-6.76554611008214,2.19993858795533,4.42222179669261,5.65147368633552,3.79523760334268,2.49947033897843,2.527136327888,3.70621226876392,-0.86491888141245
,22,-7.33569695756159,5.87499176706478,3.17075521175684,8.69535173132499,-6.48583823342233,-0.792450779079445,4.81091621140695,2.27096008899571,1.92622322072384,-4.65390377316544,890.085361883304,907.211007202077,-1.36837401966113,1.14215346120545,8.48114956474456,-2.28787148929223,0.722103344261996,-3.57148258204688,-0.0696871383661346,-2.9057028727384,-7.10098502661822,-4.0987535712411,280.707902139172,277.697501033927,7.11512545932419,4.16171937342551,2.54877597513223,5.17248549405485,3.2714839525961,0.283844962996227,169.144004033969,191.444655540799,8.31439750281243,1.47066356668256,47.510459106692,47.2646365038272,1.15168471092511,2.89491118307888,0.817404973269731,1.53974294000909,1.17879986635671,-4.17610539724228,2.23182210380764,-1.83167948110713,1.98439922828038,2.14187980147835,6.03257185209441,9.82508051836157,1.95283132296936,3.01032696667062,5.38111544589265,1.68691862479682,2.02383857314817,-0.225063039653833,-1.5771759739182,1.63966598624938,5.97417395955199,1.50056210050207,4.12484056888752,-0.772446335826317,2.80988367627833,5.0581236947728,-4.06592840638405,-3.86374300922944,5.34417105034663,1.81524904246908,123.351734988968,135.515371980531,3.00113738410437,3.55282898693804,3.09721846632419,2.07483001509354,-4.22411554196515,-1.06553056696066,2.42870246156417,1.7823849495835,4.21364700006779,-1.47108781568932,9.47919563916184,2.69986993328894,1.250029740424,-0.440983617017991,6.66591299311585,8.34133945237045,-1.28611180612279,-4.43611042362681,3.6524353656423,-0.0528471825691668,-3.34139781459271,-9.42973370906293,2.43625706334205,0.678450342218639,-1.22452875818271,-3.7201949200753
,23,-2.30331976743037,3.5394303804369,2.52875491599116,2.56788395856711,-0.146280495437168,2.90840546786421,0.460708441212773,-0.609904822369572,4.21058977933717,2.21937499161322,1097.44035735301,1120.85849543292,4.85311669383918,5.31807594210113,7.86279950141397,12.577043022211,0.504006863626273,1.2050562187851,2.39783024903954,0.336669812842956,-0.560597060271903,7.55506754270573,438.002529179874,430.087646909583,5.02802177376725,-1.82580195218543,4.61688274884727,-0.481013869235539,-0.24524943050892,4.92073717031235,309.17526043283,343.76853129957,24.0587678563697,4.16177459275241,78.4102051465652,81.6222398007885,3.88255504310473,-2.98243828321938,5.2647958021189,-1.13745605780605,1.93713005624159,-6.85328257010042,4.73981144563732,-0.942515011362048,1.18513260286636,-0.421016507967579,10.7263546417034,8.01217470612937,2.31049174527834,-1.34068635042058,2.79453371420459,7.57882491619603,3.07433614464026,3.3582645921033,2.76617939572679,2.63182394299474,2.32107633859596,-4.98867204828275,-0.0912223115956294,-0.251158857656264,-6.49361690182377,-4.12532194975211,-3.02994629153545,4.61638934214534,-1.05648423144703,3.25412076664907,242.588029725627,252.727782135796,0.805981779427384,6.32460412004912,1.94675439808088,-0.561575415737025,-0.739760395832491,-1.31471632938519,4.7708532080942,10.6169429672063,3.12100857021323,7.39412827738488,12.6856951067584,15.5414234831696,1.81095195466696,0.909196102073111,4.09833359670665,3.185591457177,-3.40456968370927,0.312242361911558,0.929933514573349,-3.03255884436658,0.783243383053559,-3.48502487482619,2.33123280531072,5.40676533763508,3.92251567419407,-0.221886724932119
,24,-6.09620299115522,-2.979847272185,-5.97296420462408,2.77142081451893,3.99501294833135,0.230776799968226,-3.46388392714653,1.89586516584677,0.522999465807516,-3.85324359932201,1293.66171104322,1323.50246529546,4.60640033345771,4.0128036332444,11.6932912148113,6.13321646177792,-3.50130898554926,6.10206748128257,-0.103885799897398,5.93237665545894,6.55671948923191,2.75057958185425,632.103110483249,617.068719018508,-7.09272483822861,7.0578378934315,2.82043898087977,-4.71338412779369,-4.85198270552064,3.89107388579578,471.052014392933,519.307859962644,28.0650397558165,10.9189019383357,137.977096940771,128.79709983356,-1.48679601258118,4.63758190806948,3.37275753721769,0.118857200888669,-4.75348455531639,-5.41488855466923,-1.22825662196374,-4.80620840212578,-0.0443661805893498,2.24316712981818,18.9385636096813,20.3942966172908,1.34845007449621,2.84036176132031,7.91500545230883,7.45994251510274,1.86386717571986,5.94861290615881,2.66555833255188,-10.0062372286757,-1.77871542463072,3.46478509823828,14.1514127017181,9.13186543604206,-8.6927345742497,-0.10164225321023,-0.747266106280222,3.2949544996045,-4.9453755151917,3.41532260503482,390.202285027724,405.173313121467,3.34714254446226,8.64527367821029,-2.56534309136987,3.6132704165866,6.48510163377796,5.76358135836199,6.00287506368659,7.88047976800226,2.2871767456927,-2.28372123646113,10.7896031796863,13.7380743330941,-0.978703556451364,0.668524749722565,12.8009940206684,4.61179247129803,0.186832037446948,0.696538308488016,0.853007019732104,1.78742050137953,5.95890730568317,-8.91441483146446,2.54399530670344,6.03043506710856,-3.04912767483256,-1.73733358504614
,25,-10.0843082969113,-6.86362802834446,-2.43623879098595,3.92329566930675,-0.276127542210816,-2.78476068171767,-1.48879555916028,-5.40014088602038,9.07623120942844,10.489846688828,1476.59092647978,1518.10952854313,8.94475417624926,7.45814598464676,20.5836585827128,12.1308649630246,2.37878057127637,1.89411093265699,5.70362691009723,7.36901292088442,10.7751614076988,14.9358517079345,845.224598038441,829.233570976468,-7.47925535645663,-0.495409827559342,0.0983619186426949,-6.17809433780167,2.23740508377887,4.65724528346254,666.385110883635,724.51491546617,69.6751408085711,21.373034221635,267.710218582878,245.921179283953,5.65760972930184,0.442205524586825,0.745159086956846,10.3610513474723,2.60807094755182,2.15084752246366,5.92070618563412,6.4372726914371,3.17609976060885,7.10626124218834,32.6767847108949,33.105156476593,1.25485767241662,5.17339214605818,5.16723004570122,8.06702494990532,6.76196370357684,5.1045705729357,-0.373214315988662,8.17818550380252,-1.30859739763764,-3.08614809610845,4.53616178838092,7.701574944198,6.22394794264801,-3.98799505682109,2.1739017015916,9.35499324478405,-1.28983198421338,3.55134775814986,577.920242020413,598.02072085272,9.99330953799472,8.40959795167328,5.59244808355834,5.95155001270723,2.64365859238023,12.3899547032197,8.29507290337824,4.77173251678141,1.83256075409372,1.29196413446516,12.1562060010074,23.2016588725292,0.00776453232356289,3.28628777345875,8.58073201283514,9.87792026000898,1.22212736713664,3.16833275961653,1.46009607989072,5.47775554250074,8.50228408126895,1.20080010938909,12.5261132230844,6.97426485667711,-2.27850592075447,-2.00054490110415
,26,-12.7814401325031,-0.697699569544056,-2.67366404642962,9.45230689127493,2.06271561815811,5.83241521641321,-6.33787432232748,0.681042271904516,20.82387376728,30.9720742692116,1642.90287508786,1691.78021426963,21.7107558389616,18.8868188241577,42.6182898630341,34.5477111868531,2.94231822940492,6.41124478049278,3.88356394138464,2.02082327777498,18.7816047647593,20.4997692851612,1063.28545333187,1044.06592361383,4.19729795288731,8.11209651537865,9.25743611471808,8.98780663297657,8.45410719757638,4.16075078836366,871.769856724284,940.648669053914,129.349447544975,56.912277082627,429.424746340183,391.194048444562,10.3943457131245,6.62208177288267,6.94004422802936,8.88511285326604,9.54374179227489,5.08259810010532,9.82712354255455,4.79477336600576,9.78799506568066,12.5615368854978,60.1249375495372,63.6140828853058,3.54122555103277,2.50347001168484,8.43088892582637,8.45213074777166,15.9247636986729,23.2313146078577,10.0611012734244,3.91035484687382,3.50141237722346,-2.51005373809676,16.738778446379,10.2724378104303,6.55057771074098,7.99839992411944,17.2204827726491,21.8315333596165,8.96688791688212,7.94336953652964,790.968786563142,817.23105369592,10.7075231585513,15.6553141381373,4.32146144608669,3.27997439421051,-0.375728533646907,8.4218103875246,18.0239840400136,18.4802031352992,6.0543698372403,3.8218257464232,32.6322163957466,33.4733561521825,7.32645989225784,10.0134732072111,19.1167552137431,10.3934887983341,-2.23016417532926,-1.57588117843079,0.767361556698233,-1.18404052424376,10.1669081400523,8.1102751234157,8.384350633547,16.3579068646413,1.73270703136586,1.54848259472055
,27,-11.9799124932124,2.5933710185891,-0.823328335682163,13.2062210523673,6.42933150487443,8.06590042350763,-7.78366251565967,-0.743181073519736,53.9537911814605,49.0621627844303,1791.73804089842,1843.95164780178,19.2138696359798,27.2785135646118,67.9159991286506,57.1674486955035,3.30385299091722,2.07164540877966,3.67279541587232,2.28731595603858,27.6278268573205,33.6042203903471,1278.98984998345,1258.76375223499,0.577878969908852,2.00866135230899,3.2112491594562,0.27208243358109,4.85552679646935,5.41112224258904,1077.4927443945,1151.85775050811,251.449385128054,96.8256927808397,632.941280047922,573.488352721946,11.1697791343977,4.67106662678816,0.923881445294683,5.77457718528603,4.41860025650021,7.6755277252978,6.86087556263738,-1.97401936965798,8.30480910654478,11.5192859610852,100.390015674335,97.0942607163579,1.87389886082201,-0.645189117482005,6.75909492565552,11.3687106247489,19.8509260641804,28.0377497960326,16.4922103209665,24.9717717539788,7.93295675658919,1.12742443059142,15.149593894359,15.8814137971131,-1.23157379813711,2.66925733875723,32.253868867112,24.234266779893,0.191934244556251,4.76484502417588,1019.70162125506,1047.73386519246,14.643876053402,17.594475898064,6.44597180265737,5.61154030064063,-0.780206107321646,10.8440733420612,34.3511272477463,28.5194426972103,1.31352770890589,3.86437892384674,47.2039876242452,49.1553472923842,-0.681585155385619,4.48124822805221,24.075467343544,21.0829626395516,-0.415367288866037,6.9192725582252,2.02238399823364,-3.71808155337931,21.7352009502119,8.39333893870753,12.8143712671845,8.48613606413346,1.13528752078128,1.67144571368226
