"kMEblue"	"kMEbrown"	"kMEcyan"	"kMEgreenyellow"	"kMEgrey"	"kMEmagenta"	"kMEmidnightblue"	"kMEpurple"	"kMEsalmon"	"kMEyellow"
"TRINITY_DN2015_c0_g1_i1"	0.917888482442179	-0.749389981039378	0.0332128193287011	-0.325600328697714	-0.0761109386590065	0.294115712778405	-0.268216950031766	-0.321988730072784	0.452376495393669	-0.667716001908235
"TRINITY_DN2052_c0_g1_i1"	0.975565041224399	-0.70786723976993	0.177284935282209	-0.156524239954475	-0.164973683681292	0.455233453777048	-0.358227155613947	-0.170021122349787	0.464697022657119	-0.808553369259301
"TRINITY_DN2058_c1_g1_i1"	0.82978051334537	-0.629514857384326	-0.00221764501242877	-0.530395074793643	-0.0431877149021177	0.19720282723852	-0.256838611435883	-0.0305600053506218	0.335321417797618	-0.771341858242777
"TRINITY_DN2058_c0_g3_i2"	0.766914380147784	-0.381288630895128	0.28062479895653	0.096391873441798	-0.379785480675647	0.172077849640764	-0.45491331933025	0.143038178419116	0.282086972370202	-0.620030065758627
"TRINITY_DN2005_c0_g1_i1"	0.91999747368289	-0.753691962786109	-0.0720349177937233	-0.49218286217785	0.0533934729687073	0.354585691329986	-0.24131139849778	-0.165697412236023	0.376320133952976	-0.780992988083657
"TRINITY_DN2005_c0_g1_i2"	0.929542070843995	-0.760723878905599	-0.0931262111697899	-0.504834671344569	-0.0115522958419851	0.34812659953064	-0.303155610402283	-0.189317214622112	0.341554877726759	-0.775412881537838
"TRINITY_DN2018_c0_g1_i13"	0.814645695913792	-0.563336732586587	0.432562773806402	0.251757385975477	-0.28114737386532	0.407427897575439	-0.390979384936933	-0.282459633032888	0.507958282140276	-0.5919523641468
"TRINITY_DN2039_c0_g1_i1"	0.985401664760621	-0.641868853495544	0.112520447458378	-0.290850579075112	-0.203347753389913	0.301012522663075	-0.389444941245984	-0.152608692526357	0.360687978069247	-0.772443531454385
"TRINITY_DN2069_c0_g1_i1"	0.805780055215583	-0.343552867631133	0.322452112117153	0.107248104584246	-0.515385686438443	0.0613879840502386	-0.413979277967541	-0.0326460617065382	0.390513837350541	-0.550210534514135
"TRINITY_DN2078_c0_g1_i1"	0.950159321619587	-0.695151898150917	-0.0373025463847453	-0.425674446676147	-0.191708030142813	0.253842568727989	-0.378961739281032	-0.282897547645472	0.397846485439962	-0.726736771306243
"TRINITY_DN2027_c0_g1_i1"	-0.556306719334844	0.908630962869192	0.2659092897208	0.300127804180388	-0.479343019800442	-0.559933212450543	0.292277061729169	0.364885676792614	-0.176548727506292	0.443366739503743
"TRINITY_DN2063_c0_g1_i1"	0.89906974905537	-0.625146955822557	0.0124328028783944	-0.481083224947953	-0.109935101277437	0.364878135502797	-0.280425364540546	-0.0450279041323011	0.369681110039433	-0.863942130626148
"TRINITY_DN2020_c0_g1_i2"	0.87639177280446	-0.445246638136329	0.394401561244584	0.153412390519298	-0.428025325435125	0.331255351999434	-0.472688568981664	-0.109372115804023	0.427648422730372	-0.673261727796298
"TRINITY_DN2096_c0_g1_i1"	0.884162829699796	-0.509894270889747	0.00743964818730502	-0.352153881042819	-0.349512868256161	-0.0184696600998023	-0.366971918780352	-0.135541097242198	0.361340141748528	-0.603472364925746
"TRINITY_DN2066_c0_g1_i1"	0.971865771681174	-0.613597710150629	0.134464829440768	-0.23055156795995	-0.256787164821244	0.181715745278689	-0.364044329342465	-0.173731626483546	0.388416416108772	-0.727228330625626
"TRINITY_DN2043_c0_g1_i1"	-0.448352777315776	0.400763614379307	0.103994261759869	-0.017682298909257	0.0765623727060644	-0.493346732016097	0.373477766253565	-0.386666254112033	-0.264054205588576	0.737368234958567
"TRINITY_DN2043_c0_g1_i2"	-0.7619240720447	0.530960208309143	-0.177423079152093	0.22435514482794	0.165265985833421	-0.514274012164733	0.673273318328908	-0.243457760254029	-0.204370355760023	0.909046736369613
"TRINITY_DN2060_c0_g2_i1"	-0.403710536684205	0.856958081766264	0.420453810572763	0.351734697067943	-0.58539423519338	-0.480601047710153	0.0316440223866668	0.299139367330626	-0.122846167869465	0.340400333107279
"TRINITY_DN2060_c1_g2_i1"	-0.226067820897337	0.474828415427184	0.041428590557492	-0.463357301534253	-0.167118285368761	-0.477366128259928	0.240297555405207	0.121333775144824	-0.200293666090309	0.205295824955244
"TRINITY_DN2060_c0_g1_i6"	-0.417709612120839	0.810116668407413	0.275913321454623	0.275047974089986	-0.416529549854409	-0.413010076211425	0.211645859657665	0.52466225693112	-0.215941287439297	0.22769810418666
"TRINITY_DN2060_c1_g1_i1"	-0.47939967533718	0.673619772462195	0.18541938942229	0.34076472610799	-0.0182686329946729	-0.250322735794771	0.294959416580422	0.0661025896403473	-0.102833908511084	0.403784877871658
"TRINITY_DN2036_c0_g1_i1"	0.355755272029825	-0.443349003256748	0.192493392179257	0.0898866049248277	0.196906726723783	0.965644391265862	-0.515039384310198	-0.193210272085558	0.146931030863299	-0.495876331469448
"TRINITY_DN2004_c5_g1_i1"	0.905552483442713	-0.605520619210884	0.245408524967592	-0.312616633366541	-0.152914855068331	0.500707299775814	-0.484685119677755	-0.0184823236890565	0.345132407683157	-0.917841902338461
"TRINITY_DN2004_c0_g2_i1"	0.690675253258322	-0.672753838228435	0.0278995756034706	0.0633481196271908	0.270200636680873	0.399049638281816	-0.00432376013026557	-0.0893689476448139	0.43254072164518	-0.568794843504937
"TRINITY_DN2004_c0_g2_i2"	0.798255273281984	-0.58929036362809	0.0149037683126036	-0.342657072763412	-0.184614465969758	0.567892263636494	-0.578424042297183	0.0710756750398981	0.382305821764325	-0.906699171345388
"TRINITY_DN2004_c8_g1_i1"	0.868877812084492	-0.576060684319505	0.191773248357113	-0.324751844279097	-0.163561064891526	0.541493838430312	-0.509177155728337	0.0842686740546732	0.394324384999137	-0.969011819022955
"TRINITY_DN2004_c3_g3_i1"	0.88508995779515	-0.460522319912569	0.38682149765256	-0.0214382448666798	-0.415664478157663	0.273639667849822	-0.46041940012792	-0.15113068244771	0.440735384985162	-0.696181923116612
"TRINITY_DN2004_c2_g1_i3"	0.900813073351691	-0.752432854011638	0.13989734418904	-0.26394455027474	-0.00830959698804024	0.361808909991023	-0.352905277980188	-0.357994320550406	0.487393270530318	-0.653821424013228
"TRINITY_DN2004_c2_g1_i4"	-0.544251251646201	0.600703679437293	0.0461225699845731	0.197803085041066	-0.171985118235185	-0.331979243967966	0.0983866566808793	0.831779960449065	-0.607085779610514	0.249515031197488
"TRINITY_DN2004_c1_g1_i2"	0.030091658819475	-0.117751948720499	-0.077981732274289	0.0298774846112592	0.0206191208568983	0.259979730183788	-0.131543547958082	-0.054857973620946	0.287267792800354	-0.192593717803179
"TRINITY_DN2004_c1_g1_i3"	-0.481614389798946	0.725000325076025	0.282478613682357	0.292187240184963	-0.310608522477717	-0.0244915813834326	0.0299800526925872	0.0321505338617108	0.120321787326316	0.275970628567981
"TRINITY_DN2004_c1_g1_i6"	-0.0105903563909554	0.365755924866057	0.0429037747207042	-0.400181722568683	-0.276981277514359	-0.498861445270393	0.221283092727805	0.22066872433744	-0.0872272711176829	-0.0140170588400021
"TRINITY_DN2099_c0_g1_i2"	0.952556789626591	-0.559437480581263	0.259307158557488	-0.0678956483550663	-0.275418615452443	0.29160334788855	-0.411551560172666	-0.0365131445416104	0.347590167552149	-0.757976417466296
"TRINITY_DN2090_c0_g1_i1"	0.985294626801229	-0.69694834673577	0.0498634411341334	-0.344600812289491	-0.149506567620776	0.298740935937489	-0.367563701118187	-0.17838471743296	0.371986966719804	-0.784053291059812
"TRINITY_DN2091_c3_g1_i1"	0.75790256731558	-0.846031391039744	-0.098836830636997	-0.395389361293274	0.190940671001159	0.701002815585125	-0.427448864337759	-0.205491444995139	0.365972614281582	-0.776350218762006
"TRINITY_DN2091_c0_g2_i3"	0.831419409203532	-0.443637502706988	0.441100009536969	0.230440758401164	-0.374262953080182	0.213465909511993	-0.285863585403953	-0.198402291928099	0.47826985869524	-0.577907811223863
"TRINITY_DN2091_c0_g2_i7"	0.934644727529022	-0.654004603451111	0.193033967919783	-0.18465113493174	-0.144739462200116	0.287077164059024	-0.369761318214713	-0.301619192817332	0.442108905771544	-0.654710228362747
"TRINITY_DN2047_c0_g1_i2"	0.785060485182926	-0.326842901488637	0.339871652736598	0.115524756620116	-0.436456657775064	0.105365949403513	-0.44104462843521	0.0639561161510441	0.334640424554086	-0.585219266875835
"TRINITY_DN2061_c1_g2_i1"	-0.64211451268591	0.222453359908773	-0.43922978573405	-0.0439485414444538	0.303307210708052	-0.433017456002954	0.491712563152237	-0.228136617371872	-0.326292264406721	0.832095481200315
"TRINITY_DN2076_c1_g1_i1"	-0.779326265041876	0.651731380481232	-0.0112965862065665	0.431999536763135	-0.0164303000997758	-0.463510289565269	0.461855448845329	-0.242574750712188	-0.137345043076641	0.899658890483067
"TRINITY_DN2080_c0_g1_i1"	0.883213140903036	-0.533272056873476	0.402234256390724	0.187298651317939	-0.319528028487984	0.436213934748295	-0.358144941479827	-0.134407852446483	0.456348313690115	-0.707060831867964
"TRINITY_DN2097_c0_g1_i1"	0.971152478333377	-0.702827945249046	0.104348020279258	-0.25183720925605	-0.100311203046002	0.338154872530675	-0.327177857233095	-0.0281141345029615	0.361288511130769	-0.803287620585427
"TRINITY_DN2033_c0_g1_i1"	-0.685931916685596	0.556806177393441	-0.272589134089875	0.0272544637988921	0.0513378118649529	-0.676549754142939	0.537423185151655	-0.215694554844317	-0.162895770079035	0.819888125539495
"TRINITY_DN2050_c0_g1_i4"	0.96399564725779	-0.666434246546887	0.105938947592333	-0.287101153564154	-0.204033854022626	0.314933335713292	-0.430732425791872	-0.258183459662406	0.404793550577374	-0.723227463216725
"TRINITY_DN2053_c0_g1_i1"	0.979988009975247	-0.71556569916299	0.0461861069477183	-0.350377952447728	-0.106564271729777	0.353268738949329	-0.336767357719262	-0.222401698391042	0.385198729848273	-0.778692432069288
"TRINITY_DN2088_c12_g1_i1"	0.805249263696805	-0.738412152630017	0.0655198309592284	-0.253593302054507	0.0538963427777831	0.736319484919893	-0.468157290099186	-0.373304353798734	0.379155216498162	-0.755388432313333
"TRINITY_DN2088_c1_g1_i1"	0.488444017850047	-0.178889470729359	0.258200549997124	0.0704645145701665	-0.293825483017057	0.173006970777977	-0.482249587804404	-0.403586020026437	0.0172591031078088	-0.251705373391126
"TRINITY_DN2088_c1_g1_i11"	0.795726677914294	-0.426052299272597	0.248914643682391	-0.227045519505818	-0.354391909710037	0.543202550895345	-0.517140700249489	0.033881964110148	0.246658983726254	-0.869122447074972
"TRINITY_DN2088_c1_g1_i2"	0.79055793282119	-0.716753155185173	-0.0060925431515147	-0.296947472439666	0.107649028005781	0.575218198355252	-0.329500385000694	-0.375769560719553	0.429923015676554	-0.661247102067114
"TRINITY_DN2002_c0_g1_i2"	-0.263128722532928	0.29167754923574	0.147801875278334	0.602720898309462	-0.157422151022346	-0.547565335977586	0.564850494795047	0.0749898998866953	0.251451962193227	0.489013223965449
"TRINITY_DN2089_c0_g1_i2"	0.0458442240674884	0.136683280307156	0.063946966747193	-0.127604556607877	-0.115905861686818	-0.068675598904292	-0.115572159768054	0.965155050508237	-0.340591224522199	-0.40491200602913
"TRINITY_DN2023_c0_g1_i1"	0.921413565262153	-0.632993449892605	0.378759695912967	0.0457418301152536	-0.196192131521284	0.457386406564714	-0.414154299500365	-0.196728293925194	0.444304913482002	-0.696248206737605
"TRINITY_DN2030_c0_g1_i1"	0.864923871611547	-0.460811730479482	0.118482659238062	-0.231628304373454	-0.291560331113487	0.083182968857958	-0.427644209259938	0.0140271375469509	0.297816060950032	-0.64822354233733
"TRINITY_DN2057_c0_g1_i3"	0.869023628414793	-0.539791027406956	0.397829833594514	0.193244251472335	-0.304093869945549	0.492192306113427	-0.34799381986035	-0.16937377816527	0.490747553113717	-0.707841898695676
"TRINITY_DN26239_c0_g1_i1"	-0.425264454740913	0.604697583380966	0.122650914441226	-0.138151928101799	-0.0918395376484085	0.0210319721206194	-0.1362205730871	-0.115325573824812	-0.371354433876367	0.273414343305189
"TRINITY_DN26210_c0_g1_i1"	-0.409821052898266	0.436134410402939	0.215640929506328	0.0107178177885419	0.00466697172155497	-0.374554013113141	-0.0254735836409265	0.259979845668592	-0.369661428856743	0.313012882237486
"TRINITY_DN17046_c0_g1_i1"	-0.561819160325401	0.88169974378339	0.390512175716043	0.286345714541241	-0.466082787886556	-0.127799666046629	-0.0693083757503724	0.222223203385083	-0.372807631019351	0.329876633825552
"TRINITY_DN17102_c0_g1_i1"	0.842415215706546	-0.697462175893424	-0.0185355301805727	-0.357740283219416	-0.0306211753752448	0.433017251715724	-0.32689265709031	-0.0998280381300903	0.342044858294734	-0.744158486030069
"TRINITY_DN17086_c0_g1_i1"	0.232545341841552	0.251182344535677	0.433014582864242	0.174057356164986	-0.49102584220012	-0.0511723421755872	0.0277935428994642	0.11046837000396	0.116938770102514	-0.154209749060478
"TRINITY_DN17086_c0_g1_i9"	0.814155544351487	-0.615866336164134	0.3701608455827	-0.335505003094067	0.0839145082003756	0.475544508202578	-0.402994061372845	-0.0475010760291372	0.291196313115078	-0.811837192549438
"TRINITY_DN17019_c0_g1_i1"	-0.610490877785684	0.902924130796751	0.344801183507189	0.418877562544288	-0.472508994640747	-0.25563956406659	0.0119566419736734	0.198716327215046	-0.445260300644736	0.458268228520531
"TRINITY_DN17060_c0_g1_i1"	-0.371689185600337	0.233969710108604	-0.191298679615944	-0.0719390607922442	0.112929808593524	-0.481233638806505	0.392975102088743	0.82852968178783	-0.435283578200502	0.141406750655579
"TRINITY_DN17070_c0_g1_i4"	0.700530987557384	-0.702197994137619	0.115288785905463	-0.137936661444406	0.218680777150019	0.828003248844348	-0.51916593730441	-0.205752329095996	0.418458686952412	-0.766939509468851
"TRINITY_DN17070_c2_g1_i1"	0.982023852383002	-0.71036779948249	0.0899987276440928	-0.253430078463192	-0.199812673339857	0.335265209090896	-0.367252865641324	-0.198188854505833	0.483395759686363	-0.759026663632512
"TRINITY_DN17048_c0_g1_i1"	0.134260010826138	-0.325905693970742	-0.170154544052551	-0.279578811743131	0.504366313064331	-0.0973302926269112	0.646662318680307	0.168354094343401	0.272653317687322	-0.204876550274769
"TRINITY_DN17107_c0_g1_i1"	-0.647343554787232	0.470259918889799	0.0459630084042236	0.449427981816744	0.0552190562770777	-0.326562428638738	0.452254110978805	-0.410204571167706	-0.315264382755976	0.864596792238828
"TRINITY_DN17096_c0_g1_i1"	0.459546327162407	-0.473413647107031	0.268199461431252	-0.00570741510256856	0.176496635848575	0.894647367222248	-0.545369352110442	-0.16152793858532	0.151814721367407	-0.633751555258215
"TRINITY_DN17112_c0_g1_i1"	-0.39168885423723	0.509939394364669	0.108155404995743	0.496885026834303	-0.415070928358291	-0.238753033475277	0.0600898182095192	-0.132973097812368	0.183845447569775	0.467946315753582
"TRINITY_DN17087_c1_g1_i2"	-0.663222461715411	0.923251044198594	0.17196459392519	0.301851000229972	-0.466763598524978	-0.397946603387848	0.00952006282845923	0.306340616420133	-0.394556445334802	0.520595089773138
"TRINITY_DN17087_c1_g2_i1"	-0.268196841948877	0.769378086838777	0.384255005669199	0.241058138456977	-0.642181475105131	-0.525401234400347	0.138452369980225	0.271628959643262	0.0295051597487544	0.189834761241416
"TRINITY_DN476_c0_g1_i20"	-0.0496657731592965	0.416882948777085	0.471332395150012	0.293364165669713	-0.249100207129038	-0.510913332631322	0.245387816271944	0.211562492085729	-0.00252150158865111	0.105967605206619
"TRINITY_DN476_c0_g1_i22"	0.725698690514001	-0.585127415564515	0.271595257460546	-0.4829210499752	0.114469144950385	0.327092858481016	-0.217786068756777	-0.0929310776374506	0.362278366802306	-0.668601375391936
"TRINITY_DN476_c0_g2_i3"	-0.645522281417494	0.727221842136824	-0.00221511138783333	0.161038733460596	-0.115384215231694	-0.492075465698384	0.37056190131769	-0.301259094143255	-0.259557602647354	0.747890984081362
"TRINITY_DN452_c0_g1_i1"	-0.616115947806991	0.746185328406824	0.0410146994202702	0.197980461222416	-0.322420727234422	-0.242902548978808	-0.110797423153454	-0.00731300246669329	-0.398358526974539	0.536561024440771
"TRINITY_DN468_c1_g1_i1"	-0.355232453037337	-0.0390599594507761	-0.198369468355532	-0.2493503996905	0.614201432810708	-0.187525240751478	0.393289434297681	-0.0903048058201431	-0.268683731871348	0.329568238092827
"TRINITY_DN468_c0_g1_i1"	0.842599658119171	-0.485076796859913	0.0944574605407446	-0.264659846531291	-0.279646523410154	-0.00262758532487206	-0.359059678148793	-0.0966811516079928	0.376661962330793	-0.574756682992626
"TRINITY_DN410_c0_g1_i1"	0.981919949598352	-0.6070005119324	0.179395014895689	-0.17921553045905	-0.261232161876732	0.28427459759371	-0.390166194513545	-0.142433517390916	0.412240196761348	-0.762260548579043
"TRINITY_DN423_c0_g1_i15"	-0.637048635080031	0.843095139844692	0.181165664958741	0.10073318358932	-0.198073999246276	-0.190535140575836	-0.0595833299725455	0.289365375331238	-0.516599877601729	0.331083830252655
"TRINITY_DN416_c0_g1_i2"	0.922660671984088	-0.517397948898198	0.181827897854403	-0.195704815712915	-0.27113093056503	0.166320651433506	-0.421261790046601	-0.0262522112999557	0.224701319090595	-0.70793580585443
"TRINITY_DN489_c0_g1_i3"	0.952108899161511	-0.62813939961367	0.144215945356365	-0.194711143335512	-0.278047118994706	0.364495039170594	-0.427928378379012	-0.349951311967802	0.539049675244433	-0.728947648062424
"TRINITY_DN418_c0_g1_i6"	-0.299165751570092	0.402825566362993	0.59640453116175	0.936661768495622	-0.238040401460653	-0.00827552025910125	0.123294837220719	0.187849201487371	0.0517999303132052	0.31575033287266
"TRINITY_DN436_c4_g4_i1"	0.464699663707152	-0.553199032594049	0.00703751681210152	-0.374866452531682	0.310477948263257	0.310224521946946	0.012266961624928	-0.233547518554586	0.432997263229105	-0.430296810078089
"TRINITY_DN436_c0_g2_i1"	0.821175860170084	-0.558958208593166	0.421507706490657	0.20250783931987	-0.248370699540609	0.55216447108136	-0.444915951941302	-0.132570655427018	0.413997015359336	-0.675600575055871
"TRINITY_DN436_c0_g1_i1"	0.980454390533862	-0.709449997689478	0.0428674964101224	-0.344815687970627	-0.125443411513876	0.275092120362557	-0.301109039759886	-0.17702344080075	0.370721442534396	-0.76484564912027
"TRINITY_DN461_c1_g1_i4"	0.71539153896984	-0.784440266130208	-0.167619670364732	-0.420557138913459	0.262529646818655	0.20935344300211	0.135829064859594	-0.255320265060356	0.466862082644131	-0.568777705785068
"TRINITY_DN461_c0_g2_i1"	0.172520658736411	0.276419744607839	0.753675449085583	0.423722197052653	-0.251967168837237	-0.0934728310462134	0.247309463205565	0.268907003609836	0.118058683806399	-0.190817878549459
"TRINITY_DN461_c0_g1_i1"	0.77202778216942	-0.755764159820157	-0.108671981813232	-0.41227542001112	0.153571114947867	0.22373277875741	-0.17766602620407	-0.457029185719476	0.462126733846621	-0.578631980301708
"TRINITY_DN461_c0_g1_i13"	0.478333211476515	-0.583753932817338	-0.354375459688728	-0.44027251721573	0.0839842605032526	0.141753098814383	-0.0366560350204678	-0.185545004738915	0.352391818661368	-0.394739059230092
"TRINITY_DN461_c0_g1_i20"	0.847778339448506	-0.822436443047497	0.0644917992481058	-0.384179793117536	0.192205890992841	0.407674376175607	-0.26018232449975	-0.242625217264302	0.280476660021119	-0.627341138651161
"TRINITY_DN461_c0_g1_i44"	0.755332340547859	-0.658469834766874	-0.0655804683721039	-0.582060956844446	0.0224168694489752	0.347872743607323	-0.248127167738242	-0.121225019204424	0.426669597303638	-0.705160874615535
"TRINITY_DN461_c0_g1_i46"	0.672195617450475	-0.843373835153689	-0.15517053390481	-0.394022161559303	0.251191376661075	0.709231451044871	-0.435776812206414	-0.276211355616962	0.375891146733783	-0.70117494935138
"TRINITY_DN461_c0_g1_i7"	0.790100166446908	-0.727848078541539	-0.129886435766009	-0.467014248093724	0.018294388254333	0.480953569418539	-0.270801189185209	-0.124122120575949	0.430129047872347	-0.788961174674154
"TRINITY_DN461_c0_g1_i9"	0.0890851682717962	0.24327475764642	0.597633601388723	0.294917413344288	-0.305408134901238	-0.0132790224791004	-0.190428682234936	-0.113326272805516	0.29946195769119	0.0094418401042943
"TRINITY_DN461_c22_g1_i1"	0.786615340686143	-0.677539658375046	0.163364955500182	-0.405994861237634	0.031623009447377	0.510955467963362	-0.303531501247898	-0.203707495406693	0.374747084271645	-0.727819450401342
"TRINITY_DN467_c0_g1_i19"	-0.704008810838569	0.859677397124703	0.171548774749189	0.314529182084623	-0.251360836904247	-0.59325268445957	0.355555935264066	-0.0538138879731258	-0.322520231309614	0.733739242987565
"TRINITY_DN467_c21_g1_i1"	0.923756076943633	-0.787344108433114	0.0372082921958935	-0.357367547381684	0.0140626211166697	0.464710886606844	-0.315478909182292	-0.262097893149127	0.44836068565054	-0.774532888160587
"TRINITY_DN496_c0_g1_i1"	0.941938488329841	-0.726462028816346	-0.0458450192436565	-0.472469922573139	-0.0742642205056148	0.23598066880546	-0.284063835867047	-0.201522203890877	0.360697417241452	-0.732296593246175
"TRINITY_DN470_c0_g1_i1"	0.929049445858593	-0.741242494444702	-0.00382422427502567	-0.373543139223841	-0.0528169310451004	0.362735256082126	-0.2237079336937	-0.142577179559626	0.36852031469575	-0.756488408321984
"TRINITY_DN411_c0_g1_i1"	0.979904600146419	-0.665050511612228	0.0559086046036949	-0.342335405566467	-0.209435021434322	0.263226816060121	-0.389421454919898	-0.205688062319451	0.44218976461155	-0.760459918152476
"TRINITY_DN435_c0_g1_i1"	0.950914313885884	-0.564313298926528	0.124285244122761	-0.353552230382853	-0.314002699539124	0.307321489648195	-0.50329191836736	-0.090601234358533	0.460048831429849	-0.87176698678756
"TRINITY_DN408_c0_g1_i1"	0.929305152259015	-0.513072489374619	0.0663619526161336	-0.464406215381932	-0.312793004256926	0.18616055010646	-0.490626542069299	-0.0722033700739699	0.319807613177286	-0.841335042870735
"TRINITY_DN408_c0_g1_i2"	0.972793593381144	-0.642502230366792	0.0603866746018395	-0.365418785751921	-0.175344152851517	0.269156411954293	-0.400372119503264	-0.14489032206112	0.327429311718276	-0.76681793697809
"TRINITY_DN485_c0_g1_i1"	-0.344079637274101	0.380917199353926	0.219423373394992	0.432911013876561	-0.377612196486573	-0.244285280263397	-0.0126333714066485	0.11848357737964	0.166601038063626	0.422053258883867
"TRINITY_DN485_c0_g1_i2"	0.885716211179254	-0.564255104350039	-0.00872275885906712	-0.324584182547913	-0.299091183853066	-0.0279815556746175	-0.272706124593756	-0.104640532019365	0.410876426986993	-0.610977115212248
"TRINITY_DN422_c0_g1_i1"	-0.55641589270301	0.570260769842451	0.12863811345061	0.392352474007068	-0.0854440753315537	-0.394185226977661	0.36295987157055	-0.182770040287084	-0.236803007691122	0.759705975260291
"TRINITY_DN422_c0_g1_i12"	-0.930782697620157	0.776536521026564	-0.0970982283503348	0.29373525899792	-0.0701818487971987	-0.494865066384784	0.364578696129186	0.0236685403189176	-0.407567572530771	0.898401355685284
"TRINITY_DN422_c0_g1_i16"	-0.853149386875316	0.702188919351815	-0.0550314679426051	0.337876033812901	-0.0796445595135597	-0.527988607636044	0.400772570119264	-0.123740622051152	-0.31043074531378	0.940160695632007
"TRINITY_DN422_c0_g1_i8"	-0.683079816254107	0.5560654872662	0.022118534551862	0.39063649099206	-0.0234050190695315	-0.515570147231038	0.442719175873657	-0.319542704910665	-0.277960276672653	0.944813867476654
"TRINITY_DN437_c0_g1_i1"	0.884277487917124	-0.470983864597962	0.102707083318547	-0.215509074698251	-0.3880044630319	-0.0221789077201781	-0.331592752201379	-0.0634303992438321	0.384992620458067	-0.60641701733159
"TRINITY_DN463_c2_g1_i7"	0.469876061309205	-0.754773605124311	-0.1563004365754	0.029668164975483	0.412216517769883	0.266070953464067	0.0592134007409205	-0.115112790212225	0.186213316090007	-0.31504619515801
"TRINITY_DN463_c2_g1_i8"	0.613395852660615	-0.421920313962418	0.413338423708473	-0.406893915620477	0.15324983732106	0.335844544578742	-0.216487549841356	-0.0460480262514994	0.210161033146588	-0.594904717964966
"TRINITY_DN420_c0_g1_i2"	0.265788075730954	-0.364394491775993	0.154014038714639	0.0526920730309843	0.147954650008938	0.875966824832844	-0.61306009231427	-0.385783761671021	0.187760412912666	-0.41447617647249
"TRINITY_DN492_c0_g1_i13"	-0.352318671504241	0.65163259260694	0.560017907617809	0.328788223313181	-0.181043059951658	-0.487725655249527	0.26366356588377	0.173052255720796	-0.135196101132454	0.386123825931639
"TRINITY_DN492_c0_g1_i4"	0.814824028821078	-0.364263250439071	0.529470559342196	0.201324802041808	-0.395666559862551	0.418360196756987	-0.462839119743093	0.113592262509879	0.355838417394387	-0.779788223045184
"TRINITY_DN444_c0_g1_i1"	0.885046687757755	-0.522768353187915	0.388536699414141	0.169462145565234	-0.359387147436493	0.403459336803474	-0.447363792306057	-0.183974020102782	0.493185733025663	-0.694662097241555
"TRINITY_DN444_c0_g1_i2"	0.878560447939497	-0.524736497943789	0.408684443640212	0.180715735457	-0.330285400838248	0.475925389554242	-0.420677996233555	-0.163315182841291	0.448486228837418	-0.711196494861463
"TRINITY_DN460_c0_g1_i1"	0.917357977901444	-0.671944815331771	-0.00532322755972388	-0.494845830341224	-0.074072848056772	0.378291455921289	-0.312005358426886	-0.0305569646256294	0.390492804458069	-0.886120750539249
"TRINITY_DN425_c0_g1_i5"	0.953702467561121	-0.673743765407317	-0.030083849082777	-0.435972671404317	-0.167194490084393	0.185753084666054	-0.33926704407878	-0.198058746759517	0.315277773816311	-0.723861372984268
"TRINITY_DN451_c0_g1_i1"	0.962388058605236	-0.63251264668119	0.0668535591285892	-0.427197537168229	-0.194494518361854	0.371663125288902	-0.405523021530451	-0.128340804634589	0.392100933576854	-0.869213704776051
"TRINITY_DN451_c0_g1_i2"	0.829276168891921	-0.674165729622341	-0.160020131498898	-0.385864216657875	-0.0788031002482812	0.364757212763756	-0.345861124915445	-0.048693739978709	0.369774437974052	-0.778717987052252
"TRINITY_DN499_c0_g1_i1"	0.968944746010636	-0.661954276020061	0.0924067762372855	-0.316951715751109	-0.13611579969781	0.272892721561644	-0.338027539065637	-0.120615861332413	0.299602254975458	-0.767585670891257
"TRINITY_DN473_c9_g1_i1"	-0.747864640169776	0.630237603585083	0.0764377243322697	0.439802171275186	-0.0574064985818644	-0.107278652079262	0.115308262210122	-0.370218611663673	-0.237621069916842	0.725312748131189
"TRINITY_DN473_c1_g1_i2"	0.883677295752939	-0.6475697639978	0.120636714082572	-0.482890598699944	-0.0875275656403001	0.320250313054545	-0.252409579098618	-0.112576279099062	0.393685144927789	-0.780106651300616
"TRINITY_DN473_c13_g1_i1"	-0.425982571308131	0.337210431650895	-0.0648439026203263	0.465611312625294	-0.196497480573078	-0.525215331476942	0.480206640541896	-0.116746221426827	-0.101047060507595	0.739767878979317
"TRINITY_DN473_c0_g1_i3"	-0.692070980216747	0.790827169765565	-0.0975813852450227	0.149800480528505	-0.248149210959334	-0.633182351094246	0.195125595883284	-0.0762543044011523	-0.227992025835169	0.714619803264421
"TRINITY_DN430_c0_g1_i1"	0.782753745699175	-0.373383978157911	0.33740542496865	0.127080061283987	-0.348551073197293	0.187317474996678	-0.43999071462924	0.0983915222719892	0.310907899757857	-0.604304004772399
"TRINITY_DN462_c2_g1_i1"	0.937906783384712	-0.633844652775667	-0.0383136212128249	-0.459553644456982	-0.1889046203792	0.236252284050507	-0.357419862772682	-0.134858885576331	0.365863707426836	-0.781508270985429
"TRINITY_DN462_c2_g1_i10"	0.918164424248136	-0.811021469650645	0.109734466310972	-0.234596215725208	0.0357898666063421	0.442988601236539	-0.30420944929559	-0.269595452535869	0.528398855836419	-0.702821546101271
