"kMEblack"	"kMEbrown"	"kMEmagenta"	"kMEpink"	"kMEred"	"kMEturquoise"
"TRINITY_DN16313_c0_g1_i1"	0.214901441147322	-0.720921127460969	-0.14943539665679	0.310475839435898	-0.507314765121523	0.94908075930181
"TRINITY_DN16311_c0_g1_i1"	-0.219945878045119	0.604120779470227	-0.0897180300298098	-0.355222490427367	0.557069206545531	-0.518268021042121
"TRINITY_DN16311_c0_g1_i2"	-0.357163495485119	0.353551846314407	0.154746022390143	-0.104840911724632	0.643981922400274	-0.265136469898425
"TRINITY_DN16311_c0_g1_i3"	-0.13378610931728	0.498905581870631	-0.0452536565837095	-0.303668616864213	0.470637984011109	-0.284350923712995
"TRINITY_DN16311_c0_g1_i4"	-0.495252278588735	0.649443209893867	-0.0264719817382943	-0.397802870162431	0.540244137906991	-0.517059742445305
"TRINITY_DN16311_c0_g1_i5"	0.0340651513897815	0.550360942066449	-0.113900749763309	-0.298633970163269	0.593340769182779	-0.593265696230521
"TRINITY_DN16223_c0_g1_i3"	-0.392187164435216	0.817795765222479	-0.0657430303923058	-0.201418670983634	0.362516145100592	-0.630321506656552
"TRINITY_DN16278_c1_g1_i1"	0.336810683976984	-0.715091740612504	-0.337154567624023	0.356289617664629	-0.827853708076193	0.77816075123501
"TRINITY_DN16400_c0_g1_i12"	0.442943581936689	-0.836085827629277	-0.0674634846005324	0.356927283369805	-0.647766474996854	0.823925115407544
"TRINITY_DN16400_c0_g1_i13"	0.616595493827528	-0.716220229125989	0.0703153576660052	0.14395529989636	-0.357762405987358	0.682770888062698
"TRINITY_DN16400_c0_g1_i17"	0.444181362136536	-0.859088658715916	-0.00572730789576979	0.453760941931374	-0.593461612580269	0.825099707350857
"TRINITY_DN16400_c0_g1_i3"	0.444796118556959	-0.91013246386845	-0.0480485786777812	0.365251355831999	-0.574579937283433	0.917450822926121
"TRINITY_DN16400_c0_g1_i5"	0.152151408659825	-0.441764593638925	0.0514470923059615	0.539384659882137	-0.348486755438574	0.548849567347121
"TRINITY_DN16400_c0_g1_i7"	0.50622879244792	-0.474072948979233	-0.241064416406213	0.0768720139875847	-0.363735949121758	0.457666235738835
"TRINITY_DN16386_c1_g3_i1"	-0.266174423052465	0.495690001639071	0.41097688447011	-0.365551367281255	0.793182499001843	-0.666187440122507
"TRINITY_DN16341_c0_g1_i1"	-0.374451856401651	0.576575492610532	0.362133393537887	-0.444192009362285	0.953105202599733	-0.71072974373649
"TRINITY_DN16341_c0_g2_i1"	0.00852486959467569	0.192730411683984	0.324240997263067	-0.440962186653069	0.674463088049747	-0.240497632238229
"TRINITY_DN16413_c0_g1_i1"	-0.432686397654855	0.570318819267745	0.0605825564121664	-0.38981427865078	0.85748697977516	-0.432987933238427
"TRINITY_DN16401_c1_g1_i1"	0.294150660366116	-0.382699748083172	-0.331555823783462	0.444596649596321	-0.605211710850732	0.591650015083049
"TRINITY_DN16417_c0_g1_i1"	0.0510585574332168	-0.434068192036067	-0.0471590551293621	0.184623186596946	-0.220914532568056	0.742839819848765
"TRINITY_DN16334_c0_g1_i1"	-0.405398015899751	0.795299738746806	0.0158052498897463	-0.53832594913395	0.433574846601275	-0.516414537293115
"TRINITY_DN16365_c0_g1_i1"	0.245521053445992	-0.645633450395382	0.0234482782089377	0.30049412247552	-0.425190809088023	0.858410384177322
"TRINITY_DN16377_c0_g1_i1"	-0.107471481525011	0.189743264242001	0.425636388568751	-0.0316195904159404	0.697960514746483	-0.282707483342265
"TRINITY_DN16354_c0_g1_i1"	0.938717175355158	-0.433823845886099	-0.246150000521612	0.0406900009892721	-0.395868997448496	0.2579112912302
"TRINITY_DN16359_c0_g1_i4"	-0.343474504363175	0.718285627873149	0.123754746187245	-0.381099103634574	0.884173007601375	-0.724599763046218
"TRINITY_DN33592_c0_g1_i1"	0.0857941989590555	-0.384596062730948	-0.158441555480224	0.993136579646244	-0.431821278994425	0.373762020024074
"TRINITY_DN33660_c0_g1_i1"	0.365701468952044	-0.647681218854271	0.13167659662875	0.195064808385256	-0.216138290699287	0.730523088870248
"TRINITY_DN24576_c0_g1_i1"	-0.0878796388970642	0.341994139974444	0.226988909785554	-0.46885794461371	0.800770974130821	-0.344261412119483
"TRINITY_DN24601_c0_g1_i1"	0.42404738427344	-0.858399551463023	-0.192284391670228	0.350068118029152	-0.645861410673666	0.912451397267981
"TRINITY_DN24601_c2_g1_i1"	0.393850214716329	-0.832285840211246	-0.214089635793514	0.352430749478464	-0.669574033161229	0.9317237253363
"TRINITY_DN24561_c0_g1_i1"	-0.192656017742903	0.567913658075013	0.315111225801749	-0.497258756456178	0.928785917219459	-0.720995240209291
"TRINITY_DN24607_c0_g1_i1"	-0.0355820341426341	0.500575812454697	-0.130625480165721	-0.219362398866983	0.0205533332709357	-0.277345764007552
"TRINITY_DN24583_c0_g1_i1"	0.110057153497825	-0.785268149136011	-0.0988344465381144	0.319428982476209	-0.517694008537392	0.936024345422844
"TRINITY_DN24647_c0_g1_i1"	-0.28624969548559	0.246154877377293	-0.228077452455908	-0.00905006333080448	0.0637424620247733	-0.0494699900064083
"TRINITY_DN15493_c0_g2_i2"	0.24168892566598	-0.573036393177086	-0.126686560576225	0.273794095584742	-0.596078402276923	0.35609341404687
"TRINITY_DN15493_c0_g1_i2"	-0.597851786872231	0.91450181042893	-0.0283332563384145	-0.492549041475439	0.621638655239611	-0.735773728383856
"TRINITY_DN15494_c0_g3_i1"	-0.434114416193896	0.258372307640475	-0.106917003499434	0.0142967013281667	0.11469830283721	0.0903930068235752
"TRINITY_DN15494_c0_g1_i1"	-0.419250016092717	0.836962956170816	0.00252853207977016	-0.37933246874459	0.721236208234963	-0.64370242203452
"TRINITY_DN15494_c0_g1_i3"	0.35956358240392	-0.321289622041701	-0.385922526513629	0.432163238177624	-0.587224881121468	0.434383142896916
"TRINITY_DN15494_c0_g1_i7"	0.033511061750526	0.0963473348165149	-0.0529879173749985	-0.177976987812644	0.406235321513716	-0.091932319232717
"TRINITY_DN15485_c0_g1_i1"	-0.276930031819848	0.429711424886597	0.257903079012094	-0.194555957258212	0.799905266831884	-0.431996459175245
"TRINITY_DN15485_c0_g1_i2"	-0.425668078530807	0.457817543636454	0.231046277070267	-0.370474322505012	0.684169759229876	-0.585708989912736
"TRINITY_DN15457_c1_g4_i1"	0.377796214114489	-0.853755661594642	-0.108805393696492	0.376174467447404	-0.685430280397592	0.86213189100555
"TRINITY_DN15460_c2_g1_i1"	-0.457023474125159	0.437463407207499	0.148301565911939	-0.269505073318101	0.772283141293886	-0.293420614454335
"TRINITY_DN15497_c1_g1_i1"	-0.549411541667053	0.233072063864325	0.12010732016638	0.207089355171762	0.0744494039458208	-0.161488038228257
"TRINITY_DN15451_c0_g1_i1"	0.12893494990129	-0.725142487434858	-0.260554545475608	0.39749112054452	-0.664039612036621	0.934336051982931
"TRINITY_DN15471_c0_g1_i1"	-0.0231166373110494	0.573088505081173	-0.240007459982772	-0.200873428172926	0.361538080320615	-0.335767625604884
"TRINITY_DN15437_c3_g1_i1"	-0.322419312219594	0.764648956321575	-0.0735594839802293	-0.353831632349083	0.724203562557659	-0.580359706604213
"TRINITY_DN15444_c0_g2_i2"	-0.0643731123432653	-0.0745452291522016	0.455801632445048	0.13567437781581	-0.176684240158271	0.0594668506244024
"TRINITY_DN15444_c0_g2_i4"	0.312494096101858	-0.540163563318437	-0.429517739488598	0.324409004517734	-0.739443250207553	0.75878645943385
"TRINITY_DN15444_c0_g1_i1"	0.28709221324141	0.347310007422347	-0.328290578157278	-0.11772495773064	0.162709005140045	-0.109879196647415
"TRINITY_DN15432_c0_g2_i4"	0.351577303494433	-0.856452823933791	-0.068661867514815	0.23953227423959	-0.607634987201461	0.925926903416975
"TRINITY_DN15432_c0_g1_i2"	0.199641647023203	0.103466496720182	-0.0308025865985097	-0.175525327066856	0.18750366611723	0.171873352259052
"TRINITY_DN15453_c0_g2_i2"	-0.277947257833494	0.491407681775838	0.0670168604995723	-0.233644457079026	0.614021867965719	-0.397046826928751
"TRINITY_DN15426_c0_g2_i1"	0.308835611881475	-0.458379224302025	-0.444936661487213	0.504286726634576	-0.38386710611785	0.673054917277483
"TRINITY_DN6009_c0_g1_i1"	0.0847618589277204	-0.729517545467148	-0.235504231479932	0.404885441054462	-0.643520440058838	0.951163591567426
"TRINITY_DN6024_c0_g2_i1"	0.179922097797154	-0.739978165040391	-0.271215193259213	0.383184533495881	-0.688672553101312	0.946222767388226
"TRINITY_DN6024_c2_g1_i1"	0.361709445938274	-0.798878456495839	-0.274217885897042	0.320828794839332	-0.815157701499326	0.906218114029833
"TRINITY_DN6000_c0_g2_i1"	-0.238937196421469	-0.0472390276078325	0.0555777961410563	0.218608811790281	0.344140061033119	0.00562718919789827
"TRINITY_DN6073_c0_g1_i4"	0.0794556272263774	-0.399182208330571	0.120234083137547	0.387380815457533	-0.117689915190063	0.459451846970016
"TRINITY_DN6040_c0_g1_i1"	0.0643652564259578	-0.450254345652206	0.139015844562664	0.195724067438504	-0.0622414584154072	0.646689301457062
"TRINITY_DN6056_c0_g1_i1"	0.39688814073541	-0.883075663715398	-0.176040054229625	0.402964760378414	-0.713573086976142	0.928677474619248
"TRINITY_DN6086_c1_g1_i1"	-0.141476793350627	0.070578269210493	0.203132800668215	-0.326870326028942	0.329761304229272	-0.0340520822739086
"TRINITY_DN6086_c0_g2_i1"	-0.0856547259901402	0.674907856870062	0.168262515675041	-0.479589924843436	0.59368630455927	-0.75425359673495
"TRINITY_DN6086_c0_g2_i2"	0.0467299811327079	0.132970756652805	0.0443809997381039	0.157467027203301	0.420796019324935	-0.0403664327271377
"TRINITY_DN6005_c0_g1_i1"	-0.00191480332819514	-0.166155830827717	-0.0961267696113394	0.766662955614213	-0.359566465238915	0.309598882030209
"TRINITY_DN6005_c0_g3_i1"	0.307500017871433	-0.565913842005801	-0.242308192880591	0.103439874367087	-0.554745913256387	0.840285201708133
"TRINITY_DN6005_c1_g1_i1"	0.16096116165469	-0.0104242672658752	-0.44160213969151	0.100831558907968	-0.274448446167758	0.321176763817143
"TRINITY_DN6089_c0_g1_i2"	0.160092850709822	-0.669604219572625	-0.339734973928724	0.349301702701259	-0.656071209454316	0.921614061237769
"TRINITY_DN6013_c0_g1_i1"	0.402149748589371	-0.730848889730293	-0.245575870706586	0.310447915630294	-0.817713901991146	0.804304672267627
"TRINITY_DN6019_c0_g3_i1"	-0.207848610220266	0.486455304363801	0.519338871638788	-0.533354402736639	0.841895537933651	-0.70354825703623
"TRINITY_DN6016_c0_g1_i1"	-0.582422363722182	0.884629970087319	0.07727736363515	-0.435021914824987	0.694728344902884	-0.699627555066653
"TRINITY_DN6016_c0_g2_i1"	0.312760207705567	-0.838324942313812	-0.175508206495916	0.326568090848864	-0.636117819009874	0.947282065404523
"TRINITY_DN6003_c0_g1_i1"	0.228402521211759	-0.715833975021318	-0.171729760656585	0.285560330890924	-0.515060104464648	0.956403837047323
"TRINITY_DN6003_c1_g1_i1"	0.0712796498343555	-0.69692189850665	-0.156870766085329	0.309065746273593	-0.531350148537918	0.932292175574987
"TRINITY_DN6049_c0_g1_i1"	0.134348080527032	-0.743988871057988	-0.19430692309498	0.373429923698668	-0.628831028598959	0.965259708923394
"TRINITY_DN6049_c0_g1_i2"	0.0805458419609163	-0.763759324399568	-0.0654738134662301	0.299114530734653	-0.496164416064882	0.943028667299495
"TRINITY_DN6054_c1_g1_i2"	-0.318164580085191	0.400070697238486	0.461880291835938	-0.408156739902441	0.925609327561724	-0.602916889193626
"TRINITY_DN6054_c2_g1_i1"	0.347276997493105	-0.859476248747709	-0.0904445870738511	0.533253108828096	-0.78529719530808	0.856541981448432
"TRINITY_DN6054_c3_g1_i1"	0.425433898620049	-0.793896697388865	-0.115745067061896	0.518292599342181	-0.822679748709152	0.789909959873911
"TRINITY_DN6079_c0_g1_i1"	0.150086847599125	-0.708429815584337	-0.178752752514559	0.373325664649248	-0.521783543077575	0.948397867368216
"TRINITY_DN6092_c0_g1_i3"	0.226305278029025	-0.686097509522898	-0.124680105323985	0.37344850034077	-0.628865849422491	0.727278647318485
"TRINITY_DN6092_c0_g1_i8"	0.437541596841829	-0.110575197541019	0.0707403109333041	-0.243254422125629	0.262698420038816	0.0872725626676653
"TRINITY_DN6043_c0_g1_i2"	0.0950422678245254	-0.703598058749501	-0.21486618128039	0.265976089769587	-0.582801903456841	0.948016026128814
"TRINITY_DN6081_c0_g1_i1"	-0.202218268033441	0.405149007157666	0.153215469987079	-0.291911529577488	0.65762710723648	-0.475145299283202
"TRINITY_DN6074_c0_g1_i1"	0.252824105307775	-0.776136353001026	-0.327525740800008	0.429391466972778	-0.775128974386571	0.911367062849286
"TRINITY_DN6021_c0_g1_i1"	-0.288763082472873	0.779443427913207	0.0267844779603061	-0.316830170618924	0.563430315621051	-0.806831090685585
"TRINITY_DN6041_c0_g1_i1"	0.237051740665119	-0.640764674074879	-0.15137837389794	0.431856828207555	-0.43734077908363	0.877804612519145
"TRINITY_DN6076_c0_g1_i16"	-0.0426188377583023	-0.417868246132103	0.807433595584238	-0.0382891354502684	0.102204777415502	0.22758305395937
"TRINITY_DN6008_c0_g1_i1"	-0.453912366337301	0.518082552015444	0.00710094618199452	0.168561692100758	0.261286380493176	-0.471897653219967
"TRINITY_DN6008_c0_g1_i2"	-0.222673791790282	-0.250795706340245	-0.346573147843289	0.61723298607457	-0.498255939052796	0.464950158374899
"TRINITY_DN6008_c0_g1_i4"	0.0405355770957301	-0.160279538004535	-0.0213553717187382	0.501089460026869	-0.208105192633301	0.339627365930731
"TRINITY_DN6015_c0_g1_i1"	-0.0389851127409225	-0.597454191999321	-0.136042914250131	0.26387951973185	-0.460438935861724	0.881179395020078
"TRINITY_DN6042_c0_g1_i1"	0.188650607689536	0.217143547141899	-0.0933136166282305	-0.128417469954436	0.181126885335886	-0.244513722152896
"TRINITY_DN6006_c1_g2_i1"	0.231563402266067	-0.43541267917534	-0.16865533114131	0.122299575255451	-0.462003348147242	0.552031426469791
"TRINITY_DN6006_c1_g1_i2"	0.229131553651275	-0.630513636706211	-0.199465249803592	0.115954089695657	-0.496372252268808	0.893945255689158
"TRINITY_DN15600_c0_g1_i2"	0.266912949338998	-0.744045754764481	-0.241652632344289	0.418296626097406	-0.725846488966018	0.930844363712652
"TRINITY_DN15579_c0_g1_i3"	0.383248093921096	-0.3308188193224	-0.555775910148163	0.0893474001307433	-0.500571894158993	0.549436229612233
"TRINITY_DN15545_c0_g1_i1"	-0.469535263643201	0.758940652407117	-0.0412619708203481	-0.448840968574491	0.728059026487969	-0.730413300408531
"TRINITY_DN15604_c0_g2_i9"	0.360119250090308	-0.804535654582245	-0.146826133650594	0.355689275656039	-0.721695992132952	0.89704242835135
"TRINITY_DN15527_c1_g1_i1"	-0.406278425975908	0.83537098730336	0.0977476302048231	-0.448629700701581	0.797989931751576	-0.856741380508003
"TRINITY_DN15544_c0_g1_i2"	-0.357000287391638	0.622525490544821	-0.115000323489872	-0.294667005345435	0.346056047845021	-0.405623205323908
"TRINITY_DN15544_c0_g1_i3"	-0.403800498812963	0.50103149531271	0.288576052873839	-0.43104560834962	0.712822717004718	-0.640739993960838
"TRINITY_DN15544_c0_g1_i5"	-0.299946454249498	0.614610473043356	0.0299162580610638	-0.211555716402223	0.625869579713316	-0.632380112493075
"TRINITY_DN15515_c0_g1_i6"	0.173713824466836	-0.752230247460535	-0.032279240871337	0.206024203851616	-0.546705258983465	0.91170800662981
"TRINITY_DN15562_c5_g1_i1"	-0.0291574425368221	0.440876324127881	-0.301052282849238	-0.377754206971877	0.141751091182228	-0.161884815279426
"TRINITY_DN15516_c0_g1_i2"	-0.459115818959758	0.610190140096984	0.100319240039955	-0.344125392462744	0.493341806931859	-0.655441302618826
"TRINITY_DN15538_c0_g1_i9"	-0.120454448579345	0.241297982400365	-0.0522405158569001	-0.204289616187609	0.511990826633099	-0.23020878689846
"TRINITY_DN15577_c0_g1_i4"	-0.163077610728094	-0.22812445870545	-0.0949012247291391	0.371933131722035	-0.420671781366503	0.295575553825779
"TRINITY_DN15577_c1_g1_i3"	-0.175114017801584	-0.23166377197	-0.0526866938046634	0.323734435513534	-0.237194293695307	0.573333708082191
"TRINITY_DN15537_c0_g1_i1"	-0.76211900810151	0.669673162153762	0.33082473166172	-0.450242071644047	0.658693073706007	-0.613142255297527
"TRINITY_DN15528_c2_g1_i1"	-0.414218510761472	0.911863952386432	-0.215760861260175	-0.436196647991413	0.474041328766949	-0.730556202715739
"TRINITY_DN15530_c0_g1_i1"	0.338287381356003	-0.470607864641325	0.347327574590491	-0.162733074456642	-0.336095822134786	0.467413062458303
"TRINITY_DN15530_c0_g1_i2"	0.424772910606246	-0.767253768834094	-0.0613851802661576	0.237518213900625	-0.608216517504284	0.774320385577869
"TRINITY_DN15595_c0_g1_i1"	0.0768408069690033	-0.696889797723169	-0.171142546698714	0.314190932048505	-0.542432100766339	0.942642058261622
"TRINITY_DN15526_c0_g1_i1"	-0.158162792109463	-0.276602230707229	0.922019083279286	-0.194926333925936	0.274019500587327	0.0469208775946911
"TRINITY_DN15526_c0_g1_i5"	0.000142020278988464	0.238844274205086	-0.165498284752543	0.383245303181952	0.152376960033847	-0.284430375506159
"TRINITY_DN15526_c0_g1_i7"	-0.344095948170628	0.71445913013025	0.137682790778057	-0.384828392813719	0.82858058141071	-0.746747460019222
"TRINITY_DN15580_c0_g1_i1"	-0.169421141051499	0.420329752197395	0.259086184501146	-0.594085366414058	0.846110449315109	-0.551739810070589
"TRINITY_DN15594_c2_g1_i1"	-0.579202616193192	0.474770815720216	0.212938014479986	-0.0229478362006194	0.190031884451077	-0.556337714666552
"TRINITY_DN15549_c0_g2_i1"	-0.542907829992737	0.745341814026934	-0.20305020039055	0.0784424899682046	0.405842210185796	-0.578279064260228
"TRINITY_DN32801_c0_g1_i1"	0.25254142191156	-0.828946806150784	-0.00917181861761768	0.266358101237973	-0.469566788955404	0.932033411673614
"TRINITY_DN32773_c0_g1_i1"	-0.0840972439507252	-0.240117847552168	-0.0822971128795142	0.151951649053443	-0.344080664727977	0.405952043974669
"TRINITY_DN32770_c0_g1_i1"	0.223334615284098	-0.65745908445685	0.0552465603275065	0.21048038320217	-0.3859588331561	0.844258824239117
"TRINITY_DN32839_c0_g1_i1"	0.308875545751966	-0.654201820289993	-0.27775432136812	0.289405891017871	-0.750460373695827	0.715637740696486
"TRINITY_DN32792_c0_g1_i1"	0.212562637223545	-0.546032870175943	-0.0777843246649226	0.299864543461426	-0.323875723137597	0.806157750258013
"TRINITY_DN32811_c0_g1_i1"	-0.438443522781863	0.56788199370184	0.0481177793110692	-0.369025115515447	0.762097452434208	-0.426106066579311
"TRINITY_DN32774_c0_g1_i1"	0.321611213932239	-0.862893535108822	-0.116581764188471	0.370469042835708	-0.75167001714377	0.866667035892062
"TRINITY_DN32809_c0_g1_i1"	0.0510864854478011	-0.355109632044337	-0.229647924927797	0.941482141709935	-0.443870865005921	0.378108690382668
"TRINITY_DN32813_c0_g1_i1"	0.235532254849416	-0.784078384304322	-0.216379433412445	0.430766232715341	-0.788790237079367	0.864403311337028
"TRINITY_DN32830_c0_g1_i1"	0.235200384220507	-0.778448937474977	-0.287687653033476	0.40656442262637	-0.717020130600869	0.954660469562292
"TRINITY_DN32848_c0_g1_i2"	0.261273592281058	-0.613363632599393	-0.172351212206734	0.163299686752129	-0.414452853772921	0.896199137639168
"TRINITY_DN32865_c0_g1_i1"	-0.0758172519813461	-0.651634540895342	-0.0136140800066331	0.389041932278311	-0.552856101324018	0.8622431134524
"TRINITY_DN32795_c0_g1_i1"	-0.0322471142997803	-0.668297081474562	0.0638767386893539	0.272211207149627	-0.473216243357718	0.872141675187061
"TRINITY_DN32864_c0_g1_i1"	0.21359636864712	-0.707313480417501	-0.257021715378291	0.30774313780968	-0.669081679078002	0.949454318996564
"TRINITY_DN879_c0_g1_i2"	0.375882066328276	-0.815943500362793	-0.130567390607861	0.345303926990639	-0.803467261595427	0.694060762639189
"TRINITY_DN843_c0_g1_i16"	0.985170509969496	-0.376528757679454	-0.16829815565074	0.0377747657047564	-0.320540820300752	0.217254572296821
"TRINITY_DN841_c0_g1_i2"	0.296055123584879	-0.799824495510273	-0.302987168187671	0.337991452695341	-0.742275697423665	0.945955547346547
"TRINITY_DN841_c0_g1_i3"	0.285071440100843	-0.761585863263959	-0.296983742088014	0.381645753132916	-0.74974507610067	0.889737938488753
"TRINITY_DN887_c0_g1_i20"	0.969352769841988	-0.480729060813848	-0.211019028374357	0.159885740120629	-0.443699794886923	0.320237936021852
"TRINITY_DN887_c0_g1_i6"	0.979850885962872	-0.422787210590583	-0.218292796581211	0.196488694856703	-0.381171730625006	0.287377674005797
"TRINITY_DN893_c32_g1_i1"	-0.352453138164303	0.626727413916591	0.0222697280710156	-0.16154978921094	0.343159240753511	-0.592023916089964
"TRINITY_DN893_c1_g2_i1"	-0.222129003283069	0.395848471411306	0.271136780935545	-0.394135952187701	0.893046380779205	-0.527781164221813
"TRINITY_DN893_c14_g1_i1"	-0.31608547534352	0.327342102996415	-0.0409893184623936	-0.30943681528168	0.166396652892942	-0.132191550579784
"TRINITY_DN893_c1_g1_i1"	-0.36588522227211	0.790840031713373	0.101758986847801	-0.404715797549192	0.722622673103505	-0.786193146910781
"TRINITY_DN893_c1_g1_i12"	-0.431896692566143	0.672269137461181	-0.0443573037954123	-0.204098537933492	0.23606060266055	-0.484889624448509
"TRINITY_DN893_c1_g1_i13"	-0.416060323824749	0.203576276009307	0.0116669572453543	-0.15176027939098	0.318895312311719	-0.0545487160595803
"TRINITY_DN893_c1_g1_i6"	-0.366956865686101	0.811527501610731	-0.101347227877728	-0.392170725904622	0.586306149504353	-0.566535452500427
"TRINITY_DN893_c0_g1_i38"	0.068585156760371	-0.45421093654112	-0.00652193968207416	0.200868887015438	-0.258794402320926	0.74497101390805
"TRINITY_DN893_c0_g1_i42"	-0.219371890696079	0.807778348123064	0.00257637741790502	-0.25213823814974	0.63713230611009	-0.803580230538021
"TRINITY_DN891_c0_g1_i1"	0.28084911559203	-0.736755542538706	-0.325443735383944	0.312959383252793	-0.731065835533778	0.93011663144284
"TRINITY_DN899_c0_g1_i1"	0.375046352831356	-0.562355752599304	-0.3498834195674	0.0961154412630489	-0.672079109981034	0.717662604089499
"TRINITY_DN899_c1_g2_i1"	0.216510521743509	-0.475423408655734	0.260991899096276	0.0819810599961983	-0.261777152820633	0.592263012172074
"TRINITY_DN823_c0_g1_i4"	-0.0274700977631285	0.548518186570455	-0.264393025634283	-0.0370146529463042	0.250080428442993	-0.378472966170901
"TRINITY_DN823_c0_g1_i9"	-0.330719313484327	0.567269020063951	-0.00897131318124982	-0.283563408297513	0.0297532639701412	-0.492453001452625
"TRINITY_DN823_c1_g1_i1"	0.222957571763428	-0.43449875671655	-0.239114137265769	0.963316404383939	-0.465150717237322	0.405536402508295
"TRINITY_DN838_c0_g1_i5"	0.428197134989274	-0.788997663573982	-0.245804047135628	0.264615548410764	-0.760864214677194	0.861540096723533
"TRINITY_DN898_c0_g1_i3"	0.32711129458969	-0.606122642797974	-0.211692306469131	0.506705804825188	-0.529529757252314	0.790170504632056
"TRINITY_DN842_c0_g1_i1"	0.393699591937652	-0.506513190783243	-0.27633689864378	0.223827285896544	-0.508444755598451	0.585197496847294
"TRINITY_DN842_c0_g1_i3"	-0.385462851208364	-0.43196689680334	0.332257209172116	0.0440140179282094	-0.115249490612723	0.610701696238403
"TRINITY_DN800_c0_g1_i3"	-0.0873164463792276	-0.62469061766777	-0.158568546926426	0.414817737318375	-0.537376762068821	0.891391125564368
"TRINITY_DN800_c0_g1_i4"	-0.0682411642127339	-0.57513220918087	-0.238660912036038	0.295628579865866	-0.510858800575133	0.857891496463507
"TRINITY_DN845_c0_g1_i11"	-0.37237449800831	0.764354808714609	0.134985734060478	-0.418896697410208	0.879259047538602	-0.77898506053661
"TRINITY_DN845_c0_g1_i28"	-0.347728066682572	0.688009808940672	0.148435798027574	-0.383043825442253	0.684027598494176	-0.642767243220748
"TRINITY_DN867_c0_g1_i1"	-0.332355023127362	0.361781429279374	0.488271072335056	-0.30955703438549	0.903703851076048	-0.479314519444777
"TRINITY_DN861_c2_g1_i1"	-0.325480422894842	0.731613179777304	0.224784994882272	-0.398948511708463	0.838136954432505	-0.770717574321497
"TRINITY_DN840_c0_g1_i17"	-0.045549194820493	-0.143054940143041	0.0967114794358666	-0.215060307999965	0.275369892312797	0.390745255867691
"TRINITY_DN824_c0_g1_i3"	-0.462488424804164	0.327225437909244	0.467252192873028	-0.295152972837283	0.857162238374197	-0.407377232515498
"TRINITY_DN824_c1_g1_i4"	-0.0768720188622519	-0.401578969754335	0.114873815358036	0.0278566271284523	-0.168037674648812	0.686272779004567
"TRINITY_DN863_c0_g1_i5"	-0.554523562194262	0.73556471609335	0.225684272253934	-0.340225810280894	0.627426184981735	-0.508303885598461
"TRINITY_DN802_c0_g1_i3"	0.0305765127780884	-0.150597327544058	-0.540587880266696	0.451544458078818	-0.699708495433306	0.304753572632764
"TRINITY_DN832_c0_g1_i2"	0.0485651727599423	-0.413800557923075	-0.0967325643252902	0.198996688804927	-0.20545446642129	0.746131970627004
"TRINITY_DN832_c0_g1_i6"	0.163646089539939	-0.597704980919115	-0.322506319184603	0.51072558784665	-0.542628306588973	0.796071980130032
"TRINITY_DN831_c0_g1_i1"	0.216211411710009	-0.784542833010879	-0.223585440072556	0.473344986812184	-0.699686231680579	0.967949883874385
"TRINITY_DN831_c0_g1_i13"	0.108704484578389	-0.445711021477042	-0.333845010686443	0.36305132894229	-0.656271109609269	0.716304722255825
"TRINITY_DN831_c0_g1_i19"	-0.0930369859796384	0.180101959752411	0.142075076186099	-0.0978147561723642	0.302372701529574	-0.300534062457727
"TRINITY_DN831_c0_g1_i25"	0.378763607798812	-0.588746588224113	-0.045157573492694	0.148424910759029	-0.366050868488877	0.80489170179212
"TRINITY_DN831_c22_g1_i1"	0.234510225676422	-0.582601551607569	-0.34896023908493	0.392166826252829	-0.636827813919129	0.884597060579606
"TRINITY_DN831_c1_g1_i20"	-0.2759046231023	0.767480314955064	-0.142278598261068	-0.298154018822056	0.52859151544834	-0.59194323507746
"TRINITY_DN831_c1_g1_i22"	0.156815383921332	-0.387406505975626	-0.133956447399198	0.230022655381688	-0.531399595425417	0.631056749911131
"TRINITY_DN804_c0_g1_i1"	0.0780569231237977	-0.73060637788221	-0.268897264947349	0.343797306322965	-0.705706617166639	0.917953843587337
"TRINITY_DN804_c0_g1_i2"	-0.0749320044922973	-0.557164346065817	-0.149140381663809	0.132151782614967	-0.4423459574015	0.818981557094182
"TRINITY_DN825_c0_g1_i1"	0.607498603178504	-0.786408996701763	-0.121588330808916	0.441871330552908	-0.564603545547491	0.726184442656123
"TRINITY_DN882_c2_g1_i10"	0.503465904238344	-0.606653281719367	-0.245743622141698	-0.000357579330035492	-0.57565416466497	0.721257224350957
"TRINITY_DN882_c2_g1_i11"	0.339235270030743	-0.721217951295446	-0.22342792545675	0.135917100702972	-0.659570711842424	0.814642521904777
"TRINITY_DN882_c2_g1_i5"	0.364436168705217	-0.296305697677962	-0.506712927255412	0.285362100494965	-0.565673850136143	0.406257825881575
"TRINITY_DN882_c2_g1_i8"	0.396193606091188	-0.819275782685638	-0.229891863956627	0.32220082017921	-0.723659826647319	0.88246573179771
"TRINITY_DN882_c2_g1_i9"	0.48740933147754	-0.765014298627766	-0.188230967265249	0.139806396782541	-0.607500548197357	0.792023367403467
"TRINITY_DN882_c0_g1_i10"	0.41417204495248	-0.734034625588067	-0.295432004795516	0.375238808856265	-0.730588978845142	0.881771993047211
