"178"	"359"	"463"
"TRINITY_DN4757_c0_g1_i1"	395.546	1623.5	14198.4
"TRINITY_DN29_c0_g1_i1"	1.01673	2.0749	5.93167
"TRINITY_DN29_c0_g1_i2"	5.1977	591.393	704.825
"TRINITY_DN8_c0_g1_i8"	0	1.72873	4.63727
"TRINITY_DN55_c0_g1_i1"	1.96974	7.42226	40.3309
"TRINITY_DN4273_c0_g1_i1"	0.166654	0.938071	8.03023
"TRINITY_DN1987_c0_g2_i1"	3258.3	3815.84	8115.2
"TRINITY_DN4145_c0_g1_i1"	4351.46	7377.36	8718.48
"TRINITY_DN1474_c1_g2_i1"	41695.5	116330	93232.5
"TRINITY_DN2625_c0_g1_i1"	17.3813	47.175	171.534
"TRINITY_DN1255_c0_g1_i2"	6.19308	42.7505	98.0123
"TRINITY_DN1255_c0_g1_i3"	0.658297	2.67692	9.95899
"TRINITY_DN937_c0_g1_i1"	705.242	2418.08	2282.74
"TRINITY_DN1082_c1_g1_i1"	273.234	384.315	440.813
"TRINITY_DN389_c0_g2_i1"	79.7316	497.071	820.919
"TRINITY_DN795_c0_g1_i1"	12.2141	46.8222	201.946
"TRINITY_DN756_c0_g2_i1"	299.897	810.671	5079.58
"TRINITY_DN756_c0_g1_i1"	32.9148	67.5702	370.412
"TRINITY_DN2241_c0_g1_i2"	9.22792	78.2705	706.582
