"073"	"221"	"427"
"TRINITY_DN5614_c0_g1_i1"	1.81688	0	1.02514
"TRINITY_DN5689_c0_g1_i1"	0.260993	0	0.0920203
"TRINITY_DN2_c2_g1_i23"	144.183	0	46.561
"TRINITY_DN1_c34_g1_i2"	17.0176	0.476189	9.9343
"TRINITY_DN3853_c0_g1_i3"	13.0591	8.5154	10.2288
"TRINITY_DN3882_c0_g2_i2"	10.679	0.878121	3.15388
"TRINITY_DN9657_c2_g1_i2"	9.45023	1.66384	4.28404
"TRINITY_DN2071_c2_g1_i1"	4.69084	0.459994	2.97916
"TRINITY_DN2020_c0_g1_i2"	0.369677	0.066142	0.111238
"TRINITY_DN2043_c0_g1_i1"	46.4025	0.870397	16.8421
"TRINITY_DN7842_c0_g1_i1"	2.21872	0	0.380726
"TRINITY_DN16311_c0_g1_i5"	24.4903	0	12.3693
"TRINITY_DN893_c0_g1_i23"	8.70116	1.97802	3.50883
"TRINITY_DN5459_c0_g1_i14"	45.726	0	21.0882
"TRINITY_DN238_c4_g1_i1"	5.87998	0	2.62221
"TRINITY_DN22634_c0_g1_i6"	46.2763	0.000611377	2.07599
"TRINITY_DN4088_c0_g4_i1"	150.987	2.98713	35.8621
"TRINITY_DN10026_c0_g1_i4"	2.34131	0	0.237132
"TRINITY_DN4353_c0_g1_i4"	10.6152	0	5.20884
"TRINITY_DN15749_c1_g1_i2"	1.44618	0	0.193566
"TRINITY_DN2561_c1_g1_i2"	28.8401	0	13.8227
"TRINITY_DN2501_c0_g1_i16"	58.9878	0	5.42416
"TRINITY_DN2828_c0_g1_i1"	0.125538	0.0512701	0.0880174
"TRINITY_DN2897_c0_g1_i2"	1.53127	0	0.876829
"TRINITY_DN23637_c0_g1_i3"	31.3672	0	7.292
"TRINITY_DN3269_c0_g1_i4"	3.10477	0	0.923976
"TRINITY_DN2366_c0_g3_i1"	243.869	3.9853	116.359
"TRINITY_DN19137_c1_g2_i1"	14.5313	0	8.19606
"TRINITY_DN20180_c0_g1_i20"	27.9285	0.545985	12.3698
"TRINITY_DN6330_c0_g1_i3"	19.1256	0.418617	9.66123
"TRINITY_DN10208_c0_g2_i2"	0.33383	0	0.19989
"TRINITY_DN10370_c0_g1_i4"	70.8888	0	42.0969
"TRINITY_DN6643_c0_g1_i4"	1.23246	0	0.0779163
"TRINITY_DN6686_c0_g1_i1"	26.9309	0	16.022
"TRINITY_DN5714_c0_g1_i11"	12.0756	0	0.636729
"TRINITY_DN20733_c0_g1_i1"	5.77548	0	2.09966
"TRINITY_DN3095_c0_g1_i8"	8.33953	0	4.36439
"TRINITY_DN2116_c1_g1_i13"	58.2842	5.73067	19.0271
"TRINITY_DN1209_c0_g1_i19"	0.0759902	0	0.00611978
"TRINITY_DN915_c1_g3_i1"	2.78794	0	0.796685
"TRINITY_DN2431_c0_g1_i1"	12.3194	0	7.06179
"TRINITY_DN1565_c4_g1_i1"	10.2614	6.06565	7.98191
"TRINITY_DN7339_c0_g1_i3"	5.20023	0	1.66431
"TRINITY_DN4633_c0_g6_i1"	5.51027	4.84857	5.23457
"TRINITY_DN1802_c0_g1_i20"	15.5355	0.00113332	6.36892
"TRINITY_DN1095_c0_g1_i1"	15.4236	0	7.99606
"TRINITY_DN306_c0_g1_i14"	10.0617	0	3.53214
"TRINITY_DN376_c1_g1_i1"	9.45477	0	4.9931
"TRINITY_DN4988_c0_g1_i1"	0.13744	0	0.0722014
"TRINITY_DN761_c0_g2_i3"	23.6702	3.90345	13.0347
"TRINITY_DN722_c16_g1_i3"	11.7708	1.04698	3.69946
"TRINITY_DN749_c0_g1_i16"	66.3566	0	15.7326
"TRINITY_DN8965_c0_g1_i16"	10.2063	1.21026	2.23728
"TRINITY_DN5304_c0_g1_i7"	8.07007	1.29245	4.3855
"TRINITY_DN1607_c0_g1_i13"	23.2528	0	12.4492
"TRINITY_DN1689_c0_g1_i6"	2.66232	0	0.486307
"TRINITY_DN1616_c0_g1_i8"	1.09055	0	0.100386
