"kMEcyan"	"kMEgreen"	"kMEmagenta"	"kMEpink"	"kMEsalmon"	"kMEtan"	"kMEturquoise"
"TRINITY_DN226_c6_g1_i15"	0.144118259337391	0.747677233244351	-0.138670134787894	-0.397767734749176	0.151880234275505	-0.250225586995891	-0.501714397349719
"TRINITY_DN226_c8_g1_i16"	0.321194493230498	0.549246005586647	-0.58213764470954	-0.0378558492424242	-0.114963347680288	-0.54914921925697	-0.332908251248091
"TRINITY_DN226_c8_g1_i7"	-0.20049237253583	0.70521308685481	-0.0950111069512656	-0.603078297510525	0.241489246590532	-0.45373018236195	-0.543746054467334
"TRINITY_DN226_c3_g1_i1"	0.171866146394149	-0.771557846127677	0.402370435448022	0.254051262989137	-0.195964679881237	0.291132368705845	0.985349522951531
"TRINITY_DN226_c1_g5_i1"	0.269134850696627	-0.535520894792275	0.137367055687583	0.232205335897494	-0.498959217450429	-0.155765600041872	0.772852398571179
"TRINITY_DN226_c1_g4_i1"	0.209271038254271	-0.627470381766696	0.407058144322068	0.354636851365567	-0.214120244523936	0.124488099758674	0.877858445754685
"TRINITY_DN226_c0_g1_i15"	-0.119952811924019	0.311048278516422	-0.444843297092905	-0.203784547351207	-0.117622295292655	-0.117080736483426	-0.438730045603125
"TRINITY_DN226_c0_g1_i18"	0.155375228597511	0.495135489321995	0.00948739420440678	-0.103604828355322	0.174841313716709	-0.0546631829510161	-0.372207757619961
"TRINITY_DN226_c0_g1_i19"	0.468085471820433	0.52690202753333	-0.493878794439328	-0.0174413122292016	0.0271298216910453	-0.181309375636517	-0.318161918987406
"TRINITY_DN226_c0_g1_i2"	-0.525881865874082	0.181254671138181	0.185620490317945	0.0266678396396598	-0.356137224377761	-0.013902486857349	-0.375702817965558
"TRINITY_DN226_c0_g1_i21"	0.332149493766388	0.789209612305876	-0.287508753827226	-0.490463726071788	0.19282397781554	-0.500956482302678	-0.451231873495619
"TRINITY_DN226_c0_g1_i4"	-0.392742482928445	0.632219617310293	0.00869347858583115	-0.676633936226106	0.0380705333331584	-0.439118769610862	-0.486302546580404
"TRINITY_DN226_c0_g1_i7"	0.229600258329228	0.720855649484952	-0.502633602236467	-0.318607247157491	-0.336390130408178	-0.653400676784122	-0.522183061646281
"TRINITY_DN226_c1_g1_i4"	0.151590417553199	-0.208198952400393	0.221987429104085	-0.108485021269061	-0.105145040749343	-0.385718883850612	0.577368831893168
"TRINITY_DN204_c0_g2_i1"	0.312413499000894	-0.461072236432192	-0.105236598238542	0.969703370130346	-0.173403794762106	0.0289403544586634	0.320872745277846
"TRINITY_DN244_c0_g1_i1"	0.562260063490595	-0.453479863719833	0.209552674669657	0.192739590617573	0.14001283928866	0.276350889707949	0.738704985441998
"TRINITY_DN244_c0_g1_i2"	0.130857339524859	-0.392756030587972	0.279769563602083	0.10151456613863	0.208472781285397	-0.199327680509287	0.668928153687023
"TRINITY_DN296_c0_g1_i7"	-0.0141070655080759	0.597722305523428	-0.472357526376553	-0.53807500094729	0.256418619370691	-0.344800907908508	-0.518406611159734
"TRINITY_DN235_c0_g1_i1"	0.149864503785133	-0.78115352788756	0.466379512794373	0.32802724762756	-0.107094876898095	0.195813679091457	0.938062641764906
"TRINITY_DN215_c0_g1_i1"	0.102252708678733	-0.861273605567236	0.39417595060325	0.338453107508681	-0.133330612909642	0.316731073587196	0.947729989104249
"TRINITY_DN221_c0_g1_i2"	0.230520235057849	-0.765576025657132	0.365974226209269	0.267311115585658	-0.164058533989212	0.247261335785282	0.987288728652161
"TRINITY_DN221_c0_g1_i6"	-0.00497194175713211	-0.869622554707161	0.481170714872468	0.331508981682631	-0.343587359174218	0.52839123634081	0.897003842710491
"TRINITY_DN237_c0_g3_i1"	0.400706549400964	-0.564079917233015	0.142680542536694	0.300949020733709	-0.426978359837342	0.120863307311245	0.683897026260437
"TRINITY_DN237_c0_g3_i2"	0.347779643769779	-0.730962728141264	0.235028411943185	0.386788911544297	-0.164922379176472	0.226418021016564	0.961599003019324
"TRINITY_DN237_c0_g3_i3"	0.530432323504162	-0.66116254363377	0.181638749503146	0.642195594610284	-0.147751168618814	0.118749764064768	0.732853115809273
"TRINITY_DN237_c1_g1_i3"	0.0704480257986938	-0.741693419106737	0.181705103799386	0.467217445863839	-0.137074125796927	0.297829676614489	0.822591154021035
"TRINITY_DN237_c0_g2_i1"	0.129582073048284	-0.773108894116191	0.524420640277232	0.41775280621543	0.0825950748934176	0.678599182188998	0.648259724246252
"TRINITY_DN227_c0_g1_i1"	0.328881555534197	-0.513106750235512	0.220241213839504	0.164719215802563	-0.0847352429435952	-0.106664633561661	0.910258466321724
"TRINITY_DN227_c0_g1_i2"	0.234819752275392	-0.520118431710677	0.260338161451604	0.126781965448836	-0.115531154445395	-0.0752222832172599	0.8973966262661
"TRINITY_DN225_c0_g1_i3"	-0.00883182940058491	0.168768197669102	0.150130481852363	0.0327271097570002	-0.301095447747422	-0.10762445195281	0.0152678720570028
"TRINITY_DN251_c0_g1_i1"	0.293838296057405	-0.276316989690262	0.115199988459784	0.0564586804184067	0.066373440517711	-0.415502186032577	0.675919168063808
"TRINITY_DN203_c0_g1_i1"	0.047954385118981	-0.710546943497118	0.238724472392792	0.249306641909639	0.0332908320863219	0.512301251877755	0.512919285496631
"TRINITY_DN291_c0_g1_i10"	0.0462682642998896	-0.312022783913292	0.397337772810556	-0.276936336941574	-0.150830823987034	-0.121356372314489	0.685465853745672
"TRINITY_DN291_c0_g1_i13"	0.108174234875904	-0.833481753892282	0.485783092891663	0.287939794954189	-0.283062200167717	0.344714534770403	0.93428611097604
"TRINITY_DN291_c0_g1_i2"	0.111020136414425	-0.335607202980748	0.344923117588879	-0.0766309385627332	0.123129246361824	-0.238589467728375	0.693351733989621
"TRINITY_DN214_c0_g1_i1"	0.0534290882791315	-0.856441503782498	0.441550298460051	0.314948308687815	-0.00161631668785813	0.73199102797305	0.803453720067687
"TRINITY_DN243_c0_g1_i5"	0.272029451327496	-0.467013365589437	0.327962721341021	0.321401324625326	-0.00580660800343442	-0.23794054588513	0.771620705246068
"TRINITY_DN252_c0_g1_i1"	0.135439050300661	-0.817273461895388	0.409785830225886	0.259665579376994	-0.224523675861717	0.345944885748381	0.962526973182458
"TRINITY_DN276_c0_g1_i19"	-0.22609836609033	0.44717772196697	-0.140243564370334	-0.586260032607358	0.802266373310024	0.0181652450634093	-0.495032419574224
"TRINITY_DN276_c0_g1_i21"	0.130747245939292	0.92809963196991	-0.396682254599269	-0.5410010522694	0.234066204843902	-0.61802809312545	-0.649689419509337
"TRINITY_DN276_c0_g1_i6"	-0.00170110743502661	0.650900036011187	-0.521644211135543	-0.278425182295907	-0.138599944736272	-0.653690187509693	-0.515781625887195
"TRINITY_DN276_c1_g1_i1"	-0.0567842028131865	-0.392394262083305	0.311656363860619	-0.040739900667063	0.262449037826509	-0.0744879620021526	0.676630401686176
"TRINITY_DN276_c1_g1_i2"	0.530865338862808	-0.286458730268307	-0.301946493264441	0.543727364497161	-0.391732341451717	-0.0772367947670216	0.431768743398366
"TRINITY_DN270_c0_g1_i2"	-0.277086578963986	-0.494126321318161	0.993926974371455	0.0333946644871509	-0.052262499795232	0.463355122691943	0.378316633009253
"TRINITY_DN270_c0_g1_i4"	-0.360186811725468	-0.496067976743114	0.993904754766545	-0.00664127789881379	-0.0778557018812753	0.514948687397403	0.362729857438228
"TRINITY_DN270_c0_g1_i5"	-0.245271445652671	-0.493609942544378	0.987225533934684	0.0357280609775183	-0.0438984480310398	0.440256227466791	0.390542943383753
"TRINITY_DN247_c0_g1_i1"	0.552737851755497	-0.344829478449406	-0.0826855696374714	0.26669910257805	0.0227743793112235	-0.337562899748113	0.765552004297628
"TRINITY_DN247_c0_g2_i1"	0.326266216798896	-0.452422867760997	0.0297866728455995	0.200404709966466	0.0937688303854226	-0.198923770827399	0.795062443217069
"TRINITY_DN277_c0_g1_i3"	0.128374716581982	-0.738623297106076	0.312857074578897	0.284189089313309	-0.273065216063633	0.327084776301519	0.8894929064445
"TRINITY_DN277_c0_g1_i4"	0.162827471382696	-0.778526228505551	0.422501882118965	0.312997856135825	-0.261114475190542	0.31800499052878	0.9538517665449
"TRINITY_DN40697_c0_g1_i1"	0.215991679325774	-0.621995277095744	0.276873233498856	0.212540494430093	-0.165612089705567	-0.0208538318330232	0.914295380967802
"TRINITY_DN40751_c0_g1_i1"	-0.455113054506599	-0.55020911242087	0.335571045196398	0.129216005763898	-0.110545540384156	0.731666747922718	0.073859790550358
"TRINITY_DN14337_c4_g1_i1"	0.27285028516619	0.760188960603533	-0.560043919876605	-0.199412698028685	0.2784536456872	-0.73718464930779	-0.49704789992242
"TRINITY_DN14353_c2_g1_i1"	-0.10092427597143	0.946455041631002	-0.514628719359399	-0.55721940403933	0.0208755710878677	-0.630006248794321	-0.79393121167273
"TRINITY_DN14353_c2_g1_i3"	0.266083144020796	0.733164132826429	-0.26883942940339	-0.277519346379311	-0.0134784945770217	-0.281360370531943	-0.597144060829821
"TRINITY_DN14353_c2_g1_i4"	-0.10092427597143	0.946455041631002	-0.514628719359399	-0.55721940403933	0.0208755710878677	-0.630006248794321	-0.79393121167273
"TRINITY_DN14366_c0_g1_i2"	0.366803063746764	-0.788765692490678	0.2010808249101	0.546566685580125	-0.0378293336056204	0.339140541618263	0.853994000469209
"TRINITY_DN14367_c0_g2_i1"	0.175700551344136	-0.780301940628978	0.316205315253621	0.453520432032372	-0.119023139509473	0.30946736877547	0.927694322080166
"TRINITY_DN14367_c0_g3_i1"	0.182940850708839	-0.808286716594834	0.331628216846353	0.442481737457696	-0.231416169205113	0.354170747032826	0.943478107625605
"TRINITY_DN14367_c0_g3_i3"	0.349196822830174	-0.247047455320404	0.0516597396507048	0.214030924025547	0.602966280983392	-0.0543854364954098	0.495925643139316
"TRINITY_DN14367_c0_g3_i4"	0.197643810508415	-0.566323725180135	0.439862331936628	0.619259185106902	0.0164283217064702	0.208453733637541	0.6201032745508
"TRINITY_DN14367_c0_g1_i1"	0.151590308477535	-0.840766215855532	0.369178387675004	0.490286568769514	-0.396527542899845	0.437066232403883	0.89454586969926
"TRINITY_DN14367_c0_g1_i2"	0.271102289316861	-0.301575945282858	0.0491890847135084	0.0923505217204364	-0.523434924857373	0.136469248133002	0.483991349194748
"TRINITY_DN14367_c0_g1_i3"	0.138629671315609	-0.376138074812316	0.223426925085551	0.587775624009715	0.191000215894312	-0.106182674199386	0.47343215831429
"TRINITY_DN14381_c0_g2_i1"	-0.330021717732628	-0.496306057590203	0.999279240280965	0.010746922884136	-0.0578577735650839	0.497568144191988	0.366246803935644
"TRINITY_DN14381_c0_g1_i1"	0.0352259590947502	0.550239873550783	0.335448125361494	-0.348139049547172	0.105198821626903	-0.294704589070703	-0.385431361096906
"TRINITY_DN14395_c0_g2_i1"	-0.57330067665257	-0.529179058843962	0.769888770129345	0.00714273972050665	-0.142249988331399	0.445491146781675	0.217574009767072
"TRINITY_DN14395_c0_g1_i1"	-0.408666049207413	-0.221287180461424	0.44798296361547	-0.334972485056047	0.139059716859755	0.742103795601823	-0.0718065173578184
"TRINITY_DN14347_c0_g1_i1"	0.322722071646749	-0.197418078008894	0.0712158765798054	0.0617140105629527	0.00645068034336414	-0.507615005236423	0.632015076170747
"TRINITY_DN14398_c0_g1_i1"	0.396362536900831	-0.703448527759578	0.183892464043319	0.481148631546221	-0.179631446326606	0.0907226154485178	0.908017647730594
"TRINITY_DN14404_c0_g2_i1"	0.000321840730641954	0.931137679711935	-0.433458143125107	-0.535803898113784	0.202267200315134	-0.576000807013471	-0.775770511256804
"TRINITY_DN14404_c0_g2_i2"	-0.0400331292442803	0.944906486592143	-0.408550414800934	-0.442113898208331	0.176223732042569	-0.506124128062176	-0.882325706558245
"TRINITY_DN14396_c0_g1_i3"	0.154995215408655	-0.73052785527913	0.273380049657889	0.358926201009009	-0.187367911359177	0.128263622694564	0.937605819914832
"TRINITY_DN14396_c0_g1_i4"	0.284153290892456	-0.589277781603888	0.282226384296723	0.280400866320924	-0.189266648134115	0.0628670364615375	0.907187725907304
"TRINITY_DN14355_c0_g1_i1"	0.33203947649296	-0.189533046277734	0.00389756329528898	0.0557154414000226	0.0456167793192515	-0.504906798360767	0.589040373053408
"TRINITY_DN14393_c0_g1_i1"	0.0459914084644775	0.914240561277291	-0.542599182495234	-0.540344567035166	0.363548760203172	-0.66292915581546	-0.647446562854358
"TRINITY_DN14393_c0_g2_i1"	0.493046177081489	0.855040095840602	-0.553070399608985	-0.342424541191247	0.109876874237221	-0.742240947890761	-0.449104798067852
"TRINITY_DN14321_c1_g1_i1"	0.157024818156058	-0.864469477045616	0.378348739202751	0.407493032136614	-0.178045842851948	0.489632389641246	0.945943242844546
"TRINITY_DN14311_c0_g1_i1"	0.361416034107305	0.662155777429936	-0.444283855176603	0.12526362190979	0.13397524006683	-0.695857143549097	-0.433631005324998
"TRINITY_DN14313_c0_g2_i1"	0.111904007184991	0.292205464101605	-0.305068250216982	-0.0866026747071824	-0.0686615023347803	0.0572174347105507	-0.446799142179434
"TRINITY_DN14329_c0_g1_i1"	-0.473030560966516	-0.487882141858335	0.273411207372621	0.0264730450456616	0.128709134138742	0.261505818803638	0.199932471656677
"TRINITY_DN14329_c1_g1_i1"	-0.450909784667832	0.513793451987419	0.114932546762222	-0.636346223476689	0.15722760365507	0.0830332115455145	-0.574917179828881
"TRINITY_DN31595_c0_g1_i1"	0.0377671190187258	-0.607458514708924	0.185990786205319	0.140333074960718	-0.0455753769607341	0.0721947108958444	0.82550836359393
"TRINITY_DN31621_c0_g1_i1"	0.0315006598144473	-0.230928872832602	0.226304664248034	-0.145366027297064	-0.200908558813189	-0.0125788454374268	0.414971947921068
"TRINITY_DN31640_c0_g1_i1"	0.204204735029406	-0.573611542987093	0.190409114723426	0.947930930112146	-0.241342936537527	0.192767228017642	0.377203784548936
"TRINITY_DN31657_c0_g1_i1"	0.277898905046494	0.790194504431352	-0.416736102673011	-0.199341781638535	0.0705412624698139	-0.744714259173554	-0.498335125352887
"TRINITY_DN31629_c0_g1_i1"	0.0941873348814496	-0.725984179527807	0.450132443486933	0.242559230065938	-0.202489715065533	0.31884118845817	0.911408110238623
"TRINITY_DN31647_c0_g1_i1"	-0.488286623778344	0.63008894934234	-0.111061115705254	-0.642949627698058	0.32143017458658	-0.212919200667608	-0.574923155945209
"TRINITY_DN38900_c0_g1_i1"	0.142035235284883	-0.902755724412116	0.322462617652736	0.520994214647057	-0.118244520248311	0.57045166182622	0.871615384584463
"TRINITY_DN38962_c0_g1_i1"	0.23704916663271	-0.773428169114479	0.336535052348226	0.35087583097272	-0.290244521011479	0.270794266380136	0.974557263491386
"TRINITY_DN38956_c0_g1_i1"	0.248981161794257	-0.648989919837699	0.26174798464806	0.214516604916059	-0.191791918008952	0.0550497635490098	0.959051760133894
"TRINITY_DN38946_c0_g1_i1"	0.269687995174941	-0.598422820307627	0.220127738447641	0.284892317339794	-0.173049348284335	-0.0714364801005604	0.907919994475508
"TRINITY_DN22622_c1_g1_i1"	0.335451923070295	0.854499177637467	-0.454402271001587	-0.478635137574028	-0.0596570610864397	-0.566372411132015	-0.42577225749401
"TRINITY_DN22576_c1_g1_i1"	0.0736625574899425	-0.575072891986446	0.0203658533785265	0.00335005418346536	0.00167046278787517	0.431935666199164	0.670829298726103
"TRINITY_DN22634_c0_g1_i2"	0.520821051206942	-0.346260822299074	-0.237276288188946	0.181809767438037	0.223095197479405	-0.0673580518960129	0.646674452559708
"TRINITY_DN22634_c0_g1_i3"	-0.00404915956466032	-0.697092159920903	0.354332350043792	0.457413428676704	-0.748113591723695	0.331358879288297	0.659832820201024
"TRINITY_DN22634_c0_g1_i6"	0.0414310406235513	-0.836918307687572	0.283349963078309	0.569261939671031	-0.298261298478061	0.417043496395178	0.776910900861287
"TRINITY_DN22634_c0_g1_i7"	-0.287870971372924	0.228793664523854	-0.179745678959226	-0.177992363298679	-0.200094796581243	-0.476934266482086	-0.279064086790886
"TRINITY_DN22634_c1_g1_i2"	-0.47071176301729	0.581142108866351	0.0623510463986628	-0.51001906822975	0.245171896247266	-0.255155544757452	-0.629595423195695
"TRINITY_DN38993_c1_g1_i1"	0.247391767458807	-0.612416522874539	0.325578094471224	0.173309382402904	-0.138632506316137	0.0857640676314276	0.949998390129953
"TRINITY_DN39055_c0_g1_i1"	0.270960870981348	-0.638940278349252	0.313551287156858	0.24494862918317	-0.15414984285401	0.127014814966359	0.957215568725987
"TRINITY_DN38998_c0_g1_i1"	0.191661779806245	-0.841111243665199	0.381912337121382	0.472076800890406	0.000990257931272782	0.499699751391202	0.869732311903089
"TRINITY_DN39018_c0_g1_i1"	0.433413827193887	0.598094578228388	-0.26040842935878	-0.28392145410936	0.34877747004235	-0.4542011760344	-0.228458026676311
"TRINITY_DN39063_c0_g1_i3"	0.144403912086272	0.815176060932935	-0.413384375133975	-0.218657010443222	0.32593179591889	-0.674946091826258	-0.617853023091735
"TRINITY_DN39033_c0_g1_i1"	0.162185732891713	0.87882736347594	-0.453391639274743	-0.317615926057022	0.36645828835422	-0.640910895545518	-0.642864550531677
"TRINITY_DN13475_c0_g1_i1"	0.294257502412238	-0.478846922210225	-0.050228627217977	0.992372394232834	-0.177734360288133	0.0849107769003162	0.288243998817759
"TRINITY_DN13451_c0_g1_i1"	0.181451643867183	-0.864157813576371	0.32718204845301	0.497298957577752	-0.236383664703241	0.449395572038758	0.923552839243574
"TRINITY_DN13407_c0_g1_i2"	-0.287391159678378	-0.535079365064266	0.980953051601844	0.112297445833961	-0.0884054837341726	0.447420542368302	0.398994056524074
"TRINITY_DN13491_c1_g2_i1"	-0.321474542913923	0.41531110308565	0.0793115790698921	-0.772196849367865	0.338827463584506	-0.109994518382477	-0.418731812827496
"TRINITY_DN13416_c1_g1_i1"	0.404737831047744	0.610428204120062	0.0608464424941493	-0.333131566687541	-0.0550894813938652	-0.452027176863237	-0.254288673547978
"TRINITY_DN13416_c1_g1_i2"	-0.16380181981546	0.818817041004383	-0.259613908416522	-0.453859466623383	0.124048826857609	-0.429074369835997	-0.854887376270599
"TRINITY_DN13416_c3_g1_i2"	-0.0149732338344517	0.949788399072841	-0.458275800073023	-0.490633207994881	0.110320542002971	-0.545583127116963	-0.830859036527361
"TRINITY_DN13416_c0_g1_i1"	-0.0417888514083442	-0.0976294899773131	0.31118168704894	0.311342747273382	-0.411843905707398	-0.0548380252059583	-0.154502484119699
"TRINITY_DN13501_c0_g1_i1"	0.180965504314895	-0.693209659121184	0.232251450776143	0.367839795012557	-0.246337004890868	0.0137755471695598	0.921930846354174
"TRINITY_DN13456_c0_g1_i1"	0.103642135900452	0.486300295730895	-0.237501166300805	-0.130968623664878	0.20985752175384	-0.219757790682128	-0.272849196376616
"TRINITY_DN13408_c0_g2_i1"	0.124450845860897	-0.2334767450688	0.290603646578851	-0.0336292160794581	-0.0844756400296858	0.595323273275573	0.309568703878586
"TRINITY_DN13478_c1_g2_i1"	-0.0424836870632325	0.100099579974828	-0.390882091060198	0.0105245090961031	-0.0617224419940171	0.162115978839605	-0.384333216998748
"TRINITY_DN13436_c0_g1_i1"	0.749298073650507	0.428202461621379	-0.571826290876359	0.143091940921026	-0.293587808595168	-0.614132091402498	-0.0790842634010894
"TRINITY_DN13470_c0_g1_i1"	0.202342403643813	-0.663444023455733	0.296736865369601	0.344275880926159	-0.122008758519318	0.20766915139582	0.788599856217664
"TRINITY_DN13470_c0_g1_i11"	0.139499720982959	-0.638670680303985	0.270810482569222	0.451136881466581	-0.73271657314868	0.252203388143406	0.645347910279647
"TRINITY_DN13470_c0_g1_i14"	0.292711175650601	-0.737070079307596	0.280876425445571	0.422518920500374	0.0204335556041994	0.270166632832722	0.940954825143242
"TRINITY_DN13470_c0_g1_i4"	-0.0727474023169489	-0.962007757234519	0.472306770481793	0.562226881260764	-0.200075168233165	0.506610107124052	0.837578326727758
"TRINITY_DN13470_c0_g1_i8"	0.207883440274055	-0.777382993911118	0.318082958766444	0.477537977846742	-0.116825218753321	0.33077218785824	0.924347765921743
"TRINITY_DN13410_c0_g1_i1"	-0.272032024960661	0.753704959800312	-0.341956857219839	-0.533496936164921	0.29141207543133	-0.554579328318973	-0.737154776496938
"TRINITY_DN13404_c2_g1_i1"	0.0984116083783658	0.789096337850865	-0.524531461332489	-0.52768880498787	0.188039804996022	-0.604554094307532	-0.606662765749664
"TRINITY_DN13420_c0_g1_i1"	-0.0126942053209663	0.918046135347001	-0.458424265523053	-0.489075948767254	0.130305921504784	-0.565306307998481	-0.759824993955408
"TRINITY_DN13442_c0_g2_i1"	0.0761981158658926	-0.802249998378964	0.496551089798049	0.308605367270686	0.0294550568253497	0.381554330236382	0.918201449408597
"TRINITY_DN13442_c0_g2_i2"	0.397282371680725	-0.650853480933094	0.208225877459325	0.38458116947675	-0.122207574461709	0.0583320023819574	0.956575667154739
"TRINITY_DN13497_c0_g1_i1"	-0.320548932694619	0.772081858723267	-0.332341970963705	-0.660022257469964	0.224649054423927	-0.278824077057932	-0.755284892874919
"TRINITY_DN13447_c0_g1_i1"	0.340163796867004	-0.225723162079471	0.0269033132913811	0.119516405746812	0.134784202560177	-0.451432559106692	0.611620057664399
"TRINITY_DN13464_c0_g2_i1"	0.0531566717917491	-0.714002575446786	0.270086480382559	0.552431431547382	-0.515445499485426	0.346835463457614	0.73583788750215
"TRINITY_DN13464_c0_g1_i1"	0.123583334729237	-0.0244704829139655	-0.0699528240489244	-0.393680761729832	0.218184158767169	-0.130104543526354	0.258563665810989
"TRINITY_DN13464_c1_g3_i1"	0.17788683215016	-0.589689419523523	0.413522783000369	0.0732664188814298	-0.280586387287508	0.604079672324866	0.595387984906033
"TRINITY_DN13484_c0_g1_i1"	-0.119789053607293	0.87807579965526	-0.452404925689006	-0.487925378238385	0.061874166369764	-0.515915143517969	-0.837541400432279
"TRINITY_DN13489_c0_g1_i1"	0.462318199090526	-0.406158347364759	-0.0604918249161354	0.710631723818986	-0.163471705278432	-0.068354445157465	0.440836455550688
"TRINITY_DN13472_c3_g2_i1"	0.198569979364352	0.923558944853246	-0.529035697276978	-0.512343024683018	0.23403277041491	-0.673401106226477	-0.636684052349097
"TRINITY_DN13472_c0_g2_i1"	0.349136830293103	0.806254458280214	-0.549811123502919	-0.226393981265554	0.293293597745913	-0.779978451119623	-0.476175167988999
"TRINITY_DN13472_c0_g2_i3"	0.316209663422656	0.835789963903632	-0.541320460379951	-0.211720240356818	0.27379824059503	-0.753205060559669	-0.532803239464089
"TRINITY_DN29912_c0_g1_i1"	0.309700563652462	-0.490373940719586	0.194601286648731	0.154886371600342	-0.0315309606842101	-0.125109442496704	0.873879089209319
"TRINITY_DN29912_c0_g1_i2"	0.228657346612674	-0.72276255264104	0.367363866589105	0.306957217635789	-0.135259996654079	0.31476923350151	0.944412540591333
"TRINITY_DN29875_c0_g1_i1"	-0.121867659344051	-0.412705483969065	0.462732877361557	-0.0133276107229286	-0.145004342732519	-0.0975360193398244	0.693352045273169
"TRINITY_DN29919_c0_g1_i1"	0.228018385314593	-0.806280082735384	0.335486698451416	0.58886673384392	-0.170072742259289	0.430125451850575	0.864525901984595
"TRINITY_DN29919_c0_g1_i3"	0.183682894561388	-0.837338390645107	0.390473488879477	0.430658278938585	-0.00962141210975641	0.467154257026316	0.900588270866824
"TRINITY_DN29906_c0_g1_i1"	0.178124609718892	-0.628349494964451	0.215264149239174	0.486284970998274	-0.340851546440273	0.640253546279947	0.498797984471932
"TRINITY_DN29874_c0_g1_i1"	-0.120179631352165	-0.726972514428894	0.270740545625817	0.0548325113682271	0.00584593196463221	0.585666640935543	0.697236277318299
"TRINITY_DN29950_c0_g1_i1"	0.106264002989348	-0.412698770524491	0.28512569965203	-0.0585166972957116	-0.056416023016627	-0.159167764440167	0.77788538841966
"TRINITY_DN29905_c0_g1_i1"	0.191717027778627	-0.155675843243432	0.186660093591395	-0.257909116028813	0.185816308664186	-0.274621969389524	0.558877162344006
"TRINITY_DN29952_c1_g1_i1"	0.204522891854609	-0.649794208457163	0.357341197255438	0.177678665294306	-0.131552867093753	0.265819677229435	0.928683155109072
"TRINITY_DN29914_c0_g1_i1"	0.395779147545685	-0.371373896956281	0.0563087692618765	0.390171342871358	-0.233163878422774	-0.427982406523638	0.729536020210289
"TRINITY_DN13523_c1_g2_i1"	0.43526799505758	-0.403958488690682	0.0669461001411837	0.044239027955345	0.0583482952066263	0.302252096663236	0.560263296340715
"TRINITY_DN13597_c0_g1_i1"	0.0207029918744349	0.47914878801144	-0.20583268069045	-0.249541209040705	-0.103143628898444	0.0804800541034063	-0.63467179891966
"TRINITY_DN13532_c0_g1_i1"	0.328478397894563	0.528564145134728	-0.445660264077235	0.120647715474715	0.251960188022588	-0.70663239601844	-0.310882213742602
"TRINITY_DN13584_c1_g1_i1"	0.15698650406181	0.529627405276416	-0.106496379190529	-0.211799459526848	0.187456636502034	-0.177450669365519	-0.239653478783663
"TRINITY_DN13537_c0_g1_i2"	0.388369031495779	0.777207174014524	-0.140577015201801	-0.190316017601267	-0.0451248886608466	-0.330174387348347	-0.589249777012915
"TRINITY_DN13525_c0_g1_i1"	0.275986231454205	-0.771322586038505	0.179724577581246	0.585064775424423	-0.289849362295951	0.215707838340705	0.904667052816775
"TRINITY_DN13591_c0_g1_i1"	0.225126096786969	-0.843441207611219	0.321799346909052	0.440054175592894	-0.119377233874292	0.470673489237544	0.942760975207672
"TRINITY_DN13571_c0_g1_i6"	0.136383451966818	0.767677931788844	-0.239146110065039	-0.125571440411664	0.265014257833729	-0.632131550423729	-0.539082140879002
"TRINITY_DN13577_c0_g1_i1"	-0.128590056378386	0.885515626430825	-0.409008632658718	-0.478976592976863	-0.102287170767282	-0.620530199745139	-0.788127754588359
"TRINITY_DN13509_c0_g1_i1"	-0.058606405587431	0.00335359283521824	0.229048695207144	-0.330258543355467	0.309567075967816	-0.176935611926571	0.183584883700372
"TRINITY_DN13509_c3_g1_i1"	0.475424643370874	0.751281279930422	-0.449259074020506	-0.258391335555805	0.285426907235242	-0.527254569118087	-0.380772904793201
"TRINITY_DN30796_c0_g1_i1"	-0.12862516681943	-0.588279515303482	0.432808812198632	0.154358382176705	-0.141235189813933	0.195155329387807	0.689599973638233
"TRINITY_DN30842_c0_g1_i1"	0.202717730325932	-0.825789659168229	0.321553360374658	0.410085809157271	-0.0983232738573626	0.467127332676654	0.940446830133005
"TRINITY_DN30795_c0_g1_i1"	-0.305010843817265	-0.533592020757216	0.991182945046493	-0.00479707808711788	-0.0670425631783236	0.572265708164067	0.389170730002733
"TRINITY_DN30864_c0_g1_i1"	-0.225274094856066	-0.681369692928381	0.874791409493714	0.322925718842034	-0.20611789421919	0.424617162549822	0.568282729840767
"TRINITY_DN3999_c1_g1_i4"	-0.241206704814213	0.83469086271288	-0.37062352220401	-0.410859531497425	0.132882135799299	-0.423140486104217	-0.954674230287855
"TRINITY_DN3983_c0_g1_i2"	-0.00684714789024174	0.862846309092975	-0.296007471872884	-0.356420998282138	0.0273946863613164	-0.529296522680323	-0.761970189203975
"TRINITY_DN3969_c2_g1_i2"	0.0102048590314933	-0.306105130087978	0.285639300675062	-0.057848104091442	-0.284095739860794	0.647032009721148	0.303176039494111
"TRINITY_DN3930_c1_g1_i24"	-0.0332540074726555	-0.732685090674552	0.455966460102727	0.0554837030884228	-0.0307242783173935	0.659630159778709	0.722322932653027
"TRINITY_DN3989_c1_g1_i1"	0.593309721694652	-0.199582817473259	-0.170981345650095	0.425237147520526	-0.389031864997267	-0.0721559290255196	0.448517957422825
"TRINITY_DN3989_c4_g1_i3"	-0.306871828436999	0.597379787716693	0.00759654415116982	-0.669391396297079	0.144841722140039	0.0649537848462547	-0.608798103382477
