"Transcript_ID"	"id127_TPM"	"id280_TPM"
"TRINITY_DN5475_c0_g1_i3"	0.170869	0.141347
"TRINITY_DN5475_c0_g1_i4"	0.708886	0
"TRINITY_DN5460_c2_g1_i1"	1.69835	0.882046
"TRINITY_DN5460_c0_g1_i1"	0	7.56612
"TRINITY_DN5460_c0_g1_i2"	7.89067	6.85379
"TRINITY_DN5409_c0_g1_i1"	9.04889	1.77259
"TRINITY_DN5485_c0_g1_i1"	3.67499	1.32654
"TRINITY_DN5485_c0_g1_i2"	0	0
"TRINITY_DN5485_c0_g1_i3"	12.5453	8.85767
"TRINITY_DN5485_c0_g1_i4"	133.082	14.0551
"TRINITY_DN5442_c0_g1_i1"	0	0.494626
"TRINITY_DN5431_c0_g3_i1"	0	0
"TRINITY_DN5431_c2_g1_i1"	0.302921	0
"TRINITY_DN5431_c0_g2_i1"	0	0
"TRINITY_DN5431_c0_g2_i3"	0	0.164072
"TRINITY_DN5431_c0_g2_i4"	0	0.500412
"TRINITY_DN5431_c1_g1_i1"	0.432289	0.132393
"TRINITY_DN5431_c0_g1_i1"	0	0.132418
"TRINITY_DN5431_c0_g1_i2"	0	0.511213
"TRINITY_DN5433_c0_g1_i1"	8.48191	0.954705
"TRINITY_DN5406_c2_g1_i1"	0	1.04715
"TRINITY_DN5406_c0_g1_i1"	0	0.048639
"TRINITY_DN5406_c0_g1_i12"	0	11.1655
"TRINITY_DN5406_c0_g1_i14"	0	0
"TRINITY_DN5406_c0_g1_i15"	1.23239	0.324305
"TRINITY_DN5406_c0_g1_i17"	0	0
"TRINITY_DN5406_c0_g1_i2"	1.19609	22.1741
"TRINITY_DN5406_c0_g1_i4"	0.387713	0
"TRINITY_DN5406_c0_g1_i5"	0.57318	2.31455
"TRINITY_DN5406_c0_g1_i8"	0	0
"TRINITY_DN5406_c0_g1_i9"	16.9846	6.13075
"TRINITY_DN5494_c0_g1_i10"	0.0585487	0.590556
"TRINITY_DN5494_c0_g1_i12"	0	0.976996
"TRINITY_DN5494_c0_g1_i2"	0	0
"TRINITY_DN5494_c0_g1_i4"	0	0
"TRINITY_DN5494_c0_g1_i6"	0	3.64549
"TRINITY_DN5494_c0_g1_i7"	0	0
"TRINITY_DN5494_c0_g1_i8"	0	0.310084
"TRINITY_DN5413_c0_g1_i1"	0	0
"TRINITY_DN5413_c0_g1_i2"	1.61741e-08	0.699216
"TRINITY_DN5413_c0_g1_i4"	0.0829189	0.516209
"TRINITY_DN5413_c0_g1_i5"	0.183614	0.676112
"TRINITY_DN5413_c0_g2_i1"	0	0
"TRINITY_DN5473_c0_g1_i1"	1.47883	2.63661
"TRINITY_DN5473_c1_g1_i1"	2.04026	6.33344
"TRINITY_DN5438_c0_g1_i11"	0.347365	5.38723
"TRINITY_DN5438_c0_g1_i2"	0.04567	1.7185
"TRINITY_DN5438_c0_g1_i5"	0.04567	1.7185
"TRINITY_DN5438_c0_g1_i8"	0	0
"TRINITY_DN5441_c0_g1_i1"	0	0
"TRINITY_DN5441_c0_g1_i2"	0	0.172878
"TRINITY_DN5441_c0_g1_i3"	0.465418	0.736915
"TRINITY_DN5441_c0_g2_i1"	0.552931	1.12286
"TRINITY_DN5441_c0_g2_i2"	0	0
"TRINITY_DN5441_c2_g1_i1"	0	1.36028
"TRINITY_DN5441_c1_g2_i1"	0	0.299204
"TRINITY_DN5441_c0_g3_i1"	0	0.193838
"TRINITY_DN5441_c1_g1_i1"	0	0.44214
"TRINITY_DN5482_c0_g1_i1"	0.255884	0.199825
"TRINITY_DN5421_c3_g1_i1"	0	0.454293
"TRINITY_DN5421_c2_g1_i1"	1.5703	0.353019
"TRINITY_DN5421_c0_g1_i1"	0	0
"TRINITY_DN5421_c0_g1_i2"	0	0
"TRINITY_DN5421_c0_g1_i3"	0	0.40125
"TRINITY_DN5421_c0_g1_i5"	0	0.371438
"TRINITY_DN5480_c0_g1_i1"	0	0
"TRINITY_DN5480_c0_g1_i2"	5.7056	2.12127
"TRINITY_DN5480_c0_g2_i1"	1.7632	1.0225
"TRINITY_DN5480_c1_g1_i1"	0	0
"TRINITY_DN5480_c1_g1_i2"	0	0
"TRINITY_DN5480_c1_g1_i3"	0	0
"TRINITY_DN5480_c1_g1_i4"	0	0
"TRINITY_DN5480_c0_g3_i1"	0	0.194325
"TRINITY_DN5416_c0_g1_i1"	0	0.441635
"TRINITY_DN5416_c0_g1_i10"	0	0
"TRINITY_DN5416_c0_g1_i11"	0	0
"TRINITY_DN5416_c0_g1_i12"	0	0.232054
"TRINITY_DN5416_c0_g1_i13"	0	0.575841
"TRINITY_DN5416_c0_g1_i14"	0	0
"TRINITY_DN5416_c0_g1_i3"	0	0
"TRINITY_DN5416_c0_g1_i4"	0	0
"TRINITY_DN5416_c0_g1_i5"	0	1.53143
"TRINITY_DN5416_c0_g1_i6"	6.48653	0
"TRINITY_DN5416_c0_g1_i8"	8.76723	0.555262
"TRINITY_DN5416_c0_g1_i9"	0	0.665499
"TRINITY_DN5434_c0_g1_i1"	0	0
"TRINITY_DN5434_c0_g1_i2"	0.113664	0
"TRINITY_DN5446_c0_g1_i1"	0	0.175512
"TRINITY_DN5446_c1_g1_i1"	0.0463563	0.0176122
"TRINITY_DN5446_c1_g2_i1"	0.0463563	0.0176122
"TRINITY_DN5446_c2_g1_i1"	0.208101	0
"TRINITY_DN5410_c0_g1_i1"	0.466977	0.066396
"TRINITY_DN5410_c0_g1_i2"	0	0
"TRINITY_DN5468_c0_g1_i1"	0.116115	0.0801549
"TRINITY_DN5468_c0_g2_i1"	0.578832	0.319811
"TRINITY_DN5401_c0_g1_i1"	0.881858	0
"TRINITY_DN5401_c0_g1_i2"	1.25501	19.7147
"TRINITY_DN5457_c0_g1_i1"	2.22294	0.0360082
"TRINITY_DN5457_c0_g1_i3"	0.836713	0.0676455
"TRINITY_DN5457_c0_g1_i6"	0	0.175741
"TRINITY_DN5457_c0_g1_i7"	0	0.44815
"TRINITY_DN5457_c0_g1_i8"	0	0
"TRINITY_DN5476_c0_g1_i1"	0	0.58002
"TRINITY_DN5476_c0_g1_i2"	0	0
"TRINITY_DN5476_c0_g1_i3"	0	17.7205
"TRINITY_DN5476_c0_g1_i4"	0.550625	1.21806
"TRINITY_DN5476_c0_g1_i5"	0	1.49555
"TRINITY_DN5476_c1_g1_i1"	0	1.46892
"TRINITY_DN5458_c3_g1_i1"	0	0
"TRINITY_DN5458_c1_g1_i1"	3.24995	3.98586
"TRINITY_DN5458_c1_g1_i2"	0	4.0964
"TRINITY_DN5458_c0_g1_i1"	1.17716	0.431661
"TRINITY_DN5458_c0_g1_i2"	5.87026	1.97457
"TRINITY_DN5458_c0_g1_i3"	0	0.834684
"TRINITY_DN5458_c0_g1_i4"	0.237173	0.0950779
"TRINITY_DN5458_c0_g1_i5"	0	0.000861785
"TRINITY_DN5458_c0_g1_i6"	0	0.210203
"TRINITY_DN5458_c0_g1_i7"	0	0
"TRINITY_DN5458_c0_g1_i8"	0	0.829535
"TRINITY_DN5458_c0_g1_i9"	0	0
"TRINITY_DN5479_c0_g1_i1"	0	0.623932
"TRINITY_DN5479_c0_g2_i1"	11.5141	0.295668
"TRINITY_DN5420_c0_g1_i1"	0	17.0773
"TRINITY_DN5420_c0_g1_i2"	0	1.72692
"TRINITY_DN5420_c0_g1_i3"	0	5.9024
"TRINITY_DN5420_c0_g1_i4"	0	6.73916
"TRINITY_DN5420_c0_g2_i1"	0.731541	1.19357
"TRINITY_DN5420_c2_g1_i1"	0	1.1485
"TRINITY_DN5407_c4_g1_i1"	0	0.347101
"TRINITY_DN5407_c1_g1_i1"	3.60087	0.968291
"TRINITY_DN5407_c1_g1_i2"	0.957425	0.37846
"TRINITY_DN5407_c1_g1_i3"	0.651325	0
"TRINITY_DN5407_c0_g1_i1"	1.61183	6.56301
"TRINITY_DN5407_c0_g1_i10"	1.60878	8.00105
"TRINITY_DN5407_c0_g1_i11"	10.6914	34.0956
"TRINITY_DN5407_c0_g1_i2"	0	0.384203
"TRINITY_DN5407_c0_g1_i3"	0	0.720494
"TRINITY_DN5407_c0_g1_i4"	0	0
"TRINITY_DN5407_c0_g1_i5"	11.4885	23.5186
"TRINITY_DN5407_c0_g1_i6"	0.848154	313.381
"TRINITY_DN5407_c0_g1_i7"	0	12.6782
"TRINITY_DN5407_c0_g1_i8"	0	17.9522
"TRINITY_DN5407_c0_g1_i9"	2.93182	21.1685
"TRINITY_DN5427_c0_g1_i1"	20.197	4.29094
"TRINITY_DN5414_c0_g1_i1"	0.523142	8.8478
"TRINITY_DN5447_c0_g1_i1"	0	0
"TRINITY_DN5447_c0_g1_i2"	0	0
"TRINITY_DN5447_c0_g1_i4"	0	0
"TRINITY_DN5447_c0_g1_i5"	0	0
"TRINITY_DN5447_c0_g1_i6"	0	0
"TRINITY_DN5447_c0_g1_i7"	0	0
"TRINITY_DN5447_c0_g1_i8"	0	0
"TRINITY_DN5447_c0_g2_i1"	0.0234662	0
"TRINITY_DN5447_c0_g2_i2"	0.0234662	0
"TRINITY_DN5447_c0_g2_i4"	0.0234662	0
"TRINITY_DN5447_c0_g2_i6"	0.0234662	0
"TRINITY_DN5497_c3_g1_i1"	0	0.324816
"TRINITY_DN5497_c2_g1_i1"	0.693899	0.365091
"TRINITY_DN5497_c0_g1_i1"	0.238592	0
"TRINITY_DN5497_c0_g1_i10"	0.0257144	0.594296
"TRINITY_DN5497_c0_g1_i11"	0.0257144	0
"TRINITY_DN5497_c0_g1_i4"	0	1.55286
"TRINITY_DN5497_c0_g1_i5"	0	0.380311
"TRINITY_DN5497_c0_g1_i6"	0	1.44479
"TRINITY_DN5497_c0_g1_i7"	0	0
"TRINITY_DN5497_c0_g1_i8"	0	0
"TRINITY_DN5496_c1_g1_i1"	3.69848	6.66031
"TRINITY_DN5496_c2_g1_i1"	0.360545	1.2896
"TRINITY_DN5496_c2_g1_i2"	0	0.359948
"TRINITY_DN5496_c2_g1_i3"	0	3.93583
"TRINITY_DN5496_c2_g2_i1"	0	0.852011
"TRINITY_DN5496_c1_g2_i1"	0	1.76139
"TRINITY_DN5496_c0_g1_i10"	0	0
"TRINITY_DN5496_c0_g1_i12"	0	0.890929
"TRINITY_DN5496_c0_g1_i2"	0	0.331048
"TRINITY_DN5496_c0_g1_i3"	0	0.727921
"TRINITY_DN5496_c0_g1_i8"	0	0.352733
"TRINITY_DN5496_c0_g1_i9"	0	0
"TRINITY_DN5496_c0_g2_i1"	0.0922422	0.495183
"TRINITY_DN5496_c0_g3_i1"	0	0.148256
"TRINITY_DN5464_c2_g1_i1"	1.00474	1.48619
"TRINITY_DN5464_c1_g1_i1"	0	8.10445
"TRINITY_DN5464_c1_g1_i2"	0	12.0562
"TRINITY_DN5464_c1_g2_i1"	53.3902	164.579
"TRINITY_DN5464_c0_g1_i1"	0	8.69642
"TRINITY_DN5464_c0_g2_i1"	0	1.17781
"TRINITY_DN5419_c2_g2_i1"	0.115072	0.451951
"TRINITY_DN5419_c2_g4_i1"	0	0.865302
"TRINITY_DN5419_c2_g4_i2"	0	0.606939
"TRINITY_DN5419_c2_g4_i3"	3.41514	0
"TRINITY_DN5419_c2_g4_i4"	0	0
"TRINITY_DN5419_c0_g1_i1"	4.24367	1.50663
"TRINITY_DN5419_c4_g1_i1"	0	2.88292
"TRINITY_DN5419_c4_g1_i2"	0	0
"TRINITY_DN5419_c4_g1_i3"	0	0
"TRINITY_DN5419_c4_g1_i4"	0	2.07493
"TRINITY_DN5419_c3_g1_i1"	0	0
"TRINITY_DN5419_c2_g3_i1"	2.07127	0.514957
"TRINITY_DN5419_c2_g1_i1"	0	0.110013
"TRINITY_DN5419_c2_g1_i2"	0.333841	0.666653
"TRINITY_DN5419_c2_g1_i3"	0.333841	0.666653
"TRINITY_DN5411_c0_g1_i1"	0.740109	0
"TRINITY_DN5417_c0_g1_i1"	0	0.611886
"TRINITY_DN5417_c0_g1_i2"	2.14293	1.41689
"TRINITY_DN5417_c0_g1_i3"	0	0
"TRINITY_DN5417_c0_g1_i4"	0	0.61954
"TRINITY_DN5495_c0_g1_i1"	0	0.99904
"TRINITY_DN5495_c0_g1_i10"	0	0.872389
"TRINITY_DN5495_c0_g1_i11"	0	0.369168
"TRINITY_DN5495_c0_g1_i2"	0	5.60813
"TRINITY_DN5495_c0_g1_i4"	0	0.174286
"TRINITY_DN5495_c0_g1_i6"	0	0.870625
"TRINITY_DN5495_c0_g1_i8"	0	1.14611
"TRINITY_DN5495_c0_g1_i9"	0	0.1733
"TRINITY_DN5424_c0_g1_i1"	9.61105	0.630438
"TRINITY_DN5424_c0_g1_i2"	5.36709	0.753487
"TRINITY_DN5490_c0_g1_i1"	0.573296	0.197931
"TRINITY_DN5489_c0_g1_i1"	0.520087	0.170833
"TRINITY_DN5492_c0_g1_i1"	0.365567	0.084581
"TRINITY_DN5430_c0_g2_i1"	0	0.189167
"TRINITY_DN5430_c0_g1_i1"	0	5.91356
"TRINITY_DN5430_c0_g1_i11"	0	0
"TRINITY_DN5430_c0_g1_i13"	0	0
"TRINITY_DN5430_c0_g1_i14"	0	0.387375
"TRINITY_DN5430_c0_g1_i16"	0.606147	0.777609
"TRINITY_DN5430_c0_g1_i2"	0	0.184043
"TRINITY_DN5430_c0_g1_i3"	0.992524	1.78989
"TRINITY_DN5430_c0_g1_i4"	0	0.309081
"TRINITY_DN5430_c0_g1_i5"	0	0
"TRINITY_DN5430_c0_g1_i8"	0	0.504693
"TRINITY_DN5430_c0_g1_i9"	0.378311	0
"TRINITY_DN5404_c0_g1_i1"	0	0
"TRINITY_DN5404_c0_g1_i2"	15.228	2.95313
"TRINITY_DN5404_c0_g1_i4"	0	0.157807
"TRINITY_DN5404_c0_g1_i5"	9.3379	2.40715
"TRINITY_DN5404_c0_g1_i6"	0	0
"TRINITY_DN5470_c0_g1_i1"	0.118273	0.192457
"TRINITY_DN5470_c0_g1_i10"	0.500533	3.07108
"TRINITY_DN5470_c0_g1_i12"	0.837707	0.337356
"TRINITY_DN5470_c0_g1_i14"	0.106724	0.358115
"TRINITY_DN5470_c0_g1_i2"	0	0
"TRINITY_DN5470_c0_g1_i4"	1.53371	0.405848
"TRINITY_DN5470_c0_g1_i5"	0	0.154526
"TRINITY_DN5470_c0_g1_i6"	0	0
"TRINITY_DN5470_c0_g1_i7"	0.106724	0.358115
"TRINITY_DN5470_c0_g1_i8"	0	0
"TRINITY_DN5470_c0_g1_i9"	0.327901	0
"TRINITY_DN5474_c0_g1_i1"	4.57823	0.128644
"TRINITY_DN5453_c0_g1_i1"	0	0
"TRINITY_DN5488_c0_g1_i1"	0.301993	0
"TRINITY_DN5483_c0_g1_i1"	0.512161	0
"TRINITY_DN5483_c0_g1_i2"	1.48624	0.220699
"TRINITY_DN5455_c0_g1_i1"	5.09903	4.43061
"TRINITY_DN5455_c0_g1_i12"	10.5238	0
"TRINITY_DN5455_c0_g1_i2"	1.08432	0
"TRINITY_DN5455_c0_g1_i3"	2.02175	0
"TRINITY_DN5455_c0_g1_i5"	1.64155	0.869123
"TRINITY_DN5455_c0_g1_i9"	1.38178	0.178289
"TRINITY_DN5456_c0_g1_i1"	2.13287	1.25669
"TRINITY_DN5448_c0_g1_i1"	4.05564	1.57392
"TRINITY_DN5466_c0_g1_i1"	1.83052	2.83216
"TRINITY_DN5466_c0_g1_i2"	0	0.255549
"TRINITY_DN5466_c0_g1_i3"	1.33914	0
"TRINITY_DN5454_c0_g1_i1"	0	0.670927
"TRINITY_DN5454_c0_g1_i2"	0	0.632736
"TRINITY_DN5454_c0_g3_i1"	0	0.222363
"TRINITY_DN5454_c0_g4_i1"	0	0.354928
"TRINITY_DN5454_c0_g2_i1"	0.241857	4.19509
"TRINITY_DN5454_c0_g2_i2"	0	0.694203
"TRINITY_DN5454_c0_g2_i3"	0	0
"TRINITY_DN5405_c0_g2_i1"	0	0
"TRINITY_DN5405_c0_g1_i1"	0	0
"TRINITY_DN5450_c1_g1_i1"	3.9654	0.183615
"TRINITY_DN5450_c0_g1_i1"	4.15186	9.50213
"TRINITY_DN5459_c1_g1_i1"	0	0.560167
"TRINITY_DN5459_c0_g1_i1"	0	0.898294
"TRINITY_DN5459_c0_g1_i10"	0	0.548384
"TRINITY_DN5459_c0_g1_i11"	0	0.685081
"TRINITY_DN5459_c0_g1_i12"	0	0
"TRINITY_DN5459_c0_g1_i14"	0	0
"TRINITY_DN5459_c0_g1_i15"	0	0
"TRINITY_DN5459_c0_g1_i16"	0	0.258598
"TRINITY_DN5459_c0_g1_i17"	0	1.89965
"TRINITY_DN5459_c0_g1_i19"	0	0.626976
"TRINITY_DN5459_c0_g1_i2"	0	0
"TRINITY_DN5459_c0_g1_i20"	0	0
"TRINITY_DN5459_c0_g1_i21"	0	0
"TRINITY_DN5459_c0_g1_i22"	0	1.15544
"TRINITY_DN5459_c0_g1_i3"	0	7.55975
"TRINITY_DN5459_c0_g1_i4"	0	1.47443
"TRINITY_DN5459_c0_g1_i5"	0.987202	16.6938
"TRINITY_DN5459_c0_g1_i6"	0	47.4188
"TRINITY_DN5459_c0_g1_i7"	1.18568	12.7082
"TRINITY_DN5459_c0_g1_i8"	0	0.888495
"TRINITY_DN5459_c4_g1_i1"	0	0
"TRINITY_DN5467_c2_g1_i1"	0	0.417553
"TRINITY_DN5467_c0_g4_i1"	0	0.143357
"TRINITY_DN5467_c0_g1_i1"	0	0.173551
"TRINITY_DN5467_c0_g2_i1"	0	1.04511
"TRINITY_DN5467_c0_g2_i2"	0	0
"TRINITY_DN5467_c0_g3_i1"	0	0.409623
"TRINITY_DN5481_c0_g1_i2"	0.0531848	0.0471273
"TRINITY_DN5481_c0_g1_i3"	0.31179	0.0661326
"TRINITY_DN5493_c0_g1_i1"	2.75678	22.9221
"TRINITY_DN5493_c0_g1_i11"	0	0
"TRINITY_DN5493_c0_g1_i12"	0	0
"TRINITY_DN5493_c0_g1_i13"	0	0.589677
"TRINITY_DN5493_c0_g1_i14"	0	0.116211
"TRINITY_DN5493_c0_g1_i15"	0	0.825167
"TRINITY_DN5493_c0_g1_i19"	0	0
"TRINITY_DN5493_c0_g1_i3"	0	0.14708
"TRINITY_DN5493_c0_g1_i4"	0	0
"TRINITY_DN5493_c0_g1_i5"	0.103964	0
"TRINITY_DN5493_c0_g1_i6"	0	0
"TRINITY_DN5493_c0_g1_i7"	0	1.26569
"TRINITY_DN5493_c0_g1_i8"	0	1.52815
"TRINITY_DN5493_c0_g1_i9"	0	0.919018
"TRINITY_DN5493_c1_g1_i2"	0	0.913625
"TRINITY_DN5461_c1_g1_i1"	24.8969	6.0864
"TRINITY_DN5461_c0_g4_i1"	0.454047	0.171755
"TRINITY_DN5461_c0_g2_i1"	0	0.338843
"TRINITY_DN5461_c0_g2_i2"	3.78512	1.44108
"TRINITY_DN5461_c0_g2_i3"	0.299178	0
"TRINITY_DN5461_c0_g3_i1"	0	0
"TRINITY_DN5461_c0_g1_i2"	11.6618	2.3358
"TRINITY_DN5461_c0_g1_i4"	42.9564	6.56319
"TRINITY_DN5461_c0_g1_i6"	0.351291	1.3817
"TRINITY_DN5471_c4_g1_i1"	0	0.363007
"TRINITY_DN5471_c4_g1_i2"	0.21967	0.243748
"TRINITY_DN5471_c4_g3_i1"	25.1101	14.7355
"TRINITY_DN5471_c2_g1_i1"	42.432	20.9606
"TRINITY_DN5471_c1_g2_i1"	0	0.816054
"TRINITY_DN5471_c0_g1_i1"	0	0.254251
"TRINITY_DN5471_c4_g2_i1"	0	0.586783
"TRINITY_DN5471_c4_g2_i2"	0	0
"TRINITY_DN5471_c4_g2_i3"	0	0
"TRINITY_DN5471_c1_g1_i1"	0	0.130744
"TRINITY_DN5440_c0_g1_i1"	0.282809	0
"TRINITY_DN5462_c0_g1_i1"	50.9523	16.6808
"TRINITY_DN5423_c0_g1_i1"	0	0.442043
"TRINITY_DN5423_c0_g1_i2"	0	0
"TRINITY_DN5423_c0_g1_i5"	0.538133	0
"TRINITY_DN5439_c0_g1_i1"	0.408921	1.12696
"TRINITY_DN5439_c0_g1_i2"	0	0
"TRINITY_DN5439_c0_g1_i3"	1.52602	0.464202
"TRINITY_DN5439_c0_g1_i5"	0	5.38041
"TRINITY_DN5439_c0_g1_i7"	2.30541	0.631253
"TRINITY_DN5439_c0_g1_i8"	0	0
"TRINITY_DN5436_c1_g1_i1"	3.84567	1.9854
"TRINITY_DN5403_c4_g1_i1"	0	0.603985
"TRINITY_DN5403_c0_g1_i1"	45.0479	32.1143
"TRINITY_DN5403_c0_g1_i2"	1.74999	3.71291
"TRINITY_DN5403_c0_g1_i3"	0	0.246423
"TRINITY_DN5403_c0_g1_i5"	1.36054	0
"TRINITY_DN5499_c0_g1_i1"	1.26843	0.121402
"TRINITY_DN5499_c0_g1_i2"	0.0185544	0.0283181
"TRINITY_DN5499_c0_g1_i3"	1.19595	0.81408
"TRINITY_DN5412_c0_g1_i1"	1.50321	20.0203
"TRINITY_DN5435_c0_g1_i1"	5.68558	0.594599
"TRINITY_DN5484_c0_g1_i10"	0	0
"TRINITY_DN5484_c0_g1_i11"	0	0.0999188
"TRINITY_DN5484_c0_g1_i12"	0	0.919691
"TRINITY_DN5484_c0_g1_i4"	0	0
"TRINITY_DN5484_c0_g1_i5"	0	0
"TRINITY_DN5484_c0_g1_i6"	0	0
"TRINITY_DN5484_c0_g1_i7"	0	0.72091
"TRINITY_DN5484_c0_g1_i9"	0	0.509161
"TRINITY_DN5426_c0_g1_i1"	6.58376	0.676061
"TRINITY_DN5477_c0_g1_i1"	0.786492	0
"TRINITY_DN5477_c0_g1_i2"	0.733584	14.3956
"TRINITY_DN5477_c0_g1_i3"	1.61469	50.0555
"TRINITY_DN5477_c0_g1_i5"	0.481537	0
"TRINITY_DN5477_c0_g1_i6"	0.580427	14.9682
"TRINITY_DN5477_c0_g1_i7"	1.05508	0
"TRINITY_DN5477_c0_g1_i9"	1.68221	15.4346
"TRINITY_DN5444_c0_g1_i1"	0.0489782	0
"TRINITY_DN5444_c0_g1_i11"	55.8972	3707.09
"TRINITY_DN5444_c0_g1_i2"	0	0.103857
"TRINITY_DN5444_c0_g1_i3"	1.04001	81.0411
"TRINITY_DN5444_c0_g1_i4"	0	0.140217
"TRINITY_DN5444_c0_g1_i5"	0	0
"TRINITY_DN5444_c0_g1_i6"	0.438648	2.68305
"TRINITY_DN5444_c0_g1_i8"	0	0
"TRINITY_DN5444_c0_g2_i1"	0.689739	44.8075
"TRINITY_DN5444_c0_g3_i1"	0	0.175512
"TRINITY_DN5444_c0_g3_i2"	3.11599	68.5095
"TRINITY_DN5451_c0_g1_i1"	16.066	3.22811
"TRINITY_DN35884_c0_g1_i1"	0.225836	0
"TRINITY_DN35878_c0_g1_i1"	0.130564	0
"TRINITY_DN35885_c0_g1_i1"	0	0
"TRINITY_DN35942_c0_g1_i1"	0.739515	0
"TRINITY_DN35911_c0_g1_i1"	21.8442	7.06209
"TRINITY_DN35909_c0_g1_i1"	0	0
"TRINITY_DN35951_c0_g1_i1"	0	0
"TRINITY_DN35946_c0_g1_i1"	0	0
"TRINITY_DN35961_c0_g1_i1"	0	0.0396111
"TRINITY_DN35906_c0_g1_i1"	2.06029	0.409359
"TRINITY_DN35973_c0_g1_i1"	1.07267	0
"TRINITY_DN35930_c0_g1_i1"	0	0
"TRINITY_DN35966_c0_g1_i1"	0.257098	0
"TRINITY_DN35967_c0_g1_i1"	1.16748	4.43237
"TRINITY_DN35904_c0_g1_i1"	0	0
"TRINITY_DN35901_c0_g1_i1"	0	0
"TRINITY_DN35894_c0_g1_i1"	0	0
"TRINITY_DN35924_c0_g1_i1"	0	0
"TRINITY_DN35905_c0_g1_i3"	0.322223	0
"TRINITY_DN35905_c0_g1_i4"	0	0.17402
"TRINITY_DN35905_c0_g1_i5"	0	0.510172
"TRINITY_DN35905_c0_g1_i7"	0	0.482281
"TRINITY_DN35958_c0_g1_i1"	0.623671	0.175512
"TRINITY_DN35893_c0_g1_i1"	192.983	44.5404
"TRINITY_DN35922_c0_g1_i1"	0.789728	0
"TRINITY_DN35968_c0_g1_i1"	0	0.170897
"TRINITY_DN35968_c0_g1_i2"	0.368761	0
"TRINITY_DN35962_c0_g1_i1"	0.0895874	0.0640337
"TRINITY_DN35919_c0_g1_i1"	0.167497	0
"TRINITY_DN35940_c0_g1_i1"	26.2751	6.81397
"TRINITY_DN35959_c0_g1_i1"	0	0.336518
"TRINITY_DN35954_c0_g1_i1"	0.161793	0.527763
"TRINITY_DN35929_c0_g1_i1"	0	0.167404
"TRINITY_DN35926_c0_g1_i1"	0.742316	0.29476
"TRINITY_DN35876_c0_g1_i1"	0	0
"TRINITY_DN35974_c0_g1_i1"	0	0.155198
"TRINITY_DN35900_c0_g1_i1"	0	0
"TRINITY_DN35890_c0_g1_i1"	3.28641	0.250329
"TRINITY_DN35881_c0_g1_i1"	0.622378	0.0924209
"TRINITY_DN35908_c0_g1_i1"	1.11358	0.321595
"TRINITY_DN35949_c0_g1_i1"	0	0.140796
"TRINITY_DN35897_c0_g1_i1"	0	0
"TRINITY_DN35937_c0_g1_i1"	0	0
"TRINITY_DN35927_c0_g1_i1"	0	0
"TRINITY_DN35913_c0_g1_i1"	0	0.398831
"TRINITY_DN35934_c0_g1_i1"	0	0
"TRINITY_DN35891_c0_g1_i1"	0.67494	0
"TRINITY_DN35955_c0_g1_i1"	1.25548	0
"TRINITY_DN35917_c0_g1_i1"	0.347365	0
"TRINITY_DN35896_c0_g1_i1"	0	0
"TRINITY_DN35935_c0_g1_i1"	0.361959	0.461403
"TRINITY_DN35880_c0_g1_i1"	0	0.371438
"TRINITY_DN35918_c0_g1_i1"	0.880461	0
"TRINITY_DN35969_c1_g1_i1"	0	0
"TRINITY_DN35902_c0_g1_i1"	0	0.334808
"TRINITY_DN35947_c0_g1_i1"	0	0
"TRINITY_DN35882_c0_g1_i1"	0.188957	0
"TRINITY_DN35939_c0_g1_i1"	0	0
"TRINITY_DN35925_c0_g1_i1"	0.378478	0.162452
"TRINITY_DN35915_c0_g1_i1"	0	0.111998
"TRINITY_DN35943_c0_g1_i1"	0	0.1501
"TRINITY_DN35912_c0_g1_i1"	0	0
"TRINITY_DN35916_c0_g1_i1"	11.8101	1.56456
"TRINITY_DN35931_c0_g1_i1"	0	0
"TRINITY_DN35920_c0_g1_i1"	0	0.079495
"TRINITY_DN35920_c0_g1_i3"	0	0.22936
"TRINITY_DN35879_c0_g1_i1"	0	0
"TRINITY_DN35970_c0_g1_i1"	22.6789	3.82637
"TRINITY_DN35945_c0_g1_i1"	0	0.0994227
"TRINITY_DN35944_c0_g1_i1"	0	0.171755
"TRINITY_DN35887_c0_g2_i1"	5.35741	1.55654
"TRINITY_DN35953_c0_g1_i1"	0.322994	0.180486
"TRINITY_DN35960_c0_g1_i1"	0	0.472572
"TRINITY_DN35923_c0_g1_i1"	4.39329	1.12134
"TRINITY_DN35963_c0_g1_i1"	0	0.722751
"TRINITY_DN35941_c0_g1_i1"	0	0
"TRINITY_DN35965_c0_g1_i1"	49.5594	7.75596
"TRINITY_DN35972_c0_g1_i1"	9.31821	1.43954
"TRINITY_DN35971_c0_g1_i1"	4.20975	0.43997
"TRINITY_DN35957_c0_g1_i1"	0	0
"TRINITY_DN35892_c0_g1_i1"	0	0
"TRINITY_DN35892_c0_g1_i2"	0	0
"TRINITY_DN35892_c0_g1_i3"	0	0.0441701
"TRINITY_DN35892_c0_g1_i4"	0.476997	0.000962769
"TRINITY_DN35892_c0_g1_i6"	0	0.304438
"TRINITY_DN35903_c0_g1_i1"	1.51461	0.515264
"TRINITY_DN35889_c0_g1_i1"	0.147068	0
"TRINITY_DN35910_c0_g1_i1"	0.880445	0
"TRINITY_DN35898_c0_g1_i1"	0	0
