"Transcript_ID"	"id173_TPM"	"id272_TPM"
"TRINITY_DN803_c0_g1_i3"	0	0
"TRINITY_DN803_c0_g1_i4"	0	4.3025
"TRINITY_DN803_c0_g1_i5"	0	1.06692
"TRINITY_DN803_c0_g1_i6"	0	0.898889
"TRINITY_DN803_c0_g1_i7"	7.48626	1.36354
"TRINITY_DN803_c0_g1_i8"	0	3.63621
"TRINITY_DN803_c0_g2_i1"	3.16589	2.44779
"TRINITY_DN803_c0_g2_i2"	0	0
"TRINITY_DN803_c0_g2_i3"	1.86021	2.27019
"TRINITY_DN894_c1_g1_i1"	0	0.112691
"TRINITY_DN894_c1_g1_i2"	0	3.3148e-08
"TRINITY_DN894_c1_g1_i3"	3.94514	0
"TRINITY_DN894_c1_g1_i4"	0	0
"TRINITY_DN894_c1_g1_i5"	0	0
"TRINITY_DN894_c0_g1_i3"	0.241369	0.0973332
"TRINITY_DN894_c0_g1_i6"	2.12172	64.314
"TRINITY_DN894_c0_g2_i10"	0	0
"TRINITY_DN894_c0_g2_i11"	0.0142026	0.331048
"TRINITY_DN894_c0_g2_i13"	0	0
"TRINITY_DN894_c0_g2_i14"	0	0
"TRINITY_DN894_c0_g2_i16"	0	0
"TRINITY_DN894_c0_g2_i17"	0	0
"TRINITY_DN894_c0_g2_i3"	0.254487	124.251
"TRINITY_DN894_c0_g2_i5"	0.191335	0
"TRINITY_DN817_c0_g1_i11"	0	0
"TRINITY_DN817_c0_g1_i13"	0	0.340638
"TRINITY_DN817_c0_g1_i15"	0	0
"TRINITY_DN817_c0_g1_i4"	0	0
"TRINITY_DN817_c0_g1_i6"	0	0
"TRINITY_DN817_c0_g1_i7"	0	0.0903075
"TRINITY_DN839_c0_g1_i11"	0	0.286208
"TRINITY_DN839_c0_g1_i13"	0	0
"TRINITY_DN839_c0_g1_i17"	0	0.228244
"TRINITY_DN839_c0_g1_i18"	0	0
"TRINITY_DN839_c0_g1_i19"	0	0
"TRINITY_DN839_c0_g1_i2"	0	0.0729682
"TRINITY_DN839_c0_g1_i21"	0	0.0890804
"TRINITY_DN839_c0_g1_i22"	0	0
"TRINITY_DN839_c0_g1_i23"	0	0
"TRINITY_DN839_c0_g1_i25"	0.0303766	0.282296
"TRINITY_DN839_c0_g1_i29"	0	0.172529
"TRINITY_DN839_c0_g1_i30"	0	0
"TRINITY_DN839_c0_g1_i35"	2.99126	0
"TRINITY_DN839_c0_g1_i4"	0	2.05583
"TRINITY_DN839_c0_g1_i5"	0	0
"TRINITY_DN839_c0_g1_i7"	0	0.207392
"TRINITY_DN839_c6_g1_i1"	0	1.89574
"TRINITY_DN839_c6_g1_i2"	0	0
"TRINITY_DN860_c0_g1_i1"	0	0
"TRINITY_DN860_c0_g1_i2"	1.74657	0.148293
"TRINITY_DN860_c0_g1_i3"	0	0
"TRINITY_DN860_c0_g1_i4"	0	0.17536
"TRINITY_DN860_c0_g1_i5"	0	0.0198767
"TRINITY_DN860_c0_g1_i7"	0	0
"TRINITY_DN860_c0_g1_i8"	0	0
"TRINITY_DN860_c0_g1_i9"	0	0
"TRINITY_DN881_c0_g1_i1"	13.7879	0.716041
"TRINITY_DN881_c0_g1_i2"	0	0.325797
"TRINITY_DN881_c0_g1_i3"	0	0
"TRINITY_DN855_c0_g1_i1"	0	0
"TRINITY_DN855_c0_g1_i2"	1.7616e-06	1.86505e-06
"TRINITY_DN855_c0_g1_i7"	0.0110618	0.0559805
"TRINITY_DN853_c0_g1_i1"	0	0
"TRINITY_DN853_c0_g1_i3"	0	0
"TRINITY_DN853_c0_g1_i6"	9.39871	0.520452
"TRINITY_DN853_c0_g1_i7"	0.265569	0
"TRINITY_DN853_c0_g1_i8"	1.33935e-08	0.336081
"TRINITY_DN851_c0_g1_i1"	0	0.159355
"TRINITY_DN851_c0_g1_i10"	0	0.159355
"TRINITY_DN851_c0_g1_i2"	0.377237	1.39491
"TRINITY_DN851_c0_g1_i5"	0	0.159355
"TRINITY_DN826_c0_g1_i1"	0	0.394934
"TRINITY_DN868_c0_g1_i1"	0	0
"TRINITY_DN868_c0_g1_i2"	0	0
"TRINITY_DN868_c0_g1_i4"	0	0.764178
"TRINITY_DN833_c0_g1_i1"	0	0.328932
"TRINITY_DN833_c0_g1_i11"	0	0
"TRINITY_DN833_c0_g1_i2"	0	0
"TRINITY_DN833_c0_g1_i3"	0	1.45413
"TRINITY_DN833_c0_g1_i5"	0	0
"TRINITY_DN833_c0_g1_i6"	0.393517	0.528663
"TRINITY_DN833_c0_g1_i9"	0.145623	0.186254
"TRINITY_DN807_c0_g1_i1"	0.382274	14.5541
"TRINITY_DN896_c0_g1_i1"	0	0.875128
"TRINITY_DN896_c0_g1_i2"	0.0807189	0
"TRINITY_DN897_c0_g1_i1"	0	0
"TRINITY_DN897_c0_g1_i2"	0	0.516939
"TRINITY_DN897_c0_g1_i3"	0	0
"TRINITY_DN819_c0_g1_i1"	180.227	14.0351
"TRINITY_DN819_c0_g1_i2"	33.176	6.42102
"TRINITY_DN873_c0_g1_i1"	135.081	0.936066
"TRINITY_DN857_c0_g1_i1"	0.746092	0
"TRINITY_DN857_c0_g1_i10"	0	0
"TRINITY_DN857_c0_g1_i12"	0	0
"TRINITY_DN857_c0_g1_i13"	0	0
"TRINITY_DN857_c0_g1_i14"	0	0
"TRINITY_DN857_c0_g1_i16"	0	3.85117
"TRINITY_DN857_c0_g1_i18"	0	1.46196
"TRINITY_DN857_c0_g1_i19"	0	0.614191
"TRINITY_DN857_c0_g1_i2"	0.56829	0
"TRINITY_DN857_c0_g1_i20"	0.0409845	0.362124
"TRINITY_DN857_c0_g1_i21"	0	1.68784
"TRINITY_DN857_c0_g1_i22"	0.546931	0
"TRINITY_DN857_c0_g1_i24"	2.40381	2.51719
"TRINITY_DN857_c0_g1_i28"	0	0
"TRINITY_DN857_c0_g1_i3"	0.132496	0.462869
"TRINITY_DN857_c0_g1_i6"	0.249025	0
"TRINITY_DN857_c1_g1_i1"	2.59171	2.00023
"TRINITY_DN857_c5_g3_i1"	0.30787	2.29561
"TRINITY_DN857_c5_g1_i1"	1.67885	3.00135
"TRINITY_DN857_c5_g1_i2"	0.319286	0.767986
"TRINITY_DN857_c5_g1_i3"	0	0.650279
"TRINITY_DN857_c3_g1_i1"	0	0
"TRINITY_DN857_c5_g2_i1"	0	0
"TRINITY_DN857_c5_g2_i2"	0	1.14833
"TRINITY_DN857_c7_g1_i1"	0	0
"TRINITY_DN857_c2_g1_i2"	0	0.978395
"TRINITY_DN866_c0_g2_i1"	0.231562	2.19313
"TRINITY_DN866_c0_g2_i2"	0	0
"TRINITY_DN866_c0_g2_i3"	0	0.844438
"TRINITY_DN866_c0_g2_i4"	34.4943	0
"TRINITY_DN866_c0_g1_i1"	0	0.844438
"TRINITY_DN866_c0_g1_i3"	0.231562	2.19313
"TRINITY_DN866_c0_g1_i4"	0	0
"TRINITY_DN866_c0_g1_i6"	0	0
"TRINITY_DN818_c0_g2_i1"	0	4.42171
"TRINITY_DN818_c0_g2_i2"	3.12688	2.27169
"TRINITY_DN818_c0_g1_i1"	0	2.2635
"TRINITY_DN5113_c0_g1_i1"	0	0.836434
"TRINITY_DN5113_c0_g1_i2"	16.6577	2.86825
"TRINITY_DN5141_c0_g1_i1"	0	0
"TRINITY_DN5141_c0_g1_i3"	15.2027	398.231
"TRINITY_DN5141_c0_g1_i4"	0	0
"TRINITY_DN5141_c0_g1_i5"	0	0
"TRINITY_DN5141_c0_g1_i6"	20.6523	185.65
"TRINITY_DN5164_c0_g1_i10"	0	0
"TRINITY_DN5164_c0_g1_i2"	0.0501108	0
"TRINITY_DN5164_c0_g1_i3"	0	0.503047
"TRINITY_DN5164_c0_g1_i7"	0	0
"TRINITY_DN5164_c0_g1_i8"	1.12107e-05	0.240692
"TRINITY_DN5164_c0_g2_i1"	6.59157	0.0281658
"TRINITY_DN5102_c0_g1_i1"	0	0
"TRINITY_DN5102_c0_g1_i2"	0	0
"TRINITY_DN5102_c0_g1_i3"	0	0.178575
"TRINITY_DN5102_c0_g1_i4"	0	0.323005
"TRINITY_DN5117_c0_g2_i1"	0	1.31909
"TRINITY_DN5117_c0_g1_i1"	0	3.95991
"TRINITY_DN5188_c0_g1_i1"	0	0
"TRINITY_DN5188_c0_g1_i2"	0	0.865401
"TRINITY_DN5188_c0_g1_i3"	0	0
"TRINITY_DN5188_c1_g1_i1"	0	1.92047
"TRINITY_DN5163_c0_g3_i1"	0	5.73936
"TRINITY_DN5163_c0_g2_i1"	0	31.3177
"TRINITY_DN5163_c0_g2_i2"	0.780193	7.98712
"TRINITY_DN5163_c0_g2_i3"	0	28.0246
"TRINITY_DN5163_c0_g1_i1"	0	1.72253
"TRINITY_DN5163_c0_g1_i2"	0	0
"TRINITY_DN5163_c0_g1_i3"	0	5.97234
"TRINITY_DN5176_c0_g1_i1"	0	0
"TRINITY_DN5176_c0_g1_i2"	0	0
"TRINITY_DN5127_c6_g1_i1"	0	0.249537
"TRINITY_DN5127_c1_g3_i1"	0	0
"TRINITY_DN5127_c0_g1_i10"	324.651	168.99
"TRINITY_DN5186_c0_g1_i1"	3.91198	3.78676
"TRINITY_DN5139_c0_g1_i1"	0	0.14279
"TRINITY_DN5132_c0_g1_i10"	0	2.38575
"TRINITY_DN5132_c0_g1_i11"	0	2.32741e-06
"TRINITY_DN5132_c0_g1_i12"	0	1.42111
"TRINITY_DN5132_c0_g1_i13"	0	2.71349
"TRINITY_DN5132_c0_g1_i14"	0	0
"TRINITY_DN5132_c0_g1_i15"	0	0.483232
"TRINITY_DN5132_c0_g1_i2"	0	0.209997
"TRINITY_DN5132_c0_g1_i8"	0	0.854738
"TRINITY_DN5100_c0_g1_i1"	0	0
"TRINITY_DN5100_c0_g1_i10"	0	0.389661
"TRINITY_DN5100_c0_g1_i15"	0	0.929624
"TRINITY_DN5100_c0_g1_i16"	0	0
"TRINITY_DN5100_c0_g1_i3"	0	0
"TRINITY_DN5100_c0_g1_i4"	0	0.423171
"TRINITY_DN5100_c0_g1_i5"	0	3.77079
"TRINITY_DN5100_c0_g1_i6"	0	0
"TRINITY_DN5100_c0_g1_i7"	0	0.328485
"TRINITY_DN5100_c0_g1_i9"	0	0
"TRINITY_DN5173_c0_g1_i3"	0	0
"TRINITY_DN5173_c0_g1_i4"	0	1.22097
"TRINITY_DN5173_c0_g1_i5"	0	0.0548016
"TRINITY_DN5125_c0_g1_i1"	3.43138	0.100742
"TRINITY_DN5123_c0_g2_i2"	0	0
"TRINITY_DN5123_c0_g2_i3"	7.50268	0.297368
"TRINITY_DN5123_c0_g1_i1"	0	0.862388
"TRINITY_DN5123_c0_g1_i2"	0.0710247	1.6439
"TRINITY_DN5126_c0_g1_i1"	0	0
"TRINITY_DN5126_c0_g1_i2"	0.353465	0.141038
"TRINITY_DN5114_c0_g1_i1"	305.802	0
"TRINITY_DN5181_c0_g1_i1"	0	0.90896
"TRINITY_DN5181_c0_g1_i2"	0	0
"TRINITY_DN5198_c0_g1_i1"	0	2.0303
"TRINITY_DN5198_c0_g1_i10"	0	0
"TRINITY_DN5198_c0_g1_i13"	0	0.873643
"TRINITY_DN5198_c0_g1_i15"	0	0
"TRINITY_DN5198_c0_g1_i16"	0	0.614165
"TRINITY_DN5198_c0_g1_i2"	0	0
"TRINITY_DN5198_c0_g1_i3"	0	0
"TRINITY_DN5198_c0_g1_i6"	0	0
"TRINITY_DN5198_c0_g1_i7"	0	1.54793
"TRINITY_DN5198_c0_g1_i8"	0	0
"TRINITY_DN5180_c0_g1_i1"	0.000321821	0.285079
"TRINITY_DN5180_c0_g1_i2"	3.49191	0
"TRINITY_DN5192_c0_g1_i1"	6.6774	0.785101
"TRINITY_DN5192_c1_g1_i3"	0	6.21613
"TRINITY_DN5192_c1_g1_i4"	0	0
"TRINITY_DN5192_c1_g1_i5"	0	4.15902
"TRINITY_DN5192_c1_g1_i6"	0	5.0699
"TRINITY_DN5192_c1_g1_i7"	1.50027	1.49249
"TRINITY_DN5192_c1_g1_i8"	0	0.224097
"TRINITY_DN5166_c0_g1_i1"	24.9159	0.100996
"TRINITY_DN5197_c0_g1_i1"	1.678	0.149315
"TRINITY_DN5197_c0_g1_i2"	0	0
"TRINITY_DN5197_c0_g1_i3"	0	0
"TRINITY_DN5128_c0_g1_i1"	0	2.88119
"TRINITY_DN5128_c0_g1_i3"	0	1.32766
"TRINITY_DN5128_c1_g2_i1"	0	13.5747
"TRINITY_DN5128_c4_g1_i1"	2.3874	43.0462
"TRINITY_DN5128_c1_g1_i1"	0	8.9336
"TRINITY_DN5128_c1_g1_i2"	0.406035	0
"TRINITY_DN5128_c1_g1_i3"	0	3.08268
"TRINITY_DN5128_c1_g1_i4"	0	2.09528
"TRINITY_DN5128_c1_g1_i7"	0	0.500735
"TRINITY_DN5128_c3_g1_i1"	0	5.29056
"TRINITY_DN5128_c2_g1_i1"	0	0
"TRINITY_DN5128_c2_g1_i2"	1.14219	20.1851
"TRINITY_DN5128_c0_g2_i1"	0.74342	487.521
"TRINITY_DN5162_c0_g1_i1"	0	0
"TRINITY_DN5162_c0_g1_i2"	4.87099	171.346
"TRINITY_DN5162_c0_g1_i3"	0	0
"TRINITY_DN5162_c0_g1_i5"	0	0.142372
"TRINITY_DN5162_c0_g1_i6"	0	0.470086
"TRINITY_DN5162_c2_g1_i1"	0.80411	0.196797
"TRINITY_DN5162_c1_g1_i1"	0.529721	0.131502
"TRINITY_DN5162_c1_g1_i2"	0.237812	0.0442197
"TRINITY_DN5124_c1_g1_i1"	0	2.5149
"TRINITY_DN5137_c0_g1_i2"	0	8.14095
"TRINITY_DN5137_c0_g1_i3"	0	0
"TRINITY_DN5168_c0_g1_i1"	19.1627	0
"TRINITY_DN5168_c0_g1_i2"	57.095	26.8322
"TRINITY_DN5143_c0_g1_i1"	0	3.23396
"TRINITY_DN5143_c0_g2_i1"	0	3.44143
"TRINITY_DN5143_c0_g3_i1"	0	2.26129
"TRINITY_DN5150_c1_g2_i1"	0	4.60501
"TRINITY_DN5150_c1_g1_i1"	0.509542	10.4632
"TRINITY_DN5150_c0_g1_i1"	4.3872	410.916
"TRINITY_DN5150_c0_g1_i2"	0	108.854
"TRINITY_DN5150_c5_g1_i1"	0	0.112278
"TRINITY_DN5150_c2_g1_i1"	1.06222	2.69452
"TRINITY_DN5110_c0_g1_i1"	0	0.0524756
"TRINITY_DN5110_c0_g1_i2"	3.4961	6.58698
"TRINITY_DN5110_c0_g1_i3"	0	0
"TRINITY_DN5110_c0_g1_i4"	0	0
"TRINITY_DN5110_c0_g1_i5"	0	0.0524756
"TRINITY_DN5154_c0_g2_i1"	0	0.283468
"TRINITY_DN5154_c0_g2_i2"	0	0
"TRINITY_DN5154_c0_g1_i1"	0	0
"TRINITY_DN5154_c0_g1_i2"	0.0485194	0.979426
"TRINITY_DN5131_c0_g1_i1"	0	0.134434
"TRINITY_DN5182_c0_g2_i1"	0	0
"TRINITY_DN5182_c0_g2_i2"	0	0.843201
"TRINITY_DN5182_c0_g1_i1"	0	0.0830489
"TRINITY_DN5182_c0_g1_i2"	0	0
"TRINITY_DN5182_c0_g1_i3"	0.249943	0
"TRINITY_DN5182_c0_g1_i4"	0.784009	0
"TRINITY_DN5153_c0_g1_i2"	12.3946	1.32444
"TRINITY_DN5153_c0_g1_i3"	0.67732	0.381189
"TRINITY_DN5121_c0_g1_i1"	3719.15	0
"TRINITY_DN5111_c0_g1_i1"	12.5422	0
"TRINITY_DN5111_c0_g1_i2"	0	0
"TRINITY_DN5174_c0_g1_i1"	3.4601	340.77
"TRINITY_DN5174_c4_g1_i1"	0	0.537158
"TRINITY_DN5174_c0_g2_i1"	0	8.30707
"TRINITY_DN5196_c1_g2_i1"	0	1.98394
"TRINITY_DN5196_c0_g1_i1"	0	0.465232
"TRINITY_DN5196_c0_g1_i2"	0	0
"TRINITY_DN5196_c0_g1_i3"	0	1.50074
"TRINITY_DN5196_c0_g1_i4"	0	0.606452
"TRINITY_DN5196_c1_g1_i1"	0	2.45243
"TRINITY_DN5196_c1_g1_i2"	0	19.1285
"TRINITY_DN5195_c0_g1_i1"	0.653084	1.7453
"TRINITY_DN5179_c1_g1_i1"	22.7948	0
"TRINITY_DN5179_c2_g1_i1"	0	0
"TRINITY_DN5179_c0_g2_i1"	0	5.77018
"TRINITY_DN5179_c1_g2_i2"	0	2.77952
"TRINITY_DN5179_c0_g1_i4"	0.535842	0.549339
"TRINITY_DN5179_c0_g1_i5"	0	3.67174
"TRINITY_DN5179_c0_g3_i1"	0	30.0076
"TRINITY_DN5107_c0_g1_i1"	0.0351165	0.221184
"TRINITY_DN5107_c0_g1_i2"	0	0.0418541
"TRINITY_DN5106_c0_g1_i1"	0	0.23057
"TRINITY_DN5147_c5_g1_i1"	0	3.19116
"TRINITY_DN5147_c3_g1_i1"	1.07853	0
"TRINITY_DN5147_c3_g1_i3"	0.619191	1.13297
"TRINITY_DN5147_c3_g1_i4"	7.15413	14.9468
"TRINITY_DN5147_c3_g1_i5"	0	0
"TRINITY_DN5147_c0_g2_i1"	0.250703	3.17627
"TRINITY_DN5147_c1_g1_i1"	0	3.11931
"TRINITY_DN5147_c0_g1_i1"	0	3.45197
"TRINITY_DN5147_c0_g1_i2"	1.96302	2.28478
"TRINITY_DN5147_c0_g1_i3"	0	0
"TRINITY_DN5147_c0_g1_i4"	0	0
"TRINITY_DN5147_c0_g1_i5"	3.51803	15.731
"TRINITY_DN5147_c6_g1_i1"	0	0
"TRINITY_DN5135_c0_g1_i1"	5.79216	0.306957
"TRINITY_DN5135_c0_g1_i2"	0	0.0677859
"TRINITY_DN5158_c0_g1_i1"	0	0
"TRINITY_DN5158_c0_g1_i10"	0	0
"TRINITY_DN5158_c0_g1_i2"	0	2.94471
"TRINITY_DN5158_c0_g1_i3"	0	0.493101
"TRINITY_DN5158_c0_g1_i5"	0	0.304664
"TRINITY_DN5158_c0_g1_i6"	0	0
"TRINITY_DN5158_c0_g1_i8"	0	0
"TRINITY_DN5158_c0_g1_i9"	0	0.624553
"TRINITY_DN5158_c0_g2_i1"	0	1.07616
"TRINITY_DN5158_c0_g2_i2"	0	0
"TRINITY_DN5158_c0_g2_i3"	0.758629	0.383361
"TRINITY_DN5158_c0_g2_i4"	0	1.32219
"TRINITY_DN5158_c0_g2_i6"	0	0
"TRINITY_DN5158_c1_g1_i1"	0	0
"TRINITY_DN5158_c1_g1_i2"	0	5.32097
"TRINITY_DN5158_c6_g1_i1"	0	0
"TRINITY_DN5158_c7_g1_i1"	0	1.28674
"TRINITY_DN5144_c0_g2_i1"	6.40444	0
"TRINITY_DN5144_c0_g1_i1"	1.97118	0.0902052
"TRINITY_DN5165_c0_g1_i1"	0.192188	0.515333
"TRINITY_DN5108_c0_g1_i1"	0	0
"TRINITY_DN5108_c0_g1_i2"	0	1.81245
"TRINITY_DN5175_c1_g1_i1"	0	0
"TRINITY_DN5175_c1_g1_i10"	0	2.2991
"TRINITY_DN5175_c1_g1_i3"	1.11062e-06	0.0950959
"TRINITY_DN5175_c1_g1_i4"	0	0
"TRINITY_DN5175_c1_g1_i6"	0.0949292	0
"TRINITY_DN5175_c1_g1_i7"	0	1.42607
"TRINITY_DN5175_c1_g1_i9"	0	0
"TRINITY_DN5175_c0_g1_i1"	0	0
"TRINITY_DN5175_c0_g1_i10"	0	0.541934
"TRINITY_DN5175_c0_g1_i12"	0	2.89485
"TRINITY_DN5175_c0_g1_i13"	1.29021	15.1088
"TRINITY_DN5175_c0_g1_i2"	0	0.541934
"TRINITY_DN5175_c0_g1_i3"	0	0
"TRINITY_DN5175_c0_g1_i4"	0	0.774504
"TRINITY_DN5175_c0_g1_i6"	0	1.48692
"TRINITY_DN5175_c0_g1_i9"	6.75947	15.7541
"TRINITY_DN5167_c0_g3_i1"	0	0
"TRINITY_DN5167_c0_g4_i1"	0	1.08171
"TRINITY_DN5167_c1_g1_i1"	0	0.55105
"TRINITY_DN5167_c1_g1_i2"	0	0
"TRINITY_DN5167_c0_g1_i10"	0	0.0710797
"TRINITY_DN5167_c0_g1_i11"	0	0
"TRINITY_DN5167_c0_g1_i12"	0	0
"TRINITY_DN5167_c0_g1_i3"	0	0
"TRINITY_DN5167_c0_g1_i4"	0	0
"TRINITY_DN5167_c0_g1_i8"	0	0.0688281
"TRINITY_DN5167_c2_g1_i1"	0.486594	1.89311
"TRINITY_DN5167_c0_g2_i1"	19.8885	8.09345
"TRINITY_DN5167_c0_g2_i10"	93.2311	15.1369
"TRINITY_DN5167_c0_g2_i2"	18.1448	29.7031
"TRINITY_DN5167_c0_g2_i3"	0.0462547	0.078428
"TRINITY_DN5167_c0_g2_i4"	0	0.259745
"TRINITY_DN5167_c0_g2_i6"	0	1.12961
"TRINITY_DN5167_c0_g2_i7"	0	3.43268
"TRINITY_DN5185_c0_g1_i1"	0	4.29143
"TRINITY_DN5185_c0_g1_i2"	0	2.62574
"TRINITY_DN5194_c0_g1_i1"	0	0
"TRINITY_DN5194_c0_g1_i2"	0	0
"TRINITY_DN5194_c0_g1_i4"	0	0.268124
"TRINITY_DN5194_c0_g1_i5"	0	2.15677
"TRINITY_DN5194_c0_g1_i6"	0	0.931932
"TRINITY_DN5194_c0_g1_i7"	0	0.338265
"TRINITY_DN5194_c0_g3_i1"	0	0
"TRINITY_DN5194_c0_g3_i2"	0	0
"TRINITY_DN5194_c0_g4_i1"	0	0
"TRINITY_DN5194_c0_g2_i1"	0	1.00962
"TRINITY_DN5156_c0_g1_i1"	0.0979773	0.3785
"TRINITY_DN5156_c0_g1_i2"	1.8892	4.77447
"TRINITY_DN5104_c0_g1_i1"	141.747	0
"TRINITY_DN5184_c0_g1_i1"	11.9102	0
"TRINITY_DN5142_c0_g1_i1"	0	5.83927
"TRINITY_DN5142_c0_g1_i2"	0	0
"TRINITY_DN5142_c0_g1_i3"	0	0.118727
"TRINITY_DN5142_c0_g1_i4"	0	0
"TRINITY_DN5142_c0_g1_i6"	0	1.59779
"TRINITY_DN5142_c0_g1_i7"	0	0
"TRINITY_DN5142_c0_g1_i8"	0	0
"TRINITY_DN5136_c0_g1_i1"	0.516623	14.0843
"TRINITY_DN5136_c0_g1_i2"	0.478905	2.99881
"TRINITY_DN5136_c0_g1_i3"	2.5266	10.1598
"TRINITY_DN5136_c0_g1_i4"	0	0
"TRINITY_DN5136_c1_g1_i1"	0	0
"TRINITY_DN5136_c1_g1_i2"	0	0
"TRINITY_DN5136_c1_g1_i4"	0	0.751983
"TRINITY_DN5136_c0_g2_i1"	0	0
"TRINITY_DN5136_c1_g2_i1"	1.01219	0
"TRINITY_DN5146_c0_g1_i1"	0	0
"TRINITY_DN5146_c0_g1_i10"	0	0
"TRINITY_DN5146_c0_g1_i11"	13.5134	0
"TRINITY_DN5146_c0_g1_i2"	0	0
"TRINITY_DN5146_c0_g1_i3"	0	0
"TRINITY_DN5146_c0_g1_i4"	0	0
"TRINITY_DN5146_c0_g1_i5"	0	0
"TRINITY_DN5146_c0_g1_i6"	0	0
"TRINITY_DN5146_c0_g1_i7"	0	0
"TRINITY_DN5159_c0_g1_i1"	0	330.188
"TRINITY_DN5159_c0_g1_i2"	0	12.2822
"TRINITY_DN5159_c0_g1_i3"	0	71.5156
"TRINITY_DN5191_c0_g2_i1"	0.576119	0.322302
"TRINITY_DN5191_c0_g1_i1"	0.629108	0.274373
"TRINITY_DN5157_c0_g1_i1"	0	0
"TRINITY_DN5157_c0_g1_i2"	14.0238	0.180205
"TRINITY_DN5157_c0_g1_i3"	0.172222	0.0609948
"TRINITY_DN5157_c0_g1_i4"	0	0
"TRINITY_DN5134_c0_g1_i1"	0	1.47453
"TRINITY_DN5134_c0_g1_i2"	0	0.452996
"TRINITY_DN5134_c0_g1_i3"	0	0.397259
"TRINITY_DN5134_c0_g1_i4"	0	0.710208
"TRINITY_DN5134_c0_g1_i6"	0	0.707904
"TRINITY_DN5134_c0_g1_i9"	0	1.27924
"TRINITY_DN5115_c0_g1_i1"	35.8379	7.54303
"TRINITY_DN5115_c0_g2_i1"	0	0
"TRINITY_DN5115_c0_g2_i2"	0	0
"TRINITY_DN5115_c0_g2_i3"	0	0
"TRINITY_DN5115_c0_g2_i4"	0	0
"TRINITY_DN5115_c1_g1_i1"	0	0
"TRINITY_DN5115_c1_g1_i2"	194.445	20.3022
"TRINITY_DN5115_c1_g1_i3"	0	0
"TRINITY_DN5155_c0_g1_i1"	0	0.885778
"TRINITY_DN5155_c0_g1_i2"	0	5.69252
"TRINITY_DN5155_c0_g1_i3"	0	0
"TRINITY_DN5155_c0_g1_i5"	0	0.943187
"TRINITY_DN5155_c0_g1_i6"	0	6.52632
"TRINITY_DN5119_c0_g1_i1"	0	0
"TRINITY_DN5119_c0_g1_i2"	0	0
"TRINITY_DN5119_c0_g1_i3"	0	0
"TRINITY_DN5119_c0_g2_i1"	0	0
"TRINITY_DN5122_c0_g1_i1"	5.3615	1.53557
"TRINITY_DN5112_c0_g1_i1"	0	0
"TRINITY_DN5112_c0_g1_i2"	16.2981	12.5037
"TRINITY_DN5177_c0_g3_i1"	0.000247289	3.1283
"TRINITY_DN5177_c0_g4_i1"	21.1571	4.09258
"TRINITY_DN5177_c0_g5_i1"	0	0
"TRINITY_DN5177_c2_g1_i1"	0	1.36516
"TRINITY_DN5177_c0_g2_i1"	0	2.07875
"TRINITY_DN5177_c0_g1_i1"	0	0
"TRINITY_DN5177_c0_g1_i2"	0	2.82519
"TRINITY_DN5138_c0_g1_i1"	0	52.6588
"TRINITY_DN5138_c0_g1_i2"	0	0
"TRINITY_DN5138_c0_g1_i3"	0	0.0960899
"TRINITY_DN5138_c0_g1_i4"	0	0.186352
"TRINITY_DN5138_c0_g1_i5"	0	7.28756e-07
"TRINITY_DN5170_c0_g1_i1"	9.53749	1.02875
"TRINITY_DN5178_c9_g1_i1"	0	2.35169
"TRINITY_DN5178_c13_g1_i1"	0	0
"TRINITY_DN5178_c0_g2_i1"	7.29384	12.342
"TRINITY_DN5178_c1_g1_i1"	5.1311	5.57767
"TRINITY_DN5178_c1_g1_i2"	0	11.8152
"TRINITY_DN5178_c2_g2_i1"	0	0.873673
"TRINITY_DN5178_c4_g2_i1"	0	1.44088
"TRINITY_DN5178_c2_g1_i1"	0	0.403001
"TRINITY_DN5178_c2_g1_i2"	0.375283	6.05121
"TRINITY_DN5178_c2_g1_i3"	0	2.86948
"TRINITY_DN5178_c2_g1_i4"	0	0
"TRINITY_DN5178_c14_g1_i1"	0	1.23275
"TRINITY_DN5178_c6_g1_i1"	0	0
"TRINITY_DN5178_c4_g1_i1"	0	0.270471
"TRINITY_DN5178_c4_g3_i1"	0	1.61614
"TRINITY_DN5178_c0_g3_i1"	0.720139	11.1866
"TRINITY_DN5178_c0_g1_i1"	0.547423	2.14526
"TRINITY_DN5178_c0_g1_i10"	0	0.280468
"TRINITY_DN5178_c0_g1_i12"	0	0.533508
"TRINITY_DN5178_c0_g1_i14"	0	0
"TRINITY_DN5178_c0_g1_i15"	0	0
"TRINITY_DN5178_c0_g1_i16"	0	0
"TRINITY_DN5178_c0_g1_i19"	0	2.34464
"TRINITY_DN5178_c0_g1_i21"	0	0
"TRINITY_DN5178_c0_g1_i3"	6.68879	0
"TRINITY_DN5178_c0_g1_i4"	0	0.561967
"TRINITY_DN5178_c0_g1_i5"	0	0.101545
"TRINITY_DN5178_c0_g1_i6"	0	0
"TRINITY_DN5178_c0_g1_i7"	0	3.12968
"TRINITY_DN5178_c0_g1_i8"	2.95819	0
"TRINITY_DN5178_c5_g1_i1"	0.477008	0
"TRINITY_DN5183_c0_g1_i1"	0	0
"TRINITY_DN5183_c0_g1_i10"	0	0
"TRINITY_DN5183_c0_g1_i3"	0	0.0945792
"TRINITY_DN5183_c0_g1_i5"	0	0
