"072"	"294"
"TRINITY_DN8518_c0_g1_i1"	27.5468	141.482
"TRINITY_DN23359_c14_g1_i1"	25.2521	1830.79
"TRINITY_DN38993_c1_g1_i1"	56.1458	423.97
"TRINITY_DN13470_c0_g1_i1"	34.653	161.414
"TRINITY_DN3970_c0_g1_i1"	14.2349	201.657
"TRINITY_DN12645_c0_g1_i3"	21.4161	150.246
"TRINITY_DN673_c1_g1_i1"	12.5243	233.649
"TRINITY_DN3165_c0_g1_i1"	38.0992	890.402
"TRINITY_DN11921_c1_g1_i1"	33.7278	133.653
"TRINITY_DN18184_c0_g1_i3"	76.8264	262.992
"TRINITY_DN35500_c0_g1_i1"	24.8101	291.507
"TRINITY_DN10036_c4_g1_i1"	56.3378	211.54
"TRINITY_DN26468_c3_g1_i1"	69.6379	276.427
"TRINITY_DN26489_c0_g1_i1"	24.2058	391.499
"TRINITY_DN26489_c0_g2_i1"	24.2058	391.499
"TRINITY_DN17326_c0_g1_i1"	64.0606	1501.26
"TRINITY_DN17326_c2_g1_i1"	75.3256	1797.98
"TRINITY_DN17334_c0_g1_i2"	20.6748	272.535
"TRINITY_DN16578_c0_g1_i2"	14.1169	216.005
"TRINITY_DN16580_c1_g1_i2"	15.7877	190.364
"TRINITY_DN5271_c0_g1_i1"	35.0001	176.254
"TRINITY_DN3407_c0_g1_i2"	25.5712	172.631
"TRINITY_DN24011_c0_g1_i1"	30.973	272.786
"TRINITY_DN22211_c1_g1_i1"	13.7929	231.577
"TRINITY_DN22211_c1_g1_i3"	12.1463	295.682
"TRINITY_DN13077_c0_g1_i2"	21.2299	130.225
"TRINITY_DN12315_c0_g1_i2"	37.6321	286.078
"TRINITY_DN11451_c0_g1_i1"	31.5212	181.622
"TRINITY_DN27867_c0_g1_i1"	13.9597	269.151
"TRINITY_DN1992_c0_g1_i1"	53.953	247.873
"TRINITY_DN1970_c0_g1_i1"	26.9964	170.974
"TRINITY_DN1933_c0_g1_i2"	24.9466	233.222
"TRINITY_DN16215_c0_g1_i1"	28.0293	133.053
"TRINITY_DN33540_c0_g1_i1"	35.6414	240.581
"TRINITY_DN32707_c2_g1_i1"	28.7532	398.99
"TRINITY_DN32705_c1_g1_i1"	32.4888	233.508
"TRINITY_DN32670_c1_g1_i1"	10.6573	237.895
"TRINITY_DN22778_c0_g1_i1"	9.5574	303.678
"TRINITY_DN38109_c0_g1_i1"	33.1522	456.59
"TRINITY_DN9915_c0_g1_i4"	28.1805	532.012
"TRINITY_DN2350_c0_g2_i1"	35.9758	150.58
"TRINITY_DN2361_c0_g2_i2"	36.3507	104.477
"TRINITY_DN1450_c0_g1_i1"	38.2134	129.772
"TRINITY_DN1435_c0_g1_i1"	27.4427	250.094
"TRINITY_DN1435_c0_g1_i2"	50.8529	176.212
"TRINITY_DN19177_c0_g2_i1"	30.6125	284.467
"TRINITY_DN19211_c2_g1_i3"	58.203	201.88
"TRINITY_DN11083_c0_g1_i1"	59.5737	303.124
"TRINITY_DN17685_c0_g1_i3"	36.239	221.222
"TRINITY_DN25947_c0_g1_i1"	31.3294	256.259
"TRINITY_DN23309_c1_g1_i1"	105.213	1100.65
"TRINITY_DN14135_c1_g1_i3"	25.607	149.87
"TRINITY_DN14135_c0_g1_i2"	11.3296	250.142
"TRINITY_DN14126_c0_g1_i1"	40.1982	113.935
"TRINITY_DN5748_c1_g1_i1"	19.1181	406.084
"TRINITY_DN5757_c0_g1_i2"	29.2552	277.738
"TRINITY_DN29731_c0_g1_i1"	18.3894	225.414
"TRINITY_DN29730_c2_g1_i1"	46.537	197.818
"TRINITY_DN4843_c3_g3_i3"	30.9642	248.372
"TRINITY_DN21537_c0_g1_i1"	47.7453	167.245
"TRINITY_DN21537_c0_g1_i2"	54.9866	212.175
"TRINITY_DN12567_c0_g1_i1"	39.3333	199.91
"TRINITY_DN19907_c1_g5_i2"	14.9711	187.976
"TRINITY_DN19900_c0_g1_i1"	69.4033	268.877
"TRINITY_DN20025_c1_g1_i7"	43.57	152.061
"TRINITY_DN9708_c6_g1_i1"	70.8591	254.203
"TRINITY_DN500_c0_g1_i1"	23.1042	1175.8
"TRINITY_DN500_c0_g1_i2"	8.59656	410.643
"TRINITY_DN503_c0_g1_i1"	32.3194	123.333
"TRINITY_DN549_c0_g3_i1"	55.3126	220.228
"TRINITY_DN549_c5_g1_i1"	26.9968	158.704
"TRINITY_DN534_c0_g1_i2"	31.9492	161.531
"TRINITY_DN2196_c2_g2_i1"	25.1111	144.714
"TRINITY_DN2135_c0_g1_i1"	19.898	257.286
"TRINITY_DN35391_c1_g1_i1"	31.5176	246.237
"TRINITY_DN35398_c5_g1_i1"	104.165	1292.92
"TRINITY_DN35457_c0_g1_i1"	49.3093	1074.24
"TRINITY_DN17254_c0_g1_i1"	8.60554	354.732
"TRINITY_DN7006_c0_g1_i2"	54.4676	289.696
"TRINITY_DN938_c0_g1_i1"	43.727	168.199
"TRINITY_DN32874_c2_g1_i1"	32.7137	183.184
"TRINITY_DN3372_c0_g1_i1"	38.5452	189.049
"TRINITY_DN3321_c0_g1_i14"	21.4389	148.051
"TRINITY_DN2431_c0_g2_i3"	39.8317	124.1
"TRINITY_DN1573_c0_g1_i2"	39.1076	122.277
"TRINITY_DN21298_c0_g1_i1"	42.7022	434.513
"TRINITY_DN12149_c0_g2_i1"	31.0745	318.88
"TRINITY_DN12187_c0_g1_i1"	54.5207	202.819
"TRINITY_DN20376_c0_g1_i2"	22.1496	124.192
"TRINITY_DN10530_c0_g1_i1"	20.4221	535.019
"TRINITY_DN17839_c0_g1_i2"	46.1807	449.499
"TRINITY_DN8655_c0_g1_i1"	50.7087	210.496
"TRINITY_DN1011_c0_g1_i10"	27.1104	139.233
"TRINITY_DN1018_c0_g1_i1"	92.8908	1277.99
"TRINITY_DN1018_c0_g1_i5"	27.1159	319.746
"TRINITY_DN389_c0_g1_i8"	37.5445	166.057
"TRINITY_DN14426_c0_g1_i1"	57.0354	214.476
"TRINITY_DN31735_c0_g1_i1"	59.1893	874.837
"TRINITY_DN4997_c0_g2_i1"	28.4581	287.235
"TRINITY_DN4997_c0_g1_i1"	53.711	266.104
"TRINITY_DN5080_c1_g1_i1"	86.3738	1120.92
"TRINITY_DN5054_c0_g1_i1"	72.1064	266.376
"TRINITY_DN12863_c0_g1_i2"	21.1144	154.298
"TRINITY_DN8947_c0_g1_i1"	9.20432	331.037
"TRINITY_DN1358_c0_g1_i1"	48.7135	167.847
"TRINITY_DN27387_c0_g1_i1"	57.3368	274.565
"TRINITY_DN10145_c0_g1_i1"	16.1133	256.305
"TRINITY_DN10168_c0_g1_i4"	44.7092	331.764
"TRINITY_DN26592_c0_g1_i1"	21.4328	142.295
"TRINITY_DN26579_c0_g1_i1"	24.823	436.375
"TRINITY_DN6265_c0_g1_i19"	48.5187	231.059
"TRINITY_DN17553_c0_g2_i1"	34.3695	387.338
"TRINITY_DN5374_c0_g2_i2"	28.5384	148.275
"TRINITY_DN1652_c0_g1_i15"	60.0951	385.638
"TRINITY_DN1698_c1_g1_i1"	33.2747	344.866
"TRINITY_DN1698_c1_g1_i5"	42.8141	384.988
"TRINITY_DN39530_c0_g1_i1"	38.6282	415.161
"TRINITY_DN38643_c0_g1_i1"	37.3568	383.974
"TRINITY_DN38679_c2_g1_i1"	68.6003	269.037
"TRINITY_DN22302_c0_g1_i3"	52.4861	194.492
"TRINITY_DN29651_c0_g1_i1"	29.061	260.379
"TRINITY_DN29646_c1_g1_i1"	70.596	338.164
