"072"	"294"
"TRINITY_DN11012_c1_g1_i1"	156.271	273.094
"TRINITY_DN7253_c0_g2_i1"	212.94	265.206
"TRINITY_DN7277_c2_g2_i1"	366.912	489.962
"TRINITY_DN7222_c0_g1_i1"	581.711	255.278
"TRINITY_DN11110_c0_g2_i1"	156.645	305.592
"TRINITY_DN35726_c0_g1_i1"	253.389	306.067
"TRINITY_DN26748_c1_g1_i1"	337.879	156.876
"TRINITY_DN26687_c3_g1_i1"	685.372	340.546
"TRINITY_DN26674_c3_g1_i1"	574.027	197.13
"TRINITY_DN17688_c3_g1_i2"	1368.43	906.604
"TRINITY_DN17643_c0_g1_i1"	400.417	105.002
"TRINITY_DN17701_c0_g1_i1"	332.116	139.9
"TRINITY_DN3593_c0_g1_i25"	143.747	671.535
"TRINITY_DN16905_c2_g1_i8"	309.04	1698.35
"TRINITY_DN16905_c21_g1_i1"	1311.64	2297.89
"TRINITY_DN2663_c0_g1_i1"	879.29	692.996
"TRINITY_DN1780_c1_g2_i2"	171.992	713.998
"TRINITY_DN24141_c0_g1_i1"	615.558	690.158
"TRINITY_DN24118_c0_g1_i1"	3622.37	1007.62
"TRINITY_DN24062_c1_g1_i1"	542.134	107.356
"TRINITY_DN24062_c0_g1_i1"	1538.34	236.05
"TRINITY_DN40571_c0_g1_i1"	982.617	151.511
"TRINITY_DN6676_c0_g1_i1"	224.645	189.289
"TRINITY_DN29717_c3_g1_i1"	4205.63	1323.17
"TRINITY_DN29755_c1_g1_i1"	307.444	184.92
"TRINITY_DN13370_c0_g1_i5"	367.421	229.062
"TRINITY_DN29833_c0_g1_i1"	634.989	485.883
"TRINITY_DN193_c4_g1_i1"	963.823	360.87
"TRINITY_DN193_c1_g1_i1"	108.703	737.887
"TRINITY_DN138_c1_g4_i1"	342.552	71.8266
"TRINITY_DN21610_c0_g1_i6"	186.469	777.828
"TRINITY_DN21602_c0_g1_i1"	303.822	1955.23
"TRINITY_DN21680_c0_g2_i1"	430.772	183.524
"TRINITY_DN21716_c0_g1_i2"	208.763	500.204
"TRINITY_DN21705_c0_g1_i4"	1061.93	204.91
"TRINITY_DN19887_c0_g1_i2"	1038.17	570.181
"TRINITY_DN19833_c0_g1_i1"	336.181	363.301
"TRINITY_DN19985_c0_g1_i1"	729.823	1084.46
"TRINITY_DN20025_c0_g1_i1"	278.164	384.663
"TRINITY_DN20856_c1_g1_i1"	570.65	652.417
"TRINITY_DN3055_c1_g1_i6"	483.495	313.18
"TRINITY_DN552_c1_g1_i1"	163.634	394.353
"TRINITY_DN516_c0_g2_i1"	1708.01	207.047
"TRINITY_DN578_c0_g3_i1"	555.039	129.422
"TRINITY_DN562_c0_g1_i15"	634.555	1588.71
"TRINITY_DN548_c0_g1_i10"	2068.08	453.805
"TRINITY_DN568_c0_g2_i1"	310.133	198.04
"TRINITY_DN593_c2_g1_i1"	234.079	334.714
"TRINITY_DN593_c9_g1_i1"	161.046	284.171
"TRINITY_DN8871_c0_g1_i1"	426.192	319.608
"TRINITY_DN2116_c1_g1_i18"	216.563	299.415
"TRINITY_DN35351_c0_g1_i1"	307.256	110.596
"TRINITY_DN35321_c12_g1_i1"	318.372	366.793
"TRINITY_DN10946_c1_g1_i1"	718.535	684.806
"TRINITY_DN35393_c0_g1_i1"	174.597	267.932
"TRINITY_DN35423_c3_g1_i1"	375.787	2430.26
"TRINITY_DN25491_c0_g1_i1"	2944.77	1240.78
"TRINITY_DN25469_c0_g2_i1"	408.662	151.456
"TRINITY_DN7091_c0_g1_i1"	85.3683	434.938
"TRINITY_DN941_c0_g1_i1"	174.569	264.337
"TRINITY_DN942_c48_g1_i1"	1071.39	614.224
"TRINITY_DN938_c0_g1_i10"	682.732	2031.98
"TRINITY_DN915_c1_g1_i2"	720.039	299.875
"TRINITY_DN966_c0_g3_i1"	755.662	409.399
"TRINITY_DN911_c0_g1_i3"	987.616	141.325
"TRINITY_DN6148_c0_g1_i4"	282.656	113.531
"TRINITY_DN6151_c2_g2_i1"	408.845	59.3111
"TRINITY_DN6120_c0_g1_i2"	1572.38	365.368
"TRINITY_DN15646_c2_g1_i2"	1036.78	356.203
"TRINITY_DN32925_c0_g1_i1"	569.822	1146.39
"TRINITY_DN3371_c0_g1_i3"	631.349	161.394
"TRINITY_DN3368_c1_g1_i1"	190.091	152.283
"TRINITY_DN3376_c0_g1_i1"	100.889	402.927
"TRINITY_DN14830_c0_g2_i2"	1607.34	2027.62
"TRINITY_DN14906_c0_g1_i6"	2609.15	547.817
"TRINITY_DN14906_c1_g1_i1"	1988.17	354.385
"TRINITY_DN40132_c0_g1_i1"	248.834	1939.31
"TRINITY_DN2457_c2_g1_i3"	313.575	665.825
"TRINITY_DN2487_c2_g2_i1"	277.345	1520.85
"TRINITY_DN2444_c0_g1_i2"	514.444	233.802
"TRINITY_DN2444_c0_g1_i6"	514.173	308.631
"TRINITY_DN1568_c0_g1_i18"	610.514	616.149
"TRINITY_DN1546_c0_g1_i5"	810.225	1682.4
"TRINITY_DN1576_c0_g2_i1"	903.663	632.32
"TRINITY_DN30362_c1_g1_i1"	2396.3	249.745
"TRINITY_DN21136_c2_g1_i1"	425.681	162.963
"TRINITY_DN21220_c0_g1_i1"	400.14	1073.52
"TRINITY_DN21213_c0_g1_i1"	146.466	298.08
"TRINITY_DN21170_c0_g1_i1"	561.565	227.081
"TRINITY_DN21255_c0_g1_i1"	626.651	299.64
"TRINITY_DN21312_c0_g1_i1"	479.008	833.636
"TRINITY_DN21328_c0_g2_i1"	2714.36	658.328
"TRINITY_DN7379_c0_g1_i2"	1062.65	886.25
"TRINITY_DN7378_c0_g1_i3"	174.974	768.69
"TRINITY_DN19516_c0_g1_i2"	943.109	1657.17
"TRINITY_DN19506_c0_g1_i1"	236.728	244.23
"TRINITY_DN20453_c0_g1_i1"	2034.85	1489.68
"TRINITY_DN20478_c1_g1_i1"	2528.34	489.441
"TRINITY_DN20454_c0_g1_i1"	296.56	122.699
"TRINITY_DN5580_c0_g2_i2"	1231.62	2222.28
"TRINITY_DN4633_c0_g2_i5"	368.465	76.0128
"TRINITY_DN4695_c0_g1_i1"	658.16	196.621
"TRINITY_DN4629_c2_g1_i1"	2495.62	2441.65
"TRINITY_DN18730_c0_g1_i1"	1204.84	629.184
"TRINITY_DN27048_c0_g1_i1"	317.579	196.369
"TRINITY_DN26983_c2_g1_i1"	1396.42	883.677
"TRINITY_DN9505_c0_g1_i5"	201.794	151.258
"TRINITY_DN1845_c1_g5_i1"	451.919	205.847
"TRINITY_DN1828_c0_g1_i1"	273.947	147.208
"TRINITY_DN1861_c1_g2_i1"	2996.2	928.218
"TRINITY_DN1811_c0_g1_i2"	637.023	190.978
"TRINITY_DN25065_c1_g1_i1"	2275.47	486.856
"TRINITY_DN16088_c0_g1_i4"	430.771	136.393
"TRINITY_DN16047_c0_g1_i1"	138.37	289.051
"TRINITY_DN338_c0_g1_i1"	428.091	154.811
"TRINITY_DN391_c0_g1_i6"	652.041	426.01
"TRINITY_DN15217_c0_g1_i1"	560.517	160.258
"TRINITY_DN5830_c0_g1_i3"	409.608	205.305
"TRINITY_DN773_c1_g1_i1"	466.368	1464.22
"TRINITY_DN773_c1_g1_i2"	3227.05	1635.67
"TRINITY_DN773_c1_g1_i8"	320.005	186.994
"TRINITY_DN743_c0_g2_i1"	901.076	2268.1
"TRINITY_DN791_c23_g1_i2"	1089.36	514.256
"TRINITY_DN745_c1_g1_i2"	1198.56	671.859
"TRINITY_DN739_c0_g1_i4"	513.028	286.974
"TRINITY_DN13700_c0_g1_i1"	452.444	1209.62
"TRINITY_DN9802_c0_g1_i1"	112.1	410.128
"TRINITY_DN2250_c0_g1_i2"	613.963	574.341
"TRINITY_DN19076_c0_g1_i3"	322.296	116.73
"TRINITY_DN19031_c0_g1_i1"	1600.37	179.478
"TRINITY_DN19075_c0_g1_i1"	156.734	298.385
"TRINITY_DN1367_c0_g1_i1"	267.406	222.875
"TRINITY_DN20050_c0_g1_i1"	165.748	2165
"TRINITY_DN18312_c0_g1_i2"	1220.02	476.036
"TRINITY_DN18335_c1_g1_i1"	213.267	419.538
"TRINITY_DN7103_c0_g1_i1"	599.516	1588.34
"TRINITY_DN7186_c0_g1_i2"	218.649	333.029
"TRINITY_DN10168_c0_g1_i3"	149.719	1065.81
"TRINITY_DN10110_c1_g1_i1"	505.295	75.8171
"TRINITY_DN17478_c0_g1_i1"	417.523	242.034
"TRINITY_DN6234_c0_g1_i2"	218.687	137.355
"TRINITY_DN17598_c0_g1_i7"	530.377	795.168
"TRINITY_DN4462_c0_g1_i1"	752.249	138.445
"TRINITY_DN25039_c0_g1_i1"	241.073	346.518
"TRINITY_DN15899_c0_g2_i1"	260.316	444.098
"TRINITY_DN9331_c1_g1_i2"	95.7592	904.855
"TRINITY_DN1652_c0_g1_i7"	401.184	172.796
"TRINITY_DN1606_c0_g2_i1"	64.5515	650.723
"TRINITY_DN1696_c2_g1_i2"	472.199	71.837
"TRINITY_DN23147_c3_g1_i1"	618.395	148.668
"TRINITY_DN14064_c1_g2_i1"	250.237	180.192
"TRINITY_DN14048_c0_g1_i1"	552.818	214.363
"TRINITY_DN31426_c0_g1_i1"	487.775	85.3849
"TRINITY_DN38625_c4_g1_i1"	794.974	492.581
"TRINITY_DN22336_c0_g1_i1"	814.736	132.72
"TRINITY_DN38723_c3_g1_i1"	1068.6	295.13
"TRINITY_DN38703_c3_g1_i1"	278.598	584.344
"TRINITY_DN38735_c0_g1_i1"	137.188	399.009
"TRINITY_DN38736_c1_g1_i1"	262.743	175.3
"TRINITY_DN29647_c1_g1_i1"	587.814	89.9944
"TRINITY_DN29624_c4_g1_i1"	573.56	229.755
"TRINITY_DN29645_c0_g1_i1"	85.3763	501.417
"TRINITY_DN29646_c0_g1_i1"	650.427	565.856
"TRINITY_DN29641_c0_g1_i1"	239.783	324.697
"TRINITY_DN29630_c2_g2_i1"	527.24	285.885
"TRINITY_DN29612_c4_g1_i1"	740.873	348.372
"TRINITY_DN13227_c2_g1_i1"	282.37	150.576
