"kMEblack"	"kMEblue"	"kMEgreen"	"kMEgrey"	"kMEturquoise"	"kMEyellow"
"TRINITY_DN43_c0_g2_i1"	0.32984411835474	0.584396862053798	-0.230068632892643	-0.158848431714629	0.979219699098135	-0.126710135477137
"TRINITY_DN63_c0_g1_i3"	0.301539734356296	0.588154798003316	-0.241678436428046	-0.20013586593718	0.982260611773965	-0.119653524392887
"TRINITY_DN63_c0_g1_i2"	0.262059958517251	0.598940434106686	-0.209367658189094	-0.189573826234808	0.959416655519636	-0.145362515629412
"TRINITY_DN22_c0_g1_i6"	0.227294462432906	0.594022936698523	-0.223802419920467	-0.169520694019779	0.960358683445494	-0.0981099426239909
"TRINITY_DN74_c0_g1_i1"	0.154003030422303	0.58201950335673	-0.0603945851555938	-0.084922468823775	0.921252740529022	-0.249139051321851
"TRINITY_DN15_c0_g1_i1"	0.124106918744023	0.783278568631065	-0.0648065403136097	-0.381183708097216	0.931415819008145	-0.18964359806621
"TRINITY_DN72_c0_g1_i5"	-0.206239123444305	0.346216349672906	0.107867178896973	-0.366566739269725	0.2740540585525	-0.0796583413577887
"TRINITY_DN72_c0_g1_i13"	0.00486282700032623	-0.00732536977142082	-0.0475134728095376	-0.2151844991317	-0.165940473427745	0.275830232911807
"TRINITY_DN72_c0_g1_i7"	-0.19042338548316	0.274227584791464	0.0941942139558668	-0.295123451418763	0.184155035883	-0.068083121297087
"TRINITY_DN72_c0_g1_i9"	0.0116764054691743	-0.103914061889842	-0.0359139011978382	-0.152351866592034	0.0111417611733749	-0.185453877625642
"TRINITY_DN72_c0_g1_i12"	-0.412291191851121	0.64353337161652	0.453128924044258	-0.332549557414068	0.538079903179103	-0.542509958327745
"TRINITY_DN72_c0_g1_i8"	-0.785630165739733	0.29223733831307	0.851116228380339	-0.0798666999077419	-0.191265136093392	-0.671497004971818
"TRINITY_DN55_c0_g1_i1"	-0.774219043446212	0.590011128041216	0.847320111530684	-0.1921614121297	0.0795169629893476	-0.632074401473261
"TRINITY_DN51_c0_g2_i1"	0.0519765586735294	0.745183676918429	0.0437674178859157	-0.196784830615318	0.947544148474913	-0.297850118285042
"TRINITY_DN51_c0_g1_i1"	0.00697122526353988	0.74482584642536	0.0528579452754679	-0.180717393936129	0.925727603319947	-0.268690973710285
"TRINITY_DN91_c0_g2_i1"	0.890795419288253	-0.478383102650721	-0.763571398777433	0.090584346759673	-0.0638005707086363	0.727019010316685
"TRINITY_DN40_c0_g1_i3"	0.258538306521713	0.604399114250715	-0.195794540375874	-0.16799418011862	0.984396139735853	-0.163884831603725
"TRINITY_DN40_c0_g1_i2"	0.277595303918635	0.607915956929	-0.183416756087313	-0.151448903387803	0.986376861105324	-0.177661524852041
"TRINITY_DN50_c0_g1_i4"	0.185334079091347	0.578023690808719	-0.152798595188228	-0.0794485488821899	0.968192734883055	-0.201690441565033
"TRINITY_DN50_c0_g1_i1"	0.112766440790183	0.766221391382719	0.0794966808506808	-0.292131408632155	0.868582691847117	-0.298892974977803
"TRINITY_DN60_c0_g1_i2"	-0.0309940482589021	0.898798585773684	0.11798481931035	-0.477907461732122	0.833894041597086	-0.249541645494837
"TRINITY_DN81_c0_g1_i7"	-0.350578431126257	0.947099643481603	0.531092321655026	-0.469457427329375	0.612354656767618	-0.532997574065395
"TRINITY_DN81_c0_g1_i19"	-0.347017844582199	0.937434964362511	0.592699809803968	-0.565218309345136	0.427777594648468	-0.473308223846249
"TRINITY_DN81_c0_g1_i13"	-0.540342632606617	0.669429096841957	0.778958589149104	-0.34006866437183	0.0184278483901394	-0.486408754116777
"TRINITY_DN81_c0_g1_i28"	-0.384983895510083	0.960415420091992	0.581040783782884	-0.475576967367504	0.521514559848901	-0.500330190382515
"TRINITY_DN81_c0_g1_i1"	-0.40372756528084	0.902532991912137	0.594819990939246	-0.438775927075092	0.482006545037338	-0.530678182860534
"TRINITY_DN81_c0_g1_i10"	0.10237721462973	0.723044947865123	-0.0924877680681067	-0.421437481999604	0.846362629866556	-0.143563144593015
"TRINITY_DN81_c0_g1_i20"	-0.318211890294958	0.949260392919952	0.415424893822224	-0.576439692408569	0.554458745912416	-0.373072823421137
"TRINITY_DN3882_c0_g1_i1"	0.264389336936166	0.595772653254836	-0.23568910585022	-0.20858140936837	0.973205544255751	-0.117805089951554
"TRINITY_DN3810_c0_g1_i1"	-0.671119807880636	0.466510498782606	0.883112887121359	-0.183164567662614	-0.0236203492953163	-0.841117908766129
"TRINITY_DN3814_c0_g1_i1"	0.323339250652398	0.583390091963572	-0.221084827160193	-0.181629835383397	0.977516529558411	-0.142948842571738
"TRINITY_DN3852_c0_g1_i2"	0.264193377694807	0.60485561273085	-0.207913783257464	-0.183127736322626	0.966260355196991	-0.146388070700439
"TRINITY_DN3844_c0_g1_i1"	-0.449844463281579	0.736308682463557	0.65502229149443	-0.270234582658021	0.460954593348371	-0.776535284865172
"TRINITY_DN3873_c0_g1_i1"	0.33731587516878	0.572882919775889	-0.257124395210683	-0.177854016406697	0.969147299732398	-0.0923907892332139
"TRINITY_DN2969_c0_g1_i2"	-0.30312643186551	0.883358577136752	0.532182576700476	-0.600103795680872	0.284288804342103	-0.340866804909608
"TRINITY_DN2969_c0_g1_i3"	-0.274445219790804	0.913865575699383	0.509784154543324	-0.62704253043854	0.392067418930351	-0.42436816674838
"TRINITY_DN2987_c0_g1_i1"	0.481902043257499	-0.257995904546358	-0.578427130278049	0.153478731086494	0.00173266501871969	0.56974091350164
"TRINITY_DN2092_c0_g1_i1"	0.294605749258441	0.574801962636042	-0.146107408740191	-0.0723694581533335	0.942675380367384	-0.182256497126203
"TRINITY_DN2099_c0_g1_i1"	0.300751412096884	0.576663475657542	-0.243207570455796	-0.197501434588188	0.974594386682142	-0.12296173001995
"TRINITY_DN412_c0_g1_i1"	0.0618785554020906	0.340499536951537	-0.128134081052168	-0.38327485288824	0.132167203789745	0.436087906341671
"TRINITY_DN429_c0_g3_i1"	-0.782060029265665	0.498769569221622	0.864529677662114	-0.0191573705969217	0.0157200208792214	-0.705876451555702
"TRINITY_DN438_c0_g1_i1"	0.0643810586645538	0.846329520244234	0.122171396669508	-0.450388269260863	0.832578934889539	-0.294591863698281
"TRINITY_DN404_c0_g1_i7"	-0.180995449065764	0.572169803637242	0.218880454421463	-0.105568096873498	0.694947023424166	-0.472327165674667
"TRINITY_DN404_c0_g1_i5"	0.115977106155934	0.740313962621347	0.0274326373021324	-0.246437249541945	0.936727534056789	-0.261260621418783
"TRINITY_DN404_c0_g1_i3"	0.199721678928101	0.600557906302137	-0.18182658810732	-0.178757874221016	0.965755950610712	-0.15990328535671
"TRINITY_DN1188_c0_g1_i1"	-0.0477964490902596	0.819376849701002	0.132367919724596	-0.301469251473843	0.900087324512448	-0.363224714190655
"TRINITY_DN1127_c1_g1_i1"	-0.657096622926769	0.255994573281132	0.782208615920753	-0.208692726954565	-0.238617455189361	-0.4747581065064
"TRINITY_DN1167_c0_g1_i1"	0.210930744989408	0.560356430254695	-0.224524616517512	-0.190350916424435	0.920850590854569	-0.0885686361631952
"TRINITY_DN804_c0_g1_i1"	0.312370714852322	0.577690538468977	-0.220460256214384	-0.15288054557435	0.976993641635102	-0.128597876232387
"TRINITY_DN825_c1_g1_i1"	-0.261366335206244	0.933650435841424	0.465257963019293	-0.641537952137266	0.40901142662673	-0.357752460461516
"TRINITY_DN805_c0_g2_i1"	-0.704223290809202	0.271959738380712	0.616062707044715	-0.0696436282075109	-0.345705748580864	-0.219604299392869
"TRINITY_DN836_c0_g1_i2"	0.622663684808714	-0.151306659405643	-0.633287755775721	-0.295085355575813	-0.0192385696201519	0.69994139055975
"TRINITY_DN836_c0_g1_i1"	0.675928135613212	-0.164765129047314	-0.619988470041692	-0.116511385303149	0.0228048034459361	0.766817552860562
"TRINITY_DN868_c0_g1_i1"	-0.183203183375125	0.925738241337312	0.400139896787174	-0.64544588701019	0.461387614919907	-0.337048688260877
"TRINITY_DN5114_c0_g1_i1"	0.249091577227592	0.603867236446409	-0.221243438951167	-0.159753223195113	0.971004743369406	-0.113388422469649
"TRINITY_DN5198_c0_g1_i1"	-0.0457026594916401	0.928292818286568	0.165301202465353	-0.533343595732247	0.784758904004909	-0.245848907968357
"TRINITY_DN5162_c0_g1_i1"	0.928554208585434	-0.144484055482517	-0.78929836276916	-0.107818917026228	0.304696017687336	0.626135827369877
"TRINITY_DN5174_c0_g1_i1"	-0.20174316083582	0.957533552075602	0.418493021399764	-0.653241924143093	0.512451775148419	-0.331477197938495
"TRINITY_DN5195_c0_g1_i1"	0.0820817174720899	0.576948844679298	-0.0329028630360203	-0.0806047399087117	0.882267602351498	-0.246087579187509
"TRINITY_DN4288_c0_g1_i1"	0.924277863327231	-0.244945558927307	-0.848953596789947	0.121010369733785	0.261639998819478	0.748072553281792
"TRINITY_DN4200_c0_g1_i1"	0.333412657762642	0.581770545513635	-0.234748419505335	-0.168087299857764	0.979138736656366	-0.120482248442292
"TRINITY_DN4264_c0_g1_i1"	0.858865839222684	-0.338597446685762	-0.844899016302667	-0.0863904713607801	0.198895733566247	0.632312733468142
"TRINITY_DN4233_c0_g1_i1"	0.309734601122533	0.575036763140866	-0.184134003658957	-0.117797461786364	0.963022092045418	-0.161704969813087
"TRINITY_DN4238_c0_g1_i1"	-0.466667620935008	0.835865089670181	0.468808615010192	-0.397986680101478	0.544868404180099	-0.471010867607836
"TRINITY_DN4263_c0_g1_i1"	-0.593511438509403	-0.0196633308769388	0.604844978677582	0.0495067156929742	-0.570891063677127	-0.34287533962793
"TRINITY_DN4279_c0_g1_i1"	0.119716689750303	0.571041861700065	-0.135566248667216	-0.100683095981315	0.932576069563727	-0.21431067344568
"TRINITY_DN4518_c0_g1_i1"	0.00897001840711914	0.801194052313054	0.133517820686274	-0.465820627364254	0.8073185259558	-0.363607801482697
"TRINITY_DN4534_c0_g1_i1"	0.277429642784902	0.594222966934171	-0.246226710281037	-0.189912555908638	0.973990995292443	-0.0962119871853059
"TRINITY_DN4541_c0_g1_i1"	0.263806754047755	0.611474057744755	-0.19729446800521	-0.16471074097148	0.987990812332509	-0.156229347771934
"TRINITY_DN4548_c0_g1_i1"	0.712470333535312	-0.282414990841413	-0.766400859146892	-0.0609858468765022	-0.00956777824841782	0.917791039170432
"TRINITY_DN3614_c0_g1_i1"	0.219710280239624	0.558994601166799	-0.217472978945609	-0.245158497684216	0.942258927104502	-0.174330439112058
"TRINITY_DN3640_c0_g1_i1"	0.28546561319938	0.59360297119537	-0.233705837388974	-0.208987024487918	0.967705725232135	-0.123040399206606
"TRINITY_DN2745_c0_g1_i1"	0.10710464879271	0.579864699593784	0.0228076895695858	-0.00976073165976776	0.893993419466909	-0.317581616728368
"TRINITY_DN2788_c0_g1_i1"	0.257360286566724	0.60649866120663	-0.210970485894425	-0.185336250893849	0.971121592763965	-0.1438665124376
"TRINITY_DN2735_c0_g1_i1"	0.0757369456814396	0.824689097073201	0.00766424659558172	-0.351471944909106	0.898256781281417	-0.22623529030451
"TRINITY_DN2791_c0_g1_i1"	-0.332141501032966	0.906094522702994	0.451836648793117	-0.437592300824288	0.602623686176964	-0.408299613160151
"TRINITY_DN2747_c0_g1_i1"	0.303854250768718	0.576970320502304	-0.287091538455014	-0.222204916096344	0.96190526046975	-0.0557090864880722
"TRINITY_DN2789_c1_g1_i1"	0.00292347419540368	0.917650387772707	0.168572420873411	-0.505427954695069	0.820035543987609	-0.275831928650955
"TRINITY_DN285_c0_g1_i1"	0.248863060399721	0.528683922775441	-0.220414581600113	-0.161202627411647	0.917453515932282	-0.103673583510793
"TRINITY_DN220_c0_g3_i3"	0.187847001397291	0.188628374950619	-0.12307424427229	0.00385266400041701	0.417495042831953	0.0021856662071918
"TRINITY_DN220_c0_g3_i4"	0.862894906048619	-0.26777245778552	-0.800832808618994	0.076602806190516	0.26965616568085	0.596697572994552
"TRINITY_DN246_c0_g1_i2"	0.830149520049736	-0.323298392221176	-0.640488890533093	0.0983709255251203	0.241301292700543	0.294669190905416
"TRINITY_DN273_c0_g1_i1"	0.255239531871019	0.606511592611538	-0.211911314417597	-0.185032427517594	0.97113584818431	-0.135210523557244
"TRINITY_DN237_c0_g1_i1"	0.625634395323089	-0.00245611440920262	-0.383566460607558	0.112945727829352	0.231238021756555	0.24158213931974
"TRINITY_DN237_c0_g1_i2"	0.592060494246646	0.104907234457536	-0.341228163589485	0.128848474135383	0.513801909801588	0.0530496066344972
"TRINITY_DN207_c0_g2_i1"	0.265529729065739	0.590651186071331	-0.254936048328448	-0.180981520982345	0.959567189634025	-0.0950984220040174
"TRINITY_DN214_c0_g1_i1"	0.327016462890055	0.58802085690226	-0.234815945755978	-0.200195817968834	0.976336519893833	-0.137628181025855
"TRINITY_DN272_c0_g1_i2"	0.323388612290405	0.574801813241592	-0.175971274360151	-0.14424076920359	0.952996699651176	-0.178915861497752
"TRINITY_DN3913_c0_g1_i1"	0.110305582218949	0.804135570542405	0.0321666412409631	-0.395338379101921	0.917594472020588	-0.255999130890555
"TRINITY_DN3920_c0_g1_i1"	0.928781180603097	-0.263347627676443	-0.834649971833255	-0.0310045066610366	0.312297419263941	0.509478775012812
"TRINITY_DN3993_c0_g1_i1"	0.118310952687337	0.561811032810077	-0.144113260848609	-0.0407150027612001	0.93343173676733	-0.225444594122158
"TRINITY_DN3983_c0_g1_i1"	0.130533032117083	0.520100985044758	-0.0413626962714493	0.0186233141314958	0.871026171242405	-0.297694313126561
"TRINITY_DN3990_c0_g1_i1"	-0.242530501877116	0.903469704064265	0.363500439839623	-0.410209929412549	0.732329982920543	-0.458695287192955
"TRINITY_DN3908_c0_g1_i1"	-0.772827512573394	0.122220240718118	0.768596730416464	0.255486357679846	-0.200761027872201	-0.656913967469726
"TRINITY_DN3974_c0_g1_i1"	0.15142222535961	0.764839361760517	-0.00406803647796165	-0.274456866750373	0.944930992997049	-0.279250943195865
"TRINITY_DN3964_c0_g1_i1"	0.309083896794273	0.577952600810612	-0.2008859437391	-0.11494056097071	0.963660999367081	-0.118111533025173
"TRINITY_DN4095_c0_g1_i1"	0.299571935284825	0.5743542498279	-0.255081426417625	-0.22287558855035	0.958833235322234	-0.0801639258418507
"TRINITY_DN4012_c0_g1_i1"	0.220384157203939	0.579451127325969	-0.235347597463321	-0.202004292720933	0.945781271661455	-0.0986343573262508
"TRINITY_DN4091_c0_g1_i1"	0.26880477537462	0.589315153975511	-0.257468197089081	-0.182075872983208	0.958257437931958	-0.0951269279322344
"TRINITY_DN4090_c0_g1_i1"	-0.55030371143967	0.850419655527349	0.75616534173524	-0.510612466861527	0.188354926220399	-0.533324654395743
"TRINITY_DN4099_c0_g1_i1"	0.691970518031282	-0.354151490062512	-0.769076950211155	0.14732507285723	-0.101236055725596	0.92665335738186
"TRINITY_DN660_c0_g1_i1"	0.211464469784168	0.582304132708877	-0.126235229680772	-0.0899740874761143	0.950811505328315	-0.187275344868525
"TRINITY_DN642_c0_g1_i1"	0.235673163273176	0.592097366503015	-0.22903042287806	-0.157624796483844	0.959044592166947	-0.0918462364072169
"TRINITY_DN605_c0_g2_i1"	0.289807825890084	0.561218867404523	-0.230398818874345	-0.198233616032689	0.954561616496709	-0.156747400102811
"TRINITY_DN665_c0_g1_i1"	0.203772074704556	0.475336610270459	-0.186959937178926	-0.141902404646146	0.797931397775212	-0.127038889338635
"TRINITY_DN602_c0_g1_i1"	0.75019625189549	-0.235061790427671	-0.651237314698394	0.158563767175847	0.145844488690834	0.586050676332302
"TRINITY_DN685_c1_g1_i1"	0.256259886377698	0.59252581697794	-0.226523395306104	-0.18963601140019	0.960307853373924	-0.116225168554463
"TRINITY_DN637_c0_g1_i2"	0.29599360545827	0.581332806554277	-0.234104425314381	-0.163649878130143	0.979185292410047	-0.106818549762873
"TRINITY_DN648_c0_g1_i1"	0.415402212908318	-0.290621638081158	-0.568260776136427	0.0481317652736702	-0.0986142909151195	0.805760436164284
"TRINITY_DN629_c0_g1_i2"	0.368947921978626	0.437061211007282	-0.255350605204137	-0.0605511503693353	0.832350698282402	-0.111481803972704
"TRINITY_DN629_c0_g1_i1"	0.277447354780896	0.582731630891759	-0.154913495138662	-0.11801374288697	0.957357359115996	-0.187506388659576
"TRINITY_DN5225_c0_g1_i1"	0.312026035298984	0.557755603008505	-0.268673591071508	-0.0972367800987141	0.9397867615484	-0.113447298053072
"TRINITY_DN5288_c0_g1_i1"	0.629178346536118	-0.0752478572328714	-0.521608488796714	-0.127725308733158	0.0858548506845252	0.647483014184684
"TRINITY_DN5245_c0_g1_i1"	0.314883051188471	0.586753149795166	-0.243959278296525	-0.206252642477124	0.982513083231284	-0.115451172578021
"TRINITY_DN4362_c0_g1_i2"	-0.818801462937314	0.381540869167929	0.941453040262798	-0.147404776630892	-0.165429679778178	-0.744507188821793
"TRINITY_DN4315_c0_g1_i1"	0.0490003662968423	0.862544802776677	0.0540436207224055	-0.43621545135806	0.893539663887299	-0.249903717734913
"TRINITY_DN4307_c0_g1_i1"	0.693699988019627	-0.547653986447991	-0.684122515583359	-0.0163855148160875	-0.315325304687831	0.729620772049275
"TRINITY_DN4396_c0_g1_i2"	0.296965246469221	0.578062768204976	-0.190855716632291	-0.134966084816833	0.960180226686155	-0.134847781498772
"TRINITY_DN4343_c0_g1_i1"	0.33694940614905	0.544898216821948	-0.252868060801997	-0.161360704879481	0.950326125259172	-0.0676691937065195
"TRINITY_DN3425_c0_g1_i1"	0.310302857911255	0.593117038263479	-0.19464568739105	-0.148067473222599	0.969021044510357	-0.163376351889421
"TRINITY_DN3458_c0_g1_i1"	0.529546883484097	-0.0976649763619693	-0.242768643040261	0.079085461512395	-0.0580461030790777	0.293729282130827
"TRINITY_DN3484_c0_g1_i1"	-0.426544419235308	0.9436382510679	0.595250002871593	-0.393800480487049	0.526485307537599	-0.520571282934775
"TRINITY_DN3480_c0_g1_i1"	0.166390212953792	0.53608962435585	-0.0856360265782468	0.0316260868674015	0.918969245020836	-0.285105616903298
"TRINITY_DN2569_c0_g1_i2"	-0.262468270521755	0.953000136776652	0.458036818744746	-0.658978907492527	0.462569737368755	-0.358705791144583
"TRINITY_DN2581_c0_g1_i1"	-0.712638916660106	0.525725419533986	0.898795116737395	-0.22487334964577	0.0160508452772471	-0.836214128940518
"TRINITY_DN2556_c1_g1_i1"	-0.468934929842977	-0.096902061476078	0.475795192786185	0.0201055720578237	-0.700017250298462	-0.0638119108152946
"TRINITY_DN2523_c0_g1_i2"	-0.602133946743918	0.425007586215851	0.780722085913713	-0.362633806360989	-0.155144794680846	-0.561723460518865
"TRINITY_DN2578_c0_g2_i1"	0.591673945975135	-0.357656579151255	-0.697356139231395	0.209933818162026	-0.109382982654327	0.884221669168254
"TRINITY_DN3751_c0_g1_i1"	0.100752101289456	0.547245410909099	-0.107900834053863	-0.0648689841441344	0.861674634446896	-0.146824170321331
"TRINITY_DN3720_c0_g1_i1"	0.27696133998103	0.543148139192696	-0.217104468301816	-0.136370614106691	0.912521760889656	-0.14435942190776
"TRINITY_DN3761_c0_g1_i1"	0.310628541452456	0.563884860428155	-0.231984427159239	-0.177489806202295	0.963832981898901	-0.127875112759031
"TRINITY_DN3739_c0_g1_i1"	0.302604352849981	0.571685988919352	-0.179896221017345	-0.140690294940845	0.958713709500395	-0.169899161855876
"TRINITY_DN3762_c0_g1_i1"	0.265624134602976	0.580363280614387	-0.25110517714643	-0.227214067130975	0.962028012397237	-0.0927039375370454
"TRINITY_DN2870_c0_g1_i1"	0.029265323743346	0.904353066375705	0.157565239552248	-0.509337086688194	0.826311958136732	-0.298273397838957
"TRINITY_DN2802_c0_g1_i1"	0.401736259913779	-0.445478287275407	-0.585608489505636	0.208814517106481	-0.165545439264687	0.804650280956281
"TRINITY_DN2817_c0_g1_i1"	-0.171650209693521	0.325954394889043	0.104228523231529	-0.265818679371546	0.174411219409016	-0.0181002062316509
"TRINITY_DN1976_c0_g1_i1"	0.44249934389556	-0.583938209978582	-0.677799945464118	0.261206212189437	-0.274890135589484	0.805099818711128
"TRINITY_DN1987_c0_g2_i2"	0.0594667996967822	-0.591769142982925	-0.18286054038612	0.860794851798957	-0.139965112400082	-0.0394628177103633
"TRINITY_DN1987_c0_g2_i1"	0.229198467863476	-0.609397570362464	-0.281007066589754	0.824013937557911	-0.234316041958415	0.129277934318216
"TRINITY_DN1912_c0_g1_i1"	0.270606773343371	0.610190850256106	-0.201665781615595	-0.146802409305343	0.99074259177726	-0.145830912005868
"TRINITY_DN1909_c0_g1_i1"	-0.266734378870008	0.62387046923421	0.495361414559624	-0.669346778629951	0.133076011967862	-0.287430253173509
"TRINITY_DN1915_c0_g1_i1"	-0.0627183726958297	0.865711495478894	0.166574814679918	-0.37327838144126	0.843367379982524	-0.279901047865934
"TRINITY_DN1941_c0_g3_i1"	0.683617206886951	-0.166046369953743	-0.727100699616442	-0.0927724361844721	0.338812145241885	0.427690458223919
