"kMEblack"	"kMEblue"	"kMEgreen"	"kMEgrey"	"kMEmagenta"
"TRINITY_DN637_c0_g1_i2"	-0.12482285896927	0.953638720313465	0.34052928981892	-0.234342175240491	-0.374393048663742
"TRINITY_DN648_c0_g1_i1"	0.818681122027122	-0.128771832856698	0.372120200068071	-0.178838493977797	-0.495138248900989
"TRINITY_DN629_c0_g1_i2"	-0.218503803331793	0.739869492859393	0.475444815446132	-0.374256093595989	-0.395703967838953
"TRINITY_DN629_c0_g1_i1"	-0.263839673407919	0.934585637958302	0.282975444867565	-0.171708101390076	-0.257692765024792
"TRINITY_DN618_c0_g1_i2"	-0.79119024196369	0.220198603512507	-0.86701234366523	0.234031719459354	0.855931897548482
"TRINITY_DN661_c0_g2_i1"	-0.208266888199405	0.779899550537884	0.366703068558084	-0.203327833965513	-0.281245260092845
"TRINITY_DN3128_c0_g1_i1"	-0.385654975033379	0.924880135716291	0.0937364628009935	-0.256974032798349	-0.124201814604522
"TRINITY_DN3130_c0_g1_i1"	-0.372306221870672	0.235447010164222	-0.430093886054917	-0.198409055939822	0.366034059937977
"TRINITY_DN5225_c0_g1_i1"	-0.186978192395662	0.915355646094018	0.379032262030729	-0.347655276528871	-0.392960338686526
"TRINITY_DN5288_c0_g1_i1"	0.501334983601209	-0.0705900755223662	0.510730708559627	0.0854380215386818	-0.472903200245914
"TRINITY_DN5267_c0_g1_i1"	-0.473822469533431	0.752082556354456	-0.319078060328502	-0.1667530952257	0.255445839975357
"TRINITY_DN5282_c0_g1_i1"	-0.182960637199075	0.954997490399851	0.270386367472503	-0.379561963971363	-0.310177743824093
"TRINITY_DN5217_c0_g1_i1"	-0.243881023772859	0.884272420011119	0.30752939652719	-0.385407436140595	-0.262750066737902
"TRINITY_DN5245_c0_g1_i1"	-0.141674739858233	0.955741908640331	0.365574865177252	-0.219089583773565	-0.386524210395344
"TRINITY_DN4362_c0_g1_i2"	-0.688791719212869	-0.152375787501762	-0.870566488382686	0.27078021565279	0.955836478616839
"TRINITY_DN4315_c0_g1_i1"	-0.400285843966501	0.923681275483768	-0.0339986218771881	-0.27953507085648	0.00448883460487198
"TRINITY_DN4307_c0_g1_i1"	0.801897810208728	-0.444404811708229	0.682201877026173	-0.00569333834746588	-0.679188447082502
"TRINITY_DN4396_c0_g1_i2"	-0.15999888122888	0.925548060692445	0.331440698777289	-0.244579686626085	-0.31398009015725
"TRINITY_DN4343_c0_g1_i1"	-0.0912682050215417	0.923802840022834	0.358707281947005	-0.187206370253468	-0.386985991450738
"TRINITY_DN3427_c0_g1_i1"	-0.160375268008557	0.910688204803684	0.332938479167593	-0.122414966589301	-0.31260625318012
"TRINITY_DN3485_c0_g1_i1"	-0.226746427050339	0.943667789203648	0.325190619259422	-0.147716305619722	-0.314786285132318
"TRINITY_DN3425_c0_g1_i1"	-0.219718911664858	0.942558209443291	0.343314187013078	-0.252304511381036	-0.31365916650517
"TRINITY_DN3412_c0_g1_i1"	-0.226873647548213	0.940377164368334	0.323551464873252	-0.142815179109891	-0.30941709742886
"TRINITY_DN3447_c0_g1_i1"	-0.318654458623107	0.932687472243519	0.0505572025631875	-0.2533892241074	-0.0722840473570019
"TRINITY_DN3458_c0_g1_i1"	0.132127705809927	-0.143753684141742	0.427191986853913	0.369414440134166	-0.204938946907968
"TRINITY_DN3484_c0_g1_i1"	-0.804319310843582	0.509678974913254	-0.671213906605631	0.148823495775102	0.681456496703641
"TRINITY_DN3480_c0_g1_i1"	-0.248603127442428	0.902037992740359	0.368695294003991	-0.0810963861027251	-0.319808220477513
"TRINITY_DN2569_c0_g1_i2"	-0.587788498944878	0.528475691079679	-0.480949347579978	0.124764020250817	0.504955752259557
"TRINITY_DN2581_c0_g1_i1"	-0.834465103491683	-0.00406549299263873	-0.753337062332807	0.200560502232849	0.854910499493562
"TRINITY_DN2556_c1_g1_i1"	-0.0454895344080316	-0.712232333482055	-0.503801969670493	0.548823828814057	0.555013869406263
"TRINITY_DN2523_c0_g1_i2"	-0.635356630017457	-0.166800337287736	-0.931938270519226	0.381554231870801	0.896431948496484
"TRINITY_DN2578_c0_g2_i1"	0.88445997999429	-0.228442298241598	0.532286391610717	-0.35050050295996	-0.648872249352892
"TRINITY_DN3780_c0_g1_i2"	-0.145185723534096	0.957755260736826	0.298973951954095	-0.367276936105212	-0.37056666331218
"TRINITY_DN3747_c0_g1_i1"	-0.491065618819931	0.558220693845059	-0.496340061479002	-0.0748525161322799	0.422473309204995
"TRINITY_DN3785_c0_g1_i1"	-0.236774037653794	0.981596078510248	0.289721415742534	-0.332128675398968	-0.297491108284239
"TRINITY_DN3751_c0_g1_i1"	-0.207176245451303	0.820370104488763	0.0776023478506432	-0.316729301690153	-0.195357811639649
"TRINITY_DN3720_c0_g1_i1"	-0.222158146239707	0.868980402884758	0.330986157666241	-0.477190372309169	-0.30606437891383
"TRINITY_DN3787_c0_g1_i1"	-0.191507545925304	0.974163399017521	0.295402563911629	-0.376921762379087	-0.309653093902795
"TRINITY_DN3761_c0_g1_i1"	-0.15190981381246	0.919776864324066	0.380974449759761	-0.275646076858686	-0.372384128123293
"TRINITY_DN3795_c0_g1_i1"	-0.157480721951517	0.965385780786703	0.284175257250924	-0.468048498903096	-0.33173508590226
"TRINITY_DN3739_c0_g1_i1"	-0.287703819823493	0.940029378263697	0.303195624441851	-0.250327347508174	-0.264105175058044
"TRINITY_DN3762_c0_g1_i1"	-0.125801869048563	0.947842457418222	0.307879398605309	-0.324265387253103	-0.378411963486392
"TRINITY_DN2826_c0_g1_i1"	-0.175711948425426	0.92367400094834	0.302419534868848	-0.51148096744835	-0.352973566009262
"TRINITY_DN2870_c0_g1_i1"	-0.471068498894203	0.839949420351531	-0.0950758556244574	-0.0412125599062052	0.126229277352883
"TRINITY_DN2834_c0_g1_i1"	-0.142470169817638	0.954812172318783	0.267417813205428	-0.476989917878846	-0.33699521107557
"TRINITY_DN2802_c0_g1_i1"	0.842197320654038	-0.180332488428559	0.461500368558725	-0.118723680703372	-0.597022978634249
"TRINITY_DN2817_c0_g1_i1"	-0.0137630663897456	0.201440926112239	-0.150601515470328	-0.437772678100397	0.0793139596228535
"TRINITY_DN1976_c0_g1_i1"	0.940573768020167	-0.285900159306488	0.75864906108315	-0.217073977215767	-0.81020900348374
"TRINITY_DN1987_c0_g2_i2"	0.315765520895432	-0.173611394989477	0.668995658605385	-0.112623422033254	-0.579658596085192
"TRINITY_DN1987_c0_g2_i1"	0.145569706100864	-0.350746877908695	0.397932368113489	0.020129968394214	-0.298434219842065
"TRINITY_DN1912_c0_g1_i1"	-0.204594750015529	0.98144590930857	0.298895835073101	-0.323637476892042	-0.311658219176011
"TRINITY_DN1922_c0_g1_i1"	-0.10466451812154	0.953875005933011	0.320321905191267	-0.389513553772964	-0.378549003116541
"TRINITY_DN1911_c0_g1_i1"	-0.176064559489761	0.947804034359599	0.228447669433235	-0.486658188406587	-0.325944328853383
"TRINITY_DN1909_c0_g1_i1"	-0.366709368571432	0.22719646978676	-0.539296580345765	-0.0282707792434342	0.528528005066487
"TRINITY_DN1915_c0_g1_i1"	-0.437759691727939	0.859406700916327	-0.229465513782516	-0.115168917685249	0.149394277889461
"TRINITY_DN1941_c0_g3_i1"	0.577405934460381	0.335313933179585	0.912813366496142	-0.418030592960556	-0.904476376598905
"TRINITY_DN1989_c0_g1_i1"	-0.36823040711654	0.90240521873638	-0.0426867962908969	-0.195418313339334	-0.012090947168106
"TRINITY_DN1920_c0_g1_i1"	-0.228541962375883	0.935399477069074	0.314393760312538	-0.192696891323468	-0.267135576546326
"TRINITY_DN4153_c0_g1_i1"	-0.389021459878725	0.952299747713514	0.0408505783209749	-0.0983547437631949	-0.0509339780562156
"TRINITY_DN4145_c0_g1_i1"	-0.52019173744283	-0.14887356439668	-0.724583337556728	0.11003156631922	0.701918240139704
"TRINITY_DN4197_c0_g1_i1"	-0.0735983918539313	0.940152913629689	0.37091769123201	-0.394223817070033	-0.406478574731194
"TRINITY_DN4123_c0_g1_i1"	-0.450691832255768	0.843687013881557	-0.196547691329384	-0.204981936493406	0.140408084931155
"TRINITY_DN4121_c0_g1_i1"	-0.404039952694535	0.749649651184048	-0.260716167019064	-0.235255901408046	0.200855990754998
"TRINITY_DN4133_c0_g1_i1"	-0.172864161205257	0.958868548446101	0.304143071634068	-0.324750272493452	-0.305115121224894
"TRINITY_DN4174_c0_g1_i1"	-0.120137024292056	0.944281699439222	0.265107069689171	-0.487413119329232	-0.338428964011426
"TRINITY_DN3270_c0_g1_i1"	-0.356535472346242	0.962459331922045	0.0846852458669593	-0.165101912018546	-0.0942948775271623
"TRINITY_DN3215_c0_g1_i1"	0.633455257831746	-0.187861445118021	0.100510116138219	-0.234889459925167	-0.190182053859636
"TRINITY_DN3250_c0_g1_i1"	-0.325170654510781	0.944539585316721	0.230085629382367	-0.144611178244135	-0.224073626993077
"TRINITY_DN3246_c0_g1_i1"	-0.351808789995337	0.918668896570956	-0.0461175216387973	-0.320166085681381	-0.00306050668193666
"TRINITY_DN3254_c0_g1_i1"	-0.199678495292882	0.926559358174707	0.351711217215624	-0.34012762315953	-0.390286462056166
"TRINITY_DN3211_c0_g1_i1"	-0.0388582998785328	0.902078887257781	0.328255464330724	-0.471246564541143	-0.381260899701635
"TRINITY_DN2308_c0_g1_i1"	-0.164937670574521	0.965011012295244	0.292726232551935	-0.436258490656896	-0.330451237854519
"TRINITY_DN2302_c0_g1_i1"	-0.491846001035334	0.800157765343128	-0.110856156554897	-0.272254002077637	0.120806844471372
"TRINITY_DN1474_c1_g2_i1"	0.0360067493600891	0.526939437342095	0.454692194597139	-0.620684168719021	-0.49316999841476
"TRINITY_DN3551_c0_g1_i1"	-0.22753477615532	0.941401955729673	0.285530263408292	-0.529817681999633	-0.308096964508577
"TRINITY_DN3511_c0_g1_i1"	-0.111626553363642	0.944307405159825	0.347749768606562	-0.313172486218395	-0.403433781307059
"TRINITY_DN3557_c0_g1_i1"	-0.241555456218465	0.954537860953588	0.344595367777213	-0.2801714132984	-0.357182960618186
"TRINITY_DN3550_c0_g1_i1"	-0.495482431510735	0.897336544335147	-0.0850189538401753	-0.117392138666702	0.109345527991432
"TRINITY_DN3507_c0_g1_i1"	-0.252027249475662	0.869717833235651	0.324524915028849	0.00853856052032856	-0.263470961826535
"TRINITY_DN3546_c0_g1_i1"	-0.210591899615837	0.963967564437535	0.291245361159929	-0.444605200501615	-0.308327731099699
"TRINITY_DN3592_c0_g1_i1"	-0.132048885463957	0.954250010371509	0.302298246596176	-0.283713633818619	-0.355406079562372
"TRINITY_DN3544_c0_g1_i1"	-0.139647891202667	0.943941597361928	0.247504757145209	-0.5200747340499	-0.333135648733022
"TRINITY_DN2689_c0_g1_i2"	-0.151871978237342	0.811432872891292	0.369645297121874	-0.466005035507303	-0.38407389886304
"TRINITY_DN2679_c0_g1_i2"	-0.286511413012246	0.921451458120838	0.141418641472235	-0.268956272488967	-0.195014121903484
"TRINITY_DN2625_c0_g1_i1"	-0.641950928844709	-0.199980935234348	-0.871592094050235	0.316395027671666	0.937856997988153
"TRINITY_DN2682_c0_g1_i1"	-0.258634099093578	0.976484538901156	0.293647751075382	-0.296325165029443	-0.286789419328604
"TRINITY_DN2618_c0_g1_i1"	-0.108544031072075	0.95688659281614	0.310888499876091	-0.412011051087064	-0.372032331679199
"TRINITY_DN2695_c0_g1_i1"	-0.223930066775188	0.943074837368458	0.299476545339005	-0.206944355650037	-0.2752438832084
"TRINITY_DN2638_c0_g1_i1"	-0.482821830812642	0.923091822184606	0.0283893078843106	-0.220283257876884	-0.00984743687324971
"TRINITY_DN2621_c0_g1_i1"	-0.341277961111308	0.904611435789581	0.130193716003786	-0.260438844941306	-0.163164050395524
"TRINITY_DN1752_c0_g1_i1"	-0.110018975630966	0.967967418604513	0.368808264336545	-0.336089312404991	-0.400414706008572
"TRINITY_DN1746_c0_g1_i1"	-0.334784311869449	0.78663790621624	-0.062110131165083	-0.287824863943748	0.014204978235684
"TRINITY_DN1700_c0_g1_i1"	-0.456362933214623	0.803702918982884	-0.217992573452491	-0.229544908908677	0.178787452047888
"TRINITY_DN1765_c0_g1_i2"	-0.496687501485848	0.454072472805394	-0.55580382503826	0.00396045960570125	0.516756954415536
"TRINITY_DN1707_c0_g1_i1"	0.82031742642799	-0.422872414324445	0.492731978168074	-0.189928874681078	-0.571873252780667
"TRINITY_DN1719_c0_g1_i1"	-0.609509719182873	0.858169649520264	-0.251481425993915	0.0176175337984796	0.255480775772024
"TRINITY_DN1728_c0_g1_i1"	0.622192012644413	0.10264519865011	0.820159857229722	-0.20522653306206	-0.762301820849384
"TRINITY_DN1787_c0_g1_i1"	-0.262834683178934	0.964277311522068	0.28196937848303	-0.27863918458406	-0.27802881817094
"TRINITY_DN1744_c0_g2_i1"	0.820226778336064	-0.271448460643872	0.7150564392807	-0.386292705119402	-0.774027834093662
"TRINITY_DN1770_c0_g1_i1"	-0.167146713861004	0.953939788306978	0.270510911584079	-0.505763531039109	-0.325241384072823
"TRINITY_DN1710_c0_g1_i1"	0.414430129411108	0.295268712870647	0.831749414849734	-0.473559616079085	-0.839746382969007
"TRINITY_DN1721_c0_g9_i1"	-0.210972697930666	-0.29657273154671	-0.273533774641305	1	0.363370709754963
"TRINITY_DN151_c0_g1_i1"	-0.86189390520524	-0.0209791501766997	-0.691132354154365	0.203996490137499	0.811819577906935
"TRINITY_DN120_c0_g1_i2"	-0.446339118594665	0.854881630713782	-0.181287272888166	-0.231181487674931	0.129185170861045
"TRINITY_DN104_c0_g1_i1"	-0.332735734520703	0.899608579442543	0.105801736231243	-0.363741844964768	-0.139161579312729
"TRINITY_DN158_c1_g1_i1"	-0.560919906232069	0.0492605202987988	-0.842466196335156	0.172233215438373	0.840336523127152
"TRINITY_DN115_c0_g1_i1"	-0.142552098699244	0.959253914279672	0.261214927757871	-0.480808906148215	-0.338129134473764
"TRINITY_DN173_c0_g1_i3"	-0.116312990672387	0.95591885569041	0.324768599615495	-0.35586205485436	-0.377334895675884
"TRINITY_DN140_c0_g1_i4"	-0.24627688120372	0.942535614183499	0.332607733915723	-0.320092778992975	-0.317553415490131
"TRINITY_DN110_c0_g1_i1"	-0.347132500808644	0.96820392284326	0.0610741130123402	-0.245946575406323	-0.0733680845704245
"TRINITY_DN191_c1_g1_i1"	-0.204040978025664	0.973197157374741	0.282766246599684	-0.42040622736221	-0.319544840997733
"TRINITY_DN118_c0_g2_i1"	-0.299636344804265	0.923658840171882	0.137234611339058	-0.305410954342368	-0.207209086292563
"TRINITY_DN106_c0_g1_i3"	-0.358930175892035	0.929304507856347	0.138425770394622	-0.0943914949495951	-0.123264498867809
"TRINITY_DN106_c0_g1_i5"	-0.256371750243678	0.746873954321574	0.159041870310703	-0.440892650700734	-0.257935888465706
"TRINITY_DN146_c0_g1_i1"	-0.118745149886867	0.955275111994093	0.329484858150079	-0.382460455161885	-0.370532458252464
"TRINITY_DN166_c0_g2_i2"	-0.532900433433666	-0.368458800543846	-0.962533901054368	0.356639960834302	0.920861567039309
"TRINITY_DN117_c0_g1_i1"	-0.184661930430977	0.946575751133684	0.345032329234127	-0.320857449622818	-0.330701268337795
"TRINITY_DN195_c0_g1_i1"	-0.249459994100894	0.978523942217917	0.288245809752057	-0.310979589146472	-0.290939144368268
"TRINITY_DN156_c0_g1_i1"	0.911448590716785	-0.193727908983842	0.543189753177133	-0.143883874497847	-0.631169513349577
"TRINITY_DN184_c0_g1_i2"	-0.46302830025099	0.861590369480349	-0.131803453114728	0.00690918968929352	0.14936350393522
"TRINITY_DN150_c0_g2_i1"	-0.256874123699325	0.878590755908733	0.328256255051696	-0.0268023190630859	-0.260989189941192
"TRINITY_DN4873_c0_g1_i1"	-0.083761623324936	0.0266322360915642	-0.486757462114455	0.08267403463524	0.344898002576469
"TRINITY_DN4853_c0_g1_i1"	-0.124779280576839	0.915395206486161	0.385095475299996	-0.141211228578695	-0.387819205537377
"TRINITY_DN4899_c0_g1_i1"	0.180985645766545	0.562558877537763	0.59267366029255	-0.508445127827587	-0.586535993428579
"TRINITY_DN4847_c0_g1_i1"	-0.266634337725403	0.963478732715788	0.299471206936012	-0.220470456413652	-0.276870088980398
"TRINITY_DN4842_c0_g1_i1"	-0.457328811196957	0.842773428463472	-0.198637313241395	-0.23635145201215	0.149273400849791
"TRINITY_DN4862_c0_g1_i1"	-0.118994312755436	0.951045122755717	0.287874665277064	-0.281398536283778	-0.358268249546473
"TRINITY_DN4821_c0_g1_i1"	-0.355212542724538	0.930008477985327	-0.00908439145473015	-0.333527813839881	-0.0255834068110338
"TRINITY_DN4859_c0_g1_i1"	-0.460308994861515	0.791641251052064	-0.131746558177455	0.0388772659249877	0.13096485667961
"TRINITY_DN4898_c0_g1_i1"	-0.847649252289364	-0.03945066770691	-0.657077103144562	0.202034623909431	0.776325523199503
"TRINITY_DN4826_c0_g1_i1"	-0.237466789696325	0.930763154767803	0.338218722234592	-0.0776148715895387	-0.299799776663985
"TRINITY_DN3078_c0_g1_i1"	-0.381538998910289	0.879862997330691	0.0274866906487249	-0.365224996430926	-0.098672110774494
"TRINITY_DN3014_c0_g1_i1"	-0.427834237862438	0.877361104141761	-0.0927692399199101	0.00575352846648781	0.104088579992705
"TRINITY_DN582_c0_g1_i1"	0.778458239842102	-0.304890506691516	0.566201116034287	0.0312959450266064	-0.625403114573613
"TRINITY_DN582_c1_g2_i1"	-0.0968822298321723	-0.24684990583033	-0.252035873368582	0.598613268897954	0.306717202245023
"TRINITY_DN577_c0_g1_i1"	-0.160563468077861	0.96654032268828	0.327976309973166	-0.207272968829525	-0.345835413882465
"TRINITY_DN590_c0_g1_i1"	-0.500574073556829	-0.25257592049493	-0.828382986705246	0.291450528161921	0.873956053186404
"TRINITY_DN599_c0_g2_i1"	-0.109717714248401	0.945562430286406	0.380969210118826	-0.194617865921413	-0.384892832170781
"TRINITY_DN538_c0_g1_i3"	-0.102116747080468	0.936082988390413	0.263731084826576	-0.505511098582278	-0.335866186540026
"TRINITY_DN567_c0_g1_i1"	-0.14682372294733	0.957716604454338	0.265973461592114	-0.485641752011093	-0.335913249946714
"TRINITY_DN561_c0_g1_i1"	-0.275512151520199	0.9132765698936	0.330867761650341	-0.373659437908583	-0.309512238868656
"TRINITY_DN520_c0_g1_i1"	-0.405423009887363	0.919349442375204	0.0779491337639564	-0.272064015938199	-0.111653830768612
"TRINITY_DN586_c0_g1_i1"	-0.141281308715688	0.962420665985584	0.273521755958508	-0.474585490585035	-0.336324512229877
"TRINITY_DN527_c0_g1_i1"	-0.151237712609565	0.966159343769441	0.280875973229134	-0.468980616287542	-0.332133242055005
"TRINITY_DN2172_c0_g1_i1"	-0.296988207347234	0.838983425771184	0.272211694258896	-0.0514492905638312	-0.195964044910119
"TRINITY_DN2140_c0_g1_i1"	-0.478447723408124	0.757190383232241	-0.290463021491473	0.0551885751394008	0.273713122726323
"TRINITY_DN2179_c1_g1_i1"	-0.814269723181809	-0.0481443189891397	-0.791149614567256	0.246341597417273	0.890276408929324
"TRINITY_DN2150_c0_g1_i1"	-0.221168065937453	0.93297085011973	0.33251207386465	-0.45742801457406	-0.340505384468045
"TRINITY_DN2168_c0_g2_i1"	-0.270230010872368	0.726063927573234	0.275464509133119	-0.435124625002433	-0.211659439320163
"TRINITY_DN1263_c0_g1_i1"	-0.239378713874733	0.945510998970584	0.249672421382849	-0.357084240900317	-0.280346461725275
"TRINITY_DN1220_c0_g1_i1"	-0.210564612417192	0.972064043855282	0.287305591527011	-0.42903526431875	-0.315745136054923
"TRINITY_DN1215_c0_g1_i1"	-0.389196712705438	0.894327955538832	-0.0697458605632307	-0.248945402557286	0.0499998395445491
"TRINITY_DN1285_c0_g1_i1"	-0.211237638632501	0.972441850080166	0.287440505002289	-0.424435898872407	-0.316288016403369
"TRINITY_DN1276_c0_g1_i1"	-0.185982040730172	0.916623685949321	0.33795949820423	-0.388490482353093	-0.344987842958044
"TRINITY_DN1235_c0_g1_i1"	-0.175544784591937	0.961662464000277	0.32434482185985	-0.334499595682914	-0.354128180287124
"TRINITY_DN1288_c0_g1_i2"	-0.385392462508603	0.885047274700267	-0.0774651195480919	-0.165589853433282	0.0295438428871647
"TRINITY_DN1255_c0_g1_i2"	-0.652375193908408	0.722327460382659	-0.404552479064778	-0.196112165283678	0.383562750098638
"TRINITY_DN1255_c0_g1_i3"	-0.713721102674532	0.345138568103032	-0.627957675020256	0.190803759452708	0.709551368732839
"TRINITY_DN1255_c0_g1_i1"	-0.56422452618197	0.279068746281078	-0.536399138085947	0.273073430225279	0.621941432386643
"TRINITY_DN941_c0_g1_i1"	-0.181583351839997	0.970206351702899	0.308025801335929	-0.266498035437036	-0.35094634257736
"TRINITY_DN999_c0_g1_i1"	-0.14558282444266	0.955194192332412	0.374121703387291	-0.241737164371219	-0.363468663235321
"TRINITY_DN937_c0_g1_i1"	-0.0663845232135507	0.280418808913375	-0.269653845922019	-0.150830736622284	0.196950105382304
"TRINITY_DN957_c0_g2_i1"	0.426683766174842	0.166935030298329	0.926873956324091	-0.178557728492044	-0.799329123400206
"TRINITY_DN3345_c0_g1_i1"	-0.526418794618885	0.727289053185057	-0.337540019409414	0.0208110166683722	0.337728264959132
"TRINITY_DN3319_c0_g1_i1"	-0.10272955562626	0.92366981578049	0.452774546044981	-0.267066352153636	-0.475895103467969
"TRINITY_DN3323_c0_g1_i1"	-0.174242397582846	0.972452562209693	0.348962678222686	-0.266373912718949	-0.34546931812587
"TRINITY_DN3367_c0_g1_i1"	-0.151438259853377	0.947080877529306	0.331042818729946	-0.418310298948722	-0.359609904962134
"TRINITY_DN3340_c0_g1_i1"	-0.349625753873072	0.719653499362294	-0.144362834633994	-0.399340433428005	0.00441558377159801
"TRINITY_DN3337_c0_g1_i1"	-0.695081022769753	-0.16159767902957	-0.904494851281699	0.349880924383769	0.938113059076868
"TRINITY_DN3356_c0_g1_i1"	-0.373216586915616	0.879181890331524	0.0954491153340361	-0.154622516576175	-0.0882180422227015
"TRINITY_DN3338_c0_g1_i1"	-0.0899794372578528	0.919883205660008	0.223022216095421	-0.464420390535507	-0.342943710309836
"TRINITY_DN3308_c0_g1_i1"	-0.54996767054987	0.734838885152327	-0.337127853767208	-0.0408368833536119	0.327951479855757
"TRINITY_DN2485_c0_g1_i1"	-0.110342336506732	0.949271590138692	0.331729001879385	-0.410342984050343	-0.365790309087634
"TRINITY_DN2487_c0_g1_i1"	-0.0966543957514592	0.965154395448464	0.372108744920196	-0.310077010487833	-0.413905143320697
"TRINITY_DN2445_c0_g1_i1"	-0.253330028335878	0.973166069735053	0.296176080211604	-0.264392708749566	-0.285642472937361
"TRINITY_DN1596_c0_g1_i1"	-0.230896964721639	0.932261658581447	0.359451298362711	-0.127608955133488	-0.301876022016046
"TRINITY_DN1583_c0_g1_i1"	-0.159386600573033	0.940205566674439	0.341396682059643	-0.271821967145241	-0.328931205914305
"TRINITY_DN1563_c0_g1_i1"	-0.168523394161609	0.956531844877856	0.28986924354879	-0.492546416308002	-0.319511826604635
"TRINITY_DN1579_c0_g1_i1"	-0.314582611019043	0.899034412019245	-0.0437313667874019	-0.230108794249935	-0.0275626280195271
"TRINITY_DN1572_c0_g1_i1"	-0.311610954038249	0.907833549696216	-0.0263042011711329	-0.213949288280539	-0.0365894736669289
"TRINITY_DN1510_c0_g1_i1"	-0.604327528385044	-0.168597217600481	-0.744080902975522	0.31579431040289	0.79557516272583
"TRINITY_DN1510_c0_g1_i2"	-0.636873658582689	-0.270106422266849	-0.895595569361317	0.399570648470388	0.88736906671943
"TRINITY_DN1545_c0_g2_i1"	0.847989327430634	-0.329650960476203	0.387123349742211	-0.00602393482223405	-0.490598678521599
"TRINITY_DN1532_c0_g1_i1"	-0.487393698399346	0.910846960341422	-0.0661053174271396	-0.119884236996987	0.0881452079736097
"TRINITY_DN4646_c0_g1_i1"	0.644009739517515	0.211910844776502	0.940697368046305	-0.412999232279705	-0.908112707278745
"TRINITY_DN4683_c0_g1_i1"	-0.819327270845532	0.0199629721369912	-0.636326869719898	0.118507443224846	0.76073853431917
"TRINITY_DN4677_c0_g1_i1"	-0.431516780321079	0.720304845025641	-0.308911685304792	-0.196145890924647	0.234794464010405
"TRINITY_DN4667_c0_g1_i1"	-0.163958418745458	0.963682635403766	0.337727145078411	-0.217599504394197	-0.338018953611707
"TRINITY_DN4698_c0_g1_i1"	-0.418934548884353	0.708208032261746	-0.165298619759476	-0.329836309069976	0.0509575676323188
"TRINITY_DN4685_c0_g1_i1"	-0.466642176577692	0.789341218436644	0.0732545282056364	-0.214854568214162	-0.0166825549373851
"TRINITY_DN1812_c0_g1_i1"	-0.530966251383464	-0.215513110249504	-0.87464817377597	0.267385586969926	0.819277712478915
"TRINITY_DN1833_c0_g1_i1"	-0.211846091941587	0.973278025611361	0.282566781162494	-0.4302278270945	-0.318302507799101
"TRINITY_DN1823_c0_g1_i1"	-0.417362845339423	0.729948253750578	-0.133635195912557	-0.343183079058812	0.038670664995043
"TRINITY_DN1800_c0_g1_i2"	-0.619679910937323	0.780085118410498	-0.410006804205446	-0.1781712510319	0.33798989249127
"TRINITY_DN1052_c0_g1_i1"	-0.145621641825261	0.952337654068231	0.346150141886949	-0.307511685504392	-0.343143245122795
"TRINITY_DN1082_c1_g1_i1"	-0.3938024050891	0.848359110716304	0.132757755449862	-0.310260194154798	-0.15648647737682
"TRINITY_DN1070_c0_g1_i1"	-0.21173259312916	0.968046242015727	0.332304128514993	-0.193518781929949	-0.333002078427885
"TRINITY_DN1075_c0_g1_i1"	-0.381813395072385	0.905253464052075	0.0890603387617208	-0.216616793423995	-0.130493902183475
"TRINITY_DN1061_c1_g1_i1"	-0.174787543547847	0.966150080962531	0.336575001709238	-0.195019066927711	-0.335774844052274
"TRINITY_DN1059_c0_g1_i1"	-0.154293960523903	0.714202852960348	0.197840822204713	-0.578155553500237	-0.262095922581645
"TRINITY_DN1079_c0_g1_i1"	-0.230476086768912	0.949527291147134	0.288595290298731	-0.497819318149511	-0.311668883006577
"TRINITY_DN1023_c0_g1_i1"	-0.183763689837062	0.961550566855935	0.335298539000304	-0.227171162472297	-0.331615025271927
"TRINITY_DN373_c0_g1_i1"	-0.204271954189213	0.970741555825599	0.318310891784063	-0.327821724944629	-0.302547147482317
"TRINITY_DN336_c0_g1_i1"	-0.12196341939229	0.962866524117338	0.379948276696483	-0.221447386535516	-0.393310708900516
"TRINITY_DN397_c0_g1_i1"	-0.217441680890126	0.960744003377947	0.329342740230108	-0.153634622214502	-0.32652560978372
"TRINITY_DN387_c0_g1_i1"	-0.387877289742025	-0.0938048377504505	-0.718430637310112	0.180326664456601	0.773099766286824
"TRINITY_DN387_c0_g2_i1"	-0.557894732232392	0.303213162551819	-0.666162087001069	-0.0124176242049992	0.683532458888726
"TRINITY_DN351_c0_g1_i1"	-0.130020618861964	0.957865761282897	0.260417937087652	-0.481353812439401	-0.338827190174128
"TRINITY_DN321_c0_g1_i4"	-0.14907710787934	0.781532174907033	0.14189890281845	-0.555889228039887	-0.274355512930441
"TRINITY_DN393_c0_g2_i1"	-0.201847852612483	0.971436280921497	0.271407640245801	-0.413390437311111	-0.324526567961712
"TRINITY_DN354_c0_g1_i2"	-0.512394036404271	-0.281982539486578	-0.86092431782193	0.436707526452229	0.905674398725969
"TRINITY_DN350_c0_g1_i2"	-0.0908884013905782	0.945021706248041	0.307550432990476	-0.407404385291339	-0.383654867164488
"TRINITY_DN389_c0_g2_i1"	-0.135729420343494	0.00695763441159698	-0.419760661373017	-0.155198900960322	0.392575922775282
"TRINITY_DN320_c0_g1_i2"	-0.798792588946403	0.482245709870627	-0.680881372591806	0.2055334658941	0.71985945091641
