"kMEblack"	"kMEblue"	"kMEgreen"	"kMEgrey"	"kMEturquoise"	"kMEyellow"
"TRINITY_DN64_c0_g1_i5"	0.277099455790029	0.601218074500932	-0.213713947936706	-0.173969498434885	0.977587820304648	-0.144046693187197
"TRINITY_DN8_c0_g2_i2"	0.322734956664788	0.568253589272974	-0.206504590456866	-0.169388062051188	0.961537411197694	-0.137458535683681
"TRINITY_DN8_c0_g1_i1"	0.0221769742703781	0.563541907533811	-0.0607015390851466	0.0220294419285094	0.901432564233464	-0.232806989400307
"TRINITY_DN8_c0_g1_i8"	0.209446382427686	0.610623142829595	-0.10908503629032	-0.0908471896587848	0.964018449441227	-0.204529616330677
"TRINITY_DN8_c0_g1_i3"	0.302562351187433	0.584824578719324	-0.184131084726847	-0.141521039510359	0.971176082101454	-0.156598480750937
"TRINITY_DN8_c0_g1_i5"	0.178408643807942	0.599533607382489	-0.0765337334902253	-0.086569238998193	0.931855157856244	-0.210606551177939
"TRINITY_DN86_c0_g2_i1"	0.0351706494687071	0.771557533816011	0.040003415855933	-0.205242504297921	0.934763035403235	-0.320210560617225
"TRINITY_DN86_c0_g1_i1"	0.265257307953841	0.575820522207261	-0.230952677858685	-0.233092576892176	0.967007230147852	-0.166164842898193
"TRINITY_DN43_c0_g2_i1"	0.330631632438625	0.590037575373082	-0.230996640132451	-0.157529384881886	0.978707804571688	-0.122868242290578
"TRINITY_DN63_c0_g1_i3"	0.30302215881806	0.593631419449224	-0.24276180912522	-0.199550811761684	0.981797209384791	-0.116967964543038
"TRINITY_DN63_c0_g1_i2"	0.261429801216074	0.604588458320851	-0.210180662202951	-0.188772329292356	0.958989800650248	-0.143090370089046
"TRINITY_DN22_c0_g1_i6"	0.227966014363859	0.600086123346259	-0.224367309926766	-0.168255727411615	0.960276268015533	-0.0960457161776209
"TRINITY_DN74_c0_g1_i1"	0.153712460552361	0.586782417768069	-0.0602653628826208	-0.0827152742959179	0.91970283626887	-0.247411825884529
"TRINITY_DN15_c0_g1_i1"	0.122142978341411	0.789774139297428	-0.0631595762793992	-0.385365847829714	0.928871951353718	-0.188384076248227
"TRINITY_DN72_c0_g1_i5"	-0.206538657807861	0.347425206295754	0.108580167378482	-0.3656421193337	0.273796442496156	-0.0789383251201737
"TRINITY_DN72_c0_g1_i13"	0.00439762797611838	-0.0108516232407561	-0.0466671841027169	-0.212020876525532	-0.168939478553218	0.278941096596318
"TRINITY_DN72_c0_g1_i7"	-0.190442045260412	0.275275270469379	0.0948018441437499	-0.294275797592976	0.184318249292363	-0.0675648627999549
"TRINITY_DN72_c0_g1_i9"	0.017712279193318	-0.101359042893447	-0.0417908152432282	-0.155708505686346	0.0164503391980791	-0.181770275452292
"TRINITY_DN72_c0_g1_i12"	-0.412140301868307	0.645121665530656	0.452936971224087	-0.333195512296928	0.537482040743988	-0.541313953177533
"TRINITY_DN72_c0_g1_i8"	-0.785308979234997	0.289864985754868	0.851137044129048	-0.0831600675818603	-0.190649797021424	-0.672348124698805
"TRINITY_DN55_c0_g1_i1"	-0.770791445653124	0.588428088672432	0.843781916558625	-0.198595031129504	0.08602133788472	-0.631957649323272
"TRINITY_DN51_c0_g2_i1"	0.0455168749352164	0.75239412435492	0.0497315640254315	-0.196800217048058	0.94455232018456	-0.298900386073489
"TRINITY_DN51_c0_g1_i1"	0.00183781505568111	0.751625520949101	0.0589965484838289	-0.179959897741935	0.923419105332641	-0.270231545528014
