"113"	"222"	"425"
"TRINITY_DN44_c0_g2_i2"	1.4517	1.0493	19.1427
"TRINITY_DN58_c0_g1_i1"	0	0	1.66816
"TRINITY_DN85_c0_g1_i1"	3.34178	1.94416	31.8857
"TRINITY_DN41_c0_g2_i1"	684.595	46181.5	339911
"TRINITY_DN29_c0_g1_i11"	216.29	486.74	2120.24
"TRINITY_DN29_c0_g1_i8"	3428.67	2573.73	26099.2
"TRINITY_DN29_c0_g1_i1"	0.143675	0.108273	3.70928
"TRINITY_DN8_c0_g2_i2"	0	0	2.9791
"TRINITY_DN8_c0_g1_i8"	0.0631574	0	0.501151
"TRINITY_DN8_c0_g1_i3"	0.0631574	0	0.501151
"TRINITY_DN8_c0_g1_i5"	0.0631574	0	0.501151
"TRINITY_DN72_c0_g1_i5"	4248.22	2457.1	6544.47
"TRINITY_DN72_c0_g1_i13"	13349.1	7408.45	38598.6
"TRINITY_DN72_c0_g1_i9"	5.25107	5.46319	16.9841
"TRINITY_DN72_c0_g1_i12"	182.202	358.16	5315.64
"TRINITY_DN72_c0_g1_i8"	36.5291	71.0877	516.51
"TRINITY_DN81_c0_g1_i7"	0.147054	0.341821	3.08725
"TRINITY_DN81_c0_g1_i19"	0.0623272	0	0.809504
"TRINITY_DN81_c0_g1_i1"	0.00637986	0	4.24998
"TRINITY_DN81_c0_g1_i16"	0	0	0.897083
"TRINITY_DN3810_c0_g1_i1"	422.678	477.027	3482.65
"TRINITY_DN3844_c0_g1_i1"	4961.56	6184.33	28434.9
"TRINITY_DN404_c0_g1_i7"	0.295089	0.117885	0.785433
"TRINITY_DN404_c0_g1_i5"	0.295089	0.117885	0.785433
"TRINITY_DN404_c0_g1_i3"	0	0.00338806	0.0245653
"TRINITY_DN1127_c1_g1_i1"	7.24456	394.759	2431.9
"TRINITY_DN5162_c0_g1_i1"	2667.02	2965.76	4526.65
"TRINITY_DN4263_c0_g1_i1"	18028.4	14398.5	21898.7
"TRINITY_DN220_c0_g3_i3"	38.0802	67.8002	566.696
"TRINITY_DN246_c0_g1_i2"	568.247	552.08	1287.73
"TRINITY_DN3913_c0_g1_i1"	0	0	2.29195
"TRINITY_DN4090_c0_g1_i1"	0	0	8.51229
"TRINITY_DN4362_c0_g1_i2"	143.63	295.637	3225.28
"TRINITY_DN2581_c0_g1_i1"	1735.82	2021.95	9347.31
"TRINITY_DN2523_c0_g1_i2"	0	1.56141	19.2103
"TRINITY_DN2817_c0_g1_i1"	29623.7	14888.6	51684.6
"TRINITY_DN1721_c0_g9_i1"	7598.32	5824.19	22053.8
"TRINITY_DN151_c0_g1_i1"	414.067	443.626	2309.46
"TRINITY_DN158_c1_g1_i1"	66.6213	353.451	2003.75
"TRINITY_DN166_c0_g2_i2"	2.05883	3.84532	33.497
"TRINITY_DN4898_c0_g1_i1"	1264.48	1303.93	4745.42
"TRINITY_DN590_c0_g1_i1"	10.9677	26.8815	264.604
"TRINITY_DN2179_c1_g1_i1"	335.292	472.916	2797.01
"TRINITY_DN1255_c0_g1_i2"	1.14272	1.9241	11.8675
"TRINITY_DN3337_c0_g1_i1"	4.50088	11.2546	62.1528
"TRINITY_DN4683_c0_g1_i1"	77.2668	116.854	491.124
"TRINITY_DN1812_c0_g1_i1"	0	0	19.2166
"TRINITY_DN1082_c1_g1_i1"	2.14843	9.47719	38.1371
"TRINITY_DN387_c0_g1_i1"	0	8.39043	64.36
"TRINITY_DN387_c0_g2_i1"	0.286339	12.9517	85.8958
"TRINITY_DN354_c0_g1_i2"	0.621792	2.8984	13.2578
"TRINITY_DN320_c0_g1_i2"	0	0	10.7936
"TRINITY_DN320_c0_g1_i1"	0	0	0.00852599
"TRINITY_DN4928_c0_g1_i1"	112.448	129.385	627.963
"TRINITY_DN5024_c0_g1_i1"	0.594154	0.999511	24.6999
"TRINITY_DN795_c1_g1_i1"	0	0	11.0056
"TRINITY_DN753_c0_g2_i1"	5839.01	7038.58	41704.9
"TRINITY_DN756_c0_g1_i1"	230.963	97.8005	487.248
"TRINITY_DN2241_c1_g1_i1"	0	0	4.85806
"TRINITY_DN2241_c0_g1_i1"	0	0	0.995916
"TRINITY_DN2241_c0_g1_i2"	0.809952	0.449969	8.86819
