baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN172331_c0_g1_i2	16.0052748317007	-21.8382022759465	3.90994111881603	-5.58530208315754	2.3329433694318e-08	2.78138668163876e-06
TRINITY_DN7895_c0_g1_i1	14.4345189914766	-21.6954918021881	3.91028643332876	-5.5483126804394	2.88439691171619e-08	2.78138668163876e-06
TRINITY_DN11456_c8_g5_i1	15.7699031429992	-21.8187781149249	3.90998854423644	-5.58026650668506	2.40150335303668e-08	2.78138668163876e-06
TRINITY_DN187766_c0_g1_i1	15.7699031429992	-21.8187781149249	3.90998854423644	-5.58026650668506	2.40150335303668e-08	2.78138668163876e-06
TRINITY_DN24046_c0_g1_i14	16.7257124821871	-21.8993836082947	3.90980400979257	-5.60114613250308	2.12939123401108e-08	2.78138668163876e-06
TRINITY_DN17113_c5_g1_i1	15.2991597655963	-21.7780310898127	3.91008781413455	-5.56970383403859	2.55172708602756e-08	2.78138668163876e-06
TRINITY_DN10055_c1_g1_i1	15.3509963877608	-21.7825737517828	3.91007618898669	-5.57088217696031	2.53452693451098e-08	2.78138668163876e-06
TRINITY_DN5868_c1_g1_i2	15.1218770386897	-21.7624303483085	3.91012636086543	-5.56565909637044	2.61163377012562e-08	2.78138668163876e-06
TRINITY_DN26991_c0_g1_i2	16.4965931331161	-21.8810986418558	3.90984623185979	-5.59640900032214	2.18837100814547e-08	2.78138668163876e-06
TRINITY_DN96944_c0_g1_i5	16.9467615865066	-21.9174044990528	3.90976470940379	-5.60581163524673	2.07281297707272e-08	2.78138668163876e-06
TRINITY_DN3834_c0_g1_i12	16.7113898978052	-21.8942050509725	3.90980696617229	-5.59981739262361	2.14577719076957e-08	2.78138668163876e-06
TRINITY_DN16283_c0_g1_i32	16.2406465204022	-21.8595834090682	3.909895154672	-5.59083621026201	2.25978669122228e-08	2.78138668163876e-06
TRINITY_DN16081_c0_g1_i21	15.5345314542977	-21.7982592991209	3.91003746025512	-5.57494896678012	2.47602440078807e-08	2.78138668163876e-06
TRINITY_DN35098_c13_g1_i3	16.9467615865066	-21.9174044990528	3.90976470940379	-5.60581163524673	2.07281297707272e-08	2.78138668163876e-06
TRINITY_DN15571_c0_g1_i9	16.0052748317007	-21.8382022759465	3.90994111881603	-5.58530208315754	2.3329433694318e-08	2.78138668163876e-06
TRINITY_DN1121_c0_g1_i4	16.267473784045	-21.8607292444956	3.9098896565725	-5.5911371329234	2.25587323261089e-08	2.78138668163876e-06
TRINITY_DN144453_c0_g1_i10	15.0637880768948	-21.7570588405961	3.9101397422873	-5.56426631132854	2.63257651408124e-08	2.78138668163876e-06
TRINITY_DN982_c0_g1_i12	14.6636383405476	-21.7213272040856	3.91023140707432	-5.55499788702729	2.77615119035554e-08	2.78138668163876e-06
TRINITY_DN115176_c0_g1_i27	15.5345314542977	-21.7982592991209	3.91003746025512	-5.57494896678012	2.47602440078807e-08	2.78138668163876e-06
TRINITY_DN7025_c0_g1_i4	568.922016760244	-26.7003473264116	3.64319534155559	-7.32882670930596	2.32176366249878e-13	2.06880751146954e-08
TRINITY_DN9946_c0_g1_i5	14.8284163881933	-21.7311088047256	3.91019325921722	-5.55755364610186	2.7358191339271e-08	2.78138668163876e-06
TRINITY_DN41693_c0_g1_i16	14.8284163881933	-21.7311088047256	3.91019325921722	-5.55755364610186	2.7358191339271e-08	2.78138668163876e-06
TRINITY_DN3759_c1_g1_i20	16.4965931331161	-21.8810986418558	3.90984623185979	-5.59640900032214	2.18837100814547e-08	2.78138668163876e-06
TRINITY_DN2702_c0_g1_i10	14.6636383405476	-21.7213272040856	3.91023140707432	-5.55499788702729	2.77615119035554e-08	2.78138668163876e-06
TRINITY_DN56194_c1_g1_i6	15.5345314542977	-21.7982592991209	3.91003746025512	-5.57494896678012	2.47602440078807e-08	2.78138668163876e-06
TRINITY_DN3976_c0_g1_i26	16.038354434974	-21.8413567237356	3.90993427296423	-5.58611864009086	2.32200637018108e-08	2.78138668163876e-06
TRINITY_DN19611_c0_g1_i7	14.8927576896187	-21.7419069323461	3.91017807625604	-5.56033676940969	2.6925457862025e-08	2.78138668163876e-06
TRINITY_DN40413_c1_g1_i3	16.0052748317007	-21.8382022759465	3.90994111881603	-5.58530208315754	2.3329433694318e-08	2.78138668163876e-06
TRINITY_DN41736_c0_g1_i1	17.1821332752081	-21.9280028393422	3.9097236102011	-5.60858132839072	2.03991834571004e-08	2.78138668163876e-06
TRINITY_DN191_c5_g1_i7	1544.79189116926	12.1530013329512	2.59265278504726	4.68747739884099	2.76593235872271e-06	0.000238700632275048
TRINITY_DN4957_c0_g1_i1	15.3509963877608	-21.7825737517828	3.91007618898669	-5.57088217696031	2.53452693451098e-08	2.78138668163876e-06
TRINITY_DN43424_c0_g1_i1	14.8284163881933	-21.7311088047256	3.91019325921722	-5.55755364610186	2.7358191339271e-08	2.78138668163876e-06
TRINITY_DN11590_c0_g3_i1	14.2053996424055	-21.6779420540505	3.91034323389753	-5.54374405451963	2.96071518717733e-08	2.78138668163876e-06
TRINITY_DN50817_c0_g1_i14	17.4175049639096	-21.9513332602278	3.90968364329727	-5.61460600472392	1.97010623359155e-08	2.78138668163876e-06
TRINITY_DN16581_c0_g1_i11	14.2053996424055	-21.6779420540505	3.91034323389753	-5.54374405451963	2.96071518717733e-08	2.78138668163876e-06
TRINITY_DN1001_c194_g1_i2	14.5930446994918	-21.6261245083642	3.91024847527065	-5.53062667120337	3.19088779078271e-08	2.88800463786382e-06
TRINITY_DN215102_c0_g2_i1	16.4760182091037	-21.8793136964415	3.90985043160733	-5.59594646372367	2.19421408469194e-08	2.78138668163876e-06
TRINITY_DN88552_c0_g1_i22	15.5801157368318	-21.8019399817116	3.91002741657137	-5.5759046315919	2.46246811281242e-08	2.78138668163876e-06
TRINITY_DN1894_c0_g2_i1	15.5801157368318	-21.8019399817116	3.91002741657137	-5.5759046315919	2.46246811281242e-08	2.78138668163876e-06
TRINITY_DN943_c2_g1_i2	14.2053996424055	-21.6779420540505	3.91034323389753	-5.54374405451963	2.96071518717733e-08	2.78138668163876e-06
TRINITY_DN81040_c0_g1_i15	16.9467615865066	-21.9174044990528	3.90976470940379	-5.60581163524673	2.07281297707272e-08	2.78138668163876e-06
TRINITY_DN17090_c0_g2_i15	15.5345314542977	-21.7982592991209	3.91003746025512	-5.57494896678012	2.47602440078807e-08	2.78138668163876e-06
TRINITY_DN4454_c5_g1_i8	16.7257124821871	-21.8993836082947	3.90980400979257	-5.60114613250308	2.12939123401108e-08	2.78138668163876e-06
TRINITY_DN5817_c0_g1_i2	14.4345189914766	-21.6954918021881	3.91028643332876	-5.5483126804394	2.88439691171619e-08	2.78138668163876e-06
TRINITY_DN181270_c0_g1_i1	16.4760182091037	-21.8793136964415	3.90985043160733	-5.59594646372367	2.19421408469194e-08	2.78138668163876e-06
TRINITY_DN924_c0_g1_i69	14.2053996424055	-21.6779420540505	3.91034323389753	-5.54374405451963	2.96071518717733e-08	2.78138668163876e-06
TRINITY_DN218106_c0_g1_i4	14.5930446994918	-21.6261245083642	3.91024847527065	-5.53062667120337	3.19088779078271e-08	2.88800463786382e-06
TRINITY_DN6435_c0_g1_i15	16.9548318312582	-21.9181804553327	3.90976295069155	-5.60601262320927	2.07040868914056e-08	2.78138668163876e-06
TRINITY_DN35388_c0_g1_i45	17.6528766526111	-21.8880493093035	3.90964423025941	-5.59847597893867	2.16244357730898e-08	2.78138668163876e-06
TRINITY_DN8143_c0_g1_i7	14.4345189914766	-21.6954918021881	3.91028643332876	-5.5483126804394	2.88439691171619e-08	2.78138668163876e-06
