baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN144_c0_g1_i1	26.7922573635673	-23.3417389670429	2.5929799902228	-9.00189706633148	2.21850508270669e-19	5.69426434721578e-17
TRINITY_DN10440_c0_g1_i1	41.4922448520969	-23.9474089067157	2.60497759548719	-9.19294236856459	3.82239823158754e-20	1.59156168145013e-17
TRINITY_DN4512_c0_g2_i1	71.7520405624373	-9.63413335895792	2.16553623897225	-4.44884421030527	8.63336060071768e-06	0.00109299511875437
TRINITY_DN33684_c0_g1_i1	20.5657948406744	-22.9923569340343	2.82530151753644	-8.13801882429979	4.01798384151172e-16	6.73288177349407e-14
TRINITY_DN25900_c0_g1_i1	50.5165460417269	-24.1141927759821	2.62729070328237	-9.17834967628644	4.37748509785891e-20	1.64041876557165e-17
TRINITY_DN33201_c0_g1_i1	26.0682839551169	-23.3168905929434	2.60168766319941	-8.96221745705998	3.18213539574493e-19	7.22755704711479e-17
TRINITY_DN11377_c0_g1_i2	59.7790366568754	-23.6108093529981	2.6621481962859	-8.86908151316999	7.37516779650655e-19	1.6068432442226e-16
TRINITY_DN11062_c0_g1_i1	19.5722014810482	-22.9250950907932	2.8204551492797	-8.12815445643511	4.35875602206501e-16	7.16403610398527e-14
TRINITY_DN464_c0_g1_i6	136.246808235378	-25.571400376408	2.41691696175522	-10.5801733286846	3.68276309315216e-26	1.7250983019098e-22
TRINITY_DN771_c0_g1_i1	22.1727919925351	-23.0914069169497	2.83390240561963	-8.14827175105232	3.69162033881114e-16	6.34586149433984e-14
TRINITY_DN33468_c0_g1_i1	153.015196767912	-10.7109363164914	2.33879890489886	-4.57967390614738	4.65701433688058e-06	0.000601782604345734
TRINITY_DN2946_c0_g3_i1	47.1832633788202	-24.1237472408202	2.66203273262656	-9.06215274709185	1.27900926255319e-19	3.74449946132173e-17
TRINITY_DN30300_c0_g1_i2	23.1352353237404	-23.1544062643504	2.8339658677205	-8.17031938460668	3.0757409871576e-16	5.41436416125011e-14
TRINITY_DN7516_c0_g1_i1	143.681053393535	-8.57507597659514	2.08620451581688	-4.11037168771416	3.95022741545646e-05	0.00459723050207502
TRINITY_DN668_c0_g1_i6	34.2179245885292	-22.8887826220388	2.86717904451754	-7.98303219528807	1.42781644433924e-15	2.07387571454143e-13
TRINITY_DN1619_c0_g1_i1	163.904168700645	-9.36597918420179	2.04176087941972	-4.58720669918196	4.49215874347754e-06	0.000584510960948185
TRINITY_DN8427_c0_g1_i1	35.2640755521405	-23.7203580689564	2.57581993247186	-9.20885725353999	3.29615192065012e-20	1.49099165742125e-17
TRINITY_DN39180_c0_g1_i1	31.0068552179929	-23.5530058219753	2.86301192491419	-8.22665306316573	1.92517027903239e-16	3.60719155182299e-14
TRINITY_DN5284_c0_g1_i1	78.7506110041136	-24.8230854565338	2.94315298974357	-8.43418114621917	3.33529769078079e-17	6.9437192035733e-15
TRINITY_DN16664_c0_g1_i1	33.8314162377193	-23.6544472541374	2.40783624326187	-9.82394351789179	8.88002192548081e-23	6.93270711740558e-20
TRINITY_DN22912_c0_g1_i2	60.4236997499136	-24.4619866030685	2.62073960720726	-9.33400118645742	1.01947909429058e-20	5.45770851134933e-18
TRINITY_DN8330_c0_g1_i1	111.290827771445	-9.75490258345166	2.09501664517409	-4.65624108807071	3.22034810968474e-06	0.000430726764438354
TRINITY_DN7383_c0_g1_i1	65.6684214149798	-24.5685174745364	2.69240865196522	-9.12510716254142	7.16653221918566e-20	2.48665396649781e-17
TRINITY_DN27061_c0_g1_i1	149.545125656775	-11.3540176235231	2.37155046291852	-4.78759267451995	1.68793798835665e-06	0.000236021597670436
TRINITY_DN22912_c0_g1_i8	53.3225599800517	-24.2884665036525	2.59810125362637	-9.34854500753242	8.88616833614956e-21	5.20312925357607e-18
TRINITY_DN1523_c0_g1_i1	37.3609137895748	-23.8049831102051	2.58479344166138	-9.20962686090088	3.27260563405647e-20	1.49099165742125e-17
TRINITY_DN34635_c0_g1_i1	58.4759424248141	-23.9520779939772	2.42140731287205	-9.89180046935906	4.51827469873869e-23	3.68082230566377e-20
TRINITY_DN37564_c0_g1_i1	17.6889380831939	-22.7860605479991	2.81163504434378	-8.10420278187891	5.30924905683461e-16	8.28994996482584e-14
TRINITY_DN7334_c0_g1_i3	31079.3688079029	8.26303963465302	1.82339530866386	4.53167757720512	5.8517116889784e-06	0.000745874298750941
TRINITY_DN3429_c0_g1_i2	34.5164312233953	-23.6978852931883	2.86974745910569	-8.25782952363807	1.48345218898699e-16	2.86550965619065e-14
TRINITY_DN1131_c0_g1_i6	13.2878105619653	22.0303614678771	2.71445522797138	8.11594210170167	4.82030483685275e-16	7.78603894207844e-14
TRINITY_DN205_c0_g2_i1	170.053120116627	-11.5263722517353	2.29549566581591	-5.02129994117779	5.13229416030246e-07	7.2348572611739e-05
TRINITY_DN39928_c0_g1_i1	30.0684759636505	-23.5003887289669	2.57256654272944	-9.13499741936062	6.54083358172582e-20	2.31236978907164e-17
TRINITY_DN36708_c0_g1_i1	16.7042543631161	-22.7082967593458	2.81083467967518	-8.07884466615799	6.53832468542756e-16	9.87972497023034e-14
TRINITY_DN329_c0_g2_i3	36.8868672832172	-23.7856092061498	2.87385083112203	-8.27656360885763	1.26780798565706e-16	2.47447064867253e-14
TRINITY_DN21132_c0_g1_i1	34.9551781259921	-23.7179717427817	2.83968024044523	-8.35233890244732	6.69243095069096e-17	1.377978887067e-14
TRINITY_DN1376_c0_g1_i8	22.7996781438954	8.19728230311843	1.94306197503867	4.21874464552542	2.4566631188528e-05	0.00296970947470612
TRINITY_DN40383_c0_g1_i1	18.9840304308678	-22.8799575885891	2.82242637009777	-8.10648519691817	5.21050633529963e-16	8.26640732061262e-14
TRINITY_DN2839_c0_g1_i1	24.4095834591325	-23.2049331711914	2.85098922747681	-8.1392566999379	3.9771194645602e-16	6.73288177349407e-14
TRINITY_DN37941_c0_g1_i1	29.63379351784	-23.4737702972185	2.58112200798527	-9.09440554324715	9.51053024230102e-20	2.92129188770482e-17
TRINITY_DN666_c0_g1_i1	28.2536405094773	-23.4088274555749	2.59267395821579	-9.02883580150749	1.73507787283391e-19	4.64430772904129e-17
TRINITY_DN2718_c0_g1_i6	136.946993702596	-25.0050404394753	2.41568909449511	-10.3511004360855	4.13703047118079e-25	1.14203778708057e-21
TRINITY_DN6397_c0_g1_i1	26.7470475773711	-23.3332204969581	2.6037052427839	-8.96154453797159	3.20161837492943e-19	7.22755704711479e-17
TRINITY_DN33529_c0_g1_i1	59.6603865645378	-24.4439936519874	2.40704773964707	-10.155176089516	3.14242392528927e-24	5.28548084973288e-21
TRINITY_DN293_c0_g1_i1	45.3727558160522	-24.066125174202	2.62178355700385	-9.17929518243854	4.33922191582705e-20	1.64041876557165e-17
TRINITY_DN1634_c0_g1_i13	37.6491458664707	-23.6642997559517	2.61206486437667	-9.0596141308301	1.30912843712329e-19	3.77371377328909e-17
TRINITY_DN15163_c0_g1_i1	74.8434968440988	-24.7526738595946	2.67526808843643	-9.25240874609369	2.19489555388838e-20	1.08225678929491e-17
TRINITY_DN70_c1_g1_i33	12.1135634226482	-22.2761354464858	2.75686434699546	-8.08024358208383	6.46375333821871e-16	9.84645091855316e-14
TRINITY_DN1366_c0_g1_i1	43.7835954011789	-23.9969000955754	2.65925130546033	-9.023930926085	1.81458426808079e-19	4.72220353208747e-17
TRINITY_DN25486_c0_g1_i1	36.2980066002049	-23.7663337669476	2.58874173059328	-9.18065077179442	4.28493945001239e-20	1.64041876557165e-17
TRINITY_DN33220_c0_g1_i1	48.5457581854602	-24.163326273081	2.90484028720413	-8.31829769764654	8.92356505258572e-17	1.79785847731504e-14
TRINITY_DN33926_c0_g1_i1	35.5391994024923	-23.7386565786045	2.62973984965038	-9.02699808186749	1.7644551081766e-19	4.65642188195846e-17
TRINITY_DN33276_c0_g1_i1	30.1256157869538	-23.5126150018306	2.61548609928997	-8.98976867367545	2.47751333445358e-19	5.9533276507378e-17
TRINITY_DN771_c0_g2_i1	73.3865828200319	-24.1042149800369	2.39701694648635	-10.0559218053798	8.65079955144052e-24	9.9647492294105e-21
TRINITY_DN29767_c0_g1_i1	54.1215896649033	-24.3080539771879	2.6680252346493	-9.11087858596776	8.17174912969033e-20	2.5951536176781e-17
TRINITY_DN30387_c0_g1_i1	31.5246988760221	-23.5748133056092	2.62128413411619	-8.99361232869854	2.39235184962993e-19	5.9533276507378e-17
TRINITY_DN2904_c0_g1_i12	491.085064239296	-26.5668618121296	3.00323870932476	-8.84607065353884	9.06548738824821e-19	1.93022769538189e-16
TRINITY_DN1469_c0_g1_i9	28343.6171356139	6.6293709395909	1.43307429552729	4.62597854157428	3.7283390100627e-06	0.000491956957968625
TRINITY_DN30290_c0_g1_i1	42.8935137505879	-23.9955312886203	2.63181683075878	-9.11747770900232	7.68930045985397e-20	2.52254629120735e-17
TRINITY_DN10870_c0_g1_i3	41.5877963404246	-8.82048272597882	2.0930110463823	-4.21425521916128	2.50603777693666e-05	0.00300997627092707
