"kMEblack"	"kMEblue"	"kMEpink"	"kMEred"	"kMEturquoise"	"kMEyellow"
"TRINITY_DN203_c0_g1_i1"	0.287840843263027	-0.849385841234259	-0.189852670808401	0.183941996692625	0.486839290777159	-0.394442656370498
"TRINITY_DN291_c0_g1_i10"	0.385561786430699	-0.239366003581446	-0.0657355899440608	-0.172966821549451	0.749784214359558	-0.458525342904241
"TRINITY_DN291_c0_g1_i13"	0.439519137315951	-0.648050151261039	-0.160184541364179	0.222747160893438	0.91857586391978	-0.870377744118432
"TRINITY_DN291_c0_g1_i2"	0.434286439693353	-0.246424290990741	0.000182922255073725	0.0128320331203033	0.756830139000725	-0.498466770133402
"TRINITY_DN214_c0_g1_i1"	0.367165939781024	-0.706292286380342	-0.0120782288239853	0.255061560071502	0.788272647884209	-0.876720394653112
"TRINITY_DN206_c0_g1_i2"	0.16250821510693	-0.16297325626379	0.083319415978491	0.0612877416762879	0.704974366345372	-0.41691017925934
"TRINITY_DN243_c0_g1_i5"	0.38947143645152	-0.327006248149721	-0.074071295787751	0.306371075187438	0.807399903779153	-0.55862542902884
"TRINITY_DN276_c0_g1_i19"	-0.274166614508473	0.448073675975374	0.838759354842357	-0.434849010865007	-0.535231986010295	0.220484859637882
"TRINITY_DN276_c0_g1_i21"	-0.331675322043613	0.946894275726725	0.212400110187896	-0.469843200852038	-0.623616979652947	0.622759940774593
"TRINITY_DN276_c1_g1_i1"	0.339645383839439	-0.312358195409466	0.138707583188581	0.0299622390360081	0.748104391785302	-0.510764924991209
"TRINITY_DN276_c1_g1_i2"	-0.154373420124563	-0.086964411997279	-0.232197683553401	0.389774022944683	0.484678793865735	-0.445498471866091
"TRINITY_DN270_c0_g1_i4"	0.993110141964823	-0.433406390702825	-0.201761903269702	0.0933074978380164	0.359605811540008	-0.376789872489717
"TRINITY_DN247_c0_g1_i1"	0.040345060780547	-0.355789970787971	-0.0303595824853954	0.141673916702322	0.837223464150446	-0.571895545336402
"TRINITY_DN247_c0_g1_i2"	0.138660824487362	-0.205608190137992	0.0876655285056586	0.0133358963419377	0.756547182117508	-0.499315220654979
"TRINITY_DN247_c0_g2_i1"	0.169019809295427	-0.290929262231947	0.0891807563302296	0.146508245540751	0.809530808641059	-0.60406654123409
"TRINITY_DN277_c0_g1_i3"	0.32205350366722	-0.659056348279622	-0.329892580552863	0.215420066246812	0.899524630948101	-0.710705944346003
"TRINITY_DN277_c0_g1_i4"	0.387210349873811	-0.701998388199948	-0.298637187262778	0.26444571453242	0.939583853400021	-0.76063708043839
"TRINITY_DN245_c0_g1_i2"	0.419919527295465	-0.251101133995771	-0.0422968783017579	-0.130928155808615	0.420126507226502	-0.200201815791055
"TRINITY_DN40697_c0_g1_i1"	0.346937743861432	-0.418799751841395	-0.140419284742159	0.203300470511689	0.884402784140983	-0.632576365711287
"TRINITY_DN40751_c0_g1_i1"	0.380923511299495	-0.59944051290866	-0.26390610354591	0.268715001660072	0.10416060403088	-0.0308607175617481
"TRINITY_DN40770_c0_g1_i1"	0.268829916074754	-0.148491166280076	0.00590320085556999	-0.260724439045486	0.625012629100391	-0.273199362867797
"TRINITY_DN14337_c4_g1_i1"	-0.502939833479971	0.843604406192071	0.398499187277149	-0.148344089507726	-0.582726500959589	0.486224462767683
"TRINITY_DN14353_c2_g1_i1"	-0.491046224444669	0.842985717749299	0.033776328201097	-0.444258780005275	-0.800535962738351	0.872701705351821
"TRINITY_DN14353_c2_g1_i4"	-0.491046224444669	0.842985717749299	0.033776328201097	-0.444258780005275	-0.800535962738351	0.872701705351821
"TRINITY_DN14366_c0_g1_i2"	0.244531215813617	-0.590546849928219	0.0286630049462758	0.426528696174358	0.860072474192636	-0.882275248330298
"TRINITY_DN14367_c0_g2_i1"	0.335874458652533	-0.629785344615172	-0.184932354337034	0.387476866990787	0.889607658193412	-0.82374242321361
"TRINITY_DN14367_c0_g3_i1"	0.335794165415441	-0.627863061423247	-0.178440890319796	0.384255574102836	0.926638242578862	-0.863750855767215
"TRINITY_DN14367_c0_g3_i3"	0.16206905075821	-0.31742309277009	-0.133258360097149	0.10867657810102	0.513021018922053	-0.345159941296658
"TRINITY_DN14367_c0_g3_i4"	0.450655155677264	-0.596372361750226	-0.378205537324513	0.529269464888202	0.592132613736749	-0.485882367357435
"TRINITY_DN14367_c0_g1_i1"	0.370270102065517	-0.655019238741712	-0.187573034060843	0.455329287294203	0.871765157785421	-0.864090722194209
"TRINITY_DN14367_c0_g1_i2"	0.0728940731713104	-0.373444579342244	-0.347715695623088	0.0759827638405439	0.620278858623053	-0.379729318073426
"TRINITY_DN14367_c0_g1_i3"	0.310073199481186	-0.367652978360915	-0.27128759981512	0.465492015785278	0.436868741601538	-0.425375333520009
"TRINITY_DN14400_c0_g1_i1"	0.339182430114334	-0.518513864739432	-0.0327657613664279	0.079676464224062	0.849595620624596	-0.655631365205713
"TRINITY_DN14381_c0_g2_i1"	0.991014804202607	-0.423302052838797	-0.208820239512821	0.0900784254494066	0.372395330811544	-0.375517458239954
"TRINITY_DN14381_c0_g1_i1"	0.25797805282662	0.68947522226658	0.17550484955731	-0.305947300390015	-0.4160572177504	0.341906064433794
"TRINITY_DN14395_c0_g2_i1"	0.468983529520813	-0.793811927777551	-0.399882130711318	0.0715956068981732	0.480403774750791	-0.247496907328563
"TRINITY_DN14395_c0_g1_i1"	0.401385190249579	-0.505631804455042	-0.105863028211293	-0.0687223281491576	-0.0806962470084188	0.0654010547093759
"TRINITY_DN14347_c0_g1_i1"	0.213395823748643	-0.189815152066995	-0.0457392460579109	0.0492918899581376	0.728472834634511	-0.399804711612225
"TRINITY_DN14398_c0_g1_i1"	0.22816680901676	-0.553212158249915	-0.169101033417393	0.371920450460181	0.859007274251772	-0.765318394083573
"TRINITY_DN14404_c0_g2_i1"	-0.394631609333726	0.854971017192146	0.108002266539194	-0.499375220864332	-0.73132487768639	0.738587057102725
"TRINITY_DN14404_c0_g2_i2"	-0.357660757165272	0.844925367355049	0.22882684725148	-0.322635720596443	-0.755442430640956	0.652198831229786
"TRINITY_DN14396_c0_g1_i3"	0.284502136848062	-0.59270096605741	-0.159957407332894	0.264712068916183	0.893383974759548	-0.77791692656006
"TRINITY_DN14396_c0_g1_i4"	0.283687404327659	-0.459384419551473	-0.142817669522255	0.227154369900726	0.912912996284322	-0.774971389323259
"TRINITY_DN14355_c0_g1_i1"	0.124044668114716	-0.148857243714308	0.098971127075668	0.0318116495166241	0.687490296648611	-0.433645363797664
"TRINITY_DN14393_c0_g1_i1"	-0.484453009131561	0.888926675896425	0.320450778510774	-0.482996815579044	-0.57544189896836	0.538381728591289
"TRINITY_DN14393_c0_g2_i1"	-0.502116980215589	0.904550698120896	0.205713750878507	-0.306226571630464	-0.501343326803005	0.516374343295351
"TRINITY_DN14321_c1_g1_i1"	0.370918084439409	-0.658631364738392	-0.113918376325882	0.342963654026804	0.920186227520209	-0.899165758966836
"TRINITY_DN14311_c0_g1_i1"	-0.38961671930231	0.852685631058612	0.360886123295584	0.0207256063595738	-0.448364616289922	0.243829252036863
"TRINITY_DN14313_c0_g2_i1"	-0.25027490677616	-0.119840485976903	-0.157153207642964	0.038994356162897	-0.195759689852411	0.178855018786058
"TRINITY_DN14329_c0_g1_i1"	0.192151859145357	-0.686503155456063	-0.139398833305482	0.013623021395734	0.226184236522364	-0.212042411030251
"TRINITY_DN14329_c1_g1_i1"	0.12816816793076	0.262382583899357	0.0300182236173504	-0.537361531093133	-0.427561172216417	0.529291066790028
"TRINITY_DN31595_c0_g1_i1"	0.269989009912704	-0.406807903908729	0.0974461471409463	0.153923298366785	0.762491713661114	-0.650445314178966
"TRINITY_DN31640_c0_g1_i1"	0.285101327235782	-0.424438980082773	-0.239858159715274	0.954593146357197	0.296086873632138	-0.451938474477261
"TRINITY_DN31657_c0_g1_i1"	-0.36760334495654	0.892532717191618	0.264251121019317	-0.233116444541799	-0.45463655445926	0.353448926109677
"TRINITY_DN31629_c0_g1_i1"	0.440522370149388	-0.487223383026746	-0.147305437762678	0.271658024315056	0.852868694066564	-0.655434692542297
"TRINITY_DN31647_c0_g1_i1"	-0.165677230445027	0.644030078481331	0.385527935279816	-0.560772898733035	-0.593887487151623	0.55024244986537
"TRINITY_DN38958_c0_g1_i1"	0.358572563877429	-0.295212806301657	-0.0727322064777994	0.0407476604468331	0.786215065321262	-0.489564436725449
"TRINITY_DN38900_c0_g1_i1"	0.396411082632267	-0.785140768913762	-0.226947404759559	0.525338052263674	0.844888274557814	-0.824853430787635
"TRINITY_DN38962_c0_g1_i1"	0.339157769521133	-0.676659260215068	-0.306049669424192	0.273733527930611	0.96903361241061	-0.768401923242545
"TRINITY_DN38956_c0_g1_i1"	0.290084639918747	-0.558015566303828	-0.21269199877693	0.174227776494959	0.976491032990469	-0.73180202317346
"TRINITY_DN38946_c0_g1_i1"	0.283177969392127	-0.460674862010874	-0.146881300342672	0.246932350486498	0.935922800149495	-0.705435909453806
"TRINITY_DN22622_c1_g1_i1"	-0.456293883579124	0.871822909572352	0.0100601832515545	-0.404063692795285	-0.57086226131334	0.696259103731202
"TRINITY_DN22576_c1_g1_i1"	0.0903292702005126	-0.64384719520904	-0.260309593728747	0.0454912997341315	0.663751273357523	-0.508584164458852
"TRINITY_DN22634_c0_g1_i2"	-0.102304500988963	-0.276113078981996	0.118808924135674	0.0541697077155761	0.740167499115817	-0.648503743386203
"TRINITY_DN22634_c0_g1_i3"	0.360408740751726	-0.460629211666758	-0.434360576320381	0.419449643042757	0.608206587928813	-0.605793828240806
"TRINITY_DN22634_c0_g1_i6"	0.3246583548686	-0.468386667502276	-0.118573853981887	0.500819220822254	0.612104770479695	-0.580353459808357
"TRINITY_DN22634_c0_g1_i7"	0.000352980498569869	-0.400687803880373	-0.499123737200236	-0.0166088498256242	0.127004259149377	0.236804931851624
"TRINITY_DN22634_c1_g1_i2"	0.017594288808991	0.202475234977218	-0.110919552766248	-0.396327459648803	-0.45909755452443	0.697586850859059
"TRINITY_DN38993_c1_g1_i1"	0.324311040834351	-0.554983454442414	-0.235231716200587	0.155827251338083	0.963370167547995	-0.717159248818046
"TRINITY_DN39055_c0_g1_i1"	0.314731725911623	-0.477499842178224	-0.126410321574779	0.192535739881787	0.952400860246183	-0.816553153186905
"TRINITY_DN39074_c0_g1_i1"	0.237556155081712	-0.250774237179971	0.0346440952079259	0.0456202097234379	0.750571678842077	-0.46204660740255
"TRINITY_DN38998_c0_g1_i1"	0.330322826359781	-0.742996653253646	-0.149024886739769	0.322429671305942	0.892280803439041	-0.781842183979783
"TRINITY_DN39018_c0_g1_i1"	-0.241114267993401	0.578976110959975	0.261973501112474	-0.3061678857654	-0.288310758579597	0.486802932503978
"TRINITY_DN39063_c0_g1_i3"	-0.391119700760844	0.90153657014194	0.405027783670608	-0.190175168256108	-0.619410349834371	0.467591758191633
"TRINITY_DN39033_c0_g1_i1"	-0.401978906657879	0.958779857432436	0.444484577341986	-0.270332224725464	-0.597263574243957	0.450115290000344
"TRINITY_DN13451_c0_g1_i1"	0.415365141073088	-0.588949079408049	-0.25115297845773	0.456089792120029	0.863422263138485	-0.695874731570237
"TRINITY_DN13407_c0_g1_i2"	0.966336219851862	-0.496356343912214	-0.247668972520777	0.175303564033408	0.409087958442725	-0.447738251031804
"TRINITY_DN13491_c1_g2_i1"	0.0949309480738998	0.253431400924559	0.263737933518813	-0.724924399622827	-0.36277680504267	0.456227141240631
"TRINITY_DN13416_c1_g1_i1"	0.104258856607089	0.565538459477203	-0.00880478140742346	-0.254866654086291	-0.367908589227555	0.517866264933415
"TRINITY_DN13416_c1_g1_i2"	-0.182664523422603	0.400232625040145	-0.171459587914007	-0.36233176977362	-0.644366663970143	0.847087002934846
"TRINITY_DN13416_c3_g1_i2"	-0.390994862814393	0.808050935967019	0.187136539507274	-0.445633400661111	-0.762197164531089	0.749381133120958
"TRINITY_DN13416_c0_g1_i1"	0.266390673869781	-0.0483645537655152	-0.139537567058883	0.221622639799271	-0.0525124335416688	0.1809490145885
"TRINITY_DN13408_c0_g2_i1"	0.296459149252983	-0.0193817792729856	0.109261117048031	0.0562851972136668	0.151291747921921	-0.182990599999119
"TRINITY_DN13478_c1_g2_i1"	-0.249145007831733	-0.0580952773790114	-0.166866837238014	0.121481167658252	-0.353364505841942	0.249895561369812
"TRINITY_DN13436_c0_g1_i1"	-0.238404944491848	0.384031435196142	-0.0686157458552826	0.227854613637691	-0.0670573022061431	0.213999288933098
"TRINITY_DN13470_c0_g1_i1"	0.333490895431051	-0.431623822785809	0.0207032328035391	0.26190913993398	0.794049750809325	-0.7228262436086
"TRINITY_DN13470_c0_g1_i11"	0.259210842330238	-0.49136460231607	-0.317756505314894	0.489317942241812	0.55885993380891	-0.518084620053914
"TRINITY_DN13470_c0_g1_i14"	0.306985277186133	-0.606444019472732	-0.198975400127353	0.321050128718607	0.89452877597166	-0.763213347394853
"TRINITY_DN13470_c0_g1_i4"	0.387919284030689	-0.69241397315556	0.00663743173636611	0.464754674081098	0.78387993176576	-0.947505759267203
"TRINITY_DN13470_c0_g1_i8"	0.3911304754156	-0.684664838098873	-0.479299220353973	0.440193999747404	0.744542907108159	-0.562816700978505
"TRINITY_DN13410_c0_g1_i1"	-0.35475597995478	0.460523355251434	-0.0693867244598105	-0.444535336227304	-0.653094329976205	0.820754540616924
"TRINITY_DN13404_c2_g1_i1"	-0.308959689629759	0.343154575200439	-0.318907637373758	-0.32277023452103	-0.480020297939621	0.77622156251851
"TRINITY_DN13420_c0_g1_i1"	-0.482448567595968	0.891013788473495	0.304624722423708	-0.441409780536667	-0.717932065999411	0.638885875936571
"TRINITY_DN13442_c0_g2_i1"	0.503780793635409	-0.501497049704776	-0.0680558960447755	0.335593677172328	0.860123480574258	-0.725029361891305
"TRINITY_DN13442_c0_g2_i2"	0.248417265784396	-0.505987405316018	-0.102674168150687	0.273311292940222	0.962246187147341	-0.828134183233296
"TRINITY_DN13497_c0_g1_i1"	-0.268280293482019	0.576500185889682	0.0398541147310254	-0.497136849342768	-0.670140435793261	0.836952317689394
"TRINITY_DN13447_c0_g1_i1"	0.139823263987854	-0.148535533011348	0.0606608698183026	0.0474846397514276	0.665576100313267	-0.363864070273506
"TRINITY_DN13464_c0_g2_i1"	0.266975001366545	-0.675704160613261	-0.426287790007664	0.410564241024497	0.799331371526512	-0.639562678920288
"TRINITY_DN13464_c0_g1_i1"	-0.101883423140723	0.0745316428484022	0.283613476805988	-0.31765437318592	0.204905505717701	-0.0977197056810614
"TRINITY_DN13464_c1_g3_i1"	0.307539498699858	-0.569953402662252	-0.267073616232328	0.0561526994944509	0.43785959487176	-0.432687032934213
"TRINITY_DN13489_c0_g1_i1"	0.230307264183575	-0.415918121927904	-0.212556870386238	0.387209858828835	0.612781412144957	-0.579986695025853
"TRINITY_DN13472_c3_g2_i1"	-0.444929816858998	0.894804188008979	0.162335842519743	-0.402808765077697	-0.646014299186798	0.656601567874797
"TRINITY_DN13472_c0_g2_i1"	-0.458907268841353	0.919028215421891	0.444940220726933	-0.212589692944194	-0.485004162970466	0.333727400936927
"TRINITY_DN13472_c0_g2_i3"	-0.453263837056159	0.933941411205916	0.430246728963952	-0.208886765425421	-0.500306847589548	0.354683838998483
"TRINITY_DN29912_c0_g1_i1"	0.245519836861736	-0.463662038253894	-0.0938322321538632	0.120394572650892	0.935666954254728	-0.701362274566098
"TRINITY_DN29912_c0_g1_i2"	0.349881901689141	-0.537178485074985	-0.0740440122210523	0.254549861926912	0.943353336598128	-0.870066460190797
"TRINITY_DN29875_c0_g1_i1"	0.457950345985854	-0.355512343960591	-0.125338892350537	0.0522687877329046	0.758950667292197	-0.468502485592707
"TRINITY_DN29919_c0_g1_i1"	0.338676464593626	-0.641595035317329	-0.136136864848936	0.478256676011434	0.877784382356304	-0.854203908634094
"TRINITY_DN29919_c0_g1_i3"	0.402377502954665	-0.658362200674289	-0.0531082028688443	0.390265432438015	0.86918045387219	-0.848518037797515
"TRINITY_DN29906_c0_g1_i1"	0.301461998966044	-0.746490764609668	-0.423765491841598	0.369500000025703	0.624447226099311	-0.493176617716263
"TRINITY_DN29950_c0_g1_i1"	0.33132609132085	-0.303481122268206	-0.0468534058685353	0.00105693748132471	0.809989481259477	-0.518881495516791
"TRINITY_DN29905_c0_g1_i1"	0.256675953320326	-0.144567642284963	0.0799569082082983	-0.182947980526505	0.667049650238685	-0.332925667726918
"TRINITY_DN29952_c1_g1_i1"	0.353717462029981	-0.530687141282378	-0.138834066653482	0.187006080837989	0.946211364827375	-0.796188368862434
"TRINITY_DN29914_c0_g1_i1"	0.187410216273555	-0.265260819501599	-0.143271006138409	0.314903141830948	0.78521986122911	-0.505583772792712
"TRINITY_DN29895_c1_g1_i1"	0.283162005485083	-0.628462327790691	-0.284083329087244	0.170056278649193	0.944922414674727	-0.734594635087416
"TRINITY_DN13523_c1_g2_i1"	0.14938233442029	-0.448466144843923	-0.329163589540106	0.102873611636818	0.472077547385844	-0.275135632485007
"TRINITY_DN13554_c0_g1_i2"	-0.292747638235805	0.46778561547136	-0.149855876982854	-0.266202408101543	-0.645736605040028	0.826025261623273
"TRINITY_DN13597_c0_g1_i1"	-0.343122450745986	0.17618450335381	0.0902595351900153	-0.0903677400629601	-0.581635663608743	0.401209866901553
"TRINITY_DN13532_c0_g1_i1"	-0.194121957558795	0.678399649836699	0.363240278983578	0.153485875455028	-0.248857848322176	0.0253660751658587
"TRINITY_DN13584_c1_g1_i1"	-0.155818595226281	0.726431286593703	0.270351407946179	-0.187960757941058	-0.361320759804517	0.330554073310241
"TRINITY_DN13537_c0_g1_i2"	-0.163800950108292	0.571341338025475	-0.11939198490682	-0.140489123951755	-0.651666268739072	0.764175591171884
"TRINITY_DN13525_c0_g1_i1"	0.276704972522602	-0.72867458455533	-0.309550957497323	0.471315375027706	0.921939173472995	-0.729793612966906
"TRINITY_DN13591_c0_g1_i1"	0.341253480002577	-0.660451360673668	-0.175140510763048	0.387811078899971	0.918942245030375	-0.870675985615478
"TRINITY_DN13571_c0_g1_i6"	-0.195646880145955	0.877009479190282	0.355934483791349	-0.0721007413548847	-0.514589924678773	0.386990079252702
"TRINITY_DN13577_c0_g1_i1"	-0.312048127222065	0.449519393716908	-0.37937214860333	-0.38614734184192	-0.637095202896492	0.904993805609043
"TRINITY_DN13509_c0_g1_i1"	0.192612346202145	0.14707390478072	0.324459743781726	-0.32122150669237	0.115242886360559	-0.0861637897557258
"TRINITY_DN13509_c3_g1_i1"	-0.40541093395761	0.901805428686571	0.319889171047785	-0.236018456407494	-0.508160044225688	0.387088216829674
"TRINITY_DN30796_c0_g1_i1"	0.381586818382773	-0.437498421098843	-0.0159996535248228	0.125545673866277	0.758812265372468	-0.585438706004554
"TRINITY_DN30842_c0_g1_i1"	0.336127833723497	-0.63522805321929	-0.132541680574266	0.361434980950714	0.916278651630912	-0.876043505464031
"TRINITY_DN30795_c0_g1_i1"	0.990229133854775	-0.463343506373465	-0.203751083540228	0.0994793262857076	0.37862820328794	-0.403103140950119
"TRINITY_DN30864_c0_g1_i1"	0.875662670422304	-0.528324652755819	-0.366907384478391	0.431469019568185	0.512819638333047	-0.49789905920392
"TRINITY_DN30857_c0_g1_i1"	0.157215305037346	-0.211188777905858	0.150026913843988	-0.0402822530280765	0.586132156198694	-0.432271628209582
"TRINITY_DN3985_c0_g1_i3"	0.319224329396007	-0.741962803466891	-0.272481914604756	0.246100969293285	0.907112111165764	-0.798457692987492
"TRINITY_DN3969_c2_g1_i2"	0.256148081768654	-0.0312908133119229	-0.387200788679625	0.171418202265238	-0.0657675215749557	0.0456792510804482
"TRINITY_DN3929_c0_g1_i2"	0.426200870203988	-0.479541567891075	-0.214977046806758	0.261552201857546	0.900376095129885	-0.654216704556557
"TRINITY_DN3989_c1_g1_i1"	-0.141304739538981	-0.000960569266894987	-0.0665353483070999	0.454966515775819	0.28203888129073	-0.220481882440187
"TRINITY_DN3989_c4_g1_i3"	-0.0699133743788448	0.512925466573026	0.0128348398052634	-0.553080006205325	-0.656438041936519	0.697776009950656
"TRINITY_DN3989_c1_g6_i1"	0.166925769654359	-0.442036488219526	-0.132646472973709	0.468591460948934	0.794001450904109	-0.602791308166887
"TRINITY_DN3950_c0_g1_i1"	0.162237980596837	-0.34551456558675	-0.0140587839241274	0.0245309186983857	0.651643375122374	-0.514644269905184
"TRINITY_DN3950_c0_g1_i3"	0.335774351758876	-0.1964986560653	-0.0933834478466598	-0.200019574514682	0.473081113513894	-0.282125887563647
"TRINITY_DN3950_c0_g1_i4"	0.381206114017633	-0.346545236139303	-0.332310381347444	-0.0892189320778726	0.609901748415698	-0.311553045666556
"TRINITY_DN3987_c0_g1_i14"	-0.176296141679188	0.851318987437681	0.372926898351457	-0.527118823362899	-0.653595355117697	0.61070295023533
"TRINITY_DN3987_c0_g1_i2"	0.204019943231273	-0.357489643961752	0.106476053088906	0.384461969869274	0.376703916243659	-0.466467854455809
"TRINITY_DN3987_c3_g1_i2"	-0.230254635075096	0.325880604240981	-0.233955473745213	-0.189439407553369	0.0462107873860396	0.214617035616969
"TRINITY_DN3987_c3_g1_i3"	0.0534066032054427	-0.182099306997864	0.090626024782734	0.167081891383789	0.61614991995345	-0.413846166104196
"TRINITY_DN3952_c0_g1_i1"	0.322116856665859	-0.617475000694367	-0.200109679486266	0.439159961072931	0.915720405950537	-0.881496612363655
"TRINITY_DN3986_c0_g1_i1"	-0.0498405209250894	0.0437414479515679	-0.0837982983632456	0.0533717115305605	-0.535121083088536	0.398932304807635
"TRINITY_DN3901_c0_g1_i2"	-0.110074617075922	0.0108931762637646	0.0494183359166806	0.0591310757911133	0.266028073246606	-0.239215490195147
"TRINITY_DN3901_c0_g1_i3"	-0.320392304072499	0.793188282777885	0.0324617519921555	-0.391817852355077	-0.361952485045352	0.548299602819728
"TRINITY_DN3931_c0_g1_i1"	0.395152864949324	-0.688502195990885	-0.180118192146897	0.179405871279165	0.926987194550984	-0.759118537656502
"TRINITY_DN3958_c0_g1_i1"	-0.20154643421947	0.478341337696915	0.258250000001523	-0.218644337891876	0.0375275741692457	0.161348491362892
"TRINITY_DN3924_c0_g2_i3"	-0.3931563369904	0.658483919509971	0.626939807846623	-0.23137490527077	-0.426185886402015	0.357891137828026
"TRINITY_DN3924_c3_g1_i1"	0.325435932528196	-0.347808260550371	-0.0210426891236814	0.327540141233984	0.546684397508199	-0.488859154145147
"TRINITY_DN3924_c0_g1_i1"	-0.164998202512042	0.234347472782669	0.98204536191606	-0.102731816540667	-0.0400193822361987	-0.2787781544872
"TRINITY_DN3924_c0_g1_i12"	-0.411561119040028	0.815653699049439	0.135006247928935	-0.367953134725458	-0.819650250119829	0.80002607537802
"TRINITY_DN3924_c0_g1_i4"	-0.113925849314059	0.119647512234002	0.95401613453839	-0.122386018129733	0.0333496095770579	-0.367356280203792
"TRINITY_DN3925_c0_g1_i1"	-0.296587710641547	0.579210927033241	-0.11443508302055	-0.38718771404764	-0.521940170392444	0.663461690628812
"TRINITY_DN3925_c0_g1_i2"	-0.205284196662474	0.423260374485981	-0.102627440471058	-0.241056763834602	-0.46518239099697	0.710814500658947
"TRINITY_DN3925_c0_g1_i3"	-0.406318810471857	0.552897729177166	-0.210736883027568	-0.377484390418658	-0.690931330055934	0.934980078101205
"TRINITY_DN3906_c0_g1_i1"	0.364561726578751	-0.773323491766722	-0.0569922942849878	0.121763503631859	0.770445007920416	-0.676765316568436
"TRINITY_DN3906_c0_g1_i2"	-0.362018481792495	0.763750451204876	0.279377272537544	-0.259057894249719	-0.380367801509421	0.411492530904006
"TRINITY_DN3906_c0_g1_i7"	0.288132025966143	-0.827749475676004	-0.173074958779282	0.379917294512029	0.730118669190749	-0.729362317488666
"TRINITY_DN3906_c1_g1_i6"	0.275781035389232	-0.411224271304706	-0.43334174420537	0.131966073605657	0.494005410662133	-0.176662653750064
"TRINITY_DN3968_c0_g1_i1"	0.423936407722302	-0.774089114384178	-0.18801369517058	0.294773511517012	0.882589699932026	-0.779676379898194
"TRINITY_DN3918_c0_g1_i2"	0.986283709248728	-0.417530749118309	-0.167095703993413	0.134352257478612	0.382938781245825	-0.388649593738691
"TRINITY_DN3902_c0_g1_i2"	0.0221049319162939	-0.247191229971581	0.0872487175273914	0.0613993900623684	0.813506993487996	-0.620361573843049
"TRINITY_DN3957_c0_g1_i1"	0.21936222000809	-0.197371825459952	0.149395667071754	0.140268443946256	0.708084155179426	-0.489274230902163
"TRINITY_DN3927_c0_g1_i1"	-0.0987198649897787	0.606423450643572	-0.145852227338307	-0.613108299204202	-0.400284279855996	0.600292210725364
"TRINITY_DN3927_c0_g1_i5"	-0.392876416460288	0.435116272494323	0.36674785062612	-0.00830759803634176	-0.5204172343461	0.345943660574401
"TRINITY_DN3927_c0_g1_i6"	-0.208959503201736	0.599176977728563	0.0864651620367756	-0.38342641262934	-0.669751274512716	0.663742017783699
"TRINITY_DN3927_c0_g2_i2"	-0.202357809160681	0.491251417063547	0.33228285925203	-0.319022672886724	-0.403449787829413	0.448667115370447
"TRINITY_DN3988_c0_g2_i1"	0.232948692657211	-0.6228159574641	-0.217034374289937	0.23823959620276	0.826756621353087	-0.60834841569561
"TRINITY_DN3988_c0_g3_i1"	0.419605572951455	-0.657023448723961	-0.21502567829653	0.415232387919467	0.696559443135864	-0.562064749359185
"TRINITY_DN3936_c0_g1_i1"	0.436394047503597	-0.420877427635189	-0.146788318188848	0.203681909812245	0.875781350712779	-0.642287829706781
"TRINITY_DN3903_c0_g1_i1"	0.34022246798111	-0.673345716322442	-0.233502183774502	0.180518259573875	0.974692267048875	-0.775153642228776
"TRINITY_DN3984_c0_g1_i5"	0.495150255294245	-0.655678231079915	-0.174919263646714	0.132060190204882	0.934590620007377	-0.763287480484379
"TRINITY_DN3994_c0_g1_i20"	0.23937083826569	-0.674271831891829	-0.299975211813869	0.229400595442036	0.694566096321866	-0.58596055863842
"TRINITY_DN3904_c0_g1_i1"	0.101377772412191	0.0959452404502023	-0.00834102690350799	0.180054512201688	0.0533655393534076	0.0576798533709061
"TRINITY_DN3904_c1_g1_i2"	-0.00323696064685148	0.155423895420662	-0.117449065473092	-0.270003351269811	-0.533059246344359	0.522098055684277
"TRINITY_DN3932_c0_g1_i1"	0.265637579981923	-0.268334151042658	-0.0120949600621255	0.29938018285803	0.788691431292706	-0.57429509861948
"TRINITY_DN3900_c0_g1_i1"	0.223626144183584	-0.407537246614276	-0.061492641793162	0.0788281593505838	0.912979756336414	-0.65192777058223
"TRINITY_DN3992_c5_g4_i1"	-0.180628444601829	0.751557003341558	0.485414841586453	-0.114870048913968	-0.304139788047562	0.0365637069444154
"TRINITY_DN3992_c0_g2_i1"	0.432770362579037	-0.525356605522737	0.0111469103952237	0.297732322010892	0.800625603223758	-0.878360947069221
"TRINITY_DN3992_c0_g1_i2"	-0.522892178473276	0.646062886684332	0.061106742032024	-0.0895421745579014	-0.479799647741047	0.513200306926756
"TRINITY_DN3992_c8_g1_i4"	-0.47953756670126	0.856308129199221	0.286951923153639	-0.446509319270934	-0.69813334600394	0.624026500986485
"TRINITY_DN3992_c3_g1_i1"	-0.373037521581063	0.805903879170519	0.393982935002712	-0.369178559142109	-0.532233879671561	0.42798835876624
"TRINITY_DN3992_c3_g1_i5"	-0.299567663287743	0.805855814350515	0.0421705875079945	-0.365278804019608	-0.425807287637852	0.517811037188316
"TRINITY_DN3992_c1_g1_i1"	0.240248692245967	-0.480256524075377	-0.16624412920094	0.236475517655408	0.937809664410385	-0.71290185681409
"TRINITY_DN3992_c1_g1_i3"	0.223544693635205	-0.620560807893879	-0.11752878530862	0.462952549227971	0.808931789309131	-0.827101621292068
