"kMEblack"	"kMEblue"	"kMEbrown"	"kMEgrey"	"kMEred"	"kMEyellow"
"TRINITY_DN207_c0_g2_i1"	-0.154467460207287	0.965246444492022	0.637062385639864	-0.440798865200137	0.305920131842567	-0.36183847639587
"TRINITY_DN214_c0_g1_i1"	-0.180310125629828	0.963275959262263	0.588823816186587	-0.19091384899184	0.380909927722149	-0.367372699744159
"TRINITY_DN272_c0_g1_i2"	-0.25137273808622	0.935999000680912	0.568320705491961	-0.0683117826626393	0.350669039160783	-0.282389593383648
"TRINITY_DN3913_c0_g1_i1"	-0.334185286785088	0.918944107790005	0.845516726055807	-0.206725518333443	0.0326196884490138	-0.0674081602054192
"TRINITY_DN3920_c0_g1_i1"	0.538608311876673	0.423891630024793	-0.226645230083345	-0.29020485759968	0.971569493054502	-0.920281823244423
"TRINITY_DN3993_c0_g1_i1"	-0.174339408822922	0.957621724804534	0.604342720990809	-0.392909872179203	0.347550377306322	-0.385695232224785
"TRINITY_DN3983_c0_g1_i1"	-0.235899809087902	0.88609866319336	0.517447905920808	0.0181270271431459	0.360264545663989	-0.26335977766968
"TRINITY_DN3949_c0_g1_i1"	-0.196972774999547	0.730162638443791	0.452007214047184	-0.6353430775997	0.212337093419129	-0.258302733003133
"TRINITY_DN3990_c0_g1_i1"	-0.628616669971589	0.702644918498598	0.90765770739683	-0.150721373890689	-0.409763269769099	0.35943757585238
"TRINITY_DN3937_c0_g1_i1"	-0.442312930182486	0.793458725384101	0.934695528894705	-0.174788170589826	-0.187714299027295	0.148525110619855
"TRINITY_DN3905_c0_g1_i1"	-0.343726952524269	0.880741995944431	0.890029828550489	-0.352183812312045	-0.0310759112010509	-0.0233354314931692
"TRINITY_DN3974_c0_g1_i1"	-0.355798139622218	0.935570220251431	0.792244247426226	-0.221354399884652	0.128641461694179	-0.0871256545092709
"TRINITY_DN3964_c0_g1_i1"	-0.145439208241252	0.947430598607221	0.565709216700594	-0.173530139359861	0.339277361228922	-0.319548798286373
"TRINITY_DN4095_c0_g1_i1"	-0.166826416593451	0.969631419991628	0.630081390723461	-0.329922515033267	0.317188319615095	-0.358473191279534
"TRINITY_DN4012_c0_g1_i1"	-0.14501931381283	0.948171669308334	0.625652483627893	-0.464148605169433	0.25480880071675	-0.354035248330499
"TRINITY_DN4091_c0_g1_i1"	-0.15513627930805	0.963430960950802	0.634373044616414	-0.428608596745336	0.310393604392647	-0.363498091233524
"TRINITY_DN4055_c0_g1_i1"	-0.192723775535421	0.969475125241451	0.622402306424106	-0.403755781737458	0.277551354271112	-0.304876162114855
"TRINITY_DN4075_c0_g1_i1"	-0.137469933770164	0.952272071301908	0.617946201391331	-0.383272952605639	0.291007301517197	-0.374453926523699
"TRINITY_DN4090_c0_g1_i1"	-0.720758375313142	0.073836597922084	0.769608807597456	0.341115397948466	-0.803660590665526	0.815584446201682
"TRINITY_DN4029_c0_g1_i1"	-0.201820675096088	0.984473985810906	0.628812058760653	-0.336326967552654	0.295919841083798	-0.301298400573287
"TRINITY_DN4099_c0_g1_i1"	0.915263356660465	-0.207163872762041	-0.619638614596131	-0.370842629798007	0.671260589293445	-0.742402873197167
"TRINITY_DN660_c0_g1_i1"	-0.246528044032863	0.936609217977469	0.548041444187496	-0.180566921121822	0.205219212142271	-0.241557824110212
"TRINITY_DN642_c0_g1_i1"	-0.123899351890686	0.956481075863473	0.628394487045231	-0.44809700214332	0.269188234175941	-0.341566127892938
"TRINITY_DN605_c0_g2_i1"	-0.0755876750084267	0.957031959775627	0.569462091065838	-0.258365595635558	0.402736738446258	-0.41306216065023
"TRINITY_DN665_c0_g1_i1"	-0.178521653477542	0.75026893154098	0.450014141985533	-0.592313880067128	0.267231030561948	-0.267421786731087
"TRINITY_DN602_c0_g1_i1"	0.557370997371706	0.286092852010028	-0.193580877295292	-0.0791011670989177	0.7106761621524	-0.667292086407599
"TRINITY_DN685_c1_g1_i1"	-0.202423290171085	0.971559480330606	0.648693366131687	-0.378576493489993	0.282131823101657	-0.321496576357324
"TRINITY_DN637_c0_g1_i2"	-0.129732102798538	0.970978185465762	0.580479757898604	-0.240178425867768	0.339074372340967	-0.37062336681095
"TRINITY_DN648_c0_g1_i1"	0.818702776219616	-0.0830373814304107	-0.362944373604618	-0.178935191852846	0.371601726465483	-0.487421779237523
"TRINITY_DN629_c0_g1_i2"	-0.225676727078005	0.775140188333406	0.340476946796213	-0.374507203561092	0.472008046017885	-0.391544421677778
"TRINITY_DN629_c0_g1_i1"	-0.265832143361369	0.946649705365161	0.593754580123173	-0.17374601668904	0.28317785584933	-0.252293986200638
"TRINITY_DN618_c0_g1_i2"	-0.78769582346244	0.111740468066929	0.695810739026855	0.237408634105565	-0.87190763002642	0.859048181406322
"TRINITY_DN661_c0_g2_i1"	-0.211775920671587	0.788657655498984	0.508396839613652	-0.204446109489387	0.366060999915014	-0.284580263270729
"TRINITY_DN3128_c0_g1_i1"	-0.384555444512102	0.935664953602092	0.606107653515827	-0.261881362573869	0.0959328808173541	-0.123135718302579
"TRINITY_DN3130_c0_g1_i1"	-0.376175339185592	0.147772475965934	0.608434969557246	-0.195294119506755	-0.436211091316628	0.363613709479374
"TRINITY_DN5225_c0_g1_i1"	-0.191115720103065	0.929272137157264	0.572180491406139	-0.349778177859161	0.377889494183861	-0.391844262516403
"TRINITY_DN5288_c0_g1_i1"	0.499643565010629	-0.0156024546416101	-0.365448124103839	0.0863595186757534	0.509500207526617	-0.460732423660019
"TRINITY_DN5267_c0_g1_i1"	-0.475868064710635	0.66505252021359	0.9748511963045	-0.165108239670483	-0.324294683021752	0.256839274764502
"TRINITY_DN5282_c0_g1_i1"	-0.185637836332242	0.964006455922235	0.618593070767668	-0.383248933153749	0.269402970079547	-0.30831214857162
"TRINITY_DN5217_c0_g1_i1"	-0.246855571208806	0.902418308761299	0.535711871080194	-0.38748115771565	0.307798587504793	-0.261893817999294
"TRINITY_DN5245_c0_g1_i1"	-0.145854149020243	0.971090117545252	0.592284102787006	-0.224932043048053	0.363764187550571	-0.383298529688534
"TRINITY_DN4362_c0_g1_i2"	-0.687552864808209	-0.236602784211212	0.372845720977467	0.271309671788466	-0.870734887643683	0.958823116200699
"TRINITY_DN4315_c0_g1_i1"	-0.400971357102286	0.87855775593336	0.900590697259321	-0.281607041712779	-0.03110902729655	-0.000617437880014355
"TRINITY_DN4307_c0_g1_i1"	0.801587575219694	-0.382038106173528	-0.672632003558291	-0.00568655008672884	0.682359536994562	-0.679023783362188
"TRINITY_DN4396_c0_g1_i2"	-0.165695370625995	0.943103685261477	0.56402076229633	-0.244083378930104	0.330286462268982	-0.308342321202803
"TRINITY_DN4343_c0_g1_i1"	-0.0967199264112784	0.943915671183352	0.546835216728429	-0.192471362933978	0.356279309093662	-0.382010038500133
"TRINITY_DN3427_c0_g1_i1"	-0.164804438131998	0.929160275416897	0.544353492264065	-0.126044193775252	0.332372445087014	-0.306549025725732
"TRINITY_DN3485_c0_g1_i1"	-0.230029410193968	0.958418667015168	0.586786688824057	-0.152820586618054	0.32456358498383	-0.310300346404689
"TRINITY_DN3425_c0_g1_i1"	-0.223123020886336	0.95597160607492	0.596983501395931	-0.254723296864576	0.343023939817861	-0.31010906433402
"TRINITY_DN3412_c0_g1_i1"	-0.230091743196495	0.955392214778188	0.583660553601722	-0.147858282681802	0.322961410843664	-0.304370748003059
"TRINITY_DN3447_c0_g1_i1"	-0.32027974491192	0.902055071074759	0.835756976684545	-0.25843681510722	0.0526170499753946	-0.0754377664549165
"TRINITY_DN3458_c0_g1_i1"	0.131648359715022	-0.129331474903096	-0.176378559814172	0.369419609707939	0.427807420965835	-0.198345261990775
"TRINITY_DN3484_c0_g1_i1"	-0.803023667097471	0.409873855947544	0.895736020270289	0.14891219896162	-0.674563642608441	0.681625844163224
"TRINITY_DN3480_c0_g1_i1"	-0.252380474103487	0.922734100281296	0.527873885234622	-0.0839193549433163	0.367449814344029	-0.312336390286968
"TRINITY_DN2569_c0_g1_i2"	-0.588197265307146	0.412367062101578	0.941481950671149	0.1284383063585	-0.487955900798331	0.508231361143676
"TRINITY_DN2581_c0_g1_i1"	-0.834083154956275	-0.0917205063171655	0.495102699436779	0.200569043580612	-0.752948725808394	0.8530385209113
"TRINITY_DN2556_c1_g1_i1"	-0.0437279162502847	-0.774680848120414	-0.149616491444124	0.548815589493083	-0.503334161747714	0.554614702994929
"TRINITY_DN2523_c0_g1_i2"	-0.63723143626393	-0.249583316851616	0.347909554634973	0.380852251863212	-0.934814799339737	0.897136949749891
"TRINITY_DN2578_c0_g2_i1"	0.884551473235347	-0.1676639003884	-0.514154337548762	-0.350473241429996	0.532132847775985	-0.64853969713355
"TRINITY_DN3780_c0_g1_i2"	-0.148387851015579	0.965203224262648	0.627587918436175	-0.370997358161497	0.297768452592343	-0.370314678419522
"TRINITY_DN3747_c0_g1_i1"	-0.492093123080203	0.446401504378244	0.940351350485743	-0.06997648601791	-0.503795783694895	0.426437393139926
"TRINITY_DN3785_c0_g1_i1"	-0.238356854023116	0.989286773271473	0.64612220041911	-0.335475277743095	0.289645025432699	-0.295156521824587
"TRINITY_DN3751_c0_g1_i1"	-0.211043449733122	0.835357747440049	0.509631806663101	-0.320174357625945	0.0762110998810975	-0.195738820965541
"TRINITY_DN3720_c0_g1_i1"	-0.224898700502436	0.885540801461871	0.532275672481603	-0.479883750403527	0.330325955741685	-0.30716190025722
"TRINITY_DN3787_c0_g1_i1"	-0.194332112347981	0.983485258215436	0.633670036611036	-0.380411625316858	0.295015759343033	-0.307708137958163
"TRINITY_DN3761_c0_g1_i1"	-0.15695967292261	0.942021892529042	0.535875339126434	-0.27855474545585	0.378795996584782	-0.370248708434495
"TRINITY_DN3795_c0_g1_i1"	-0.161027054997058	0.971029278766485	0.644791992183458	-0.469197742483758	0.283912230029752	-0.332134140848775
"TRINITY_DN3739_c0_g1_i1"	-0.289607829857953	0.953931205564611	0.592987645497529	-0.251476091250467	0.303543035515146	-0.261591513878107
"TRINITY_DN3762_c0_g1_i1"	-0.128978503054303	0.956477836916219	0.614596475690424	-0.327880731991068	0.306821589679853	-0.377980115523493
"TRINITY_DN2826_c0_g1_i1"	-0.178187574230293	0.932647507072502	0.603326293667796	-0.513620690784456	0.300978869110918	-0.352317664370001
"TRINITY_DN2870_c0_g1_i1"	-0.474255311950636	0.78408939454966	0.90283767460407	-0.04378791518293	-0.0972287134470576	0.12757004723773
"TRINITY_DN2834_c0_g1_i1"	-0.145799198792311	0.96030534851078	0.636301199388754	-0.478366410789771	0.2667325599898	-0.337767707814922
"TRINITY_DN2802_c0_g1_i1"	0.842752209017213	-0.111410032859181	-0.519863206437395	-0.11872059496326	0.46105313375957	-0.591957846049012
"TRINITY_DN2817_c0_g1_i1"	-0.0139351444244449	0.170222892306202	0.305271733002035	-0.437762028787697	-0.150720205694676	0.0730072980537259
"TRINITY_DN1976_c0_g1_i1"	0.942033849240941	-0.219519693691928	-0.637146050627548	-0.213961343415542	0.752667663729975	-0.806249369446829
"TRINITY_DN1987_c0_g2_i2"	0.309412633181037	-0.0724491016065859	-0.710142420970471	-0.107507392363818	0.664526479378636	-0.566414606889324
"TRINITY_DN1987_c0_g2_i1"	0.145596013183216	-0.254847068695432	-0.763119592806898	0.0201519994826881	0.398042595863518	-0.290907542839903
"TRINITY_DN1912_c0_g1_i1"	-0.207330622218667	0.990549384934607	0.638148408361525	-0.326442700301258	0.29870242740018	-0.310150692540683
"TRINITY_DN1922_c0_g1_i1"	-0.109284242648824	0.963244512744866	0.616694542424619	-0.392661678315171	0.319318244559252	-0.378391372299601
"TRINITY_DN1911_c0_g1_i1"	-0.177500830583269	0.94972119596334	0.642732615280605	-0.488978852998355	0.226968758202322	-0.325827951704531
"TRINITY_DN1909_c0_g1_i1"	-0.36996488785205	0.127242694903512	0.674914284345473	-0.0233687150730956	-0.545360891982216	0.536221277536279
"TRINITY_DN1915_c0_g1_i1"	-0.437503114195512	0.812268794035981	0.874681517476415	-0.123204015957186	-0.22751590833431	0.146516358954089
"TRINITY_DN1941_c0_g3_i1"	0.575867992833551	0.411053618367454	-0.191749045272696	-0.418033192875847	0.912616327528215	-0.906475503616383
"TRINITY_DN1989_c0_g1_i1"	-0.370214892496264	0.855278549087963	0.895557088026811	-0.199384842964296	-0.0415162237885562	-0.016605337777077
"TRINITY_DN1920_c0_g1_i1"	-0.231782571964667	0.948671484784148	0.587602618141633	-0.194072061545876	0.315013933492947	-0.26230761863265
"TRINITY_DN4153_c0_g1_i1"	-0.389444683529399	0.92082511660578	0.85008180674253	-0.105383822086684	0.0436529364686185	-0.0534388968085872
"TRINITY_DN4145_c0_g1_i1"	-0.519031416065408	-0.238602273596952	0.400129952071038	0.110032807393253	-0.724397341614956	0.686843258981548
"TRINITY_DN4197_c0_g1_i1"	-0.0803794554656743	0.951782968091789	0.59851263272335	-0.395713615437028	0.369426635993059	-0.406177240025161
"TRINITY_DN4123_c0_g1_i1"	-0.452660521255729	0.775684155266184	0.956227378604862	-0.205109413383627	-0.198288277575826	0.138266731886629
"TRINITY_DN4121_c0_g1_i1"	-0.408843911589857	0.667356956247253	0.959910653117067	-0.23329089015854	-0.265769704722576	0.200290440725983
"TRINITY_DN4133_c0_g1_i1"	-0.175066602094299	0.966957611965728	0.620291282363451	-0.326494699530042	0.30410243083894	-0.302243160757836
"TRINITY_DN4174_c0_g1_i1"	-0.12342189161688	0.950419749615354	0.627038500486749	-0.489198460139336	0.264394126377266	-0.33913993326735
"TRINITY_DN3270_c0_g1_i1"	-0.356793065806097	0.934559671876546	0.834237332982916	-0.172139147318862	0.0879410166213315	-0.0974130229320137
"TRINITY_DN3215_c0_g1_i1"	0.634069526718629	-0.210550583434468	-0.039609076233379	-0.235219287902911	0.100623324162158	-0.19560070846312
"TRINITY_DN3250_c0_g1_i1"	-0.326273130207336	0.933809004186988	0.736169961297239	-0.151937937471887	0.231842187107756	-0.225522761497496
"TRINITY_DN3246_c0_g1_i1"	-0.353368002164057	0.873485494502754	0.898207746661459	-0.322517750315231	-0.0437838147430619	-0.0084112395042962
"TRINITY_DN3254_c0_g1_i1"	-0.202327080998574	0.938594283226976	0.588556886216606	-0.343348588076131	0.350486600434573	-0.389246047390304
"TRINITY_DN3211_c0_g1_i1"	-0.0451927287002389	0.916368902374401	0.563433730142693	-0.473069056500331	0.327159574868559	-0.379583425144716
"TRINITY_DN2308_c0_g1_i1"	-0.16875497360026	0.971016921230867	0.642505168592779	-0.436683670955919	0.292764274422826	-0.331173920473456
"TRINITY_DN2302_c0_g1_i1"	-0.492196585917426	0.754651243319018	0.819642783267053	-0.276426597796344	-0.110664254300752	0.116776326461423
"TRINITY_DN1474_c1_g2_i1"	0.0348320844291554	0.578804292036625	0.0816556419614502	-0.620688664579464	0.454446368108555	-0.500588867027877
"TRINITY_DN3551_c0_g1_i1"	-0.229739381750935	0.948234707609601	0.625999335833744	-0.529940028953824	0.285362787923187	-0.310091629902068
"TRINITY_DN3511_c0_g1_i1"	-0.115109704011671	0.958132322410186	0.588709538420105	-0.319273834905009	0.345160267423398	-0.400744008978253
"TRINITY_DN3557_c0_g1_i1"	-0.243087156717706	0.968729016652061	0.597999338777916	-0.28703980147889	0.342621447688015	-0.353229809491716
"TRINITY_DN3550_c0_g1_i1"	-0.496419182316022	0.847623322285987	0.91175188825621	-0.121514164869724	-0.0836040681557825	0.108812778224449
"TRINITY_DN3507_c0_g1_i1"	-0.255796341895546	0.885964130656916	0.519020250856079	0.00732623702447065	0.324069221630658	-0.255409900084436
"TRINITY_DN3546_c0_g1_i1"	-0.212934545921741	0.967452229797648	0.652679165108277	-0.44528659654623	0.291411993031317	-0.307951209772878
"TRINITY_DN3592_c0_g1_i1"	-0.135196257520218	0.967350969040366	0.595729614502105	-0.290391082885885	0.300219226729672	-0.351848212474062
"TRINITY_DN3544_c0_g1_i1"	-0.142558360340069	0.947666250542262	0.63344753319158	-0.522129074426967	0.246088284085255	-0.333172049488353
"TRINITY_DN2689_c0_g1_i2"	-0.155958582556563	0.832078869045307	0.465791154834406	-0.467830855741982	0.36845021163544	-0.387518602921496
"TRINITY_DN2679_c0_g1_i2"	-0.287872338141467	0.935475175185582	0.584951142377789	-0.27601688938186	0.143064886934102	-0.195409295177426
"TRINITY_DN2625_c0_g1_i1"	-0.640593931659317	-0.303791772901799	0.447226605107803	0.31679736095699	-0.871462233600869	0.937726393369174
"TRINITY_DN2682_c0_g1_i1"	-0.260573187050255	0.985486494257347	0.638622189190963	-0.299978026304676	0.293716625073661	-0.284225539623392
"TRINITY_DN2618_c0_g1_i1"	-0.113406428607335	0.96573078899852	0.622324092108744	-0.41532368096692	0.309719945255041	-0.371737994658795
"TRINITY_DN2695_c0_g1_i1"	-0.227098155847785	0.956600322421162	0.593572854973055	-0.208930349572444	0.29970787176964	-0.270677146399193
"TRINITY_DN2638_c0_g1_i1"	-0.481555626215434	0.886282772477104	0.862790505424929	-0.225283448099288	0.031398434871361	-0.0130098715345642
"TRINITY_DN2621_c0_g1_i1"	-0.341289660936886	0.919246316607561	0.576711165519507	-0.265406316901837	0.131512063051941	-0.161470129936272
"TRINITY_DN1752_c0_g1_i1"	-0.115636435895602	0.981791254560842	0.60532280611293	-0.340871353946648	0.366464031289953	-0.398186424148793
"TRINITY_DN1746_c0_g1_i1"	-0.33852082264748	0.734983865492116	0.84551613225319	-0.289604765648008	-0.0640865686015805	0.00845121985264456
"TRINITY_DN1700_c0_g1_i1"	-0.459625584515621	0.732102994457635	0.948923368882458	-0.228119889762226	-0.220141214631635	0.177550974892298
"TRINITY_DN1765_c0_g1_i2"	-0.498456792997362	0.330684885185279	0.917404985624644	0.0112239504592709	-0.563557693697827	0.52047377339878
"TRINITY_DN1707_c0_g1_i1"	0.820836710688939	-0.362175779882607	-0.644403290847721	-0.189854569663589	0.492679217787249	-0.574021574029297
"TRINITY_DN1719_c0_g1_i1"	-0.609835486839259	0.818927722898087	0.842420309141386	0.0111430230405342	-0.247780416092568	0.254082540664636
"TRINITY_DN1728_c0_g1_i1"	0.620906654536718	0.183543790573149	-0.380761211814144	-0.205121889967492	0.819969171299707	-0.758698473720416
"TRINITY_DN1787_c0_g1_i1"	-0.264738442036123	0.97421658775929	0.626483882027694	-0.282633949378213	0.28178037419007	-0.274604134239923
"TRINITY_DN1744_c0_g2_i1"	0.819558151622603	-0.192909773926115	-0.641452248157267	-0.386283896016263	0.714941626048609	-0.777644904526438
"TRINITY_DN1770_c0_g1_i1"	-0.169990965501641	0.959472842279451	0.638567847491446	-0.506781028115286	0.269807507819836	-0.324163896775647
"TRINITY_DN1710_c0_g1_i1"	0.413103263714088	0.390092241347371	-0.317719261847819	-0.47356542707229	0.83157278627579	-0.839454066965649
"TRINITY_DN1721_c0_g9_i1"	-0.210285031834557	-0.323240816709213	-0.065392028900599	1	-0.273396284159697	0.367624472836806
"TRINITY_DN151_c0_g1_i1"	-0.861577192271039	-0.0938521214825818	0.404402670434822	0.204010896021091	-0.690789407590799	0.810909429296074
"TRINITY_DN120_c0_g1_i2"	-0.44809635652598	0.788934144341822	0.955947345103842	-0.232028225577972	-0.182486530405671	0.12685988961152
"TRINITY_DN104_c0_g1_i1"	-0.334088151336689	0.907635353368458	0.601168992342119	-0.364520519477324	0.108934848728129	-0.141719119328862
"TRINITY_DN158_c1_g1_i1"	-0.560052306608109	-0.0488888751002559	0.579947144804556	0.173024160078386	-0.842717799923757	0.843314193547535
"TRINITY_DN115_c0_g1_i1"	-0.14563989696772	0.96429904456622	0.640760694690069	-0.482482812838027	0.260282323758508	-0.338531307076234
"TRINITY_DN173_c0_g1_i3"	-0.121251463159513	0.965475999018801	0.616757652712074	-0.358231518058561	0.323981118212841	-0.377629197769902
"TRINITY_DN140_c0_g1_i4"	-0.247891883422173	0.957178192494362	0.590455978671261	-0.324122600036283	0.331752381941058	-0.31321578353262
"TRINITY_DN110_c0_g1_i1"	-0.347404665930014	0.939693719397562	0.841720034211375	-0.250217382167907	0.0649204746058227	-0.0775298818847723
"TRINITY_DN191_c1_g1_i1"	-0.206447991130358	0.977396408904473	0.656268659042738	-0.421307846750149	0.282871397879222	-0.31970506899761
"TRINITY_DN118_c0_g2_i1"	-0.300294469817661	0.93289643732053	0.609459357751761	-0.309226808003532	0.139495457069997	-0.209448057821629
"TRINITY_DN106_c0_g1_i3"	-0.361794176768583	0.907932982916151	0.786496865261338	-0.0992549045331338	0.138751047481221	-0.122067331981261
"TRINITY_DN106_c0_g1_i5"	-0.258840353997193	0.771187012249831	0.419873528160935	-0.441529349780885	0.157327914847038	-0.26214103389688
"TRINITY_DN146_c0_g1_i1"	-0.123617967315329	0.964354953468162	0.619088142418409	-0.385144741536375	0.328742109428382	-0.37017987290285
"TRINITY_DN166_c0_g2_i2"	-0.538440993445333	-0.443065254244659	0.212725752407483	0.356429377386624	-0.964354753907231	0.922774764313008
"TRINITY_DN117_c0_g1_i1"	-0.188747989452251	0.96076139734386	0.596433564219904	-0.32236747147552	0.344307408554073	-0.327069056481418
"TRINITY_DN195_c0_g1_i1"	-0.251164531606597	0.987270267582433	0.641050463791075	-0.314967720639441	0.288159768609789	-0.288372161875714
"TRINITY_DN156_c0_g1_i1"	0.915218244029053	-0.16944095938074	-0.334350232141097	-0.143419510453099	0.540228517484024	-0.630931585796647
"TRINITY_DN184_c0_g1_i2"	-0.466794682137433	0.800233466172361	0.938953053413626	0.00324987765021047	-0.13342784900827	0.15079553354188
"TRINITY_DN150_c0_g2_i1"	-0.260639191513944	0.894357473525389	0.529780782011306	-0.0287292464528912	0.327900156995336	-0.252971202938605
"TRINITY_DN4873_c0_g1_i1"	-0.0828177777641344	-0.0517618966870216	0.448771869845803	0.0826752157372459	-0.486835308707433	0.344414507016682
"TRINITY_DN4853_c0_g1_i1"	-0.129356406636934	0.934819421291371	0.547275159854906	-0.145535677872225	0.38364852040781	-0.38362519882599
"TRINITY_DN4899_c0_g1_i1"	0.179535855870154	0.630100349886163	0.0208896464463093	-0.508455308441391	0.592496555172592	-0.586000044091628
"TRINITY_DN4847_c0_g1_i1"	-0.268722404316414	0.973956102884192	0.622272420422721	-0.223165122972996	0.299920187684013	-0.273868643063894
"TRINITY_DN4842_c0_g1_i1"	-0.459237549713437	0.773795141824377	0.962284760331814	-0.237210438885274	-0.200275595706832	0.147317355872228
"TRINITY_DN4862_c0_g1_i1"	-0.121587021846555	0.962942994993991	0.59486397034668	-0.287810358271463	0.285373463551643	-0.354654766690325
"TRINITY_DN4821_c0_g1_i1"	-0.356739037726872	0.889027603166366	0.884074468441275	-0.336002908616671	-0.00574254039471389	-0.0316367500548379
"TRINITY_DN4859_c0_g1_i1"	-0.462377056667723	0.739367930023249	0.842704692668686	0.0332541487347833	-0.132973135274208	0.134003201375221
"TRINITY_DN4898_c0_g1_i1"	-0.847355526155326	-0.10568262681424	0.355291553423822	0.202038385444313	-0.656687408832147	0.774988775513208
"TRINITY_DN4826_c0_g1_i1"	-0.240952324695507	0.946206830261848	0.572579658030959	-0.0810039008786168	0.338170564038635	-0.294625189655027
"TRINITY_DN3078_c0_g1_i1"	-0.381784030377973	0.885875636359791	0.59799819774909	-0.367525955558213	0.0289821284880485	-0.0999670410937498
"TRINITY_DN3014_c0_g1_i1"	-0.431265980296658	0.823448121102061	0.914679859737344	0.00169437145820717	-0.0934310081848084	0.105082530343581
"TRINITY_DN582_c0_g1_i1"	0.778512350689613	-0.235463667126724	-0.608485662345546	0.0312968394389892	0.565852707626336	-0.625243375713491
"TRINITY_DN582_c1_g2_i1"	-0.0963372572464049	-0.303761292800398	0.139582763627056	0.598611366267991	-0.251953525697732	0.306378699722011
"TRINITY_DN577_c0_g1_i1"	-0.164360783584722	0.98107705732794	0.60057193343613	-0.212158805395003	0.326970702980725	-0.342507627109427
"TRINITY_DN590_c0_g1_i1"	-0.502448364489686	-0.329967912131957	0.262972825010177	0.29406386306915	-0.833135306576968	0.881586914728076
"TRINITY_DN599_c0_g2_i1"	-0.1159295095916	0.964672496121861	0.568611754813454	-0.198868166983982	0.378992300040689	-0.380586956198841
"TRINITY_DN538_c0_g1_i3"	-0.105074166349046	0.942120828288067	0.621501205043359	-0.507781213063019	0.262901938524743	-0.335834314207851
"TRINITY_DN567_c0_g1_i1"	-0.150125367753278	0.962841302026798	0.639931144238602	-0.487237030144109	0.265172893314016	-0.336450513579255
"TRINITY_DN561_c0_g1_i1"	-0.27697138667742	0.932826723020953	0.550744589957895	-0.375759640138933	0.329772812786189	-0.307809049761297
"TRINITY_DN520_c0_g1_i1"	-0.40455266840775	0.929676185193558	0.606261122393928	-0.277279702958639	0.080185481584564	-0.111499556040063
"TRINITY_DN586_c0_g1_i1"	-0.144412538341054	0.968043209517594	0.641860501027873	-0.476076461973875	0.27297747604652	-0.336596100453958
"TRINITY_DN527_c0_g1_i1"	-0.154458180863153	0.971568563749805	0.64558733024023	-0.470250359908304	0.280527471693428	-0.332085398102027
"TRINITY_DN2172_c0_g1_i1"	-0.299508222646952	0.850707927435009	0.514071790048238	-0.0496559389766072	0.27190388600852	-0.186413840321741
"TRINITY_DN2140_c0_g1_i1"	-0.482016039222459	0.674045768355101	0.959013871047023	0.0531743352751298	-0.296754181773641	0.279163026864781
"TRINITY_DN2179_c1_g1_i1"	-0.813663119029349	-0.143892902358508	0.509407077321146	0.24637102207719	-0.790773224052475	0.88861585880748
"TRINITY_DN2150_c0_g1_i1"	-0.222945596317129	0.948573416563641	0.580153655039207	-0.459561115032795	0.331127251834314	-0.340100109040687
"TRINITY_DN2168_c0_g2_i1"	-0.271602593556013	0.737865282980276	0.425313781394317	-0.437979114887082	0.275250412515825	-0.213004019795591
"TRINITY_DN1263_c0_g1_i1"	-0.240345421625341	0.952947939868106	0.619995302941936	-0.36208689587857	0.248414910370465	-0.27660854280602
"TRINITY_DN1220_c0_g1_i1"	-0.213068668565261	0.976060989973506	0.65664749030902	-0.429895799434967	0.287456153605481	-0.315854144690748
"TRINITY_DN1215_c0_g1_i1"	-0.391633091753467	0.842497036853293	0.914955377119353	-0.249422871292084	-0.0677394410240918	0.0452195632432688
"TRINITY_DN1285_c0_g1_i1"	-0.213788660691326	0.976503833238595	0.656567258065059	-0.425260379820845	0.287614159145166	-0.31647290498997
"TRINITY_DN1276_c0_g1_i1"	-0.189441964439914	0.928257174751949	0.581861328522947	-0.388669735543006	0.337848980575349	-0.346817049938603
"TRINITY_DN1235_c0_g1_i1"	-0.179434602950731	0.969020952019018	0.63121229658307	-0.336894608208562	0.323956446891145	-0.353854076301937
"TRINITY_DN1288_c0_g1_i2"	-0.387762315046095	0.831863899159656	0.914126579347937	-0.168681586097421	-0.0771524136440104	0.0260752570036903
"TRINITY_DN1255_c0_g1_i2"	-0.651804089985757	0.644659787684502	0.941018597450236	-0.196413861764913	-0.404680578961447	0.37695891618065
"TRINITY_DN1255_c0_g1_i3"	-0.711233726653516	0.232734345026176	0.830911384271899	0.193691304967031	-0.63053511952853	0.707697820840392
"TRINITY_DN1255_c0_g1_i1"	-0.564309043104041	0.161104627649926	0.802484150477994	0.273038835815538	-0.543415844912814	0.62247400170682
"TRINITY_DN941_c0_g1_i1"	-0.184082917736726	0.98118539338753	0.619124269621822	-0.272434497771023	0.306645613910644	-0.34842369736063
"TRINITY_DN999_c0_g1_i1"	-0.151016951306607	0.971848981159494	0.586089488193776	-0.246674514662124	0.37233244005657	-0.358654348571553
"TRINITY_DN937_c0_g1_i1"	-0.0663045095483796	0.243721102257427	0.390505815255495	-0.150824044476977	-0.269916639879402	0.192569724305381
"TRINITY_DN957_c0_g2_i1"	0.424955021917211	0.237345681834139	-0.279834634643182	-0.178530912493677	0.927092429142401	-0.799796856928123
