O88668	GO:0005615;GO:0005667;GO:0008134;GO:0040008;GO:0006355
Q2KDW6	GO:0005524;GO:0051082;GO:0006457
Q6NVY1	GO:0005759;GO:0005739;GO:0003860;GO:0009083;GO:0006574
A4UHC0	GO:0005509;GO:0019722
Q11DD7	GO:0005886;GO:0045261;GO:0005524;GO:0046933;GO:0046961
Q9P299	GO:0005801;GO:0030126;GO:0005829;GO:0005789;GO:0033116;GO:0000139;GO:0030133;GO:0006888;GO:0006891;GO:0006886;GO:0006890
A2YQU8	GO:0005681;GO:0046872;GO:0030628;GO:0000386;GO:0000398
O13755	GO:0005829;GO:0005739;GO:0005634;GO:0016156;GO:0000104;GO:0006106;GO:0006099
Q45223	GO:0003857;GO:0008691;GO:0070403;GO:0019605
O94520	GO:0005783;GO:0072546;GO:1990456
Q9CQ79	GO:0005813;GO:0005737;GO:0005829;GO:0030496;GO:0005634
D3ZLY0	GO:0016021;GO:0030061;GO:0005739;GO:0016279;GO:0018022;GO:0018023;GO:1905273;GO:1904058;GO:1905706
Q3ZBR5	GO:0005829
Q96EP5	GO:0005829;GO:0005654;GO:0032991;GO:1990904;GO:0003730;GO:0034046;GO:0008266;GO:0003723;GO:0035613;GO:0030154;GO:0008283;GO:0001893;GO:0048026;GO:0007283
Q8TAD8	GO:0005829;GO:0005654;GO:0005634;GO:0071005;GO:0003729;GO:0003723;GO:0007249;GO:0000398;GO:0035196;GO:0006357
Q5JWR5	GO:0005829;GO:0005768;GO:0000139;GO:0005802;GO:0006895;GO:0015031
Q92963	GO:0005886;GO:0005516;GO:0019003;GO:0005525;GO:0003924;GO:0007265;GO:0007165
Q6AYD3	GO:0005737;GO:0005730;GO:0005634;GO:0003677;GO:0003700;GO:0003723;GO:0031625;GO:0043066;GO:0045892;GO:0045597;GO:0006417;GO:0006364
Q923X4	GO:0030425;GO:0043231;GO:0005759;GO:0005739;GO:0043025;GO:0005654;GO:0005634;GO:0051537;GO:0009055;GO:0046872;GO:0015035;GO:0042542;GO:0010033
Q5KYR4	GO:0018478;GO:0004491;GO:0019310
Q6DFS6	GO:0000815;GO:0031902;GO:0005771;GO:0005635;GO:0032509;GO:0010458;GO:0045324;GO:0031468;GO:0015031
Q5UNW1	GO:0016021;GO:0016757
Q86A72	GO:0005509
Q8RVB2	GO:0005829;GO:0005634;GO:0097363;GO:0009736;GO:0009740;GO:0009938;GO:0006486;GO:2000377
Q90ZA1	GO:0005737;GO:0005634;GO:0043169;GO:0046872;GO:0004535;GO:0003723;GO:0051321;GO:0006402
P0C605	GO:0001669;GO:0005737;GO:0005829;GO:0005794;GO:0016020;GO:0005654;GO:0005886;GO:0005524;GO:0005246;GO:0030553;GO:0004692;GO:0042802;GO:0048273;GO:0004672;GO:0004674;GO:0061049;GO:0019934;GO:0016358;GO:0030900;GO:0014050;GO:0045822;GO:0010920;GO:0090331;GO:0014912;GO:0045986;GO:1904753;GO:1904706;GO:0001764;GO:0097755;GO:0042753;GO:0007204;GO:1902608;GO:0006468;GO:0043087;GO:2000224;GO:0060087;GO:0007165
P12532	GO:0005743;GO:0005739;GO:0005524;GO:0004111;GO:0016301;GO:0006600;GO:0046314
Q5VRY0	GO:0009507;GO:0005739;GO:0005524;GO:0070180;GO:0003724;GO:1901259;GO:1902775;GO:0110102
Q86L04	GO:0005938;GO:0005856;GO:0005743;GO:0005730;GO:0031160;GO:0005524;GO:0019901;GO:0051082;GO:0030154;GO:0007275;GO:0006457;GO:0030435
P72699	
A1A4P5	GO:0005737;GO:0005829;GO:0005739;GO:0005634;GO:0016272;GO:0044183;GO:0051082;GO:0051495;GO:0006457
Q6PC91	
Q8H166	GO:0005615;GO:0005764;GO:0004197;GO:0051603
Q641Z2	GO:0005737;GO:0044306;GO:0004725;GO:0010977;GO:0035335;GO:1903078;GO:0006470
Q8WQ47	GO:0005737;GO:0005874;GO:0005525;GO:0003924;GO:0005200;GO:0007017
Q54J34	GO:0070626;GO:0004018;GO:0044208;GO:0006189;GO:0006164
Q5QMN3	GO:0005737;GO:0005634;GO:1990904;GO:0005524;GO:0003723;GO:0003724;GO:0000184;GO:0006364
Q14739	GO:0005737;GO:0005789;GO:0016021;GO:0005639;GO:0016020;GO:0005635;GO:0005637;GO:0031965;GO:0005634;GO:0070087;GO:0050613;GO:0003677;GO:0005521;GO:0070402;GO:0016627;GO:0003723;GO:0006695;GO:0030223;GO:0016126
P48605	GO:0005832;GO:0005524;GO:0016887;GO:0051082;GO:0035149;GO:0006457;GO:0007430
Q9VNA4	GO:0016021
P28583	GO:0005737;GO:0005634;GO:0005524;GO:0005509;GO:0009931;GO:0005516;GO:0035556;GO:0018105;GO:0046777
Q9P7V8	GO:0031305;GO:0005743;GO:0005739;GO:0005315;GO:1990547;GO:0035435
Q9NIV1	GO:0022626;GO:0005789;GO:0016021;GO:0005524;GO:0004686;GO:0004694;GO:0004672;GO:0036499;GO:0010508;GO:0046330;GO:0010389
Q8VYF1	GO:0005829;GO:0022625;GO:0005730;GO:0003729;GO:0003723;GO:0003735;GO:0002181
Q9XIE6	GO:0005783;GO:0005789;GO:0005768;GO:0005794;GO:0000139;GO:0016021;GO:0005634;GO:0005886;GO:0005802;GO:0015247;GO:0005524;GO:0140326;GO:0000287;GO:0042742;GO:0050832;GO:0006893;GO:0048194;GO:0045332;GO:0008104;GO:1901703;GO:0015031;GO:0002237;GO:0002238;GO:0048364;GO:0048367
Q8NI36	GO:0005730;GO:0005654;GO:0034388;GO:0032040;GO:0003723;GO:0030516;GO:0050896;GO:0001895;GO:0006364;GO:0007601
P59110	GO:0005737;GO:0005925;GO:0031965;GO:0005654;GO:0005634;GO:0070140;GO:0006919;GO:0097190;GO:0007275;GO:0032435;GO:0045944;GO:0016926;GO:0010724
Q13501	GO:0016235;GO:0044753;GO:0044754;GO:0005776;GO:0005737;GO:0005829;GO:0005783;GO:0070062;GO:0016234;GO:0043231;GO:0005770;GO:0097413;GO:0005739;GO:0005654;GO:0000932;GO:0000407;GO:0016605;GO:0030017;GO:0097225;GO:0019899;GO:0042802;GO:0035255;GO:0070530;GO:0019901;GO:0005080;GO:0004674;GO:0044877;GO:0030971;GO:0042169;GO:0043130;GO:0031625;GO:0008270;GO:0035973;GO:0006915;GO:0006914;GO:0000422;GO:0030154;GO:0016197;GO:0007032;GO:0002376;GO:0070498;GO:0035556;GO:0016236;GO:0007005;GO:0000423;GO:0043066;GO:0031397;GO:0000122;GO:0043065;GO:1900273;GO:1903078;GO:0001934;GO:0045944;GO:0008104;GO:1905719;GO:0043122;GO:0010821;GO:0061635;GO:0046578;GO:0002931;GO:0098780;GO:0061912;GO:0006511
Q9B6D8	GO:0016021;GO:0005743;GO:0005739;GO:0004129;GO:0009055;GO:0015453;GO:0009060;GO:0006123
Q6BTA4	GO:0022625;GO:0003735;GO:0000463
O97366	GO:0005615;GO:0005509;GO:0004175;GO:0008233;GO:0004252;GO:0045087;GO:0006508
P34580	GO:0005634;GO:0005524;GO:0003723;GO:0003724;GO:0006364
P21902	GO:0005576;GO:0030133;GO:0046872;GO:0004252;GO:0008236;GO:0042381;GO:0016485
P22125	GO:0005886;GO:0005525;GO:0003924;GO:0015031
Q52T38	GO:0030659;GO:0005768;GO:0005794;GO:0000139;GO:0016021;GO:0005802;GO:0000035;GO:0016409;GO:0019706;GO:0009932;GO:0018345
Q6P6Z8	GO:0005759;GO:0005739;GO:0005634;GO:0045252;GO:0046872;GO:0004591;GO:0030976;GO:0006103;GO:0006096;GO:0106077;GO:0006104;GO:0006099
B9DYB0	GO:0005840;GO:0019843;GO:0003735;GO:0006412
Q0VA61	GO:0005783;GO:0034663;GO:0005788;GO:0005524;GO:0071456;GO:1903298
Q9LSP7	GO:0005783;GO:0016021;GO:0016020;GO:0005634;GO:0048471;GO:0005524;GO:0061631;GO:0004842;GO:0042631;GO:1902457;GO:0000209;GO:0006511
Q3UH06	GO:0001650;GO:0016607;GO:0005634;GO:0001228;GO:0003700;GO:0046872;GO:0000978;GO:0000977;GO:0000976;GO:0000122;GO:0045892;GO:0090336;GO:0010634;GO:2000394;GO:0033601;GO:1900026;GO:0045944;GO:1903691;GO:0006355
Q7XIM0	GO:0005737;GO:0016020;GO:0005634;GO:0005524;GO:0005509;GO:0009931;GO:0005516;GO:0035556;GO:0018105;GO:0046777
P23004	GO:0005743;GO:0005739;GO:0070469;GO:0046872;GO:0055114;GO:0006508
Q8JFW4	GO:0052718;GO:0046872;GO:0052717;GO:0002100
Q91784	GO:0005694;GO:0005737;GO:0005874;GO:0005634;GO:0005524;GO:0003677;GO:0051536;GO:0046872;GO:0008017;GO:0003777;GO:0007018
B2X050	GO:0047501;GO:0006952
A3BF39	GO:0016021;GO:0005886;GO:0005524;GO:0015086;GO:0046872;GO:0005385;GO:0016463
A1C8D8	GO:0005794;GO:0016021;GO:0031902;GO:0015031
Q9LP45	GO:0005829;GO:0005634;GO:0009506;GO:0000502;GO:0008541;GO:0005198;GO:0043248;GO:0030163;GO:0046686;GO:0006511
Q8LC68	GO:0005737;GO:0005829;GO:0005634;GO:0003682;GO:0042393;GO:0000724;GO:0006334;GO:0016444
B2RL63	GO:0005840;GO:0003735;GO:0006412
P47838	GO:0022627;GO:0005634;GO:0003735;GO:0042593;GO:0006412
Q24547	GO:0012505;GO:0016021;GO:0005765;GO:0005886;GO:0048787;GO:0042734;GO:0031201;GO:0008021;GO:0030672;GO:0043195;GO:0005484;GO:0000149;GO:0007349;GO:0006887;GO:0007482;GO:0006886;GO:0000281;GO:0007274;GO:0007269;GO:0017157;GO:0007317;GO:0016081;GO:0031629;GO:0048278;GO:0006906;GO:0016192
Q8TDY2	GO:1990316;GO:0005829;GO:0005789;GO:0019898;GO:0005764;GO:0031965;GO:0000407;GO:0034045;GO:0060090;GO:0019901;GO:0000045;GO:0006914;GO:0000422;GO:0030242;GO:0007049;GO:0061723;GO:0007507;GO:0001889;GO:0016236;GO:2001237;GO:0034727;GO:0045793;GO:0046330;GO:0001934;GO:0016241;GO:0061709
P16157	GO:0030673;GO:0016323;GO:0009898;GO:0005856;GO:0005829;GO:0031430;GO:0043005;GO:0005634;GO:0005886;GO:0045211;GO:0042383;GO:0016529;GO:0014731;GO:0030018;GO:0051117;GO:0008093;GO:0019899;GO:0044325;GO:0019903;GO:0030507;GO:0005200;GO:0005198;GO:0007010;GO:0006888;GO:0006887;GO:0045199;GO:0010638;GO:0072659;GO:0007165
Q8I5R7	GO:0017101;GO:0005737;GO:0043906;GO:0005524;GO:0004827;GO:0006433;GO:0042493;GO:0006418
P26182	GO:0005737;GO:0005856;GO:0005524
Q5FW42	GO:0005813;GO:0005737;GO:0005869;GO:0030286;GO:0016020;GO:0005874;GO:0031982;GO:0003774;GO:0007052
P86704	
Q9Z1M8	GO:0005737;GO:0097431;GO:0000228;GO:0016607;GO:0005654;GO:0005634;GO:0071005;GO:0042802;GO:0000278;GO:0007094;GO:0000398;GO:0034501;GO:0000381
Q39043	GO:0005618;GO:0005737;GO:0005783;GO:0034663;GO:0005788;GO:0016592;GO:0016020;GO:0005730;GO:0005634;GO:0005886;GO:0009506;GO:0009536;GO:0099503;GO:0005774;GO:0005773;GO:0005524;GO:0016887;GO:0031072;GO:0051787;GO:0044183;GO:0051082;GO:0034620;GO:0051085;GO:0030968;GO:0042026;GO:0046686;GO:0034976;GO:0006986;GO:0030433
Q7ZVR8	GO:0005654;GO:0005634;GO:1990904;GO:0003729;GO:0003723;GO:0006397;GO:0043484;GO:0008380
Q8WYA0	GO:0005813;GO:0036064;GO:0097542;GO:0005929;GO:0030992;GO:0031514;GO:0097225;GO:0097228;GO:0015631;GO:0060271;GO:0042073;GO:0035735;GO:0008589;GO:0007283
Q14562	GO:0071013;GO:0016604;GO:0005654;GO:0005634;GO:0005681;GO:0071007;GO:0005524;GO:0042802;GO:0003723;GO:0003724;GO:0000398;GO:0006396;GO:0008380;GO:0000390
Q6PFJ1	GO:0005737;GO:0005730;GO:0032040;GO:0000462;GO:0006417
Q86W56	GO:0005737;GO:0005829;GO:0043231;GO:0005759;GO:0005654;GO:0005634;GO:0004649;GO:1990966;GO:0005975;GO:0006974;GO:0009225;GO:0006282;GO:0031056
Q558K8	GO:0005783;GO:0005789;GO:0016021;GO:0004671;GO:0006481;GO:0030010;GO:0006998;GO:0034504;GO:0060176;GO:0008277
Q5ZMM1	GO:0005730;GO:0005654;GO:0005634;GO:0016706;GO:0051864;GO:0032453;GO:0005506;GO:0070544;GO:0034720;GO:0045668;GO:0045892
Q9V3D5	GO:0005737;GO:0005856;GO:0005829;GO:0005634;GO:0005524;GO:0004674;GO:0004712;GO:0004713;GO:0042048;GO:0018105;GO:0018107;GO:0030177;GO:0006468;GO:0009416;GO:0007608
Q8CGC6	GO:0005730;GO:0005681;GO:0003723;GO:0006397;GO:0008380
P48876	GO:0016021;GO:0005743;GO:0045275;GO:0046872;GO:0008121;GO:0022904
Q96EH3	GO:0005829;GO:0005759;GO:0005739;GO:0043023;GO:0070130;GO:0090071;GO:0017148;GO:0042273
P38132	GO:0000781;GO:0071162;GO:0005737;GO:0031261;GO:0042555;GO:0097373;GO:0005656;GO:0005654;GO:0005634;GO:0031298;GO:0005524;GO:0003682;GO:0003688;GO:1904931;GO:0017116;GO:0006348;GO:0006270;GO:0006271;GO:0006268;GO:0000727;GO:0033260;GO:0006267;GO:0030466
Q3UHX9	GO:0000777;GO:0005737;GO:0000776;GO:0072686;GO:0031616;GO:0008168;GO:0035198;GO:0007049;GO:0051301;GO:0051661;GO:0032259;GO:0010608;GO:0035196
Q13444	GO:0001669;GO:0005912;GO:0009986;GO:0070062;GO:0005615;GO:0016021;GO:0031514;GO:0005886;GO:0005178;GO:0046872;GO:0004222;GO:0008237;GO:0017124;GO:0001525;GO:0060317;GO:0007160;GO:1904628;GO:0030574;GO:0022617;GO:0030198;GO:0002418;GO:0045087;GO:0007229;GO:0008584;GO:0030308;GO:0030336;GO:0001953;GO:1900121;GO:1990910;GO:0042246
O88763	GO:0044754;GO:0005930;GO:0005737;GO:0005829;GO:0005768;GO:0005770;GO:0016020;GO:0030496;GO:0005777;GO:0045335;GO:0000407;GO:0035032;GO:0034271;GO:0034272;GO:0016303;GO:0005524;GO:0016301;GO:0035004;GO:0052742;GO:0004672;GO:0000045;GO:0006914;GO:0030242;GO:0007049;GO:0051301;GO:0042149;GO:0009267;GO:0045022;GO:0006897;GO:0007032;GO:0016236;GO:0046854;GO:0036092;GO:0048015;GO:0006497;GO:0034497;GO:0006468;GO:0016485;GO:0032465;GO:0050708;GO:0043201
P62312	GO:0005737;GO:0005829;GO:0120115;GO:0005730;GO:0005654;GO:0005634;GO:0000932;GO:0030532;GO:0005732;GO:0071005;GO:0046540;GO:0005688;GO:0046982;GO:0003723;GO:0043928;GO:0030490;GO:0006402;GO:0000398;GO:0008380;GO:0008033
Q8TGM7	
A7SJ66	GO:0008270
B3N4C7	GO:0016282;GO:0033290;GO:0005852;GO:0003743;GO:0001732
P53355	GO:0015629;GO:0005737;GO:0005634;GO:0005886;GO:0005524;GO:0005516;GO:0004683;GO:0005525;GO:0042802;GO:0004672;GO:0004674;GO:0017075;GO:0006915;GO:0097190;GO:0071447;GO:0071346;GO:0008625;GO:0035556;GO:0043066;GO:0017148;GO:0043065;GO:0010508;GO:0043280;GO:0046777;GO:0006468;GO:0042981;GO:0010506;GO:2000310
Q54I89	GO:0005737;GO:0005524;GO:0003677;GO:0043024;GO:0003723;GO:0003724;GO:0008270;GO:0000184
A2XCH8	GO:0016538;GO:0007049;GO:0051301
Q9T012	GO:0005634;GO:0003677;GO:0003700
P0A9Y1	GO:0005737;GO:0003677
Q24174	GO:0005634;GO:0003677;GO:0003700;GO:0046872;GO:0016198;GO:0007298;GO:0048813;GO:0016203;GO:0016319;GO:0000122;GO:0006357;GO:0006355;GO:0007423;GO:0008039
Q9QX15	GO:0005887;GO:0005229;GO:0046872;GO:0008237;GO:0006821
Q8YTC2	GO:0043531
Q54J73	GO:0005847;GO:0005634;GO:0005524;GO:0046872;GO:0004652;GO:0003723;GO:0006378
Q9XGX8	GO:0005743;GO:0046872;GO:0015031
C5D4U0	GO:0005737;GO:0005524;GO:0031072;GO:0051082;GO:0008270;GO:0006260;GO:0006457;GO:0009408
Q8BTI7	
Q54MZ3	GO:0005680;GO:0045335;GO:0010997;GO:1990757;GO:0031145;GO:0007049;GO:0051301;GO:1905786;GO:0016567
P54176	GO:0016021;GO:0005886;GO:0090729;GO:0044179;GO:0009405
Q8L7A0	GO:0031464;GO:0016021;GO:0016567
Q9M1K2	GO:0016324;GO:0005829;GO:0005886;GO:0090406;GO:0016308;GO:0005524;GO:0006897;GO:0007164;GO:0046488;GO:0009827;GO:0009846;GO:0009860;GO:0010118
A2ZB00	GO:0005737;GO:0005840;GO:0003735;GO:0006412
P08010	GO:0005737;GO:0005829;GO:0005886;GO:0032991;GO:0016529;GO:0019899;GO:0005504;GO:0043295;GO:0004602;GO:0004364;GO:0042802;GO:0042803;GO:0005102;GO:0007568;GO:0070458;GO:0071313;GO:0006749;GO:0051122;GO:0043651;GO:0060315;GO:0018916;GO:0060316;GO:0010880;GO:1902168;GO:0033595;GO:0010038;GO:0014070;GO:0007608;GO:0042178;GO:0006805
Q99MZ7	GO:0043231;GO:0005739;GO:0005778;GO:0005777;GO:0005102;GO:0019166;GO:0030497;GO:0055114;GO:0033306
Q9NQW7	GO:0005737;GO:0005829;GO:0070062;GO:0004177;GO:0030145;GO:0070006;GO:0042803;GO:0010815;GO:0006508
Q9CQT7	GO:0005829;GO:0005634;GO:0032991;GO:0042802;GO:0061676;GO:0070140;GO:0016926;GO:0006611;GO:0070646;GO:0032434
P27484	GO:0003723;GO:0008270
Q6YYC0	GO:0003677;GO:0046872
Q921I9	GO:0005737;GO:0000177;GO:0005829;GO:0000178;GO:0045111;GO:0000176;GO:0005730;GO:0005634;GO:0035327;GO:0035925;GO:0051607;GO:0045006;GO:0071044;GO:0000460;GO:0071028;GO:0000956;GO:0034427;GO:0071051;GO:0030307;GO:0016075;GO:0034475
Q6C9E7	GO:0005737;GO:0005634;GO:0008168;GO:0032259
Q9LEY9	GO:0031429;GO:0005730;GO:0005732;GO:0034513;GO:0003729;GO:0003723;GO:0000469;GO:0000470;GO:0031118;GO:0031120
Q8LGF7	GO:0005634;GO:0005778;GO:0005524;GO:0061631;GO:0004842;GO:0006635;GO:0007031;GO:0016558;GO:0000209;GO:0016567
Q4UG71	GO:0005576;GO:0030430;GO:0042025;GO:0003755;GO:0044003;GO:0009405
Q9STS3	GO:0005680;GO:0005737;GO:0031145;GO:0051301;GO:0007091;GO:0045842;GO:0016567;GO:0031347
Q755N4	GO:0005737;GO:0005634;GO:1990904;GO:0005524;GO:0003729;GO:0003723;GO:0003724;GO:0008186;GO:0030515;GO:1990120;GO:0071042;GO:0000184;GO:0006364;GO:0006369
P31692	GO:0016021;GO:0005743;GO:0005471;GO:0140021;GO:1990544
Q940B0	GO:0005829;GO:0022625;GO:0022626;GO:0009506;GO:0009536;GO:0005773;GO:0003729;GO:0003723;GO:0003735;GO:0006412
Q26250	GO:0016021;GO:0033179;GO:0005774;GO:0015078
P0CT58	GO:0010494;GO:0005829;GO:0022627;GO:0005634;GO:0003735;GO:0002181
Q21568	GO:0031428;GO:0071011;GO:0032040;GO:0046540;GO:0003723;GO:0000470;GO:0030490;GO:0000398
Q18409	GO:0016607;GO:0005634;GO:0003729;GO:0003723;GO:0030154;GO:0008406;GO:0045292;GO:0000398;GO:0007275;GO:0000381;GO:0031554;GO:0008380
O52025	GO:0030791;GO:0008168;GO:0046685
Q8NB50	GO:0005634;GO:0001228;GO:0046872;GO:0000978;GO:0006357
Q9Y241	GO:0016021;GO:0005743;GO:0005739;GO:0005654;GO:0032991;GO:0070469;GO:0042149;GO:0097250;GO:0043066;GO:0090201;GO:0055114;GO:0071902;GO:0061418
P11584	GO:0016324;GO:0009925;GO:0031252;GO:0043034;GO:0030425;GO:0005925;GO:0005887;GO:0008305;GO:0016328;GO:0005927;GO:0005886;GO:0045211;GO:0042734;GO:0005178;GO:0046982;GO:0007015;GO:0007411;GO:0007298;GO:0016339;GO:0016340;GO:0033627;GO:0016477;GO:0007160;GO:0031589;GO:0007417;GO:0021551;GO:0008340;GO:0007391;GO:0035001;GO:0007629;GO:0007377;GO:0030718;GO:0035099;GO:0007157;GO:0048803;GO:0007229;GO:0007508;GO:0035160;GO:0007494;GO:0016203;GO:0007517;GO:0030336;GO:0003344;GO:0090129;GO:0008360;GO:0051492;GO:0007431;GO:0045214;GO:0007608;GO:0034446;GO:0006930;GO:0007419;GO:0007601
P09103	GO:0005856;GO:0005829;GO:0005783;GO:0034663;GO:0005788;GO:0005793;GO:0009897;GO:0030027;GO:0042470;GO:0016222;GO:0032991;GO:0003779;GO:0019899;GO:0005178;GO:0015037;GO:0004656;GO:0003756;GO:0046982;GO:0044877;GO:0071456;GO:0098761;GO:0018401;GO:0045785;GO:1900026;GO:0046598;GO:0006457;GO:1902175;GO:0034976
P34091	GO:0005840;GO:0003735;GO:0006412
Q9VP65	GO:0046982;GO:0018364;GO:0070476;GO:0031167;GO:0030488
Q9QZC8	GO:0016021;GO:0008126;GO:0047372;GO:0034338;GO:0044255;GO:0051792;GO:0051793
Q8BZJ7	GO:0005737;GO:0005634;GO:0000151;GO:0097602;GO:0031624;GO:0032182;GO:2000436;GO:0051443;GO:0045116;GO:2000434
Q0DJA0	GO:0030126;GO:0030137;GO:0005829;GO:0000139;GO:0006888;GO:0051645;GO:0015031;GO:0006890
Q9LPC5	GO:0005829;GO:0005634;GO:0005802;GO:0032588;GO:0005086;GO:0009561;GO:0015031;GO:0032012;GO:0016192
P59223	GO:0005618;GO:0005829;GO:0022626;GO:0022627;GO:0005730;GO:0070181;GO:0003735;GO:0006412
Q20117	GO:0017109;GO:0005524;GO:0004357;GO:0006750;GO:0046685;GO:0009408;GO:0000302;GO:0000303
Q14520	GO:0005576;GO:0005615;GO:0005509;GO:0005539;GO:0008233;GO:0004252;GO:0007155;GO:0006508
A9RWC9	GO:0005524;GO:0004708;GO:0004674;GO:0006952;GO:0010200
O75691	GO:0030686;GO:0005737;GO:0005730;GO:0005654;GO:0005886;GO:0030688;GO:0032040;GO:0003723;GO:0000480;GO:0000447;GO:0000472;GO:0008285;GO:0006364
Q8TGM6	GO:0005739;GO:0043457
Q60J38	GO:0005737;GO:0003723
Q55BJ6	GO:0005576;GO:0004620;GO:0046338;GO:0031161;GO:0009395
O74415	GO:0005829;GO:0005730;GO:0005634;GO:0000466;GO:0000463
A1L1P7	GO:0005739;GO:0051087;GO:0008270;GO:0006457;GO:0030150;GO:0050821
Q9VJ26	GO:0005927;GO:0005886;GO:0005509;GO:0007498
P00130	GO:0016021;GO:0005750;GO:0009060;GO:0006122;GO:0034551
Q9QYI7	GO:0005829;GO:0005634;GO:0051087;GO:0044183;GO:0051082;GO:0061077;GO:0090084
P00399	GO:0016021;GO:0005751;GO:0045277;GO:0004129;GO:0020037;GO:0046872;GO:0009060;GO:0015990;GO:0006123;GO:0022904
Q8BP78	GO:0005634;GO:0016791;GO:0016311
O44001	GO:0005737;GO:0005524;GO:0051082;GO:0006457
P60467	GO:0005783;GO:0005789;GO:0031205;GO:0016021;GO:0005784;GO:0005086;GO:0048408;GO:0015450;GO:0031204;GO:0030970;GO:0006616;GO:0030433
Q62425	GO:0016021;GO:0005743;GO:0005747;GO:0005751;GO:0005739;GO:0004129;GO:0044877
P46837	GO:0005829;GO:0003729;GO:0003735;GO:0006139;GO:0010212;GO:0006412
G3XCN6	GO:0016021;GO:0005886;GO:0022857;GO:0006865;GO:0006814
P11144	GO:0005524
P46437	GO:0004364
P29828	GO:0005788;GO:0003756
P42824	GO:0016020;GO:0005524;GO:0031072;GO:0046872;GO:0051082;GO:0006457;GO:0009408
Q9PTY0	GO:0005743;GO:0045261;GO:0005524;GO:0046933;GO:0046961
P02889	GO:0005829;GO:0008541;GO:0007275;GO:0043161
F4KDH9	GO:0005634;GO:0042802;GO:0003723;GO:0006397
Q3T0V9	GO:0005737;GO:0005654;GO:0004139;GO:0016052;GO:0046121;GO:0009264;GO:0046386
O01382	GO:0005737;GO:0005634;GO:0005886;GO:1990525;GO:0004197;GO:0097153;GO:0097200;GO:0006915;GO:0043066;GO:0016322;GO:0045476;GO:0046672;GO:2001269;GO:0012501;GO:0010623;GO:0006508;GO:0010165;GO:0035070;GO:0048515;GO:0035103
A5D7C2	GO:0005730;GO:0030036;GO:0042273;GO:0000055
Q86AV5	GO:0016021;GO:0005743;GO:0005347;GO:0005313;GO:0015813
Q5XGZ8	GO:0005730
Q9C5M0	GO:0005618;GO:0009941;GO:0016021;GO:0005743;GO:0005739;GO:0009506;GO:0009536;GO:0005774;GO:0005347;GO:0005310;GO:0015367;GO:0015142;GO:0006835;GO:0035674
P0DKM8	GO:0005576;GO:0004867;GO:0090729
Q8N806	GO:0005737;GO:0061630;GO:0008270
Q08480	GO:0005737;GO:0005739;GO:0004017;GO:0005524;GO:0009132;GO:0006163
Q8ZRS8	GO:0005829;GO:0047456;GO:0051539;GO:0003994;GO:0047780;GO:0046872;GO:0003730;GO:0003729;GO:0019629;GO:0006099
Q8C9V1	GO:0005829;GO:0031527;GO:0005886;GO:0005096;GO:0017137;GO:0090630;GO:0006886;GO:0050869;GO:0070885;GO:0070373;GO:0042147
Q6FNV4	GO:0030127;GO:0005789;GO:0000139;GO:0005643;GO:0005198;GO:0090114;GO:0051028;GO:1904263;GO:0015031
Q148G7	GO:0005813;GO:0000777;GO:0005737;GO:0005869;GO:0070840;GO:0007052
B5U2W0	GO:0005576;GO:0046872;GO:0016504;GO:0004252;GO:0090729
Q53GS9	GO:0005654;GO:0005634;GO:0005681;GO:0046540;GO:0008270;GO:0007049;GO:0051301;GO:0006397;GO:0000398;GO:0016579;GO:0008380;GO:0000245
