"kMEblack"	"kMEblue"	"kMEgreen"	"kMEgrey"	"kMEturquoise"	"kMEyellow"
"TRINITY_DN2745_c0_g1_i1"	0.106601361198622	0.582128839001877	0.0233812698074249	-0.00864880099985647	0.893454626357924	-0.317134938500553
"TRINITY_DN2788_c0_g1_i1"	0.257115526804441	0.608873440795243	-0.211328642663679	-0.185061737220769	0.970715534193842	-0.142836124964566
"TRINITY_DN2735_c0_g1_i1"	0.075071353682063	0.826821671421045	0.00834179372877847	-0.352345564930375	0.897015907160563	-0.225780597400734
"TRINITY_DN2791_c0_g1_i1"	-0.330213366392947	0.905697194831596	0.449221035625692	-0.437091307636352	0.605073933801987	-0.407890769944734
"TRINITY_DN2747_c0_g1_i1"	0.304172035731658	0.579137103479942	-0.288090139326658	-0.221960140077104	0.961327942274548	-0.0538386122711919
"TRINITY_DN2789_c1_g1_i1"	0.00426864737401525	0.917640446399299	0.16696668243601	-0.505022416171206	0.820856828699285	-0.274283030581526
"TRINITY_DN285_c0_g1_i1"	0.250008273578772	0.531670621894657	-0.220529904281867	-0.160634967733808	0.918357586443524	-0.102991300318292
"TRINITY_DN220_c0_g3_i3"	0.187590011757138	0.19055522354372	-0.122825765034972	0.00406594868601552	0.417964071670363	0.00211151532700526
"TRINITY_DN220_c0_g3_i4"	0.862866913682526	-0.266297052686293	-0.801059892422455	0.0784772881663506	0.269655366099836	0.597124258357404
"TRINITY_DN246_c0_g1_i2"	0.830211803918902	-0.32163086744059	-0.640421176063079	0.100515406902267	0.241355141931103	0.295618892448766
"TRINITY_DN273_c0_g1_i1"	0.255010360321113	0.608884646754412	-0.212218013660459	-0.18474538969627	0.970724415617117	-0.134305707700772
"TRINITY_DN237_c0_g1_i1"	0.625542757745313	-0.00148578364719754	-0.383912129902933	0.113331545305876	0.231624586677117	0.242075944790569
"TRINITY_DN237_c0_g1_i2"	0.591906529099017	0.107084823349911	-0.34133286562018	0.129517195554511	0.514250002077695	0.0536175112087363
"TRINITY_DN207_c0_g2_i1"	0.26570120401965	0.592768314197076	-0.255738317368661	-0.180505311345956	0.958787720379817	-0.0936727173415656
"TRINITY_DN214_c0_g1_i1"	0.327322606268947	0.590480270519494	-0.235418282379186	-0.199931007417057	0.976263652810859	-0.136246216049972
"TRINITY_DN272_c0_g1_i2"	0.323252029683998	0.577357808768061	-0.176140452536988	-0.143942365081213	0.953177848226968	-0.177873839534271
"TRINITY_DN3913_c0_g1_i1"	0.109951542693641	0.806909202872146	0.033671213257489	-0.39702115039457	0.916957124753075	-0.256040733078631
"TRINITY_DN3920_c0_g1_i1"	0.92880553405191	-0.261702377297419	-0.834573556237414	-0.0288053089444632	0.31183405715381	0.510155456064349
"TRINITY_DN3993_c0_g1_i1"	0.116938821305695	0.563481058867645	-0.143865130467017	-0.0395147426820566	0.932262153477134	-0.225157514358066
"TRINITY_DN3983_c0_g1_i1"	0.128938802641146	0.522524365955806	-0.0406749213974991	0.0193716308669429	0.871025447433564	-0.297197569402318
"TRINITY_DN3990_c0_g1_i1"	-0.242697101503363	0.903117823245749	0.362818929794203	-0.409835366500357	0.732095817145598	-0.458589656657457
"TRINITY_DN3908_c0_g1_i1"	-0.773039432215668	0.121801951375321	0.769399838366161	0.25293857299978	-0.201924840515212	-0.658153670066223
"TRINITY_DN3974_c0_g1_i1"	0.149660094104363	0.768179185392033	-0.00205755318618462	-0.275828104172156	0.944123559913377	-0.279606619517196
"TRINITY_DN3964_c0_g1_i1"	0.309089573278536	0.580520966841374	-0.200823619168613	-0.114208256854247	0.963586858345147	-0.116919992869168
"TRINITY_DN4095_c0_g1_i1"	0.299839387361997	0.576170687865151	-0.255864859731992	-0.222788495090808	0.958119146953819	-0.0785705832270485
"TRINITY_DN4012_c0_g1_i1"	0.220707426578332	0.581800986013764	-0.235800663756417	-0.201819004193795	0.945478967992047	-0.0976530084997057
"TRINITY_DN4091_c0_g1_i1"	0.268929326747139	0.591422887001038	-0.258257843682146	-0.181561516279958	0.957453060523042	-0.0936611127572278
"TRINITY_DN4090_c0_g1_i1"	-0.54993632367308	0.850398086122898	0.755764907331565	-0.510083637351694	0.193498180228331	-0.536181375696711
"TRINITY_DN4099_c0_g1_i1"	0.692055618340144	-0.353957910002547	-0.769218939919256	0.148856354241676	-0.101089141971788	0.926750047140703
"TRINITY_DN660_c0_g1_i1"	0.211286288559733	0.584867173509556	-0.125756060381005	-0.0887249713085584	0.950414320781642	-0.186495950824157
"TRINITY_DN642_c0_g1_i1"	0.235755016692906	0.59462868076417	-0.229140669022751	-0.156883526707739	0.958672472812954	-0.0907014252374927
"TRINITY_DN605_c0_g2_i1"	0.289612878447259	0.563316141038353	-0.230603646775379	-0.197982359965654	0.953968884353229	-0.155863266911241
"TRINITY_DN665_c0_g1_i1"	0.203926899500453	0.47824424921225	-0.187354072131078	-0.141491655381459	0.798418367746778	-0.125955970105755
"TRINITY_DN602_c0_g1_i1"	0.751565700449429	-0.233966628351655	-0.652605876578324	0.159233490472937	0.146755798007205	0.58811616762557
"TRINITY_DN685_c1_g1_i1"	0.256144959277092	0.59469300386036	-0.226874094655768	-0.18916206513018	0.959692387681116	-0.115055166305505
"TRINITY_DN637_c0_g1_i2"	0.296344879872461	0.583670063058662	-0.234315728412839	-0.162974734267249	0.978861008398966	-0.105368492982528
"TRINITY_DN648_c0_g1_i1"	0.415613200611721	-0.290138734655109	-0.567767288058911	0.0494060826584069	-0.0979501823875912	0.805615527239388
"TRINITY_DN629_c0_g1_i2"	0.370053931864647	0.438475608737545	-0.256329911257918	-0.0598448313401863	0.831237496443501	-0.108685287947509
"TRINITY_DN629_c0_g1_i1"	0.277278191560025	0.585331119953772	-0.154548102617831	-0.117467107527091	0.95718045227886	-0.186763786814209
"TRINITY_DN5225_c0_g1_i1"	0.312226389602673	0.559488078491985	-0.26970162153805	-0.0961304305144138	0.938834199909127	-0.111841055802979
"TRINITY_DN5288_c0_g1_i1"	0.630946560040735	-0.0726892641269736	-0.521506903173399	-0.128543244408775	0.0873559202911645	0.648154336169329
"TRINITY_DN5245_c0_g1_i1"	0.315405639664937	0.588978889506246	-0.244501270892399	-0.20602539135559	0.98216418987215	-0.114197665102891
"TRINITY_DN4362_c0_g1_i2"	-0.818621655298996	0.380000889781692	0.94159662427416	-0.148858343094022	-0.165269658932777	-0.744781512142954
"TRINITY_DN4315_c0_g1_i1"	0.0482214491380459	0.864261387228372	0.054366383819046	-0.437524257352381	0.892568357681667	-0.249351142118103
"TRINITY_DN4307_c0_g1_i1"	0.693728488757724	-0.548163578505038	-0.684309542149031	-0.0150621378011797	-0.315241426463777	0.729427785238354
"TRINITY_DN4396_c0_g1_i2"	0.297138540370849	0.580549978141419	-0.190733508286654	-0.134205238904095	0.959729710471832	-0.133121668322284
"TRINITY_DN4343_c0_g1_i1"	0.337869033170495	0.547160815648018	-0.253302445662481	-0.160782619753143	0.949992799859582	-0.0657561095479522
"TRINITY_DN3425_c0_g1_i1"	0.310304021502378	0.595583739460771	-0.194739636603934	-0.14763625820697	0.968648872574757	-0.162336441801682
"TRINITY_DN3458_c0_g1_i1"	0.529396645069724	-0.0983049756831928	-0.243087767345888	0.0790651798035653	-0.0580892796504579	0.293763177837901
"TRINITY_DN3484_c0_g1_i1"	-0.425604937184364	0.942834580513151	0.593088885902939	-0.392314821929978	0.529161515791906	-0.520661205391819
"TRINITY_DN3480_c0_g1_i1"	0.165118411959552	0.538298606301691	-0.084953350757537	0.0327793276827365	0.918437659569843	-0.284699313183904
"TRINITY_DN2569_c0_g1_i2"	-0.259233525318571	0.95341860747473	0.454358141962157	-0.659446386077421	0.468647113353416	-0.358406741100704
