"kMEblack"	"kMEgreenyellow"	"kMEgrey"	"kMEmagenta"	"kMEred"	"kMEtan"	"kMEyellow"
"TRINITY_DN1196_c73_g1_i3"	-0.773714695354319	-0.20051466797379	-0.0645782380998647	0.325745615825944	0.958376120795428	0.428088925882698	-0.787285548637492
"TRINITY_DN1196_c0_g1_i15"	-0.0222940284712151	-0.113841994331598	0.0140627453713686	0.449259756618639	-0.230189470322164	0.116026066840383	0.285505290512898
"TRINITY_DN1196_c0_g1_i16"	-0.683835303289388	-0.231608773932892	-0.0380778847026269	0.366805159054217	0.985776206486049	0.434944770748867	-0.808597395810868
"TRINITY_DN1196_c0_g1_i2"	0.537532755088733	0.0219650371494593	0.236857784975925	-0.112287791222978	-0.620170833677942	-0.0863321779679219	0.65006311215858
"TRINITY_DN1196_c0_g1_i25"	-0.342250297635878	-0.162437192709284	0.00205589735664917	0.0400543458158339	0.243135655301496	0.426328283701601	-0.0130002830369924
"TRINITY_DN1196_c0_g1_i26"	-0.636716448367926	-0.421145462294327	-0.0997844932436214	0.22630706636818	0.855919617724323	0.433487149016084	-0.683237646212258
"TRINITY_DN1196_c0_g1_i29"	-0.0756889324802782	0.328862874374634	-0.239332543602057	-0.328011530397448	0.299656370240081	0.0852974804606045	-0.239908998500966
"TRINITY_DN1196_c0_g1_i30"	-0.338002546400297	-0.338710615030538	0.49911051596717	0.368358140998273	-0.0411480890345215	-0.0265851052048238	0.0897895328730629
"TRINITY_DN1196_c0_g1_i33"	0.016809428625958	-0.234984613866281	0.430176375535744	0.232901168331432	-0.0657079268060275	-0.245553662206132	0.0118321522682104
"TRINITY_DN1196_c0_g1_i4"	-0.660416330714596	-0.195260830963399	-0.104249031335338	0.562960776026268	0.512804173919072	0.482387269016743	-0.579803338727746
"TRINITY_DN1196_c0_g1_i46"	-0.533760732169045	-0.0296451495663365	0.037595702352659	0.484497470911278	0.890018429383348	0.336772835765365	-0.923487444717557
"TRINITY_DN1196_c0_g1_i9"	-0.220290723133756	-0.325793040116799	0.122191988885433	0.619586424372953	-0.171199404580257	0.0689972229070972	0.150077039000102
"TRINITY_DN1196_c3_g1_i1"	0.939647864739646	0.0803964353839194	-0.101572070101044	-0.372481713748941	-0.642163915891139	-0.31347582769818	0.474454577398095
"TRINITY_DN1196_c69_g1_i1"	-0.651614435072274	-0.124041690720292	-0.0968777395697896	0.33233728566002	0.921723356838576	0.427317070014916	-0.823680332216073
"TRINITY_DN1196_c69_g1_i2"	-0.642941377813205	-0.157568407292759	-0.0704533280093375	0.287932857800729	0.959798950615333	0.367022956296473	-0.834184760001748
"TRINITY_DN1196_c10_g1_i1"	-0.602968180627553	-0.248981561718154	-0.207279201071135	-0.0931867502190669	0.802924493295636	0.360868095671838	-0.507199886112925
"TRINITY_DN1144_c0_g1_i11"	0.950014080591851	0.252359298319046	0.0506195711962629	-0.593648342505675	-0.622145693394049	-0.369488713658297	0.474011191956456
"TRINITY_DN1117_c0_g1_i1"	-0.510640554622385	0.0471319028706786	0.00698563211181182	0.428318507359328	0.882852873375438	0.32123812505301	-0.921645765906919
"TRINITY_DN1111_c0_g1_i1"	-0.459976436101527	0.140521650326622	0.0347333212121781	0.163741153872427	0.783826879868849	0.390957528111918	-0.617215455113714
"TRINITY_DN1175_c27_g1_i1"	-0.168752242785317	-0.195002868481766	-0.180113992182688	-0.113971020580301	-0.0673976410917891	-0.0743013101244382	0.109731690134104
"TRINITY_DN1175_c1_g1_i4"	0.352883828891497	-0.188341697474469	0.0880597670033729	-0.38132788619756	-0.797147218952825	-0.308941149346384	0.955757626923617
"TRINITY_DN1192_c2_g2_i2"	-0.658057637562925	-0.0265020250695629	0.265890231624975	0.455771021916795	0.72201651331507	0.10787497634377	-0.737622162388253
"TRINITY_DN1192_c2_g1_i1"	-0.41920441243908	-0.0985221001216681	0.0288024155870857	0.743499945807165	0.667658531389321	0.386994805480997	-0.710115784996199
"TRINITY_DN1192_c2_g1_i5"	-0.0146822635477368	0.0367322356316979	0.21213425233203	0.422486176056531	0.279485845487974	0.287885247527294	-0.332784877039274
"TRINITY_DN1128_c0_g1_i1"	-0.671561776513265	-0.0872186252357381	0.0234667876033948	0.0653164229989787	0.882514062832727	0.201273811802128	-0.720587501195974
"TRINITY_DN1121_c1_g1_i16"	0.8316818132923	0.0218829498007757	-0.172372720634228	-0.575077335862954	-0.803450348447954	-0.203419302504489	0.77614122273156
"TRINITY_DN1121_c1_g1_i20"	0.883196319651011	0.0825472846257217	0.00745312080552941	-0.493983318777558	-0.841471017256951	-0.418387401070534	0.763003109304983
"TRINITY_DN1121_c1_g1_i8"	0.866130419982417	0.195470879079384	-0.00987147165234004	-0.425145720843971	-0.694125210570828	-0.366064951000902	0.524263361013132
"TRINITY_DN1121_c0_g2_i2"	0.554610756856037	-0.104041389912322	-0.0042729897791669	-0.596940570030445	-0.830547160212651	-0.354081854833985	0.934456063271676
"TRINITY_DN1181_c0_g1_i2"	-0.744990802999818	-0.246878684136039	-0.142736213746846	0.265142405412621	0.975271053026497	0.500513793348531	-0.763097954098738
"TRINITY_DN1134_c0_g4_i1"	-0.496663719076553	-0.2475117195903	-0.126742735143399	0.261718624069514	0.862562016160258	0.491117450453949	-0.629500714784686
"TRINITY_DN1134_c3_g1_i1"	-0.262900116682766	0.136532782619491	-0.0741556780552307	0.0108684381296629	0.722721156502004	0.282275348768902	-0.612031418232807
"TRINITY_DN1107_c0_g2_i3"	-0.729535518322149	-0.167663613365107	-0.132280985738895	0.375043477253204	0.937379163118051	0.391887214849317	-0.818285210990526
"TRINITY_DN1107_c0_g3_i1"	-0.426274095334706	0.0689086667545695	-0.0767232504604355	0.0615017271467971	0.780637397901108	0.436249076692029	-0.560837333075893
"TRINITY_DN1149_c0_g1_i1"	-0.374016740194702	-0.327890921640771	-0.412083990365243	0.190258878694601	0.420758887393319	0.99753477223806	-0.290645121905113
"TRINITY_DN1130_c0_g1_i1"	-0.415269826553098	0.0534249444813739	-0.0214878052591838	0.0331005288646258	0.818948944388014	0.21922287881373	-0.630293689030584
"TRINITY_DN1160_c0_g1_i1"	-0.794529343470974	-0.376209280760095	0.0525685296156317	0.522282611329569	0.82413874947943	0.416071166150876	-0.683412903194943
"TRINITY_DN1160_c0_g1_i2"	-0.173050687695891	0.254745698223272	-0.197259771477962	0.210905201461137	0.491501395853614	0.331761695991191	-0.511858315986879
"TRINITY_DN1158_c1_g1_i1"	-0.820683283670698	-0.555020054016976	-0.0493335040017018	0.343037920893608	0.440205043544274	0.351731473685467	-0.0988538352374731
"TRINITY_DN1158_c0_g1_i1"	-0.77759347474487	-0.181922042968439	-0.0193517082532443	0.296170796050974	0.956435691954298	0.322150978626903	-0.797179858053379
"TRINITY_DN1158_c2_g1_i2"	0.113245503494199	-0.405454339718833	-0.17452850348856	-0.201852972136061	-0.422950424821085	-0.071646692344948	0.635012675117033
"TRINITY_DN1158_c0_g2_i4"	-0.57946570367915	-0.388047341158974	-0.0892572800278799	0.387668636438778	0.798805835186484	0.586465939843856	-0.563307613383608
"TRINITY_DN1164_c0_g1_i2"	-0.530169536411991	0.0259445766528793	-0.00241817672417379	0.278166337697411	0.956134607334532	0.279022842609597	-0.866949102548423
"TRINITY_DN1123_c0_g1_i1"	-0.64468122520543	-0.065078119237652	-0.0881814905173597	0.0601053659497365	0.936337888728976	0.362649805422996	-0.715529752853526
"TRINITY_DN1123_c0_g1_i3"	-0.302825015870485	0.00209160335454943	-0.190870092247377	-0.11371830681856	0.733685509810491	0.242493864284055	-0.480169675393098
"TRINITY_DN1157_c0_g1_i3"	-0.347119446329003	0.00725172887469254	-0.0611324638543809	0.0564408596488451	0.796802482740093	0.357746890601417	-0.575275554577651
"TRINITY_DN1157_c0_g1_i4"	-0.373422179173666	0.0207120577018511	-0.116007165257126	0.0607228741795508	0.797284698432306	0.341780892883911	-0.57432738353683
"TRINITY_DN1150_c0_g1_i1"	0.371124763105481	0.640293776635935	0.255434947724931	-0.373827204304992	0.0567450012451515	-0.326318568063683	-0.141838424869831
"TRINITY_DN1150_c0_g1_i2"	-0.238984892086804	0.593272449759998	-0.0704688057855063	0.107309730136602	0.101772600639465	-0.102628843938985	-0.375327426717439
"TRINITY_DN1150_c0_g1_i3"	0.328412180342246	0.584089440371099	0.0351220617222357	-0.0296437887010374	-0.214500796527514	0.019726634983548	0.0174750935464346
"TRINITY_DN1150_c0_g1_i6"	0.47523040501967	0.581120417998351	0.0564652233162128	-0.202913969950363	-0.173912300138299	-0.30909309554869	-0.0862742010672233
"TRINITY_DN1155_c1_g1_i4"	-0.755914979911335	-0.290656803710798	-0.144463846736156	0.326083481504485	0.896884726118981	0.521039950040375	-0.718761538906492
"TRINITY_DN17118_c0_g1_i1"	0.82411726352255	0.142480212303964	-0.334058463584008	-0.451715565711285	-0.558408419793062	-0.140978961905348	0.351516171466383
"TRINITY_DN17157_c0_g2_i2"	0.225192807362139	-0.00595628688564707	-0.187498480411295	0.194781699800075	-0.626650945035564	-0.246739421003175	0.427690925538735
"TRINITY_DN17144_c0_g3_i6"	0.815234802856888	0.255010967627042	-0.21502283960925	-0.489988637443999	-0.479368725940495	-0.247625560513465	0.29000249034818
"TRINITY_DN17205_c0_g1_i3"	0.786246533596483	0.296258251304315	0.220298128394823	-0.164334260135587	-0.32462400321751	-0.264860130174191	-0.0335249799531065
"TRINITY_DN17149_c0_g1_i3"	-0.765663720310361	-0.221373356980352	-0.0704580916186226	0.354297320496017	0.974620441250014	0.447928998047124	-0.791623792452813
"TRINITY_DN17207_c0_g1_i1"	-0.728867846782438	-0.161406977956497	-0.00707505641263629	0.401226918056062	0.936535800806519	0.435029893250975	-0.878769789447174
"TRINITY_DN17139_c0_g2_i3"	0.426480981343755	-0.00175805325371065	0.224033809489043	-0.391414204798697	-0.804015065532197	-0.230040670602926	0.866435344147694
"TRINITY_DN17165_c0_g1_i3"	-0.413906313914553	0.0371333287611239	0.299103448432231	0.717275407266216	0.514069715786584	0.138660956374577	-0.559398700260387
"TRINITY_DN17138_c0_g3_i1"	-0.571823162182731	-0.12626845398545	-0.0304354637816542	0.339298048468284	0.960037683918645	0.388591854620273	-0.875305715454124
"TRINITY_DN17138_c0_g1_i2"	-0.640870049960591	-0.246634090701447	-0.329487576238079	0.0318990131420548	0.84835128489412	0.454848971728753	-0.617849267925452
"TRINITY_DN17123_c0_g1_i1"	-0.501537749118344	-0.329929725480206	-0.193559560640889	0.0808365683940682	0.526980900669622	0.287225125907191	-0.430633172768813
"TRINITY_DN17123_c0_g1_i2"	-0.473829319871612	-0.0794741798508062	0.0361101058575436	-0.202087954026807	0.277554435348412	0.301691433666014	-0.211293948017302
"TRINITY_DN17217_c1_g1_i2"	0.545566282710932	0.24829577038688	-0.187730011661959	-0.680062202528339	-0.450408824026128	-0.204929837994796	0.44851494496688
"TRINITY_DN17217_c1_g1_i4"	0.902041925070969	0.304942830011198	-0.0985856034158863	-0.298502525501104	-0.698077541493744	-0.407653307420147	0.476648124368065
"TRINITY_DN17217_c1_g1_i6"	0.178131888666378	0.0795752033422205	0.580709162155701	0.0747894554247256	-0.388071018814293	-0.0463414029836902	0.379685388142714
"TRINITY_DN34380_c0_g1_i1"	-0.519807574119229	-0.0343208230000505	-0.0553520754854952	0.0981322910439941	0.876900395890568	0.366669960161411	-0.674226622266811
"TRINITY_DN34390_c0_g1_i1"	-0.476093486004057	-0.174748883890451	-0.0315998274196036	0.986869239266792	0.364074376102058	0.312456817814844	-0.503582689599862
"TRINITY_DN34452_c0_g1_i1"	0.804647867093556	0.157520676210146	-0.109741596592055	-0.432571850640193	-0.698548838802692	-0.344056177707544	0.580820826847836
"TRINITY_DN6909_c0_g1_i1"	0.667142221104791	0.291476815083851	-0.0379335976085323	0.0783091714507259	-0.253494703137437	-0.243350942871132	0.0396554776409142
"TRINITY_DN6959_c0_g2_i1"	0.736383509435302	0.079831582169251	0.382525202106313	0.019865752339905	-0.46386644841215	-0.367404006472603	0.253497821186743
"TRINITY_DN6987_c0_g1_i14"	0.762884487469974	0.289959603260666	-0.0905217340879695	-0.0239412573624404	-0.4385515814858	-0.136242521611466	0.0293150014513372
"TRINITY_DN6967_c0_g1_i3"	-0.61051317672092	-0.0224933308664881	-0.278099011064956	0.0577901118054885	0.857251862664301	0.400712245533366	-0.666896877204762
"TRINITY_DN6967_c3_g1_i1"	0.380687342870565	-0.029602200302234	-0.0928424315536431	-0.662745232429042	-0.667598664517475	-0.238810832642635	0.822547701909647
"TRINITY_DN6967_c3_g1_i4"	-0.088192300508852	-0.106228352185075	-0.336678325002771	-0.426773836403157	-0.044378333944738	-0.127685841690365	0.273675623201444
"TRINITY_DN6914_c0_g1_i1"	0.665610789637887	-0.245867221654998	0.0562304937763047	-0.54539766358646	-0.778355138557086	-0.431342062467194	0.877373537230782
"TRINITY_DN6922_c0_g1_i1"	0.64837803365323	0.165703747379076	0.190524666941473	-0.337439773906906	-0.693360100645035	-0.358406465811707	0.703496662688097
"TRINITY_DN6931_c1_g1_i3"	0.721409409032227	0.0477506236855544	-0.114997415700415	-0.635952919637316	-0.732147316848895	-0.144196197911373	0.789416011551599
"TRINITY_DN6990_c0_g1_i1"	-0.194920256180068	-0.0202674802248595	0.111021905517683	0.101638208362943	0.61696817749154	0.289780616040594	-0.463100090711493
"TRINITY_DN6990_c0_g2_i1"	-0.741436809523949	-0.0304626136301952	-0.0477747877076277	0.486785432951379	0.824446628574485	0.391098206396074	-0.74353502768061
"TRINITY_DN6943_c0_g1_i2"	0.931077460979966	0.382331634425782	-0.186682635008282	-0.581581231001973	-0.617393929617577	-0.370725129182488	0.406733841658236
"TRINITY_DN6986_c0_g1_i10"	0.925056452386429	0.180645374266292	-0.0840120328329182	-0.2501146114897	-0.537897535770017	-0.228821852090902	0.346883881179285
"TRINITY_DN6946_c0_g1_i1"	-0.646095364565978	-0.198255995213885	-0.11109369317742	0.199950999610001	0.97548663600081	0.400009846442596	-0.753145085715894
"TRINITY_DN6985_c0_g1_i1"	0.410934210571387	0.279343068751225	0.0761543875652067	0.181163341300744	0.03891353562213	0.149299856025853	-0.183219250403593
"TRINITY_DN6937_c0_g1_i34"	-0.802231570065777	-0.205764111000432	-0.0796204700011677	0.359625314892292	0.940491954640575	0.474823872878281	-0.795911070492246
"TRINITY_DN6933_c0_g1_i1"	-0.741953383009512	-0.227834927297082	-0.17394016183878	0.337642541671316	0.97054796406714	0.476857545259481	-0.795020670858685
"TRINITY_DN6960_c2_g1_i1"	-0.591427617274342	-0.144054485125223	-0.0538433808927444	0.220597336211404	0.960139963757504	0.351669094244173	-0.748054748897876
"TRINITY_DN6903_c0_g2_i1"	0.587286289118041	0.0692194739497587	0.195435533972711	-0.367577991844266	-0.429286846393783	-0.0362818886076718	0.488131069036005
"TRINITY_DN25445_c0_g1_i1"	-0.780431951516614	-0.179108182093161	-0.0558762919031195	0.354953590635025	0.941362733277013	0.430283178952149	-0.787583800893051
"TRINITY_DN25454_c0_g1_i1"	-0.481803256714468	0.0304596307665357	4.41721253639817e-05	0.233665672243487	0.816746721693853	0.341291967847331	-0.613205124871387
"TRINITY_DN25447_c0_g1_i1"	-0.527359624088195	-0.161642905141265	-0.1879350297936	-0.032815581929939	0.88545420348869	0.388302713134239	-0.63751232887721
"TRINITY_DN25457_c0_g1_i1"	-0.667681263713382	-0.220230754293089	-0.0912636683832904	0.239720591526272	0.984500029560251	0.411535059325535	-0.775492699556149
"TRINITY_DN25384_c7_g1_i1"	-0.627764489961857	-0.113935067403064	0.0181874737994767	0.445855772124145	0.877607406076622	0.32685577567618	-0.802310347760896
"TRINITY_DN25380_c0_g1_i1"	-0.469322738068308	-0.194374122943406	0.0352728976441175	0.399859175295963	0.678856392635456	0.537994432806467	-0.576297303635215
"TRINITY_DN25380_c0_g1_i2"	-0.643550260359917	-0.179747538078831	-0.118008498046811	0.162592988270125	0.971364409769645	0.370521848416878	-0.75591556379516
"TRINITY_DN25452_c0_g1_i1"	-0.776339762891985	-0.333210672003627	-0.151918913858192	0.412120523338716	0.93370307369996	0.567238359731343	-0.779054473669007
"TRINITY_DN25439_c1_g1_i1"	-0.455356372461252	-0.0377003346957007	-0.137702171189534	-0.0434735178519205	0.860536509234915	0.269746049018155	-0.638778764949191
"TRINITY_DN25398_c0_g1_i1"	-0.526697346546273	-0.106664110391988	-0.0573209902667842	0.229090782011388	0.957620487765265	0.346913253978815	-0.852803173077265
"TRINITY_DN16305_c0_g1_i1"	-0.264724824338895	-0.126030864147148	0.317176513507459	0.546054684038532	0.580185085444363	0.248325578187461	-0.494745467086772
"TRINITY_DN16248_c2_g3_i1"	0.957562216241619	0.35375890160225	-0.130130891191023	-0.500992700239946	-0.611529119214673	-0.348118547055778	0.387831865215188
"TRINITY_DN16244_c0_g1_i1"	-0.671598929053781	-0.142888135360298	-0.0256116849870793	0.154082722260263	0.881102937234053	0.376177096129265	-0.580743691713372
"TRINITY_DN16313_c0_g1_i1"	-0.605809898405336	-0.14983782458348	-0.0128395008755433	0.27228254735362	0.973105553398721	0.335997011165276	-0.78780814465079
"TRINITY_DN16311_c0_g1_i1"	0.497505878256347	-0.160130101705446	0.184961890384877	-0.204149587961137	-0.576608163905931	-0.256094886574011	0.591732330987093
"TRINITY_DN16311_c0_g1_i2"	0.576275827142266	0.108894248008222	0.467199088277521	-0.356768791029182	-0.294897953837975	-0.176378017147588	0.271972939018576
"TRINITY_DN16311_c0_g1_i3"	0.401995594176457	0.00815372983971492	0.0425697411391989	-0.117836493986852	-0.345835679989865	-0.144866143783234	0.437448813813952
"TRINITY_DN16311_c0_g1_i4"	0.429532260382145	0.00389487643184014	-0.0459721273455923	-0.583679547749329	-0.545535753096519	-0.289695198552944	0.586829828280096
"TRINITY_DN16311_c0_g1_i5"	0.407871992425563	-0.227400240953	0.22136731553173	0.0210523315198287	-0.546808571426553	-0.19997456112672	0.490890046619829
"TRINITY_DN16223_c0_g1_i3"	0.265614952719954	-0.101926178618028	-0.257259420652637	-0.40715572561094	-0.695006231966523	-0.140453198223103	0.852617849360125
"TRINITY_DN16278_c1_g1_i1"	-0.81269491841833	-0.270699156792726	-0.13080155106255	0.427391539869723	0.868459235140387	0.374803047678595	-0.737621299827131
"TRINITY_DN16400_c0_g1_i12"	-0.606213832649469	-0.00966700609742491	-0.032518516832829	0.464063963618869	0.82043332715903	0.357097289004272	-0.815524059708402
"TRINITY_DN16400_c0_g1_i13"	-0.47602943870333	0.0373572799741286	0.193510038925538	0.756867729101206	0.678691980457228	0.344289420051456	-0.78307650581616
"TRINITY_DN16400_c0_g1_i17"	-0.605174831114345	-0.00331127597779898	-0.0137387735368732	0.470091025791919	0.907754772293476	0.411605585358008	-0.914224374845255
"TRINITY_DN16400_c0_g1_i3"	-0.563283056474575	-0.0156938472332584	0.0251222279204381	0.491573698693142	0.926800745733674	0.35467939602618	-0.930384904037955
"TRINITY_DN16400_c0_g1_i5"	-0.359631970539097	0.00661424418000099	-0.0363411323335073	0.135042099729222	0.64855466644916	0.404708193291665	-0.45803080756268
"TRINITY_DN16400_c0_g1_i7"	-0.505329071160108	-0.269040323794866	0.229437420510276	0.503746512291206	0.581242998165605	0.254277927802164	-0.583167095000045
"TRINITY_DN16386_c1_g3_i1"	0.719156118795741	0.390051042197535	0.27363843237746	-0.288470423795978	-0.647302031810691	-0.332108508734578	0.385082967708133
"TRINITY_DN16341_c0_g1_i1"	0.957394693650569	0.346213837753591	-0.0628695961281504	-0.459086862180481	-0.738541097753623	-0.478647589210876	0.502695660316527
"TRINITY_DN16341_c0_g2_i1"	0.674539245630449	0.43286288688649	0.223771160118998	-0.154013800892615	-0.169291770793899	-0.407038698734475	-0.128884700702118
"TRINITY_DN16401_c1_g1_i1"	-0.749610823131009	-0.353274503758642	-0.0563122201068949	0.350022553794772	0.666410777120855	0.451612108602507	-0.423657221487257
"TRINITY_DN16417_c0_g1_i1"	-0.40111430274242	-0.067960494115836	-0.150871508771513	0.0595888409360058	0.79225626371403	0.372989819807398	-0.554624126129736
"TRINITY_DN16365_c0_g1_i1"	-0.474519478601703	0.0567684240386165	0.0557670095352863	0.288040330206419	0.848865863521307	0.28346659846263	-0.677758625446502
"TRINITY_DN16377_c0_g1_i1"	0.660160438552337	0.416455518226781	0.000804148179445859	-0.0709158126283605	-0.240109315016276	0.00673523106797283	0.0401922631359252
"TRINITY_DN16354_c0_g1_i1"	-0.399794967696682	-0.24419249103607	0.176134600810185	0.981533843486908	0.286419273636666	0.163394913376849	-0.443881734326
"TRINITY_DN16359_c0_g1_i4"	0.830597121964139	0.0644404186975246	0.0134812249026601	-0.406673527510915	-0.734623059455735	-0.349908545216882	0.651034191476056
"TRINITY_DN33592_c0_g1_i1"	-0.376136775141643	-0.311261835248883	-0.478361667942327	0.177723427417587	0.421067359630452	0.989301704326413	-0.291659800673375
"TRINITY_DN33660_c0_g1_i1"	-0.386913238858483	0.0874420585428887	-0.150325016037826	0.4141306459255	0.784586369349301	0.418982776823102	-0.771885904812299
"TRINITY_DN24576_c0_g1_i1"	0.740986363402471	0.151559175345258	0.394572721724769	-0.146680431200138	-0.335897965084182	-0.423900459583442	0.146717473915344
"TRINITY_DN24601_c0_g1_i1"	-0.602546755285251	-0.0812161836911541	-0.0763063724930008	0.476008821462876	0.940965503673778	0.380131427379792	-0.927452966683545
"TRINITY_DN24601_c2_g1_i1"	-0.673664826988734	-0.165880763341328	-0.0831751208865258	0.45404619483388	0.956580564078661	0.390635474784988	-0.870154394492686
"TRINITY_DN24561_c0_g1_i1"	0.904228608248141	0.294245145021362	0.0345981843936517	-0.259028754765993	-0.764912599724747	-0.506448298501166	0.472635547259399
"TRINITY_DN24607_c0_g1_i1"	-0.236854126630636	-0.187256568872315	0.111370829363968	-0.0228248892340096	-0.262775529235432	0.188100681337868	0.518346284508519
"TRINITY_DN24583_c0_g1_i1"	-0.517108547161799	-0.042906036643543	-0.0439353412332725	0.184092846219056	0.942147131490868	0.352414895504606	-0.831254481738513
"TRINITY_DN24647_c0_g1_i1"	-0.104138353049189	-0.297544935374891	-0.095974827625945	-0.181563189598241	0.0814629193262379	0.136086632775673	0.104921888160691
"TRINITY_DN15493_c0_g2_i2"	-0.629781873566123	-0.0762714557623326	0.29129618418922	0.449426477887726	0.51301303142083	0.158005314168829	-0.598751720203313
"TRINITY_DN15493_c0_g1_i2"	0.494935820885614	-0.116803610052169	0.14120441322137	-0.670946518379856	-0.785855894394442	-0.451891330292339	0.937129922565697
"TRINITY_DN15494_c0_g3_i1"	-0.20340746265608	-0.157638996583355	0.10647958905926	-0.491987563924281	0.193334570959543	0.201096238375085	0.128128786559939
"TRINITY_DN15494_c0_g1_i1"	0.651933242349759	-0.0826913088350201	-0.0535225986836874	-0.627669134671011	-0.771300934915844	-0.224017534960199	0.900513708878265
"TRINITY_DN15494_c0_g1_i3"	-0.74302847895525	-0.351870180888971	0.0623709835337197	0.49259755617064	0.512328575576169	0.404741277765006	-0.337417625150017
"TRINITY_DN15485_c0_g1_i1"	0.801111648566382	0.203088582772822	-0.102853790326729	-0.359064937532925	-0.429800439931813	-0.0903429086252015	0.337203140912673
"TRINITY_DN15485_c0_g1_i2"	0.79887372250432	0.39321184964855	-0.145788563383608	-0.558340303256065	-0.616769681323849	-0.305524758325802	0.410325929077876
"TRINITY_DN15457_c1_g4_i1"	-0.728900054900731	-0.0594639406450854	0.0302367432999146	0.480391309511626	0.870099446909078	0.420101903255592	-0.860768930936155
"TRINITY_DN15451_c0_g1_i1"	-0.664316529089244	-0.239916843488456	-0.1167340427415	0.170796852212553	0.960602242575317	0.390470896763288	-0.722017335342933
"TRINITY_DN15471_c0_g1_i1"	0.242173512837969	-0.312074733599354	-0.162472443308883	-0.0117078274751102	-0.366033268818304	-0.0541622414498106	0.543252882943809
"TRINITY_DN15437_c3_g1_i1"	0.62108410304739	-0.160286800466089	0.0158040523568667	-0.384883281135401	-0.574004034170796	-0.323114363370116	0.724613765191545
"TRINITY_DN15444_c0_g2_i2"	-0.344951840499674	0.384677506535748	0.00384813266415705	-0.0357745461834814	0.116059728000008	0.112108428953763	-0.0674571623413855
"TRINITY_DN15444_c0_g2_i4"	-0.805070608366595	-0.380188524030532	-0.192978087165134	0.404081860350081	0.783108895821691	0.444380547540655	-0.558479369667516
"TRINITY_DN15444_c0_g1_i1"	-0.0900086790224987	-0.342086786826521	-0.172252475417226	0.264566869759577	0.0402739324464961	0.311119811206486	0.190911522323719
"TRINITY_DN15432_c0_g2_i4"	-0.65207577058585	-0.0216998579048975	-0.0267512110771734	0.416653670231016	0.948550254927413	0.409782685837802	-0.92588548489966
"TRINITY_DN15432_c0_g1_i2"	-0.0779664473157206	-0.126834390128391	0.454145804354214	0.320534070378552	0.236777344710106	-0.0812055391313335	-0.0816152584144321
"TRINITY_DN15453_c0_g2_i2"	0.497113689225043	-0.031285748795696	0.51579647145467	-0.297338797381473	-0.481440941731108	-0.0996029243394835	0.485191520576153
"TRINITY_DN6009_c0_g1_i1"	-0.629770639748173	-0.205822366253703	-0.143917781564954	0.126640641249161	0.955690646961163	0.454577044855659	-0.721797235453944
"TRINITY_DN6024_c0_g2_i1"	-0.709620720090934	-0.239285917206123	-0.074418794684179	0.232711303763479	0.94567248140073	0.430892204187057	-0.755047720273903
"TRINITY_DN6024_c2_g1_i1"	-0.827936791484589	-0.200713580024999	-0.0251900612710237	0.463961064425488	0.926551115403858	0.358680241380726	-0.796195156525821
"TRINITY_DN6000_c0_g2_i1"	0.538516155904612	0.0854394554246518	-0.302289428492033	-0.216973503350326	-0.064442824848394	0.0996780869232669	-0.0198761517692785
"TRINITY_DN6040_c0_g1_i1"	-0.304640582468268	0.123149983481866	-0.153132754225215	0.10196734204547	0.74797172332641	0.447474213346514	-0.649340585858526
"TRINITY_DN6056_c0_g1_i1"	-0.690437590833443	-0.132972583823971	0.00441985773474314	0.49073914145159	0.959273464607406	0.375484342810171	-0.881464910998078
"TRINITY_DN6086_c1_g1_i1"	0.390356428605951	0.195820849161494	0.51589463072832	-0.05622147012947	-0.0605361945437671	-0.529102316793927	0.0383868142046778
"TRINITY_DN6086_c0_g2_i1"	0.475448366300757	0.176202957961344	-0.14862025556858	-0.0854166978271554	-0.807942468708702	-0.201416342015908	0.665238925560028
"TRINITY_DN6086_c0_g2_i2"	0.34804167793364	-0.0276625754995025	0.160408603667721	0.105226172295784	-0.0497345478849413	0.212983059090682	0.0503050215761635
"TRINITY_DN6005_c0_g1_i1"	-0.416995265813997	-0.180576096361461	-0.33389534250968	0.113471219384511	0.371932219554879	0.743509634252095	-0.131238716947653
"TRINITY_DN6005_c0_g3_i1"	-0.786591649537422	-0.238020192618243	-0.0109922716939369	0.361872330507888	0.967780724894632	0.438126129881198	-0.747747080072019
"TRINITY_DN6005_c1_g1_i1"	-0.595670966728738	-0.522261348714054	0.146376295966636	0.152705343667928	0.458978862464961	0.400278827604844	-0.143436374786301
"TRINITY_DN6089_c0_g1_i2"	-0.704285009881798	-0.276335664997724	-0.147193936544144	0.206490590437278	0.95508618255331	0.424473216057005	-0.736861747972349
"TRINITY_DN6019_c0_g3_i1"	0.855632908509316	0.563067598436235	-0.12174981713899	-0.313151051173211	-0.697091002063039	-0.518807230624779	0.369826826917892
"TRINITY_DN6016_c0_g1_i1"	0.594988175906593	-0.00295293609663064	0.1475973512666	-0.635204788761392	-0.79306194134044	-0.397032369799106	0.915228621996329
"TRINITY_DN6016_c0_g2_i1"	-0.667872084796192	-0.152909668320229	-0.0702910778574051	0.370535466986921	0.961868336221886	0.380022931239859	-0.856090688640241
"TRINITY_DN6003_c0_g1_i1"	-0.616370562116758	-0.168429820892057	-0.00516629833019146	0.271424929005541	0.972016758824857	0.372955629818499	-0.780107334314147
