"073"	"221"	"427"
"TRINITY_DN21_c0_g1_i2"	0.730512	0	0
"TRINITY_DN72_c0_g1_i7"	1580.59	100.363	914.3
"TRINITY_DN72_c0_g1_i9"	103.147	0	0
"TRINITY_DN81_c0_g2_i2"	3.28999e-08	0	0
"TRINITY_DN81_c0_g1_i13"	1.07267	0	0
"TRINITY_DN2969_c0_g1_i3"	1.95133	0	0
"TRINITY_DN404_c0_g1_i5"	2.12465	0.130815	0
"TRINITY_DN3654_c0_g1_i1"	2.22181	0	0
"TRINITY_DN2789_c0_g1_i1"	1.48346	0	0
"TRINITY_DN3974_c0_g1_i1"	0.562891	0	0
"TRINITY_DN648_c0_g1_i1"	114.936	37.6693	35.3482
"TRINITY_DN2523_c0_g1_i2"	13.7293	0	0
"TRINITY_DN2826_c0_g1_i1"	1.50092	0	0
"TRINITY_DN1941_c0_g3_i1"	50247.4	10941.8	1518.54
"TRINITY_DN4145_c0_g1_i1"	26942.2	3046.44	2299.28
"TRINITY_DN4197_c0_g1_i1"	1.15637	0	0
"TRINITY_DN1474_c1_g2_i1"	226121	12967.1	120256
"TRINITY_DN4898_c0_g1_i1"	13803	1840.98	10108.6
"TRINITY_DN582_c1_g2_i1"	52008.3	8885.11	21562.9
"TRINITY_DN1510_c0_g1_i2"	217.193	0	140.297
"TRINITY_DN320_c0_g1_i2"	3.10596	0.197043	0
"TRINITY_DN795_c0_g1_i1"	4.58762	0.306197	0
"TRINITY_DN2238_c0_g1_i1"	11529	4931.5	3504.14
"TRINITY_DN2241_c0_g1_i1"	2.85035	0	0.979471
