"151"	"254"	"445"
"TRINITY_DN21430_c0_g1_i1"	2.0327	15.2227	9.42215
"TRINITY_DN5600_c0_g1_i13"	1.93359	27.4756	14.8916
"TRINITY_DN79407_c0_g1_i7"	1.14418e-07	1.88886	1.12616
"TRINITY_DN71214_c0_g2_i6"	0.0907713	0.403985	0.449671
"TRINITY_DN3_c27_g1_i2"	0	0.113197	0.0605363
"TRINITY_DN40_c1_g1_i4"	0.368626	1.47489	1.17188
"TRINITY_DN3803_c7_g1_i13"	0	3.11851	3.46313
"TRINITY_DN3803_c23_g1_i6"	0	0.699917	0.44037
"TRINITY_DN27986_c1_g1_i2"	0	0.6447	0.466555
"TRINITY_DN11610_c4_g1_i6"	0	2.99551	3.17256
"TRINITY_DN11629_c0_g1_i8"	0	1.15825	0.585418
"TRINITY_DN70566_c2_g1_i1"	0.330075	2.56668	1.75747
"TRINITY_DN61432_c2_g1_i2"	0	6.35612	3.92779
"TRINITY_DN9680_c1_g1_i3"	4.28709	23.146	18.1622
"TRINITY_DN9680_c1_g1_i1"	0.243263	1.65022	1.01969
"TRINITY_DN10823_c2_g1_i6"	1.83657	8.15622	8.52454
"TRINITY_DN10847_c2_g1_i1"	0	5.03895	4.87308
"TRINITY_DN8787_c13_g1_i1"	3.95009	6.85621	7.09912
"TRINITY_DN2010_c0_g1_i1"	13.5766	14.7681	14.6095
"TRINITY_DN2043_c10_g1_i16"	0.195226	4.87609	5.45986
"TRINITY_DN43399_c0_g1_i2"	0	0.86686	0.854613
"TRINITY_DN7861_c0_g1_i1"	1.15735	2.24632	2.00577
"TRINITY_DN42568_c1_g1_i9"	0	1.18772	0.619907
"TRINITY_DN42606_c4_g1_i2"	51.4371	65.2078	59.39
"TRINITY_DN92356_c1_g1_i12"	6.07402	9.53265	8.7845
"TRINITY_DN66111_c0_g1_i24"	2.38646	8.91732	7.85929
"TRINITY_DN5190_c10_g1_i10"	221.267	282.382	252.657
"TRINITY_DN4254_c21_g1_i13"	15.5232	29.7213	30.9636
"TRINITY_DN82506_c2_g1_i5"	0.130647	0.964356	0.579156
"TRINITY_DN56216_c0_g1_i1"	0.168101	0.67708	0.750235
"TRINITY_DN38186_c1_g1_i5"	0.745255	3.26721	2.17315
"TRINITY_DN13822_c0_g1_i13"	0	0.886797	0.516746
"TRINITY_DN64535_c0_g2_i3"	0	1.31609	1.40997
"TRINITY_DN81893_c2_g2_i12"	0.79063	3.9372	2.35
"TRINITY_DN46477_c0_g1_i1"	0	4.6197	2.54723
"TRINITY_DN79011_c0_g3_i3"	0.0789956	1.91163	1.69547
"TRINITY_DN20205_c1_g1_i11"	0.713091	3.12672	2.86433
"TRINITY_DN36621_c1_g1_i2"	0.000448437	4.89306	3.51727
"TRINITY_DN27660_c0_g1_i14"	0	1.01578	1.1095
"TRINITY_DN61006_c2_g1_i11"	0	0.77183	0.875436
"TRINITY_DN10406_c1_g1_i1"	0	0.213061	0.194743
"TRINITY_DN4594_c0_g1_i2"	57.0535	70.6938	67.0727
"TRINITY_DN17725_c1_g1_i12"	2.71114	14.8884	12.4355
"TRINITY_DN3663_c1_g1_i2"	0	0.608551	0.38067
"TRINITY_DN60235_c0_g1_i11"	0.172938	0.875853	0.646308
"TRINITY_DN25969_c1_g1_i4"	0.29647	4.17957	2.15301
"TRINITY_DN2774_c0_g1_i3"	23.6333	33.5739	33.2249
"TRINITY_DN2793_c1_g1_i7"	23.5114	36.5735	35.7219
"TRINITY_DN9405_c3_g1_i1"	4.28251	7.13111	5.84629
"TRINITY_DN75877_c0_g1_i3"	0	2.17461	2.08452
"TRINITY_DN66750_c0_g1_i11"	0	2.54202	1.45446
"TRINITY_DN50402_c0_g1_i2"	0	1.72126	0.897133
"TRINITY_DN15087_c0_g1_i4"	1.13661	2.54413	2.14549
"TRINITY_DN7650_c2_g1_i2"	0	0.278058	0.236899
"TRINITY_DN7652_c0_g1_i19"	0	0.467573	0.307791
"TRINITY_DN7652_c1_g1_i2"	0.193344	0.400209	0.329217
"TRINITY_DN7677_c1_g1_i1"	5.04303	7.95371	7.51916
"TRINITY_DN48613_c0_g1_i1"	0	1.9277	1.96536
"TRINITY_DN99330_c0_g1_i1"	0.874834	4.32945	3.29107
"TRINITY_DN6732_c3_g1_i5"	11.0312	32.0544	32.4332
"TRINITY_DN56965_c0_g1_i3"	0	1.77924	1.14227
"TRINITY_DN270_c3_g1_i7"	8.87344	13.7528	12.7834
"TRINITY_DN270_c3_g1_i4"	15.6441	52.211	37.0067
"TRINITY_DN82145_c0_g1_i1"	0	2.69478	1.54806
"TRINITY_DN14339_c1_g1_i3"	0	1.64601	1.16593
"TRINITY_DN14326_c4_g1_i1"	20.1915	27.0528	24.0439
